"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_wielorodzinnych_mc"
"31007",1408000,"Powiat legionowski",2011,NA
"31008",1409000,"Powiat lipski",2011,NA
"31009",1410000,"Powiat łosicki",2011,NA
"31010",1411000,"Powiat makowski",2011,NA
"31011",1412000,"Powiat miński",2011,NA
"31012",1413000,"Powiat mławski",2011,NA
"31013",1414000,"Powiat nowodworski",2011,NA
"31014",1415000,"Powiat ostrołęcki",2011,NA
"31015",1416000,"Powiat ostrowski",2011,NA
"31016",1417000,"Powiat otwocki",2011,NA
"31017",1418000,"Powiat piaseczyński",2011,NA
"31018",1419000,"Powiat płocki",2011,NA
"31019",1420000,"Powiat płoński",2011,NA
"31020",1421000,"Powiat pruszkowski",2011,NA
"31021",1422000,"Powiat przasnyski",2011,NA
"31022",1423000,"Powiat przysuski",2011,NA
"31023",1424000,"Powiat pułtuski",2011,NA
"31024",1425000,"Powiat radomski",2011,NA
"31025",1426000,"Powiat siedlecki",2011,NA
"31026",1427000,"Powiat sierpecki",2011,NA
"31027",1428000,"Powiat sochaczewski",2011,NA
"31028",1429000,"Powiat sokołowski",2011,NA
"31029",1430000,"Powiat szydłowiecki",2011,NA
"31030",1432000,"Powiat warszawski zachodni",2011,NA
"31031",1433000,"Powiat węgrowski",2011,NA
"31032",1434000,"Powiat wołomiński",2011,NA
"31033",1435000,"Powiat wyszkowski",2011,NA
"31034",1436000,"Powiat zwoleński",2011,NA
"31035",1437000,"Powiat żuromiński",2011,NA
"31036",1438000,"Powiat żyrardowski",2011,NA
"31037",1461000,"Powiat m.Ostrołęka",2011,NA
"31038",1462000,"Powiat m.Płock",2011,NA
"31039",1463000,"Powiat m.Radom",2011,NA
"31040",1464000,"Powiat m.Siedlce",2011,NA
"31041",1465000,"Powiat m. st. Warszawa",2011,NA
"31042",1601000,"Powiat brzeski",2011,NA
"31043",1602000,"Powiat głubczycki",2011,NA
"31044",1603000,"Powiat kędzierzyńsko-kozielski",2011,NA
"31045",1604000,"Powiat kluczborski",2011,NA
"31046",1605000,"Powiat krapkowicki",2011,NA
"31047",1606000,"Powiat namysłowski",2011,NA
"31048",1607000,"Powiat nyski",2011,NA
"31049",1608000,"Powiat oleski",2011,NA
"31050",1609000,"Powiat opolski",2011,NA
"31051",1610000,"Powiat prudnicki",2011,NA
"31052",1611000,"Powiat strzelecki",2011,NA
"31053",1661000,"Powiat m.Opole",2011,NA
"31054",1801000,"Powiat bieszczadzki",2011,NA
"31055",1802000,"Powiat brzozowski",2011,NA
"31056",1803000,"Powiat dębicki",2011,NA
"31057",1804000,"Powiat jarosławski",2011,NA
"31058",1805000,"Powiat jasielski",2011,NA
"31059",1806000,"Powiat kolbuszowski",2011,NA
"31060",1807000,"Powiat krośnieński",2011,NA
"31061",1808000,"Powiat leżajski",2011,NA
"31062",1809000,"Powiat lubaczowski",2011,NA
"31063",1810000,"Powiat łańcucki",2011,NA
"31064",1811000,"Powiat mielecki",2011,NA
"31065",1812000,"Powiat niżański",2011,NA
"31066",1813000,"Powiat przemyski",2011,NA
"31067",1814000,"Powiat przeworski",2011,NA
"31068",1815000,"Powiat ropczycko-sędziszowski",2011,NA
"31069",1816000,"Powiat rzeszowski",2011,NA
"31070",1817000,"Powiat sanocki",2011,NA
"31071",1818000,"Powiat stalowowolski",2011,NA
"31072",1819000,"Powiat strzyżowski",2011,NA
"31073",1820000,"Powiat tarnobrzeski",2011,NA
"31074",1821000,"Powiat leski",2011,NA
"31075",1861000,"Powiat m.Krosno",2011,NA
"31076",1862000,"Powiat m.Przemyśl",2011,NA
"31077",1863000,"Powiat m.Rzeszów",2011,NA
"31078",1864000,"Powiat m.Tarnobrzeg",2011,NA
"31079",2001000,"Powiat augustowski",2011,NA
"31080",2002000,"Powiat białostocki",2011,NA
"31081",2003000,"Powiat bielski",2011,NA
"31082",2004000,"Powiat grajewski",2011,NA
"31083",2005000,"Powiat hajnowski",2011,NA
"31084",2006000,"Powiat kolneński",2011,NA
"31085",2007000,"Powiat łomżyński",2011,NA
"31086",2008000,"Powiat moniecki",2011,NA
"31087",2009000,"Powiat sejneński",2011,NA
"31088",2010000,"Powiat siemiatycki",2011,NA
"31089",2011000,"Powiat sokólski",2011,NA
"31090",2012000,"Powiat suwalski",2011,NA
"31091",2013000,"Powiat wysokomazowiecki",2011,NA
"31092",2014000,"Powiat zambrowski",2011,NA
"31093",2061000,"Powiat m.Białystok",2011,NA
"31094",2062000,"Powiat m.Łomża",2011,NA
"31095",2063000,"Powiat m.Suwałki",2011,NA
"31096",2201000,"Powiat bytowski",2011,NA
"31097",2202000,"Powiat chojnicki",2011,NA
"31098",2203000,"Powiat człuchowski",2011,NA
"31099",2204000,"Powiat gdański",2011,NA
"31100",2205000,"Powiat kartuski",2011,NA
"31101",2206000,"Powiat kościerski",2011,NA
"31102",2207000,"Powiat kwidzyński",2011,NA
"31103",2208000,"Powiat lęborski",2011,NA
"31104",2209000,"Powiat malborski",2011,NA
"31105",2210000,"Powiat nowodworski",2011,NA
"31106",2211000,"Powiat pucki",2011,NA
"31107",2212000,"Powiat słupski",2011,NA
"31108",2213000,"Powiat starogardzki",2011,NA
"31109",2214000,"Powiat tczewski",2011,NA
"31110",2215000,"Powiat wejherowski",2011,NA
"31111",2216000,"Powiat sztumski",2011,NA
"31112",2261000,"Powiat m.Gdańsk",2011,NA
"31113",2262000,"Powiat m.Gdynia",2011,NA
"31114",2263000,"Powiat m.Słupsk",2011,NA
"31115",2264000,"Powiat m.Sopot",2011,NA
"31116",2401000,"Powiat będziński",2011,NA
"31117",2402000,"Powiat bielski",2011,NA
"31118",2403000,"Powiat cieszyński",2011,NA
"31119",2404000,"Powiat częstochowski",2011,NA
"31120",2405000,"Powiat gliwicki",2011,NA
"31121",2406000,"Powiat kłobucki",2011,NA
"31122",2407000,"Powiat lubliniecki",2011,NA
"31123",2408000,"Powiat mikołowski",2011,NA
"31124",2409000,"Powiat myszkowski",2011,NA
"31125",2410000,"Powiat pszczyński",2011,NA
"31126",2411000,"Powiat raciborski",2011,NA
"31127",2412000,"Powiat rybnicki",2011,NA
"31128",2413000,"Powiat tarnogórski",2011,NA
"31129",2414000,"Powiat bieruńsko-lędziński",2011,NA
"31130",2415000,"Powiat wodzisławski",2011,NA
"31131",2416000,"Powiat zawierciański",2011,NA
"31132",2417000,"Powiat żywiecki",2011,NA
"31133",2461000,"Powiat m.Bielsko-Biała",2011,NA
"31134",2462000,"Powiat m.Bytom",2011,NA
"31135",2463000,"Powiat m.Chorzów",2011,NA
"31136",2464000,"Powiat m.Częstochowa",2011,NA
"31137",2465000,"Powiat m.Dąbrowa Górnicza",2011,NA
"31138",2466000,"Powiat m.Gliwice",2011,NA
"31139",2467000,"Powiat m.Jastrzębie-Zdrój",2011,NA
"31140",2468000,"Powiat m.Jaworzno",2011,NA
"31141",2469000,"Powiat m.Katowice",2011,NA
"31142",2470000,"Powiat m.Mysłowice",2011,NA
"31143",2471000,"Powiat m.Piekary Śląskie",2011,NA
"31144",2472000,"Powiat m.Ruda Śląska",2011,NA
"31145",2473000,"Powiat m.Rybnik",2011,NA
"31146",2474000,"Powiat m.Siemianowice Śląskie",2011,NA
"31147",2475000,"Powiat m.Sosnowiec",2011,NA
"31148",2476000,"Powiat m.Świętochłowice",2011,NA
"31149",2477000,"Powiat m.Tychy",2011,NA
"31150",2478000,"Powiat m.Zabrze",2011,NA
"31151",2479000,"Powiat m.Żory",2011,NA
"31152",2601000,"Powiat buski",2011,NA
"31153",2602000,"Powiat jędrzejowski",2011,NA
"31154",2603000,"Powiat kazimierski",2011,NA
"31155",2604000,"Powiat kielecki",2011,NA
"31156",2605000,"Powiat konecki",2011,NA
"31157",2606000,"Powiat opatowski",2011,NA
"31158",2607000,"Powiat ostrowiecki",2011,NA
"31159",2608000,"Powiat pińczowski",2011,NA
"31160",2609000,"Powiat sandomierski",2011,NA
"31161",2610000,"Powiat skarżyski",2011,NA
"31162",2611000,"Powiat starachowicki",2011,NA
"31163",2612000,"Powiat staszowski",2011,NA
"31164",2613000,"Powiat włoszczowski",2011,NA
"31165",2661000,"Powiat m.Kielce",2011,NA
"31166",2801000,"Powiat bartoszycki",2011,NA
"31167",2802000,"Powiat braniewski",2011,NA
"31168",2803000,"Powiat działdowski",2011,NA
"31169",2804000,"Powiat elbląski",2011,NA
"31170",2805000,"Powiat ełcki",2011,NA
"31171",2806000,"Powiat giżycki",2011,NA
"31172",2807000,"Powiat iławski",2011,NA
"31173",2808000,"Powiat kętrzyński",2011,NA
"31174",2809000,"Powiat lidzbarski",2011,NA
"31175",2810000,"Powiat mrągowski",2011,NA
"31176",2811000,"Powiat nidzicki",2011,NA
"31177",2812000,"Powiat nowomiejski",2011,NA
"31178",2813000,"Powiat olecki",2011,NA
"31179",2814000,"Powiat olsztyński",2011,NA
"31180",2815000,"Powiat ostródzki",2011,NA
"31181",2816000,"Powiat piski",2011,NA
"31182",2817000,"Powiat szczycieński",2011,NA
"31183",2818000,"Powiat gołdapski",2011,NA
"31184",2819000,"Powiat węgorzewski",2011,NA
"31185",2861000,"Powiat m.Elbląg",2011,NA
"31186",2862000,"Powiat m.Olsztyn",2011,NA
"31187",3001000,"Powiat chodzieski",2011,NA
"31188",3002000,"Powiat czarnkowsko-trzcianecki",2011,NA
"31189",3003000,"Powiat gnieźnieński",2011,NA
"31190",3004000,"Powiat gostyński",2011,NA
"31191",3005000,"Powiat grodziski",2011,NA
"31192",3006000,"Powiat jarociński",2011,NA
"31193",3007000,"Powiat kaliski",2011,NA
"31194",3008000,"Powiat kępiński",2011,NA
"31195",3009000,"Powiat kolski",2011,NA
"31196",3010000,"Powiat koniński",2011,NA
"31197",3011000,"Powiat kościański",2011,NA
"31198",3012000,"Powiat krotoszyński",2011,NA
"31199",3013000,"Powiat leszczyński",2011,NA
"31200",3014000,"Powiat międzychodzki",2011,NA
"31201",3015000,"Powiat nowotomyski",2011,NA
"31202",3016000,"Powiat obornicki",2011,NA
"31203",3017000,"Powiat ostrowski",2011,NA
"31204",3018000,"Powiat ostrzeszowski",2011,NA
"31205",3019000,"Powiat pilski",2011,NA
"31206",3020000,"Powiat pleszewski",2011,NA
"31207",3021000,"Powiat poznański",2011,NA
"31208",3022000,"Powiat rawicki",2011,NA
"31209",3023000,"Powiat słupecki",2011,NA
"31210",3024000,"Powiat szamotulski",2011,NA
"31211",3025000,"Powiat średzki",2011,NA
"31212",3026000,"Powiat śremski",2011,NA
"31213",3027000,"Powiat turecki",2011,NA
"31214",3028000,"Powiat wągrowiecki",2011,NA
"31215",3029000,"Powiat wolsztyński",2011,NA
"31216",3030000,"Powiat wrzesiński",2011,NA
"31217",3031000,"Powiat złotowski",2011,NA
"31218",3061000,"Powiat m.Kalisz",2011,NA
"31219",3062000,"Powiat m.Konin",2011,NA
"31220",3063000,"Powiat m.Leszno",2011,NA
"31221",3064000,"Powiat m.Poznań",2011,NA
"31222",3201000,"Powiat białogardzki",2011,NA
"31223",3202000,"Powiat choszczeński",2011,NA
"31224",3203000,"Powiat drawski",2011,NA
"31225",3204000,"Powiat goleniowski",2011,NA
"31226",3205000,"Powiat gryficki",2011,NA
"31227",3206000,"Powiat gryfiński",2011,NA
"31228",3207000,"Powiat kamieński",2011,NA
"31229",3208000,"Powiat kołobrzeski",2011,NA
"31230",3209000,"Powiat koszaliński",2011,NA
"31231",3210000,"Powiat myśliborski",2011,NA
"31232",3211000,"Powiat policki",2011,NA
"31233",3212000,"Powiat pyrzycki",2011,NA
"31234",3213000,"Powiat sławieński",2011,NA
"31235",3214000,"Powiat stargardzki",2011,NA
"31236",3215000,"Powiat szczecinecki",2011,NA
"31237",3216000,"Powiat świdwiński",2011,NA
"31238",3217000,"Powiat wałecki",2011,NA
"31239",3218000,"Powiat łobeski",2011,NA
"31240",3261000,"Powiat m.Koszalin",2011,NA
"31241",3262000,"Powiat m.Szczecin",2011,NA
"31242",3263000,"Powiat m.Świnoujście",2011,NA
"31243",201000,"Powiat bolesławiecki",2012,NA
"31244",202000,"Powiat dzierżoniowski",2012,NA
"31245",203000,"Powiat głogowski",2012,NA
"31246",204000,"Powiat górowski",2012,NA
"31247",205000,"Powiat jaworski",2012,NA
"31248",206000,"Powiat jeleniogórski",2012,NA
"31249",207000,"Powiat kamiennogórski",2012,NA
"31250",208000,"Powiat kłodzki",2012,NA
"31251",209000,"Powiat legnicki",2012,NA
"31252",210000,"Powiat lubański",2012,NA
"31253",211000,"Powiat lubiński",2012,NA
"31254",212000,"Powiat lwówecki",2012,NA
"31255",213000,"Powiat milicki",2012,NA
"31256",214000,"Powiat oleśnicki",2012,NA
"31257",215000,"Powiat oławski",2012,NA
"31258",216000,"Powiat polkowicki",2012,NA
"31259",217000,"Powiat strzeliński",2012,NA
"31260",218000,"Powiat średzki",2012,NA
"31261",219000,"Powiat świdnicki",2012,NA
"31262",220000,"Powiat trzebnicki",2012,NA
"31263",221000,"Powiat wałbrzyski",2012,NA
"31264",222000,"Powiat wołowski",2012,NA
"31265",223000,"Powiat wrocławski",2012,NA
"31266",224000,"Powiat ząbkowicki",2012,NA
"31267",225000,"Powiat zgorzelecki",2012,NA
"31268",226000,"Powiat złotoryjski",2012,NA
"31269",261000,"Powiat m.Jelenia Góra",2012,NA
"31270",262000,"Powiat m.Legnica",2012,NA
"31271",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"31272",264000,"Powiat m.Wrocław",2012,NA
"31273",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"31274",401000,"Powiat aleksandrowski",2012,NA
"31275",402000,"Powiat brodnicki",2012,NA
"31276",403000,"Powiat bydgoski",2012,NA
"31277",404000,"Powiat chełmiński",2012,NA
"31278",405000,"Powiat golubsko-dobrzyński",2012,NA
"31279",406000,"Powiat grudziądzki",2012,NA
"31280",407000,"Powiat inowrocławski",2012,NA
"31281",408000,"Powiat lipnowski",2012,NA
"31282",409000,"Powiat mogileński",2012,NA
"31283",410000,"Powiat nakielski",2012,NA
"31284",411000,"Powiat radziejowski",2012,NA
"31285",412000,"Powiat rypiński",2012,NA
"31286",413000,"Powiat sępoleński",2012,NA
"31287",414000,"Powiat świecki",2012,NA
"31288",415000,"Powiat toruński",2012,NA
"31289",416000,"Powiat tucholski",2012,NA
"31290",417000,"Powiat wąbrzeski",2012,NA
"31291",418000,"Powiat włocławski",2012,NA
"31292",419000,"Powiat żniński",2012,NA
"31293",461000,"Powiat m.Bydgoszcz",2012,NA
"31294",462000,"Powiat m.Grudziądz",2012,NA
"31295",463000,"Powiat m.Toruń",2012,NA
"31296",464000,"Powiat m.Włocławek",2012,NA
"31297",601000,"Powiat bialski",2012,NA
"31298",602000,"Powiat biłgorajski",2012,NA
"31299",603000,"Powiat chełmski",2012,NA
"31300",604000,"Powiat hrubieszowski",2012,NA
"31301",605000,"Powiat janowski",2012,NA
"31302",606000,"Powiat krasnostawski",2012,NA
"31303",607000,"Powiat kraśnicki",2012,NA
"31304",608000,"Powiat lubartowski",2012,NA
"31305",609000,"Powiat lubelski",2012,NA
"31306",610000,"Powiat łęczyński",2012,NA
"31307",611000,"Powiat łukowski",2012,NA
"31308",612000,"Powiat opolski",2012,NA
"31309",613000,"Powiat parczewski",2012,NA
"31310",614000,"Powiat puławski",2012,NA
"31311",615000,"Powiat radzyński",2012,NA
"31312",616000,"Powiat rycki",2012,NA
"31313",617000,"Powiat świdnicki",2012,NA
"31314",618000,"Powiat tomaszowski",2012,NA
"31315",619000,"Powiat włodawski",2012,NA
"31316",620000,"Powiat zamojski",2012,NA
"31317",661000,"Powiat m.Biała Podlaska",2012,NA
"31318",662000,"Powiat m.Chełm",2012,NA
"31319",663000,"Powiat m.Lublin",2012,NA
"31320",664000,"Powiat m.Zamość",2012,NA
"31321",801000,"Powiat gorzowski",2012,NA
"31322",802000,"Powiat krośnieński",2012,NA
"31323",803000,"Powiat międzyrzecki",2012,NA
"31324",804000,"Powiat nowosolski",2012,NA
"31325",805000,"Powiat słubicki",2012,NA
"31326",806000,"Powiat strzelecko-drezdenecki",2012,NA
"31327",807000,"Powiat sulęciński",2012,NA
"31328",808000,"Powiat świebodziński",2012,NA
"31329",809000,"Powiat zielonogórski",2012,NA
"31330",810000,"Powiat żagański",2012,NA
"31331",811000,"Powiat żarski",2012,NA
"31332",812000,"Powiat wschowski",2012,NA
"31333",861000,"Powiat m.Gorzów Wielkopolski",2012,NA
"31334",862000,"Powiat m.Zielona Góra",2012,NA
"31335",1001000,"Powiat bełchatowski",2012,NA
"31336",1002000,"Powiat kutnowski",2012,NA
"31337",1003000,"Powiat łaski",2012,NA
"31338",1004000,"Powiat łęczycki",2012,NA
"31339",1005000,"Powiat łowicki",2012,NA
"31340",1006000,"Powiat łódzki wschodni",2012,NA
"31341",1007000,"Powiat opoczyński",2012,NA
"31342",1008000,"Powiat pabianicki",2012,NA
"31343",1009000,"Powiat pajęczański",2012,NA
"31344",1010000,"Powiat piotrkowski",2012,NA
"31345",1011000,"Powiat poddębicki",2012,NA
"31346",1012000,"Powiat radomszczański",2012,NA
"31347",1013000,"Powiat rawski",2012,NA
"31348",1014000,"Powiat sieradzki",2012,NA
"31349",1015000,"Powiat skierniewicki",2012,NA
"31350",1016000,"Powiat tomaszowski",2012,NA
"31351",1017000,"Powiat wieluński",2012,NA
"31352",1018000,"Powiat wieruszowski",2012,NA
"31353",1019000,"Powiat zduńskowolski",2012,NA
"31354",1020000,"Powiat zgierski",2012,NA
"31355",1021000,"Powiat brzeziński",2012,NA
"31356",1061000,"Powiat m.Łódź",2012,NA
"31357",1062000,"Powiat m.Piotrków Trybunalski",2012,NA
"31358",1063000,"Powiat m.Skierniewice",2012,NA
"31359",1201000,"Powiat bocheński",2012,NA
"31360",1202000,"Powiat brzeski",2012,NA
"31361",1203000,"Powiat chrzanowski",2012,NA
"31362",1204000,"Powiat dąbrowski",2012,NA
"31363",1205000,"Powiat gorlicki",2012,NA
"31364",1206000,"Powiat krakowski",2012,NA
"31365",1207000,"Powiat limanowski",2012,NA
"31366",1208000,"Powiat miechowski",2012,NA
"31367",1209000,"Powiat myślenicki",2012,NA
"31368",1210000,"Powiat nowosądecki",2012,NA
"31369",1211000,"Powiat nowotarski",2012,NA
"31370",1212000,"Powiat olkuski",2012,NA
"31371",1213000,"Powiat oświęcimski",2012,NA
"31372",1214000,"Powiat proszowicki",2012,NA
"31373",1215000,"Powiat suski",2012,NA
"31374",1216000,"Powiat tarnowski",2012,NA
"31375",1217000,"Powiat tatrzański",2012,NA
"31376",1218000,"Powiat wadowicki",2012,NA
"31377",1219000,"Powiat wielicki",2012,NA
"31378",1261000,"Powiat m.Kraków",2012,NA
"31379",1262000,"Powiat m.Nowy Sącz",2012,NA
"31380",1263000,"Powiat m.Tarnów",2012,NA
"31381",1401000,"Powiat białobrzeski",2012,NA
"31382",1402000,"Powiat ciechanowski",2012,NA
"31383",1403000,"Powiat garwoliński",2012,NA
"31384",1404000,"Powiat gostyniński",2012,NA
"31385",1405000,"Powiat grodziski",2012,NA
"31386",1406000,"Powiat grójecki",2012,NA
"31387",1407000,"Powiat kozienicki",2012,NA
"31388",1408000,"Powiat legionowski",2012,NA
"31389",1409000,"Powiat lipski",2012,NA
"31390",1410000,"Powiat łosicki",2012,NA
"31391",1411000,"Powiat makowski",2012,NA
"31392",1412000,"Powiat miński",2012,NA
"31393",1413000,"Powiat mławski",2012,NA
"31394",1414000,"Powiat nowodworski",2012,NA
"31395",1415000,"Powiat ostrołęcki",2012,NA
"31396",1416000,"Powiat ostrowski",2012,NA
"31397",1417000,"Powiat otwocki",2012,NA
"31398",1418000,"Powiat piaseczyński",2012,NA
"31399",1419000,"Powiat płocki",2012,NA
"31400",1420000,"Powiat płoński",2012,NA
"31401",1421000,"Powiat pruszkowski",2012,NA
"31402",1422000,"Powiat przasnyski",2012,NA
"31403",1423000,"Powiat przysuski",2012,NA
"31404",1424000,"Powiat pułtuski",2012,NA
"31405",1425000,"Powiat radomski",2012,NA
"31406",1426000,"Powiat siedlecki",2012,NA
"31407",1427000,"Powiat sierpecki",2012,NA
"31408",1428000,"Powiat sochaczewski",2012,NA
"31409",1429000,"Powiat sokołowski",2012,NA
"31410",1430000,"Powiat szydłowiecki",2012,NA
"31411",1432000,"Powiat warszawski zachodni",2012,NA
"31412",1433000,"Powiat węgrowski",2012,NA
"31413",1434000,"Powiat wołomiński",2012,NA
"31414",1435000,"Powiat wyszkowski",2012,NA
"31415",1436000,"Powiat zwoleński",2012,NA
"31416",1437000,"Powiat żuromiński",2012,NA
"31417",1438000,"Powiat żyrardowski",2012,NA
"31418",1461000,"Powiat m.Ostrołęka",2012,NA
"31419",1462000,"Powiat m.Płock",2012,NA
"31420",1463000,"Powiat m.Radom",2012,NA
"31421",1464000,"Powiat m.Siedlce",2012,NA
"31422",1465000,"Powiat m. st. Warszawa",2012,NA
"31423",1601000,"Powiat brzeski",2012,NA
"31424",1602000,"Powiat głubczycki",2012,NA
"31425",1603000,"Powiat kędzierzyńsko-kozielski",2012,NA
"31426",1604000,"Powiat kluczborski",2012,NA
"31427",1605000,"Powiat krapkowicki",2012,NA
"31428",1606000,"Powiat namysłowski",2012,NA
"31429",1607000,"Powiat nyski",2012,NA
"31430",1608000,"Powiat oleski",2012,NA
"31431",1609000,"Powiat opolski",2012,NA
"31432",1610000,"Powiat prudnicki",2012,NA
"31433",1611000,"Powiat strzelecki",2012,NA
"31434",1661000,"Powiat m.Opole",2012,NA
"31435",1801000,"Powiat bieszczadzki",2012,NA
"31436",1802000,"Powiat brzozowski",2012,NA
"31437",1803000,"Powiat dębicki",2012,NA
"31438",1804000,"Powiat jarosławski",2012,NA
"31439",1805000,"Powiat jasielski",2012,NA
"31440",1806000,"Powiat kolbuszowski",2012,NA
"31441",1807000,"Powiat krośnieński",2012,NA
"31442",1808000,"Powiat leżajski",2012,NA
"31443",1809000,"Powiat lubaczowski",2012,NA
"31444",1810000,"Powiat łańcucki",2012,NA
"31445",1811000,"Powiat mielecki",2012,NA
"31446",1812000,"Powiat niżański",2012,NA
"31447",1813000,"Powiat przemyski",2012,NA
"31448",1814000,"Powiat przeworski",2012,NA
"31449",1815000,"Powiat ropczycko-sędziszowski",2012,NA
"31450",1816000,"Powiat rzeszowski",2012,NA
"31451",1817000,"Powiat sanocki",2012,NA
"31452",1818000,"Powiat stalowowolski",2012,NA
"31453",1819000,"Powiat strzyżowski",2012,NA
"31454",1820000,"Powiat tarnobrzeski",2012,NA
"31455",1821000,"Powiat leski",2012,NA
"31456",1861000,"Powiat m.Krosno",2012,NA
"31457",1862000,"Powiat m.Przemyśl",2012,NA
"31458",1863000,"Powiat m.Rzeszów",2012,NA
"31459",1864000,"Powiat m.Tarnobrzeg",2012,NA
"31460",2001000,"Powiat augustowski",2012,NA
"31461",2002000,"Powiat białostocki",2012,NA
"31462",2003000,"Powiat bielski",2012,NA
"31463",2004000,"Powiat grajewski",2012,NA
"31464",2005000,"Powiat hajnowski",2012,NA
"31465",2006000,"Powiat kolneński",2012,NA
"31466",2007000,"Powiat łomżyński",2012,NA
"31467",2008000,"Powiat moniecki",2012,NA
"31468",2009000,"Powiat sejneński",2012,NA
"31469",2010000,"Powiat siemiatycki",2012,NA
