"","Kod","Nazwa","rok","WYPADKI_DROGOWE_CTAB_wypadki_drogowe_na_100_tys_ludnosci_osoba"
"4008",1817000,"Powiat sanocki",2012,42.6
"4009",1818000,"Powiat stalowowolski",2012,62.2
"4010",1819000,"Powiat strzyżowski",2012,109.2
"4011",1820000,"Powiat tarnobrzeski",2012,77.4
"4012",1821000,"Powiat leski",2012,44.6
"4013",1861000,"Powiat m.Krosno",2012,59.2
"4014",1862000,"Powiat m.Przemyśl",2012,48
"4015",1863000,"Powiat m.Rzeszów",2012,212.4
"4016",1864000,"Powiat m.Tarnobrzeg",2012,35
"4017",2001000,"Powiat augustowski",2012,91.8
"4018",2002000,"Powiat białostocki",2012,68.1
"4019",2003000,"Powiat bielski",2012,77.3
"4020",2004000,"Powiat grajewski",2012,38.5
"4021",2005000,"Powiat hajnowski",2012,45.3
"4022",2006000,"Powiat kolneński",2012,62.7
"4023",2007000,"Powiat łomżyński",2012,88.1
"4024",2008000,"Powiat moniecki",2012,56.3
"4025",2009000,"Powiat sejneński",2012,62
"4026",2010000,"Powiat siemiatycki",2012,60.9
"4027",2011000,"Powiat sokólski",2012,86.8
"4028",2012000,"Powiat suwalski",2012,74.8
"4029",2013000,"Powiat wysokomazowiecki",2012,69.1
"4030",2014000,"Powiat zambrowski",2012,60
"4031",2061000,"Powiat m.Białystok",2012,55.3
"4032",2062000,"Powiat m.Łomża",2012,55.6
"4033",2063000,"Powiat m.Suwałki",2012,53.4
"4034",2201000,"Powiat bytowski",2012,132.8
"4035",2202000,"Powiat chojnicki",2012,107.3
"4036",2203000,"Powiat człuchowski",2012,80.1
"4037",2204000,"Powiat gdański",2012,167.7
"4038",2205000,"Powiat kartuski",2012,173.4
"4039",2206000,"Powiat kościerski",2012,177.7
"4040",2207000,"Powiat kwidzyński",2012,93
"4041",2208000,"Powiat lęborski",2012,55.9
"4042",2209000,"Powiat malborski",2012,125.1
"4043",2210000,"Powiat nowodworski",2012,117.9
"4044",2211000,"Powiat pucki",2012,152.8
"4045",2212000,"Powiat słupski",2012,100.9
"4046",2213000,"Powiat starogardzki",2012,148
"4047",2214000,"Powiat tczewski",2012,133.8
"4048",2215000,"Powiat wejherowski",2012,62.1
"4049",2216000,"Powiat sztumski",2012,72.5
"4050",2261000,"Powiat m.Gdańsk",2012,144.9
"4051",2262000,"Powiat m.Gdynia",2012,93.7
"4052",2263000,"Powiat m.Słupsk",2012,108.1
"4053",2264000,"Powiat m.Sopot",2012,106.7
"4054",2401000,"Powiat będziński",2012,67.8
"4055",2402000,"Powiat bielski",2012,68.1
"4056",2403000,"Powiat cieszyński",2012,83.2
"4057",2404000,"Powiat częstochowski",2012,181.5
"4058",2405000,"Powiat gliwicki",2012,111.9
"4059",2406000,"Powiat kłobucki",2012,76.9
"4060",2407000,"Powiat lubliniecki",2012,95.7
"4061",2408000,"Powiat mikołowski",2012,75.9
"4062",2409000,"Powiat myszkowski",2012,140.3
"4063",2410000,"Powiat pszczyński",2012,119.9
"4064",2411000,"Powiat raciborski",2012,85.4
"4065",2412000,"Powiat rybnicki",2012,57.5
"4066",2413000,"Powiat tarnogórski",2012,162.4
"4067",2414000,"Powiat bieruńsko-lędziński",2012,113.4
"4068",2415000,"Powiat wodzisławski",2012,77
"4069",2416000,"Powiat zawierciański",2012,138.8
"4070",2417000,"Powiat żywiecki",2012,150.2
"4071",2461000,"Powiat m.Bielsko-Biała",2012,57.9
"4072",2462000,"Powiat m.Bytom",2012,83.2
"4073",2463000,"Powiat m.Chorzów",2012,36.8
"4074",2464000,"Powiat m.Częstochowa",2012,188
"4075",2465000,"Powiat m.Dąbrowa Górnicza",2012,99.9
"4076",2466000,"Powiat m.Gliwice",2012,118.6
"4077",2467000,"Powiat m.Jastrzębie-Zdrój",2012,107.7
"4078",2468000,"Powiat m.Jaworzno",2012,86.8
"4079",2469000,"Powiat m.Katowice",2012,99.9
"4080",2470000,"Powiat m.Mysłowice",2012,90.2
"4081",2471000,"Powiat m.Piekary Śląskie",2012,112.9
"4082",2472000,"Powiat m.Ruda Śląska",2012,92.5
"4083",2473000,"Powiat m.Rybnik",2012,61.1
"4084",2474000,"Powiat m.Siemianowice Śląskie",2012,43
"4085",2475000,"Powiat m.Sosnowiec",2012,87.7
"4086",2476000,"Powiat m.Świętochłowice",2012,39.9
"4087",2477000,"Powiat m.Tychy",2012,104.6
"4088",2478000,"Powiat m.Zabrze",2012,126.8
"4089",2479000,"Powiat m.Żory",2012,61.2
"4090",2601000,"Powiat buski",2012,78.3
"4091",2602000,"Powiat jędrzejowski",2012,81.5
"4092",2603000,"Powiat kazimierski",2012,76.2
"4093",2604000,"Powiat kielecki",2012,200.4
"4094",2605000,"Powiat konecki",2012,65.5
"4095",2606000,"Powiat opatowski",2012,128.6
"4096",2607000,"Powiat ostrowiecki",2012,38.1
"4097",2608000,"Powiat pińczowski",2012,85.3
"4098",2609000,"Powiat sandomierski",2012,105.4
"4099",2610000,"Powiat skarżyski",2012,99
"4100",2611000,"Powiat starachowicki",2012,69.2
"4101",2612000,"Powiat staszowski",2012,77.1
"4102",2613000,"Powiat włoszczowski",2012,98.6
"4103",2661000,"Powiat m.Kielce",2012,142
"4104",2801000,"Powiat bartoszycki",2012,80.5
"4105",2802000,"Powiat braniewski",2012,134.5
"4106",2803000,"Powiat działdowski",2012,79.4
"4107",2804000,"Powiat elbląski",2012,154.1
"4108",2805000,"Powiat ełcki",2012,88.8
"4109",2806000,"Powiat giżycki",2012,96.9
"4110",2807000,"Powiat iławski",2012,155.8
"4111",2808000,"Powiat kętrzyński",2012,57.3
"4112",2809000,"Powiat lidzbarski",2012,121
"4113",2810000,"Powiat mrągowski",2012,151.9
"4114",2811000,"Powiat nidzicki",2012,93.6
"4115",2812000,"Powiat nowomiejski",2012,133.1
"4116",2813000,"Powiat olecki",2012,91.3
"4117",2814000,"Powiat olsztyński",2012,176.4
"4118",2815000,"Powiat ostródzki",2012,75.5
"4119",2816000,"Powiat piski",2012,61.8
"4120",2817000,"Powiat szczycieński",2012,126.1
"4121",2818000,"Powiat gołdapski",2012,87.2
"4122",2819000,"Powiat węgorzewski",2012,126.7
"4123",2861000,"Powiat m.Elbląg",2012,91.1
"4124",2862000,"Powiat m.Olsztyn",2012,112.8
"4125",3001000,"Powiat chodzieski",2012,75.2
"4126",3002000,"Powiat czarnkowsko-trzcianecki",2012,51
"4127",3003000,"Powiat gnieźnieński",2012,60.3
"4128",3004000,"Powiat gostyński",2012,38
"4129",3005000,"Powiat grodziski",2012,25.6
"4130",3006000,"Powiat jarociński",2012,53.1
"4131",3007000,"Powiat kaliski",2012,55.8
"4132",3008000,"Powiat kępiński",2012,58.4
"4133",3009000,"Powiat kolski",2012,94
"4134",3010000,"Powiat koniński",2012,123.4
"4135",3011000,"Powiat kościański",2012,129.3
"4136",3012000,"Powiat krotoszyński",2012,43.6
"4137",3013000,"Powiat leszczyński",2012,189.7
"4138",3014000,"Powiat międzychodzki",2012,78.2
"4139",3015000,"Powiat nowotomyski",2012,102.8
"4140",3016000,"Powiat obornicki",2012,40.8
"4141",3017000,"Powiat ostrowski",2012,84.5
"4142",3018000,"Powiat ostrzeszowski",2012,88.4
"4143",3019000,"Powiat pilski",2012,92.4
"4144",3020000,"Powiat pleszewski",2012,158
"4145",3021000,"Powiat poznański",2012,51
"4146",3022000,"Powiat rawicki",2012,137.3
"4147",3023000,"Powiat słupecki",2012,63.6
"4148",3024000,"Powiat szamotulski",2012,57.2
"4149",3025000,"Powiat średzki",2012,111.5
"4150",3026000,"Powiat śremski",2012,34.7
"4151",3027000,"Powiat turecki",2012,62.6
"4152",3028000,"Powiat wągrowiecki",2012,48.8
"4153",3029000,"Powiat wolsztyński",2012,61.8
"4154",3030000,"Powiat wrzesiński",2012,66.7
"4155",3031000,"Powiat złotowski",2012,61.2
"4156",3061000,"Powiat m.Kalisz",2012,56.3
"4157",3062000,"Powiat m.Konin",2012,93.6
"4158",3063000,"Powiat m.Leszno",2012,100.5
"4159",3064000,"Powiat m.Poznań",2012,68.4
"4160",3201000,"Powiat białogardzki",2012,63
"4161",3202000,"Powiat choszczeński",2012,95.5
"4162",3203000,"Powiat drawski",2012,74.8
"4163",3204000,"Powiat goleniowski",2012,48.8
"4164",3205000,"Powiat gryficki",2012,45.3
"4165",3206000,"Powiat gryfiński",2012,57
"4166",3207000,"Powiat kamieński",2012,99.4
"4167",3208000,"Powiat kołobrzeski",2012,123
"4168",3209000,"Powiat koszaliński",2012,62.3
"4169",3210000,"Powiat myśliborski",2012,70.6
"4170",3211000,"Powiat policki",2012,31.5
"4171",3212000,"Powiat pyrzycki",2012,54.1
"4172",3213000,"Powiat sławieński",2012,79.3
"4173",3214000,"Powiat stargardzki",2012,47.9
"4174",3215000,"Powiat szczecinecki",2012,35.2
"4175",3216000,"Powiat świdwiński",2012,46.9
"4176",3217000,"Powiat wałecki",2012,91.1
"4177",3218000,"Powiat łobeski",2012,54.8
"4178",3261000,"Powiat m.Koszalin",2012,49.5
"4179",3262000,"Powiat m.Szczecin",2012,142.7
"4180",3263000,"Powiat m.Świnoujście",2012,57.9
"4181",201000,"Powiat bolesławiecki",2013,74.2
"4182",202000,"Powiat dzierżoniowski",2013,61
"4183",203000,"Powiat głogowski",2013,72
"4184",204000,"Powiat górowski",2013,139.8
"4185",205000,"Powiat jaworski",2013,111.1
"4186",206000,"Powiat jeleniogórski",2013,53.7
"4187",207000,"Powiat kamiennogórski",2013,79.6
"4188",208000,"Powiat kłodzki",2013,98.6
"4189",209000,"Powiat legnicki",2013,114.9
"4190",210000,"Powiat lubański",2013,39.1
"4191",211000,"Powiat lubiński",2013,65.7
"4192",212000,"Powiat lwówecki",2013,59
"4193",213000,"Powiat milicki",2013,90.8
"4194",214000,"Powiat oleśnicki",2013,63.2
"4195",215000,"Powiat oławski",2013,56.8
"4196",216000,"Powiat polkowicki",2013,38
"4197",217000,"Powiat strzeliński",2013,87.8
"4198",218000,"Powiat średzki",2013,91.9
"4199",219000,"Powiat świdnicki",2013,115.9
"4200",220000,"Powiat trzebnicki",2013,88.2
"4201",221000,"Powiat wałbrzyski",2013,135.8
"4202",222000,"Powiat wołowski",2013,111.3
"4203",223000,"Powiat wrocławski",2013,141.8
"4204",224000,"Powiat ząbkowicki",2013,116.1
"4205",225000,"Powiat zgorzelecki",2013,43.9
"4206",226000,"Powiat złotoryjski",2013,66.3
"4207",261000,"Powiat m.Jelenia Góra",2013,42.5
"4208",262000,"Powiat m.Legnica",2013,73.5
"4209",264000,"Powiat m.Wrocław",2013,104.6
"4210",265000,"Powiat m.Wałbrzych od 2013",2013,99.5
"4211",401000,"Powiat aleksandrowski",2013,59
"4212",402000,"Powiat brodnicki",2013,61.5
"4213",403000,"Powiat bydgoski",2013,108.2
"4214",404000,"Powiat chełmiński",2013,68.3
"4215",405000,"Powiat golubsko-dobrzyński",2013,61.6
"4216",406000,"Powiat grudziądzki",2013,44.8
"4217",407000,"Powiat inowrocławski",2013,42.7
"4218",408000,"Powiat lipnowski",2013,41.6
"4219",409000,"Powiat mogileński",2013,64.2
"4220",410000,"Powiat nakielski",2013,65.7
"4221",411000,"Powiat radziejowski",2013,47.8
"4222",412000,"Powiat rypiński",2013,51.5
"4223",413000,"Powiat sępoleński",2013,64.8
"4224",414000,"Powiat świecki",2013,78
"4225",415000,"Powiat toruński",2013,45.8
"4226",416000,"Powiat tucholski",2013,29
"4227",417000,"Powiat wąbrzeski",2013,54.1
"4228",418000,"Powiat włocławski",2013,85.1
"4229",419000,"Powiat żniński",2013,45.2
"4230",461000,"Powiat m.Bydgoszcz",2013,71.3
"4231",462000,"Powiat m.Grudziądz",2013,34.8
"4232",463000,"Powiat m.Toruń",2013,20.1
"4233",464000,"Powiat m.Włocławek",2013,43.4
"4234",601000,"Powiat bialski",2013,74.1
"4235",602000,"Powiat biłgorajski",2013,60
"4236",603000,"Powiat chełmski",2013,75.3
"4237",604000,"Powiat hrubieszowski",2013,46.1
"4238",605000,"Powiat janowski",2013,103.6
"4239",606000,"Powiat krasnostawski",2013,55.6
"4240",607000,"Powiat kraśnicki",2013,97.1
"4241",608000,"Powiat lubartowski",2013,71.1
"4242",609000,"Powiat lubelski",2013,93.9
"4243",610000,"Powiat łęczyński",2013,71.2
"4244",611000,"Powiat łukowski",2013,65.8
"4245",612000,"Powiat opolski",2013,66.1
"4246",613000,"Powiat parczewski",2013,77.7
"4247",614000,"Powiat puławski",2013,71.4
"4248",615000,"Powiat radzyński",2013,98.5
"4249",616000,"Powiat rycki",2013,99.8
"4250",617000,"Powiat świdnicki",2013,46.6
"4251",618000,"Powiat tomaszowski",2013,81.5
"4252",619000,"Powiat włodawski",2013,78.3
"4253",620000,"Powiat zamojski",2013,50.3
"4254",661000,"Powiat m.Biała Podlaska",2013,51.8
"4255",662000,"Powiat m.Chełm",2013,32
"4256",663000,"Powiat m.Lublin",2013,66
"4257",664000,"Powiat m.Zamość",2013,30.5
"4258",801000,"Powiat gorzowski",2013,89.8
"4259",802000,"Powiat krośnieński",2013,54.8
"4260",803000,"Powiat międzyrzecki",2013,83.4
"4261",804000,"Powiat nowosolski",2013,78.6
"4262",805000,"Powiat słubicki",2013,105.7
"4263",806000,"Powiat strzelecko-drezdenecki",2013,63.3
"4264",807000,"Powiat sulęciński",2013,109.1
"4265",808000,"Powiat świebodziński",2013,88.4
"4266",809000,"Powiat zielonogórski",2013,79.2
"4267",810000,"Powiat żagański",2013,62.2
"4268",811000,"Powiat żarski",2013,62.5
"4269",812000,"Powiat wschowski",2013,55.8
"4270",861000,"Powiat m.Gorzów Wielkopolski",2013,72.3
"4271",862000,"Powiat m.Zielona Góra",2013,53.8
"4272",1001000,"Powiat bełchatowski",2013,146.7
"4273",1002000,"Powiat kutnowski",2013,187.6
"4274",1003000,"Powiat łaski",2013,136.4
"4275",1004000,"Powiat łęczycki",2013,112
"4276",1005000,"Powiat łowicki",2013,92
"4277",1006000,"Powiat łódzki wschodni",2013,140.9
"4278",1007000,"Powiat opoczyński",2013,114.1
"4279",1008000,"Powiat pabianicki",2013,103.6
"4280",1009000,"Powiat pajęczański",2013,66.6
"4281",1010000,"Powiat piotrkowski",2013,105
"4282",1011000,"Powiat poddębicki",2013,148.5
"4283",1012000,"Powiat radomszczański",2013,199.1
"4284",1013000,"Powiat rawski",2013,141.3
"4285",1014000,"Powiat sieradzki",2013,71.6
"4286",1015000,"Powiat skierniewicki",2013,169.6
"4287",1016000,"Powiat tomaszowski",2013,90.1
"4288",1017000,"Powiat wieluński",2013,57.8
"4289",1018000,"Powiat wieruszowski",2013,85.2
"4290",1019000,"Powiat zduńskowolski",2013,95.6
"4291",1020000,"Powiat zgierski",2013,119.6
"4292",1021000,"Powiat brzeziński",2013,174.5
"4293",1061000,"Powiat m.Łódź",2013,239.9
"4294",1062000,"Powiat m.Piotrków Trybunalski",2013,95.8
"4295",1063000,"Powiat m.Skierniewice",2013,47.4
"4296",1201000,"Powiat bocheński",2013,86
"4297",1202000,"Powiat brzeski",2013,161.8
"4298",1203000,"Powiat chrzanowski",2013,111.5
"4299",1204000,"Powiat dąbrowski",2013,146.3
"4300",1205000,"Powiat gorlicki",2013,43
"4301",1206000,"Powiat krakowski",2013,114.8
"4302",1207000,"Powiat limanowski",2013,58.5
"4303",1208000,"Powiat miechowski",2013,91.9
"4304",1209000,"Powiat myślenicki",2013,145.6
"4305",1210000,"Powiat nowosądecki",2013,125.9
"4306",1211000,"Powiat nowotarski",2013,119.8
"4307",1212000,"Powiat olkuski",2013,73.6
"4308",1213000,"Powiat oświęcimski",2013,91
"4309",1214000,"Powiat proszowicki",2013,113.8
"4310",1215000,"Powiat suski",2013,59.5
"4311",1216000,"Powiat tarnowski",2013,75.3
"4312",1217000,"Powiat tatrzański",2013,181.3
"4313",1218000,"Powiat wadowicki",2013,72.4
"4314",1219000,"Powiat wielicki",2013,114.8
"4315",1261000,"Powiat m.Kraków",2013,142.6
"4316",1262000,"Powiat m.Nowy Sącz",2013,190.5
"4317",1263000,"Powiat m.Tarnów",2013,53.3
"4318",1401000,"Powiat białobrzeski",2013,142.5
"4319",1402000,"Powiat ciechanowski",2013,63.7
"4320",1403000,"Powiat garwoliński",2013,97.6
"4321",1404000,"Powiat gostyniński",2013,68.8
"4322",1405000,"Powiat grodziski",2013,61.3
"4323",1406000,"Powiat grójecki",2013,130.8
"4324",1407000,"Powiat kozienicki",2013,131.9
"4325",1408000,"Powiat legionowski",2013,62.4
"4326",1409000,"Powiat lipski",2013,95.2
"4327",1410000,"Powiat łosicki",2013,96.4
"4328",1411000,"Powiat makowski",2013,79.2
"4329",1412000,"Powiat miński",2013,113.1
"4330",1413000,"Powiat mławski",2013,113.2
"4331",1414000,"Powiat nowodworski",2013,84.2
"4332",1415000,"Powiat ostrołęcki",2013,99
"4333",1416000,"Powiat ostrowski",2013,88.2
"4334",1417000,"Powiat otwocki",2013,112.1
"4335",1418000,"Powiat piaseczyński",2013,66.9
"4336",1419000,"Powiat płocki",2013,152.3
"4337",1420000,"Powiat płoński",2013,114.7
"4338",1421000,"Powiat pruszkowski",2013,69.8
"4339",1422000,"Powiat przasnyski",2013,108.1
"4340",1423000,"Powiat przysuski",2013,118.4
"4341",1424000,"Powiat pułtuski",2013,68.2
"4342",1425000,"Powiat radomski",2013,120
"4343",1426000,"Powiat siedlecki",2013,69.7
"4344",1427000,"Powiat sierpecki",2013,189.2
"4345",1428000,"Powiat sochaczewski",2013,92.7
"4346",1429000,"Powiat sokołowski",2013,69.6
"4347",1430000,"Powiat szydłowiecki",2013,54.3
"4348",1432000,"Powiat warszawski zachodni",2013,70.7
"4349",1433000,"Powiat węgrowski",2013,81.3
"4350",1434000,"Powiat wołomiński",2013,54.1
"4351",1435000,"Powiat wyszkowski",2013,132.8
"4352",1436000,"Powiat zwoleński",2013,102.8
"4353",1437000,"Powiat żuromiński",2013,72.2
"4354",1438000,"Powiat żyrardowski",2013,100.7
"4355",1461000,"Powiat m.Ostrołęka",2013,71.5
"4356",1462000,"Powiat m.Płock",2013,130.6
"4357",1463000,"Powiat m.Radom",2013,118.3
"4358",1464000,"Powiat m.Siedlce",2013,39.2
"4359",1465000,"Powiat m. st. Warszawa",2013,69
"4360",1601000,"Powiat brzeski",2013,55.4
"4361",1602000,"Powiat głubczycki",2013,37.7
"4362",1603000,"Powiat kędzierzyńsko-kozielski",2013,34.9
"4363",1604000,"Powiat kluczborski",2013,43.1
"4364",1605000,"Powiat krapkowicki",2013,47.6
"4365",1606000,"Powiat namysłowski",2013,83.9
"4366",1607000,"Powiat nyski",2013,64.5
"4367",1608000,"Powiat oleski",2013,57.9
"4368",1609000,"Powiat opolski",2013,148.6
"4369",1610000,"Powiat prudnicki",2013,45.7
"4370",1611000,"Powiat strzelecki",2013,72.2
"4371",1661000,"Powiat m.Opole",2013,151.7
"4372",1801000,"Powiat bieszczadzki",2013,72.1
"4373",1802000,"Powiat brzozowski",2013,46.7
"4374",1803000,"Powiat dębicki",2013,159.7
"4375",1804000,"Powiat jarosławski",2013,38.5
"4376",1805000,"Powiat jasielski",2013,65.8
"4377",1806000,"Powiat kolbuszowski",2013,60.6
"4378",1807000,"Powiat krośnieński",2013,51.8
"4379",1808000,"Powiat leżajski",2013,65.8
"4380",1809000,"Powiat lubaczowski",2013,33.3
"4381",1810000,"Powiat łańcucki",2013,86.6
"4382",1811000,"Powiat mielecki",2013,59.5
"4383",1812000,"Powiat niżański",2013,108
"4384",1813000,"Powiat przemyski",2013,35.1
"4385",1814000,"Powiat przeworski",2013,94.7
"4386",1815000,"Powiat ropczycko-sędziszowski",2013,89.9
"4387",1816000,"Powiat rzeszowski",2013,136.2
"4388",1817000,"Powiat sanocki",2013,32.2
"4389",1818000,"Powiat stalowowolski",2013,68
"4390",1819000,"Powiat strzyżowski",2013,88.4
"4391",1820000,"Powiat tarnobrzeski",2013,50.1
"4392",1821000,"Powiat leski",2013,78.4
"4393",1861000,"Powiat m.Krosno",2013,50.8
"4394",1862000,"Powiat m.Przemyśl",2013,32.8
"4395",1863000,"Powiat m.Rzeszów",2013,200.5
"4396",1864000,"Powiat m.Tarnobrzeg",2013,53.8
"4397",2001000,"Powiat augustowski",2013,97.1
"4398",2002000,"Powiat białostocki",2013,72.6
"4399",2003000,"Powiat bielski",2013,48.4
"4400",2004000,"Powiat grajewski",2013,42.8
"4401",2005000,"Powiat hajnowski",2013,32.8
"4402",2006000,"Powiat kolneński",2013,47.8
"4403",2007000,"Powiat łomżyński",2013,94.2
"4404",2008000,"Powiat moniecki",2013,47.4
"4405",2009000,"Powiat sejneński",2013,47.9
"4406",2010000,"Powiat siemiatycki",2013,82.8
"4407",2011000,"Powiat sokólski",2013,70.6
"4408",2012000,"Powiat suwalski",2013,72.3
"4409",2013000,"Powiat wysokomazowiecki",2013,74.6
"4410",2014000,"Powiat zambrowski",2013,49.1
"4411",2061000,"Powiat m.Białystok",2013,57.6
"4412",2062000,"Powiat m.Łomża",2013,54.2
"4413",2063000,"Powiat m.Suwałki",2013,40.4
"4414",2201000,"Powiat bytowski",2013,121.3
"4415",2202000,"Powiat chojnicki",2013,87.4
"4416",2203000,"Powiat człuchowski",2013,82.1
"4417",2204000,"Powiat gdański",2013,175.8
"4418",2205000,"Powiat kartuski",2013,178.9
"4419",2206000,"Powiat kościerski",2013,168.7
"4420",2207000,"Powiat kwidzyński",2013,94.4
"4421",2208000,"Powiat lęborski",2013,51.3
"4422",2209000,"Powiat malborski",2013,139.4
"4423",2210000,"Powiat nowodworski",2013,134.6
"4424",2211000,"Powiat pucki",2013,139.3
"4425",2212000,"Powiat słupski",2013,120.2
"4426",2213000,"Powiat starogardzki",2013,140.8
"4427",2214000,"Powiat tczewski",2013,111.3
"4428",2215000,"Powiat wejherowski",2013,88.9
"4429",2216000,"Powiat sztumski",2013,77.5
"4430",2261000,"Powiat m.Gdańsk",2013,125.9
"4431",2262000,"Powiat m.Gdynia",2013,64
"4432",2263000,"Powiat m.Słupsk",2013,126.9
"4433",2264000,"Powiat m.Sopot",2013,68.4
"4434",2401000,"Powiat będziński",2013,78.6
"4435",2402000,"Powiat bielski",2013,63.8
"4436",2403000,"Powiat cieszyński",2013,102.6
"4437",2404000,"Powiat częstochowski",2013,172
"4438",2405000,"Powiat gliwicki",2013,98.9
"4439",2406000,"Powiat kłobucki",2013,58.4
"4440",2407000,"Powiat lubliniecki",2013,76.4
"4441",2408000,"Powiat mikołowski",2013,92.2
"4442",2409000,"Powiat myszkowski",2013,164
"4443",2410000,"Powiat pszczyński",2013,110.4
"4444",2411000,"Powiat raciborski",2013,83.9
"4445",2412000,"Powiat rybnicki",2013,50.9
"4446",2413000,"Powiat tarnogórski",2013,146
"4447",2414000,"Powiat bieruńsko-lędziński",2013,126.7
"4448",2415000,"Powiat wodzisławski",2013,79.6
"4449",2416000,"Powiat zawierciański",2013,96.8
"4450",2417000,"Powiat żywiecki",2013,172.6
"4451",2461000,"Powiat m.Bielsko-Biała",2013,58.1
"4452",2462000,"Powiat m.Bytom",2013,69.5
"4453",2463000,"Powiat m.Chorzów",2013,36.1
"4454",2464000,"Powiat m.Częstochowa",2013,182.2
"4455",2465000,"Powiat m.Dąbrowa Górnicza",2013,82.8
"4456",2466000,"Powiat m.Gliwice",2013,130.8
"4457",2467000,"Powiat m.Jastrzębie-Zdrój",2013,102.8
"4458",2468000,"Powiat m.Jaworzno",2013,72.4
"4459",2469000,"Powiat m.Katowice",2013,100
"4460",2470000,"Powiat m.Mysłowice",2013,73.1
