"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_poprodukcyjnym_proc"
"19247",1805000,"Powiat jasielski",2016,18.9
"19248",1806000,"Powiat kolbuszowski",2016,17.1
"19249",1807000,"Powiat krośnieński",2016,18.6
"19250",1808000,"Powiat leżajski",2016,18.2
"19251",1809000,"Powiat lubaczowski",2016,18.8
"19252",1810000,"Powiat łańcucki",2016,18.7
"19253",1811000,"Powiat mielecki",2016,18.7
"19254",1812000,"Powiat niżański",2016,17.5
"19255",1813000,"Powiat przemyski",2016,16.9
"19256",1814000,"Powiat przeworski",2016,18.5
"19257",1815000,"Powiat ropczycko-sędziszowski",2016,17.2
"19258",1816000,"Powiat rzeszowski",2016,17.3
"19259",1817000,"Powiat sanocki",2016,19.4
"19260",1818000,"Powiat stalowowolski",2016,20.6
"19261",1819000,"Powiat strzyżowski",2016,18.2
"19262",1820000,"Powiat tarnobrzeski",2016,18.9
"19263",1821000,"Powiat leski",2016,19.4
"19264",1861000,"Powiat m.Krosno",2016,23
"19265",1862000,"Powiat m.Przemyśl",2016,22.7
"19266",1863000,"Powiat m.Rzeszów",2016,19.5
"19267",1864000,"Powiat m.Tarnobrzeg",2016,22.4
"19268",2001000,"Powiat augustowski",2016,19.9
"19269",2002000,"Powiat białostocki",2016,18.9
"19270",2003000,"Powiat bielski",2016,24.3
"19271",2004000,"Powiat grajewski",2016,18.3
"19272",2005000,"Powiat hajnowski",2016,27
"19273",2006000,"Powiat kolneński",2016,17.6
"19274",2007000,"Powiat łomżyński",2016,17.8
"19275",2008000,"Powiat moniecki",2016,20.4
"19276",2009000,"Powiat sejneński",2016,21
"19277",2010000,"Powiat siemiatycki",2016,22.9
"19278",2011000,"Powiat sokólski",2016,21.4
"19279",2012000,"Powiat suwalski",2016,18
"19280",2013000,"Powiat wysokomazowiecki",2016,20.3
"19281",2014000,"Powiat zambrowski",2016,18.7
"19282",2061000,"Powiat m.Białystok",2016,19.9
"19283",2062000,"Powiat m.Łomża",2016,18.5
"19284",2063000,"Powiat m.Suwałki",2016,16.9
"19285",2201000,"Powiat bytowski",2016,16.3
"19286",2202000,"Powiat chojnicki",2016,17.2
"19287",2203000,"Powiat człuchowski",2016,17.6
"19288",2204000,"Powiat gdański",2016,14.3
"19289",2205000,"Powiat kartuski",2016,13.3
"19290",2206000,"Powiat kościerski",2016,16
"19291",2207000,"Powiat kwidzyński",2016,16.4
"19292",2208000,"Powiat lęborski",2016,17.7
"19293",2209000,"Powiat malborski",2016,18.7
"19294",2210000,"Powiat nowodworski",2016,17.5
"19295",2211000,"Powiat pucki",2016,15.6
"19296",2212000,"Powiat słupski",2016,16.7
"19297",2213000,"Powiat starogardzki",2016,16.5
"19298",2214000,"Powiat tczewski",2016,17.8
"19299",2215000,"Powiat wejherowski",2016,15.3
"19300",2216000,"Powiat sztumski",2016,16.4
"19301",2261000,"Powiat m.Gdańsk",2016,23.2
"19302",2262000,"Powiat m.Gdynia",2016,24.4
"19303",2263000,"Powiat m.Słupsk",2016,23.5
"19304",2264000,"Powiat m.Sopot",2016,29.9
"19305",2401000,"Powiat będziński",2016,23.5
"19306",2402000,"Powiat bielski",2016,18.6
"19307",2403000,"Powiat cieszyński",2016,20
"19308",2404000,"Powiat częstochowski",2016,20.2
"19309",2405000,"Powiat gliwicki",2016,19.5
"19310",2406000,"Powiat kłobucki",2016,20
"19311",2407000,"Powiat lubliniecki",2016,18.8
"19312",2408000,"Powiat mikołowski",2016,18.8
"19313",2409000,"Powiat myszkowski",2016,21.7
"19314",2410000,"Powiat pszczyński",2016,15.5
"19315",2411000,"Powiat raciborski",2016,19.8
"19316",2412000,"Powiat rybnicki",2016,17.7
"19317",2413000,"Powiat tarnogórski",2016,21.2
"19318",2414000,"Powiat bieruńsko-lędziński",2016,16.6
"19319",2415000,"Powiat wodzisławski",2016,20.1
"19320",2416000,"Powiat zawierciański",2016,23.2
"19321",2417000,"Powiat żywiecki",2016,19
"19322",2461000,"Powiat m.Bielsko-Biała",2016,23.7
"19323",2462000,"Powiat m.Bytom",2016,22.4
"19324",2463000,"Powiat m.Chorzów",2016,22.5
"19325",2464000,"Powiat m.Częstochowa",2016,24.5
"19326",2465000,"Powiat m.Dąbrowa Górnicza",2016,22.9
"19327",2466000,"Powiat m.Gliwice",2016,22.8
"19328",2467000,"Powiat m.Jastrzębie-Zdrój",2016,22.1
"19329",2468000,"Powiat m.Jaworzno",2016,20.7
"19330",2469000,"Powiat m.Katowice",2016,24.6
"19331",2470000,"Powiat m.Mysłowice",2016,19.3
"19332",2471000,"Powiat m.Piekary Śląskie",2016,21.7
"19333",2472000,"Powiat m.Ruda Śląska",2016,20.3
"19334",2473000,"Powiat m.Rybnik",2016,19.6
"19335",2474000,"Powiat m.Siemianowice Śląskie",2016,22.6
"19336",2475000,"Powiat m.Sosnowiec",2016,24.9
"19337",2476000,"Powiat m.Świętochłowice",2016,22
"19338",2477000,"Powiat m.Tychy",2016,21.2
"19339",2478000,"Powiat m.Zabrze",2016,21.4
"19340",2479000,"Powiat m.Żory",2016,18.9
"19341",2601000,"Powiat buski",2016,22.6
"19342",2602000,"Powiat jędrzejowski",2016,21.3
"19343",2603000,"Powiat kazimierski",2016,22.7
"19344",2604000,"Powiat kielecki",2016,16.7
"19345",2605000,"Powiat konecki",2016,22.5
"19346",2606000,"Powiat opatowski",2016,21.5
"19347",2607000,"Powiat ostrowiecki",2016,23.4
"19348",2608000,"Powiat pińczowski",2016,23
"19349",2609000,"Powiat sandomierski",2016,22.1
"19350",2610000,"Powiat skarżyski",2016,24.2
"19351",2611000,"Powiat starachowicki",2016,23.2
"19352",2612000,"Powiat staszowski",2016,19.9
"19353",2613000,"Powiat włoszczowski",2016,21.1
"19354",2661000,"Powiat m.Kielce",2016,24.1
"19355",2801000,"Powiat bartoszycki",2016,19.1
"19356",2802000,"Powiat braniewski",2016,17.7
"19357",2803000,"Powiat działdowski",2016,17.4
"19358",2804000,"Powiat elbląski",2016,16.8
"19359",2805000,"Powiat ełcki",2016,16.5
"19360",2806000,"Powiat giżycki",2016,19.4
"19361",2807000,"Powiat iławski",2016,17.4
"19362",2808000,"Powiat kętrzyński",2016,19.8
"19363",2809000,"Powiat lidzbarski",2016,19.1
"19364",2810000,"Powiat mrągowski",2016,17.6
"19365",2811000,"Powiat nidzicki",2016,17.6
"19366",2812000,"Powiat nowomiejski",2016,17
"19367",2813000,"Powiat olecki",2016,17.8
"19368",2814000,"Powiat olsztyński",2016,16.2
"19369",2815000,"Powiat ostródzki",2016,18.3
"19370",2816000,"Powiat piski",2016,17.5
"19371",2817000,"Powiat szczycieński",2016,17.3
"19372",2818000,"Powiat gołdapski",2016,17.3
"19373",2819000,"Powiat węgorzewski",2016,20.3
"19374",2861000,"Powiat m.Elbląg",2016,21.4
"19375",2862000,"Powiat m.Olsztyn",2016,21.2
"19376",3001000,"Powiat chodzieski",2016,18.6
"19377",3002000,"Powiat czarnkowsko-trzcianecki",2016,18.1
"19378",3003000,"Powiat gnieźnieński",2016,18.5
"19379",3004000,"Powiat gostyński",2016,17.7
"19380",3005000,"Powiat grodziski",2016,15.6
"19381",3006000,"Powiat jarociński",2016,18.5
"19382",3007000,"Powiat kaliski",2016,18.2
"19383",3008000,"Powiat kępiński",2016,17.8
"19384",3009000,"Powiat kolski",2016,19.8
"19385",3010000,"Powiat koniński",2016,16.3
"19386",3011000,"Powiat kościański",2016,18.2
"19387",3012000,"Powiat krotoszyński",2016,18.1
"19388",3013000,"Powiat leszczyński",2016,15.8
"19389",3014000,"Powiat międzychodzki",2016,18.3
"19390",3015000,"Powiat nowotomyski",2016,17.3
"19391",3016000,"Powiat obornicki",2016,16.9
"19392",3017000,"Powiat ostrowski",2016,19.1
"19393",3018000,"Powiat ostrzeszowski",2016,18.1
"19394",3019000,"Powiat pilski",2016,18.5
"19395",3020000,"Powiat pleszewski",2016,18.3
"19396",3021000,"Powiat poznański",2016,15.1
"19397",3022000,"Powiat rawicki",2016,18.6
"19398",3023000,"Powiat słupecki",2016,18.6
"19399",3024000,"Powiat szamotulski",2016,17.6
"19400",3025000,"Powiat średzki",2016,17.1
"19401",3026000,"Powiat śremski",2016,17.4
"19402",3027000,"Powiat turecki",2016,18.3
"19403",3028000,"Powiat wągrowiecki",2016,17
"19404",3029000,"Powiat wolsztyński",2016,17.2
"19405",3030000,"Powiat wrzesiński",2016,18.1
"19406",3031000,"Powiat złotowski",2016,17.2
"19407",3061000,"Powiat m.Kalisz",2016,24
"19408",3062000,"Powiat m.Konin",2016,23.7
"19409",3063000,"Powiat m.Leszno",2016,21.4
"19410",3064000,"Powiat m.Poznań",2016,23.4
"19411",3201000,"Powiat białogardzki",2016,18.7
"19412",3202000,"Powiat choszczeński",2016,18.7
"19413",3203000,"Powiat drawski",2016,19
"19414",3204000,"Powiat goleniowski",2016,18
"19415",3205000,"Powiat gryficki",2016,18.3
"19416",3206000,"Powiat gryfiński",2016,18.3
"19417",3207000,"Powiat kamieński",2016,20.4
"19418",3208000,"Powiat kołobrzeski",2016,21.1
"19419",3209000,"Powiat koszaliński",2016,16.8
"19420",3210000,"Powiat myśliborski",2016,19.1
"19421",3211000,"Powiat policki",2016,15.1
"19422",3212000,"Powiat pyrzycki",2016,19.2
"19423",3213000,"Powiat sławieński",2016,18.7
"19424",3214000,"Powiat stargardzki",2016,19.3
"19425",3215000,"Powiat szczecinecki",2016,20.1
"19426",3216000,"Powiat świdwiński",2016,19.4
"19427",3217000,"Powiat wałecki",2016,19.1
"19428",3218000,"Powiat łobeski",2016,19.5
"19429",3261000,"Powiat m.Koszalin",2016,24.3
"19430",3262000,"Powiat m.Szczecin",2016,23.5
"19431",3263000,"Powiat m.Świnoujście",2016,24.1
"19432",201000,"Powiat bolesławiecki",2017,20.4
"19433",202000,"Powiat dzierżoniowski",2017,23.6
"19434",203000,"Powiat głogowski",2017,21.1
"19435",204000,"Powiat górowski",2017,19.6
"19436",205000,"Powiat jaworski",2017,21
"19437",206000,"Powiat jeleniogórski",2017,22
"19438",207000,"Powiat kamiennogórski",2017,21.8
"19439",208000,"Powiat kłodzki",2017,23.6
"19440",209000,"Powiat legnicki",2017,19.5
"19441",210000,"Powiat lubański",2017,22
"19442",211000,"Powiat lubiński",2017,22.4
"19443",212000,"Powiat lwówecki",2017,21.1
"19444",213000,"Powiat milicki",2017,19.8
"19445",214000,"Powiat oleśnicki",2017,19.6
"19446",215000,"Powiat oławski",2017,20.4
"19447",216000,"Powiat polkowicki",2017,17.7
"19448",217000,"Powiat strzeliński",2017,20.4
"19449",218000,"Powiat średzki",2017,17.8
"19450",219000,"Powiat świdnicki",2017,22.2
"19451",220000,"Powiat trzebnicki",2017,18.8
"19452",221000,"Powiat wałbrzyski",2017,22.5
"19453",222000,"Powiat wołowski",2017,20.8
"19454",223000,"Powiat wrocławski",2017,15.6
"19455",224000,"Powiat ząbkowicki",2017,22.2
"19456",225000,"Powiat zgorzelecki",2017,21.8
"19457",226000,"Powiat złotoryjski",2017,20.1
"19458",261000,"Powiat m.Jelenia Góra",2017,27.2
"19459",262000,"Powiat m.Legnica",2017,23.1
"19460",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"19461",264000,"Powiat m.Wrocław",2017,23.8
"19462",265000,"Powiat m.Wałbrzych od 2013",2017,25.4
"19463",401000,"Powiat aleksandrowski",2017,21.1
"19464",402000,"Powiat brodnicki",2017,17.4
"19465",403000,"Powiat bydgoski",2017,16.2
"19466",404000,"Powiat chełmiński",2017,18.3
"19467",405000,"Powiat golubsko-dobrzyński",2017,18.2
"19468",406000,"Powiat grudziądzki",2017,16.7
"19469",407000,"Powiat inowrocławski",2017,20.6
"19470",408000,"Powiat lipnowski",2017,17.5
"19471",409000,"Powiat mogileński",2017,19.4
"19472",410000,"Powiat nakielski",2017,18
"19473",411000,"Powiat radziejowski",2017,20.4
"19474",412000,"Powiat rypiński",2017,19.3
"19475",413000,"Powiat sępoleński",2017,18.6
"19476",414000,"Powiat świecki",2017,18.6
"19477",415000,"Powiat toruński",2017,15.3
"19478",416000,"Powiat tucholski",2017,18.1
"19479",417000,"Powiat wąbrzeski",2017,19.3
"19480",418000,"Powiat włocławski",2017,19.2
"19481",419000,"Powiat żniński",2017,19.6
"19482",461000,"Powiat m.Bydgoszcz",2017,24.7
"19483",462000,"Powiat m.Grudziądz",2017,22.7
"19484",463000,"Powiat m.Toruń",2017,22.7
"19485",464000,"Powiat m.Włocławek",2017,24.1
"19486",601000,"Powiat bialski",2017,19.5
"19487",602000,"Powiat biłgorajski",2017,20.4
"19488",603000,"Powiat chełmski",2017,19.3
"19489",604000,"Powiat hrubieszowski",2017,22.7
"19490",605000,"Powiat janowski",2017,21
"19491",606000,"Powiat krasnostawski",2017,24.4
"19492",607000,"Powiat kraśnicki",2017,22.3
"19493",608000,"Powiat lubartowski",2017,20.2
"19494",609000,"Powiat lubelski",2017,18.3
"19495",610000,"Powiat łęczyński",2017,16.6
"19496",611000,"Powiat łukowski",2017,18.7
"19497",612000,"Powiat opolski",2017,21.6
"19498",613000,"Powiat parczewski",2017,21.5
"19499",614000,"Powiat puławski",2017,23.7
"19500",615000,"Powiat radzyński",2017,19.6
"19501",616000,"Powiat rycki",2017,21.4
"19502",617000,"Powiat świdnicki",2017,22.8
"19503",618000,"Powiat tomaszowski",2017,21.4
"19504",619000,"Powiat włodawski",2017,21.1
"19505",620000,"Powiat zamojski",2017,21.1
"19506",661000,"Powiat m.Biała Podlaska",2017,19.6
"19507",662000,"Powiat m.Chełm",2017,23.1
"19508",663000,"Powiat m.Lublin",2017,23.3
"19509",664000,"Powiat m.Zamość",2017,21.7
"19510",801000,"Powiat gorzowski",2017,16.9
"19511",802000,"Powiat krośnieński",2017,19.8
"19512",803000,"Powiat międzyrzecki",2017,20
"19513",804000,"Powiat nowosolski",2017,21.1
"19514",805000,"Powiat słubicki",2017,17.7
"19515",806000,"Powiat strzelecko-drezdenecki",2017,19.8
"19516",807000,"Powiat sulęciński",2017,18.7
"19517",808000,"Powiat świebodziński",2017,19.4
"19518",809000,"Powiat zielonogórski",2017,18.6
"19519",810000,"Powiat żagański",2017,20.3
"19520",811000,"Powiat żarski",2017,20
"19521",812000,"Powiat wschowski",2017,18.7
"19522",861000,"Powiat m.Gorzów Wielkopolski",2017,23
"19523",862000,"Powiat m.Zielona Góra",2017,22.5
"19524",1001000,"Powiat bełchatowski",2017,17.9
"19525",1002000,"Powiat kutnowski",2017,23.5
"19526",1003000,"Powiat łaski",2017,21.5
"19527",1004000,"Powiat łęczycki",2017,22.5
"19528",1005000,"Powiat łowicki",2017,21.8
"19529",1006000,"Powiat łódzki wschodni",2017,20.1
"19530",1007000,"Powiat opoczyński",2017,19.8
"19531",1008000,"Powiat pabianicki",2017,23.7
"19532",1009000,"Powiat pajęczański",2017,21
"19533",1010000,"Powiat piotrkowski",2017,19.7
"19534",1011000,"Powiat poddębicki",2017,22
"19535",1012000,"Powiat radomszczański",2017,22.1
"19536",1013000,"Powiat rawski",2017,20.6
"19537",1014000,"Powiat sieradzki",2017,20.8
"19538",1015000,"Powiat skierniewicki",2017,20.2
"19539",1016000,"Powiat tomaszowski",2017,22.5
"19540",1017000,"Powiat wieluński",2017,20.9
"19541",1018000,"Powiat wieruszowski",2017,19.3
"19542",1019000,"Powiat zduńskowolski",2017,21.1
"19543",1020000,"Powiat zgierski",2017,22.6
"19544",1021000,"Powiat brzeziński",2017,21.5
"19545",1061000,"Powiat m.Łódź",2017,27.4
"19546",1062000,"Powiat m.Piotrków Trybunalski",2017,23.6
"19547",1063000,"Powiat m.Skierniewice",2017,21.8
"19548",1201000,"Powiat bocheński",2017,17.5
"19549",1202000,"Powiat brzeski",2017,17.7
"19550",1203000,"Powiat chrzanowski",2017,22.3
"19551",1204000,"Powiat dąbrowski",2017,18
"19552",1205000,"Powiat gorlicki",2017,18.8
"19553",1206000,"Powiat krakowski",2017,18.3
"19554",1207000,"Powiat limanowski",2017,15.2
"19555",1208000,"Powiat miechowski",2017,23.1
"19556",1209000,"Powiat myślenicki",2017,16
"19557",1210000,"Powiat nowosądecki",2017,15
"19558",1211000,"Powiat nowotarski",2017,17.2
"19559",1212000,"Powiat olkuski",2017,22.5
"19560",1213000,"Powiat oświęcimski",2017,21.3
"19561",1214000,"Powiat proszowicki",2017,20.4
"19562",1215000,"Powiat suski",2017,18.2
"19563",1216000,"Powiat tarnowski",2017,17.2
"19564",1217000,"Powiat tatrzański",2017,19.7
"19565",1218000,"Powiat wadowicki",2017,18.3
"19566",1219000,"Powiat wielicki",2017,16.9
"19567",1261000,"Powiat m.Kraków",2017,23.1
"19568",1262000,"Powiat m.Nowy Sącz",2017,20.4
"19569",1263000,"Powiat m.Tarnów",2017,24.2
"19570",1401000,"Powiat białobrzeski",2017,18
"19571",1402000,"Powiat ciechanowski",2017,20
"19572",1403000,"Powiat garwoliński",2017,17.8
"19573",1404000,"Powiat gostyniński",2017,21.6
"19574",1405000,"Powiat grodziski",2017,19.5
"19575",1406000,"Powiat grójecki",2017,20.4
"19576",1407000,"Powiat kozienicki",2017,21.3
"19577",1408000,"Powiat legionowski",2017,19.1
"19578",1409000,"Powiat lipski",2017,22.9
"19579",1410000,"Powiat łosicki",2017,21.7
"19580",1411000,"Powiat makowski",2017,20.2
"19581",1412000,"Powiat miński",2017,18.7
"19582",1413000,"Powiat mławski",2017,19.1
"19583",1414000,"Powiat nowodworski",2017,19.3
"19584",1415000,"Powiat ostrołęcki",2017,16
"19585",1416000,"Powiat ostrowski",2017,20.5
"19586",1417000,"Powiat otwocki",2017,20.6
"19587",1418000,"Powiat piaseczyński",2017,17.6
"19588",1419000,"Powiat płocki",2017,18.4
"19589",1420000,"Powiat płoński",2017,19.9
"19590",1421000,"Powiat pruszkowski",2017,20.9
"19591",1422000,"Powiat przasnyski",2017,18.7
"19592",1423000,"Powiat przysuski",2017,20.9
"19593",1424000,"Powiat pułtuski",2017,18.9
"19594",1425000,"Powiat radomski",2017,17.2
"19595",1426000,"Powiat siedlecki",2017,18.6
"19596",1427000,"Powiat sierpecki",2017,19.1
"19597",1428000,"Powiat sochaczewski",2017,19.8
"19598",1429000,"Powiat sokołowski",2017,22.4
"19599",1430000,"Powiat szydłowiecki",2017,19.2
"19600",1432000,"Powiat warszawski zachodni",2017,19.6
"19601",1433000,"Powiat węgrowski",2017,20.4
"19602",1434000,"Powiat wołomiński",2017,16.5
"19603",1435000,"Powiat wyszkowski",2017,17.7
"19604",1436000,"Powiat zwoleński",2017,19.6
"19605",1437000,"Powiat żuromiński",2017,20
"19606",1438000,"Powiat żyrardowski",2017,21.3
"19607",1461000,"Powiat m.Ostrołęka",2017,20.6
"19608",1462000,"Powiat m.Płock",2017,23.2
"19609",1463000,"Powiat m.Radom",2017,22.4
"19610",1464000,"Powiat m.Siedlce",2017,20.8
"19611",1465000,"Powiat m. st. Warszawa",2017,24
"19612",1601000,"Powiat brzeski",2017,20.7
"19613",1602000,"Powiat głubczycki",2017,22.2
"19614",1603000,"Powiat kędzierzyńsko-kozielski",2017,22.5
"19615",1604000,"Powiat kluczborski",2017,20.6
"19616",1605000,"Powiat krapkowicki",2017,20.5
"19617",1606000,"Powiat namysłowski",2017,20.2
"19618",1607000,"Powiat nyski",2017,22.2
"19619",1608000,"Powiat oleski",2017,20.8
"19620",1609000,"Powiat opolski",2017,19.7
"19621",1610000,"Powiat prudnicki",2017,21.6
"19622",1611000,"Powiat strzelecki",2017,20
"19623",1661000,"Powiat m.Opole",2017,24.1
"19624",1801000,"Powiat bieszczadzki",2017,18.6
"19625",1802000,"Powiat brzozowski",2017,18.4
"19626",1803000,"Powiat dębicki",2017,18.1
"19627",1804000,"Powiat jarosławski",2017,19.2
"19628",1805000,"Powiat jasielski",2017,19.4
"19629",1806000,"Powiat kolbuszowski",2017,17.6
"19630",1807000,"Powiat krośnieński",2017,19.1
"19631",1808000,"Powiat leżajski",2017,18.7
"19632",1809000,"Powiat lubaczowski",2017,19.3
"19633",1810000,"Powiat łańcucki",2017,19.1
"19634",1811000,"Powiat mielecki",2017,19.2
"19635",1812000,"Powiat niżański",2017,18.2
"19636",1813000,"Powiat przemyski",2017,17.3
"19637",1814000,"Powiat przeworski",2017,18.9
"19638",1815000,"Powiat ropczycko-sędziszowski",2017,17.6
"19639",1816000,"Powiat rzeszowski",2017,17.6
"19640",1817000,"Powiat sanocki",2017,20.1
"19641",1818000,"Powiat stalowowolski",2017,21.4
"19642",1819000,"Powiat strzyżowski",2017,18.6
"19643",1820000,"Powiat tarnobrzeski",2017,19.6
"19644",1821000,"Powiat leski",2017,20.2
"19645",1861000,"Powiat m.Krosno",2017,23.9
"19646",1862000,"Powiat m.Przemyśl",2017,23.5
"19647",1863000,"Powiat m.Rzeszów",2017,20.1
"19648",1864000,"Powiat m.Tarnobrzeg",2017,23.3
"19649",2001000,"Powiat augustowski",2017,20.3
"19650",2002000,"Powiat białostocki",2017,19.3
"19651",2003000,"Powiat bielski",2017,24.6
"19652",2004000,"Powiat grajewski",2017,19
"19653",2005000,"Powiat hajnowski",2017,27.5
"19654",2006000,"Powiat kolneński",2017,18
"19655",2007000,"Powiat łomżyński",2017,18
"19656",2008000,"Powiat moniecki",2017,20.8
"19657",2009000,"Powiat sejneński",2017,21.3
"19658",2010000,"Powiat siemiatycki",2017,23.3
"19659",2011000,"Powiat sokólski",2017,21.7
"19660",2012000,"Powiat suwalski",2017,18.2
"19661",2013000,"Powiat wysokomazowiecki",2017,20.8
"19662",2014000,"Powiat zambrowski",2017,19.3
"19663",2061000,"Powiat m.Białystok",2017,20.5
"19664",2062000,"Powiat m.Łomża",2017,19.3
"19665",2063000,"Powiat m.Suwałki",2017,17.7
"19666",2201000,"Powiat bytowski",2017,16.9
"19667",2202000,"Powiat chojnicki",2017,17.7
"19668",2203000,"Powiat człuchowski",2017,18.5
"19669",2204000,"Powiat gdański",2017,14.8
"19670",2205000,"Powiat kartuski",2017,13.6
"19671",2206000,"Powiat kościerski",2017,16.6
"19672",2207000,"Powiat kwidzyński",2017,17
"19673",2208000,"Powiat lęborski",2017,18.4
"19674",2209000,"Powiat malborski",2017,19.5
"19675",2210000,"Powiat nowodworski",2017,18.4
"19676",2211000,"Powiat pucki",2017,16.2
"19677",2212000,"Powiat słupski",2017,17.5
"19678",2213000,"Powiat starogardzki",2017,17.1
"19679",2214000,"Powiat tczewski",2017,18.4
"19680",2215000,"Powiat wejherowski",2017,15.8
"19681",2216000,"Powiat sztumski",2017,17.1
"19682",2261000,"Powiat m.Gdańsk",2017,23.8
"19683",2262000,"Powiat m.Gdynia",2017,25.1
"19684",2263000,"Powiat m.Słupsk",2017,24.4
"19685",2264000,"Powiat m.Sopot",2017,30.6
