"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_wydatki_majatkowe_ogolem_zl"
"12614",214000,"Powiat oleśnicki",2018,19361923.07
"12615",215000,"Powiat oławski",2018,9896475.98
"12616",216000,"Powiat polkowicki",2018,13053827.53
"12617",217000,"Powiat strzeliński",2018,4055357.75
"12618",218000,"Powiat średzki",2018,12699810.44
"12619",219000,"Powiat świdnicki",2018,12702775.01
"12620",220000,"Powiat trzebnicki",2018,23205698.34
"12621",221000,"Powiat wałbrzyski",2018,12097341.09
"12622",222000,"Powiat wołowski",2018,9368763.05
"12623",223000,"Powiat wrocławski",2018,58974714.85
"12624",224000,"Powiat ząbkowicki",2018,5397278.74
"12625",225000,"Powiat zgorzelecki",2018,8729724.16
"12626",226000,"Powiat złotoryjski",2018,3168337.25
"12627",401000,"Powiat aleksandrowski",2018,10120646.96
"12628",402000,"Powiat brodnicki",2018,16887463.48
"12629",403000,"Powiat bydgoski",2018,19142831.23
"12630",404000,"Powiat chełmiński",2018,13919022.67
"12631",405000,"Powiat golubsko-dobrzyński",2018,9407521.27
"12632",406000,"Powiat grudziądzki",2018,714396.62
"12633",407000,"Powiat inowrocławski",2018,24236008.73
"12634",408000,"Powiat lipnowski",2018,9655213.64
"12635",409000,"Powiat mogileński",2018,6731881.22
"12636",410000,"Powiat nakielski",2018,17987625.01
"12637",411000,"Powiat radziejowski",2018,6551578.91
"12638",412000,"Powiat rypiński",2018,4582124.24
"12639",413000,"Powiat sępoleński",2018,37748863.97
"12640",414000,"Powiat świecki",2018,33668216.08
"12641",415000,"Powiat toruński",2018,23291302.31
"12642",416000,"Powiat tucholski",2018,9317503.4
"12643",417000,"Powiat wąbrzeski",2018,14037804.68
"12644",418000,"Powiat włocławski",2018,21439380.61
"12645",419000,"Powiat żniński",2018,19067231.03
"12646",601000,"Powiat bialski",2018,26798284.11
"12647",602000,"Powiat biłgorajski",2018,28644772.45
"12648",603000,"Powiat chełmski",2018,31742772.38
"12649",604000,"Powiat hrubieszowski",2018,13104182.5
"12650",605000,"Powiat janowski",2018,19324487.68
"12651",606000,"Powiat krasnostawski",2018,21684895.19
"12652",607000,"Powiat kraśnicki",2018,38147082.06
"12653",608000,"Powiat lubartowski",2018,21806901.17
"12654",609000,"Powiat lubelski",2018,54359821.75
"12655",610000,"Powiat łęczyński",2018,8711132.64
"12656",611000,"Powiat łukowski",2018,38894765.27
"12657",612000,"Powiat opolski",2018,10575290.31
"12658",613000,"Powiat parczewski",2018,4963871.23
"12659",614000,"Powiat puławski",2018,29047152.54
"12660",615000,"Powiat radzyński",2018,15639063.69
"12661",616000,"Powiat rycki",2018,7272682.14
"12662",617000,"Powiat świdnicki",2018,26040926.35
"12663",618000,"Powiat tomaszowski",2018,34364099.31
"12664",619000,"Powiat włodawski",2018,9401664.15
"12665",620000,"Powiat zamojski",2018,24637381.45
"12666",801000,"Powiat gorzowski",2018,11004490.09
"12667",802000,"Powiat krośnieński",2018,10495501.31
"12668",803000,"Powiat międzyrzecki",2018,8911387.95
"12669",804000,"Powiat nowosolski",2018,11733165.68
"12670",805000,"Powiat słubicki",2018,3619333.63
"12671",806000,"Powiat strzelecko-drezdenecki",2018,4534844.66
"12672",807000,"Powiat sulęciński",2018,12043890.38
"12673",808000,"Powiat świebodziński",2018,3452579.75
"12674",809000,"Powiat zielonogórski",2018,9589990.65
"12675",810000,"Powiat żagański",2018,11968415.93
"12676",811000,"Powiat żarski",2018,16076367.7
"12677",812000,"Powiat wschowski",2018,4270370.17
"12678",1001000,"Powiat bełchatowski",2018,9055272.63
"12679",1002000,"Powiat kutnowski",2018,8854443.34
"12680",1003000,"Powiat łaski",2018,15087705.04
"12681",1004000,"Powiat łęczycki",2018,1922489.76
"12682",1005000,"Powiat łowicki",2018,15515014.61
"12683",1006000,"Powiat łódzki wschodni",2018,15762874.53
"12684",1007000,"Powiat opoczyński",2018,8642731.72
"12685",1008000,"Powiat pabianicki",2018,14932711.54
"12686",1009000,"Powiat pajęczański",2018,8255406.53
"12687",1010000,"Powiat piotrkowski",2018,18748158.66
"12688",1011000,"Powiat poddębicki",2018,10396014.69
"12689",1012000,"Powiat radomszczański",2018,7218049.75
"12690",1013000,"Powiat rawski",2018,2381250.55
"12691",1014000,"Powiat sieradzki",2018,16374798.07
"12692",1015000,"Powiat skierniewicki",2018,5893182.2
"12693",1016000,"Powiat tomaszowski",2018,24886775.48
"12694",1017000,"Powiat wieluński",2018,17531988.82
"12695",1018000,"Powiat wieruszowski",2018,24201416.69
"12696",1019000,"Powiat zduńskowolski",2018,23519122.05
"12697",1020000,"Powiat zgierski",2018,29059638.21
"12698",1021000,"Powiat brzeziński",2018,8881556.79
"12699",1201000,"Powiat bocheński",2018,39028052.38
"12700",1202000,"Powiat brzeski",2018,25594313.61
"12701",1203000,"Powiat chrzanowski",2018,15949622.21
"12702",1204000,"Powiat dąbrowski",2018,11938906.33
"12703",1205000,"Powiat gorlicki",2018,20663638.51
"12704",1206000,"Powiat krakowski",2018,40697344.98
"12705",1207000,"Powiat limanowski",2018,37313441.75
"12706",1208000,"Powiat miechowski",2018,12899880.61
"12707",1209000,"Powiat myślenicki",2018,23412750.71
"12708",1210000,"Powiat nowosądecki",2018,36743601.65
"12709",1211000,"Powiat nowotarski",2018,17874915.56
"12710",1212000,"Powiat olkuski",2018,22319840.43
"12711",1213000,"Powiat oświęcimski",2018,37331994.06
"12712",1214000,"Powiat proszowicki",2018,10572774.2
"12713",1215000,"Powiat suski",2018,8119456.86
"12714",1216000,"Powiat tarnowski",2018,30082156.14
"12715",1217000,"Powiat tatrzański",2018,8414859.21
"12716",1218000,"Powiat wadowicki",2018,20471803.36
"12717",1219000,"Powiat wielicki",2018,30642592.38
"12718",1401000,"Powiat białobrzeski",2018,8868765.84
"12719",1402000,"Powiat ciechanowski",2018,24601956.34
"12720",1403000,"Powiat garwoliński",2018,24985336.54
"12721",1404000,"Powiat gostyniński",2018,8492603.83
"12722",1405000,"Powiat grodziski",2018,24939972.92
"12723",1406000,"Powiat grójecki",2018,18903624.11
"12724",1407000,"Powiat kozienicki",2018,9063041.8
"12725",1408000,"Powiat legionowski",2018,10804842.91
"12726",1409000,"Powiat lipski",2018,4411467.22
"12727",1410000,"Powiat łosicki",2018,14736956.73
"12728",1411000,"Powiat makowski",2018,17130335.2
"12729",1412000,"Powiat miński",2018,24413255.76
"12730",1413000,"Powiat mławski",2018,20850315.21
"12731",1414000,"Powiat nowodworski",2018,30509321.8
"12732",1415000,"Powiat ostrołęcki",2018,32584557.8
"12733",1416000,"Powiat ostrowski",2018,25318547.01
"12734",1417000,"Powiat otwocki",2018,36896758.36
"12735",1418000,"Powiat piaseczyński",2018,32996706.9
"12736",1419000,"Powiat płocki",2018,7216937.2
"12737",1420000,"Powiat płoński",2018,48674492.19
"12738",1421000,"Powiat pruszkowski",2018,27014200.02
"12739",1422000,"Powiat przasnyski",2018,29057059.8
"12740",1423000,"Powiat przysuski",2018,18790576.49
"12741",1424000,"Powiat pułtuski",2018,30988034.18
"12742",1425000,"Powiat radomski",2018,28851848.88
"12743",1426000,"Powiat siedlecki",2018,40339499.93
"12744",1427000,"Powiat sierpecki",2018,18638240.45
"12745",1428000,"Powiat sochaczewski",2018,31122458.13
"12746",1429000,"Powiat sokołowski",2018,27712546.07
"12747",1430000,"Powiat szydłowiecki",2018,7313066.34
"12748",1431000,"Powiat warszawski",2018,NA
"12749",1432000,"Powiat warszawski zachodni",2018,24411046.83
"12750",1433000,"Powiat węgrowski",2018,25942200.49
"12751",1434000,"Powiat wołomiński",2018,52628057.26
"12752",1435000,"Powiat wyszkowski",2018,15543465.57
"12753",1436000,"Powiat zwoleński",2018,7526261.04
"12754",1437000,"Powiat żuromiński",2018,7675568.37
"12755",1438000,"Powiat żyrardowski",2018,15348168.05
"12756",1601000,"Powiat brzeski",2018,19343071.74
"12757",1602000,"Powiat głubczycki",2018,10871600.57
"12758",1603000,"Powiat kędzierzyńsko-kozielski",2018,15580699.46
"12759",1604000,"Powiat kluczborski",2018,11989091.52
"12760",1605000,"Powiat krapkowicki",2018,10161584.37
"12761",1606000,"Powiat namysłowski",2018,11756342.55
"12762",1607000,"Powiat nyski",2018,45501303.62
"12763",1608000,"Powiat oleski",2018,6254529.95
"12764",1609000,"Powiat opolski",2018,11279138.36
"12765",1610000,"Powiat prudnicki",2018,13074707.75
"12766",1611000,"Powiat strzelecki",2018,18632799.39
"12767",1801000,"Powiat bieszczadzki",2018,15640460.34
"12768",1802000,"Powiat brzozowski",2018,10324705.95
"12769",1803000,"Powiat dębicki",2018,38434216.42
"12770",1804000,"Powiat jarosławski",2018,37635932.68
"12771",1805000,"Powiat jasielski",2018,42480341.45
"12772",1806000,"Powiat kolbuszowski",2018,11511669.01
"12773",1807000,"Powiat krośnieński",2018,17868921.04
"12774",1808000,"Powiat leżajski",2018,20646379.45
"12775",1809000,"Powiat lubaczowski",2018,11128152.74
"12776",1810000,"Powiat łańcucki",2018,17514062.46
"12777",1811000,"Powiat mielecki",2018,23857319.65
"12778",1812000,"Powiat niżański",2018,23999035.5
"12779",1813000,"Powiat przemyski",2018,28575841.36
"12780",1814000,"Powiat przeworski",2018,8514152.92
"12781",1815000,"Powiat ropczycko-sędziszowski",2018,30718290.98
"12782",1816000,"Powiat rzeszowski",2018,38885242.28
"12783",1817000,"Powiat sanocki",2018,11951479.66
"12784",1818000,"Powiat stalowowolski",2018,19706707.38
"12785",1819000,"Powiat strzyżowski",2018,24431005.96
"12786",1820000,"Powiat tarnobrzeski",2018,8304633.84
"12787",1821000,"Powiat leski",2018,12222119.85
"12788",2001000,"Powiat augustowski",2018,19581365.93
"12789",2002000,"Powiat białostocki",2018,82858606.53
"12790",2003000,"Powiat bielski",2018,27897696.58
"12791",2004000,"Powiat grajewski",2018,5648178.57
"12792",2005000,"Powiat hajnowski",2018,5744694.74
"12793",2006000,"Powiat kolneński",2018,6114268.63
"12794",2007000,"Powiat łomżyński",2018,10433873.07
"12795",2008000,"Powiat moniecki",2018,12271650.88
"12796",2009000,"Powiat sejneński",2018,5983481.23
"12797",2010000,"Powiat siemiatycki",2018,36838335.77
"12798",2011000,"Powiat sokólski",2018,29989206.57
"12799",2012000,"Powiat suwalski",2018,10728088.37
"12800",2013000,"Powiat wysokomazowiecki",2018,42804447.63
"12801",2014000,"Powiat zambrowski",2018,18662111.91
"12802",2201000,"Powiat bytowski",2018,40070815.83
"12803",2202000,"Powiat chojnicki",2018,38937277.33
"12804",2203000,"Powiat człuchowski",2018,13845125.12
"12805",2204000,"Powiat gdański",2018,22369614.73
"12806",2205000,"Powiat kartuski",2018,31930250.31
"12807",2206000,"Powiat kościerski",2018,25202698.23
"12808",2207000,"Powiat kwidzyński",2018,24868085.66
"12809",2208000,"Powiat lęborski",2018,11753297.4
"12810",2209000,"Powiat malborski",2018,8715844.89
"12811",2210000,"Powiat nowodworski",2018,9670182.67
"12812",2211000,"Powiat pucki",2018,37807618.68
"12813",2212000,"Powiat słupski",2018,20805556.14
"12814",2213000,"Powiat starogardzki",2018,28953937.48
"12815",2214000,"Powiat tczewski",2018,14252716.18
"12816",2215000,"Powiat wejherowski",2018,55233460.86
"12817",2216000,"Powiat sztumski",2018,13291513.25
"12818",2401000,"Powiat będziński",2018,19090352.42
"12819",2402000,"Powiat bielski",2018,54841138.15
"12820",2403000,"Powiat cieszyński",2018,30028557.83
"12821",2404000,"Powiat częstochowski",2018,42258552.2
"12822",2405000,"Powiat gliwicki",2018,18839718.68
"12823",2406000,"Powiat kłobucki",2018,24806217.93
"12824",2407000,"Powiat lubliniecki",2018,3602663.37
"12825",2408000,"Powiat mikołowski",2018,12624432.01
"12826",2409000,"Powiat myszkowski",2018,11180071.85
"12827",2410000,"Powiat pszczyński",2018,21529147.13
"12828",2411000,"Powiat raciborski",2018,13772916.69
"12829",2412000,"Powiat rybnicki",2018,6880225.75
"12830",2413000,"Powiat tarnogórski",2018,17892902.89
"12831",2414000,"Powiat bieruńsko-lędziński",2018,22758135.79
"12832",2415000,"Powiat wodzisławski",2018,35839759.73
"12833",2416000,"Powiat zawierciański",2018,8952783.11
"12834",2417000,"Powiat żywiecki",2018,43631156.96
"12835",2601000,"Powiat buski",2018,22043989.23
"12836",2602000,"Powiat jędrzejowski",2018,18489670.2
"12837",2603000,"Powiat kazimierski",2018,6157760.69
"12838",2604000,"Powiat kielecki",2018,41418000.78
"12839",2605000,"Powiat konecki",2018,14631828.18
"12840",2606000,"Powiat opatowski",2018,33700970.83
"12841",2607000,"Powiat ostrowiecki",2018,4870397.07
"12842",2608000,"Powiat pińczowski",2018,5975676.33
"12843",2609000,"Powiat sandomierski",2018,5026748.55
"12844",2610000,"Powiat skarżyski",2018,11610764.26
"12845",2611000,"Powiat starachowicki",2018,16622649.9
"12846",2612000,"Powiat staszowski",2018,5955569.89
"12847",2613000,"Powiat włoszczowski",2018,13916506.09
"12848",2801000,"Powiat bartoszycki",2018,12544649.96
"12849",2802000,"Powiat braniewski",2018,9148268.06
"12850",2803000,"Powiat działdowski",2018,10009624.9
"12851",2804000,"Powiat elbląski",2018,14120762.03
"12852",2805000,"Powiat ełcki",2018,21692872.93
"12853",2806000,"Powiat giżycki",2018,8245453.03
"12854",2807000,"Powiat iławski",2018,19225717.11
"12855",2808000,"Powiat kętrzyński",2018,19956700.34
"12856",2809000,"Powiat lidzbarski",2018,10187894.96
"12857",2810000,"Powiat mrągowski",2018,3055687.43
"12858",2811000,"Powiat nidzicki",2018,3088919.89
"12859",2812000,"Powiat nowomiejski",2018,16003382.69
"12860",2813000,"Powiat olecki",2018,6692181.63
"12861",2814000,"Powiat olsztyński",2018,18251853.46
"12862",2815000,"Powiat ostródzki",2018,28075036.64
"12863",2816000,"Powiat piski",2018,22013802.51
"12864",2817000,"Powiat szczycieński",2018,22194971.85
"12865",2818000,"Powiat gołdapski",2018,13176728.89
"12866",2819000,"Powiat węgorzewski",2018,5041512.09
"12867",3001000,"Powiat chodzieski",2018,4032184.01
"12868",3002000,"Powiat czarnkowsko-trzcianecki",2018,11349930.08
"12869",3003000,"Powiat gnieźnieński",2018,51507111.61
"12870",3004000,"Powiat gostyński",2018,12190601.4
"12871",3005000,"Powiat grodziski",2018,7684516.82
"12872",3006000,"Powiat jarociński",2018,26964909.83
"12873",3007000,"Powiat kaliski",2018,40109458.84
"12874",3008000,"Powiat kępiński",2018,20046982.91
"12875",3009000,"Powiat kolski",2018,20172346.88
"12876",3010000,"Powiat koniński",2018,23651689.69
"12877",3011000,"Powiat kościański",2018,35659277.41
"12878",3012000,"Powiat krotoszyński",2018,17011317.08
"12879",3013000,"Powiat leszczyński",2018,50090764.27
"12880",3014000,"Powiat międzychodzki",2018,6176901.48
"12881",3015000,"Powiat nowotomyski",2018,16568136.22
"12882",3016000,"Powiat obornicki",2018,10797560.13
"12883",3017000,"Powiat ostrowski",2018,37022773.27
"12884",3018000,"Powiat ostrzeszowski",2018,2653036.92
"12885",3019000,"Powiat pilski",2018,22380199.51
"12886",3020000,"Powiat pleszewski",2018,14683537.9
"12887",3021000,"Powiat poznański",2018,141625932.36
"12888",3022000,"Powiat rawicki",2018,9123071.46
"12889",3023000,"Powiat słupecki",2018,8393106.04
"12890",3024000,"Powiat szamotulski",2018,12975881.21
"12891",3025000,"Powiat średzki",2018,20136296.19
"12892",3026000,"Powiat śremski",2018,8836166.87
"12893",3027000,"Powiat turecki",2018,16494173.92
"12894",3028000,"Powiat wągrowiecki",2018,12622607.9
"12895",3029000,"Powiat wolsztyński",2018,10555031.25
"12896",3030000,"Powiat wrzesiński",2018,57016589.21
"12897",3031000,"Powiat złotowski",2018,9119254.94
"12898",3201000,"Powiat białogardzki",2018,2824697.05
"12899",3202000,"Powiat choszczeński",2018,19131077.06
"12900",3203000,"Powiat drawski",2018,7649864.67
"12901",3204000,"Powiat goleniowski",2018,7937689.97
"12902",3205000,"Powiat gryficki",2018,15931585.81
"12903",3206000,"Powiat gryfiński",2018,11801800.17
"12904",3207000,"Powiat kamieński",2018,4694405.69
"12905",3208000,"Powiat kołobrzeski",2018,15453143.55
"12906",3209000,"Powiat koszaliński",2018,22720064.83
"12907",3210000,"Powiat myśliborski",2018,7900051.67
"12908",3211000,"Powiat policki",2018,10202476.14
"12909",3212000,"Powiat pyrzycki",2018,1258739.61
"12910",3213000,"Powiat sławieński",2018,9684540.95
"12911",3214000,"Powiat stargardzki",2018,19042158.96
"12912",3215000,"Powiat szczecinecki",2018,24277001.9
"12913",3216000,"Powiat świdwiński",2018,12250041.97
"12914",3217000,"Powiat wałecki",2018,17734774.18
"12915",3218000,"Powiat łobeski",2018,10186219.4
"12916",201000,"Powiat bolesławiecki",2019,NA
"12917",202000,"Powiat dzierżoniowski",2019,NA
"12918",203000,"Powiat głogowski",2019,NA
"12919",204000,"Powiat górowski",2019,NA
"12920",205000,"Powiat jaworski",2019,NA
"12921",206000,"Powiat jeleniogórski",2019,NA
"12922",207000,"Powiat kamiennogórski",2019,NA
"12923",208000,"Powiat kłodzki",2019,NA
"12924",209000,"Powiat legnicki",2019,NA
"12925",210000,"Powiat lubański",2019,NA
"12926",211000,"Powiat lubiński",2019,NA
"12927",212000,"Powiat lwówecki",2019,NA
"12928",213000,"Powiat milicki",2019,NA
"12929",214000,"Powiat oleśnicki",2019,NA
"12930",215000,"Powiat oławski",2019,NA
"12931",216000,"Powiat polkowicki",2019,NA
"12932",217000,"Powiat strzeliński",2019,NA
"12933",218000,"Powiat średzki",2019,NA
"12934",219000,"Powiat świdnicki",2019,NA
"12935",220000,"Powiat trzebnicki",2019,NA
"12936",221000,"Powiat wałbrzyski",2019,NA
"12937",222000,"Powiat wołowski",2019,NA
"12938",223000,"Powiat wrocławski",2019,NA
"12939",224000,"Powiat ząbkowicki",2019,NA
"12940",225000,"Powiat zgorzelecki",2019,NA
"12941",226000,"Powiat złotoryjski",2019,NA
"12942",401000,"Powiat aleksandrowski",2019,NA
"12943",402000,"Powiat brodnicki",2019,NA
"12944",403000,"Powiat bydgoski",2019,NA
"12945",404000,"Powiat chełmiński",2019,NA
"12946",405000,"Powiat golubsko-dobrzyński",2019,NA
"12947",406000,"Powiat grudziądzki",2019,NA
"12948",407000,"Powiat inowrocławski",2019,NA
"12949",408000,"Powiat lipnowski",2019,NA
"12950",409000,"Powiat mogileński",2019,NA
"12951",410000,"Powiat nakielski",2019,NA
"12952",411000,"Powiat radziejowski",2019,NA
"12953",412000,"Powiat rypiński",2019,NA
"12954",413000,"Powiat sępoleński",2019,NA
"12955",414000,"Powiat świecki",2019,NA
"12956",415000,"Powiat toruński",2019,NA
"12957",416000,"Powiat tucholski",2019,NA
"12958",417000,"Powiat wąbrzeski",2019,NA
"12959",418000,"Powiat włocławski",2019,NA
"12960",419000,"Powiat żniński",2019,NA
"12961",601000,"Powiat bialski",2019,NA
"12962",602000,"Powiat biłgorajski",2019,NA
"12963",603000,"Powiat chełmski",2019,NA
"12964",604000,"Powiat hrubieszowski",2019,NA
"12965",605000,"Powiat janowski",2019,NA
"12966",606000,"Powiat krasnostawski",2019,NA
"12967",607000,"Powiat kraśnicki",2019,NA
"12968",608000,"Powiat lubartowski",2019,NA
"12969",609000,"Powiat lubelski",2019,NA
"12970",610000,"Powiat łęczyński",2019,NA
"12971",611000,"Powiat łukowski",2019,NA
"12972",612000,"Powiat opolski",2019,NA
"12973",613000,"Powiat parczewski",2019,NA
"12974",614000,"Powiat puławski",2019,NA
"12975",615000,"Powiat radzyński",2019,NA
"12976",616000,"Powiat rycki",2019,NA
