"","Kod","Nazwa","rok","Mieszkania_oddane_do_uzytkowania_ogolem_mieszkania"
"7606",3022000,"Powiat rawicki",2014,130
"7607",3023000,"Powiat słupecki",2014,147
"7608",3024000,"Powiat szamotulski",2014,268
"7609",3025000,"Powiat średzki",2014,287
"7610",3026000,"Powiat śremski",2014,296
"7611",3027000,"Powiat turecki",2014,188
"7612",3028000,"Powiat wągrowiecki",2014,275
"7613",3029000,"Powiat wolsztyński",2014,143
"7614",3030000,"Powiat wrzesiński",2014,497
"7615",3031000,"Powiat złotowski",2014,182
"7616",3061000,"Powiat m.Kalisz",2014,262
"7617",3062000,"Powiat m.Konin",2014,286
"7618",3063000,"Powiat m.Leszno",2014,131
"7619",3064000,"Powiat m.Poznań",2014,3642
"7620",3201000,"Powiat białogardzki",2014,101
"7621",3202000,"Powiat choszczeński",2014,92
"7622",3203000,"Powiat drawski",2014,141
"7623",3204000,"Powiat goleniowski",2014,299
"7624",3205000,"Powiat gryficki",2014,77
"7625",3206000,"Powiat gryfiński",2014,156
"7626",3207000,"Powiat kamieński",2014,122
"7627",3208000,"Powiat kołobrzeski",2014,353
"7628",3209000,"Powiat koszaliński",2014,503
"7629",3210000,"Powiat myśliborski",2014,143
"7630",3211000,"Powiat policki",2014,403
"7631",3212000,"Powiat pyrzycki",2014,69
"7632",3213000,"Powiat sławieński",2014,205
"7633",3214000,"Powiat stargardzki",2014,275
"7634",3215000,"Powiat szczecinecki",2014,116
"7635",3216000,"Powiat świdwiński",2014,40
"7636",3217000,"Powiat wałecki",2014,69
"7637",3218000,"Powiat łobeski",2014,32
"7638",3261000,"Powiat m.Koszalin",2014,663
"7639",3262000,"Powiat m.Szczecin",2014,1404
"7640",3263000,"Powiat m.Świnoujście",2014,153
"7641",201000,"Powiat bolesławiecki",2015,264
"7642",202000,"Powiat dzierżoniowski",2015,63
"7643",203000,"Powiat głogowski",2015,228
"7644",204000,"Powiat górowski",2015,58
"7645",205000,"Powiat jaworski",2015,76
"7646",206000,"Powiat jeleniogórski",2015,419
"7647",207000,"Powiat kamiennogórski",2015,50
"7648",208000,"Powiat kłodzki",2015,218
"7649",209000,"Powiat legnicki",2015,188
"7650",210000,"Powiat lubański",2015,108
"7651",211000,"Powiat lubiński",2015,388
"7652",212000,"Powiat lwówecki",2015,56
"7653",213000,"Powiat milicki",2015,115
"7654",214000,"Powiat oleśnicki",2015,396
"7655",215000,"Powiat oławski",2015,504
"7656",216000,"Powiat polkowicki",2015,192
"7657",217000,"Powiat strzeliński",2015,172
"7658",218000,"Powiat średzki",2015,368
"7659",219000,"Powiat świdnicki",2015,262
"7660",220000,"Powiat trzebnicki",2015,339
"7661",221000,"Powiat wałbrzyski",2015,60
"7662",222000,"Powiat wołowski",2015,123
"7663",223000,"Powiat wrocławski",2015,1995
"7664",224000,"Powiat ząbkowicki",2015,122
"7665",225000,"Powiat zgorzelecki",2015,123
"7666",226000,"Powiat złotoryjski",2015,70
"7667",261000,"Powiat m.Jelenia Góra",2015,145
"7668",262000,"Powiat m.Legnica",2015,230
"7669",263000,"Powiat m.Wałbrzych do 2002",2015,NA
"7670",264000,"Powiat m.Wrocław",2015,6671
"7671",265000,"Powiat m.Wałbrzych od 2013",2015,32
"7672",401000,"Powiat aleksandrowski",2015,178
"7673",402000,"Powiat brodnicki",2015,479
"7674",403000,"Powiat bydgoski",2015,836
"7675",404000,"Powiat chełmiński",2015,123
"7676",405000,"Powiat golubsko-dobrzyński",2015,113
"7677",406000,"Powiat grudziądzki",2015,89
"7678",407000,"Powiat inowrocławski",2015,387
"7679",408000,"Powiat lipnowski",2015,170
"7680",409000,"Powiat mogileński",2015,101
"7681",410000,"Powiat nakielski",2015,232
"7682",411000,"Powiat radziejowski",2015,110
"7683",412000,"Powiat rypiński",2015,87
"7684",413000,"Powiat sępoleński",2015,92
"7685",414000,"Powiat świecki",2015,160
"7686",415000,"Powiat toruński",2015,611
"7687",416000,"Powiat tucholski",2015,117
"7688",417000,"Powiat wąbrzeski",2015,42
"7689",418000,"Powiat włocławski",2015,223
"7690",419000,"Powiat żniński",2015,189
"7691",461000,"Powiat m.Bydgoszcz",2015,940
"7692",462000,"Powiat m.Grudziądz",2015,148
"7693",463000,"Powiat m.Toruń",2015,1109
"7694",464000,"Powiat m.Włocławek",2015,178
"7695",601000,"Powiat bialski",2015,309
"7696",602000,"Powiat biłgorajski",2015,246
"7697",603000,"Powiat chełmski",2015,184
"7698",604000,"Powiat hrubieszowski",2015,63
"7699",605000,"Powiat janowski",2015,53
"7700",606000,"Powiat krasnostawski",2015,111
"7701",607000,"Powiat kraśnicki",2015,174
"7702",608000,"Powiat lubartowski",2015,216
"7703",609000,"Powiat lubelski",2015,847
"7704",610000,"Powiat łęczyński",2015,207
"7705",611000,"Powiat łukowski",2015,230
"7706",612000,"Powiat opolski",2015,114
"7707",613000,"Powiat parczewski",2015,73
"7708",614000,"Powiat puławski",2015,288
"7709",615000,"Powiat radzyński",2015,118
"7710",616000,"Powiat rycki",2015,79
"7711",617000,"Powiat świdnicki",2015,168
"7712",618000,"Powiat tomaszowski",2015,89
"7713",619000,"Powiat włodawski",2015,89
"7714",620000,"Powiat zamojski",2015,171
"7715",661000,"Powiat m.Biała Podlaska",2015,307
"7716",662000,"Powiat m.Chełm",2015,33
"7717",663000,"Powiat m.Lublin",2015,1836
"7718",664000,"Powiat m.Zamość",2015,224
"7719",801000,"Powiat gorzowski",2015,334
"7720",802000,"Powiat krośnieński",2015,98
"7721",803000,"Powiat międzyrzecki",2015,90
"7722",804000,"Powiat nowosolski",2015,208
"7723",805000,"Powiat słubicki",2015,166
"7724",806000,"Powiat strzelecko-drezdenecki",2015,104
"7725",807000,"Powiat sulęciński",2015,97
"7726",808000,"Powiat świebodziński",2015,142
"7727",809000,"Powiat zielonogórski",2015,257
"7728",810000,"Powiat żagański",2015,111
"7729",811000,"Powiat żarski",2015,196
"7730",812000,"Powiat wschowski",2015,139
"7731",861000,"Powiat m.Gorzów Wielkopolski",2015,555
"7732",862000,"Powiat m.Zielona Góra",2015,736
"7733",1001000,"Powiat bełchatowski",2015,362
"7734",1002000,"Powiat kutnowski",2015,182
"7735",1003000,"Powiat łaski",2015,156
"7736",1004000,"Powiat łęczycki",2015,57
"7737",1005000,"Powiat łowicki",2015,145
"7738",1006000,"Powiat łódzki wschodni",2015,263
"7739",1007000,"Powiat opoczyński",2015,175
"7740",1008000,"Powiat pabianicki",2015,425
"7741",1009000,"Powiat pajęczański",2015,94
"7742",1010000,"Powiat piotrkowski",2015,296
"7743",1011000,"Powiat poddębicki",2015,182
"7744",1012000,"Powiat radomszczański",2015,269
"7745",1013000,"Powiat rawski",2015,146
"7746",1014000,"Powiat sieradzki",2015,232
"7747",1015000,"Powiat skierniewicki",2015,122
"7748",1016000,"Powiat tomaszowski",2015,217
"7749",1017000,"Powiat wieluński",2015,181
"7750",1018000,"Powiat wieruszowski",2015,155
"7751",1019000,"Powiat zduńskowolski",2015,143
"7752",1020000,"Powiat zgierski",2015,673
"7753",1021000,"Powiat brzeziński",2015,128
"7754",1061000,"Powiat m.Łódź",2015,2252
"7755",1062000,"Powiat m.Piotrków Trybunalski",2015,235
"7756",1063000,"Powiat m.Skierniewice",2015,60
"7757",1201000,"Powiat bocheński",2015,328
"7758",1202000,"Powiat brzeski",2015,234
"7759",1203000,"Powiat chrzanowski",2015,204
"7760",1204000,"Powiat dąbrowski",2015,130
"7761",1205000,"Powiat gorlicki",2015,273
"7762",1206000,"Powiat krakowski",2015,1311
"7763",1207000,"Powiat limanowski",2015,440
"7764",1208000,"Powiat miechowski",2015,86
"7765",1209000,"Powiat myślenicki",2015,443
"7766",1210000,"Powiat nowosądecki",2015,522
"7767",1211000,"Powiat nowotarski",2015,543
"7768",1212000,"Powiat olkuski",2015,186
"7769",1213000,"Powiat oświęcimski",2015,374
"7770",1214000,"Powiat proszowicki",2015,83
"7771",1215000,"Powiat suski",2015,272
"7772",1216000,"Powiat tarnowski",2015,685
"7773",1217000,"Powiat tatrzański",2015,258
"7774",1218000,"Powiat wadowicki",2015,578
"7775",1219000,"Powiat wielicki",2015,749
"7776",1261000,"Powiat m.Kraków",2015,6455
"7777",1262000,"Powiat m.Nowy Sącz",2015,164
"7778",1263000,"Powiat m.Tarnów",2015,282
"7779",1401000,"Powiat białobrzeski",2015,93
"7780",1402000,"Powiat ciechanowski",2015,308
"7781",1403000,"Powiat garwoliński",2015,354
"7782",1404000,"Powiat gostyniński",2015,122
"7783",1405000,"Powiat grodziski",2015,636
"7784",1406000,"Powiat grójecki",2015,417
"7785",1407000,"Powiat kozienicki",2015,198
"7786",1408000,"Powiat legionowski",2015,757
"7787",1409000,"Powiat lipski",2015,96
"7788",1410000,"Powiat łosicki",2015,135
"7789",1411000,"Powiat makowski",2015,110
"7790",1412000,"Powiat miński",2015,744
"7791",1413000,"Powiat mławski",2015,332
"7792",1414000,"Powiat nowodworski",2015,620
"7793",1415000,"Powiat ostrołęcki",2015,362
"7794",1416000,"Powiat ostrowski",2015,106
"7795",1417000,"Powiat otwocki",2015,447
"7796",1418000,"Powiat piaseczyński",2015,1587
"7797",1419000,"Powiat płocki",2015,455
"7798",1420000,"Powiat płoński",2015,273
"7799",1421000,"Powiat pruszkowski",2015,400
"7800",1422000,"Powiat przasnyski",2015,132
"7801",1423000,"Powiat przysuski",2015,75
"7802",1424000,"Powiat pułtuski",2015,199
"7803",1425000,"Powiat radomski",2015,570
"7804",1426000,"Powiat siedlecki",2015,198
"7805",1427000,"Powiat sierpecki",2015,95
"7806",1428000,"Powiat sochaczewski",2015,180
"7807",1429000,"Powiat sokołowski",2015,90
"7808",1430000,"Powiat szydłowiecki",2015,117
"7809",1431000,"Powiat warszawski",2015,NA
"7810",1432000,"Powiat warszawski zachodni",2015,962
"7811",1433000,"Powiat węgrowski",2015,178
"7812",1434000,"Powiat wołomiński",2015,2250
"7813",1435000,"Powiat wyszkowski",2015,241
"7814",1436000,"Powiat zwoleński",2015,108
"7815",1437000,"Powiat żuromiński",2015,37
"7816",1438000,"Powiat żyrardowski",2015,244
"7817",1461000,"Powiat m.Ostrołęka",2015,235
"7818",1462000,"Powiat m.Płock",2015,231
"7819",1463000,"Powiat m.Radom",2015,545
"7820",1464000,"Powiat m.Siedlce",2015,682
"7821",1465000,"Powiat m. st. Warszawa",2015,13306
"7822",1601000,"Powiat brzeski",2015,231
"7823",1602000,"Powiat głubczycki",2015,30
"7824",1603000,"Powiat kędzierzyńsko-kozielski",2015,100
"7825",1604000,"Powiat kluczborski",2015,85
"7826",1605000,"Powiat krapkowicki",2015,57
"7827",1606000,"Powiat namysłowski",2015,156
"7828",1607000,"Powiat nyski",2015,188
"7829",1608000,"Powiat oleski",2015,108
"7830",1609000,"Powiat opolski",2015,320
"7831",1610000,"Powiat prudnicki",2015,48
"7832",1611000,"Powiat strzelecki",2015,72
"7833",1661000,"Powiat m.Opole",2015,328
"7834",1801000,"Powiat bieszczadzki",2015,49
"7835",1802000,"Powiat brzozowski",2015,195
"7836",1803000,"Powiat dębicki",2015,392
"7837",1804000,"Powiat jarosławski",2015,279
"7838",1805000,"Powiat jasielski",2015,208
"7839",1806000,"Powiat kolbuszowski",2015,133
"7840",1807000,"Powiat krośnieński",2015,279
"7841",1808000,"Powiat leżajski",2015,145
"7842",1809000,"Powiat lubaczowski",2015,96
"7843",1810000,"Powiat łańcucki",2015,201
"7844",1811000,"Powiat mielecki",2015,453
"7845",1812000,"Powiat niżański",2015,154
"7846",1813000,"Powiat przemyski",2015,304
"7847",1814000,"Powiat przeworski",2015,191
"7848",1815000,"Powiat ropczycko-sędziszowski",2015,237
"7849",1816000,"Powiat rzeszowski",2015,621
"7850",1817000,"Powiat sanocki",2015,180
"7851",1818000,"Powiat stalowowolski",2015,285
"7852",1819000,"Powiat strzyżowski",2015,149
"7853",1820000,"Powiat tarnobrzeski",2015,127
"7854",1821000,"Powiat leski",2015,75
"7855",1861000,"Powiat m.Krosno",2015,225
"7856",1862000,"Powiat m.Przemyśl",2015,128
"7857",1863000,"Powiat m.Rzeszów",2015,2392
"7858",1864000,"Powiat m.Tarnobrzeg",2015,142
"7859",2001000,"Powiat augustowski",2015,174
"7860",2002000,"Powiat białostocki",2015,932
"7861",2003000,"Powiat bielski",2015,105
"7862",2004000,"Powiat grajewski",2015,68
"7863",2005000,"Powiat hajnowski",2015,88
"7864",2006000,"Powiat kolneński",2015,53
"7865",2007000,"Powiat łomżyński",2015,130
"7866",2008000,"Powiat moniecki",2015,49
"7867",2009000,"Powiat sejneński",2015,32
"7868",2010000,"Powiat siemiatycki",2015,73
"7869",2011000,"Powiat sokólski",2015,157
"7870",2012000,"Powiat suwalski",2015,130
"7871",2013000,"Powiat wysokomazowiecki",2015,108
"7872",2014000,"Powiat zambrowski",2015,114
"7873",2061000,"Powiat m.Białystok",2015,2088
"7874",2062000,"Powiat m.Łomża",2015,182
"7875",2063000,"Powiat m.Suwałki",2015,279
"7876",2201000,"Powiat bytowski",2015,262
"7877",2202000,"Powiat chojnicki",2015,315
"7878",2203000,"Powiat człuchowski",2015,98
"7879",2204000,"Powiat gdański",2015,1229
"7880",2205000,"Powiat kartuski",2015,843
"7881",2206000,"Powiat kościerski",2015,280
"7882",2207000,"Powiat kwidzyński",2015,137
"7883",2208000,"Powiat lęborski",2015,205
"7884",2209000,"Powiat malborski",2015,190
"7885",2210000,"Powiat nowodworski",2015,171
"7886",2211000,"Powiat pucki",2015,909
"7887",2212000,"Powiat słupski",2015,526
"7888",2213000,"Powiat starogardzki",2015,332
"7889",2214000,"Powiat tczewski",2015,396
"7890",2215000,"Powiat wejherowski",2015,1256
"7891",2216000,"Powiat sztumski",2015,70
"7892",2261000,"Powiat m.Gdańsk",2015,4506
"7893",2262000,"Powiat m.Gdynia",2015,1109
"7894",2263000,"Powiat m.Słupsk",2015,293
"7895",2264000,"Powiat m.Sopot",2015,55
"7896",2401000,"Powiat będziński",2015,246
"7897",2402000,"Powiat bielski",2015,462
"7898",2403000,"Powiat cieszyński",2015,546
"7899",2404000,"Powiat częstochowski",2015,367
"7900",2405000,"Powiat gliwicki",2015,321
"7901",2406000,"Powiat kłobucki",2015,187
"7902",2407000,"Powiat lubliniecki",2015,202
"7903",2408000,"Powiat mikołowski",2015,512
"7904",2409000,"Powiat myszkowski",2015,132
"7905",2410000,"Powiat pszczyński",2015,390
"7906",2411000,"Powiat raciborski",2015,132
"7907",2412000,"Powiat rybnicki",2015,217
"7908",2413000,"Powiat tarnogórski",2015,482
"7909",2414000,"Powiat bieruńsko-lędziński",2015,188
"7910",2415000,"Powiat wodzisławski",2015,342
"7911",2416000,"Powiat zawierciański",2015,210
"7912",2417000,"Powiat żywiecki",2015,409
"7913",2461000,"Powiat m.Bielsko-Biała",2015,466
"7914",2462000,"Powiat m.Bytom",2015,108
"7915",2463000,"Powiat m.Chorzów",2015,78
"7916",2464000,"Powiat m.Częstochowa",2015,291
"7917",2465000,"Powiat m.Dąbrowa Górnicza",2015,193
"7918",2466000,"Powiat m.Gliwice",2015,276
"7919",2467000,"Powiat m.Jastrzębie-Zdrój",2015,152
"7920",2468000,"Powiat m.Jaworzno",2015,155
"7921",2469000,"Powiat m.Katowice",2015,1159
"7922",2470000,"Powiat m.Mysłowice",2015,147
"7923",2471000,"Powiat m.Piekary Śląskie",2015,39
"7924",2472000,"Powiat m.Ruda Śląska",2015,259
"7925",2473000,"Powiat m.Rybnik",2015,314
"7926",2474000,"Powiat m.Siemianowice Śląskie",2015,31
"7927",2475000,"Powiat m.Sosnowiec",2015,128
"7928",2476000,"Powiat m.Świętochłowice",2015,150
"7929",2477000,"Powiat m.Tychy",2015,428
"7930",2478000,"Powiat m.Zabrze",2015,205
"7931",2479000,"Powiat m.Żory",2015,228
"7932",2601000,"Powiat buski",2015,178
"7933",2602000,"Powiat jędrzejowski",2015,213
"7934",2603000,"Powiat kazimierski",2015,32
"7935",2604000,"Powiat kielecki",2015,853
"7936",2605000,"Powiat konecki",2015,169
"7937",2606000,"Powiat opatowski",2015,66
"7938",2607000,"Powiat ostrowiecki",2015,147
"7939",2608000,"Powiat pińczowski",2015,73
"7940",2609000,"Powiat sandomierski",2015,103
"7941",2610000,"Powiat skarżyski",2015,128
"7942",2611000,"Powiat starachowicki",2015,237
"7943",2612000,"Powiat staszowski",2015,155
"7944",2613000,"Powiat włoszczowski",2015,112
"7945",2661000,"Powiat m.Kielce",2015,943
"7946",2801000,"Powiat bartoszycki",2015,69
"7947",2802000,"Powiat braniewski",2015,32
"7948",2803000,"Powiat działdowski",2015,239
"7949",2804000,"Powiat elbląski",2015,157
"7950",2805000,"Powiat ełcki",2015,397
"7951",2806000,"Powiat giżycki",2015,49
"7952",2807000,"Powiat iławski",2015,348
"7953",2808000,"Powiat kętrzyński",2015,68
"7954",2809000,"Powiat lidzbarski",2015,78
"7955",2810000,"Powiat mrągowski",2015,148
"7956",2811000,"Powiat nidzicki",2015,79
"7957",2812000,"Powiat nowomiejski",2015,82
"7958",2813000,"Powiat olecki",2015,104
"7959",2814000,"Powiat olsztyński",2015,856
"7960",2815000,"Powiat ostródzki",2015,307
"7961",2816000,"Powiat piski",2015,132
"7962",2817000,"Powiat szczycieński",2015,279
"7963",2818000,"Powiat gołdapski",2015,46
"7964",2819000,"Powiat węgorzewski",2015,23
"7965",2861000,"Powiat m.Elbląg",2015,117
"7966",2862000,"Powiat m.Olsztyn",2015,700
"7967",3001000,"Powiat chodzieski",2015,72
"7968",3002000,"Powiat czarnkowsko-trzcianecki",2015,226
"7969",3003000,"Powiat gnieźnieński",2015,622
"7970",3004000,"Powiat gostyński",2015,221
"7971",3005000,"Powiat grodziski",2015,232
"7972",3006000,"Powiat jarociński",2015,138
"7973",3007000,"Powiat kaliski",2015,238
"7974",3008000,"Powiat kępiński",2015,154
"7975",3009000,"Powiat kolski",2015,195
"7976",3010000,"Powiat koniński",2015,483
"7977",3011000,"Powiat kościański",2015,241
"7978",3012000,"Powiat krotoszyński",2015,188
"7979",3013000,"Powiat leszczyński",2015,362
"7980",3014000,"Powiat międzychodzki",2015,136
"7981",3015000,"Powiat nowotomyski",2015,334
"7982",3016000,"Powiat obornicki",2015,242
"7983",3017000,"Powiat ostrowski",2015,440
"7984",3018000,"Powiat ostrzeszowski",2015,184
"7985",3019000,"Powiat pilski",2015,236
"7986",3020000,"Powiat pleszewski",2015,212
"7987",3021000,"Powiat poznański",2015,3815
"7988",3022000,"Powiat rawicki",2015,186
"7989",3023000,"Powiat słupecki",2015,200
"7990",3024000,"Powiat szamotulski",2015,392
"7991",3025000,"Powiat średzki",2015,318
"7992",3026000,"Powiat śremski",2015,352
"7993",3027000,"Powiat turecki",2015,176
"7994",3028000,"Powiat wągrowiecki",2015,397
"7995",3029000,"Powiat wolsztyński",2015,170
"7996",3030000,"Powiat wrzesiński",2015,411
"7997",3031000,"Powiat złotowski",2015,232
"7998",3061000,"Powiat m.Kalisz",2015,280
"7999",3062000,"Powiat m.Konin",2015,89
"8000",3063000,"Powiat m.Leszno",2015,265
"8001",3064000,"Powiat m.Poznań",2015,3629
"8002",3201000,"Powiat białogardzki",2015,71
"8003",3202000,"Powiat choszczeński",2015,114
"8004",3203000,"Powiat drawski",2015,137
"8005",3204000,"Powiat goleniowski",2015,229
"8006",3205000,"Powiat gryficki",2015,76
"8007",3206000,"Powiat gryfiński",2015,144
"8008",3207000,"Powiat kamieński",2015,343
"8009",3208000,"Powiat kołobrzeski",2015,479
"8010",3209000,"Powiat koszaliński",2015,356
"8011",3210000,"Powiat myśliborski",2015,215
"8012",3211000,"Powiat policki",2015,499
"8013",3212000,"Powiat pyrzycki",2015,51
"8014",3213000,"Powiat sławieński",2015,188
"8015",3214000,"Powiat stargardzki",2015,201
"8016",3215000,"Powiat szczecinecki",2015,115
"8017",3216000,"Powiat świdwiński",2015,73
"8018",3217000,"Powiat wałecki",2015,86
"8019",3218000,"Powiat łobeski",2015,56
"8020",3261000,"Powiat m.Koszalin",2015,602
"8021",3262000,"Powiat m.Szczecin",2015,1132
"8022",3263000,"Powiat m.Świnoujście",2015,110
"8023",201000,"Powiat bolesławiecki",2016,457
"8024",202000,"Powiat dzierżoniowski",2016,122
"8025",203000,"Powiat głogowski",2016,351
"8026",204000,"Powiat górowski",2016,50
"8027",205000,"Powiat jaworski",2016,68
"8028",206000,"Powiat jeleniogórski",2016,260
"8029",207000,"Powiat kamiennogórski",2016,44
"8030",208000,"Powiat kłodzki",2016,414
"8031",209000,"Powiat legnicki",2016,200
"8032",210000,"Powiat lubański",2016,112
"8033",211000,"Powiat lubiński",2016,335
"8034",212000,"Powiat lwówecki",2016,61
"8035",213000,"Powiat milicki",2016,125
"8036",214000,"Powiat oleśnicki",2016,427
"8037",215000,"Powiat oławski",2016,352
"8038",216000,"Powiat polkowicki",2016,170
"8039",217000,"Powiat strzeliński",2016,120
"8040",218000,"Powiat średzki",2016,379
"8041",219000,"Powiat świdnicki",2016,335
"8042",220000,"Powiat trzebnicki",2016,394
"8043",221000,"Powiat wałbrzyski",2016,45
"8044",222000,"Powiat wołowski",2016,155
"8045",223000,"Powiat wrocławski",2016,2373
"8046",224000,"Powiat ząbkowicki",2016,96
"8047",225000,"Powiat zgorzelecki",2016,134
"8048",226000,"Powiat złotoryjski",2016,47
"8049",261000,"Powiat m.Jelenia Góra",2016,122
"8050",262000,"Powiat m.Legnica",2016,178
"8051",263000,"Powiat m.Wałbrzych do 2002",2016,NA
