"","Kod","Nazwa","rok","Srodki_gmin_powiatow_z_UE_finansowanie_programow_projektow_na_1_mieszkanca_ogolem_zl"
"3268",2203000,"Powiat człuchowski",2018,0.6
"3269",2204000,"Powiat gdański",2018,6.3
"3270",2205000,"Powiat kartuski",2018,71.3
"3271",2206000,"Powiat kościerski",2018,44
"3272",2207000,"Powiat kwidzyński",2018,1.9
"3273",2208000,"Powiat lęborski",2018,14.1
"3274",2209000,"Powiat malborski",2018,17.6
"3275",2210000,"Powiat nowodworski",2018,2.4
"3276",2211000,"Powiat pucki",2018,7.7
"3277",2212000,"Powiat słupski",2018,36
"3278",2213000,"Powiat starogardzki",2018,3.9
"3279",2214000,"Powiat tczewski",2018,24.6
"3280",2215000,"Powiat wejherowski",2018,8.6
"3281",2216000,"Powiat sztumski",2018,5.3
"3282",2261000,"Powiat m.Gdańsk",2018,9.3
"3283",2262000,"Powiat m.Gdynia",2018,7.2
"3284",2263000,"Powiat m.Słupsk",2018,11.7
"3285",2264000,"Powiat m.Sopot",2018,5.6
"3286",2401000,"Powiat będziński",2018,20.1
"3287",2402000,"Powiat bielski",2018,9.1
"3288",2403000,"Powiat cieszyński",2018,26.9
"3289",2404000,"Powiat częstochowski",2018,25.1
"3290",2405000,"Powiat gliwicki",2018,7
"3291",2406000,"Powiat kłobucki",2018,21.1
"3292",2407000,"Powiat lubliniecki",2018,11
"3293",2408000,"Powiat mikołowski",2018,3.6
"3294",2409000,"Powiat myszkowski",2018,22.1
"3295",2410000,"Powiat pszczyński",2018,7
"3296",2411000,"Powiat raciborski",2018,16.4
"3297",2412000,"Powiat rybnicki",2018,2
"3298",2413000,"Powiat tarnogórski",2018,9.2
"3299",2414000,"Powiat bieruńsko-lędziński",2018,0.7
"3300",2415000,"Powiat wodzisławski",2018,18
"3301",2416000,"Powiat zawierciański",2018,14
"3302",2417000,"Powiat żywiecki",2018,118.8
"3303",2461000,"Powiat m.Bielsko-Biała",2018,7.3
"3304",2462000,"Powiat m.Bytom",2018,24.8
"3305",2463000,"Powiat m.Chorzów",2018,20.1
"3306",2464000,"Powiat m.Częstochowa",2018,11.5
"3307",2465000,"Powiat m.Dąbrowa Górnicza",2018,19.8
"3308",2466000,"Powiat m.Gliwice",2018,7.6
"3309",2467000,"Powiat m.Jastrzębie-Zdrój",2018,9.5
"3310",2468000,"Powiat m.Jaworzno",2018,10.8
"3311",2469000,"Powiat m.Katowice",2018,4.7
"3312",2470000,"Powiat m.Mysłowice",2018,0
"3313",2471000,"Powiat m.Piekary Śląskie",2018,0
"3314",2472000,"Powiat m.Ruda Śląska",2018,0.6
"3315",2473000,"Powiat m.Rybnik",2018,18.3
"3316",2474000,"Powiat m.Siemianowice Śląskie",2018,0.3
"3317",2475000,"Powiat m.Sosnowiec",2018,14.1
"3318",2476000,"Powiat m.Świętochłowice",2018,1.3
"3319",2477000,"Powiat m.Tychy",2018,15.1
"3320",2478000,"Powiat m.Zabrze",2018,8.3
"3321",2479000,"Powiat m.Żory",2018,3.2
"3322",2601000,"Powiat buski",2018,7.9
"3323",2602000,"Powiat jędrzejowski",2018,39
"3324",2603000,"Powiat kazimierski",2018,0
"3325",2604000,"Powiat kielecki",2018,22.3
"3326",2605000,"Powiat konecki",2018,50
"3327",2606000,"Powiat opatowski",2018,0
"3328",2607000,"Powiat ostrowiecki",2018,59.4
"3329",2608000,"Powiat pińczowski",2018,13.9
"3330",2609000,"Powiat sandomierski",2018,14.8
"3331",2610000,"Powiat skarżyski",2018,14.4
"3332",2611000,"Powiat starachowicki",2018,36
"3333",2612000,"Powiat staszowski",2018,15.1
"3334",2613000,"Powiat włoszczowski",2018,56.5
"3335",2661000,"Powiat m.Kielce",2018,17.1
"3336",2801000,"Powiat bartoszycki",2018,2.2
"3337",2802000,"Powiat braniewski",2018,32.2
"3338",2803000,"Powiat działdowski",2018,25.7
"3339",2804000,"Powiat elbląski",2018,76.7
"3340",2805000,"Powiat ełcki",2018,19.9
"3341",2806000,"Powiat giżycki",2018,1.8
"3342",2807000,"Powiat iławski",2018,5.9
"3343",2808000,"Powiat kętrzyński",2018,5.8
"3344",2809000,"Powiat lidzbarski",2018,11.6
"3345",2810000,"Powiat mrągowski",2018,32
"3346",2811000,"Powiat nidzicki",2018,12.1
"3347",2812000,"Powiat nowomiejski",2018,145.7
"3348",2813000,"Powiat olecki",2018,20.5
"3349",2814000,"Powiat olsztyński",2018,6.4
"3350",2815000,"Powiat ostródzki",2018,26.6
"3351",2816000,"Powiat piski",2018,21.9
"3352",2817000,"Powiat szczycieński",2018,30.9
"3353",2818000,"Powiat gołdapski",2018,4
"3354",2861000,"Powiat m.Elbląg",2018,13.1
"3355",2862000,"Powiat m.Olsztyn",2018,2.6
"3356",3001000,"Powiat chodzieski",2018,61
"3357",3002000,"Powiat czarnkowsko-trzcianecki",2018,26.8
"3358",3003000,"Powiat gnieźnieński",2018,14.4
"3359",3004000,"Powiat gostyński",2018,6.6
"3360",3005000,"Powiat grodziski",2018,1.2
"3361",3006000,"Powiat jarociński",2018,4
"3362",3007000,"Powiat kaliski",2018,66.7
"3363",3008000,"Powiat kępiński",2018,20.7
"3364",3009000,"Powiat kolski",2018,59.7
"3365",3010000,"Powiat koniński",2018,45.8
"3366",3011000,"Powiat kościański",2018,23.8
"3367",3012000,"Powiat krotoszyński",2018,3.6
"3368",3013000,"Powiat leszczyński",2018,10.2
"3369",3014000,"Powiat międzychodzki",2018,0
"3370",3015000,"Powiat nowotomyski",2018,5.1
"3371",3016000,"Powiat obornicki",2018,63.6
"3372",3017000,"Powiat ostrowski",2018,27.6
"3373",3018000,"Powiat ostrzeszowski",2018,15.4
"3374",3019000,"Powiat pilski",2018,26
"3375",3020000,"Powiat pleszewski",2018,4.8
"3376",3021000,"Powiat poznański",2018,13.7
"3377",3022000,"Powiat rawicki",2018,24.7
"3378",3023000,"Powiat słupecki",2018,57.2
"3379",3024000,"Powiat szamotulski",2018,1.8
"3380",3025000,"Powiat średzki",2018,41
"3381",3026000,"Powiat śremski",2018,14.5
"3382",3027000,"Powiat turecki",2018,24
"3383",3028000,"Powiat wągrowiecki",2018,37.6
"3384",3029000,"Powiat wolsztyński",2018,0
"3385",3030000,"Powiat wrzesiński",2018,23
"3386",3031000,"Powiat złotowski",2018,43.8
"3387",3061000,"Powiat m.Kalisz",2018,2.5
"3388",3062000,"Powiat m.Konin",2018,6.3
"3389",3063000,"Powiat m.Leszno",2018,33.3
"3390",3064000,"Powiat m.Poznań",2018,7.4
"3391",3201000,"Powiat białogardzki",2018,66.4
"3392",3202000,"Powiat choszczeński",2018,43
"3393",3203000,"Powiat drawski",2018,122
"3394",3204000,"Powiat goleniowski",2018,27.1
"3395",3205000,"Powiat gryficki",2018,9.9
"3396",3206000,"Powiat gryfiński",2018,60.4
"3397",3207000,"Powiat kamieński",2018,2.8
"3398",3208000,"Powiat kołobrzeski",2018,27.9
"3399",3209000,"Powiat koszaliński",2018,31.8
"3400",3210000,"Powiat myśliborski",2018,60.6
"3401",3211000,"Powiat policki",2018,2.9
"3402",3212000,"Powiat pyrzycki",2018,7.6
"3403",3213000,"Powiat sławieński",2018,10.9
"3404",3214000,"Powiat stargardzki",2018,2.3
"3405",3215000,"Powiat szczecinecki",2018,10.4
"3406",3216000,"Powiat świdwiński",2018,30
"3407",3217000,"Powiat wałecki",2018,51.6
"3408",3218000,"Powiat łobeski",2018,34.8
"3409",3261000,"Powiat m.Koszalin",2018,13.1
"3410",3262000,"Powiat m.Szczecin",2018,6.6
"3411",3263000,"Powiat m.Świnoujście",2018,5.9
"3412",201000,"Powiat bolesławiecki",2019,NA
"3413",202000,"Powiat dzierżoniowski",2019,NA
"3414",203000,"Powiat głogowski",2019,NA
"3415",204000,"Powiat górowski",2019,NA
"3416",205000,"Powiat jaworski",2019,NA
"3417",206000,"Powiat jeleniogórski",2019,NA
"3418",207000,"Powiat kamiennogórski",2019,NA
"3419",208000,"Powiat kłodzki",2019,NA
"3420",209000,"Powiat legnicki",2019,NA
"3421",210000,"Powiat lubański",2019,NA
"3422",211000,"Powiat lubiński",2019,NA
"3423",212000,"Powiat lwówecki",2019,NA
"3424",213000,"Powiat milicki",2019,NA
"3425",214000,"Powiat oleśnicki",2019,NA
"3426",215000,"Powiat oławski",2019,NA
"3427",216000,"Powiat polkowicki",2019,NA
"3428",217000,"Powiat strzeliński",2019,NA
"3429",218000,"Powiat średzki",2019,NA
"3430",219000,"Powiat świdnicki",2019,NA
"3431",220000,"Powiat trzebnicki",2019,NA
"3432",221000,"Powiat wałbrzyski",2019,NA
"3433",222000,"Powiat wołowski",2019,NA
"3434",223000,"Powiat wrocławski",2019,NA
"3435",224000,"Powiat ząbkowicki",2019,NA
"3436",225000,"Powiat zgorzelecki",2019,NA
"3437",226000,"Powiat złotoryjski",2019,NA
"3438",261000,"Powiat m.Jelenia Góra",2019,NA
"3439",262000,"Powiat m.Legnica",2019,NA
"3440",264000,"Powiat m.Wrocław",2019,NA
"3441",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"3442",401000,"Powiat aleksandrowski",2019,NA
"3443",402000,"Powiat brodnicki",2019,NA
"3444",403000,"Powiat bydgoski",2019,NA
"3445",404000,"Powiat chełmiński",2019,NA
"3446",405000,"Powiat golubsko-dobrzyński",2019,NA
"3447",406000,"Powiat grudziądzki",2019,NA
"3448",407000,"Powiat inowrocławski",2019,NA
"3449",408000,"Powiat lipnowski",2019,NA
"3450",409000,"Powiat mogileński",2019,NA
"3451",410000,"Powiat nakielski",2019,NA
"3452",411000,"Powiat radziejowski",2019,NA
"3453",412000,"Powiat rypiński",2019,NA
"3454",413000,"Powiat sępoleński",2019,NA
"3455",414000,"Powiat świecki",2019,NA
"3456",415000,"Powiat toruński",2019,NA
"3457",416000,"Powiat tucholski",2019,NA
"3458",417000,"Powiat wąbrzeski",2019,NA
"3459",418000,"Powiat włocławski",2019,NA
"3460",419000,"Powiat żniński",2019,NA
"3461",461000,"Powiat m.Bydgoszcz",2019,NA
"3462",462000,"Powiat m.Grudziądz",2019,NA
"3463",463000,"Powiat m.Toruń",2019,NA
"3464",464000,"Powiat m.Włocławek",2019,NA
"3465",601000,"Powiat bialski",2019,NA
"3466",602000,"Powiat biłgorajski",2019,NA
"3467",603000,"Powiat chełmski",2019,NA
"3468",604000,"Powiat hrubieszowski",2019,NA
"3469",605000,"Powiat janowski",2019,NA
"3470",606000,"Powiat krasnostawski",2019,NA
"3471",607000,"Powiat kraśnicki",2019,NA
"3472",608000,"Powiat lubartowski",2019,NA
"3473",609000,"Powiat lubelski",2019,NA
"3474",610000,"Powiat łęczyński",2019,NA
"3475",611000,"Powiat łukowski",2019,NA
"3476",612000,"Powiat opolski",2019,NA
"3477",613000,"Powiat parczewski",2019,NA
"3478",614000,"Powiat puławski",2019,NA
"3479",615000,"Powiat radzyński",2019,NA
"3480",616000,"Powiat rycki",2019,NA
"3481",617000,"Powiat świdnicki",2019,NA
"3482",618000,"Powiat tomaszowski",2019,NA
"3483",619000,"Powiat włodawski",2019,NA
"3484",620000,"Powiat zamojski",2019,NA
"3485",661000,"Powiat m.Biała Podlaska",2019,NA
"3486",662000,"Powiat m.Chełm",2019,NA
"3487",663000,"Powiat m.Lublin",2019,NA
"3488",664000,"Powiat m.Zamość",2019,NA
"3489",801000,"Powiat gorzowski",2019,NA
"3490",802000,"Powiat krośnieński",2019,NA
"3491",803000,"Powiat międzyrzecki",2019,NA
"3492",804000,"Powiat nowosolski",2019,NA
"3493",805000,"Powiat słubicki",2019,NA
"3494",806000,"Powiat strzelecko-drezdenecki",2019,NA
"3495",807000,"Powiat sulęciński",2019,NA
"3496",808000,"Powiat świebodziński",2019,NA
"3497",809000,"Powiat zielonogórski",2019,NA
"3498",810000,"Powiat żagański",2019,NA
"3499",811000,"Powiat żarski",2019,NA
"3500",812000,"Powiat wschowski",2019,NA
"3501",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"3502",862000,"Powiat m.Zielona Góra",2019,NA
"3503",1001000,"Powiat bełchatowski",2019,NA
"3504",1002000,"Powiat kutnowski",2019,NA
"3505",1003000,"Powiat łaski",2019,NA
"3506",1004000,"Powiat łęczycki",2019,NA
"3507",1005000,"Powiat łowicki",2019,NA
"3508",1006000,"Powiat łódzki wschodni",2019,NA
"3509",1007000,"Powiat opoczyński",2019,NA
"3510",1008000,"Powiat pabianicki",2019,NA
"3511",1009000,"Powiat pajęczański",2019,NA
"3512",1010000,"Powiat piotrkowski",2019,NA
"3513",1011000,"Powiat poddębicki",2019,NA
"3514",1012000,"Powiat radomszczański",2019,NA
"3515",1013000,"Powiat rawski",2019,NA
"3516",1014000,"Powiat sieradzki",2019,NA
"3517",1015000,"Powiat skierniewicki",2019,NA
"3518",1016000,"Powiat tomaszowski",2019,NA
"3519",1017000,"Powiat wieluński",2019,NA
"3520",1018000,"Powiat wieruszowski",2019,NA
"3521",1019000,"Powiat zduńskowolski",2019,NA
"3522",1020000,"Powiat zgierski",2019,NA
"3523",1021000,"Powiat brzeziński",2019,NA
"3524",1061000,"Powiat m.Łódź",2019,NA
"3525",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"3526",1063000,"Powiat m.Skierniewice",2019,NA
"3527",1201000,"Powiat bocheński",2019,NA
"3528",1202000,"Powiat brzeski",2019,NA
"3529",1203000,"Powiat chrzanowski",2019,NA
"3530",1204000,"Powiat dąbrowski",2019,NA
"3531",1205000,"Powiat gorlicki",2019,NA
"3532",1206000,"Powiat krakowski",2019,NA
"3533",1207000,"Powiat limanowski",2019,NA
"3534",1208000,"Powiat miechowski",2019,NA
"3535",1209000,"Powiat myślenicki",2019,NA
"3536",1210000,"Powiat nowosądecki",2019,NA
"3537",1211000,"Powiat nowotarski",2019,NA
"3538",1212000,"Powiat olkuski",2019,NA
"3539",1213000,"Powiat oświęcimski",2019,NA
"3540",1214000,"Powiat proszowicki",2019,NA
"3541",1215000,"Powiat suski",2019,NA
"3542",1216000,"Powiat tarnowski",2019,NA
"3543",1217000,"Powiat tatrzański",2019,NA
"3544",1218000,"Powiat wadowicki",2019,NA
"3545",1219000,"Powiat wielicki",2019,NA
"3546",1261000,"Powiat m.Kraków",2019,NA
"3547",1262000,"Powiat m.Nowy Sącz",2019,NA
"3548",1263000,"Powiat m.Tarnów",2019,NA
"3549",1401000,"Powiat białobrzeski",2019,NA
"3550",1402000,"Powiat ciechanowski",2019,NA
"3551",1403000,"Powiat garwoliński",2019,NA
"3552",1404000,"Powiat gostyniński",2019,NA
"3553",1405000,"Powiat grodziski",2019,NA
"3554",1406000,"Powiat grójecki",2019,NA
"3555",1407000,"Powiat kozienicki",2019,NA
"3556",1408000,"Powiat legionowski",2019,NA
"3557",1409000,"Powiat lipski",2019,NA
"3558",1410000,"Powiat łosicki",2019,NA
"3559",1411000,"Powiat makowski",2019,NA
"3560",1412000,"Powiat miński",2019,NA
"3561",1413000,"Powiat mławski",2019,NA
"3562",1414000,"Powiat nowodworski",2019,NA
"3563",1415000,"Powiat ostrołęcki",2019,NA
"3564",1416000,"Powiat ostrowski",2019,NA
"3565",1417000,"Powiat otwocki",2019,NA
"3566",1418000,"Powiat piaseczyński",2019,NA
"3567",1419000,"Powiat płocki",2019,NA
"3568",1420000,"Powiat płoński",2019,NA
"3569",1421000,"Powiat pruszkowski",2019,NA
"3570",1422000,"Powiat przasnyski",2019,NA
"3571",1423000,"Powiat przysuski",2019,NA
"3572",1424000,"Powiat pułtuski",2019,NA
"3573",1425000,"Powiat radomski",2019,NA
"3574",1426000,"Powiat siedlecki",2019,NA
"3575",1427000,"Powiat sierpecki",2019,NA
"3576",1428000,"Powiat sochaczewski",2019,NA
"3577",1429000,"Powiat sokołowski",2019,NA
"3578",1430000,"Powiat szydłowiecki",2019,NA
"3579",1432000,"Powiat warszawski zachodni",2019,NA
"3580",1433000,"Powiat węgrowski",2019,NA
"3581",1434000,"Powiat wołomiński",2019,NA
"3582",1435000,"Powiat wyszkowski",2019,NA
"3583",1436000,"Powiat zwoleński",2019,NA
"3584",1437000,"Powiat żuromiński",2019,NA
"3585",1438000,"Powiat żyrardowski",2019,NA
"3586",1461000,"Powiat m.Ostrołęka",2019,NA
"3587",1462000,"Powiat m.Płock",2019,NA
"3588",1463000,"Powiat m.Radom",2019,NA
"3589",1464000,"Powiat m.Siedlce",2019,NA
"3590",1465000,"Powiat m. st. Warszawa",2019,NA
"3591",1601000,"Powiat brzeski",2019,NA
"3592",1602000,"Powiat głubczycki",2019,NA
"3593",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"3594",1604000,"Powiat kluczborski",2019,NA
"3595",1605000,"Powiat krapkowicki",2019,NA
"3596",1606000,"Powiat namysłowski",2019,NA
"3597",1607000,"Powiat nyski",2019,NA
"3598",1608000,"Powiat oleski",2019,NA
"3599",1609000,"Powiat opolski",2019,NA
"3600",1610000,"Powiat prudnicki",2019,NA
"3601",1611000,"Powiat strzelecki",2019,NA
"3602",1661000,"Powiat m.Opole",2019,NA
"3603",1801000,"Powiat bieszczadzki",2019,NA
"3604",1802000,"Powiat brzozowski",2019,NA
"3605",1803000,"Powiat dębicki",2019,NA
"3606",1804000,"Powiat jarosławski",2019,NA
"3607",1805000,"Powiat jasielski",2019,NA
"3608",1806000,"Powiat kolbuszowski",2019,NA
"3609",1807000,"Powiat krośnieński",2019,NA
"3610",1808000,"Powiat leżajski",2019,NA
"3611",1809000,"Powiat lubaczowski",2019,NA
"3612",1810000,"Powiat łańcucki",2019,NA
"3613",1811000,"Powiat mielecki",2019,NA
"3614",1812000,"Powiat niżański",2019,NA
"3615",1813000,"Powiat przemyski",2019,NA
"3616",1814000,"Powiat przeworski",2019,NA
"3617",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"3618",1816000,"Powiat rzeszowski",2019,NA
"3619",1817000,"Powiat sanocki",2019,NA
"3620",1818000,"Powiat stalowowolski",2019,NA
"3621",1819000,"Powiat strzyżowski",2019,NA
"3622",1820000,"Powiat tarnobrzeski",2019,NA
"3623",1821000,"Powiat leski",2019,NA
"3624",1861000,"Powiat m.Krosno",2019,NA
"3625",1862000,"Powiat m.Przemyśl",2019,NA
"3626",1863000,"Powiat m.Rzeszów",2019,NA
"3627",1864000,"Powiat m.Tarnobrzeg",2019,NA
"3628",2001000,"Powiat augustowski",2019,NA
"3629",2002000,"Powiat białostocki",2019,NA
"3630",2003000,"Powiat bielski",2019,NA
"3631",2004000,"Powiat grajewski",2019,NA
"3632",2005000,"Powiat hajnowski",2019,NA
"3633",2006000,"Powiat kolneński",2019,NA
"3634",2007000,"Powiat łomżyński",2019,NA
"3635",2008000,"Powiat moniecki",2019,NA
"3636",2009000,"Powiat sejneński",2019,NA
"3637",2010000,"Powiat siemiatycki",2019,NA
"3638",2011000,"Powiat sokólski",2019,NA
"3639",2012000,"Powiat suwalski",2019,NA
"3640",2013000,"Powiat wysokomazowiecki",2019,NA
"3641",2014000,"Powiat zambrowski",2019,NA
"3642",2061000,"Powiat m.Białystok",2019,NA
"3643",2062000,"Powiat m.Łomża",2019,NA
"3644",2063000,"Powiat m.Suwałki",2019,NA
"3645",2201000,"Powiat bytowski",2019,NA
"3646",2202000,"Powiat chojnicki",2019,NA
"3647",2203000,"Powiat człuchowski",2019,NA
"3648",2204000,"Powiat gdański",2019,NA
"3649",2205000,"Powiat kartuski",2019,NA
"3650",2206000,"Powiat kościerski",2019,NA
"3651",2207000,"Powiat kwidzyński",2019,NA
"3652",2208000,"Powiat lęborski",2019,NA
"3653",2209000,"Powiat malborski",2019,NA
"3654",2210000,"Powiat nowodworski",2019,NA
"3655",2211000,"Powiat pucki",2019,NA
"3656",2212000,"Powiat słupski",2019,NA
"3657",2213000,"Powiat starogardzki",2019,NA
"3658",2214000,"Powiat tczewski",2019,NA
"3659",2215000,"Powiat wejherowski",2019,NA
"3660",2216000,"Powiat sztumski",2019,NA
"3661",2261000,"Powiat m.Gdańsk",2019,NA
"3662",2262000,"Powiat m.Gdynia",2019,NA
"3663",2263000,"Powiat m.Słupsk",2019,NA
"3664",2264000,"Powiat m.Sopot",2019,NA
"3665",2401000,"Powiat będziński",2019,NA
"3666",2402000,"Powiat bielski",2019,NA
"3667",2403000,"Powiat cieszyński",2019,NA
"3668",2404000,"Powiat częstochowski",2019,NA
"3669",2405000,"Powiat gliwicki",2019,NA
"3670",2406000,"Powiat kłobucki",2019,NA
"3671",2407000,"Powiat lubliniecki",2019,NA
"3672",2408000,"Powiat mikołowski",2019,NA
"3673",2409000,"Powiat myszkowski",2019,NA
"3674",2410000,"Powiat pszczyński",2019,NA
"3675",2411000,"Powiat raciborski",2019,NA
"3676",2412000,"Powiat rybnicki",2019,NA
"3677",2413000,"Powiat tarnogórski",2019,NA
"3678",2414000,"Powiat bieruńsko-lędziński",2019,NA
"3679",2415000,"Powiat wodzisławski",2019,NA
"3680",2416000,"Powiat zawierciański",2019,NA
"3681",2417000,"Powiat żywiecki",2019,NA
"3682",2461000,"Powiat m.Bielsko-Biała",2019,NA
"3683",2462000,"Powiat m.Bytom",2019,NA
"3684",2463000,"Powiat m.Chorzów",2019,NA
"3685",2464000,"Powiat m.Częstochowa",2019,NA
"3686",2465000,"Powiat m.Dąbrowa Górnicza",2019,NA
"3687",2466000,"Powiat m.Gliwice",2019,NA
"3688",2467000,"Powiat m.Jastrzębie-Zdrój",2019,NA
"3689",2468000,"Powiat m.Jaworzno",2019,NA
"3690",2469000,"Powiat m.Katowice",2019,NA
"3691",2470000,"Powiat m.Mysłowice",2019,NA
"3692",2471000,"Powiat m.Piekary Śląskie",2019,NA
"3693",2472000,"Powiat m.Ruda Śląska",2019,NA
"3694",2473000,"Powiat m.Rybnik",2019,NA
"3695",2474000,"Powiat m.Siemianowice Śląskie",2019,NA
"3696",2475000,"Powiat m.Sosnowiec",2019,NA
"3697",2476000,"Powiat m.Świętochłowice",2019,NA
"3698",2477000,"Powiat m.Tychy",2019,NA
"3699",2478000,"Powiat m.Zabrze",2019,NA
"3700",2479000,"Powiat m.Żory",2019,NA
"3701",2601000,"Powiat buski",2019,NA
"3702",2602000,"Powiat jędrzejowski",2019,NA
"3703",2603000,"Powiat kazimierski",2019,NA
"3704",2604000,"Powiat kielecki",2019,NA
"3705",2605000,"Powiat konecki",2019,NA
"3706",2606000,"Powiat opatowski",2019,NA
"3707",2607000,"Powiat ostrowiecki",2019,NA
"3708",2608000,"Powiat pińczowski",2019,NA
"3709",2609000,"Powiat sandomierski",2019,NA
"3710",2610000,"Powiat skarżyski",2019,NA
"3711",2611000,"Powiat starachowicki",2019,NA
"3712",2612000,"Powiat staszowski",2019,NA
"3713",2613000,"Powiat włoszczowski",2019,NA
"3714",2661000,"Powiat m.Kielce",2019,NA
"3715",2801000,"Powiat bartoszycki",2019,NA
"3716",2802000,"Powiat braniewski",2019,NA
"3717",2803000,"Powiat działdowski",2019,NA
"3718",2804000,"Powiat elbląski",2019,NA
"3719",2805000,"Powiat ełcki",2019,NA
"3720",2806000,"Powiat giżycki",2019,NA
"3721",2807000,"Powiat iławski",2019,NA
"3722",2808000,"Powiat kętrzyński",2019,NA
"3723",2809000,"Powiat lidzbarski",2019,NA
"3724",2810000,"Powiat mrągowski",2019,NA
"3725",2811000,"Powiat nidzicki",2019,NA
"3726",2812000,"Powiat nowomiejski",2019,NA
"3727",2813000,"Powiat olecki",2019,NA
"3728",2814000,"Powiat olsztyński",2019,NA
"3729",2815000,"Powiat ostródzki",2019,NA
"3730",2816000,"Powiat piski",2019,NA
"3731",2817000,"Powiat szczycieński",2019,NA
"3732",2818000,"Powiat gołdapski",2019,NA
"3733",2861000,"Powiat m.Elbląg",2019,NA
"3734",2862000,"Powiat m.Olsztyn",2019,NA
"3735",3001000,"Powiat chodzieski",2019,NA
"3736",3002000,"Powiat czarnkowsko-trzcianecki",2019,NA
"3737",3003000,"Powiat gnieźnieński",2019,NA
"3738",3004000,"Powiat gostyński",2019,NA
"3739",3005000,"Powiat grodziski",2019,NA
"3740",3006000,"Powiat jarociński",2019,NA
"3741",3007000,"Powiat kaliski",2019,NA
"3742",3008000,"Powiat kępiński",2019,NA
"3743",3009000,"Powiat kolski",2019,NA
"3744",3010000,"Powiat koniński",2019,NA
"3745",3011000,"Powiat kościański",2019,NA
"3746",3012000,"Powiat krotoszyński",2019,NA
"3747",3013000,"Powiat leszczyński",2019,NA
"3748",3014000,"Powiat międzychodzki",2019,NA
"3749",3015000,"Powiat nowotomyski",2019,NA
"3750",3016000,"Powiat obornicki",2019,NA
"3751",3017000,"Powiat ostrowski",2019,NA
"3752",3018000,"Powiat ostrzeszowski",2019,NA
"3753",3019000,"Powiat pilski",2019,NA
"3754",3020000,"Powiat pleszewski",2019,NA
"3755",3021000,"Powiat poznański",2019,NA
"3756",3022000,"Powiat rawicki",2019,NA
"3757",3023000,"Powiat słupecki",2019,NA
"3758",3024000,"Powiat szamotulski",2019,NA
"3759",3025000,"Powiat średzki",2019,NA
"3760",3026000,"Powiat śremski",2019,NA
"3761",3027000,"Powiat turecki",2019,NA
"3762",3028000,"Powiat wągrowiecki",2019,NA
"3763",3029000,"Powiat wolsztyński",2019,NA
"3764",3030000,"Powiat wrzesiński",2019,NA
"3765",3031000,"Powiat złotowski",2019,NA
"3766",3061000,"Powiat m.Kalisz",2019,NA
"3767",3062000,"Powiat m.Konin",2019,NA
"3768",3063000,"Powiat m.Leszno",2019,NA
"3769",3064000,"Powiat m.Poznań",2019,NA
"3770",3201000,"Powiat białogardzki",2019,NA
"3771",3202000,"Powiat choszczeński",2019,NA
"3772",3203000,"Powiat drawski",2019,NA
"3773",3204000,"Powiat goleniowski",2019,NA
"3774",3205000,"Powiat gryficki",2019,NA
"3775",3206000,"Powiat gryfiński",2019,NA
"3776",3207000,"Powiat kamieński",2019,NA
"3777",3208000,"Powiat kołobrzeski",2019,NA
"3778",3209000,"Powiat koszaliński",2019,NA
"3779",3210000,"Powiat myśliborski",2019,NA
"3780",3211000,"Powiat policki",2019,NA
"3781",3212000,"Powiat pyrzycki",2019,NA
"3782",3213000,"Powiat sławieński",2019,NA
"3783",3214000,"Powiat stargardzki",2019,NA
"3784",3215000,"Powiat szczecinecki",2019,NA
"3785",3216000,"Powiat świdwiński",2019,NA
"3786",3217000,"Powiat wałecki",2019,NA
"3787",3218000,"Powiat łobeski",2019,NA
"3788",3261000,"Powiat m.Koszalin",2019,NA
"3789",3262000,"Powiat m.Szczecin",2019,NA
"3790",3263000,"Powiat m.Świnoujście",2019,NA
