"","Kod","Nazwa","rok","URODZENIA_ZGONY_przyrost_naturalny_na_ludnosci"
"13439",1402000,"Powiat ciechanowski",2004,-0.12
"13440",1403000,"Powiat garwoliński",2004,2.31
"13441",1404000,"Powiat gostyniński",2004,-1.89
"13442",1405000,"Powiat grodziski",2004,-1.2
"13443",1406000,"Powiat grójecki",2004,-0.25
"13444",1407000,"Powiat kozienicki",2004,-1.19
"13445",1408000,"Powiat legionowski",2004,0.08
"13446",1409000,"Powiat lipski",2004,-5.34
"13447",1410000,"Powiat łosicki",2004,-2.99
"13448",1411000,"Powiat makowski",2004,-0.49
"13449",1412000,"Powiat miński",2004,-0.49
"13450",1413000,"Powiat mławski",2004,-1.01
"13451",1414000,"Powiat nowodworski",2004,0.28
"13452",1415000,"Powiat ostrołęcki",2004,1.39
"13453",1416000,"Powiat ostrowski",2004,-0.25
"13454",1417000,"Powiat otwocki",2004,0.09
"13455",1418000,"Powiat piaseczyński",2004,0.36
"13456",1419000,"Powiat płocki",2004,-1.32
"13457",1420000,"Powiat płoński",2004,-0.68
"13458",1421000,"Powiat pruszkowski",2004,0.15
"13459",1422000,"Powiat przasnyski",2004,-0.09
"13460",1423000,"Powiat przysuski",2004,-1.99
"13461",1424000,"Powiat pułtuski",2004,0
"13462",1425000,"Powiat radomski",2004,2.12
"13463",1426000,"Powiat siedlecki",2004,-0.17
"13464",1427000,"Powiat sierpecki",2004,-0.58
"13465",1428000,"Powiat sochaczewski",2004,-0.44
"13466",1429000,"Powiat sokołowski",2004,-3.46
"13467",1430000,"Powiat szydłowiecki",2004,-0.05
"13468",1432000,"Powiat warszawski zachodni",2004,-0.58
"13469",1433000,"Powiat węgrowski",2004,0.52
"13470",1434000,"Powiat wołomiński",2004,2.21
"13471",1435000,"Powiat wyszkowski",2004,2.48
"13472",1436000,"Powiat zwoleński",2004,-1.84
"13473",1437000,"Powiat żuromiński",2004,0.58
"13474",1438000,"Powiat żyrardowski",2004,-1.75
"13475",1461000,"Powiat m.Ostrołęka",2004,3.34
"13476",1462000,"Powiat m.Płock",2004,0.86
"13477",1463000,"Powiat m.Radom",2004,0.91
"13478",1464000,"Powiat m.Siedlce",2004,1.78
"13479",1465000,"Powiat m. st. Warszawa",2004,-2.07
"13480",1601000,"Powiat brzeski",2004,0.01
"13481",1602000,"Powiat głubczycki",2004,-1.52
"13482",1603000,"Powiat kędzierzyńsko-kozielski",2004,-0.89
"13483",1604000,"Powiat kluczborski",2004,-0.95
"13484",1605000,"Powiat krapkowicki",2004,0.41
"13485",1606000,"Powiat namysłowski",2004,-0.43
"13486",1607000,"Powiat nyski",2004,-0.92
"13487",1608000,"Powiat oleski",2004,-1.81
"13488",1609000,"Powiat opolski",2004,-0.81
"13489",1610000,"Powiat prudnicki",2004,-1.96
"13490",1611000,"Powiat strzelecki",2004,-1.89
"13491",1661000,"Powiat m.Opole",2004,-0.92
"13492",1801000,"Powiat bieszczadzki",2004,2.03
"13493",1802000,"Powiat brzozowski",2004,1.56
"13494",1803000,"Powiat dębicki",2004,2.69
"13495",1804000,"Powiat jarosławski",2004,0.97
"13496",1805000,"Powiat jasielski",2004,0.95
"13497",1806000,"Powiat kolbuszowski",2004,1.94
"13498",1807000,"Powiat krośnieński",2004,0.48
"13499",1808000,"Powiat leżajski",2004,2.04
"13500",1809000,"Powiat lubaczowski",2004,0.82
"13501",1810000,"Powiat łańcucki",2004,1.45
"13502",1811000,"Powiat mielecki",2004,2.2
"13503",1812000,"Powiat niżański",2004,0.21
"13504",1813000,"Powiat przemyski",2004,-0.35
"13505",1814000,"Powiat przeworski",2004,0.4
"13506",1815000,"Powiat ropczycko-sędziszowski",2004,3.19
"13507",1816000,"Powiat rzeszowski",2004,1.61
"13508",1817000,"Powiat sanocki",2004,1.43
"13509",1818000,"Powiat stalowowolski",2004,0.59
"13510",1819000,"Powiat strzyżowski",2004,1.01
"13511",1820000,"Powiat tarnobrzeski",2004,0.31
"13512",1821000,"Powiat leski",2004,0.94
"13513",1861000,"Powiat m.Krosno",2004,-0.35
"13514",1862000,"Powiat m.Przemyśl",2004,-1.56
"13515",1863000,"Powiat m.Rzeszów",2004,1.64
"13516",1864000,"Powiat m.Tarnobrzeg",2004,1.9
"13517",2001000,"Powiat augustowski",2004,0.3
"13518",2002000,"Powiat białostocki",2004,-2.32
"13519",2003000,"Powiat bielski",2004,-3.93
"13520",2004000,"Powiat grajewski",2004,0.99
"13521",2005000,"Powiat hajnowski",2004,-6.32
"13522",2006000,"Powiat kolneński",2004,1.88
"13523",2007000,"Powiat łomżyński",2004,-1.87
"13524",2008000,"Powiat moniecki",2004,-1.75
"13525",2009000,"Powiat sejneński",2004,-1.33
"13526",2010000,"Powiat siemiatycki",2004,-5.18
"13527",2011000,"Powiat sokólski",2004,-4.19
"13528",2012000,"Powiat suwalski",2004,1.83
"13529",2013000,"Powiat wysokomazowiecki",2004,-2.58
"13530",2014000,"Powiat zambrowski",2004,-0.22
"13531",2061000,"Powiat m.Białystok",2004,0.71
"13532",2062000,"Powiat m.Łomża",2004,2.34
"13533",2063000,"Powiat m.Suwałki",2004,3.12
"13534",2201000,"Powiat bytowski",2004,4.5
"13535",2202000,"Powiat chojnicki",2004,3.8
"13536",2203000,"Powiat człuchowski",2004,2.63
"13537",2204000,"Powiat gdański",2004,3.74
"13538",2205000,"Powiat kartuski",2004,8.06
"13539",2206000,"Powiat kościerski",2004,4.92
"13540",2207000,"Powiat kwidzyński",2004,3.85
"13541",2208000,"Powiat lęborski",2004,2.77
"13542",2209000,"Powiat malborski",2004,0.99
"13543",2210000,"Powiat nowodworski",2004,0.81
"13544",2211000,"Powiat pucki",2004,4.36
"13545",2212000,"Powiat słupski",2004,2.52
"13546",2213000,"Powiat starogardzki",2004,3.34
"13547",2214000,"Powiat tczewski",2004,2.61
"13548",2215000,"Powiat wejherowski",2004,5.04
"13549",2216000,"Powiat sztumski",2004,4.08
"13550",2261000,"Powiat m.Gdańsk",2004,-0.87
"13551",2262000,"Powiat m.Gdynia",2004,-0.15
"13552",2263000,"Powiat m.Słupsk",2004,-0.6
"13553",2264000,"Powiat m.Sopot",2004,-5.18
"13554",2401000,"Powiat będziński",2004,-5.13
"13555",2402000,"Powiat bielski",2004,0.94
"13556",2403000,"Powiat cieszyński",2004,0.81
"13557",2404000,"Powiat częstochowski",2004,-2.78
"13558",2405000,"Powiat gliwicki",2004,-1.26
"13559",2406000,"Powiat kłobucki",2004,-1.29
"13560",2407000,"Powiat lubliniecki",2004,-0.82
"13561",2408000,"Powiat mikołowski",2004,0.26
"13562",2409000,"Powiat myszkowski",2004,-3
"13563",2410000,"Powiat pszczyński",2004,2.8
"13564",2411000,"Powiat raciborski",2004,0.15
"13565",2412000,"Powiat rybnicki",2004,0.45
"13566",2413000,"Powiat tarnogórski",2004,-1.03
"13567",2414000,"Powiat bieruńsko-lędziński",2004,1.28
"13568",2415000,"Powiat wodzisławski",2004,0.35
"13569",2416000,"Powiat zawierciański",2004,-3.39
"13570",2417000,"Powiat żywiecki",2004,0.25
"13571",2461000,"Powiat m.Bielsko-Biała",2004,0.14
"13572",2462000,"Powiat m.Bytom",2004,-1.73
"13573",2463000,"Powiat m.Chorzów",2004,-5.04
"13574",2464000,"Powiat m.Częstochowa",2004,-2.62
"13575",2465000,"Powiat m.Dąbrowa Górnicza",2004,-2.42
"13576",2466000,"Powiat m.Gliwice",2004,-1.52
"13577",2467000,"Powiat m.Jastrzębie-Zdrój",2004,2.76
"13578",2468000,"Powiat m.Jaworzno",2004,-1.43
"13579",2469000,"Powiat m.Katowice",2004,-3.5
"13580",2470000,"Powiat m.Mysłowice",2004,-0.97
"13581",2471000,"Powiat m.Piekary Śląskie",2004,-3.07
"13582",2472000,"Powiat m.Ruda Śląska",2004,-1.04
"13583",2473000,"Powiat m.Rybnik",2004,0.08
"13584",2474000,"Powiat m.Siemianowice Śląskie",2004,-1.45
"13585",2475000,"Powiat m.Sosnowiec",2004,-2.98
"13586",2476000,"Powiat m.Świętochłowice",2004,-1.68
"13587",2477000,"Powiat m.Tychy",2004,1.84
"13588",2478000,"Powiat m.Zabrze",2004,-0.65
"13589",2479000,"Powiat m.Żory",2004,4.85
"13590",2601000,"Powiat buski",2004,-3.59
"13591",2602000,"Powiat jędrzejowski",2004,-3.07
"13592",2603000,"Powiat kazimierski",2004,-4.8
"13593",2604000,"Powiat kielecki",2004,0.95
"13594",2605000,"Powiat konecki",2004,-1.53
"13595",2606000,"Powiat opatowski",2004,-5.25
"13596",2607000,"Powiat ostrowiecki",2004,-1.96
"13597",2608000,"Powiat pińczowski",2004,-2.48
"13598",2609000,"Powiat sandomierski",2004,-1.91
"13599",2610000,"Powiat skarżyski",2004,-2.56
"13600",2611000,"Powiat starachowicki",2004,-1.67
"13601",2612000,"Powiat staszowski",2004,-0.89
"13602",2613000,"Powiat włoszczowski",2004,-1.56
"13603",2661000,"Powiat m.Kielce",2004,-0.43
"13604",2801000,"Powiat bartoszycki",2004,0.81
"13605",2802000,"Powiat braniewski",2004,0.67
"13606",2803000,"Powiat działdowski",2004,2.5
"13607",2804000,"Powiat elbląski",2004,1.28
"13608",2805000,"Powiat ełcki",2004,2.06
"13609",2806000,"Powiat giżycki",2004,0.3
"13610",2807000,"Powiat iławski",2004,3.57
"13611",2808000,"Powiat kętrzyński",2004,-0.18
"13612",2809000,"Powiat lidzbarski",2004,-0.18
"13613",2810000,"Powiat mrągowski",2004,2.07
"13614",2811000,"Powiat nidzicki",2004,2.32
"13615",2812000,"Powiat nowomiejski",2004,3.02
"13616",2813000,"Powiat olecki",2004,1.95
"13617",2814000,"Powiat olsztyński",2004,1.67
"13618",2815000,"Powiat ostródzki",2004,2.76
"13619",2816000,"Powiat piski",2004,3.11
"13620",2817000,"Powiat szczycieński",2004,1.47
"13621",2818000,"Powiat gołdapski",2004,2.55
"13622",2819000,"Powiat węgorzewski",2004,-0.62
"13623",2861000,"Powiat m.Elbląg",2004,-0.88
"13624",2862000,"Powiat m.Olsztyn",2004,2
"13625",3001000,"Powiat chodzieski",2004,1.11
"13626",3002000,"Powiat czarnkowsko-trzcianecki",2004,1.05
"13627",3003000,"Powiat gnieźnieński",2004,1.37
"13628",3004000,"Powiat gostyński",2004,1.11
"13629",3005000,"Powiat grodziski",2004,3.02
"13630",3006000,"Powiat jarociński",2004,0.82
"13631",3007000,"Powiat kaliski",2004,-0.78
"13632",3008000,"Powiat kępiński",2004,1.37
"13633",3009000,"Powiat kolski",2004,-0.88
"13634",3010000,"Powiat koniński",2004,1.88
"13635",3011000,"Powiat kościański",2004,0.36
"13636",3012000,"Powiat krotoszyński",2004,0.4
"13637",3013000,"Powiat leszczyński",2004,2.61
"13638",3014000,"Powiat międzychodzki",2004,1.78
"13639",3015000,"Powiat nowotomyski",2004,1.23
"13640",3016000,"Powiat obornicki",2004,2.8
"13641",3017000,"Powiat ostrowski",2004,0.36
"13642",3018000,"Powiat ostrzeszowski",2004,0.73
"13643",3019000,"Powiat pilski",2004,2.36
"13644",3020000,"Powiat pleszewski",2004,0.74
"13645",3021000,"Powiat poznański",2004,3.09
"13646",3022000,"Powiat rawicki",2004,0.64
"13647",3023000,"Powiat słupecki",2004,2.48
"13648",3024000,"Powiat szamotulski",2004,0.98
"13649",3025000,"Powiat średzki",2004,1.67
"13650",3026000,"Powiat śremski",2004,1.2
"13651",3027000,"Powiat turecki",2004,-0.12
"13652",3028000,"Powiat wągrowiecki",2004,1.67
"13653",3029000,"Powiat wolsztyński",2004,4
"13654",3030000,"Powiat wrzesiński",2004,1.27
"13655",3031000,"Powiat złotowski",2004,2.23
"13656",3061000,"Powiat m.Kalisz",2004,-1.55
"13657",3062000,"Powiat m.Konin",2004,1.22
"13658",3063000,"Powiat m.Leszno",2004,1.66
"13659",3064000,"Powiat m.Poznań",2004,-1.25
"13660",3201000,"Powiat białogardzki",2004,-0.49
"13661",3202000,"Powiat choszczeński",2004,0.9
"13662",3203000,"Powiat drawski",2004,1.91
"13663",3204000,"Powiat goleniowski",2004,2.23
"13664",3205000,"Powiat gryficki",2004,1.04
"13665",3206000,"Powiat gryfiński",2004,0.94
"13666",3207000,"Powiat kamieński",2004,0.06
"13667",3208000,"Powiat kołobrzeski",2004,1.83
"13668",3209000,"Powiat koszaliński",2004,1.46
"13669",3210000,"Powiat myśliborski",2004,0.82
"13670",3211000,"Powiat policki",2004,3.81
"13671",3212000,"Powiat pyrzycki",2004,0.64
"13672",3213000,"Powiat sławieński",2004,0.79
"13673",3214000,"Powiat stargardzki",2004,1.72
"13674",3215000,"Powiat szczecinecki",2004,1.05
"13675",3216000,"Powiat świdwiński",2004,-0.48
"13676",3217000,"Powiat wałecki",2004,1.49
"13677",3218000,"Powiat łobeski",2004,0
"13678",3261000,"Powiat m.Koszalin",2004,0.36
"13679",3262000,"Powiat m.Szczecin",2004,-1.75
"13680",3263000,"Powiat m.Świnoujście",2004,-1.34
"13681",201000,"Powiat bolesławiecki",2005,0.36
"13682",202000,"Powiat dzierżoniowski",2005,-3.37
"13683",203000,"Powiat głogowski",2005,3.72
"13684",204000,"Powiat górowski",2005,2.13
"13685",205000,"Powiat jaworski",2005,-0.04
"13686",206000,"Powiat jeleniogórski",2005,-2.32
"13687",207000,"Powiat kamiennogórski",2005,-0.89
"13688",208000,"Powiat kłodzki",2005,-2.52
"13689",209000,"Powiat legnicki",2005,-1.73
"13690",210000,"Powiat lubański",2005,-2.03
"13691",211000,"Powiat lubiński",2005,2.51
"13692",212000,"Powiat lwówecki",2005,-2.29
"13693",213000,"Powiat milicki",2005,2.57
"13694",214000,"Powiat oleśnicki",2005,1.23
"13695",215000,"Powiat oławski",2005,1.32
"13696",216000,"Powiat polkowicki",2005,2.33
"13697",217000,"Powiat strzeliński",2005,-1.75
"13698",218000,"Powiat średzki",2005,-0.77
"13699",219000,"Powiat świdnicki",2005,-0.69
"13700",220000,"Powiat trzebnicki",2005,0.38
"13701",221000,"Powiat wałbrzyski",2005,-3.71
"13702",222000,"Powiat wołowski",2005,-0.71
"13703",223000,"Powiat wrocławski",2005,0.58
"13704",224000,"Powiat ząbkowicki",2005,-2.88
"13705",225000,"Powiat zgorzelecki",2005,-1.34
"13706",226000,"Powiat złotoryjski",2005,-0.69
"13707",261000,"Powiat m.Jelenia Góra",2005,-2.94
"13708",262000,"Powiat m.Legnica",2005,-1.48
"13709",264000,"Powiat m.Wrocław",2005,-1.78
"13710",265000,"Powiat m.Wałbrzych od 2013",2005,NA
"13711",401000,"Powiat aleksandrowski",2005,-2.14
"13712",402000,"Powiat brodnicki",2005,1.16
"13713",403000,"Powiat bydgoski",2005,2.98
"13714",404000,"Powiat chełmiński",2005,1.63
"13715",405000,"Powiat golubsko-dobrzyński",2005,2.02
"13716",406000,"Powiat grudziądzki",2005,2.7
"13717",407000,"Powiat inowrocławski",2005,-0.86
"13718",408000,"Powiat lipnowski",2005,1.03
"13719",409000,"Powiat mogileński",2005,0.55
"13720",410000,"Powiat nakielski",2005,2.58
"13721",411000,"Powiat radziejowski",2005,-0.49
"13722",412000,"Powiat rypiński",2005,1.15
"13723",413000,"Powiat sępoleński",2005,2.68
"13724",414000,"Powiat świecki",2005,2.22
"13725",415000,"Powiat toruński",2005,4
"13726",416000,"Powiat tucholski",2005,2.44
"13727",417000,"Powiat wąbrzeski",2005,-0.62
"13728",418000,"Powiat włocławski",2005,-0.88
"13729",419000,"Powiat żniński",2005,1.59
"13730",461000,"Powiat m.Bydgoszcz",2005,-0.97
"13731",462000,"Powiat m.Grudziądz",2005,-1.26
"13732",463000,"Powiat m.Toruń",2005,0.47
"13733",464000,"Powiat m.Włocławek",2005,-0.93
"13734",601000,"Powiat bialski",2005,-1.48
"13735",602000,"Powiat biłgorajski",2005,-0.6
"13736",603000,"Powiat chełmski",2005,-3.32
"13737",604000,"Powiat hrubieszowski",2005,-1.79
"13738",605000,"Powiat janowski",2005,-3.18
"13739",606000,"Powiat krasnostawski",2005,-4.81
"13740",607000,"Powiat kraśnicki",2005,-1.33
"13741",608000,"Powiat lubartowski",2005,-0.41
"13742",609000,"Powiat lubelski",2005,-0.87
"13743",610000,"Powiat łęczyński",2005,1.06
"13744",611000,"Powiat łukowski",2005,1.72
"13745",612000,"Powiat opolski",2005,-1.37
"13746",613000,"Powiat parczewski",2005,-2.22
"13747",614000,"Powiat puławski",2005,-0.9
"13748",615000,"Powiat radzyński",2005,0.54
"13749",616000,"Powiat rycki",2005,0.84
"13750",617000,"Powiat świdnicki",2005,-0.58
"13751",618000,"Powiat tomaszowski",2005,-2.56
"13752",619000,"Powiat włodawski",2005,-0.93
"13753",620000,"Powiat zamojski",2005,-3.26
"13754",661000,"Powiat m.Biała Podlaska",2005,2.07
"13755",662000,"Powiat m.Chełm",2005,-0.72
"13756",663000,"Powiat m.Lublin",2005,0.03
"13757",664000,"Powiat m.Zamość",2005,1.96
"13758",801000,"Powiat gorzowski",2005,2.24
"13759",802000,"Powiat krośnieński",2005,0.09
"13760",803000,"Powiat międzyrzecki",2005,0.7
"13761",804000,"Powiat nowosolski",2005,1.3
"13762",805000,"Powiat słubicki",2005,2.83
"13763",806000,"Powiat strzelecko-drezdenecki",2005,0.59
"13764",807000,"Powiat sulęciński",2005,1.48
"13765",808000,"Powiat świebodziński",2005,0.59
"13766",809000,"Powiat zielonogórski",2005,0.64
"13767",810000,"Powiat żagański",2005,-0.88
"13768",811000,"Powiat żarski",2005,-0.27
"13769",812000,"Powiat wschowski",2005,2.41
"13770",861000,"Powiat m.Gorzów Wielkopolski",2005,0.95
"13771",862000,"Powiat m.Zielona Góra",2005,0.5
"13772",1001000,"Powiat bełchatowski",2005,0.94
"13773",1002000,"Powiat kutnowski",2005,-5.29
"13774",1003000,"Powiat łaski",2005,-3.87
"13775",1004000,"Powiat łęczycki",2005,-4.28
"13776",1005000,"Powiat łowicki",2005,-2.82
"13777",1006000,"Powiat łódzki wschodni",2005,-1.84
"13778",1007000,"Powiat opoczyński",2005,0.05
"13779",1008000,"Powiat pabianicki",2005,-3.52
"13780",1009000,"Powiat pajęczański",2005,-2.41
"13781",1010000,"Powiat piotrkowski",2005,-1.01
"13782",1011000,"Powiat poddębicki",2005,-4.79
"13783",1012000,"Powiat radomszczański",2005,-3.21
"13784",1013000,"Powiat rawski",2005,-0.9
"13785",1014000,"Powiat sieradzki",2005,-1.8
"13786",1015000,"Powiat skierniewicki",2005,-1.73
"13787",1016000,"Powiat tomaszowski",2005,-2.61
"13788",1017000,"Powiat wieluński",2005,-1.49
"13789",1018000,"Powiat wieruszowski",2005,-1.43
"13790",1019000,"Powiat zduńskowolski",2005,-1.29
"13791",1020000,"Powiat zgierski",2005,-3.35
"13792",1021000,"Powiat brzeziński",2005,-2.93
"13793",1061000,"Powiat m.Łódź",2005,-6.11
"13794",1062000,"Powiat m.Piotrków Trybunalski",2005,-0.3
"13795",1063000,"Powiat m.Skierniewice",2005,0.86
"13796",1201000,"Powiat bocheński",2005,1.97
"13797",1202000,"Powiat brzeski",2005,1.47
"13798",1203000,"Powiat chrzanowski",2005,-1.16
"13799",1204000,"Powiat dąbrowski",2005,1.24
"13800",1205000,"Powiat gorlicki",2005,2.17
"13801",1206000,"Powiat krakowski",2005,-0.31
"13802",1207000,"Powiat limanowski",2005,5.22
"13803",1208000,"Powiat miechowski",2005,-4.54
"13804",1209000,"Powiat myślenicki",2005,3.91
"13805",1210000,"Powiat nowosądecki",2005,5.57
"13806",1211000,"Powiat nowotarski",2005,3.77
"13807",1212000,"Powiat olkuski",2005,-0.99
"13808",1213000,"Powiat oświęcimski",2005,-0.01
"13809",1214000,"Powiat proszowicki",2005,-2.54
"13810",1215000,"Powiat suski",2005,2.4
"13811",1216000,"Powiat tarnowski",2005,2.23
"13812",1217000,"Powiat tatrzański",2005,0.23
"13813",1218000,"Powiat wadowicki",2005,2.08
"13814",1219000,"Powiat wielicki",2005,1.14
"13815",1261000,"Powiat m.Kraków",2005,-0.8
"13816",1262000,"Powiat m.Nowy Sącz",2005,3.19
"13817",1263000,"Powiat m.Tarnów",2005,-0.72
"13818",1401000,"Powiat białobrzeski",2005,1.54
"13819",1402000,"Powiat ciechanowski",2005,-0.69
"13820",1403000,"Powiat garwoliński",2005,0.62
"13821",1404000,"Powiat gostyniński",2005,-0.78
"13822",1405000,"Powiat grodziski",2005,-1.76
"13823",1406000,"Powiat grójecki",2005,-1.21
"13824",1407000,"Powiat kozienicki",2005,-1.33
"13825",1408000,"Powiat legionowski",2005,1.61
"13826",1409000,"Powiat lipski",2005,-4.56
"13827",1410000,"Powiat łosicki",2005,-0.93
"13828",1411000,"Powiat makowski",2005,0.7
"13829",1412000,"Powiat miński",2005,-0.45
"13830",1413000,"Powiat mławski",2005,-0.73
"13831",1414000,"Powiat nowodworski",2005,0.15
"13832",1415000,"Powiat ostrołęcki",2005,2.46
"13833",1416000,"Powiat ostrowski",2005,-0.45
"13834",1417000,"Powiat otwocki",2005,-0.17
"13835",1418000,"Powiat piaseczyński",2005,2.17
"13836",1419000,"Powiat płocki",2005,-0.43
"13837",1420000,"Powiat płoński",2005,-1.78
"13838",1421000,"Powiat pruszkowski",2005,0.12
"13839",1422000,"Powiat przasnyski",2005,0.84
"13840",1423000,"Powiat przysuski",2005,-1.44
"13841",1424000,"Powiat pułtuski",2005,-0.88
"13842",1425000,"Powiat radomski",2005,1.99
"13843",1426000,"Powiat siedlecki",2005,-1
"13844",1427000,"Powiat sierpecki",2005,-0.55
"13845",1428000,"Powiat sochaczewski",2005,-0.44
"13846",1429000,"Powiat sokołowski",2005,-3.19
"13847",1430000,"Powiat szydłowiecki",2005,1.36
"13848",1432000,"Powiat warszawski zachodni",2005,0.07
"13849",1433000,"Powiat węgrowski",2005,-1.41
"13850",1434000,"Powiat wołomiński",2005,1.71
"13851",1435000,"Powiat wyszkowski",2005,2.07
"13852",1436000,"Powiat zwoleński",2005,-2.59
"13853",1437000,"Powiat żuromiński",2005,-0.66
"13854",1438000,"Powiat żyrardowski",2005,-1.31
"13855",1461000,"Powiat m.Ostrołęka",2005,2.85
"13856",1462000,"Powiat m.Płock",2005,1.16
"13857",1463000,"Powiat m.Radom",2005,0.91
"13858",1464000,"Powiat m.Siedlce",2005,3.28
"13859",1465000,"Powiat m. st. Warszawa",2005,-1.47
"13860",1601000,"Powiat brzeski",2005,0.28
"13861",1602000,"Powiat głubczycki",2005,-2.35
"13862",1603000,"Powiat kędzierzyńsko-kozielski",2005,-1.11
"13863",1604000,"Powiat kluczborski",2005,-0.56
"13864",1605000,"Powiat krapkowicki",2005,0.63
"13865",1606000,"Powiat namysłowski",2005,0.29
"13866",1607000,"Powiat nyski",2005,-1.55
"13867",1608000,"Powiat oleski",2005,-1.59
"13868",1609000,"Powiat opolski",2005,-0.93
"13869",1610000,"Powiat prudnicki",2005,-2.44
"13870",1611000,"Powiat strzelecki",2005,-1.29
"13871",1661000,"Powiat m.Opole",2005,-0.53
"13872",1801000,"Powiat bieszczadzki",2005,2.6
"13873",1802000,"Powiat brzozowski",2005,1.21
"13874",1803000,"Powiat dębicki",2005,2.27
"13875",1804000,"Powiat jarosławski",2005,-0.24
"13876",1805000,"Powiat jasielski",2005,1.45
"13877",1806000,"Powiat kolbuszowski",2005,1.1
"13878",1807000,"Powiat krośnieński",2005,0.13
"13879",1808000,"Powiat leżajski",2005,1.64
"13880",1809000,"Powiat lubaczowski",2005,0.29
"13881",1810000,"Powiat łańcucki",2005,0.98
"13882",1811000,"Powiat mielecki",2005,2.05
"13883",1812000,"Powiat niżański",2005,-0.83
"13884",1813000,"Powiat przemyski",2005,0.17
"13885",1814000,"Powiat przeworski",2005,0.83
