"","Kod","Nazwa","rok","DROGI_PUBLICZNE_POWIATOWE_CTAB_drogi_gminne_i_powiatowe_o_twardej_nawierzchni_na_10_tys_ludnosci_km"
"8843",1012000,"Powiat radomszczański",2013,84.5
"8844",1013000,"Powiat rawski",2013,112.5
"8845",1014000,"Powiat sieradzki",2013,81
"8846",1015000,"Powiat skierniewicki",2013,155.8
"8847",1016000,"Powiat tomaszowski",2013,81.7
"8848",1017000,"Powiat wieluński",2013,106.5
"8849",1018000,"Powiat wieruszowski",2013,135.5
"8850",1019000,"Powiat zduńskowolski",2013,58.1
"8851",1020000,"Powiat zgierski",2013,56.7
"8852",1021000,"Powiat brzeziński",2013,102.8
"8853",1061000,"Powiat m.Łódź",2013,10.4
"8854",1062000,"Powiat m.Piotrków Trybunalski",2013,23.8
"8855",1063000,"Powiat m.Skierniewice",2013,26
"8856",1201000,"Powiat bocheński",2013,81.4
"8857",1202000,"Powiat brzeski",2013,92.1
"8858",1203000,"Powiat chrzanowski",2013,57.3
"8859",1204000,"Powiat dąbrowski",2013,160.7
"8860",1205000,"Powiat gorlicki",2013,94.5
"8861",1206000,"Powiat krakowski",2013,80.8
"8862",1207000,"Powiat limanowski",2013,85
"8863",1208000,"Powiat miechowski",2013,201.6
"8864",1209000,"Powiat myślenicki",2013,64.7
"8865",1210000,"Powiat nowosądecki",2013,96.4
"8866",1211000,"Powiat nowotarski",2013,80.1
"8867",1212000,"Powiat olkuski",2013,60.3
"8868",1213000,"Powiat oświęcimski",2013,45.3
"8869",1214000,"Powiat proszowicki",2013,161.4
"8870",1215000,"Powiat suski",2013,88.8
"8871",1216000,"Powiat tarnowski",2013,96
"8872",1217000,"Powiat tatrzański",2013,82.5
"8873",1218000,"Powiat wadowicki",2013,72
"8874",1219000,"Powiat wielicki",2013,62
"8875",1261000,"Powiat m.Kraków",2013,12.6
"8876",1262000,"Powiat m.Nowy Sącz",2013,25.7
"8877",1263000,"Powiat m.Tarnów",2013,20.8
"8878",1401000,"Powiat białobrzeski",2013,149.6
"8879",1402000,"Powiat ciechanowski",2013,96.1
"8880",1403000,"Powiat garwoliński",2013,85.5
"8881",1404000,"Powiat gostyniński",2013,104
"8882",1405000,"Powiat grodziski",2013,48.8
"8883",1406000,"Powiat grójecki",2013,109.4
"8884",1407000,"Powiat kozienicki",2013,92.2
"8885",1408000,"Powiat legionowski",2013,36.2
"8886",1409000,"Powiat lipski",2013,150.8
"8887",1410000,"Powiat łosicki",2013,155.2
"8888",1411000,"Powiat makowski",2013,170.7
"8889",1412000,"Powiat miński",2013,59.2
"8890",1413000,"Powiat mławski",2013,122.9
"8891",1414000,"Powiat nowodworski",2013,72.6
"8892",1415000,"Powiat ostrołęcki",2013,162.9
"8893",1416000,"Powiat ostrowski",2013,108.1
"8894",1417000,"Powiat otwocki",2013,41.9
"8895",1418000,"Powiat piaseczyński",2013,46.1
"8896",1419000,"Powiat płocki",2013,108.4
"8897",1420000,"Powiat płoński",2013,136.8
"8898",1421000,"Powiat pruszkowski",2013,37.6
"8899",1422000,"Powiat przasnyski",2013,141.3
"8900",1423000,"Powiat przysuski",2013,122.6
"8901",1424000,"Powiat pułtuski",2013,136.1
"8902",1425000,"Powiat radomski",2013,81.8
"8903",1426000,"Powiat siedlecki",2013,132.2
"8904",1427000,"Powiat sierpecki",2013,126.6
"8905",1428000,"Powiat sochaczewski",2013,84
"8906",1429000,"Powiat sokołowski",2013,136.1
"8907",1430000,"Powiat szydłowiecki",2013,94
"8908",1432000,"Powiat warszawski zachodni",2013,52.8
"8909",1433000,"Powiat węgrowski",2013,94.6
"8910",1434000,"Powiat wołomiński",2013,45
"8911",1435000,"Powiat wyszkowski",2013,91
"8912",1436000,"Powiat zwoleński",2013,122
"8913",1437000,"Powiat żuromiński",2013,138.9
"8914",1438000,"Powiat żyrardowski",2013,69.4
"8915",1461000,"Powiat m.Ostrołęka",2013,20.5
"8916",1462000,"Powiat m.Płock",2013,15.3
"8917",1463000,"Powiat m.Radom",2013,12.3
"8918",1464000,"Powiat m.Siedlce",2013,17.1
"8919",1465000,"Powiat m. st. Warszawa",2013,11.1
"8920",1601000,"Powiat brzeski",2013,55.2
"8921",1602000,"Powiat głubczycki",2013,112.4
"8922",1603000,"Powiat kędzierzyńsko-kozielski",2013,54.9
"8923",1604000,"Powiat kluczborski",2013,70
"8924",1605000,"Powiat krapkowicki",2013,68.1
"8925",1606000,"Powiat namysłowski",2013,97.4
"8926",1607000,"Powiat nyski",2013,65.6
"8927",1608000,"Powiat oleski",2013,96.1
"8928",1609000,"Powiat opolski",2013,75.2
"8929",1610000,"Powiat prudnicki",2013,68.7
"8930",1611000,"Powiat strzelecki",2013,84.6
"8931",1661000,"Powiat m.Opole",2013,19.9
"8932",1801000,"Powiat bieszczadzki",2013,116.2
"8933",1802000,"Powiat brzozowski",2013,58.5
"8934",1803000,"Powiat dębicki",2013,71.2
"8935",1804000,"Powiat jarosławski",2013,67.6
"8936",1805000,"Powiat jasielski",2013,66.8
"8937",1806000,"Powiat kolbuszowski",2013,88.6
"8938",1807000,"Powiat krośnieński",2013,69.4
"8939",1808000,"Powiat leżajski",2013,63.3
"8940",1809000,"Powiat lubaczowski",2013,100.8
"8941",1810000,"Powiat łańcucki",2013,56
"8942",1811000,"Powiat mielecki",2013,67.6
"8943",1812000,"Powiat niżański",2013,93.6
"8944",1813000,"Powiat przemyski",2013,99.7
"8945",1814000,"Powiat przeworski",2013,74.4
"8946",1815000,"Powiat ropczycko-sędziszowski",2013,73.5
"8947",1816000,"Powiat rzeszowski",2013,67.3
"8948",1817000,"Powiat sanocki",2013,52.3
"8949",1818000,"Powiat stalowowolski",2013,45
"8950",1819000,"Powiat strzyżowski",2013,73.3
"8951",1820000,"Powiat tarnobrzeski",2013,89.9
"8952",1821000,"Powiat leski",2013,83.9
"8953",1861000,"Powiat m.Krosno",2013,25.9
"8954",1862000,"Powiat m.Przemyśl",2013,24.1
"8955",1863000,"Powiat m.Rzeszów",2013,14.1
"8956",1864000,"Powiat m.Tarnobrzeg",2013,26.1
"8957",2001000,"Powiat augustowski",2013,106.4
"8958",2002000,"Powiat białostocki",2013,89.6
"8959",2003000,"Powiat bielski",2013,131.7
"8960",2004000,"Powiat grajewski",2013,116.2
"8961",2005000,"Powiat hajnowski",2013,132.7
"8962",2006000,"Powiat kolneński",2013,131.2
"8963",2007000,"Powiat łomżyński",2013,131.4
"8964",2008000,"Powiat moniecki",2013,120.1
"8965",2009000,"Powiat sejneński",2013,180
"8966",2010000,"Powiat siemiatycki",2013,170.9
"8967",2011000,"Powiat sokólski",2013,132.2
"8968",2012000,"Powiat suwalski",2013,171.2
"8969",2013000,"Powiat wysokomazowiecki",2013,175.6
"8970",2014000,"Powiat zambrowski",2013,106.9
"8971",2061000,"Powiat m.Białystok",2013,11
"8972",2062000,"Powiat m.Łomża",2013,14.2
"8973",2063000,"Powiat m.Suwałki",2013,17.2
"8974",2201000,"Powiat bytowski",2013,109.8
"8975",2202000,"Powiat chojnicki",2013,56.9
"8976",2203000,"Powiat człuchowski",2013,98.5
"8977",2204000,"Powiat gdański",2013,57.2
"8978",2205000,"Powiat kartuski",2013,62
"8979",2206000,"Powiat kościerski",2013,78.1
"8980",2207000,"Powiat kwidzyński",2013,52.3
"8981",2208000,"Powiat lęborski",2013,52.1
"8982",2209000,"Powiat malborski",2013,60
"8983",2210000,"Powiat nowodworski",2013,129.3
"8984",2211000,"Powiat pucki",2013,48
"8985",2212000,"Powiat słupski",2013,107.6
"8986",2213000,"Powiat starogardzki",2013,51.8
"8987",2214000,"Powiat tczewski",2013,37.5
"8988",2215000,"Powiat wejherowski",2013,36.6
"8989",2216000,"Powiat sztumski",2013,73
"8990",2261000,"Powiat m.Gdańsk",2013,10.8
"8991",2262000,"Powiat m.Gdynia",2013,13.5
"8992",2263000,"Powiat m.Słupsk",2013,12.6
"8993",2264000,"Powiat m.Sopot",2013,14.6
"8994",2401000,"Powiat będziński",2013,44.1
"8995",2402000,"Powiat bielski",2013,72.9
"8996",2403000,"Powiat cieszyński",2013,91
"8997",2404000,"Powiat częstochowski",2013,104.1
"8998",2405000,"Powiat gliwicki",2013,66.2
"8999",2406000,"Powiat kłobucki",2013,98.3
"9000",2407000,"Powiat lubliniecki",2013,110.3
"9001",2408000,"Powiat mikołowski",2013,45.9
"9002",2409000,"Powiat myszkowski",2013,77.8
"9003",2410000,"Powiat pszczyński",2013,56.9
"9004",2411000,"Powiat raciborski",2013,51.1
"9005",2412000,"Powiat rybnicki",2013,51
"9006",2413000,"Powiat tarnogórski",2013,46.3
"9007",2414000,"Powiat bieruńsko-lędziński",2013,61.9
"9008",2415000,"Powiat wodzisławski",2013,46.4
"9009",2416000,"Powiat zawierciański",2013,91.8
"9010",2417000,"Powiat żywiecki",2013,81
"9011",2461000,"Powiat m.Bielsko-Biała",2013,29.9
"9012",2462000,"Powiat m.Bytom",2013,10
"9013",2463000,"Powiat m.Chorzów",2013,11.7
"9014",2464000,"Powiat m.Częstochowa",2013,16.9
"9015",2465000,"Powiat m.Dąbrowa Górnicza",2013,27.8
"9016",2466000,"Powiat m.Gliwice",2013,17.8
"9017",2467000,"Powiat m.Jastrzębie-Zdrój",2013,31.7
"9018",2468000,"Powiat m.Jaworzno",2013,29
"9019",2469000,"Powiat m.Katowice",2013,15.6
"9020",2470000,"Powiat m.Mysłowice",2013,23.9
"9021",2471000,"Powiat m.Piekary Śląskie",2013,20.8
"9022",2472000,"Powiat m.Ruda Śląska",2013,15.1
"9023",2473000,"Powiat m.Rybnik",2013,24.4
"9024",2474000,"Powiat m.Siemianowice Śląskie",2013,14.3
"9025",2475000,"Powiat m.Sosnowiec",2013,14.9
"9026",2476000,"Powiat m.Świętochłowice",2013,12.9
"9027",2477000,"Powiat m.Tychy",2013,17.3
"9028",2478000,"Powiat m.Zabrze",2013,15
"9029",2479000,"Powiat m.Żory",2013,25.8
"9030",2601000,"Powiat buski",2013,165.6
"9031",2602000,"Powiat jędrzejowski",2013,113.9
"9032",2603000,"Powiat kazimierski",2013,146.2
"9033",2604000,"Powiat kielecki",2013,86.2
"9034",2605000,"Powiat konecki",2013,90.9
"9035",2606000,"Powiat opatowski",2013,199.6
"9036",2607000,"Powiat ostrowiecki",2013,56.7
"9037",2608000,"Powiat pińczowski",2013,140.3
"9038",2609000,"Powiat sandomierski",2013,122.9
"9039",2610000,"Powiat skarżyski",2013,38.9
"9040",2611000,"Powiat starachowicki",2013,50
"9041",2612000,"Powiat staszowski",2013,196.4
"9042",2613000,"Powiat włoszczowski",2013,127.6
"9043",2661000,"Powiat m.Kielce",2013,13
"9044",2801000,"Powiat bartoszycki",2013,81.7
"9045",2802000,"Powiat braniewski",2013,93.1
"9046",2803000,"Powiat działdowski",2013,77.4
"9047",2804000,"Powiat elbląski",2013,139
"9048",2805000,"Powiat ełcki",2013,51
"9049",2806000,"Powiat giżycki",2013,58.1
"9050",2807000,"Powiat iławski",2013,76.7
"9051",2808000,"Powiat kętrzyński",2013,76.9
"9052",2809000,"Powiat lidzbarski",2013,69.7
"9053",2810000,"Powiat mrągowski",2013,76.8
"9054",2811000,"Powiat nidzicki",2013,144.3
"9055",2812000,"Powiat nowomiejski",2013,100.9
"9056",2813000,"Powiat olecki",2013,105.5
"9057",2814000,"Powiat olsztyński",2013,76.6
"9058",2815000,"Powiat ostródzki",2013,69.2
"9059",2816000,"Powiat piski",2013,81.8
"9060",2817000,"Powiat szczycieński",2013,88.5
"9061",2818000,"Powiat gołdapski",2013,84.5
"9062",2819000,"Powiat węgorzewski",2013,101.5
"9063",2861000,"Powiat m.Elbląg",2013,12.4
"9064",2862000,"Powiat m.Olsztyn",2013,12.8
"9065",3001000,"Powiat chodzieski",2013,89.8
"9066",3002000,"Powiat czarnkowsko-trzcianecki",2013,54.6
"9067",3003000,"Powiat gnieźnieński",2013,84.7
"9068",3004000,"Powiat gostyński",2013,109.9
"9069",3005000,"Powiat grodziski",2013,79.9
"9070",3006000,"Powiat jarociński",2013,82.9
"9071",3007000,"Powiat kaliski",2013,137.7
"9072",3008000,"Powiat kępiński",2013,85.2
"9073",3009000,"Powiat kolski",2013,112.3
"9074",3010000,"Powiat koniński",2013,134.3
"9075",3011000,"Powiat kościański",2013,63.7
"9076",3012000,"Powiat krotoszyński",2013,95.6
"9077",3013000,"Powiat leszczyński",2013,95.4
"9078",3014000,"Powiat międzychodzki",2013,60
"9079",3015000,"Powiat nowotomyski",2013,64.3
"9080",3016000,"Powiat obornicki",2013,66.2
"9081",3017000,"Powiat ostrowski",2013,63.9
"9082",3018000,"Powiat ostrzeszowski",2013,124.8
"9083",3019000,"Powiat pilski",2013,53
"9084",3020000,"Powiat pleszewski",2013,117.7
"9085",3021000,"Powiat poznański",2013,49.2
"9086",3022000,"Powiat rawicki",2013,80.2
"9087",3023000,"Powiat słupecki",2013,122.9
"9088",3024000,"Powiat szamotulski",2013,74
"9089",3025000,"Powiat średzki",2013,90.4
"9090",3026000,"Powiat śremski",2013,60.9
"9091",3027000,"Powiat turecki",2013,87.3
"9092",3028000,"Powiat wągrowiecki",2013,103.3
"9093",3029000,"Powiat wolsztyński",2013,60.6
"9094",3030000,"Powiat wrzesiński",2013,93.6
"9095",3031000,"Powiat złotowski",2013,91.8
"9096",3061000,"Powiat m.Kalisz",2013,18.8
"9097",3062000,"Powiat m.Konin",2013,19.8
"9098",3063000,"Powiat m.Leszno",2013,21.2
"9099",3064000,"Powiat m.Poznań",2013,15.2
"9100",3201000,"Powiat białogardzki",2013,77.8
"9101",3202000,"Powiat choszczeński",2013,117.2
"9102",3203000,"Powiat drawski",2013,95.3
"9103",3204000,"Powiat goleniowski",2013,82.6
"9104",3205000,"Powiat gryficki",2013,77.4
"9105",3206000,"Powiat gryfiński",2013,94
"9106",3207000,"Powiat kamieński",2013,76.5
"9107",3208000,"Powiat kołobrzeski",2013,58.2
"9108",3209000,"Powiat koszaliński",2013,101.9
"9109",3210000,"Powiat myśliborski",2013,85.6
"9110",3211000,"Powiat policki",2013,42
"9111",3212000,"Powiat pyrzycki",2013,105
"9112",3213000,"Powiat sławieński",2013,115.9
"9113",3214000,"Powiat stargardzki",2013,66.4
"9114",3215000,"Powiat szczecinecki",2013,81.3
"9115",3216000,"Powiat świdwiński",2013,98.2
"9116",3217000,"Powiat wałecki",2013,63.3
"9117",3218000,"Powiat łobeski",2013,104.9
"9118",3261000,"Powiat m.Koszalin",2013,14.9
"9119",3262000,"Powiat m.Szczecin",2013,14
"9120",3263000,"Powiat m.Świnoujście",2013,20.8
"9121",201000,"Powiat bolesławiecki",2014,63.7
"9122",202000,"Powiat dzierżoniowski",2014,45.5
"9123",203000,"Powiat głogowski",2014,37.7
"9124",204000,"Powiat górowski",2014,143.5
"9125",205000,"Powiat jaworski",2014,99.3
"9126",206000,"Powiat jeleniogórski",2014,97.6
"9127",207000,"Powiat kamiennogórski",2014,75.4
"9128",208000,"Powiat kłodzki",2014,77.1
"9129",209000,"Powiat legnicki",2014,83
"9130",210000,"Powiat lubański",2014,72.6
"9131",211000,"Powiat lubiński",2014,40.5
"9132",212000,"Powiat lwówecki",2014,123.1
"9133",213000,"Powiat milicki",2014,96.6
"9134",214000,"Powiat oleśnicki",2014,72.3
"9135",215000,"Powiat oławski",2014,43
"9136",216000,"Powiat polkowicki",2014,63.1
"9137",217000,"Powiat strzeliński",2014,114.4
"9138",218000,"Powiat średzki",2014,84.7
"9139",219000,"Powiat świdnicki",2014,46.8
"9140",220000,"Powiat trzebnicki",2014,74.8
"9141",221000,"Powiat wałbrzyski",2014,69.5
"9142",222000,"Powiat wołowski",2014,105.1
"9143",223000,"Powiat wrocławski",2014,72.7
"9144",224000,"Powiat ząbkowicki",2014,75.7
"9145",225000,"Powiat zgorzelecki",2014,55.5
"9146",226000,"Powiat złotoryjski",2014,91.2
"9147",261000,"Powiat m.Jelenia Góra",2014,25
"9148",262000,"Powiat m.Legnica",2014,19.9
"9149",264000,"Powiat m.Wrocław",2014,13.2
"9150",265000,"Powiat m.Wałbrzych od 2013",2014,14.1
"9151",401000,"Powiat aleksandrowski",2014,100.2
"9152",402000,"Powiat brodnicki",2014,95.2
"9153",403000,"Powiat bydgoski",2014,70.4
"9154",404000,"Powiat chełmiński",2014,100.1
"9155",405000,"Powiat golubsko-dobrzyński",2014,92.5
"9156",406000,"Powiat grudziądzki",2014,159
"9157",407000,"Powiat inowrocławski",2014,57.3
"9158",408000,"Powiat lipnowski",2014,92.2
"9159",409000,"Powiat mogileński",2014,146.9
"9160",410000,"Powiat nakielski",2014,77.5
"9161",411000,"Powiat radziejowski",2014,179.3
"9162",412000,"Powiat rypiński",2014,94.1
"9163",413000,"Powiat sępoleński",2014,96.5
"9164",414000,"Powiat świecki",2014,78.6
"9165",415000,"Powiat toruński",2014,88.9
"9166",416000,"Powiat tucholski",2014,123.3
"9167",417000,"Powiat wąbrzeski",2014,97.9
"9168",418000,"Powiat włocławski",2014,147.6
"9169",419000,"Powiat żniński",2014,123.8
"9170",461000,"Powiat m.Bydgoszcz",2014,13
"9171",462000,"Powiat m.Grudziądz",2014,15.6
"9172",463000,"Powiat m.Toruń",2014,17.6
"9173",464000,"Powiat m.Włocławek",2014,11.7
"9174",601000,"Powiat bialski",2014,131.2
"9175",602000,"Powiat biłgorajski",2014,86.4
"9176",603000,"Powiat chełmski",2014,153.1
"9177",604000,"Powiat hrubieszowski",2014,154.9
"9178",605000,"Powiat janowski",2014,121.7
"9179",606000,"Powiat krasnostawski",2014,103.7
"9180",607000,"Powiat kraśnicki",2014,76.7
"9181",608000,"Powiat lubartowski",2014,90.3
"9182",609000,"Powiat lubelski",2014,107.1
"9183",610000,"Powiat łęczyński",2014,97.8
"9184",611000,"Powiat łukowski",2014,106.1
"9185",612000,"Powiat opolski",2014,102.8
"9186",613000,"Powiat parczewski",2014,128.7
"9187",614000,"Powiat puławski",2014,66
"9188",615000,"Powiat radzyński",2014,135
"9189",616000,"Powiat rycki",2014,92.8
"9190",617000,"Powiat świdnicki",2014,64.1
"9191",618000,"Powiat tomaszowski",2014,121.7
"9192",619000,"Powiat włodawski",2014,109.5
"9193",620000,"Powiat zamojski",2014,146.8
"9194",661000,"Powiat m.Biała Podlaska",2014,26.3
"9195",662000,"Powiat m.Chełm",2014,17.3
"9196",663000,"Powiat m.Lublin",2014,12.1
"9197",664000,"Powiat m.Zamość",2014,16.1
"9198",801000,"Powiat gorzowski",2014,85.5
"9199",802000,"Powiat krośnieński",2014,80.1
"9200",803000,"Powiat międzyrzecki",2014,74.5
"9201",804000,"Powiat nowosolski",2014,45.6
"9202",805000,"Powiat słubicki",2014,81.6
"9203",806000,"Powiat strzelecko-drezdenecki",2014,78.3
"9204",807000,"Powiat sulęciński",2014,97.6
"9205",808000,"Powiat świebodziński",2014,94.5
"9206",809000,"Powiat zielonogórski",2014,62.3
"9207",810000,"Powiat żagański",2014,69.7
"9208",811000,"Powiat żarski",2014,81.9
"9209",812000,"Powiat wschowski",2014,54.6
"9210",861000,"Powiat m.Gorzów Wielkopolski",2014,14.4
"9211",862000,"Powiat m.Zielona Góra",2014,15.7
"9212",1001000,"Powiat bełchatowski",2014,74
"9213",1002000,"Powiat kutnowski",2014,156.9
"9214",1003000,"Powiat łaski",2014,93.4
"9215",1004000,"Powiat łęczycki",2014,170.7
"9216",1005000,"Powiat łowicki",2014,127.9
"9217",1006000,"Powiat łódzki wschodni",2014,80.2
"9218",1007000,"Powiat opoczyński",2014,90
"9219",1008000,"Powiat pabianicki",2014,43.9
"9220",1009000,"Powiat pajęczański",2014,128
"9221",1010000,"Powiat piotrkowski",2014,141.8
"9222",1011000,"Powiat poddębicki",2014,127.4
"9223",1012000,"Powiat radomszczański",2014,85.4
"9224",1013000,"Powiat rawski",2014,110.1
"9225",1014000,"Powiat sieradzki",2014,82.4
"9226",1015000,"Powiat skierniewicki",2014,159.3
"9227",1016000,"Powiat tomaszowski",2014,83.4
"9228",1017000,"Powiat wieluński",2014,109.6
"9229",1018000,"Powiat wieruszowski",2014,136.3
"9230",1019000,"Powiat zduńskowolski",2014,59.1
"9231",1020000,"Powiat zgierski",2014,57.2
"9232",1021000,"Powiat brzeziński",2014,102.4
"9233",1061000,"Powiat m.Łódź",2014,10.5
"9234",1062000,"Powiat m.Piotrków Trybunalski",2014,23.9
"9235",1063000,"Powiat m.Skierniewice",2014,26
"9236",1201000,"Powiat bocheński",2014,83.3
"9237",1202000,"Powiat brzeski",2014,97.3
"9238",1203000,"Powiat chrzanowski",2014,57.6
"9239",1204000,"Powiat dąbrowski",2014,162.8
"9240",1205000,"Powiat gorlicki",2014,94
"9241",1206000,"Powiat krakowski",2014,80.7
"9242",1207000,"Powiat limanowski",2014,85.1
"9243",1208000,"Powiat miechowski",2014,202.3
"9244",1209000,"Powiat myślenicki",2014,66
"9245",1210000,"Powiat nowosądecki",2014,97.5
"9246",1211000,"Powiat nowotarski",2014,80.7
"9247",1212000,"Powiat olkuski",2014,60.5
"9248",1213000,"Powiat oświęcimski",2014,45.3
"9249",1214000,"Powiat proszowicki",2014,163.1
"9250",1215000,"Powiat suski",2014,89.5
"9251",1216000,"Powiat tarnowski",2014,97.1
"9252",1217000,"Powiat tatrzański",2014,78.8
"9253",1218000,"Powiat wadowicki",2014,71.9
"9254",1219000,"Powiat wielicki",2014,61.7
"9255",1261000,"Powiat m.Kraków",2014,12.6
"9256",1262000,"Powiat m.Nowy Sącz",2014,26
"9257",1263000,"Powiat m.Tarnów",2014,21
"9258",1401000,"Powiat białobrzeski",2014,153
"9259",1402000,"Powiat ciechanowski",2014,98.1
"9260",1403000,"Powiat garwoliński",2014,86.8
"9261",1404000,"Powiat gostyniński",2014,110.7
"9262",1405000,"Powiat grodziski",2014,48.5
"9263",1406000,"Powiat grójecki",2014,110.9
"9264",1407000,"Powiat kozienicki",2014,95.2
"9265",1408000,"Powiat legionowski",2014,36.1
"9266",1409000,"Powiat lipski",2014,162.1
"9267",1410000,"Powiat łosicki",2014,155.4
"9268",1411000,"Powiat makowski",2014,195.4
"9269",1412000,"Powiat miński",2014,59.1
"9270",1413000,"Powiat mławski",2014,123.4
"9271",1414000,"Powiat nowodworski",2014,75.1
"9272",1415000,"Powiat ostrołęcki",2014,164.8
"9273",1416000,"Powiat ostrowski",2014,111.2
"9274",1417000,"Powiat otwocki",2014,42.8
"9275",1418000,"Powiat piaseczyński",2014,45.7
"9276",1419000,"Powiat płocki",2014,113.7
"9277",1420000,"Powiat płoński",2014,140.3
"9278",1421000,"Powiat pruszkowski",2014,36.8
"9279",1422000,"Powiat przasnyski",2014,142.9
"9280",1423000,"Powiat przysuski",2014,122.6
"9281",1424000,"Powiat pułtuski",2014,136.6
"9282",1425000,"Powiat radomski",2014,84.7
"9283",1426000,"Powiat siedlecki",2014,133.1
"9284",1427000,"Powiat sierpecki",2014,129
"9285",1428000,"Powiat sochaczewski",2014,85.1
"9286",1429000,"Powiat sokołowski",2014,137.2
"9287",1430000,"Powiat szydłowiecki",2014,94.8
"9288",1432000,"Powiat warszawski zachodni",2014,49.9
"9289",1433000,"Powiat węgrowski",2014,96.2
"9290",1434000,"Powiat wołomiński",2014,43.6
"9291",1435000,"Powiat wyszkowski",2014,92.1
"9292",1436000,"Powiat zwoleński",2014,127.1
"9293",1437000,"Powiat żuromiński",2014,141.5
"9294",1438000,"Powiat żyrardowski",2014,70.8
"9295",1461000,"Powiat m.Ostrołęka",2014,20.9
"9296",1462000,"Powiat m.Płock",2014,16.1
"9297",1463000,"Powiat m.Radom",2014,12.4
"9298",1464000,"Powiat m.Siedlce",2014,17.5
