"","Kod","Nazwa","rok","DROGI_PUBLICZNE_POWIATOWE_CTAB_drogi_gminne_i_powiatowe_o_gruntowej_nawierzchni_na_10_tys_ludnosci_km"
"20717",1806000,"Powiat kolbuszowski",2014,34.7
"20718",1807000,"Powiat krośnieński",2014,5.3
"20719",1808000,"Powiat leżajski",2014,14.2
"20720",1809000,"Powiat lubaczowski",2014,15.6
"20721",1810000,"Powiat łańcucki",2014,4.5
"20722",1811000,"Powiat mielecki",2014,12.9
"20723",1812000,"Powiat niżański",2014,21.4
"20724",1813000,"Powiat przemyski",2014,77.7
"20725",1814000,"Powiat przeworski",2014,17.7
"20726",1815000,"Powiat ropczycko-sędziszowski",2014,41.9
"20727",1816000,"Powiat rzeszowski",2014,34.1
"20728",1817000,"Powiat sanocki",2014,33.2
"20729",1818000,"Powiat stalowowolski",2014,14.7
"20730",1819000,"Powiat strzyżowski",2014,10.1
"20731",1820000,"Powiat tarnobrzeski",2014,30.2
"20732",1821000,"Powiat leski",2014,19.5
"20733",1861000,"Powiat m.Krosno",2014,2.3
"20734",1862000,"Powiat m.Przemyśl",2014,3.7
"20735",1863000,"Powiat m.Rzeszów",2014,0
"20736",1864000,"Powiat m.Tarnobrzeg",2014,1.8
"20737",2001000,"Powiat augustowski",2014,232.5
"20738",2002000,"Powiat białostocki",2014,93
"20739",2003000,"Powiat bielski",2014,170.7
"20740",2004000,"Powiat grajewski",2014,173
"20741",2005000,"Powiat hajnowski",2014,205.1
"20742",2006000,"Powiat kolneński",2014,80.1
"20743",2007000,"Powiat łomżyński",2014,175.9
"20744",2008000,"Powiat moniecki",2014,209.8
"20745",2009000,"Powiat sejneński",2014,507
"20746",2010000,"Powiat siemiatycki",2014,197.9
"20747",2011000,"Powiat sokólski",2014,201.5
"20748",2012000,"Powiat suwalski",2014,249.2
"20749",2013000,"Powiat wysokomazowiecki",2014,280.3
"20750",2014000,"Powiat zambrowski",2014,27.4
"20751",2061000,"Powiat m.Białystok",2014,1.8
"20752",2062000,"Powiat m.Łomża",2014,2.3
"20753",2063000,"Powiat m.Suwałki",2014,4.4
"20754",2201000,"Powiat bytowski",2014,176.5
"20755",2202000,"Powiat chojnicki",2014,107
"20756",2203000,"Powiat człuchowski",2014,116.3
"20757",2204000,"Powiat gdański",2014,50.3
"20758",2205000,"Powiat kartuski",2014,95.7
"20759",2206000,"Powiat kościerski",2014,110
"20760",2207000,"Powiat kwidzyński",2014,36.9
"20761",2208000,"Powiat lęborski",2014,21.1
"20762",2209000,"Powiat malborski",2014,44.6
"20763",2210000,"Powiat nowodworski",2014,37.7
"20764",2211000,"Powiat pucki",2014,24.6
"20765",2212000,"Powiat słupski",2014,108.9
"20766",2213000,"Powiat starogardzki",2014,100.4
"20767",2214000,"Powiat tczewski",2014,37.2
"20768",2215000,"Powiat wejherowski",2014,22.3
"20769",2216000,"Powiat sztumski",2014,51.5
"20770",2261000,"Powiat m.Gdańsk",2014,0.8
"20771",2262000,"Powiat m.Gdynia",2014,1.3
"20772",2263000,"Powiat m.Słupsk",2014,1.3
"20773",2264000,"Powiat m.Sopot",2014,0.5
"20774",2401000,"Powiat będziński",2014,4.5
"20775",2402000,"Powiat bielski",2014,15.2
"20776",2403000,"Powiat cieszyński",2014,9.9
"20777",2404000,"Powiat częstochowski",2014,43.5
"20778",2405000,"Powiat gliwicki",2014,20.8
"20779",2406000,"Powiat kłobucki",2014,29.9
"20780",2407000,"Powiat lubliniecki",2014,40.8
"20781",2408000,"Powiat mikołowski",2014,6
"20782",2409000,"Powiat myszkowski",2014,37.5
"20783",2410000,"Powiat pszczyński",2014,12.1
"20784",2411000,"Powiat raciborski",2014,6.2
"20785",2412000,"Powiat rybnicki",2014,5.9
"20786",2413000,"Powiat tarnogórski",2014,16.9
"20787",2414000,"Powiat bieruńsko-lędziński",2014,3.5
"20788",2415000,"Powiat wodzisławski",2014,0.6
"20789",2416000,"Powiat zawierciański",2014,31.1
"20790",2417000,"Powiat żywiecki",2014,17.5
"20791",2461000,"Powiat m.Bielsko-Biała",2014,2.7
"20792",2462000,"Powiat m.Bytom",2014,0.3
"20793",2463000,"Powiat m.Chorzów",2014,0.2
"20794",2464000,"Powiat m.Częstochowa",2014,8.2
"20795",2465000,"Powiat m.Dąbrowa Górnicza",2014,1.3
"20796",2466000,"Powiat m.Gliwice",2014,1.2
"20797",2467000,"Powiat m.Jastrzębie-Zdrój",2014,3.7
"20798",2468000,"Powiat m.Jaworzno",2014,3.7
"20799",2469000,"Powiat m.Katowice",2014,1
"20800",2470000,"Powiat m.Mysłowice",2014,1.6
"20801",2471000,"Powiat m.Piekary Śląskie",2014,1.8
"20802",2472000,"Powiat m.Ruda Śląska",2014,1.3
"20803",2473000,"Powiat m.Rybnik",2014,3.1
"20804",2474000,"Powiat m.Siemianowice Śląskie",2014,0
"20805",2475000,"Powiat m.Sosnowiec",2014,0.8
"20806",2476000,"Powiat m.Świętochłowice",2014,0
"20807",2477000,"Powiat m.Tychy",2014,2.2
"20808",2478000,"Powiat m.Zabrze",2014,0
"20809",2479000,"Powiat m.Żory",2014,4
"20810",2601000,"Powiat buski",2014,35
"20811",2602000,"Powiat jędrzejowski",2014,22.3
"20812",2603000,"Powiat kazimierski",2014,69.5
"20813",2604000,"Powiat kielecki",2014,18.6
"20814",2605000,"Powiat konecki",2014,46.1
"20815",2606000,"Powiat opatowski",2014,59.4
"20816",2607000,"Powiat ostrowiecki",2014,19.7
"20817",2608000,"Powiat pińczowski",2014,19.4
"20818",2609000,"Powiat sandomierski",2014,43.8
"20819",2610000,"Powiat skarżyski",2014,10.8
"20820",2611000,"Powiat starachowicki",2014,7.1
"20821",2612000,"Powiat staszowski",2014,85.3
"20822",2613000,"Powiat włoszczowski",2014,25.4
"20823",2661000,"Powiat m.Kielce",2014,3.7
"20824",2801000,"Powiat bartoszycki",2014,140.4
"20825",2802000,"Powiat braniewski",2014,60
"20826",2803000,"Powiat działdowski",2014,70.2
"20827",2804000,"Powiat elbląski",2014,52.2
"20828",2805000,"Powiat ełcki",2014,37
"20829",2806000,"Powiat giżycki",2014,50.8
"20830",2807000,"Powiat iławski",2014,53.3
"20831",2808000,"Powiat kętrzyński",2014,105
"20832",2809000,"Powiat lidzbarski",2014,100.4
"20833",2810000,"Powiat mrągowski",2014,90.3
"20834",2811000,"Powiat nidzicki",2014,160.4
"20835",2812000,"Powiat nowomiejski",2014,84.8
"20836",2813000,"Powiat olecki",2014,176.4
"20837",2814000,"Powiat olsztyński",2014,70.8
"20838",2815000,"Powiat ostródzki",2014,65.4
"20839",2816000,"Powiat piski",2014,93
"20840",2817000,"Powiat szczycieński",2014,101.2
"20841",2818000,"Powiat gołdapski",2014,154.2
"20842",2819000,"Powiat węgorzewski",2014,121.7
"20843",2861000,"Powiat m.Elbląg",2014,1.8
"20844",2862000,"Powiat m.Olsztyn",2014,4.7
"20845",3001000,"Powiat chodzieski",2014,44.6
"20846",3002000,"Powiat czarnkowsko-trzcianecki",2014,46.5
"20847",3003000,"Powiat gnieźnieński",2014,42.1
"20848",3004000,"Powiat gostyński",2014,26.8
"20849",3005000,"Powiat grodziski",2014,67.2
"20850",3006000,"Powiat jarociński",2014,7.3
"20851",3007000,"Powiat kaliski",2014,68.6
"20852",3008000,"Powiat kępiński",2014,58.9
"20853",3009000,"Powiat kolski",2014,40
"20854",3010000,"Powiat koniński",2014,45.3
"20855",3011000,"Powiat kościański",2014,31.5
"20856",3012000,"Powiat krotoszyński",2014,49.8
"20857",3013000,"Powiat leszczyński",2014,44.5
"20858",3014000,"Powiat międzychodzki",2014,77.2
"20859",3015000,"Powiat nowotomyski",2014,114.9
"20860",3016000,"Powiat obornicki",2014,40.8
"20861",3017000,"Powiat ostrowski",2014,31.1
"20862",3018000,"Powiat ostrzeszowski",2014,71.1
"20863",3019000,"Powiat pilski",2014,38
"20864",3020000,"Powiat pleszewski",2014,76.2
"20865",3021000,"Powiat poznański",2014,36.1
"20866",3022000,"Powiat rawicki",2014,28.8
"20867",3023000,"Powiat słupecki",2014,47
"20868",3024000,"Powiat szamotulski",2014,49.7
"20869",3025000,"Powiat średzki",2014,42.4
"20870",3026000,"Powiat śremski",2014,28
"20871",3027000,"Powiat turecki",2014,50.2
"20872",3028000,"Powiat wągrowiecki",2014,52.1
"20873",3029000,"Powiat wolsztyński",2014,36.9
"20874",3030000,"Powiat wrzesiński",2014,38.7
"20875",3031000,"Powiat złotowski",2014,37.8
"20876",3061000,"Powiat m.Kalisz",2014,8.1
"20877",3062000,"Powiat m.Konin",2014,1.8
"20878",3063000,"Powiat m.Leszno",2014,9.1
"20879",3064000,"Powiat m.Poznań",2014,2.5
"20880",3201000,"Powiat białogardzki",2014,39
"20881",3202000,"Powiat choszczeński",2014,101.6
"20882",3203000,"Powiat drawski",2014,39.7
"20883",3204000,"Powiat goleniowski",2014,13.4
"20884",3205000,"Powiat gryficki",2014,48
"20885",3206000,"Powiat gryfiński",2014,63.6
"20886",3207000,"Powiat kamieński",2014,39.8
"20887",3208000,"Powiat kołobrzeski",2014,63.3
"20888",3209000,"Powiat koszaliński",2014,95.2
"20889",3210000,"Powiat myśliborski",2014,86.9
"20890",3211000,"Powiat policki",2014,15.9
"20891",3212000,"Powiat pyrzycki",2014,42.3
"20892",3213000,"Powiat sławieński",2014,24.2
"20893",3214000,"Powiat stargardzki",2014,20.8
"20894",3215000,"Powiat szczecinecki",2014,25
"20895",3216000,"Powiat świdwiński",2014,70.2
"20896",3217000,"Powiat wałecki",2014,100.9
"20897",3218000,"Powiat łobeski",2014,70.4
"20898",3261000,"Powiat m.Koszalin",2014,2.5
"20899",3262000,"Powiat m.Szczecin",2014,1.3
"20900",3263000,"Powiat m.Świnoujście",2014,4.2
"20901",201000,"Powiat bolesławiecki",2015,9.7
"20902",202000,"Powiat dzierżoniowski",2015,18
"20903",203000,"Powiat głogowski",2015,8.4
"20904",204000,"Powiat górowski",2015,51.6
"20905",205000,"Powiat jaworski",2015,37.1
"20906",206000,"Powiat jeleniogórski",2015,23.1
"20907",207000,"Powiat kamiennogórski",2015,30.7
"20908",208000,"Powiat kłodzki",2015,7.8
"20909",209000,"Powiat legnicki",2015,37.8
"20910",210000,"Powiat lubański",2015,22
"20911",211000,"Powiat lubiński",2015,3.5
"20912",212000,"Powiat lwówecki",2015,11.4
"20913",213000,"Powiat milicki",2015,17.2
"20914",214000,"Powiat oleśnicki",2015,24.6
"20915",215000,"Powiat oławski",2015,11.9
"20916",216000,"Powiat polkowicki",2015,36.9
"20917",217000,"Powiat strzeliński",2015,19
"20918",218000,"Powiat średzki",2015,41.1
"20919",219000,"Powiat świdnicki",2015,12.3
"20920",220000,"Powiat trzebnicki",2015,93.2
"20921",221000,"Powiat wałbrzyski",2015,15.7
"20922",222000,"Powiat wołowski",2015,37.1
"20923",223000,"Powiat wrocławski",2015,21.5
"20924",224000,"Powiat ząbkowicki",2015,6.6
"20925",225000,"Powiat zgorzelecki",2015,6.7
"20926",226000,"Powiat złotoryjski",2015,21
"20927",261000,"Powiat m.Jelenia Góra",2015,1.3
"20928",262000,"Powiat m.Legnica",2015,5.1
"20929",264000,"Powiat m.Wrocław",2015,1.6
"20930",265000,"Powiat m.Wałbrzych od 2013",2015,0.4
"20931",401000,"Powiat aleksandrowski",2015,58.7
"20932",402000,"Powiat brodnicki",2015,109.2
"20933",403000,"Powiat bydgoski",2015,76.5
"20934",404000,"Powiat chełmiński",2015,50.1
"20935",405000,"Powiat golubsko-dobrzyński",2015,51
"20936",406000,"Powiat grudziądzki",2015,124.9
"20937",407000,"Powiat inowrocławski",2015,22.9
"20938",408000,"Powiat lipnowski",2015,129.3
"20939",409000,"Powiat mogileński",2015,43.8
"20940",410000,"Powiat nakielski",2015,68.3
"20941",411000,"Powiat radziejowski",2015,83
"20942",412000,"Powiat rypiński",2015,94.2
"20943",413000,"Powiat sępoleński",2015,126.2
"20944",414000,"Powiat świecki",2015,61.4
"20945",415000,"Powiat toruński",2015,51.8
"20946",416000,"Powiat tucholski",2015,77.1
"20947",417000,"Powiat wąbrzeski",2015,151
"20948",418000,"Powiat włocławski",2015,79.7
"20949",419000,"Powiat żniński",2015,36
"20950",461000,"Powiat m.Bydgoszcz",2015,5.2
"20951",462000,"Powiat m.Grudziądz",2015,5.6
"20952",463000,"Powiat m.Toruń",2015,4
"20953",464000,"Powiat m.Włocławek",2015,4.2
"20954",601000,"Powiat bialski",2015,186.4
"20955",602000,"Powiat biłgorajski",2015,45.4
"20956",603000,"Powiat chełmski",2015,229.3
"20957",604000,"Powiat hrubieszowski",2015,73.6
"20958",605000,"Powiat janowski",2015,82.4
"20959",606000,"Powiat krasnostawski",2015,45
"20960",607000,"Powiat kraśnicki",2015,30.7
"20961",608000,"Powiat lubartowski",2015,146.8
"20962",609000,"Powiat lubelski",2015,42.7
"20963",610000,"Powiat łęczyński",2015,104.4
"20964",611000,"Powiat łukowski",2015,41.9
"20965",612000,"Powiat opolski",2015,90
"20966",613000,"Powiat parczewski",2015,178.8
"20967",614000,"Powiat puławski",2015,30.6
"20968",615000,"Powiat radzyński",2015,126.3
"20969",616000,"Powiat rycki",2015,53.2
"20970",617000,"Powiat świdnicki",2015,89.3
"20971",618000,"Powiat tomaszowski",2015,53.4
"20972",619000,"Powiat włodawski",2015,155.8
"20973",620000,"Powiat zamojski",2015,116.3
"20974",661000,"Powiat m.Biała Podlaska",2015,9.9
"20975",662000,"Powiat m.Chełm",2015,4.4
"20976",663000,"Powiat m.Lublin",2015,2.2
"20977",664000,"Powiat m.Zamość",2015,3.3
"20978",801000,"Powiat gorzowski",2015,94.2
"20979",802000,"Powiat krośnieński",2015,69.8
"20980",803000,"Powiat międzyrzecki",2015,139.4
"20981",804000,"Powiat nowosolski",2015,44.2
"20982",805000,"Powiat słubicki",2015,84.4
"20983",806000,"Powiat strzelecko-drezdenecki",2015,131.1
"20984",807000,"Powiat sulęciński",2015,135.7
"20985",808000,"Powiat świebodziński",2015,59.9
"20986",809000,"Powiat zielonogórski",2015,101.1
"20987",810000,"Powiat żagański",2015,43
"20988",811000,"Powiat żarski",2015,36.1
"20989",812000,"Powiat wschowski",2015,183
"20990",861000,"Powiat m.Gorzów Wielkopolski",2015,1.8
"20991",862000,"Powiat m.Zielona Góra",2015,1.4
"20992",1001000,"Powiat bełchatowski",2015,32
"20993",1002000,"Powiat kutnowski",2015,23.9
"20994",1003000,"Powiat łaski",2015,81.9
"20995",1004000,"Powiat łęczycki",2015,37.4
"20996",1005000,"Powiat łowicki",2015,18.6
"20997",1006000,"Powiat łódzki wschodni",2015,52.7
"20998",1007000,"Powiat opoczyński",2015,31.8
"20999",1008000,"Powiat pabianicki",2015,17.3
"21000",1009000,"Powiat pajęczański",2015,58.4
"21001",1010000,"Powiat piotrkowski",2015,20.8
"21002",1011000,"Powiat poddębicki",2015,47.4
"21003",1012000,"Powiat radomszczański",2015,25.4
"21004",1013000,"Powiat rawski",2015,57.1
"21005",1014000,"Powiat sieradzki",2015,29.3
"21006",1015000,"Powiat skierniewicki",2015,41.5
"21007",1016000,"Powiat tomaszowski",2015,35.7
"21008",1017000,"Powiat wieluński",2015,69
"21009",1018000,"Powiat wieruszowski",2015,94.3
"21010",1019000,"Powiat zduńskowolski",2015,13.1
"21011",1020000,"Powiat zgierski",2015,26.1
"21012",1021000,"Powiat brzeziński",2015,6.7
"21013",1061000,"Powiat m.Łódź",2015,3
"21014",1062000,"Powiat m.Piotrków Trybunalski",2015,3.7
"21015",1063000,"Powiat m.Skierniewice",2015,5.8
"21016",1201000,"Powiat bocheński",2015,6.1
"21017",1202000,"Powiat brzeski",2015,13.1
"21018",1203000,"Powiat chrzanowski",2015,4
"21019",1204000,"Powiat dąbrowski",2015,25.9
"21020",1205000,"Powiat gorlicki",2015,24
"21021",1206000,"Powiat krakowski",2015,12.3
"21022",1207000,"Powiat limanowski",2015,21.9
"21023",1208000,"Powiat miechowski",2015,53.3
"21024",1209000,"Powiat myślenicki",2015,3.9
"21025",1210000,"Powiat nowosądecki",2015,20.6
"21026",1211000,"Powiat nowotarski",2015,47.1
"21027",1212000,"Powiat olkuski",2015,6.7
"21028",1213000,"Powiat oświęcimski",2015,2.8
"21029",1214000,"Powiat proszowicki",2015,60.8
"21030",1215000,"Powiat suski",2015,125.1
"21031",1216000,"Powiat tarnowski",2015,25.8
"21032",1217000,"Powiat tatrzański",2015,13.8
"21033",1218000,"Powiat wadowicki",2015,13.9
"21034",1219000,"Powiat wielicki",2015,10.5
"21035",1261000,"Powiat m.Kraków",2015,0.8
"21036",1262000,"Powiat m.Nowy Sącz",2015,3.4
"21037",1263000,"Powiat m.Tarnów",2015,8.9
"21038",1401000,"Powiat białobrzeski",2015,58.4
"21039",1402000,"Powiat ciechanowski",2015,58.4
"21040",1403000,"Powiat garwoliński",2015,78.5
"21041",1404000,"Powiat gostyniński",2015,41.2
"21042",1405000,"Powiat grodziski",2015,24.3
"21043",1406000,"Powiat grójecki",2015,34.7
"21044",1407000,"Powiat kozienicki",2015,51.5
"21045",1408000,"Powiat legionowski",2015,11.8
"21046",1409000,"Powiat lipski",2015,136.9
"21047",1410000,"Powiat łosicki",2015,135.5
"21048",1411000,"Powiat makowski",2015,92.7
"21049",1412000,"Powiat miński",2015,44.2
"21050",1413000,"Powiat mławski",2015,39.9
"21051",1414000,"Powiat nowodworski",2015,35
"21052",1415000,"Powiat ostrołęcki",2015,77
"21053",1416000,"Powiat ostrowski",2015,116.4
"21054",1417000,"Powiat otwocki",2015,51.6
"21055",1418000,"Powiat piaseczyński",2015,28.8
"21056",1419000,"Powiat płocki",2015,87.1
"21057",1420000,"Powiat płoński",2015,115.1
"21058",1421000,"Powiat pruszkowski",2015,16.2
"21059",1422000,"Powiat przasnyski",2015,63.2
"21060",1423000,"Powiat przysuski",2015,55.1
"21061",1424000,"Powiat pułtuski",2015,112.7
"21062",1425000,"Powiat radomski",2015,22.9
"21063",1426000,"Powiat siedlecki",2015,54.4
"21064",1427000,"Powiat sierpecki",2015,52.6
"21065",1428000,"Powiat sochaczewski",2015,26
"21066",1429000,"Powiat sokołowski",2015,63.1
"21067",1430000,"Powiat szydłowiecki",2015,32.9
"21068",1432000,"Powiat warszawski zachodni",2015,37.2
"21069",1433000,"Powiat węgrowski",2015,183.3
"21070",1434000,"Powiat wołomiński",2015,45.8
"21071",1435000,"Powiat wyszkowski",2015,62.5
"21072",1436000,"Powiat zwoleński",2015,74.8
"21073",1437000,"Powiat żuromiński",2015,105.5
"21074",1438000,"Powiat żyrardowski",2015,21.3
"21075",1461000,"Powiat m.Ostrołęka",2015,2.6
"21076",1462000,"Powiat m.Płock",2015,2.1
"21077",1463000,"Powiat m.Radom",2015,2
"21078",1464000,"Powiat m.Siedlce",2015,4.2
"21079",1465000,"Powiat m. st. Warszawa",2015,1.6
"21080",1601000,"Powiat brzeski",2015,25.2
"21081",1602000,"Powiat głubczycki",2015,14.9
"21082",1603000,"Powiat kędzierzyńsko-kozielski",2015,6.2
"21083",1604000,"Powiat kluczborski",2015,11.9
"21084",1605000,"Powiat krapkowicki",2015,10.7
"21085",1606000,"Powiat namysłowski",2015,30.4
"21086",1607000,"Powiat nyski",2015,48.5
"21087",1608000,"Powiat oleski",2015,32.7
"21088",1609000,"Powiat opolski",2015,20.8
"21089",1610000,"Powiat prudnicki",2015,21
"21090",1611000,"Powiat strzelecki",2015,19.6
"21091",1661000,"Powiat m.Opole",2015,1.2
"21092",1801000,"Powiat bieszczadzki",2015,276.4
"21093",1802000,"Powiat brzozowski",2015,15.4
"21094",1803000,"Powiat dębicki",2015,11.4
"21095",1804000,"Powiat jarosławski",2015,15.9
"21096",1805000,"Powiat jasielski",2015,15.5
"21097",1806000,"Powiat kolbuszowski",2015,34.6
"21098",1807000,"Powiat krośnieński",2015,5.5
"21099",1808000,"Powiat leżajski",2015,12.8
"21100",1809000,"Powiat lubaczowski",2015,17
"21101",1810000,"Powiat łańcucki",2015,4.5
"21102",1811000,"Powiat mielecki",2015,12.3
"21103",1812000,"Powiat niżański",2015,20.3
"21104",1813000,"Powiat przemyski",2015,76
"21105",1814000,"Powiat przeworski",2015,18.7
"21106",1815000,"Powiat ropczycko-sędziszowski",2015,40.7
"21107",1816000,"Powiat rzeszowski",2015,32.7
"21108",1817000,"Powiat sanocki",2015,33
"21109",1818000,"Powiat stalowowolski",2015,13.9
"21110",1819000,"Powiat strzyżowski",2015,9.8
"21111",1820000,"Powiat tarnobrzeski",2015,29.8
"21112",1821000,"Powiat leski",2015,19.5
"21113",1861000,"Powiat m.Krosno",2015,2.3
"21114",1862000,"Powiat m.Przemyśl",2015,3.6
"21115",1863000,"Powiat m.Rzeszów",2015,0
"21116",1864000,"Powiat m.Tarnobrzeg",2015,1.8
"21117",2001000,"Powiat augustowski",2015,201.6
"21118",2002000,"Powiat białostocki",2015,100.8
"21119",2003000,"Powiat bielski",2015,167.5
"21120",2004000,"Powiat grajewski",2015,173.3
"21121",2005000,"Powiat hajnowski",2015,204.6
"21122",2006000,"Powiat kolneński",2015,82.5
"21123",2007000,"Powiat łomżyński",2015,210.3
"21124",2008000,"Powiat moniecki",2015,256.8
"21125",2009000,"Powiat sejneński",2015,507
"21126",2010000,"Powiat siemiatycki",2015,206
"21127",2011000,"Powiat sokólski",2015,126.5
"21128",2012000,"Powiat suwalski",2015,245.9
"21129",2013000,"Powiat wysokomazowiecki",2015,322.6
"21130",2014000,"Powiat zambrowski",2015,27.7
"21131",2061000,"Powiat m.Białystok",2015,1.7
"21132",2062000,"Powiat m.Łomża",2015,2.5
"21133",2063000,"Powiat m.Suwałki",2015,3.7
"21134",2201000,"Powiat bytowski",2015,135
"21135",2202000,"Powiat chojnicki",2015,105.3
"21136",2203000,"Powiat człuchowski",2015,72.8
"21137",2204000,"Powiat gdański",2015,57
"21138",2205000,"Powiat kartuski",2015,69.9
"21139",2206000,"Powiat kościerski",2015,109.1
"21140",2207000,"Powiat kwidzyński",2015,36.7
"21141",2208000,"Powiat lęborski",2015,21
"21142",2209000,"Powiat malborski",2015,44.5
"21143",2210000,"Powiat nowodworski",2015,37.8
"21144",2211000,"Powiat pucki",2015,26.9
"21145",2212000,"Powiat słupski",2015,107.4
"21146",2213000,"Powiat starogardzki",2015,97.8
"21147",2214000,"Powiat tczewski",2015,37.1
"21148",2215000,"Powiat wejherowski",2015,23
"21149",2216000,"Powiat sztumski",2015,51.1
"21150",2261000,"Powiat m.Gdańsk",2015,1.3
"21151",2262000,"Powiat m.Gdynia",2015,1.3
"21152",2263000,"Powiat m.Słupsk",2015,1
"21153",2264000,"Powiat m.Sopot",2015,0.5
"21154",2401000,"Powiat będziński",2015,4.8
"21155",2402000,"Powiat bielski",2015,13.2
"21156",2403000,"Powiat cieszyński",2015,9.4
"21157",2404000,"Powiat częstochowski",2015,42.8
"21158",2405000,"Powiat gliwicki",2015,10.9
"21159",2406000,"Powiat kłobucki",2015,30
