"","Kod","Nazwa","rok","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_ludnosci_km"
"9361",611000,"Powiat łukowski",2018,4.99
"9362",612000,"Powiat opolski",2018,0.94
"9363",613000,"Powiat parczewski",2018,0.51
"9364",614000,"Powiat puławski",2018,2.74
"9365",615000,"Powiat radzyński",2018,1.52
"9366",616000,"Powiat rycki",2018,2.94
"9367",617000,"Powiat świdnicki",2018,2.79
"9368",618000,"Powiat tomaszowski",2018,8.28
"9369",619000,"Powiat włodawski",2018,11.25
"9370",620000,"Powiat zamojski",2018,1.95
"9371",661000,"Powiat m.Biała Podlaska",2018,1.83
"9372",662000,"Powiat m.Chełm",2018,2.57
"9373",663000,"Powiat m.Lublin",2018,4.12
"9374",664000,"Powiat m.Zamość",2018,6.69
"9375",801000,"Powiat gorzowski",2018,8.81
"9376",802000,"Powiat krośnieński",2018,6.82
"9377",803000,"Powiat międzyrzecki",2018,4.29
"9378",804000,"Powiat nowosolski",2018,10.26
"9379",805000,"Powiat słubicki",2018,6.6
"9380",806000,"Powiat strzelecko-drezdenecki",2018,5.73
"9381",807000,"Powiat sulęciński",2018,9.69
"9382",808000,"Powiat świebodziński",2018,6.77
"9383",809000,"Powiat zielonogórski",2018,7.84
"9384",810000,"Powiat żagański",2018,2.71
"9385",811000,"Powiat żarski",2018,5.19
"9386",812000,"Powiat wschowski",2018,1.36
"9387",861000,"Powiat m.Gorzów Wielkopolski",2018,4.08
"9388",862000,"Powiat m.Zielona Góra",2018,4.7
"9389",1001000,"Powiat bełchatowski",2018,11.89
"9390",1002000,"Powiat kutnowski",2018,1.8
"9391",1003000,"Powiat łaski",2018,3.79
"9392",1004000,"Powiat łęczycki",2018,0.34
"9393",1005000,"Powiat łowicki",2018,1.41
"9394",1006000,"Powiat łódzki wschodni",2018,5.54
"9395",1007000,"Powiat opoczyński",2018,1.51
"9396",1008000,"Powiat pabianicki",2018,1.4
"9397",1009000,"Powiat pajęczański",2018,9.55
"9398",1010000,"Powiat piotrkowski",2018,1.34
"9399",1011000,"Powiat poddębicki",2018,4.9
"9400",1012000,"Powiat radomszczański",2018,1.01
"9401",1013000,"Powiat rawski",2018,1.39
"9402",1014000,"Powiat sieradzki",2018,2.11
"9403",1015000,"Powiat skierniewicki",2018,7.2
"9404",1016000,"Powiat tomaszowski",2018,4.11
"9405",1017000,"Powiat wieluński",2018,3.21
"9406",1018000,"Powiat wieruszowski",2018,4.48
"9407",1019000,"Powiat zduńskowolski",2018,5.75
"9408",1020000,"Powiat zgierski",2018,1.45
"9409",1021000,"Powiat brzeziński",2018,0.55
"9410",1061000,"Powiat m.Łódź",2018,2.31
"9411",1062000,"Powiat m.Piotrków Trybunalski",2018,3.22
"9412",1063000,"Powiat m.Skierniewice",2018,5.69
"9413",1201000,"Powiat bocheński",2018,1.21
"9414",1202000,"Powiat brzeski",2018,0.38
"9415",1203000,"Powiat chrzanowski",2018,0.93
"9416",1204000,"Powiat dąbrowski",2018,0.84
"9417",1205000,"Powiat gorlicki",2018,1.12
"9418",1206000,"Powiat krakowski",2018,0.27
"9419",1208000,"Powiat miechowski",2018,1.69
"9420",1209000,"Powiat myślenicki",2018,0.35
"9421",1210000,"Powiat nowosądecki",2018,1.03
"9422",1211000,"Powiat nowotarski",2018,3.21
"9423",1212000,"Powiat olkuski",2018,0.14
"9424",1213000,"Powiat oświęcimski",2018,2
"9425",1214000,"Powiat proszowicki",2018,0.05
"9426",1215000,"Powiat suski",2018,0.57
"9427",1216000,"Powiat tarnowski",2018,1.87
"9428",1217000,"Powiat tatrzański",2018,1.2
"9429",1218000,"Powiat wadowicki",2018,0.14
"9430",1219000,"Powiat wielicki",2018,0.64
"9431",1261000,"Powiat m.Kraków",2018,2.77
"9432",1262000,"Powiat m.Nowy Sącz",2018,1.86
"9433",1263000,"Powiat m.Tarnów",2018,6.4
"9434",1401000,"Powiat białobrzeski",2018,2.09
"9435",1402000,"Powiat ciechanowski",2018,4.41
"9436",1403000,"Powiat garwoliński",2018,0.75
"9437",1404000,"Powiat gostyniński",2018,3.47
"9438",1405000,"Powiat grodziski",2018,2.43
"9439",1406000,"Powiat grójecki",2018,2.1
"9440",1407000,"Powiat kozienicki",2018,2.7
"9441",1408000,"Powiat legionowski",2018,5.29
"9442",1409000,"Powiat lipski",2018,1.2
"9443",1410000,"Powiat łosicki",2018,1.45
"9444",1411000,"Powiat makowski",2018,0.4
"9445",1412000,"Powiat miński",2018,1.28
"9446",1413000,"Powiat mławski",2018,2.94
"9447",1414000,"Powiat nowodworski",2018,8.3
"9448",1415000,"Powiat ostrołęcki",2018,25.3
"9449",1416000,"Powiat ostrowski",2018,0.92
"9450",1417000,"Powiat otwocki",2018,5.79
"9451",1418000,"Powiat piaseczyński",2018,2.07
"9452",1419000,"Powiat płocki",2018,4.7
"9453",1420000,"Powiat płoński",2018,2.65
"9454",1421000,"Powiat pruszkowski",2018,5.48
"9455",1422000,"Powiat przasnyski",2018,10.9
"9456",1423000,"Powiat przysuski",2018,1.05
"9457",1424000,"Powiat pułtuski",2018,0.21
"9458",1425000,"Powiat radomski",2018,0.6
"9459",1426000,"Powiat siedlecki",2018,3.17
"9460",1427000,"Powiat sierpecki",2018,0.77
"9461",1428000,"Powiat sochaczewski",2018,3.49
"9462",1429000,"Powiat sokołowski",2018,4.3
"9463",1430000,"Powiat szydłowiecki",2018,0.85
"9464",1432000,"Powiat warszawski zachodni",2018,3.68
"9465",1433000,"Powiat węgrowski",2018,3.34
"9466",1434000,"Powiat wołomiński",2018,3.34
"9467",1435000,"Powiat wyszkowski",2018,7.43
"9468",1436000,"Powiat zwoleński",2018,1.1
"9469",1437000,"Powiat żuromiński",2018,2.77
"9470",1438000,"Powiat żyrardowski",2018,4.54
"9471",1461000,"Powiat m.Ostrołęka",2018,3.96
"9472",1462000,"Powiat m.Płock",2018,5
"9473",1463000,"Powiat m.Radom",2018,2.87
"9474",1464000,"Powiat m.Siedlce",2018,4.85
"9475",1465000,"Powiat m. st. Warszawa",2018,3.32
"9476",1601000,"Powiat brzeski",2018,2.13
"9477",1602000,"Powiat głubczycki",2018,0.68
"9478",1603000,"Powiat kędzierzyńsko-kozielski",2018,4.3
"9479",1604000,"Powiat kluczborski",2018,1.84
"9480",1605000,"Powiat krapkowicki",2018,4.33
"9481",1606000,"Powiat namysłowski",2018,5.18
"9482",1607000,"Powiat nyski",2018,4.79
"9483",1608000,"Powiat oleski",2018,4.43
"9484",1609000,"Powiat opolski",2018,4.02
"9485",1610000,"Powiat prudnicki",2018,4.86
"9486",1611000,"Powiat strzelecki",2018,4.35
"9487",1661000,"Powiat m.Opole",2018,7.03
"9488",1802000,"Powiat brzozowski",2018,1.22
"9489",1803000,"Powiat dębicki",2018,1.5
"9490",1804000,"Powiat jarosławski",2018,1.17
"9491",1805000,"Powiat jasielski",2018,0.01
"9492",1806000,"Powiat kolbuszowski",2018,1.28
"9493",1807000,"Powiat krośnieński",2018,0.04
"9494",1808000,"Powiat leżajski",2018,2.93
"9495",1809000,"Powiat lubaczowski",2018,5.12
"9496",1810000,"Powiat łańcucki",2018,0.68
"9497",1811000,"Powiat mielecki",2018,5.91
"9498",1812000,"Powiat niżański",2018,8.68
"9499",1813000,"Powiat przemyski",2018,0.58
"9500",1815000,"Powiat ropczycko-sędziszowski",2018,0.95
"9501",1816000,"Powiat rzeszowski",2018,1.67
"9502",1818000,"Powiat stalowowolski",2018,8.54
"9503",1819000,"Powiat strzyżowski",2018,0.26
"9504",1820000,"Powiat tarnobrzeski",2018,0.75
"9505",1821000,"Powiat leski",2018,0.08
"9506",1861000,"Powiat m.Krosno",2018,4.56
"9507",1862000,"Powiat m.Przemyśl",2018,5.49
"9508",1863000,"Powiat m.Rzeszów",2018,8.15
"9509",1864000,"Powiat m.Tarnobrzeg",2018,5.12
"9510",2001000,"Powiat augustowski",2018,14.84
"9511",2002000,"Powiat białostocki",2018,5.24
"9512",2003000,"Powiat bielski",2018,5.45
"9513",2004000,"Powiat grajewski",2018,1.73
"9514",2005000,"Powiat hajnowski",2018,7.7
"9515",2006000,"Powiat kolneński",2018,1.12
"9516",2007000,"Powiat łomżyński",2018,2.12
"9517",2008000,"Powiat moniecki",2018,2.11
"9518",2009000,"Powiat sejneński",2018,8.01
"9519",2010000,"Powiat siemiatycki",2018,5.53
"9520",2011000,"Powiat sokólski",2018,0.96
"9521",2012000,"Powiat suwalski",2018,6.45
"9522",2013000,"Powiat wysokomazowiecki",2018,2.29
"9523",2014000,"Powiat zambrowski",2018,4.06
"9524",2061000,"Powiat m.Białystok",2018,4.32
"9525",2062000,"Powiat m.Łomża",2018,5.43
"9526",2063000,"Powiat m.Suwałki",2018,7.69
"9527",2201000,"Powiat bytowski",2018,5.62
"9528",2202000,"Powiat chojnicki",2018,16.81
"9529",2203000,"Powiat człuchowski",2018,7.82
"9530",2204000,"Powiat gdański",2018,5.78
"9531",2205000,"Powiat kartuski",2018,4.86
"9532",2206000,"Powiat kościerski",2018,3.9
"9533",2207000,"Powiat kwidzyński",2018,4.69
"9534",2208000,"Powiat lęborski",2018,5.87
"9535",2209000,"Powiat malborski",2018,9.07
"9536",2210000,"Powiat nowodworski",2018,2.66
"9537",2211000,"Powiat pucki",2018,13.24
"9538",2212000,"Powiat słupski",2018,7.26
"9539",2213000,"Powiat starogardzki",2018,4.12
"9540",2214000,"Powiat tczewski",2018,3.24
"9541",2215000,"Powiat wejherowski",2018,3.22
"9542",2216000,"Powiat sztumski",2018,6.71
"9543",2261000,"Powiat m.Gdańsk",2018,3.91
"9544",2262000,"Powiat m.Gdynia",2018,2.52
"9545",2263000,"Powiat m.Słupsk",2018,4.94
"9546",2264000,"Powiat m.Sopot",2018,5.83
"9547",2401000,"Powiat będziński",2018,1.9
"9548",2402000,"Powiat bielski",2018,1.47
"9549",2403000,"Powiat cieszyński",2018,1.54
"9550",2404000,"Powiat częstochowski",2018,2.79
"9551",2405000,"Powiat gliwicki",2018,1.17
"9552",2406000,"Powiat kłobucki",2018,0.69
"9553",2407000,"Powiat lubliniecki",2018,5.72
"9554",2408000,"Powiat mikołowski",2018,0.4
"9555",2409000,"Powiat myszkowski",2018,2.04
"9556",2410000,"Powiat pszczyński",2018,1.38
"9557",2411000,"Powiat raciborski",2018,3.16
"9558",2412000,"Powiat rybnicki",2018,0
"9559",2413000,"Powiat tarnogórski",2018,0.78
"9560",2414000,"Powiat bieruńsko-lędziński",2018,5.96
"9561",2415000,"Powiat wodzisławski",2018,0.92
"9562",2416000,"Powiat zawierciański",2018,3.34
"9563",2417000,"Powiat żywiecki",2018,0.23
"9564",2461000,"Powiat m.Bielsko-Biała",2018,1.97
"9565",2462000,"Powiat m.Bytom",2018,1.73
"9566",2463000,"Powiat m.Chorzów",2018,2.47
"9567",2464000,"Powiat m.Częstochowa",2018,3.41
"9568",2465000,"Powiat m.Dąbrowa Górnicza",2018,1.27
"9569",2466000,"Powiat m.Gliwice",2018,2.19
"9570",2467000,"Powiat m.Jastrzębie-Zdrój",2018,2.14
"9571",2468000,"Powiat m.Jaworzno",2018,3.24
"9572",2469000,"Powiat m.Katowice",2018,2.63
"9573",2470000,"Powiat m.Mysłowice",2018,0.12
"9574",2471000,"Powiat m.Piekary Śląskie",2018,0.8
"9575",2472000,"Powiat m.Ruda Śląska",2018,2.16
"9576",2473000,"Powiat m.Rybnik",2018,1.79
"9577",2474000,"Powiat m.Siemianowice Śląskie",2018,3.95
"9578",2475000,"Powiat m.Sosnowiec",2018,2.23
"9579",2476000,"Powiat m.Świętochłowice",2018,2.1
"9580",2477000,"Powiat m.Tychy",2018,3.91
"9581",2478000,"Powiat m.Zabrze",2018,1.36
"9582",2479000,"Powiat m.Żory",2018,3.09
"9583",2601000,"Powiat buski",2018,1.69
"9584",2602000,"Powiat jędrzejowski",2018,2.01
"9585",2603000,"Powiat kazimierski",2018,0.24
"9586",2604000,"Powiat kielecki",2018,2.3
"9587",2605000,"Powiat konecki",2018,3.17
"9588",2606000,"Powiat opatowski",2018,2.57
"9589",2607000,"Powiat ostrowiecki",2018,5.44
"9590",2609000,"Powiat sandomierski",2018,2.01
"9591",2610000,"Powiat skarżyski",2018,0.47
"9592",2611000,"Powiat starachowicki",2018,1.25
"9593",2612000,"Powiat staszowski",2018,1.4
"9594",2613000,"Powiat włoszczowski",2018,1.48
"9595",2661000,"Powiat m.Kielce",2018,2.62
"9596",2801000,"Powiat bartoszycki",2018,2.69
"9597",2802000,"Powiat braniewski",2018,1.28
"9598",2803000,"Powiat działdowski",2018,2.72
"9599",2804000,"Powiat elbląski",2018,3.98
"9600",2805000,"Powiat ełcki",2018,2.39
"9601",2806000,"Powiat giżycki",2018,2.47
"9602",2807000,"Powiat iławski",2018,6.19
"9603",2808000,"Powiat kętrzyński",2018,6.82
"9604",2809000,"Powiat lidzbarski",2018,5.88
"9605",2810000,"Powiat mrągowski",2018,2.86
"9606",2811000,"Powiat nidzicki",2018,7.17
"9607",2812000,"Powiat nowomiejski",2018,4.89
"9608",2813000,"Powiat olecki",2018,2.03
"9609",2814000,"Powiat olsztyński",2018,1.75
"9610",2815000,"Powiat ostródzki",2018,1.31
"9611",2816000,"Powiat piski",2018,4.22
"9612",2817000,"Powiat szczycieński",2018,2.86
"9613",2818000,"Powiat gołdapski",2018,8.77
"9614",2819000,"Powiat węgorzewski",2018,13.42
"9615",2861000,"Powiat m.Elbląg",2018,3.67
"9616",2862000,"Powiat m.Olsztyn",2018,5.05
"9617",3001000,"Powiat chodzieski",2018,8.26
"9618",3002000,"Powiat czarnkowsko-trzcianecki",2018,4.96
"9619",3003000,"Powiat gnieźnieński",2018,3.96
"9620",3004000,"Powiat gostyński",2018,7.7
"9621",3005000,"Powiat grodziski",2018,13.56
"9622",3006000,"Powiat jarociński",2018,4.39
"9623",3007000,"Powiat kaliski",2018,2.24
"9624",3008000,"Powiat kępiński",2018,7.74
"9625",3009000,"Powiat kolski",2018,2.75
"9626",3010000,"Powiat koniński",2018,4.92
"9627",3011000,"Powiat kościański",2018,11.78
"9628",3012000,"Powiat krotoszyński",2018,2.85
"9629",3013000,"Powiat leszczyński",2018,16.15
"9630",3014000,"Powiat międzychodzki",2018,1.95
"9631",3015000,"Powiat nowotomyski",2018,8.47
"9632",3016000,"Powiat obornicki",2018,6.98
"9633",3017000,"Powiat ostrowski",2018,5.27
"9634",3018000,"Powiat ostrzeszowski",2018,4.48
"9635",3019000,"Powiat pilski",2018,5.48
"9636",3020000,"Powiat pleszewski",2018,5.54
"9637",3021000,"Powiat poznański",2018,4
"9638",3022000,"Powiat rawicki",2018,3.53
"9639",3023000,"Powiat słupecki",2018,1.72
"9640",3024000,"Powiat szamotulski",2018,6.42
"9641",3025000,"Powiat średzki",2018,3.61
"9642",3026000,"Powiat śremski",2018,4.19
"9643",3027000,"Powiat turecki",2018,2.73
"9644",3028000,"Powiat wągrowiecki",2018,5.95
"9645",3029000,"Powiat wolsztyński",2018,8.67
"9646",3030000,"Powiat wrzesiński",2018,1.25
"9647",3031000,"Powiat złotowski",2018,4.61
"9648",3061000,"Powiat m.Kalisz",2018,5.08
"9649",3062000,"Powiat m.Konin",2018,5.17
"9650",3063000,"Powiat m.Leszno",2018,8.33
"9651",3064000,"Powiat m.Poznań",2018,4.52
"9652",3201000,"Powiat białogardzki",2018,4.66
"9653",3202000,"Powiat choszczeński",2018,0.97
"9654",3203000,"Powiat drawski",2018,0.71
"9655",3204000,"Powiat goleniowski",2018,4.76
"9656",3205000,"Powiat gryficki",2018,6.1
"9657",3206000,"Powiat gryfiński",2018,3.37
"9658",3207000,"Powiat kamieński",2018,9.19
"9659",3208000,"Powiat kołobrzeski",2018,8.2
"9660",3209000,"Powiat koszaliński",2018,9.1
"9661",3210000,"Powiat myśliborski",2018,3.91
"9662",3211000,"Powiat policki",2018,8.66
"9663",3212000,"Powiat pyrzycki",2018,3.2
"9664",3213000,"Powiat sławieński",2018,7.98
"9665",3214000,"Powiat stargardzki",2018,4.85
"9666",3215000,"Powiat szczecinecki",2018,4.09
"9667",3216000,"Powiat świdwiński",2018,6.75
"9668",3217000,"Powiat wałecki",2018,3.37
"9669",3218000,"Powiat łobeski",2018,0.43
"9670",3261000,"Powiat m.Koszalin",2018,7.19
"9671",3262000,"Powiat m.Szczecin",2018,3.41
"9672",3263000,"Powiat m.Świnoujście",2018,8.58
"9673",201000,"Powiat bolesławiecki",2019,NA
"9674",202000,"Powiat dzierżoniowski",2019,NA
"9675",203000,"Powiat głogowski",2019,NA
"9676",204000,"Powiat górowski",2019,NA
"9677",205000,"Powiat jaworski",2019,NA
"9678",208000,"Powiat kłodzki",2019,NA
"9679",209000,"Powiat legnicki",2019,NA
"9680",211000,"Powiat lubiński",2019,NA
"9681",212000,"Powiat lwówecki",2019,NA
"9682",213000,"Powiat milicki",2019,NA
"9683",214000,"Powiat oleśnicki",2019,NA
"9684",215000,"Powiat oławski",2019,NA
"9685",216000,"Powiat polkowicki",2019,NA
"9686",217000,"Powiat strzeliński",2019,NA
"9687",218000,"Powiat średzki",2019,NA
"9688",219000,"Powiat świdnicki",2019,NA
"9689",220000,"Powiat trzebnicki",2019,NA
"9690",221000,"Powiat wałbrzyski",2019,NA
"9691",222000,"Powiat wołowski",2019,NA
"9692",223000,"Powiat wrocławski",2019,NA
"9693",224000,"Powiat ząbkowicki",2019,NA
"9694",225000,"Powiat zgorzelecki",2019,NA
"9695",226000,"Powiat złotoryjski",2019,NA
"9696",261000,"Powiat m.Jelenia Góra",2019,NA
"9697",262000,"Powiat m.Legnica",2019,NA
"9698",264000,"Powiat m.Wrocław",2019,NA
"9699",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"9700",401000,"Powiat aleksandrowski",2019,NA
"9701",402000,"Powiat brodnicki",2019,NA
"9702",403000,"Powiat bydgoski",2019,NA
"9703",404000,"Powiat chełmiński",2019,NA
"9704",405000,"Powiat golubsko-dobrzyński",2019,NA
"9705",406000,"Powiat grudziądzki",2019,NA
"9706",407000,"Powiat inowrocławski",2019,NA
"9707",408000,"Powiat lipnowski",2019,NA
"9708",409000,"Powiat mogileński",2019,NA
"9709",410000,"Powiat nakielski",2019,NA
"9710",411000,"Powiat radziejowski",2019,NA
"9711",412000,"Powiat rypiński",2019,NA
"9712",413000,"Powiat sępoleński",2019,NA
"9713",414000,"Powiat świecki",2019,NA
"9714",415000,"Powiat toruński",2019,NA
"9715",416000,"Powiat tucholski",2019,NA
"9716",417000,"Powiat wąbrzeski",2019,NA
"9717",418000,"Powiat włocławski",2019,NA
"9718",419000,"Powiat żniński",2019,NA
"9719",461000,"Powiat m.Bydgoszcz",2019,NA
"9720",462000,"Powiat m.Grudziądz",2019,NA
"9721",463000,"Powiat m.Toruń",2019,NA
"9722",464000,"Powiat m.Włocławek",2019,NA
"9723",601000,"Powiat bialski",2019,NA
"9724",602000,"Powiat biłgorajski",2019,NA
"9725",603000,"Powiat chełmski",2019,NA
"9726",604000,"Powiat hrubieszowski",2019,NA
"9727",605000,"Powiat janowski",2019,NA
"9728",606000,"Powiat krasnostawski",2019,NA
"9729",607000,"Powiat kraśnicki",2019,NA
"9730",608000,"Powiat lubartowski",2019,NA
"9731",609000,"Powiat lubelski",2019,NA
"9732",610000,"Powiat łęczyński",2019,NA
"9733",611000,"Powiat łukowski",2019,NA
"9734",612000,"Powiat opolski",2019,NA
"9735",613000,"Powiat parczewski",2019,NA
"9736",614000,"Powiat puławski",2019,NA
"9737",615000,"Powiat radzyński",2019,NA
"9738",616000,"Powiat rycki",2019,NA
"9739",617000,"Powiat świdnicki",2019,NA
"9740",618000,"Powiat tomaszowski",2019,NA
"9741",619000,"Powiat włodawski",2019,NA
"9742",620000,"Powiat zamojski",2019,NA
"9743",661000,"Powiat m.Biała Podlaska",2019,NA
"9744",662000,"Powiat m.Chełm",2019,NA
"9745",663000,"Powiat m.Lublin",2019,NA
"9746",664000,"Powiat m.Zamość",2019,NA
"9747",801000,"Powiat gorzowski",2019,NA
"9748",802000,"Powiat krośnieński",2019,NA
"9749",803000,"Powiat międzyrzecki",2019,NA
"9750",804000,"Powiat nowosolski",2019,NA
"9751",805000,"Powiat słubicki",2019,NA
"9752",806000,"Powiat strzelecko-drezdenecki",2019,NA
"9753",807000,"Powiat sulęciński",2019,NA
"9754",808000,"Powiat świebodziński",2019,NA
"9755",809000,"Powiat zielonogórski",2019,NA
"9756",810000,"Powiat żagański",2019,NA
"9757",811000,"Powiat żarski",2019,NA
"9758",812000,"Powiat wschowski",2019,NA
"9759",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"9760",862000,"Powiat m.Zielona Góra",2019,NA
"9761",1001000,"Powiat bełchatowski",2019,NA
"9762",1002000,"Powiat kutnowski",2019,NA
"9763",1003000,"Powiat łaski",2019,NA
"9764",1004000,"Powiat łęczycki",2019,NA
"9765",1005000,"Powiat łowicki",2019,NA
"9766",1006000,"Powiat łódzki wschodni",2019,NA
"9767",1007000,"Powiat opoczyński",2019,NA
"9768",1008000,"Powiat pabianicki",2019,NA
"9769",1009000,"Powiat pajęczański",2019,NA
"9770",1010000,"Powiat piotrkowski",2019,NA
"9771",1011000,"Powiat poddębicki",2019,NA
"9772",1012000,"Powiat radomszczański",2019,NA
"9773",1013000,"Powiat rawski",2019,NA
"9774",1014000,"Powiat sieradzki",2019,NA
"9775",1015000,"Powiat skierniewicki",2019,NA
"9776",1016000,"Powiat tomaszowski",2019,NA
"9777",1017000,"Powiat wieluński",2019,NA
"9778",1018000,"Powiat wieruszowski",2019,NA
"9779",1019000,"Powiat zduńskowolski",2019,NA
"9780",1020000,"Powiat zgierski",2019,NA
"9781",1021000,"Powiat brzeziński",2019,NA
"9782",1061000,"Powiat m.Łódź",2019,NA
"9783",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"9784",1063000,"Powiat m.Skierniewice",2019,NA
"9785",1201000,"Powiat bocheński",2019,NA
"9786",1202000,"Powiat brzeski",2019,NA
"9787",1203000,"Powiat chrzanowski",2019,NA
"9788",1204000,"Powiat dąbrowski",2019,NA
"9789",1205000,"Powiat gorlicki",2019,NA
"9790",1206000,"Powiat krakowski",2019,NA
"9791",1208000,"Powiat miechowski",2019,NA
"9792",1209000,"Powiat myślenicki",2019,NA
"9793",1210000,"Powiat nowosądecki",2019,NA
"9794",1211000,"Powiat nowotarski",2019,NA
"9795",1212000,"Powiat olkuski",2019,NA
"9796",1213000,"Powiat oświęcimski",2019,NA
"9797",1214000,"Powiat proszowicki",2019,NA
"9798",1215000,"Powiat suski",2019,NA
"9799",1216000,"Powiat tarnowski",2019,NA
"9800",1217000,"Powiat tatrzański",2019,NA
"9801",1218000,"Powiat wadowicki",2019,NA
"9802",1219000,"Powiat wielicki",2019,NA
"9803",1261000,"Powiat m.Kraków",2019,NA
"9804",1262000,"Powiat m.Nowy Sącz",2019,NA
"9805",1263000,"Powiat m.Tarnów",2019,NA
"9806",1401000,"Powiat białobrzeski",2019,NA
"9807",1402000,"Powiat ciechanowski",2019,NA
"9808",1403000,"Powiat garwoliński",2019,NA
"9809",1404000,"Powiat gostyniński",2019,NA
"9810",1405000,"Powiat grodziski",2019,NA
"9811",1406000,"Powiat grójecki",2019,NA
"9812",1407000,"Powiat kozienicki",2019,NA
"9813",1408000,"Powiat legionowski",2019,NA
"9814",1409000,"Powiat lipski",2019,NA
"9815",1410000,"Powiat łosicki",2019,NA
"9816",1411000,"Powiat makowski",2019,NA
"9817",1412000,"Powiat miński",2019,NA
"9818",1413000,"Powiat mławski",2019,NA
"9819",1414000,"Powiat nowodworski",2019,NA
"9820",1415000,"Powiat ostrołęcki",2019,NA
"9821",1416000,"Powiat ostrowski",2019,NA
"9822",1417000,"Powiat otwocki",2019,NA
"9823",1418000,"Powiat piaseczyński",2019,NA
"9824",1419000,"Powiat płocki",2019,NA
"9825",1420000,"Powiat płoński",2019,NA
"9826",1421000,"Powiat pruszkowski",2019,NA
"9827",1422000,"Powiat przasnyski",2019,NA
"9828",1423000,"Powiat przysuski",2019,NA
"9829",1424000,"Powiat pułtuski",2019,NA
"9830",1425000,"Powiat radomski",2019,NA
"9831",1426000,"Powiat siedlecki",2019,NA
"9832",1427000,"Powiat sierpecki",2019,NA
"9833",1428000,"Powiat sochaczewski",2019,NA
"9834",1429000,"Powiat sokołowski",2019,NA
"9835",1430000,"Powiat szydłowiecki",2019,NA
"9836",1432000,"Powiat warszawski zachodni",2019,NA
"9837",1433000,"Powiat węgrowski",2019,NA
"9838",1434000,"Powiat wołomiński",2019,NA
"9839",1435000,"Powiat wyszkowski",2019,NA
"9840",1436000,"Powiat zwoleński",2019,NA
"9841",1437000,"Powiat żuromiński",2019,NA
"9842",1438000,"Powiat żyrardowski",2019,NA
"9843",1461000,"Powiat m.Ostrołęka",2019,NA
"9844",1462000,"Powiat m.Płock",2019,NA
"9845",1463000,"Powiat m.Radom",2019,NA
"9846",1464000,"Powiat m.Siedlce",2019,NA
"9847",1465000,"Powiat m. st. Warszawa",2019,NA
"9848",1601000,"Powiat brzeski",2019,NA
"9849",1602000,"Powiat głubczycki",2019,NA
"9850",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"9851",1604000,"Powiat kluczborski",2019,NA
"9852",1605000,"Powiat krapkowicki",2019,NA
"9853",1606000,"Powiat namysłowski",2019,NA
"9854",1607000,"Powiat nyski",2019,NA
"9855",1608000,"Powiat oleski",2019,NA
"9856",1609000,"Powiat opolski",2019,NA
"9857",1610000,"Powiat prudnicki",2019,NA
"9858",1611000,"Powiat strzelecki",2019,NA
"9859",1661000,"Powiat m.Opole",2019,NA
"9860",1802000,"Powiat brzozowski",2019,NA
"9861",1803000,"Powiat dębicki",2019,NA
"9862",1804000,"Powiat jarosławski",2019,NA
"9863",1805000,"Powiat jasielski",2019,NA
"9864",1806000,"Powiat kolbuszowski",2019,NA
"9865",1807000,"Powiat krośnieński",2019,NA
"9866",1808000,"Powiat leżajski",2019,NA
"9867",1809000,"Powiat lubaczowski",2019,NA
"9868",1810000,"Powiat łańcucki",2019,NA
"9869",1811000,"Powiat mielecki",2019,NA
"9870",1812000,"Powiat niżański",2019,NA
"9871",1813000,"Powiat przemyski",2019,NA
"9872",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"9873",1816000,"Powiat rzeszowski",2019,NA
"9874",1818000,"Powiat stalowowolski",2019,NA
"9875",1819000,"Powiat strzyżowski",2019,NA
"9876",1820000,"Powiat tarnobrzeski",2019,NA
"9877",1821000,"Powiat leski",2019,NA
"9878",1861000,"Powiat m.Krosno",2019,NA
"9879",1862000,"Powiat m.Przemyśl",2019,NA
"9880",1863000,"Powiat m.Rzeszów",2019,NA
"9881",1864000,"Powiat m.Tarnobrzeg",2019,NA
"9882",2001000,"Powiat augustowski",2019,NA
"9883",2002000,"Powiat białostocki",2019,NA
"9884",2003000,"Powiat bielski",2019,NA
"9885",2004000,"Powiat grajewski",2019,NA
"9886",2005000,"Powiat hajnowski",2019,NA
"9887",2006000,"Powiat kolneński",2019,NA
"9888",2007000,"Powiat łomżyński",2019,NA
"9889",2008000,"Powiat moniecki",2019,NA
"9890",2009000,"Powiat sejneński",2019,NA
"9891",2010000,"Powiat siemiatycki",2019,NA
"9892",2011000,"Powiat sokólski",2019,NA
"9893",2012000,"Powiat suwalski",2019,NA
"9894",2013000,"Powiat wysokomazowiecki",2019,NA
"9895",2014000,"Powiat zambrowski",2019,NA
"9896",2061000,"Powiat m.Białystok",2019,NA
"9897",2062000,"Powiat m.Łomża",2019,NA
"9898",2063000,"Powiat m.Suwałki",2019,NA
"9899",2201000,"Powiat bytowski",2019,NA
"9900",2202000,"Powiat chojnicki",2019,NA
"9901",2203000,"Powiat człuchowski",2019,NA
