"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_jednorodzinnych_mc"
"26208",2610000,"Powiat skarżyski",2016,64.3
"26209",2611000,"Powiat starachowicki",2016,65.8
"26210",2612000,"Powiat staszowski",2016,87.5
"26211",2613000,"Powiat włoszczowski",2016,85.3
"26212",2661000,"Powiat m.Kielce",2016,71.4
"26213",2801000,"Powiat bartoszycki",2016,39.7
"26214",2802000,"Powiat braniewski",2016,43.3
"26215",2803000,"Powiat działdowski",2016,46.1
"26216",2804000,"Powiat elbląski",2016,39.3
"26217",2805000,"Powiat ełcki",2016,47.7
"26218",2806000,"Powiat giżycki",2016,49
"26219",2807000,"Powiat iławski",2016,39.1
"26220",2808000,"Powiat kętrzyński",2016,34
"26221",2809000,"Powiat lidzbarski",2016,45.6
"26222",2810000,"Powiat mrągowski",2016,48.8
"26223",2811000,"Powiat nidzicki",2016,51
"26224",2812000,"Powiat nowomiejski",2016,45.5
"26225",2813000,"Powiat olecki",2016,50
"26226",2814000,"Powiat olsztyński",2016,43.8
"26227",2815000,"Powiat ostródzki",2016,44.7
"26228",2816000,"Powiat piski",2016,51.9
"26229",2817000,"Powiat szczycieński",2016,45.7
"26230",2818000,"Powiat gołdapski",2016,32.3
"26231",2819000,"Powiat węgorzewski",2016,41.3
"26232",2861000,"Powiat m.Elbląg",2016,45.1
"26233",2862000,"Powiat m.Olsztyn",2016,35.3
"26234",3001000,"Powiat chodzieski",2016,39.4
"26235",3002000,"Powiat czarnkowsko-trzcianecki",2016,39.1
"26236",3003000,"Powiat gnieźnieński",2016,38.2
"26237",3004000,"Powiat gostyński",2016,36.1
"26238",3005000,"Powiat grodziski",2016,42.5
"26239",3006000,"Powiat jarociński",2016,34.8
"26240",3007000,"Powiat kaliski",2016,50.2
"26241",3008000,"Powiat kępiński",2016,41.7
"26242",3009000,"Powiat kolski",2016,50.1
"26243",3010000,"Powiat koniński",2016,46.8
"26244",3011000,"Powiat kościański",2016,44.3
"26245",3012000,"Powiat krotoszyński",2016,46
"26246",3013000,"Powiat leszczyński",2016,40.3
"26247",3014000,"Powiat międzychodzki",2016,36.1
"26248",3015000,"Powiat nowotomyski",2016,39.9
"26249",3016000,"Powiat obornicki",2016,42.7
"26250",3017000,"Powiat ostrowski",2016,43.6
"26251",3018000,"Powiat ostrzeszowski",2016,46
"26252",3019000,"Powiat pilski",2016,31.9
"26253",3020000,"Powiat pleszewski",2016,41.9
"26254",3021000,"Powiat poznański",2016,30.8
"26255",3022000,"Powiat rawicki",2016,34.6
"26256",3023000,"Powiat słupecki",2016,42.9
"26257",3024000,"Powiat szamotulski",2016,33.5
"26258",3025000,"Powiat średzki",2016,35.6
"26259",3026000,"Powiat śremski",2016,31.7
"26260",3027000,"Powiat turecki",2016,40.3
"26261",3028000,"Powiat wągrowiecki",2016,38.2
"26262",3029000,"Powiat wolsztyński",2016,62.1
"26263",3030000,"Powiat wrzesiński",2016,45.8
"26264",3031000,"Powiat złotowski",2016,42.4
"26265",3061000,"Powiat m.Kalisz",2016,53.2
"26266",3062000,"Powiat m.Konin",2016,33.6
"26267",3063000,"Powiat m.Leszno",2016,35.2
"26268",3064000,"Powiat m.Poznań",2016,28.9
"26269",3201000,"Powiat białogardzki",2016,40.7
"26270",3202000,"Powiat choszczeński",2016,56.6
"26271",3203000,"Powiat drawski",2016,42.2
"26272",3204000,"Powiat goleniowski",2016,51
"26273",3205000,"Powiat gryficki",2016,48.8
"26274",3206000,"Powiat gryfiński",2016,46.8
"26275",3207000,"Powiat kamieński",2016,48.2
"26276",3208000,"Powiat kołobrzeski",2016,39.7
"26277",3209000,"Powiat koszaliński",2016,50.5
"26278",3210000,"Powiat myśliborski",2016,55.3
"26279",3211000,"Powiat policki",2016,44.9
"26280",3212000,"Powiat pyrzycki",2016,46.1
"26281",3213000,"Powiat sławieński",2016,49.2
"26282",3214000,"Powiat stargardzki",2016,52.3
"26283",3215000,"Powiat szczecinecki",2016,39
"26284",3216000,"Powiat świdwiński",2016,61.9
"26285",3217000,"Powiat wałecki",2016,45.7
"26286",3218000,"Powiat łobeski",2016,59.2
"26287",3261000,"Powiat m.Koszalin",2016,50.5
"26288",3262000,"Powiat m.Szczecin",2016,51.8
"26289",3263000,"Powiat m.Świnoujście",2016,36.3
"26290",201000,"Powiat bolesławiecki",2017,19.7
"26291",202000,"Powiat dzierżoniowski",2017,20.8
"26292",203000,"Powiat głogowski",2017,18.3
"26293",204000,"Powiat górowski",2017,20.5
"26294",205000,"Powiat jaworski",2017,52.5
"26295",206000,"Powiat jeleniogórski",2017,57
"26296",207000,"Powiat kamiennogórski",2017,20.5
"26297",208000,"Powiat kłodzki",2017,19.9
"26298",209000,"Powiat legnicki",2017,59.4
"26299",210000,"Powiat lubański",2017,52.6
"26300",211000,"Powiat lubiński",2017,45.7
"26301",212000,"Powiat lwówecki",2017,51.3
"26302",213000,"Powiat milicki",2017,40.4
"26303",214000,"Powiat oleśnicki",2017,37.8
"26304",215000,"Powiat oławski",2017,40.5
"26305",216000,"Powiat polkowicki",2017,45.4
"26306",217000,"Powiat strzeliński",2017,48.9
"26307",218000,"Powiat średzki",2017,19
"26308",219000,"Powiat świdnicki",2017,23.6
"26309",220000,"Powiat trzebnicki",2017,47
"26310",221000,"Powiat wałbrzyski",2017,45.9
"26311",222000,"Powiat wołowski",2017,60.6
"26312",223000,"Powiat wrocławski",2017,32.9
"26313",224000,"Powiat ząbkowicki",2017,21.9
"26314",225000,"Powiat zgorzelecki",2017,22.5
"26315",226000,"Powiat złotoryjski",2017,27
"26316",261000,"Powiat m.Jelenia Góra",2017,39.6
"26317",262000,"Powiat m.Legnica",2017,21.4
"26318",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"26319",264000,"Powiat m.Wrocław",2017,37.8
"26320",265000,"Powiat m.Wałbrzych od 2013",2017,36.6
"26321",401000,"Powiat aleksandrowski",2017,58
"26322",402000,"Powiat brodnicki",2017,48
"26323",403000,"Powiat bydgoski",2017,40.9
"26324",404000,"Powiat chełmiński",2017,45.4
"26325",405000,"Powiat golubsko-dobrzyński",2017,44.5
"26326",406000,"Powiat grudziądzki",2017,52.9
"26327",407000,"Powiat inowrocławski",2017,34
"26328",408000,"Powiat lipnowski",2017,55.6
"26329",409000,"Powiat mogileński",2017,35.9
"26330",410000,"Powiat nakielski",2017,38.3
"26331",411000,"Powiat radziejowski",2017,46.5
"26332",412000,"Powiat rypiński",2017,37.9
"26333",413000,"Powiat sępoleński",2017,36.7
"26334",414000,"Powiat świecki",2017,41.4
"26335",415000,"Powiat toruński",2017,47.1
"26336",416000,"Powiat tucholski",2017,54.5
"26337",417000,"Powiat wąbrzeski",2017,43.9
"26338",418000,"Powiat włocławski",2017,50.3
"26339",419000,"Powiat żniński",2017,47.9
"26340",461000,"Powiat m.Bydgoszcz",2017,40.6
"26341",462000,"Powiat m.Grudziądz",2017,29.3
"26342",463000,"Powiat m.Toruń",2017,42.6
"26343",464000,"Powiat m.Włocławek",2017,39.2
"26344",601000,"Powiat bialski",2017,57
"26345",602000,"Powiat biłgorajski",2017,69.2
"26346",603000,"Powiat chełmski",2017,52
"26347",604000,"Powiat hrubieszowski",2017,49.9
"26348",605000,"Powiat janowski",2017,88.8
"26349",606000,"Powiat krasnostawski",2017,60.4
"26350",607000,"Powiat kraśnicki",2017,66.6
"26351",608000,"Powiat lubartowski",2017,61.3
"26352",609000,"Powiat lubelski",2017,53.2
"26353",610000,"Powiat łęczyński",2017,44.7
"26354",611000,"Powiat łukowski",2017,68.9
"26355",612000,"Powiat opolski",2017,50.5
"26356",613000,"Powiat parczewski",2017,49.1
"26357",614000,"Powiat puławski",2017,54.7
"26358",615000,"Powiat radzyński",2017,54.1
"26359",616000,"Powiat rycki",2017,73.4
"26360",617000,"Powiat świdnicki",2017,60.4
"26361",618000,"Powiat tomaszowski",2017,70.7
"26362",619000,"Powiat włodawski",2017,79.7
"26363",620000,"Powiat zamojski",2017,69.3
"26364",661000,"Powiat m.Biała Podlaska",2017,73
"26365",662000,"Powiat m.Chełm",2017,62.2
"26366",663000,"Powiat m.Lublin",2017,49.1
"26367",664000,"Powiat m.Zamość",2017,68.3
"26368",801000,"Powiat gorzowski",2017,45.9
"26369",802000,"Powiat krośnieński",2017,41.4
"26370",803000,"Powiat międzyrzecki",2017,44.4
"26371",804000,"Powiat nowosolski",2017,51.9
"26372",805000,"Powiat słubicki",2017,39.9
"26373",806000,"Powiat strzelecko-drezdenecki",2017,41.6
"26374",807000,"Powiat sulęciński",2017,39.3
"26375",808000,"Powiat świebodziński",2017,42.2
"26376",809000,"Powiat zielonogórski",2017,39.8
"26377",810000,"Powiat żagański",2017,35.8
"26378",811000,"Powiat żarski",2017,39.4
"26379",812000,"Powiat wschowski",2017,55.5
"26380",861000,"Powiat m.Gorzów Wielkopolski",2017,50.4
"26381",862000,"Powiat m.Zielona Góra",2017,30
"26382",1001000,"Powiat bełchatowski",2017,49.6
"26383",1002000,"Powiat kutnowski",2017,50.4
"26384",1003000,"Powiat łaski",2017,62
"26385",1004000,"Powiat łęczycki",2017,45.7
"26386",1005000,"Powiat łowicki",2017,47
"26387",1006000,"Powiat łódzki wschodni",2017,58.1
"26388",1007000,"Powiat opoczyński",2017,64.8
"26389",1008000,"Powiat pabianicki",2017,53.7
"26390",1009000,"Powiat pajęczański",2017,66.6
"26391",1010000,"Powiat piotrkowski",2017,58.4
"26392",1011000,"Powiat poddębicki",2017,62.4
"26393",1012000,"Powiat radomszczański",2017,65.8
"26394",1013000,"Powiat rawski",2017,55.9
"26395",1014000,"Powiat sieradzki",2017,67.1
"26396",1015000,"Powiat skierniewicki",2017,50.7
"26397",1016000,"Powiat tomaszowski",2017,56.2
"26398",1017000,"Powiat wieluński",2017,54.1
"26399",1018000,"Powiat wieruszowski",2017,49.5
"26400",1019000,"Powiat zduńskowolski",2017,58.4
"26401",1020000,"Powiat zgierski",2017,54.8
"26402",1021000,"Powiat brzeziński",2017,61.6
"26403",1061000,"Powiat m.Łódź",2017,47.1
"26404",1062000,"Powiat m.Piotrków Trybunalski",2017,54.3
"26405",1063000,"Powiat m.Skierniewice",2017,43.6
"26406",1201000,"Powiat bocheński",2017,73.6
"26407",1202000,"Powiat brzeski",2017,78.8
"26408",1203000,"Powiat chrzanowski",2017,60.6
"26409",1204000,"Powiat dąbrowski",2017,71.3
"26410",1205000,"Powiat gorlicki",2017,80.9
"26411",1206000,"Powiat krakowski",2017,55.3
"26412",1207000,"Powiat limanowski",2017,84
"26413",1208000,"Powiat miechowski",2017,75.6
"26414",1209000,"Powiat myślenicki",2017,73
"26415",1210000,"Powiat nowosądecki",2017,81.8
"26416",1211000,"Powiat nowotarski",2017,75.6
"26417",1212000,"Powiat olkuski",2017,77
"26418",1213000,"Powiat oświęcimski",2017,59.8
"26419",1214000,"Powiat proszowicki",2017,72.6
"26420",1215000,"Powiat suski",2017,91
"26421",1216000,"Powiat tarnowski",2017,75.2
"26422",1217000,"Powiat tatrzański",2017,67.6
"26423",1218000,"Powiat wadowicki",2017,76.2
"26424",1219000,"Powiat wielicki",2017,50.8
"26425",1261000,"Powiat m.Kraków",2017,44.2
"26426",1262000,"Powiat m.Nowy Sącz",2017,65.6
"26427",1263000,"Powiat m.Tarnów",2017,47
"26428",1401000,"Powiat białobrzeski",2017,96.4
"26429",1402000,"Powiat ciechanowski",2017,66.8
"26430",1403000,"Powiat garwoliński",2017,74.4
"26431",1404000,"Powiat gostyniński",2017,59.6
"26432",1405000,"Powiat grodziski",2017,47
"26433",1406000,"Powiat grójecki",2017,63.6
"26434",1407000,"Powiat kozienicki",2017,74.4
"26435",1408000,"Powiat legionowski",2017,47.9
"26436",1409000,"Powiat lipski",2017,62.2
"26437",1410000,"Powiat łosicki",2017,40.3
"26438",1411000,"Powiat makowski",2017,74.2
"26439",1412000,"Powiat miński",2017,63.7
"26440",1413000,"Powiat mławski",2017,69.8
"26441",1414000,"Powiat nowodworski",2017,70
"26442",1415000,"Powiat ostrołęcki",2017,81.7
"26443",1416000,"Powiat ostrowski",2017,77.9
"26444",1417000,"Powiat otwocki",2017,67.3
"26445",1418000,"Powiat piaseczyński",2017,50
"26446",1419000,"Powiat płocki",2017,61
"26447",1420000,"Powiat płoński",2017,75.3
"26448",1421000,"Powiat pruszkowski",2017,53.1
"26449",1422000,"Powiat przasnyski",2017,92.7
"26450",1423000,"Powiat przysuski",2017,82
"26451",1424000,"Powiat pułtuski",2017,66.1
"26452",1425000,"Powiat radomski",2017,70.7
"26453",1426000,"Powiat siedlecki",2017,60.7
"26454",1427000,"Powiat sierpecki",2017,49.6
"26455",1428000,"Powiat sochaczewski",2017,73
"26456",1429000,"Powiat sokołowski",2017,64.5
"26457",1430000,"Powiat szydłowiecki",2017,79.9
"26458",1432000,"Powiat warszawski zachodni",2017,49.6
"26459",1433000,"Powiat węgrowski",2017,64.5
"26460",1434000,"Powiat wołomiński",2017,47.8
"26461",1435000,"Powiat wyszkowski",2017,76.1
"26462",1436000,"Powiat zwoleński",2017,42
"26463",1437000,"Powiat żuromiński",2017,41.4
"26464",1438000,"Powiat żyrardowski",2017,65.5
"26465",1461000,"Powiat m.Ostrołęka",2017,61.8
"26466",1462000,"Powiat m.Płock",2017,48.9
"26467",1463000,"Powiat m.Radom",2017,90.5
"26468",1464000,"Powiat m.Siedlce",2017,56
"26469",1465000,"Powiat m. st. Warszawa",2017,51.7
"26470",1601000,"Powiat brzeski",2017,53.3
"26471",1602000,"Powiat głubczycki",2017,69.3
"26472",1603000,"Powiat kędzierzyńsko-kozielski",2017,58.9
"26473",1604000,"Powiat kluczborski",2017,48.6
"26474",1605000,"Powiat krapkowicki",2017,54.8
"26475",1606000,"Powiat namysłowski",2017,50.3
"26476",1607000,"Powiat nyski",2017,67.1
"26477",1608000,"Powiat oleski",2017,71.4
"26478",1609000,"Powiat opolski",2017,59
"26479",1610000,"Powiat prudnicki",2017,60.9
"26480",1611000,"Powiat strzelecki",2017,66.3
"26481",1661000,"Powiat m.Opole",2017,26
"26482",1801000,"Powiat bieszczadzki",2017,93.3
"26483",1802000,"Powiat brzozowski",2017,74.7
"26484",1803000,"Powiat dębicki",2017,82.4
"26485",1804000,"Powiat jarosławski",2017,75
"26486",1805000,"Powiat jasielski",2017,75.6
"26487",1806000,"Powiat kolbuszowski",2017,72.9
"26488",1807000,"Powiat krośnieński",2017,78.2
"26489",1808000,"Powiat leżajski",2017,81.1
"26490",1809000,"Powiat lubaczowski",2017,78.8
"26491",1810000,"Powiat łańcucki",2017,69.4
"26492",1811000,"Powiat mielecki",2017,70.6
"26493",1812000,"Powiat niżański",2017,81.7
"26494",1813000,"Powiat przemyski",2017,67.5
"26495",1814000,"Powiat przeworski",2017,79.6
"26496",1815000,"Powiat ropczycko-sędziszowski",2017,88.2
"26497",1816000,"Powiat rzeszowski",2017,65.4
"26498",1817000,"Powiat sanocki",2017,81.5
"26499",1818000,"Powiat stalowowolski",2017,78
"26500",1819000,"Powiat strzyżowski",2017,84.9
"26501",1820000,"Powiat tarnobrzeski",2017,61
"26502",1821000,"Powiat leski",2017,89.8
"26503",1861000,"Powiat m.Krosno",2017,53
"26504",1862000,"Powiat m.Przemyśl",2017,62.1
"26505",1863000,"Powiat m.Rzeszów",2017,54.2
"26506",1864000,"Powiat m.Tarnobrzeg",2017,53.9
"26507",2001000,"Powiat augustowski",2017,63.8
"26508",2002000,"Powiat białostocki",2017,48.2
"26509",2003000,"Powiat bielski",2017,48.7
"26510",2004000,"Powiat grajewski",2017,84.3
"26511",2005000,"Powiat hajnowski",2017,58.5
"26512",2006000,"Powiat kolneński",2017,67
"26513",2007000,"Powiat łomżyński",2017,54
"26514",2008000,"Powiat moniecki",2017,55.5
"26515",2009000,"Powiat sejneński",2017,70.4
"26516",2010000,"Powiat siemiatycki",2017,80.8
"26517",2011000,"Powiat sokólski",2017,58.8
"26518",2012000,"Powiat suwalski",2017,58.2
"26519",2013000,"Powiat wysokomazowiecki",2017,41.8
"26520",2014000,"Powiat zambrowski",2017,43.3
"26521",2061000,"Powiat m.Białystok",2017,32.6
"26522",2062000,"Powiat m.Łomża",2017,61.8
"26523",2063000,"Powiat m.Suwałki",2017,39.2
"26524",2201000,"Powiat bytowski",2017,63.7
"26525",2202000,"Powiat chojnicki",2017,59.2
"26526",2203000,"Powiat człuchowski",2017,48
"26527",2204000,"Powiat gdański",2017,50.6
"26528",2205000,"Powiat kartuski",2017,42.7
"26529",2206000,"Powiat kościerski",2017,53
"26530",2207000,"Powiat kwidzyński",2017,39.9
"26531",2208000,"Powiat lęborski",2017,36.8
"26532",2209000,"Powiat malborski",2017,46.2
"26533",2210000,"Powiat nowodworski",2017,45.2
"26534",2211000,"Powiat pucki",2017,49.7
"26535",2212000,"Powiat słupski",2017,44.2
"26536",2213000,"Powiat starogardzki",2017,61
"26537",2214000,"Powiat tczewski",2017,44.8
"26538",2215000,"Powiat wejherowski",2017,62.8
"26539",2216000,"Powiat sztumski",2017,61.1
"26540",2261000,"Powiat m.Gdańsk",2017,41.2
"26541",2262000,"Powiat m.Gdynia",2017,47.9
"26542",2263000,"Powiat m.Słupsk",2017,23
"26543",2264000,"Powiat m.Sopot",2017,39.3
"26544",2401000,"Powiat będziński",2017,48.7
"26545",2402000,"Powiat bielski",2017,62.9
"26546",2403000,"Powiat cieszyński",2017,26.8
"26547",2404000,"Powiat częstochowski",2017,82.1
"26548",2405000,"Powiat gliwicki",2017,45.9
"26549",2406000,"Powiat kłobucki",2017,61.5
"26550",2407000,"Powiat lubliniecki",2017,44.7
"26551",2408000,"Powiat mikołowski",2017,43.6
"26552",2409000,"Powiat myszkowski",2017,87.9
"26553",2410000,"Powiat pszczyński",2017,67
"26554",2411000,"Powiat raciborski",2017,35.2
"26555",2412000,"Powiat rybnicki",2017,28.6
"26556",2413000,"Powiat tarnogórski",2017,46.9
"26557",2414000,"Powiat bieruńsko-lędziński",2017,38
"26558",2415000,"Powiat wodzisławski",2017,42.1
"26559",2416000,"Powiat zawierciański",2017,68.8
"26560",2417000,"Powiat żywiecki",2017,48
"26561",2461000,"Powiat m.Bielsko-Biała",2017,56
"26562",2462000,"Powiat m.Bytom",2017,41.3
"26563",2463000,"Powiat m.Chorzów",2017,30.5
"26564",2464000,"Powiat m.Częstochowa",2017,64.8
"26565",2465000,"Powiat m.Dąbrowa Górnicza",2017,59.2
"26566",2466000,"Powiat m.Gliwice",2017,36.9
"26567",2467000,"Powiat m.Jastrzębie-Zdrój",2017,33.3
"26568",2468000,"Powiat m.Jaworzno",2017,47.7
"26569",2469000,"Powiat m.Katowice",2017,33.4
"26570",2470000,"Powiat m.Mysłowice",2017,57.5
"26571",2471000,"Powiat m.Piekary Śląskie",2017,49.9
"26572",2472000,"Powiat m.Ruda Śląska",2017,33.9
"26573",2473000,"Powiat m.Rybnik",2017,29.7
"26574",2474000,"Powiat m.Siemianowice Śląskie",2017,30.8
"26575",2475000,"Powiat m.Sosnowiec",2017,36.8
"26576",2476000,"Powiat m.Świętochłowice",2017,26.8
"26577",2477000,"Powiat m.Tychy",2017,31.1
"26578",2478000,"Powiat m.Zabrze",2017,28.4
"26579",2479000,"Powiat m.Żory",2017,26.3
"26580",2601000,"Powiat buski",2017,72.7
"26581",2602000,"Powiat jędrzejowski",2017,88.2
"26582",2603000,"Powiat kazimierski",2017,75.3
"26583",2604000,"Powiat kielecki",2017,67.6
"26584",2605000,"Powiat konecki",2017,69.7
"26585",2606000,"Powiat opatowski",2017,52.9
"26586",2607000,"Powiat ostrowiecki",2017,63.4
"26587",2608000,"Powiat pińczowski",2017,65.5
"26588",2609000,"Powiat sandomierski",2017,48.6
"26589",2610000,"Powiat skarżyski",2017,71.6
"26590",2611000,"Powiat starachowicki",2017,73.6
"26591",2612000,"Powiat staszowski",2017,80.1
"26592",2613000,"Powiat włoszczowski",2017,65
"26593",2661000,"Powiat m.Kielce",2017,70.1
"26594",2801000,"Powiat bartoszycki",2017,41.2
"26595",2802000,"Powiat braniewski",2017,36.8
"26596",2803000,"Powiat działdowski",2017,51.9
"26597",2804000,"Powiat elbląski",2017,33.4
"26598",2805000,"Powiat ełcki",2017,42.6
"26599",2806000,"Powiat giżycki",2017,33.1
"26600",2807000,"Powiat iławski",2017,34.5
"26601",2808000,"Powiat kętrzyński",2017,33.1
"26602",2809000,"Powiat lidzbarski",2017,38
"26603",2810000,"Powiat mrągowski",2017,27.2
"26604",2811000,"Powiat nidzicki",2017,49.8
"26605",2812000,"Powiat nowomiejski",2017,50.9
"26606",2813000,"Powiat olecki",2017,37.6
"26607",2814000,"Powiat olsztyński",2017,51.4
"26608",2815000,"Powiat ostródzki",2017,33.4
"26609",2816000,"Powiat piski",2017,33.8
"26610",2817000,"Powiat szczycieński",2017,39.2
"26611",2818000,"Powiat gołdapski",2017,31.8
"26612",2819000,"Powiat węgorzewski",2017,45.8
"26613",2861000,"Powiat m.Elbląg",2017,32.1
"26614",2862000,"Powiat m.Olsztyn",2017,55.6
"26615",3001000,"Powiat chodzieski",2017,36.9
"26616",3002000,"Powiat czarnkowsko-trzcianecki",2017,36.6
"26617",3003000,"Powiat gnieźnieński",2017,33.7
"26618",3004000,"Powiat gostyński",2017,33.9
"26619",3005000,"Powiat grodziski",2017,35.6
"26620",3006000,"Powiat jarociński",2017,33
"26621",3007000,"Powiat kaliski",2017,42
"26622",3008000,"Powiat kępiński",2017,36.3
"26623",3009000,"Powiat kolski",2017,47.5
"26624",3010000,"Powiat koniński",2017,42.6
"26625",3011000,"Powiat kościański",2017,40.6
"26626",3012000,"Powiat krotoszyński",2017,45.3
"26627",3013000,"Powiat leszczyński",2017,41.5
"26628",3014000,"Powiat międzychodzki",2017,33.5
"26629",3015000,"Powiat nowotomyski",2017,46.2
"26630",3016000,"Powiat obornicki",2017,47.9
"26631",3017000,"Powiat ostrowski",2017,31.6
"26632",3018000,"Powiat ostrzeszowski",2017,40.4
"26633",3019000,"Powiat pilski",2017,31.3
"26634",3020000,"Powiat pleszewski",2017,38.4
"26635",3021000,"Powiat poznański",2017,25.6
"26636",3022000,"Powiat rawicki",2017,38.3
"26637",3023000,"Powiat słupecki",2017,41.3
"26638",3024000,"Powiat szamotulski",2017,32.7
"26639",3025000,"Powiat średzki",2017,31.5
"26640",3026000,"Powiat śremski",2017,33.9
"26641",3027000,"Powiat turecki",2017,43.7
"26642",3028000,"Powiat wągrowiecki",2017,32.1
"26643",3029000,"Powiat wolsztyński",2017,50.1
"26644",3030000,"Powiat wrzesiński",2017,41.4
"26645",3031000,"Powiat złotowski",2017,38.7
"26646",3061000,"Powiat m.Kalisz",2017,39.7
"26647",3062000,"Powiat m.Konin",2017,27.7
"26648",3063000,"Powiat m.Leszno",2017,27.6
"26649",3064000,"Powiat m.Poznań",2017,29.6
"26650",3201000,"Powiat białogardzki",2017,37.3
"26651",3202000,"Powiat choszczeński",2017,41.6
