"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_izb_w_1_mieszkaniu"
"22122",805000,"Powiat słubicki",2006,3.8
"22123",806000,"Powiat strzelecko-drezdenecki",2006,3.94
"22124",807000,"Powiat sulęciński",2006,3.96
"22125",808000,"Powiat świebodziński",2006,3.81
"22126",809000,"Powiat zielonogórski",2006,4.12
"22127",810000,"Powiat żagański",2006,3.71
"22128",811000,"Powiat żarski",2006,3.83
"22129",812000,"Powiat wschowski",2006,4.01
"22130",861000,"Powiat m.Gorzów Wielkopolski",2006,3.57
"22131",862000,"Powiat m.Zielona Góra",2006,3.46
"22132",1001000,"Powiat bełchatowski",2006,3.89
"22133",1002000,"Powiat kutnowski",2006,3.5
"22134",1003000,"Powiat łaski",2006,3.71
"22135",1004000,"Powiat łęczycki",2006,3.7
"22136",1005000,"Powiat łowicki",2006,4.03
"22137",1006000,"Powiat łódzki wschodni",2006,3.92
"22138",1007000,"Powiat opoczyński",2006,3.71
"22139",1008000,"Powiat pabianicki",2006,3.39
"22140",1009000,"Powiat pajęczański",2006,4.11
"22141",1010000,"Powiat piotrkowski",2006,3.97
"22142",1011000,"Powiat poddębicki",2006,3.77
"22143",1012000,"Powiat radomszczański",2006,3.67
"22144",1013000,"Powiat rawski",2006,3.64
"22145",1014000,"Powiat sieradzki",2006,3.88
"22146",1015000,"Powiat skierniewicki",2006,3.95
"22147",1016000,"Powiat tomaszowski",2006,3.56
"22148",1017000,"Powiat wieluński",2006,4.09
"22149",1018000,"Powiat wieruszowski",2006,4.34
"22150",1019000,"Powiat zduńskowolski",2006,3.59
"22151",1020000,"Powiat zgierski",2006,3.49
"22152",1021000,"Powiat brzeziński",2006,3.63
"22153",1061000,"Powiat m.Łódź",2006,3.07
"22154",1062000,"Powiat m.Piotrków Trybunalski",2006,3.45
"22155",1063000,"Powiat m.Skierniewice",2006,3.69
"22156",1201000,"Powiat bocheński",2006,4.22
"22157",1202000,"Powiat brzeski",2006,4.11
"22158",1203000,"Powiat chrzanowski",2006,3.8
"22159",1204000,"Powiat dąbrowski",2006,3.99
"22160",1205000,"Powiat gorlicki",2006,4.02
"22161",1206000,"Powiat krakowski",2006,4.13
"22162",1207000,"Powiat limanowski",2006,4.07
"22163",1208000,"Powiat miechowski",2006,3.74
"22164",1209000,"Powiat myślenicki",2006,4.24
"22165",1210000,"Powiat nowosądecki",2006,4.07
"22166",1211000,"Powiat nowotarski",2006,4.33
"22167",1212000,"Powiat olkuski",2006,3.94
"22168",1213000,"Powiat oświęcimski",2006,3.89
"22169",1214000,"Powiat proszowicki",2006,4.16
"22170",1215000,"Powiat suski",2006,4.18
"22171",1216000,"Powiat tarnowski",2006,4.17
"22172",1217000,"Powiat tatrzański",2006,4.53
"22173",1218000,"Powiat wadowicki",2006,4.1
"22174",1219000,"Powiat wielicki",2006,4.26
"22175",1261000,"Powiat m.Kraków",2006,3.16
"22176",1262000,"Powiat m.Nowy Sącz",2006,3.81
"22177",1263000,"Powiat m.Tarnów",2006,3.55
"22178",1401000,"Powiat białobrzeski",2006,3.6
"22179",1402000,"Powiat ciechanowski",2006,3.8
"22180",1403000,"Powiat garwoliński",2006,3.87
"22181",1404000,"Powiat gostyniński",2006,3.79
"22182",1405000,"Powiat grodziski",2006,3.68
"22183",1406000,"Powiat grójecki",2006,3.61
"22184",1407000,"Powiat kozienicki",2006,3.65
"22185",1408000,"Powiat legionowski",2006,3.98
"22186",1409000,"Powiat lipski",2006,3.53
"22187",1410000,"Powiat łosicki",2006,3.94
"22188",1411000,"Powiat makowski",2006,3.95
"22189",1412000,"Powiat miński",2006,3.74
"22190",1413000,"Powiat mławski",2006,3.8
"22191",1414000,"Powiat nowodworski",2006,3.62
"22192",1415000,"Powiat ostrołęcki",2006,4.27
"22193",1416000,"Powiat ostrowski",2006,3.94
"22194",1417000,"Powiat otwocki",2006,3.73
"22195",1418000,"Powiat piaseczyński",2006,3.68
"22196",1419000,"Powiat płocki",2006,4.02
"22197",1420000,"Powiat płoński",2006,3.73
"22198",1421000,"Powiat pruszkowski",2006,3.87
"22199",1422000,"Powiat przasnyski",2006,3.93
"22200",1423000,"Powiat przysuski",2006,3.5
"22201",1424000,"Powiat pułtuski",2006,3.83
"22202",1425000,"Powiat radomski",2006,3.64
"22203",1426000,"Powiat siedlecki",2006,3.93
"22204",1427000,"Powiat sierpecki",2006,3.9
"22205",1428000,"Powiat sochaczewski",2006,3.7
"22206",1429000,"Powiat sokołowski",2006,3.83
"22207",1430000,"Powiat szydłowiecki",2006,3.62
"22208",1432000,"Powiat warszawski zachodni",2006,4.25
"22209",1433000,"Powiat węgrowski",2006,3.75
"22210",1434000,"Powiat wołomiński",2006,3.94
"22211",1435000,"Powiat wyszkowski",2006,3.93
"22212",1436000,"Powiat zwoleński",2006,3.62
"22213",1437000,"Powiat żuromiński",2006,4.13
"22214",1438000,"Powiat żyrardowski",2006,3.27
"22215",1461000,"Powiat m.Ostrołęka",2006,4.04
"22216",1462000,"Powiat m.Płock",2006,3.5
"22217",1463000,"Powiat m.Radom",2006,3.34
"22218",1464000,"Powiat m.Siedlce",2006,3.64
"22219",1465000,"Powiat m. st. Warszawa",2006,3.14
"22220",1601000,"Powiat brzeski",2006,3.69
"22221",1602000,"Powiat głubczycki",2006,3.87
"22222",1603000,"Powiat kędzierzyńsko-kozielski",2006,3.97
"22223",1604000,"Powiat kluczborski",2006,3.98
"22224",1605000,"Powiat krapkowicki",2006,4.45
"22225",1606000,"Powiat namysłowski",2006,3.88
"22226",1607000,"Powiat nyski",2006,3.88
"22227",1608000,"Powiat oleski",2006,4.45
"22228",1609000,"Powiat opolski",2006,4.71
"22229",1610000,"Powiat prudnicki",2006,4.14
"22230",1611000,"Powiat strzelecki",2006,4.42
"22231",1661000,"Powiat m.Opole",2006,3.54
"22232",1801000,"Powiat bieszczadzki",2006,3.74
"22233",1802000,"Powiat brzozowski",2006,4.07
"22234",1803000,"Powiat dębicki",2006,3.96
"22235",1804000,"Powiat jarosławski",2006,3.92
"22236",1805000,"Powiat jasielski",2006,4.01
"22237",1806000,"Powiat kolbuszowski",2006,4.02
"22238",1807000,"Powiat krośnieński",2006,4.44
"22239",1808000,"Powiat leżajski",2006,3.98
"22240",1809000,"Powiat lubaczowski",2006,3.95
"22241",1810000,"Powiat łańcucki",2006,4.19
"22242",1811000,"Powiat mielecki",2006,3.88
"22243",1812000,"Powiat niżański",2006,4.16
"22244",1813000,"Powiat przemyski",2006,4.02
"22245",1814000,"Powiat przeworski",2006,3.93
"22246",1815000,"Powiat ropczycko-sędziszowski",2006,3.91
"22247",1816000,"Powiat rzeszowski",2006,4.27
"22248",1817000,"Powiat sanocki",2006,3.94
"22249",1818000,"Powiat stalowowolski",2006,3.79
"22250",1819000,"Powiat strzyżowski",2006,4.11
"22251",1820000,"Powiat tarnobrzeski",2006,3.99
"22252",1821000,"Powiat leski",2006,4.13
"22253",1861000,"Powiat m.Krosno",2006,3.87
"22254",1862000,"Powiat m.Przemyśl",2006,3.37
"22255",1863000,"Powiat m.Rzeszów",2006,3.61
"22256",1864000,"Powiat m.Tarnobrzeg",2006,3.63
"22257",2001000,"Powiat augustowski",2006,4.15
"22258",2002000,"Powiat białostocki",2006,4.1
"22259",2003000,"Powiat bielski",2006,4.02
"22260",2004000,"Powiat grajewski",2006,3.95
"22261",2005000,"Powiat hajnowski",2006,3.79
"22262",2006000,"Powiat kolneński",2006,4.05
"22263",2007000,"Powiat łomżyński",2006,4.32
"22264",2008000,"Powiat moniecki",2006,4.19
"22265",2009000,"Powiat sejneński",2006,4.25
"22266",2010000,"Powiat siemiatycki",2006,4.19
"22267",2011000,"Powiat sokólski",2006,4.03
"22268",2012000,"Powiat suwalski",2006,4.24
"22269",2013000,"Powiat wysokomazowiecki",2006,4.46
"22270",2014000,"Powiat zambrowski",2006,4.03
"22271",2061000,"Powiat m.Białystok",2006,3.61
"22272",2062000,"Powiat m.Łomża",2006,3.9
"22273",2063000,"Powiat m.Suwałki",2006,3.75
"22274",2201000,"Powiat bytowski",2006,4.09
"22275",2202000,"Powiat chojnicki",2006,4.09
"22276",2203000,"Powiat człuchowski",2006,3.89
"22277",2204000,"Powiat gdański",2006,4.01
"22278",2205000,"Powiat kartuski",2006,4.47
"22279",2206000,"Powiat kościerski",2006,4.21
"22280",2207000,"Powiat kwidzyński",2006,3.79
"22281",2208000,"Powiat lęborski",2006,3.86
"22282",2209000,"Powiat malborski",2006,3.66
"22283",2210000,"Powiat nowodworski",2006,4.04
"22284",2211000,"Powiat pucki",2006,4.62
"22285",2212000,"Powiat słupski",2006,3.88
"22286",2213000,"Powiat starogardzki",2006,3.93
"22287",2214000,"Powiat tczewski",2006,3.61
"22288",2215000,"Powiat wejherowski",2006,3.9
"22289",2216000,"Powiat sztumski",2006,3.75
"22290",2261000,"Powiat m.Gdańsk",2006,3.35
"22291",2262000,"Powiat m.Gdynia",2006,3.42
"22292",2263000,"Powiat m.Słupsk",2006,3.51
"22293",2264000,"Powiat m.Sopot",2006,3.41
"22294",2401000,"Powiat będziński",2006,3.58
"22295",2402000,"Powiat bielski",2006,4.13
"22296",2403000,"Powiat cieszyński",2006,4.29
"22297",2404000,"Powiat częstochowski",2006,3.88
"22298",2405000,"Powiat gliwicki",2006,3.93
"22299",2406000,"Powiat kłobucki",2006,4.23
"22300",2407000,"Powiat lubliniecki",2006,4.32
"22301",2408000,"Powiat mikołowski",2006,3.96
"22302",2409000,"Powiat myszkowski",2006,3.86
"22303",2410000,"Powiat pszczyński",2006,4.49
"22304",2411000,"Powiat raciborski",2006,4.3
"22305",2412000,"Powiat rybnicki",2006,4.25
"22306",2413000,"Powiat tarnogórski",2006,4
"22307",2414000,"Powiat bieruńsko-lędziński",2006,4.21
"22308",2415000,"Powiat wodzisławski",2006,4.36
"22309",2416000,"Powiat zawierciański",2006,3.68
"22310",2417000,"Powiat żywiecki",2006,4.04
"22311",2461000,"Powiat m.Bielsko-Biała",2006,3.58
"22312",2462000,"Powiat m.Bytom",2006,3.17
"22313",2463000,"Powiat m.Chorzów",2006,2.97
"22314",2464000,"Powiat m.Częstochowa",2006,3.28
"22315",2465000,"Powiat m.Dąbrowa Górnicza",2006,3.33
"22316",2466000,"Powiat m.Gliwice",2006,3.44
"22317",2467000,"Powiat m.Jastrzębie-Zdrój",2006,3.57
"22318",2468000,"Powiat m.Jaworzno",2006,3.44
"22319",2469000,"Powiat m.Katowice",2006,3.29
"22320",2470000,"Powiat m.Mysłowice",2006,3.52
"22321",2471000,"Powiat m.Piekary Śląskie",2006,3.4
"22322",2472000,"Powiat m.Ruda Śląska",2006,3.17
"22323",2473000,"Powiat m.Rybnik",2006,3.89
"22324",2474000,"Powiat m.Siemianowice Śląskie",2006,3.12
"22325",2475000,"Powiat m.Sosnowiec",2006,3.21
"22326",2476000,"Powiat m.Świętochłowice",2006,3.03
"22327",2477000,"Powiat m.Tychy",2006,3.49
"22328",2478000,"Powiat m.Zabrze",2006,3.22
"22329",2479000,"Powiat m.Żory",2006,3.65
"22330",2601000,"Powiat buski",2006,3.96
"22331",2602000,"Powiat jędrzejowski",2006,3.67
"22332",2603000,"Powiat kazimierski",2006,4.09
"22333",2604000,"Powiat kielecki",2006,3.91
"22334",2605000,"Powiat konecki",2006,3.53
"22335",2606000,"Powiat opatowski",2006,3.42
"22336",2607000,"Powiat ostrowiecki",2006,3.57
"22337",2608000,"Powiat pińczowski",2006,3.81
"22338",2609000,"Powiat sandomierski",2006,3.85
"22339",2610000,"Powiat skarżyski",2006,3.47
"22340",2611000,"Powiat starachowicki",2006,3.51
"22341",2612000,"Powiat staszowski",2006,3.91
"22342",2613000,"Powiat włoszczowski",2006,3.66
"22343",2661000,"Powiat m.Kielce",2006,3.32
"22344",2801000,"Powiat bartoszycki",2006,3.61
"22345",2802000,"Powiat braniewski",2006,3.58
"22346",2803000,"Powiat działdowski",2006,3.86
"22347",2804000,"Powiat elbląski",2006,3.77
"22348",2805000,"Powiat ełcki",2006,3.72
"22349",2806000,"Powiat giżycki",2006,3.82
"22350",2807000,"Powiat iławski",2006,3.79
"22351",2808000,"Powiat kętrzyński",2006,3.55
"22352",2809000,"Powiat lidzbarski",2006,3.62
"22353",2810000,"Powiat mrągowski",2006,3.88
"22354",2811000,"Powiat nidzicki",2006,3.7
"22355",2812000,"Powiat nowomiejski",2006,3.95
"22356",2813000,"Powiat olecki",2006,3.82
"22357",2814000,"Powiat olsztyński",2006,3.92
"22358",2815000,"Powiat ostródzki",2006,3.64
"22359",2816000,"Powiat piski",2006,3.81
"22360",2817000,"Powiat szczycieński",2006,3.91
"22361",2818000,"Powiat gołdapski",2006,3.84
"22362",2819000,"Powiat węgorzewski",2006,3.8
"22363",2861000,"Powiat m.Elbląg",2006,3.46
"22364",2862000,"Powiat m.Olsztyn",2006,3.5
"22365",3001000,"Powiat chodzieski",2006,3.97
"22366",3002000,"Powiat czarnkowsko-trzcianecki",2006,4.05
"22367",3003000,"Powiat gnieźnieński",2006,3.72
"22368",3004000,"Powiat gostyński",2006,4.3
"22369",3005000,"Powiat grodziski",2006,4.31
"22370",3006000,"Powiat jarociński",2006,4.27
"22371",3007000,"Powiat kaliski",2006,4.32
"22372",3008000,"Powiat kępiński",2006,4.43
"22373",3009000,"Powiat kolski",2006,3.88
"22374",3010000,"Powiat koniński",2006,4.32
"22375",3011000,"Powiat kościański",2006,4.09
"22376",3012000,"Powiat krotoszyński",2006,4.29
"22377",3013000,"Powiat leszczyński",2006,4.57
"22378",3014000,"Powiat międzychodzki",2006,3.93
"22379",3015000,"Powiat nowotomyski",2006,4.15
"22380",3016000,"Powiat obornicki",2006,3.92
"22381",3017000,"Powiat ostrowski",2006,4.22
"22382",3018000,"Powiat ostrzeszowski",2006,4.51
"22383",3019000,"Powiat pilski",2006,3.85
"22384",3020000,"Powiat pleszewski",2006,4.31
"22385",3021000,"Powiat poznański",2006,4.28
"22386",3022000,"Powiat rawicki",2006,4.17
"22387",3023000,"Powiat słupecki",2006,4.1
"22388",3024000,"Powiat szamotulski",2006,4.03
"22389",3025000,"Powiat średzki",2006,3.99
"22390",3026000,"Powiat śremski",2006,3.91
"22391",3027000,"Powiat turecki",2006,4.05
"22392",3028000,"Powiat wągrowiecki",2006,3.97
"22393",3029000,"Powiat wolsztyński",2006,4.42
"22394",3030000,"Powiat wrzesiński",2006,4.02
"22395",3031000,"Powiat złotowski",2006,4.02
"22396",3061000,"Powiat m.Kalisz",2006,3.42
"22397",3062000,"Powiat m.Konin",2006,3.69
"22398",3063000,"Powiat m.Leszno",2006,3.92
"22399",3064000,"Powiat m.Poznań",2006,3.47
"22400",3201000,"Powiat białogardzki",2006,3.7
"22401",3202000,"Powiat choszczeński",2006,3.78
"22402",3203000,"Powiat drawski",2006,3.79
"22403",3204000,"Powiat goleniowski",2006,3.82
"22404",3205000,"Powiat gryficki",2006,3.91
"22405",3206000,"Powiat gryfiński",2006,3.81
"22406",3207000,"Powiat kamieński",2006,3.93
"22407",3208000,"Powiat kołobrzeski",2006,3.8
"22408",3209000,"Powiat koszaliński",2006,4.18
"22409",3210000,"Powiat myśliborski",2006,3.87
"22410",3211000,"Powiat policki",2006,3.86
"22411",3212000,"Powiat pyrzycki",2006,3.77
"22412",3213000,"Powiat sławieński",2006,4.08
"22413",3214000,"Powiat stargardzki",2006,3.69
"22414",3215000,"Powiat szczecinecki",2006,3.66
"22415",3216000,"Powiat świdwiński",2006,3.72
"22416",3217000,"Powiat wałecki",2006,3.73
"22417",3218000,"Powiat łobeski",2006,3.71
"22418",3261000,"Powiat m.Koszalin",2006,3.53
"22419",3262000,"Powiat m.Szczecin",2006,3.46
"22420",3263000,"Powiat m.Świnoujście",2006,3.44
"22421",201000,"Powiat bolesławiecki",2007,3.99
"22422",202000,"Powiat dzierżoniowski",2007,3.43
"22423",203000,"Powiat głogowski",2007,3.68
"22424",204000,"Powiat górowski",2007,3.86
"22425",205000,"Powiat jaworski",2007,3.8
"22426",206000,"Powiat jeleniogórski",2007,3.91
"22427",207000,"Powiat kamiennogórski",2007,3.28
"22428",208000,"Powiat kłodzki",2007,3.51
"22429",209000,"Powiat legnicki",2007,4.14
"22430",210000,"Powiat lubański",2007,3.84
"22431",211000,"Powiat lubiński",2007,3.66
"22432",212000,"Powiat lwówecki",2007,3.9
"22433",213000,"Powiat milicki",2007,4.04
"22434",214000,"Powiat oleśnicki",2007,3.87
"22435",215000,"Powiat oławski",2007,3.77
"22436",216000,"Powiat polkowicki",2007,3.83
"22437",217000,"Powiat strzeliński",2007,3.84
"22438",218000,"Powiat średzki",2007,4.08
"22439",219000,"Powiat świdnicki",2007,3.51
"22440",220000,"Powiat trzebnicki",2007,4.09
"22441",221000,"Powiat wałbrzyski",2007,3.13
"22442",222000,"Powiat wołowski",2007,3.79
"22443",223000,"Powiat wrocławski",2007,4.26
"22444",224000,"Powiat ząbkowicki",2007,3.75
"22445",225000,"Powiat zgorzelecki",2007,3.81
"22446",226000,"Powiat złotoryjski",2007,3.84
"22447",261000,"Powiat m.Jelenia Góra",2007,3.52
"22448",262000,"Powiat m.Legnica",2007,3.51
"22449",264000,"Powiat m.Wrocław",2007,3.35
"22450",265000,"Powiat m.Wałbrzych od 2013",2007,NA
"22451",401000,"Powiat aleksandrowski",2007,3.9
"22452",402000,"Powiat brodnicki",2007,3.86
"22453",403000,"Powiat bydgoski",2007,4.06
"22454",404000,"Powiat chełmiński",2007,3.66
"22455",405000,"Powiat golubsko-dobrzyński",2007,3.74
"22456",406000,"Powiat grudziądzki",2007,3.86
"22457",407000,"Powiat inowrocławski",2007,3.57
"22458",408000,"Powiat lipnowski",2007,3.75
"22459",409000,"Powiat mogileński",2007,3.88
"22460",410000,"Powiat nakielski",2007,3.73
"22461",411000,"Powiat radziejowski",2007,3.96
"22462",412000,"Powiat rypiński",2007,3.8
"22463",413000,"Powiat sępoleński",2007,3.93
"22464",414000,"Powiat świecki",2007,3.85
"22465",415000,"Powiat toruński",2007,3.95
"22466",416000,"Powiat tucholski",2007,4.17
"22467",417000,"Powiat wąbrzeski",2007,3.68
"22468",418000,"Powiat włocławski",2007,3.77
"22469",419000,"Powiat żniński",2007,3.82
"22470",461000,"Powiat m.Bydgoszcz",2007,3.43
"22471",462000,"Powiat m.Grudziądz",2007,3.43
"22472",463000,"Powiat m.Toruń",2007,3.46
"22473",464000,"Powiat m.Włocławek",2007,3.35
"22474",601000,"Powiat bialski",2007,3.95
"22475",602000,"Powiat biłgorajski",2007,3.98
"22476",603000,"Powiat chełmski",2007,3.51
"22477",604000,"Powiat hrubieszowski",2007,3.65
"22478",605000,"Powiat janowski",2007,3.83
"22479",606000,"Powiat krasnostawski",2007,3.67
"22480",607000,"Powiat kraśnicki",2007,3.84
"22481",608000,"Powiat lubartowski",2007,3.77
"22482",609000,"Powiat lubelski",2007,3.97
"22483",610000,"Powiat łęczyński",2007,3.73
"22484",611000,"Powiat łukowski",2007,3.83
"22485",612000,"Powiat opolski",2007,3.56
"22486",613000,"Powiat parczewski",2007,3.75
"22487",614000,"Powiat puławski",2007,3.69
"22488",615000,"Powiat radzyński",2007,3.97
"22489",616000,"Powiat rycki",2007,3.7
"22490",617000,"Powiat świdnicki",2007,3.52
"22491",618000,"Powiat tomaszowski",2007,3.9
"22492",619000,"Powiat włodawski",2007,3.77
"22493",620000,"Powiat zamojski",2007,3.81
"22494",661000,"Powiat m.Biała Podlaska",2007,3.85
"22495",662000,"Powiat m.Chełm",2007,3.59
"22496",663000,"Powiat m.Lublin",2007,3.57
"22497",664000,"Powiat m.Zamość",2007,3.74
"22498",801000,"Powiat gorzowski",2007,4.23
"22499",802000,"Powiat krośnieński",2007,3.86
"22500",803000,"Powiat międzyrzecki",2007,3.84
"22501",804000,"Powiat nowosolski",2007,3.69
"22502",805000,"Powiat słubicki",2007,3.8
"22503",806000,"Powiat strzelecko-drezdenecki",2007,3.95
"22504",807000,"Powiat sulęciński",2007,3.97
"22505",808000,"Powiat świebodziński",2007,3.81
"22506",809000,"Powiat zielonogórski",2007,4.14
"22507",810000,"Powiat żagański",2007,3.71
"22508",811000,"Powiat żarski",2007,3.83
"22509",812000,"Powiat wschowski",2007,4.02
"22510",861000,"Powiat m.Gorzów Wielkopolski",2007,3.57
"22511",862000,"Powiat m.Zielona Góra",2007,3.46
"22512",1001000,"Powiat bełchatowski",2007,3.91
"22513",1002000,"Powiat kutnowski",2007,3.51
"22514",1003000,"Powiat łaski",2007,3.71
"22515",1004000,"Powiat łęczycki",2007,3.7
"22516",1005000,"Powiat łowicki",2007,4.03
"22517",1006000,"Powiat łódzki wschodni",2007,3.94
"22518",1007000,"Powiat opoczyński",2007,3.72
"22519",1008000,"Powiat pabianicki",2007,3.39
"22520",1009000,"Powiat pajęczański",2007,4.12
"22521",1010000,"Powiat piotrkowski",2007,3.98
"22522",1011000,"Powiat poddębicki",2007,3.77
"22523",1012000,"Powiat radomszczański",2007,3.68
"22524",1013000,"Powiat rawski",2007,3.65
"22525",1014000,"Powiat sieradzki",2007,3.88
"22526",1015000,"Powiat skierniewicki",2007,3.96
"22527",1016000,"Powiat tomaszowski",2007,3.57
"22528",1017000,"Powiat wieluński",2007,4.09
"22529",1018000,"Powiat wieruszowski",2007,4.35
"22530",1019000,"Powiat zduńskowolski",2007,3.6
"22531",1020000,"Powiat zgierski",2007,3.5
"22532",1021000,"Powiat brzeziński",2007,3.65
"22533",1061000,"Powiat m.Łódź",2007,3.07
"22534",1062000,"Powiat m.Piotrków Trybunalski",2007,3.45
"22535",1063000,"Powiat m.Skierniewice",2007,3.7
"22536",1201000,"Powiat bocheński",2007,4.24
"22537",1202000,"Powiat brzeski",2007,4.12
"22538",1203000,"Powiat chrzanowski",2007,3.81
"22539",1204000,"Powiat dąbrowski",2007,3.99
"22540",1205000,"Powiat gorlicki",2007,4.03
"22541",1206000,"Powiat krakowski",2007,4.15
"22542",1207000,"Powiat limanowski",2007,4.09
"22543",1208000,"Powiat miechowski",2007,3.74
"22544",1209000,"Powiat myślenicki",2007,4.24
"22545",1210000,"Powiat nowosądecki",2007,4.07
"22546",1211000,"Powiat nowotarski",2007,4.34
"22547",1212000,"Powiat olkuski",2007,3.96
"22548",1213000,"Powiat oświęcimski",2007,3.9
"22549",1214000,"Powiat proszowicki",2007,4.17
"22550",1215000,"Powiat suski",2007,4.2
"22551",1216000,"Powiat tarnowski",2007,4.19
"22552",1217000,"Powiat tatrzański",2007,4.54
"22553",1218000,"Powiat wadowicki",2007,4.11
"22554",1219000,"Powiat wielicki",2007,4.27
"22555",1261000,"Powiat m.Kraków",2007,3.16
"22556",1262000,"Powiat m.Nowy Sącz",2007,3.81
"22557",1263000,"Powiat m.Tarnów",2007,3.56
"22558",1401000,"Powiat białobrzeski",2007,3.61
"22559",1402000,"Powiat ciechanowski",2007,3.81
"22560",1403000,"Powiat garwoliński",2007,3.89
"22561",1404000,"Powiat gostyniński",2007,3.8
