"","Kod","Nazwa","rok","WYNAGRODZENIA_CTAB_przecietne_miesieczne_wynagrodzenia_brutto_w_relacji_do_sredniej_krajowej_Polska_100_proc"
"10514",2010000,"Powiat siemiatycki",2011,76.3
"10515",2011000,"Powiat sokólski",2011,83.1
"10516",2012000,"Powiat suwalski",2011,74.4
"10517",2013000,"Powiat wysokomazowiecki",2011,82.4
"10518",2014000,"Powiat zambrowski",2011,81.8
"10519",2061000,"Powiat m.Białystok",2011,92.7
"10520",2062000,"Powiat m.Łomża",2011,80.3
"10521",2063000,"Powiat m.Suwałki",2011,81.4
"10522",2201000,"Powiat bytowski",2011,81.3
"10523",2202000,"Powiat chojnicki",2011,74.2
"10524",2203000,"Powiat człuchowski",2011,80.1
"10525",2204000,"Powiat gdański",2011,87.8
"10526",2205000,"Powiat kartuski",2011,79.6
"10527",2206000,"Powiat kościerski",2011,75.1
"10528",2207000,"Powiat kwidzyński",2011,89.5
"10529",2208000,"Powiat lęborski",2011,81.3
"10530",2209000,"Powiat malborski",2011,81.8
"10531",2210000,"Powiat nowodworski",2011,82
"10532",2211000,"Powiat pucki",2011,82.8
"10533",2212000,"Powiat słupski",2011,80.3
"10534",2213000,"Powiat starogardzki",2011,84.4
"10535",2214000,"Powiat tczewski",2011,90.7
"10536",2215000,"Powiat wejherowski",2011,83.6
"10537",2216000,"Powiat sztumski",2011,75.8
"10538",2261000,"Powiat m.Gdańsk",2011,119.4
"10539",2262000,"Powiat m.Gdynia",2011,108.6
"10540",2263000,"Powiat m.Słupsk",2011,85.1
"10541",2264000,"Powiat m.Sopot",2011,109.9
"10542",2401000,"Powiat będziński",2011,83.3
"10543",2402000,"Powiat bielski",2011,84.2
"10544",2403000,"Powiat cieszyński",2011,82.4
"10545",2404000,"Powiat częstochowski",2011,77.1
"10546",2405000,"Powiat gliwicki",2011,79.4
"10547",2406000,"Powiat kłobucki",2011,70.6
"10548",2407000,"Powiat lubliniecki",2011,82
"10549",2408000,"Powiat mikołowski",2011,85.8
"10550",2409000,"Powiat myszkowski",2011,78.3
"10551",2410000,"Powiat pszczyński",2011,79.8
"10552",2411000,"Powiat raciborski",2011,88.1
"10553",2412000,"Powiat rybnicki",2011,85.8
"10554",2413000,"Powiat tarnogórski",2011,84.3
"10555",2414000,"Powiat bieruńsko-lędziński",2011,90.1
"10556",2415000,"Powiat wodzisławski",2011,75.2
"10557",2416000,"Powiat zawierciański",2011,88.5
"10558",2417000,"Powiat żywiecki",2011,98.1
"10559",2461000,"Powiat m.Bielsko-Biała",2011,96.5
"10560",2462000,"Powiat m.Bytom",2011,90.1
"10561",2463000,"Powiat m.Chorzów",2011,89.3
"10562",2464000,"Powiat m.Częstochowa",2011,88.2
"10563",2465000,"Powiat m.Dąbrowa Górnicza",2011,112
"10564",2466000,"Powiat m.Gliwice",2011,110.9
"10565",2467000,"Powiat m.Jastrzębie-Zdrój",2011,174.5
"10566",2468000,"Powiat m.Jaworzno",2011,120.5
"10567",2469000,"Powiat m.Katowice",2011,138.3
"10568",2470000,"Powiat m.Mysłowice",2011,91.2
"10569",2471000,"Powiat m.Piekary Śląskie",2011,81.9
"10570",2472000,"Powiat m.Ruda Śląska",2011,87.7
"10571",2473000,"Powiat m.Rybnik",2011,92.5
"10572",2474000,"Powiat m.Siemianowice Śląskie",2011,89.2
"10573",2475000,"Powiat m.Sosnowiec",2011,89.3
"10574",2476000,"Powiat m.Świętochłowice",2011,76
"10575",2477000,"Powiat m.Tychy",2011,95
"10576",2478000,"Powiat m.Zabrze",2011,98.5
"10577",2479000,"Powiat m.Żory",2011,84.9
"10578",2601000,"Powiat buski",2011,77.9
"10579",2602000,"Powiat jędrzejowski",2011,92.7
"10580",2603000,"Powiat kazimierski",2011,75.6
"10581",2604000,"Powiat kielecki",2011,78.2
"10582",2605000,"Powiat konecki",2011,80.4
"10583",2606000,"Powiat opatowski",2011,79.1
"10584",2607000,"Powiat ostrowiecki",2011,82.1
"10585",2608000,"Powiat pińczowski",2011,82.8
"10586",2609000,"Powiat sandomierski",2011,91.7
"10587",2610000,"Powiat skarżyski",2011,82.8
"10588",2611000,"Powiat starachowicki",2011,78
"10589",2612000,"Powiat staszowski",2011,91.8
"10590",2613000,"Powiat włoszczowski",2011,84.1
"10591",2661000,"Powiat m.Kielce",2011,93.3
"10592",2801000,"Powiat bartoszycki",2011,79.1
"10593",2802000,"Powiat braniewski",2011,79.8
"10594",2803000,"Powiat działdowski",2011,72.7
"10595",2804000,"Powiat elbląski",2011,76.7
"10596",2805000,"Powiat ełcki",2011,78.2
"10597",2806000,"Powiat giżycki",2011,77
"10598",2807000,"Powiat iławski",2011,72.8
"10599",2808000,"Powiat kętrzyński",2011,75
"10600",2809000,"Powiat lidzbarski",2011,77.4
"10601",2810000,"Powiat mrągowski",2011,74.7
"10602",2811000,"Powiat nidzicki",2011,74
"10603",2812000,"Powiat nowomiejski",2011,71.7
"10604",2813000,"Powiat olecki",2011,77.6
"10605",2814000,"Powiat olsztyński",2011,85.7
"10606",2815000,"Powiat ostródzki",2011,76.1
"10607",2816000,"Powiat piski",2011,80.6
"10608",2817000,"Powiat szczycieński",2011,84
"10609",2818000,"Powiat gołdapski",2011,72.5
"10610",2819000,"Powiat węgorzewski",2011,73.5
"10611",2861000,"Powiat m.Elbląg",2011,87.4
"10612",2862000,"Powiat m.Olsztyn",2011,97.8
"10613",3001000,"Powiat chodzieski",2011,78.9
"10614",3002000,"Powiat czarnkowsko-trzcianecki",2011,83
"10615",3003000,"Powiat gnieźnieński",2011,79.3
"10616",3004000,"Powiat gostyński",2011,82.9
"10617",3005000,"Powiat grodziski",2011,72.8
"10618",3006000,"Powiat jarociński",2011,70.3
"10619",3007000,"Powiat kaliski",2011,73.5
"10620",3008000,"Powiat kępiński",2011,61.4
"10621",3009000,"Powiat kolski",2011,93.4
"10622",3010000,"Powiat koniński",2011,87.7
"10623",3011000,"Powiat kościański",2011,78.8
"10624",3012000,"Powiat krotoszyński",2011,72.7
"10625",3013000,"Powiat leszczyński",2011,88.1
"10626",3014000,"Powiat międzychodzki",2011,77
"10627",3015000,"Powiat nowotomyski",2011,83.8
"10628",3016000,"Powiat obornicki",2011,83.6
"10629",3017000,"Powiat ostrowski",2011,79.9
"10630",3018000,"Powiat ostrzeszowski",2011,79.3
"10631",3019000,"Powiat pilski",2011,87.9
"10632",3020000,"Powiat pleszewski",2011,75.1
"10633",3021000,"Powiat poznański",2011,91.4
"10634",3022000,"Powiat rawicki",2011,71
"10635",3023000,"Powiat słupecki",2011,76.8
"10636",3024000,"Powiat szamotulski",2011,90.2
"10637",3025000,"Powiat średzki",2011,88.2
"10638",3026000,"Powiat śremski",2011,79.8
"10639",3027000,"Powiat turecki",2011,81.6
"10640",3028000,"Powiat wągrowiecki",2011,79.9
"10641",3029000,"Powiat wolsztyński",2011,71.6
"10642",3030000,"Powiat wrzesiński",2011,77.7
"10643",3031000,"Powiat złotowski",2011,76.9
"10644",3061000,"Powiat m.Kalisz",2011,83.6
"10645",3062000,"Powiat m.Konin",2011,93.7
"10646",3063000,"Powiat m.Leszno",2011,79.8
"10647",3064000,"Powiat m.Poznań",2011,110
"10648",3201000,"Powiat białogardzki",2011,81.1
"10649",3202000,"Powiat choszczeński",2011,82.4
"10650",3203000,"Powiat drawski",2011,75
"10651",3204000,"Powiat goleniowski",2011,86.9
"10652",3205000,"Powiat gryficki",2011,75.3
"10653",3206000,"Powiat gryfiński",2011,84.7
"10654",3207000,"Powiat kamieński",2011,80
"10655",3208000,"Powiat kołobrzeski",2011,81.4
"10656",3209000,"Powiat koszaliński",2011,82.7
"10657",3210000,"Powiat myśliborski",2011,81.2
"10658",3211000,"Powiat policki",2011,102.6
"10659",3212000,"Powiat pyrzycki",2011,75.5
"10660",3213000,"Powiat sławieński",2011,77.1
"10661",3214000,"Powiat stargardzki",2011,85.8
"10662",3215000,"Powiat szczecinecki",2011,85.7
"10663",3216000,"Powiat świdwiński",2011,76.5
"10664",3217000,"Powiat wałecki",2011,82.2
"10665",3218000,"Powiat łobeski",2011,78.4
"10666",3261000,"Powiat m.Koszalin",2011,87.8
"10667",3262000,"Powiat m.Szczecin",2011,103.8
"10668",3263000,"Powiat m.Świnoujście",2011,99.3
"10669",201000,"Powiat bolesławiecki",2012,81.6
"10670",202000,"Powiat dzierżoniowski",2012,83.1
"10671",203000,"Powiat głogowski",2012,83.4
"10672",204000,"Powiat górowski",2012,77.7
"10673",205000,"Powiat jaworski",2012,79.7
"10674",206000,"Powiat jeleniogórski",2012,81
"10675",207000,"Powiat kamiennogórski",2012,79.7
"10676",208000,"Powiat kłodzki",2012,81.8
"10677",209000,"Powiat legnicki",2012,81.9
"10678",210000,"Powiat lubański",2012,78.4
"10679",211000,"Powiat lubiński",2012,174.7
"10680",212000,"Powiat lwówecki",2012,80.4
"10681",213000,"Powiat milicki",2012,76.5
"10682",214000,"Powiat oleśnicki",2012,81.7
"10683",215000,"Powiat oławski",2012,88.2
"10684",216000,"Powiat polkowicki",2012,99.7
"10685",217000,"Powiat strzeliński",2012,88
"10686",218000,"Powiat średzki",2012,92.3
"10687",219000,"Powiat świdnicki",2012,87.6
"10688",220000,"Powiat trzebnicki",2012,85.5
"10689",221000,"Powiat wałbrzyski",2012,95.2
"10690",222000,"Powiat wołowski",2012,90.6
"10691",223000,"Powiat wrocławski",2012,94.3
"10692",224000,"Powiat ząbkowicki",2012,82.7
"10693",225000,"Powiat zgorzelecki",2012,91
"10694",226000,"Powiat złotoryjski",2012,91.4
"10695",261000,"Powiat m.Jelenia Góra",2012,87.9
"10696",262000,"Powiat m.Legnica",2012,81
"10697",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"10698",264000,"Powiat m.Wrocław",2012,104.8
"10699",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"10700",401000,"Powiat aleksandrowski",2012,73.5
"10701",402000,"Powiat brodnicki",2012,76.9
"10702",403000,"Powiat bydgoski",2012,80.9
"10703",404000,"Powiat chełmiński",2012,77.5
"10704",405000,"Powiat golubsko-dobrzyński",2012,81.4
"10705",406000,"Powiat grudziądzki",2012,80.5
"10706",407000,"Powiat inowrocławski",2012,80
"10707",408000,"Powiat lipnowski",2012,75.3
"10708",409000,"Powiat mogileński",2012,76.4
"10709",410000,"Powiat nakielski",2012,79.8
"10710",411000,"Powiat radziejowski",2012,73.1
"10711",412000,"Powiat rypiński",2012,77.3
"10712",413000,"Powiat sępoleński",2012,78.2
"10713",414000,"Powiat świecki",2012,84.7
"10714",415000,"Powiat toruński",2012,73.1
"10715",416000,"Powiat tucholski",2012,75.6
"10716",417000,"Powiat wąbrzeski",2012,80.4
"10717",418000,"Powiat włocławski",2012,73.2
"10718",419000,"Powiat żniński",2012,73.2
"10719",461000,"Powiat m.Bydgoszcz",2012,92.6
"10720",462000,"Powiat m.Grudziądz",2012,77.1
"10721",463000,"Powiat m.Toruń",2012,94.7
"10722",464000,"Powiat m.Włocławek",2012,86.5
"10723",601000,"Powiat bialski",2012,76.5
"10724",602000,"Powiat biłgorajski",2012,80.4
"10725",603000,"Powiat chełmski",2012,78.5
"10726",604000,"Powiat hrubieszowski",2012,83
"10727",605000,"Powiat janowski",2012,79.4
"10728",606000,"Powiat krasnostawski",2012,81.7
"10729",607000,"Powiat kraśnicki",2012,76.7
"10730",608000,"Powiat lubartowski",2012,77.1
"10731",609000,"Powiat lubelski",2012,78.7
"10732",610000,"Powiat łęczyński",2012,132
"10733",611000,"Powiat łukowski",2012,73.8
"10734",612000,"Powiat opolski",2012,79.9
"10735",613000,"Powiat parczewski",2012,80
"10736",614000,"Powiat puławski",2012,97.8
"10737",615000,"Powiat radzyński",2012,79.2
"10738",616000,"Powiat rycki",2012,77.8
"10739",617000,"Powiat świdnicki",2012,93.2
"10740",618000,"Powiat tomaszowski",2012,76.4
"10741",619000,"Powiat włodawski",2012,81
"10742",620000,"Powiat zamojski",2012,74.2
"10743",661000,"Powiat m.Biała Podlaska",2012,90
"10744",662000,"Powiat m.Chełm",2012,82.8
"10745",663000,"Powiat m.Lublin",2012,99.1
"10746",664000,"Powiat m.Zamość",2012,87.3
"10747",801000,"Powiat gorzowski",2012,91
"10748",802000,"Powiat krośnieński",2012,84.4
"10749",803000,"Powiat międzyrzecki",2012,83.2
"10750",804000,"Powiat nowosolski",2012,82.5
"10751",805000,"Powiat słubicki",2012,83.7
"10752",806000,"Powiat strzelecko-drezdenecki",2012,83.7
"10753",807000,"Powiat sulęciński",2012,72.5
"10754",808000,"Powiat świebodziński",2012,78.3
"10755",809000,"Powiat zielonogórski",2012,90.1
"10756",810000,"Powiat żagański",2012,77.2
"10757",811000,"Powiat żarski",2012,92
"10758",812000,"Powiat wschowski",2012,79.7
"10759",861000,"Powiat m.Gorzów Wielkopolski",2012,85.4
"10760",862000,"Powiat m.Zielona Góra",2012,89.5
"10761",1001000,"Powiat bełchatowski",2012,140.1
"10762",1002000,"Powiat kutnowski",2012,84.9
"10763",1003000,"Powiat łaski",2012,70.9
"10764",1004000,"Powiat łęczycki",2012,85.9
"10765",1005000,"Powiat łowicki",2012,78.7
"10766",1006000,"Powiat łódzki wschodni",2012,71.8
"10767",1007000,"Powiat opoczyński",2012,78.3
"10768",1008000,"Powiat pabianicki",2012,78
"10769",1009000,"Powiat pajęczański",2012,83
"10770",1010000,"Powiat piotrkowski",2012,74.9
"10771",1011000,"Powiat poddębicki",2012,93.4
"10772",1012000,"Powiat radomszczański",2012,72.8
"10773",1013000,"Powiat rawski",2012,80.1
"10774",1014000,"Powiat sieradzki",2012,80.2
"10775",1015000,"Powiat skierniewicki",2012,76.1
"10776",1016000,"Powiat tomaszowski",2012,78.9
"10777",1017000,"Powiat wieluński",2012,74.2
"10778",1018000,"Powiat wieruszowski",2012,70
"10779",1019000,"Powiat zduńskowolski",2012,75.7
"10780",1020000,"Powiat zgierski",2012,86.1
"10781",1021000,"Powiat brzeziński",2012,68.4
"10782",1061000,"Powiat m.Łódź",2012,95.3
"10783",1062000,"Powiat m.Piotrków Trybunalski",2012,73.2
"10784",1063000,"Powiat m.Skierniewice",2012,77.3
"10785",1201000,"Powiat bocheński",2012,85.7
"10786",1202000,"Powiat brzeski",2012,75.4
"10787",1203000,"Powiat chrzanowski",2012,85
"10788",1204000,"Powiat dąbrowski",2012,79.3
"10789",1205000,"Powiat gorlicki",2012,76.1
"10790",1206000,"Powiat krakowski",2012,95.4
"10791",1207000,"Powiat limanowski",2012,76.5
"10792",1208000,"Powiat miechowski",2012,78.1
"10793",1209000,"Powiat myślenicki",2012,74.8
"10794",1210000,"Powiat nowosądecki",2012,75.1
"10795",1211000,"Powiat nowotarski",2012,74.4
"10796",1212000,"Powiat olkuski",2012,92.4
"10797",1213000,"Powiat oświęcimski",2012,86.3
"10798",1214000,"Powiat proszowicki",2012,77.9
"10799",1215000,"Powiat suski",2012,81.1
"10800",1216000,"Powiat tarnowski",2012,73.7
"10801",1217000,"Powiat tatrzański",2012,84.5
"10802",1218000,"Powiat wadowicki",2012,74
"10803",1219000,"Powiat wielicki",2012,89
"10804",1261000,"Powiat m.Kraków",2012,103.6
"10805",1262000,"Powiat m.Nowy Sącz",2012,79.7
"10806",1263000,"Powiat m.Tarnów",2012,89.4
"10807",1401000,"Powiat białobrzeski",2012,89.6
"10808",1402000,"Powiat ciechanowski",2012,90.4
"10809",1403000,"Powiat garwoliński",2012,87.5
"10810",1404000,"Powiat gostyniński",2012,78.1
"10811",1405000,"Powiat grodziski",2012,103
"10812",1406000,"Powiat grójecki",2012,95.9
"10813",1407000,"Powiat kozienicki",2012,113.2
"10814",1408000,"Powiat legionowski",2012,96.2
"10815",1409000,"Powiat lipski",2012,82.7
"10816",1410000,"Powiat łosicki",2012,80.8
"10817",1411000,"Powiat makowski",2012,80.4
"10818",1412000,"Powiat miński",2012,83.8
"10819",1413000,"Powiat mławski",2012,71.3
"10820",1414000,"Powiat nowodworski",2012,110.7
"10821",1415000,"Powiat ostrołęcki",2012,85.8
"10822",1416000,"Powiat ostrowski",2012,84.8
"10823",1417000,"Powiat otwocki",2012,93.2
"10824",1418000,"Powiat piaseczyński",2012,101.8
"10825",1419000,"Powiat płocki",2012,86.1
"10826",1420000,"Powiat płoński",2012,87.1
"10827",1421000,"Powiat pruszkowski",2012,117.6
"10828",1422000,"Powiat przasnyski",2012,85.6
"10829",1423000,"Powiat przysuski",2012,81.8
"10830",1424000,"Powiat pułtuski",2012,82.6
"10831",1425000,"Powiat radomski",2012,76.3
"10832",1426000,"Powiat siedlecki",2012,80.5
"10833",1427000,"Powiat sierpecki",2012,81.3
"10834",1428000,"Powiat sochaczewski",2012,99.9
"10835",1429000,"Powiat sokołowski",2012,79.4
"10836",1430000,"Powiat szydłowiecki",2012,78.8
"10837",1432000,"Powiat warszawski zachodni",2012,108.2
"10838",1433000,"Powiat węgrowski",2012,79.3
"10839",1434000,"Powiat wołomiński",2012,92.1
"10840",1435000,"Powiat wyszkowski",2012,83.3
"10841",1436000,"Powiat zwoleński",2012,83.2
"10842",1437000,"Powiat żuromiński",2012,78.1
"10843",1438000,"Powiat żyrardowski",2012,94.6
"10844",1461000,"Powiat m.Ostrołęka",2012,100.8
"10845",1462000,"Powiat m.Płock",2012,123.3
"10846",1463000,"Powiat m.Radom",2012,91.1
"10847",1464000,"Powiat m.Siedlce",2012,92.7
"10848",1465000,"Powiat m. st. Warszawa",2012,135.6
"10849",1601000,"Powiat brzeski",2012,81.9
"10850",1602000,"Powiat głubczycki",2012,83.1
"10851",1603000,"Powiat kędzierzyńsko-kozielski",2012,101.3
"10852",1604000,"Powiat kluczborski",2012,85.5
"10853",1605000,"Powiat krapkowicki",2012,99.3
"10854",1606000,"Powiat namysłowski",2012,84.2
"10855",1607000,"Powiat nyski",2012,80.4
"10856",1608000,"Powiat oleski",2012,80.5
"10857",1609000,"Powiat opolski",2012,78.7
"10858",1610000,"Powiat prudnicki",2012,81.5
"10859",1611000,"Powiat strzelecki",2012,86
"10860",1661000,"Powiat m.Opole",2012,100.7
"10861",1801000,"Powiat bieszczadzki",2012,83
"10862",1802000,"Powiat brzozowski",2012,77.7
"10863",1803000,"Powiat dębicki",2012,80.6
"10864",1804000,"Powiat jarosławski",2012,83.9
"10865",1805000,"Powiat jasielski",2012,80.1
"10866",1806000,"Powiat kolbuszowski",2012,73.3
"10867",1807000,"Powiat krośnieński",2012,74.8
"10868",1808000,"Powiat leżajski",2012,82.9
"10869",1809000,"Powiat lubaczowski",2012,77.2
"10870",1810000,"Powiat łańcucki",2012,75.3
"10871",1811000,"Powiat mielecki",2012,85.1
"10872",1812000,"Powiat niżański",2012,74.7
"10873",1813000,"Powiat przemyski",2012,79.5
"10874",1814000,"Powiat przeworski",2012,76.4
"10875",1815000,"Powiat ropczycko-sędziszowski",2012,81.1
"10876",1816000,"Powiat rzeszowski",2012,78.4
"10877",1817000,"Powiat sanocki",2012,77.9
"10878",1818000,"Powiat stalowowolski",2012,87.1
"10879",1819000,"Powiat strzyżowski",2012,72.3
"10880",1820000,"Powiat tarnobrzeski",2012,84.8
"10881",1821000,"Powiat leski",2012,83.3
"10882",1861000,"Powiat m.Krosno",2012,74.3
"10883",1862000,"Powiat m.Przemyśl",2012,86.4
"10884",1863000,"Powiat m.Rzeszów",2012,98.9
"10885",1864000,"Powiat m.Tarnobrzeg",2012,81.7
"10886",2001000,"Powiat augustowski",2012,92
"10887",2002000,"Powiat białostocki",2012,80.4
"10888",2003000,"Powiat bielski",2012,100.9
"10889",2004000,"Powiat grajewski",2012,97.2
"10890",2005000,"Powiat hajnowski",2012,86
"10891",2006000,"Powiat kolneński",2012,83.4
"10892",2007000,"Powiat łomżyński",2012,89.6
"10893",2008000,"Powiat moniecki",2012,84.6
"10894",2009000,"Powiat sejneński",2012,88.9
"10895",2010000,"Powiat siemiatycki",2012,78.7
"10896",2011000,"Powiat sokólski",2012,86.2
"10897",2012000,"Powiat suwalski",2012,78.6
"10898",2013000,"Powiat wysokomazowiecki",2012,84.5
"10899",2014000,"Powiat zambrowski",2012,80.6
"10900",2061000,"Powiat m.Białystok",2012,93.3
"10901",2062000,"Powiat m.Łomża",2012,79.4
"10902",2063000,"Powiat m.Suwałki",2012,80.9
"10903",2201000,"Powiat bytowski",2012,82.4
"10904",2202000,"Powiat chojnicki",2012,74.9
"10905",2203000,"Powiat człuchowski",2012,81.6
"10906",2204000,"Powiat gdański",2012,88
"10907",2205000,"Powiat kartuski",2012,79.4
"10908",2206000,"Powiat kościerski",2012,75.7
"10909",2207000,"Powiat kwidzyński",2012,91.4
"10910",2208000,"Powiat lęborski",2012,84
"10911",2209000,"Powiat malborski",2012,83.5
"10912",2210000,"Powiat nowodworski",2012,83.2
"10913",2211000,"Powiat pucki",2012,84
"10914",2212000,"Powiat słupski",2012,80.6
"10915",2213000,"Powiat starogardzki",2012,86.7
"10916",2214000,"Powiat tczewski",2012,91.1
"10917",2215000,"Powiat wejherowski",2012,82.6
"10918",2216000,"Powiat sztumski",2012,80.6
"10919",2261000,"Powiat m.Gdańsk",2012,117.8
"10920",2262000,"Powiat m.Gdynia",2012,108.6
"10921",2263000,"Powiat m.Słupsk",2012,86.4
"10922",2264000,"Powiat m.Sopot",2012,116.9
"10923",2401000,"Powiat będziński",2012,81.8
"10924",2402000,"Powiat bielski",2012,87.2
"10925",2403000,"Powiat cieszyński",2012,82.7
"10926",2404000,"Powiat częstochowski",2012,76.5
"10927",2405000,"Powiat gliwicki",2012,81.8
"10928",2406000,"Powiat kłobucki",2012,71.1
"10929",2407000,"Powiat lubliniecki",2012,83.3
"10930",2408000,"Powiat mikołowski",2012,85.4
"10931",2409000,"Powiat myszkowski",2012,79
"10932",2410000,"Powiat pszczyński",2012,81.6
"10933",2411000,"Powiat raciborski",2012,89.3
"10934",2412000,"Powiat rybnicki",2012,85.9
"10935",2413000,"Powiat tarnogórski",2012,83.4
"10936",2414000,"Powiat bieruńsko-lędziński",2012,90.1
"10937",2415000,"Powiat wodzisławski",2012,77.6
"10938",2416000,"Powiat zawierciański",2012,86.7
"10939",2417000,"Powiat żywiecki",2012,99.1
"10940",2461000,"Powiat m.Bielsko-Biała",2012,95.5
"10941",2462000,"Powiat m.Bytom",2012,88.6
"10942",2463000,"Powiat m.Chorzów",2012,90.4
"10943",2464000,"Powiat m.Częstochowa",2012,88.4
"10944",2465000,"Powiat m.Dąbrowa Górnicza",2012,113.6
"10945",2466000,"Powiat m.Gliwice",2012,110.5
"10946",2467000,"Powiat m.Jastrzębie-Zdrój",2012,159.6
"10947",2468000,"Powiat m.Jaworzno",2012,112.9
"10948",2469000,"Powiat m.Katowice",2012,132.6
"10949",2470000,"Powiat m.Mysłowice",2012,92.5
"10950",2471000,"Powiat m.Piekary Śląskie",2012,85.3
"10951",2472000,"Powiat m.Ruda Śląska",2012,88.4
"10952",2473000,"Powiat m.Rybnik",2012,92.4
