"","Kod","Nazwa","rok","POJAZDY_CTAB_ciagniki_rolnicze_szt"
"44925",3023000,"Powiat słupecki",2011,6257
"44926",3024000,"Powiat szamotulski",2011,4620
"44927",3025000,"Powiat średzki",2011,3325
"44928",3026000,"Powiat śremski",2011,3214
"44929",3027000,"Powiat turecki",2011,6860
"44930",3028000,"Powiat wągrowiecki",2011,4853
"44931",3029000,"Powiat wolsztyński",2011,3214
"44932",3030000,"Powiat wrzesiński",2011,4170
"44933",3031000,"Powiat złotowski",2011,3879
"44934",3061000,"Powiat m.Kalisz",2011,842
"44935",3062000,"Powiat m.Konin",2011,719
"44936",3063000,"Powiat m.Leszno",2011,347
"44937",3064000,"Powiat m.Poznań",2011,3178
"44938",3201000,"Powiat białogardzki",2011,1511
"44939",3202000,"Powiat choszczeński",2011,3162
"44940",3203000,"Powiat drawski",2011,2579
"44941",3204000,"Powiat goleniowski",2011,3389
"44942",3205000,"Powiat gryficki",2011,2623
"44943",3206000,"Powiat gryfiński",2011,4052
"44944",3207000,"Powiat kamieński",2011,1814
"44945",3208000,"Powiat kołobrzeski",2011,2151
"44946",3209000,"Powiat koszaliński",2011,3058
"44947",3210000,"Powiat myśliborski",2011,3018
"44948",3211000,"Powiat policki",2011,701
"44949",3212000,"Powiat pyrzycki",2011,3125
"44950",3213000,"Powiat sławieński",2011,2088
"44951",3214000,"Powiat stargardzki",2011,3899
"44952",3215000,"Powiat szczecinecki",2011,1430
"44953",3216000,"Powiat świdwiński",2011,2321
"44954",3217000,"Powiat wałecki",2011,1957
"44955",3218000,"Powiat łobeski",2011,2226
"44956",3261000,"Powiat m.Koszalin",2011,361
"44957",3262000,"Powiat m.Szczecin",2011,1068
"44958",3263000,"Powiat m.Świnoujście",2011,134
"44959",201000,"Powiat bolesławiecki",2012,982
"44960",202000,"Powiat dzierżoniowski",2012,1850
"44961",203000,"Powiat głogowski",2012,1804
"44962",204000,"Powiat górowski",2012,1907
"44963",205000,"Powiat jaworski",2012,2125
"44964",206000,"Powiat jeleniogórski",2012,571
"44965",207000,"Powiat kamiennogórski",2012,647
"44966",208000,"Powiat kłodzki",2012,4016
"44967",209000,"Powiat legnicki",2012,2502
"44968",210000,"Powiat lubański",2012,820
"44969",211000,"Powiat lubiński",2012,1068
"44970",212000,"Powiat lwówecki",2012,1129
"44971",213000,"Powiat milicki",2012,2091
"44972",214000,"Powiat oleśnicki",2012,3747
"44973",215000,"Powiat oławski",2012,2251
"44974",216000,"Powiat polkowicki",2012,1609
"44975",217000,"Powiat strzeliński",2012,3240
"44976",218000,"Powiat średzki",2012,2826
"44977",219000,"Powiat świdnicki",2012,3889
"44978",220000,"Powiat trzebnicki",2012,3489
"44979",221000,"Powiat wałbrzyski",2012,1134
"44980",222000,"Powiat wołowski",2012,1913
"44981",223000,"Powiat wrocławski",2012,5606
"44982",224000,"Powiat ząbkowicki",2012,3946
"44983",225000,"Powiat zgorzelecki",2012,1213
"44984",226000,"Powiat złotoryjski",2012,1352
"44985",261000,"Powiat m.Jelenia Góra",2012,214
"44986",262000,"Powiat m.Legnica",2012,365
"44987",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"44988",264000,"Powiat m.Wrocław",2012,2388
"44989",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"44990",401000,"Powiat aleksandrowski",2012,4070
"44991",402000,"Powiat brodnicki",2012,6633
"44992",403000,"Powiat bydgoski",2012,4656
"44993",404000,"Powiat chełmiński",2012,2398
"44994",405000,"Powiat golubsko-dobrzyński",2012,4671
"44995",406000,"Powiat grudziądzki",2012,3632
"44996",407000,"Powiat inowrocławski",2012,7604
"44997",408000,"Powiat lipnowski",2012,5742
"44998",409000,"Powiat mogileński",2012,4026
"44999",410000,"Powiat nakielski",2012,5058
"45000",411000,"Powiat radziejowski",2012,5832
"45001",412000,"Powiat rypiński",2012,3864
"45002",413000,"Powiat sępoleński",2012,2872
"45003",414000,"Powiat świecki",2012,4692
"45004",415000,"Powiat toruński",2012,5919
"45005",416000,"Powiat tucholski",2012,3844
"45006",417000,"Powiat wąbrzeski",2012,3219
"45007",418000,"Powiat włocławski",2012,9916
"45008",419000,"Powiat żniński",2012,4751
"45009",461000,"Powiat m.Bydgoszcz",2012,988
"45010",462000,"Powiat m.Grudziądz",2012,348
"45011",463000,"Powiat m.Toruń",2012,658
"45012",464000,"Powiat m.Włocławek",2012,545
"45013",601000,"Powiat bialski",2012,13554
"45014",602000,"Powiat biłgorajski",2012,14025
"45015",603000,"Powiat chełmski",2012,9555
"45016",604000,"Powiat hrubieszowski",2012,10557
"45017",605000,"Powiat janowski",2012,7378
"45018",606000,"Powiat krasnostawski",2012,8959
"45019",607000,"Powiat kraśnicki",2012,10737
"45020",608000,"Powiat lubartowski",2012,8245
"45021",609000,"Powiat lubelski",2012,18999
"45022",610000,"Powiat łęczyński",2012,4884
"45023",611000,"Powiat łukowski",2012,12770
"45024",612000,"Powiat opolski",2012,8546
"45025",613000,"Powiat parczewski",2012,4544
"45026",614000,"Powiat puławski",2012,7606
"45027",615000,"Powiat radzyński",2012,7799
"45028",616000,"Powiat rycki",2012,5550
"45029",617000,"Powiat świdnicki",2012,5112
"45030",618000,"Powiat tomaszowski",2012,10696
"45031",619000,"Powiat włodawski",2012,4267
"45032",620000,"Powiat zamojski",2012,15514
"45033",661000,"Powiat m.Biała Podlaska",2012,1044
"45034",662000,"Powiat m.Chełm",2012,1207
"45035",663000,"Powiat m.Lublin",2012,3114
"45036",664000,"Powiat m.Zamość",2012,1353
"45037",801000,"Powiat gorzowski",2012,2917
"45038",802000,"Powiat krośnieński",2012,1645
"45039",803000,"Powiat międzyrzecki",2012,2735
"45040",804000,"Powiat nowosolski",2012,1770
"45041",805000,"Powiat słubicki",2012,1484
"45042",806000,"Powiat strzelecko-drezdenecki",2012,2581
"45043",807000,"Powiat sulęciński",2012,1612
"45044",808000,"Powiat świebodziński",2012,1937
"45045",809000,"Powiat zielonogórski",2012,2678
"45046",810000,"Powiat żagański",2012,2467
"45047",811000,"Powiat żarski",2012,2329
"45048",812000,"Powiat wschowski",2012,1585
"45049",861000,"Powiat m.Gorzów Wielkopolski",2012,591
"45050",862000,"Powiat m.Zielona Góra",2012,433
"45051",1001000,"Powiat bełchatowski",2012,4845
"45052",1002000,"Powiat kutnowski",2012,9001
"45053",1003000,"Powiat łaski",2012,4081
"45054",1004000,"Powiat łęczycki",2012,8196
"45055",1005000,"Powiat łowicki",2012,10878
"45056",1006000,"Powiat łódzki wschodni",2012,3192
"45057",1007000,"Powiat opoczyński",2012,6463
"45058",1008000,"Powiat pabianicki",2012,2834
"45059",1009000,"Powiat pajęczański",2012,4856
"45060",1010000,"Powiat piotrkowski",2012,9251
"45061",1011000,"Powiat poddębicki",2012,6499
"45062",1012000,"Powiat radomszczański",2012,7058
"45063",1013000,"Powiat rawski",2012,6478
"45064",1014000,"Powiat sieradzki",2012,13862
"45065",1015000,"Powiat skierniewicki",2012,6360
"45066",1016000,"Powiat tomaszowski",2012,6623
"45067",1017000,"Powiat wieluński",2012,7697
"45068",1018000,"Powiat wieruszowski",2012,3936
"45069",1019000,"Powiat zduńskowolski",2012,2592
"45070",1020000,"Powiat zgierski",2012,5451
"45071",1021000,"Powiat brzeziński",2012,3164
"45072",1061000,"Powiat m.Łódź",2012,1754
"45073",1062000,"Powiat m.Piotrków Trybunalski",2012,624
"45074",1063000,"Powiat m.Skierniewice",2012,642
"45075",1201000,"Powiat bocheński",2012,5555
"45076",1202000,"Powiat brzeski",2012,4403
"45077",1203000,"Powiat chrzanowski",2012,1214
"45078",1204000,"Powiat dąbrowski",2012,5161
"45079",1205000,"Powiat gorlicki",2012,5928
"45080",1206000,"Powiat krakowski",2012,13279
"45081",1207000,"Powiat limanowski",2012,7034
"45082",1208000,"Powiat miechowski",2012,8518
"45083",1209000,"Powiat myślenicki",2012,5490
"45084",1210000,"Powiat nowosądecki",2012,8755
"45085",1211000,"Powiat nowotarski",2012,9549
"45086",1212000,"Powiat olkuski",2012,4330
"45087",1213000,"Powiat oświęcimski",2012,2963
"45088",1214000,"Powiat proszowicki",2012,6880
"45089",1215000,"Powiat suski",2012,4079
"45090",1216000,"Powiat tarnowski",2012,11422
"45091",1217000,"Powiat tatrzański",2012,3743
"45092",1218000,"Powiat wadowicki",2012,4198
"45093",1219000,"Powiat wielicki",2012,3102
"45094",1261000,"Powiat m.Kraków",2012,2844
"45095",1262000,"Powiat m.Nowy Sącz",2012,498
"45096",1263000,"Powiat m.Tarnów",2012,474
"45097",1401000,"Powiat białobrzeski",2012,4149
"45098",1402000,"Powiat ciechanowski",2012,7170
"45099",1403000,"Powiat garwoliński",2012,9626
"45100",1404000,"Powiat gostyniński",2012,4488
"45101",1405000,"Powiat grodziski",2012,1443
"45102",1406000,"Powiat grójecki",2012,13335
"45103",1407000,"Powiat kozienicki",2012,5820
"45104",1408000,"Powiat legionowski",2012,1063
"45105",1409000,"Powiat lipski",2012,6273
"45106",1410000,"Powiat łosicki",2012,5352
"45107",1411000,"Powiat makowski",2012,4741
"45108",1412000,"Powiat miński",2012,5915
"45109",1413000,"Powiat mławski",2012,6525
"45110",1414000,"Powiat nowodworski",2012,3139
"45111",1415000,"Powiat ostrołęcki",2012,8262
"45112",1416000,"Powiat ostrowski",2012,6985
"45113",1417000,"Powiat otwocki",2012,3178
"45114",1418000,"Powiat piaseczyński",2012,1878
"45115",1419000,"Powiat płocki",2012,14731
"45116",1420000,"Powiat płoński",2012,9831
"45117",1421000,"Powiat pruszkowski",2012,1782
"45118",1422000,"Powiat przasnyski",2012,4253
"45119",1423000,"Powiat przysuski",2012,5286
"45120",1424000,"Powiat pułtuski",2012,4622
"45121",1425000,"Powiat radomski",2012,9226
"45122",1426000,"Powiat siedlecki",2012,11752
"45123",1427000,"Powiat sierpecki",2012,6976
"45124",1428000,"Powiat sochaczewski",2012,5502
"45125",1429000,"Powiat sokołowski",2012,8742
"45126",1430000,"Powiat szydłowiecki",2012,1798
"45127",1432000,"Powiat warszawski zachodni",2012,3811
"45128",1433000,"Powiat węgrowski",2012,7700
"45129",1434000,"Powiat wołomiński",2012,3575
"45130",1435000,"Powiat wyszkowski",2012,2608
"45131",1436000,"Powiat zwoleński",2012,4680
"45132",1437000,"Powiat żuromiński",2012,5306
"45133",1438000,"Powiat żyrardowski",2012,3062
"45134",1461000,"Powiat m.Ostrołęka",2012,283
"45135",1462000,"Powiat m.Płock",2012,1155
"45136",1463000,"Powiat m.Radom",2012,1037
"45137",1464000,"Powiat m.Siedlce",2012,997
"45138",1465000,"Powiat m. st. Warszawa",2012,5532
"45139",1601000,"Powiat brzeski",2012,3329
"45140",1602000,"Powiat głubczycki",2012,3579
"45141",1603000,"Powiat kędzierzyńsko-kozielski",2012,3534
"45142",1604000,"Powiat kluczborski",2012,3196
"45143",1605000,"Powiat krapkowicki",2012,2344
"45144",1606000,"Powiat namysłowski",2012,2248
"45145",1607000,"Powiat nyski",2012,5286
"45146",1608000,"Powiat oleski",2012,4859
"45147",1609000,"Powiat opolski",2012,4130
"45148",1610000,"Powiat prudnicki",2012,4670
"45149",1611000,"Powiat strzelecki",2012,3094
"45150",1661000,"Powiat m.Opole",2012,861
"45151",1801000,"Powiat bieszczadzki",2012,1071
"45152",1802000,"Powiat brzozowski",2012,4508
"45153",1803000,"Powiat dębicki",2012,7390
"45154",1804000,"Powiat jarosławski",2012,7670
"45155",1805000,"Powiat jasielski",2012,2746
"45156",1806000,"Powiat kolbuszowski",2012,3949
"45157",1807000,"Powiat krośnieński",2012,4441
"45158",1808000,"Powiat leżajski",2012,5590
"45159",1809000,"Powiat lubaczowski",2012,5638
"45160",1810000,"Powiat łańcucki",2012,4696
"45161",1811000,"Powiat mielecki",2012,7811
"45162",1812000,"Powiat niżański",2012,3985
"45163",1813000,"Powiat przemyski",2012,5398
"45164",1814000,"Powiat przeworski",2012,5718
"45165",1815000,"Powiat ropczycko-sędziszowski",2012,5368
"45166",1816000,"Powiat rzeszowski",2012,10232
"45167",1817000,"Powiat sanocki",2012,4003
"45168",1818000,"Powiat stalowowolski",2012,3548
"45169",1819000,"Powiat strzyżowski",2012,4781
"45170",1820000,"Powiat tarnobrzeski",2012,3993
"45171",1821000,"Powiat leski",2012,1635
"45172",1861000,"Powiat m.Krosno",2012,296
"45173",1862000,"Powiat m.Przemyśl",2012,368
"45174",1863000,"Powiat m.Rzeszów",2012,1187
"45175",1864000,"Powiat m.Tarnobrzeg",2012,922
"45176",2001000,"Powiat augustowski",2012,6790
"45177",2002000,"Powiat białostocki",2012,11829
"45178",2003000,"Powiat bielski",2012,8518
"45179",2004000,"Powiat grajewski",2012,6316
"45180",2005000,"Powiat hajnowski",2012,5140
"45181",2006000,"Powiat kolneński",2012,7868
"45182",2007000,"Powiat łomżyński",2012,9834
"45183",2008000,"Powiat moniecki",2012,8038
"45184",2009000,"Powiat sejneński",2012,3855
"45185",2010000,"Powiat siemiatycki",2012,7772
"45186",2011000,"Powiat sokólski",2012,12077
"45187",2012000,"Powiat suwalski",2012,5705
"45188",2013000,"Powiat wysokomazowiecki",2012,12197
"45189",2014000,"Powiat zambrowski",2012,5702
"45190",2061000,"Powiat m.Białystok",2012,1796
"45191",2062000,"Powiat m.Łomża",2012,698
"45192",2063000,"Powiat m.Suwałki",2012,729
"45193",2201000,"Powiat bytowski",2012,4434
"45194",2202000,"Powiat chojnicki",2012,3828
"45195",2203000,"Powiat człuchowski",2012,2679
"45196",2204000,"Powiat gdański",2012,3765
"45197",2205000,"Powiat kartuski",2012,5935
"45198",2206000,"Powiat kościerski",2012,4028
"45199",2207000,"Powiat kwidzyński",2012,3223
"45200",2208000,"Powiat lęborski",2012,1180
"45201",2209000,"Powiat malborski",2012,2627
"45202",2210000,"Powiat nowodworski",2012,1786
"45203",2211000,"Powiat pucki",2012,2176
"45204",2212000,"Powiat słupski",2012,3623
"45205",2213000,"Powiat starogardzki",2012,4318
"45206",2214000,"Powiat tczewski",2012,4017
"45207",2215000,"Powiat wejherowski",2012,3752
"45208",2216000,"Powiat sztumski",2012,2805
"45209",2261000,"Powiat m.Gdańsk",2012,1103
"45210",2262000,"Powiat m.Gdynia",2012,727
"45211",2263000,"Powiat m.Słupsk",2012,422
"45212",2264000,"Powiat m.Sopot",2012,94
"45213",2401000,"Powiat będziński",2012,1996
"45214",2402000,"Powiat bielski",2012,2688
"45215",2403000,"Powiat cieszyński",2012,4003
"45216",2404000,"Powiat częstochowski",2012,6336
"45217",2405000,"Powiat gliwicki",2012,2503
"45218",2406000,"Powiat kłobucki",2012,4673
"45219",2407000,"Powiat lubliniecki",2012,3002
"45220",2408000,"Powiat mikołowski",2012,1039
"45221",2409000,"Powiat myszkowski",2012,2921
"45222",2410000,"Powiat pszczyński",2012,3101
"45223",2411000,"Powiat raciborski",2012,3520
"45224",2412000,"Powiat rybnicki",2012,1091
"45225",2413000,"Powiat tarnogórski",2012,1477
"45226",2414000,"Powiat bieruńsko-lędziński",2012,930
"45227",2415000,"Powiat wodzisławski",2012,1941
"45228",2416000,"Powiat zawierciański",2012,5331
"45229",2417000,"Powiat żywiecki",2012,3235
"45230",2461000,"Powiat m.Bielsko-Biała",2012,454
"45231",2462000,"Powiat m.Bytom",2012,162
"45232",2463000,"Powiat m.Chorzów",2012,116
"45233",2464000,"Powiat m.Częstochowa",2012,913
"45234",2465000,"Powiat m.Dąbrowa Górnicza",2012,558
"45235",2466000,"Powiat m.Gliwice",2012,644
"45236",2467000,"Powiat m.Jastrzębie-Zdrój",2012,784
"45237",2468000,"Powiat m.Jaworzno",2012,367
"45238",2469000,"Powiat m.Katowice",2012,634
"45239",2470000,"Powiat m.Mysłowice",2012,229
"45240",2471000,"Powiat m.Piekary Śląskie",2012,213
"45241",2472000,"Powiat m.Ruda Śląska",2012,217
"45242",2473000,"Powiat m.Rybnik",2012,515
"45243",2474000,"Powiat m.Siemianowice Śląskie",2012,111
"45244",2475000,"Powiat m.Sosnowiec",2012,249
"45245",2476000,"Powiat m.Świętochłowice",2012,37
"45246",2477000,"Powiat m.Tychy",2012,600
"45247",2478000,"Powiat m.Zabrze",2012,174
"45248",2479000,"Powiat m.Żory",2012,390
"45249",2601000,"Powiat buski",2012,9082
"45250",2602000,"Powiat jędrzejowski",2012,10292
"45251",2603000,"Powiat kazimierski",2012,6452
"45252",2604000,"Powiat kielecki",2012,11827
"45253",2605000,"Powiat konecki",2012,2976
"45254",2606000,"Powiat opatowski",2012,8531
"45255",2607000,"Powiat ostrowiecki",2012,4195
"45256",2608000,"Powiat pińczowski",2012,5834
"45257",2609000,"Powiat sandomierski",2012,10375
"45258",2610000,"Powiat skarżyski",2012,849
"45259",2611000,"Powiat starachowicki",2012,3907
"45260",2612000,"Powiat staszowski",2012,6905
"45261",2613000,"Powiat włoszczowski",2012,4723
"45262",2661000,"Powiat m.Kielce",2012,743
"45263",2801000,"Powiat bartoszycki",2012,3845
"45264",2802000,"Powiat braniewski",2012,2665
"45265",2803000,"Powiat działdowski",2012,4000
"45266",2804000,"Powiat elbląski",2012,4404
"45267",2805000,"Powiat ełcki",2012,2734
"45268",2806000,"Powiat giżycki",2012,2167
"45269",2807000,"Powiat iławski",2012,5229
"45270",2808000,"Powiat kętrzyński",2012,2238
"45271",2809000,"Powiat lidzbarski",2012,2419
"45272",2810000,"Powiat mrągowski",2012,1895
"45273",2811000,"Powiat nidzicki",2012,2284
"45274",2812000,"Powiat nowomiejski",2012,3703
"45275",2813000,"Powiat olecki",2012,1668
"45276",2814000,"Powiat olsztyński",2012,4637
"45277",2815000,"Powiat ostródzki",2012,4078
"45278",2816000,"Powiat piski",2012,2563
"45279",2817000,"Powiat szczycieński",2012,3303
"45280",2818000,"Powiat gołdapski",2012,1650
"45281",2819000,"Powiat węgorzewski",2012,1796
"45282",2861000,"Powiat m.Elbląg",2012,597
"45283",2862000,"Powiat m.Olsztyn",2012,751
"45284",3001000,"Powiat chodzieski",2012,2467
"45285",3002000,"Powiat czarnkowsko-trzcianecki",2012,5128
"45286",3003000,"Powiat gnieźnieński",2012,6792
"45287",3004000,"Powiat gostyński",2012,6524
"45288",3005000,"Powiat grodziski",2012,4090
"45289",3006000,"Powiat jarociński",2012,3571
"45290",3007000,"Powiat kaliski",2012,10906
"45291",3008000,"Powiat kępiński",2012,3694
"45292",3009000,"Powiat kolski",2012,8514
"45293",3010000,"Powiat koniński",2012,12293
"45294",3011000,"Powiat kościański",2012,4663
"45295",3012000,"Powiat krotoszyński",2012,6620
"45296",3013000,"Powiat leszczyński",2012,4183
"45297",3014000,"Powiat międzychodzki",2012,2268
"45298",3015000,"Powiat nowotomyski",2012,3744
"45299",3016000,"Powiat obornicki",2012,2901
"45300",3017000,"Powiat ostrowski",2012,7542
"45301",3018000,"Powiat ostrzeszowski",2012,4910
"45302",3019000,"Powiat pilski",2012,6106
"45303",3020000,"Powiat pleszewski",2012,4500
"45304",3021000,"Powiat poznański",2012,8690
"45305",3022000,"Powiat rawicki",2012,4877
"45306",3023000,"Powiat słupecki",2012,6103
"45307",3024000,"Powiat szamotulski",2012,4482
"45308",3025000,"Powiat średzki",2012,3208
"45309",3026000,"Powiat śremski",2012,3056
"45310",3027000,"Powiat turecki",2012,6735
"45311",3028000,"Powiat wągrowiecki",2012,4725
"45312",3029000,"Powiat wolsztyński",2012,3184
"45313",3030000,"Powiat wrzesiński",2012,3976
"45314",3031000,"Powiat złotowski",2012,3754
"45315",3061000,"Powiat m.Kalisz",2012,809
"45316",3062000,"Powiat m.Konin",2012,641
"45317",3063000,"Powiat m.Leszno",2012,297
"45318",3064000,"Powiat m.Poznań",2012,2914
"45319",3201000,"Powiat białogardzki",2012,1492
"45320",3202000,"Powiat choszczeński",2012,3084
"45321",3203000,"Powiat drawski",2012,2533
"45322",3204000,"Powiat goleniowski",2012,3330
"45323",3205000,"Powiat gryficki",2012,2547
"45324",3206000,"Powiat gryfiński",2012,3975
"45325",3207000,"Powiat kamieński",2012,1758
"45326",3208000,"Powiat kołobrzeski",2012,2118
"45327",3209000,"Powiat koszaliński",2012,2952
"45328",3210000,"Powiat myśliborski",2012,2940
"45329",3211000,"Powiat policki",2012,688
"45330",3212000,"Powiat pyrzycki",2012,2998
"45331",3213000,"Powiat sławieński",2012,2038
"45332",3214000,"Powiat stargardzki",2012,3821
"45333",3215000,"Powiat szczecinecki",2012,1467
"45334",3216000,"Powiat świdwiński",2012,2291
"45335",3217000,"Powiat wałecki",2012,1896
"45336",3218000,"Powiat łobeski",2012,2180
"45337",3261000,"Powiat m.Koszalin",2012,349
"45338",3262000,"Powiat m.Szczecin",2012,1006
"45339",3263000,"Powiat m.Świnoujście",2012,134
"45340",201000,"Powiat bolesławiecki",2013,1077
"45341",202000,"Powiat dzierżoniowski",2013,1876
"45342",203000,"Powiat głogowski",2013,1839
"45343",204000,"Powiat górowski",2013,1968
