"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietna_powierzchnia_uZytkowa_1_mieszkania_m2"
"19287",2203000,"Powiat człuchowski",2016,133.8
"19288",2204000,"Powiat gdański",2016,91.8
"19289",2205000,"Powiat kartuski",2016,124.9
"19290",2206000,"Powiat kościerski",2016,115.9
"19291",2207000,"Powiat kwidzyński",2016,104
"19292",2208000,"Powiat lęborski",2016,115.2
"19293",2209000,"Powiat malborski",2016,88.4
"19294",2210000,"Powiat nowodworski",2016,148.2
"19295",2211000,"Powiat pucki",2016,131
"19296",2212000,"Powiat słupski",2016,104.4
"19297",2213000,"Powiat starogardzki",2016,111.9
"19298",2214000,"Powiat tczewski",2016,84.8
"19299",2215000,"Powiat wejherowski",2016,107.5
"19300",2216000,"Powiat sztumski",2016,127.5
"19301",2261000,"Powiat m.Gdańsk",2016,59.7
"19302",2262000,"Powiat m.Gdynia",2016,71.6
"19303",2263000,"Powiat m.Słupsk",2016,77
"19304",2264000,"Powiat m.Sopot",2016,66.6
"19305",2401000,"Powiat będziński",2016,134.1
"19306",2402000,"Powiat bielski",2016,137.9
"19307",2403000,"Powiat cieszyński",2016,123
"19308",2404000,"Powiat częstochowski",2016,148.9
"19309",2405000,"Powiat gliwicki",2016,134.4
"19310",2406000,"Powiat kłobucki",2016,142.6
"19311",2407000,"Powiat lubliniecki",2016,117.3
"19312",2408000,"Powiat mikołowski",2016,137.7
"19313",2409000,"Powiat myszkowski",2016,155.8
"19314",2410000,"Powiat pszczyński",2016,131.3
"19315",2411000,"Powiat raciborski",2016,172.6
"19316",2412000,"Powiat rybnicki",2016,119.1
"19317",2413000,"Powiat tarnogórski",2016,134.3
"19318",2414000,"Powiat bieruńsko-lędziński",2016,144
"19319",2415000,"Powiat wodzisławski",2016,160.9
"19320",2416000,"Powiat zawierciański",2016,161.1
"19321",2417000,"Powiat żywiecki",2016,130.2
"19322",2461000,"Powiat m.Bielsko-Biała",2016,93
"19323",2462000,"Powiat m.Bytom",2016,135.3
"19324",2463000,"Powiat m.Chorzów",2016,100.6
"19325",2464000,"Powiat m.Częstochowa",2016,105.8
"19326",2465000,"Powiat m.Dąbrowa Górnicza",2016,106.3
"19327",2466000,"Powiat m.Gliwice",2016,97.1
"19328",2467000,"Powiat m.Jastrzębie-Zdrój",2016,142.5
"19329",2468000,"Powiat m.Jaworzno",2016,116.2
"19330",2469000,"Powiat m.Katowice",2016,66
"19331",2470000,"Powiat m.Mysłowice",2016,113.5
"19332",2471000,"Powiat m.Piekary Śląskie",2016,137
"19333",2472000,"Powiat m.Ruda Śląska",2016,134.6
"19334",2473000,"Powiat m.Rybnik",2016,102
"19335",2474000,"Powiat m.Siemianowice Śląskie",2016,178.4
"19336",2475000,"Powiat m.Sosnowiec",2016,113.2
"19337",2476000,"Powiat m.Świętochłowice",2016,82.7
"19338",2477000,"Powiat m.Tychy",2016,119.9
"19339",2478000,"Powiat m.Zabrze",2016,104.8
"19340",2479000,"Powiat m.Żory",2016,105.6
"19341",2601000,"Powiat buski",2016,138.1
"19342",2602000,"Powiat jędrzejowski",2016,134.5
"19343",2603000,"Powiat kazimierski",2016,145.2
"19344",2604000,"Powiat kielecki",2016,121.6
"19345",2605000,"Powiat konecki",2016,140.4
"19346",2606000,"Powiat opatowski",2016,140.1
"19347",2607000,"Powiat ostrowiecki",2016,144.5
"19348",2608000,"Powiat pińczowski",2016,122.8
"19349",2609000,"Powiat sandomierski",2016,139.7
"19350",2610000,"Powiat skarżyski",2016,142.6
"19351",2611000,"Powiat starachowicki",2016,107.6
"19352",2612000,"Powiat staszowski",2016,142.8
"19353",2613000,"Powiat włoszczowski",2016,134.8
"19354",2661000,"Powiat m.Kielce",2016,71.2
"19355",2801000,"Powiat bartoszycki",2016,144.2
"19356",2802000,"Powiat braniewski",2016,79.7
"19357",2803000,"Powiat działdowski",2016,86.4
"19358",2804000,"Powiat elbląski",2016,125.7
"19359",2805000,"Powiat ełcki",2016,68.8
"19360",2806000,"Powiat giżycki",2016,80.6
"19361",2807000,"Powiat iławski",2016,95.6
"19362",2808000,"Powiat kętrzyński",2016,92.4
"19363",2809000,"Powiat lidzbarski",2016,129.6
"19364",2810000,"Powiat mrągowski",2016,91
"19365",2811000,"Powiat nidzicki",2016,103.1
"19366",2812000,"Powiat nowomiejski",2016,112.4
"19367",2813000,"Powiat olecki",2016,98.1
"19368",2814000,"Powiat olsztyński",2016,91.8
"19369",2815000,"Powiat ostródzki",2016,134.8
"19370",2816000,"Powiat piski",2016,103.9
"19371",2817000,"Powiat szczycieński",2016,113.7
"19372",2818000,"Powiat gołdapski",2016,71.1
"19373",2819000,"Powiat węgorzewski",2016,108.7
"19374",2861000,"Powiat m.Elbląg",2016,78.6
"19375",2862000,"Powiat m.Olsztyn",2016,72.3
"19376",3001000,"Powiat chodzieski",2016,137.8
"19377",3002000,"Powiat czarnkowsko-trzcianecki",2016,151.4
"19378",3003000,"Powiat gnieźnieński",2016,94.6
"19379",3004000,"Powiat gostyński",2016,91.6
"19380",3005000,"Powiat grodziski",2016,108.8
"19381",3006000,"Powiat jarociński",2016,118.1
"19382",3007000,"Powiat kaliski",2016,132.1
"19383",3008000,"Powiat kępiński",2016,105.6
"19384",3009000,"Powiat kolski",2016,138.7
"19385",3010000,"Powiat koniński",2016,129.1
"19386",3011000,"Powiat kościański",2016,116.9
"19387",3012000,"Powiat krotoszyński",2016,98.6
"19388",3013000,"Powiat leszczyński",2016,135.2
"19389",3014000,"Powiat międzychodzki",2016,129.1
"19390",3015000,"Powiat nowotomyski",2016,97.4
"19391",3016000,"Powiat obornicki",2016,91.7
"19392",3017000,"Powiat ostrowski",2016,113.3
"19393",3018000,"Powiat ostrzeszowski",2016,125.8
"19394",3019000,"Powiat pilski",2016,97.6
"19395",3020000,"Powiat pleszewski",2016,152.2
"19396",3021000,"Powiat poznański",2016,112.1
"19397",3022000,"Powiat rawicki",2016,104.2
"19398",3023000,"Powiat słupecki",2016,140.8
"19399",3024000,"Powiat szamotulski",2016,97.2
"19400",3025000,"Powiat średzki",2016,90.3
"19401",3026000,"Powiat śremski",2016,89.7
"19402",3027000,"Powiat turecki",2016,134.6
"19403",3028000,"Powiat wągrowiecki",2016,97.2
"19404",3029000,"Powiat wolsztyński",2016,139.3
"19405",3030000,"Powiat wrzesiński",2016,79.6
"19406",3031000,"Powiat złotowski",2016,115.3
"19407",3061000,"Powiat m.Kalisz",2016,97.2
"19408",3062000,"Powiat m.Konin",2016,80.5
"19409",3063000,"Powiat m.Leszno",2016,84
"19410",3064000,"Powiat m.Poznań",2016,65.6
"19411",3201000,"Powiat białogardzki",2016,153.1
"19412",3202000,"Powiat choszczeński",2016,134.1
"19413",3203000,"Powiat drawski",2016,91
"19414",3204000,"Powiat goleniowski",2016,129.9
"19415",3205000,"Powiat gryficki",2016,134.6
"19416",3206000,"Powiat gryfiński",2016,136.1
"19417",3207000,"Powiat kamieński",2016,113.7
"19418",3208000,"Powiat kołobrzeski",2016,71
"19419",3209000,"Powiat koszaliński",2016,112.4
"19420",3210000,"Powiat myśliborski",2016,131.3
"19421",3211000,"Powiat policki",2016,126.4
"19422",3212000,"Powiat pyrzycki",2016,119.5
"19423",3213000,"Powiat sławieński",2016,97.9
"19424",3214000,"Powiat stargardzki",2016,97.1
"19425",3215000,"Powiat szczecinecki",2016,114.4
"19426",3216000,"Powiat świdwiński",2016,91.6
"19427",3217000,"Powiat wałecki",2016,137.6
"19428",3218000,"Powiat łobeski",2016,117
"19429",3261000,"Powiat m.Koszalin",2016,82.8
"19430",3262000,"Powiat m.Szczecin",2016,62.3
"19431",3263000,"Powiat m.Świnoujście",2016,66.6
"19432",201000,"Powiat bolesławiecki",2017,120.3
"19433",202000,"Powiat dzierżoniowski",2017,107.9
"19434",203000,"Powiat głogowski",2017,94.8
"19435",204000,"Powiat górowski",2017,136.1
"19436",205000,"Powiat jaworski",2017,141.1
"19437",206000,"Powiat jeleniogórski",2017,71.4
"19438",207000,"Powiat kamiennogórski",2017,148.3
"19439",208000,"Powiat kłodzki",2017,124.9
"19440",209000,"Powiat legnicki",2017,131.2
"19441",210000,"Powiat lubański",2017,84.4
"19442",211000,"Powiat lubiński",2017,117.3
"19443",212000,"Powiat lwówecki",2017,114.6
"19444",213000,"Powiat milicki",2017,121.2
"19445",214000,"Powiat oleśnicki",2017,112.3
"19446",215000,"Powiat oławski",2017,86.3
"19447",216000,"Powiat polkowicki",2017,99.7
"19448",217000,"Powiat strzeliński",2017,113.8
"19449",218000,"Powiat średzki",2017,103.8
"19450",219000,"Powiat świdnicki",2017,113.9
"19451",220000,"Powiat trzebnicki",2017,102.4
"19452",221000,"Powiat wałbrzyski",2017,126.3
"19453",222000,"Powiat wołowski",2017,92.9
"19454",223000,"Powiat wrocławski",2017,114.7
"19455",224000,"Powiat ząbkowicki",2017,90.2
"19456",225000,"Powiat zgorzelecki",2017,130.2
"19457",226000,"Powiat złotoryjski",2017,111.9
"19458",261000,"Powiat m.Jelenia Góra",2017,76.2
"19459",262000,"Powiat m.Legnica",2017,79.1
"19460",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"19461",264000,"Powiat m.Wrocław",2017,59.4
"19462",265000,"Powiat m.Wałbrzych od 2013",2017,118.6
"19463",401000,"Powiat aleksandrowski",2017,85.7
"19464",402000,"Powiat brodnicki",2017,88.7
"19465",403000,"Powiat bydgoski",2017,136
"19466",404000,"Powiat chełmiński",2017,114.4
"19467",405000,"Powiat golubsko-dobrzyński",2017,95
"19468",406000,"Powiat grudziądzki",2017,130.8
"19469",407000,"Powiat inowrocławski",2017,86.5
"19470",408000,"Powiat lipnowski",2017,102.3
"19471",409000,"Powiat mogileński",2017,109.1
"19472",410000,"Powiat nakielski",2017,106.1
"19473",411000,"Powiat radziejowski",2017,132.9
"19474",412000,"Powiat rypiński",2017,101.3
"19475",413000,"Powiat sępoleński",2017,111.8
"19476",414000,"Powiat świecki",2017,115.9
"19477",415000,"Powiat toruński",2017,111.2
"19478",416000,"Powiat tucholski",2017,106
"19479",417000,"Powiat wąbrzeski",2017,148.3
"19480",418000,"Powiat włocławski",2017,143.4
"19481",419000,"Powiat żniński",2017,113.7
"19482",461000,"Powiat m.Bydgoszcz",2017,63.3
"19483",462000,"Powiat m.Grudziądz",2017,95.5
"19484",463000,"Powiat m.Toruń",2017,59
"19485",464000,"Powiat m.Włocławek",2017,80.6
"19486",601000,"Powiat bialski",2017,129.1
"19487",602000,"Powiat biłgorajski",2017,114.8
"19488",603000,"Powiat chełmski",2017,131.5
"19489",604000,"Powiat hrubieszowski",2017,89.5
"19490",605000,"Powiat janowski",2017,131.2
"19491",606000,"Powiat krasnostawski",2017,131.5
"19492",607000,"Powiat kraśnicki",2017,139.1
"19493",608000,"Powiat lubartowski",2017,127.5
"19494",609000,"Powiat lubelski",2017,130
"19495",610000,"Powiat łęczyński",2017,125.1
"19496",611000,"Powiat łukowski",2017,136.1
"19497",612000,"Powiat opolski",2017,139.4
"19498",613000,"Powiat parczewski",2017,101.1
"19499",614000,"Powiat puławski",2017,115.8
"19500",615000,"Powiat radzyński",2017,96.5
"19501",616000,"Powiat rycki",2017,120.1
"19502",617000,"Powiat świdnicki",2017,113.2
"19503",618000,"Powiat tomaszowski",2017,150.5
"19504",619000,"Powiat włodawski",2017,129.1
"19505",620000,"Powiat zamojski",2017,138.2
"19506",661000,"Powiat m.Biała Podlaska",2017,64.6
"19507",662000,"Powiat m.Chełm",2017,111.3
"19508",663000,"Powiat m.Lublin",2017,61.1
"19509",664000,"Powiat m.Zamość",2017,91.1
"19510",801000,"Powiat gorzowski",2017,106.6
"19511",802000,"Powiat krośnieński",2017,112.1
"19512",803000,"Powiat międzyrzecki",2017,123.6
"19513",804000,"Powiat nowosolski",2017,108.1
"19514",805000,"Powiat słubicki",2017,84.1
"19515",806000,"Powiat strzelecko-drezdenecki",2017,103.3
"19516",807000,"Powiat sulęciński",2017,112.5
"19517",808000,"Powiat świebodziński",2017,104.5
"19518",809000,"Powiat zielonogórski",2017,116.7
"19519",810000,"Powiat żagański",2017,119.7
"19520",811000,"Powiat żarski",2017,127
"19521",812000,"Powiat wschowski",2017,139.7
"19522",861000,"Powiat m.Gorzów Wielkopolski",2017,68
"19523",862000,"Powiat m.Zielona Góra",2017,67
"19524",1001000,"Powiat bełchatowski",2017,139.1
"19525",1002000,"Powiat kutnowski",2017,101
"19526",1003000,"Powiat łaski",2017,129.5
"19527",1004000,"Powiat łęczycki",2017,139.7
"19528",1005000,"Powiat łowicki",2017,131
"19529",1006000,"Powiat łódzki wschodni",2017,153.5
"19530",1007000,"Powiat opoczyński",2017,129.7
"19531",1008000,"Powiat pabianicki",2017,145.4
"19532",1009000,"Powiat pajęczański",2017,137.5
"19533",1010000,"Powiat piotrkowski",2017,126.2
"19534",1011000,"Powiat poddębicki",2017,103.1
"19535",1012000,"Powiat radomszczański",2017,129.7
"19536",1013000,"Powiat rawski",2017,125
"19537",1014000,"Powiat sieradzki",2017,130.7
"19538",1015000,"Powiat skierniewicki",2017,140.7
"19539",1016000,"Powiat tomaszowski",2017,142.6
"19540",1017000,"Powiat wieluński",2017,160.5
"19541",1018000,"Powiat wieruszowski",2017,144.2
"19542",1019000,"Powiat zduńskowolski",2017,142.7
"19543",1020000,"Powiat zgierski",2017,132.4
"19544",1021000,"Powiat brzeziński",2017,132.3
"19545",1061000,"Powiat m.Łódź",2017,75.9
"19546",1062000,"Powiat m.Piotrków Trybunalski",2017,87.8
"19547",1063000,"Powiat m.Skierniewice",2017,146.3
"19548",1201000,"Powiat bocheński",2017,114.7
"19549",1202000,"Powiat brzeski",2017,135
"19550",1203000,"Powiat chrzanowski",2017,139.2
"19551",1204000,"Powiat dąbrowski",2017,136.8
"19552",1205000,"Powiat gorlicki",2017,128.8
"19553",1206000,"Powiat krakowski",2017,150.3
"19554",1207000,"Powiat limanowski",2017,178.7
"19555",1208000,"Powiat miechowski",2017,146.5
"19556",1209000,"Powiat myślenicki",2017,145.8
"19557",1210000,"Powiat nowosądecki",2017,152.9
"19558",1211000,"Powiat nowotarski",2017,158.7
"19559",1212000,"Powiat olkuski",2017,174.7
"19560",1213000,"Powiat oświęcimski",2017,121.6
"19561",1214000,"Powiat proszowicki",2017,137.4
"19562",1215000,"Powiat suski",2017,155.8
"19563",1216000,"Powiat tarnowski",2017,139.8
"19564",1217000,"Powiat tatrzański",2017,126.7
"19565",1218000,"Powiat wadowicki",2017,131.2
"19566",1219000,"Powiat wielicki",2017,111.1
"19567",1261000,"Powiat m.Kraków",2017,56.1
"19568",1262000,"Powiat m.Nowy Sącz",2017,139
"19569",1263000,"Powiat m.Tarnów",2017,109.9
"19570",1401000,"Powiat białobrzeski",2017,110.3
"19571",1402000,"Powiat ciechanowski",2017,87.7
"19572",1403000,"Powiat garwoliński",2017,118.8
"19573",1404000,"Powiat gostyniński",2017,83.3
"19574",1405000,"Powiat grodziski",2017,127.4
"19575",1406000,"Powiat grójecki",2017,104.7
"19576",1407000,"Powiat kozienicki",2017,127.4
"19577",1408000,"Powiat legionowski",2017,106.6
"19578",1409000,"Powiat lipski",2017,133
"19579",1410000,"Powiat łosicki",2017,128.4
"19580",1411000,"Powiat makowski",2017,127
"19581",1412000,"Powiat miński",2017,112
"19582",1413000,"Powiat mławski",2017,73.1
"19583",1414000,"Powiat nowodworski",2017,113.5
"19584",1415000,"Powiat ostrołęcki",2017,147.3
"19585",1416000,"Powiat ostrowski",2017,124.3
"19586",1417000,"Powiat otwocki",2017,127.1
"19587",1418000,"Powiat piaseczyński",2017,104.8
"19588",1419000,"Powiat płocki",2017,129
"19589",1420000,"Powiat płoński",2017,87.7
"19590",1421000,"Powiat pruszkowski",2017,117.1
"19591",1422000,"Powiat przasnyski",2017,111.2
"19592",1423000,"Powiat przysuski",2017,125.5
"19593",1424000,"Powiat pułtuski",2017,108.8
"19594",1425000,"Powiat radomski",2017,130.6
"19595",1426000,"Powiat siedlecki",2017,146.3
"19596",1427000,"Powiat sierpecki",2017,103.3
"19597",1428000,"Powiat sochaczewski",2017,138.9
"19598",1429000,"Powiat sokołowski",2017,91.5
"19599",1430000,"Powiat szydłowiecki",2017,112
"19600",1432000,"Powiat warszawski zachodni",2017,134.7
"19601",1433000,"Powiat węgrowski",2017,131.9
"19602",1434000,"Powiat wołomiński",2017,103.1
"19603",1435000,"Powiat wyszkowski",2017,148.1
"19604",1436000,"Powiat zwoleński",2017,118.6
"19605",1437000,"Powiat żuromiński",2017,120.7
"19606",1438000,"Powiat żyrardowski",2017,129.1
"19607",1461000,"Powiat m.Ostrołęka",2017,90.8
"19608",1462000,"Powiat m.Płock",2017,66.9
"19609",1463000,"Powiat m.Radom",2017,81.2
"19610",1464000,"Powiat m.Siedlce",2017,66.8
"19611",1465000,"Powiat m. st. Warszawa",2017,63.1
"19612",1601000,"Powiat brzeski",2017,107.9
"19613",1602000,"Powiat głubczycki",2017,172
"19614",1603000,"Powiat kędzierzyńsko-kozielski",2017,157.4
"19615",1604000,"Powiat kluczborski",2017,139.1
"19616",1605000,"Powiat krapkowicki",2017,135.3
"19617",1606000,"Powiat namysłowski",2017,96.3
"19618",1607000,"Powiat nyski",2017,142.9
"19619",1608000,"Powiat oleski",2017,105.1
"19620",1609000,"Powiat opolski",2017,142.6
"19621",1610000,"Powiat prudnicki",2017,122.1
"19622",1611000,"Powiat strzelecki",2017,174.4
"19623",1661000,"Powiat m.Opole",2017,82
"19624",1801000,"Powiat bieszczadzki",2017,103.5
"19625",1802000,"Powiat brzozowski",2017,139.2
"19626",1803000,"Powiat dębicki",2017,129.5
"19627",1804000,"Powiat jarosławski",2017,106.9
"19628",1805000,"Powiat jasielski",2017,117.9
"19629",1806000,"Powiat kolbuszowski",2017,125.1
"19630",1807000,"Powiat krośnieński",2017,136.1
"19631",1808000,"Powiat leżajski",2017,134.2
"19632",1809000,"Powiat lubaczowski",2017,130.8
"19633",1810000,"Powiat łańcucki",2017,136
"19634",1811000,"Powiat mielecki",2017,116.7
"19635",1812000,"Powiat niżański",2017,136.6
"19636",1813000,"Powiat przemyski",2017,125.3
"19637",1814000,"Powiat przeworski",2017,135.3
"19638",1815000,"Powiat ropczycko-sędziszowski",2017,115.2
"19639",1816000,"Powiat rzeszowski",2017,131.3
"19640",1817000,"Powiat sanocki",2017,148
"19641",1818000,"Powiat stalowowolski",2017,131.1
"19642",1819000,"Powiat strzyżowski",2017,134.4
"19643",1820000,"Powiat tarnobrzeski",2017,129.2
"19644",1821000,"Powiat leski",2017,140.6
"19645",1861000,"Powiat m.Krosno",2017,89.4
"19646",1862000,"Powiat m.Przemyśl",2017,99.4
"19647",1863000,"Powiat m.Rzeszów",2017,65.3
"19648",1864000,"Powiat m.Tarnobrzeg",2017,132
"19649",2001000,"Powiat augustowski",2017,121.5
"19650",2002000,"Powiat białostocki",2017,133.6
"19651",2003000,"Powiat bielski",2017,160.7
"19652",2004000,"Powiat grajewski",2017,158.1
"19653",2005000,"Powiat hajnowski",2017,141.4
"19654",2006000,"Powiat kolneński",2017,151.5
"19655",2007000,"Powiat łomżyński",2017,161.8
"19656",2008000,"Powiat moniecki",2017,132.8
"19657",2009000,"Powiat sejneński",2017,128.3
"19658",2010000,"Powiat siemiatycki",2017,137.5
"19659",2011000,"Powiat sokólski",2017,139.3
"19660",2012000,"Powiat suwalski",2017,155.9
"19661",2013000,"Powiat wysokomazowiecki",2017,175.8
"19662",2014000,"Powiat zambrowski",2017,170.1
"19663",2061000,"Powiat m.Białystok",2017,72.3
"19664",2062000,"Powiat m.Łomża",2017,73.2
"19665",2063000,"Powiat m.Suwałki",2017,63.8
"19666",2201000,"Powiat bytowski",2017,136.4
"19667",2202000,"Powiat chojnicki",2017,115
"19668",2203000,"Powiat człuchowski",2017,137.7
"19669",2204000,"Powiat gdański",2017,88.5
"19670",2205000,"Powiat kartuski",2017,124.4
"19671",2206000,"Powiat kościerski",2017,113.7
"19672",2207000,"Powiat kwidzyński",2017,132.9
"19673",2208000,"Powiat lęborski",2017,125.5
"19674",2209000,"Powiat malborski",2017,91.4
"19675",2210000,"Powiat nowodworski",2017,79.3
"19676",2211000,"Powiat pucki",2017,117.8
"19677",2212000,"Powiat słupski",2017,104.2
"19678",2213000,"Powiat starogardzki",2017,112.9
"19679",2214000,"Powiat tczewski",2017,83.7
"19680",2215000,"Powiat wejherowski",2017,97.5
"19681",2216000,"Powiat sztumski",2017,114.6
"19682",2261000,"Powiat m.Gdańsk",2017,57.7
"19683",2262000,"Powiat m.Gdynia",2017,76
"19684",2263000,"Powiat m.Słupsk",2017,60.8
"19685",2264000,"Powiat m.Sopot",2017,67.5
"19686",2401000,"Powiat będziński",2017,149.3
"19687",2402000,"Powiat bielski",2017,139.4
"19688",2403000,"Powiat cieszyński",2017,125.3
"19689",2404000,"Powiat częstochowski",2017,153.1
"19690",2405000,"Powiat gliwicki",2017,134.7
"19691",2406000,"Powiat kłobucki",2017,147.6
"19692",2407000,"Powiat lubliniecki",2017,128.4
"19693",2408000,"Powiat mikołowski",2017,132
"19694",2409000,"Powiat myszkowski",2017,154.1
"19695",2410000,"Powiat pszczyński",2017,140
"19696",2411000,"Powiat raciborski",2017,172.1
"19697",2412000,"Powiat rybnicki",2017,110.9
"19698",2413000,"Powiat tarnogórski",2017,101.7
"19699",2414000,"Powiat bieruńsko-lędziński",2017,148.4
"19700",2415000,"Powiat wodzisławski",2017,146.7
"19701",2416000,"Powiat zawierciański",2017,152.7
"19702",2417000,"Powiat żywiecki",2017,134.3
"19703",2461000,"Powiat m.Bielsko-Biała",2017,99.5
"19704",2462000,"Powiat m.Bytom",2017,91.7
"19705",2463000,"Powiat m.Chorzów",2017,70.2
"19706",2464000,"Powiat m.Częstochowa",2017,118.4
"19707",2465000,"Powiat m.Dąbrowa Górnicza",2017,103.9
"19708",2466000,"Powiat m.Gliwice",2017,95.2
"19709",2467000,"Powiat m.Jastrzębie-Zdrój",2017,135.3
"19710",2468000,"Powiat m.Jaworzno",2017,130.7
