"","Kod","Nazwa","rok","Liczba_kwoty_wyplaconych_dodatkow_mieszkaniowych_ogolem_kwota_zl"
"10649",209000,"Powiat legnicki",2017,583158
"10650",210000,"Powiat lubański",2017,924767
"10651",211000,"Powiat lubiński",2017,1497487
"10652",212000,"Powiat lwówecki",2017,637472
"10653",213000,"Powiat milicki",2017,181534
"10654",214000,"Powiat oleśnicki",2017,1769161
"10655",215000,"Powiat oławski",2017,1209851
"10656",216000,"Powiat polkowicki",2017,1223324
"10657",217000,"Powiat strzeliński",2017,742753
"10658",218000,"Powiat średzki",2017,200311
"10659",219000,"Powiat świdnicki",2017,1173033
"10660",220000,"Powiat trzebnicki",2017,848376
"10661",221000,"Powiat wałbrzyski",2017,1380809
"10662",222000,"Powiat wołowski",2017,720214
"10663",223000,"Powiat wrocławski",2017,465224
"10664",224000,"Powiat ząbkowicki",2017,796559
"10665",225000,"Powiat zgorzelecki",2017,1059417
"10666",226000,"Powiat złotoryjski",2017,944287
"10667",261000,"Powiat m.Jelenia Góra",2017,1810465
"10668",262000,"Powiat m.Legnica",2017,3159128
"10669",264000,"Powiat m.Wrocław",2017,9175155
"10670",265000,"Powiat m.Wałbrzych od 2013",2017,4412240
"10671",401000,"Powiat aleksandrowski",2017,878223
"10672",402000,"Powiat brodnicki",2017,1502030
"10673",403000,"Powiat bydgoski",2017,2067324
"10674",404000,"Powiat chełmiński",2017,1202568
"10675",405000,"Powiat golubsko-dobrzyński",2017,1413689
"10676",406000,"Powiat grudziądzki",2017,753824
"10677",407000,"Powiat inowrocławski",2017,6201209
"10678",408000,"Powiat lipnowski",2017,959729
"10679",409000,"Powiat mogileński",2017,982769
"10680",410000,"Powiat nakielski",2017,3047467
"10681",411000,"Powiat radziejowski",2017,458356
"10682",412000,"Powiat rypiński",2017,1103127
"10683",413000,"Powiat sępoleński",2017,1058851
"10684",414000,"Powiat świecki",2017,1803815
"10685",415000,"Powiat toruński",2017,1755949
"10686",416000,"Powiat tucholski",2017,924233
"10687",417000,"Powiat wąbrzeski",2017,1248219
"10688",418000,"Powiat włocławski",2017,657206
"10689",419000,"Powiat żniński",2017,1953211
"10690",461000,"Powiat m.Bydgoszcz",2017,19108808
"10691",462000,"Powiat m.Grudziądz",2017,7196833
"10692",463000,"Powiat m.Toruń",2017,5696902
"10693",464000,"Powiat m.Włocławek",2017,2855923
"10694",601000,"Powiat bialski",2017,942955
"10695",602000,"Powiat biłgorajski",2017,738824
"10696",603000,"Powiat chełmski",2017,325233
"10697",604000,"Powiat hrubieszowski",2017,764898
"10698",605000,"Powiat janowski",2017,119148
"10699",606000,"Powiat krasnostawski",2017,517184
"10700",607000,"Powiat kraśnicki",2017,887224
"10701",608000,"Powiat lubartowski",2017,535156
"10702",609000,"Powiat lubelski",2017,520894
"10703",610000,"Powiat łęczyński",2017,415295
"10704",611000,"Powiat łukowski",2017,732692
"10705",612000,"Powiat opolski",2017,1130129
"10706",613000,"Powiat parczewski",2017,312970
"10707",614000,"Powiat puławski",2017,1233911
"10708",615000,"Powiat radzyński",2017,587203
"10709",616000,"Powiat rycki",2017,477088
"10710",617000,"Powiat świdnicki",2017,913431
"10711",618000,"Powiat tomaszowski",2017,707993
"10712",619000,"Powiat włodawski",2017,823371
"10713",620000,"Powiat zamojski",2017,195586
"10714",661000,"Powiat m.Biała Podlaska",2017,1819429
"10715",662000,"Powiat m.Chełm",2017,1575748
"10716",663000,"Powiat m.Lublin",2017,9230979
"10717",664000,"Powiat m.Zamość",2017,2943852
"10718",801000,"Powiat gorzowski",2017,674204
"10719",802000,"Powiat krośnieński",2017,1156470
"10720",803000,"Powiat międzyrzecki",2017,1313259
"10721",804000,"Powiat nowosolski",2017,1833364
"10722",805000,"Powiat słubicki",2017,717948
"10723",806000,"Powiat strzelecko-drezdenecki",2017,943749
"10724",807000,"Powiat sulęciński",2017,814241
"10725",808000,"Powiat świebodziński",2017,478990
"10726",809000,"Powiat zielonogórski",2017,967986
"10727",810000,"Powiat żagański",2017,2305704
"10728",811000,"Powiat żarski",2017,1983411
"10729",812000,"Powiat wschowski",2017,321622
"10730",861000,"Powiat m.Gorzów Wielkopolski",2017,3670612
"10731",862000,"Powiat m.Zielona Góra",2017,4218638
"10732",1001000,"Powiat bełchatowski",2017,1815812
"10733",1002000,"Powiat kutnowski",2017,3272365
"10734",1003000,"Powiat łaski",2017,925963
"10735",1004000,"Powiat łęczycki",2017,471342
"10736",1005000,"Powiat łowicki",2017,833357
"10737",1006000,"Powiat łódzki wschodni",2017,416088
"10738",1007000,"Powiat opoczyński",2017,333499
"10739",1008000,"Powiat pabianicki",2017,1170944
"10740",1009000,"Powiat pajęczański",2017,209269
"10741",1010000,"Powiat piotrkowski",2017,352364
"10742",1011000,"Powiat poddębicki",2017,323291
"10743",1012000,"Powiat radomszczański",2017,1089322
"10744",1013000,"Powiat rawski",2017,566645
"10745",1014000,"Powiat sieradzki",2017,1387981
"10746",1015000,"Powiat skierniewicki",2017,11103
"10747",1016000,"Powiat tomaszowski",2017,2644859
"10748",1017000,"Powiat wieluński",2017,814489
"10749",1018000,"Powiat wieruszowski",2017,279758
"10750",1019000,"Powiat zduńskowolski",2017,1204240
"10751",1020000,"Powiat zgierski",2017,2159850
"10752",1021000,"Powiat brzeziński",2017,296389
"10753",1061000,"Powiat m.Łódź",2017,25504975
"10754",1062000,"Powiat m.Piotrków Trybunalski",2017,4563265
"10755",1063000,"Powiat m.Skierniewice",2017,644613
"10756",1201000,"Powiat bocheński",2017,595763
"10757",1202000,"Powiat brzeski",2017,282133
"10758",1203000,"Powiat chrzanowski",2017,4311990
"10759",1204000,"Powiat dąbrowski",2017,186390
"10760",1205000,"Powiat gorlicki",2017,925211
"10761",1206000,"Powiat krakowski",2017,937056
"10762",1207000,"Powiat limanowski",2017,323936
"10763",1208000,"Powiat miechowski",2017,303465
"10764",1209000,"Powiat myślenicki",2017,164355
"10765",1210000,"Powiat nowosądecki",2017,772210
"10766",1211000,"Powiat nowotarski",2017,819793
"10767",1212000,"Powiat olkuski",2017,1246517
"10768",1213000,"Powiat oświęcimski",2017,2537230
"10769",1214000,"Powiat proszowicki",2017,411669
"10770",1215000,"Powiat suski",2017,180334
"10771",1216000,"Powiat tarnowski",2017,283895
"10772",1217000,"Powiat tatrzański",2017,312010
"10773",1218000,"Powiat wadowicki",2017,1223014
"10774",1219000,"Powiat wielicki",2017,201730
"10775",1261000,"Powiat m.Kraków",2017,16778332
"10776",1262000,"Powiat m.Nowy Sącz",2017,2300574
"10777",1263000,"Powiat m.Tarnów",2017,5965464
"10778",1401000,"Powiat białobrzeski",2017,110913
"10779",1402000,"Powiat ciechanowski",2017,2444991
"10780",1403000,"Powiat garwoliński",2017,416235
"10781",1404000,"Powiat gostyniński",2017,783126
"10782",1405000,"Powiat grodziski",2017,910130
"10783",1406000,"Powiat grójecki",2017,648196
"10784",1407000,"Powiat kozienicki",2017,401398
"10785",1408000,"Powiat legionowski",2017,1222053
"10786",1409000,"Powiat lipski",2017,108084
"10787",1410000,"Powiat łosicki",2017,229042
"10788",1411000,"Powiat makowski",2017,571920
"10789",1412000,"Powiat miński",2017,827453
"10790",1413000,"Powiat mławski",2017,1058089
"10791",1414000,"Powiat nowodworski",2017,814936
"10792",1415000,"Powiat ostrołęcki",2017,143583
"10793",1416000,"Powiat ostrowski",2017,670626
"10794",1417000,"Powiat otwocki",2017,946990
"10795",1418000,"Powiat piaseczyński",2017,1445430
"10796",1419000,"Powiat płocki",2017,379907
"10797",1420000,"Powiat płoński",2017,944336
"10798",1421000,"Powiat pruszkowski",2017,1787809
"10799",1422000,"Powiat przasnyski",2017,410803
"10800",1423000,"Powiat przysuski",2017,51997
"10801",1424000,"Powiat pułtuski",2017,1197924
"10802",1425000,"Powiat radomski",2017,799146
"10803",1426000,"Powiat siedlecki",2017,62976
"10804",1427000,"Powiat sierpecki",2017,1188604
"10805",1428000,"Powiat sochaczewski",2017,1201782
"10806",1429000,"Powiat sokołowski",2017,233976
"10807",1430000,"Powiat szydłowiecki",2017,235650
"10808",1432000,"Powiat warszawski zachodni",2017,264893
"10809",1433000,"Powiat węgrowski",2017,905964
"10810",1434000,"Powiat wołomiński",2017,2124383
"10811",1435000,"Powiat wyszkowski",2017,373011
"10812",1436000,"Powiat zwoleński",2017,117409
"10813",1437000,"Powiat żuromiński",2017,368967
"10814",1438000,"Powiat żyrardowski",2017,1878817
"10815",1461000,"Powiat m.Ostrołęka",2017,1915471
"10816",1462000,"Powiat m.Płock",2017,6380737
"10817",1463000,"Powiat m.Radom",2017,8487895
"10818",1464000,"Powiat m.Siedlce",2017,2738782
"10819",1465000,"Powiat m. st. Warszawa",2017,31904159
"10820",1601000,"Powiat brzeski",2017,1723054
"10821",1602000,"Powiat głubczycki",2017,682218
"10822",1603000,"Powiat kędzierzyńsko-kozielski",2017,2147547
"10823",1604000,"Powiat kluczborski",2017,962515
"10824",1605000,"Powiat krapkowicki",2017,673319
"10825",1606000,"Powiat namysłowski",2017,586363
"10826",1607000,"Powiat nyski",2017,1688142
"10827",1608000,"Powiat oleski",2017,450395
"10828",1609000,"Powiat opolski",2017,699651
"10829",1610000,"Powiat prudnicki",2017,1393964
"10830",1611000,"Powiat strzelecki",2017,1225699
"10831",1661000,"Powiat m.Opole",2017,1985638
"10832",1801000,"Powiat bieszczadzki",2017,880962
"10833",1802000,"Powiat brzozowski",2017,96502
"10834",1803000,"Powiat dębicki",2017,1357043
"10835",1804000,"Powiat jarosławski",2017,1768928
"10836",1805000,"Powiat jasielski",2017,1780921
"10837",1806000,"Powiat kolbuszowski",2017,222883
"10838",1807000,"Powiat krośnieński",2017,204984
"10839",1808000,"Powiat leżajski",2017,660044
"10840",1809000,"Powiat lubaczowski",2017,428271
"10841",1810000,"Powiat łańcucki",2017,357630
"10842",1811000,"Powiat mielecki",2017,807622
"10843",1812000,"Powiat niżański",2017,356330
"10844",1813000,"Powiat przemyski",2017,122194
"10845",1814000,"Powiat przeworski",2017,337725
"10846",1815000,"Powiat ropczycko-sędziszowski",2017,172699
"10847",1816000,"Powiat rzeszowski",2017,233368
"10848",1817000,"Powiat sanocki",2017,1477764
"10849",1818000,"Powiat stalowowolski",2017,642721
"10850",1819000,"Powiat strzyżowski",2017,224447
"10851",1820000,"Powiat tarnobrzeski",2017,454711
"10852",1821000,"Powiat leski",2017,302833
"10853",1861000,"Powiat m.Krosno",2017,589556
"10854",1862000,"Powiat m.Przemyśl",2017,3859532
"10855",1863000,"Powiat m.Rzeszów",2017,4931255
"10856",1864000,"Powiat m.Tarnobrzeg",2017,1246712
"10857",2001000,"Powiat augustowski",2017,516684
"10858",2002000,"Powiat białostocki",2017,1931242
"10859",2003000,"Powiat bielski",2017,757539
"10860",2004000,"Powiat grajewski",2017,908372
"10861",2005000,"Powiat hajnowski",2017,1181548
"10862",2006000,"Powiat kolneński",2017,368507
"10863",2007000,"Powiat łomżyński",2017,121328
"10864",2008000,"Powiat moniecki",2017,435454
"10865",2009000,"Powiat sejneński",2017,197329
"10866",2010000,"Powiat siemiatycki",2017,214667
"10867",2011000,"Powiat sokólski",2017,969914
"10868",2012000,"Powiat suwalski",2017,267108
"10869",2013000,"Powiat wysokomazowiecki",2017,258340
"10870",2014000,"Powiat zambrowski",2017,523974
"10871",2061000,"Powiat m.Białystok",2017,12676936
"10872",2062000,"Powiat m.Łomża",2017,1982339
"10873",2063000,"Powiat m.Suwałki",2017,2395971
"10874",2201000,"Powiat bytowski",2017,815181
"10875",2202000,"Powiat chojnicki",2017,2209702
"10876",2203000,"Powiat człuchowski",2017,1957665
"10877",2204000,"Powiat gdański",2017,1714517
"10878",2205000,"Powiat kartuski",2017,2181573
"10879",2206000,"Powiat kościerski",2017,1881871
"10880",2207000,"Powiat kwidzyński",2017,1503647
"10881",2208000,"Powiat lęborski",2017,1145051
"10882",2209000,"Powiat malborski",2017,2375874
"10883",2210000,"Powiat nowodworski",2017,1005355
"10884",2211000,"Powiat pucki",2017,1344998
"10885",2212000,"Powiat słupski",2017,1075445
"10886",2213000,"Powiat starogardzki",2017,3848100
"10887",2214000,"Powiat tczewski",2017,3988639
"10888",2215000,"Powiat wejherowski",2017,2656629
"10889",2216000,"Powiat sztumski",2017,1824262
"10890",2261000,"Powiat m.Gdańsk",2017,12296966
"10891",2262000,"Powiat m.Gdynia",2017,4539348
"10892",2263000,"Powiat m.Słupsk",2017,1737575
"10893",2264000,"Powiat m.Sopot",2017,497275
"10894",2401000,"Powiat będziński",2017,4881380
"10895",2402000,"Powiat bielski",2017,815109
"10896",2403000,"Powiat cieszyński",2017,1700294
"10897",2404000,"Powiat częstochowski",2017,435677
"10898",2405000,"Powiat gliwicki",2017,2254266
"10899",2406000,"Powiat kłobucki",2017,191765
"10900",2407000,"Powiat lubliniecki",2017,641758
"10901",2408000,"Powiat mikołowski",2017,1929596
"10902",2409000,"Powiat myszkowski",2017,1049552
"10903",2410000,"Powiat pszczyński",2017,754496
"10904",2411000,"Powiat raciborski",2017,3080952
"10905",2412000,"Powiat rybnicki",2017,689494
"10906",2413000,"Powiat tarnogórski",2017,2995934
"10907",2414000,"Powiat bieruńsko-lędziński",2017,363881
"10908",2415000,"Powiat wodzisławski",2017,2955755
"10909",2416000,"Powiat zawierciański",2017,3004380
"10910",2417000,"Powiat żywiecki",2017,846649
"10911",2461000,"Powiat m.Bielsko-Biała",2017,4636105
"10912",2462000,"Powiat m.Bytom",2017,6488553
"10913",2463000,"Powiat m.Chorzów",2017,11850450
"10914",2464000,"Powiat m.Częstochowa",2017,10148176
"10915",2465000,"Powiat m.Dąbrowa Górnicza",2017,2796557
"10916",2466000,"Powiat m.Gliwice",2017,5929981
"10917",2467000,"Powiat m.Jastrzębie-Zdrój",2017,2680905
"10918",2468000,"Powiat m.Jaworzno",2017,1878844
"10919",2469000,"Powiat m.Katowice",2017,15160761
"10920",2470000,"Powiat m.Mysłowice",2017,3284558
"10921",2471000,"Powiat m.Piekary Śląskie",2017,2869723
"10922",2472000,"Powiat m.Ruda Śląska",2017,5346548
"10923",2473000,"Powiat m.Rybnik",2017,4743284
"10924",2474000,"Powiat m.Siemianowice Śląskie",2017,3744805
"10925",2475000,"Powiat m.Sosnowiec",2017,11981745
"10926",2476000,"Powiat m.Świętochłowice",2017,2070176
"10927",2477000,"Powiat m.Tychy",2017,4160024
"10928",2478000,"Powiat m.Zabrze",2017,7696457
"10929",2479000,"Powiat m.Żory",2017,1003332
"10930",2601000,"Powiat buski",2017,527410
"10931",2602000,"Powiat jędrzejowski",2017,480272
"10932",2603000,"Powiat kazimierski",2017,112509
"10933",2604000,"Powiat kielecki",2017,260440
"10934",2605000,"Powiat konecki",2017,398633
"10935",2606000,"Powiat opatowski",2017,209887
"10936",2607000,"Powiat ostrowiecki",2017,1161233
"10937",2608000,"Powiat pińczowski",2017,460675
"10938",2609000,"Powiat sandomierski",2017,504088
"10939",2610000,"Powiat skarżyski",2017,1251775
"10940",2611000,"Powiat starachowicki",2017,1933053
"10941",2612000,"Powiat staszowski",2017,423833
"10942",2613000,"Powiat włoszczowski",2017,152684
"10943",2661000,"Powiat m.Kielce",2017,3402882
"10944",2801000,"Powiat bartoszycki",2017,2583882
"10945",2802000,"Powiat braniewski",2017,1362777
"10946",2803000,"Powiat działdowski",2017,1072089
"10947",2804000,"Powiat elbląski",2017,579880
"10948",2805000,"Powiat ełcki",2017,1503960
"10949",2806000,"Powiat giżycki",2017,1674336
"10950",2807000,"Powiat iławski",2017,978082
"10951",2808000,"Powiat kętrzyński",2017,1857918
"10952",2809000,"Powiat lidzbarski",2017,1259857
"10953",2810000,"Powiat mrągowski",2017,1584623
"10954",2811000,"Powiat nidzicki",2017,500647
"10955",2812000,"Powiat nowomiejski",2017,396219
"10956",2813000,"Powiat olecki",2017,1195813
"10957",2814000,"Powiat olsztyński",2017,2188254
"10958",2815000,"Powiat ostródzki",2017,1500522
"10959",2816000,"Powiat piski",2017,1790477
"10960",2817000,"Powiat szczycieński",2017,845829
"10961",2818000,"Powiat gołdapski",2017,1702223
"10962",2819000,"Powiat węgorzewski",2017,751572
"10963",2861000,"Powiat m.Elbląg",2017,5436395
"10964",2862000,"Powiat m.Olsztyn",2017,5497590
"10965",3001000,"Powiat chodzieski",2017,935365
"10966",3002000,"Powiat czarnkowsko-trzcianecki",2017,1336950
"10967",3003000,"Powiat gnieźnieński",2017,6852995
"10968",3004000,"Powiat gostyński",2017,1033121
"10969",3005000,"Powiat grodziski",2017,872218
"10970",3006000,"Powiat jarociński",2017,970885
"10971",3007000,"Powiat kaliski",2017,165142
"10972",3008000,"Powiat kępiński",2017,563457
"10973",3009000,"Powiat kolski",2017,1607736
"10974",3010000,"Powiat koniński",2017,500650
"10975",3011000,"Powiat kościański",2017,2127794
"10976",3012000,"Powiat krotoszyński",2017,1921710
"10977",3013000,"Powiat leszczyński",2017,156549
"10978",3014000,"Powiat międzychodzki",2017,747655
"10979",3015000,"Powiat nowotomyski",2017,434047
"10980",3016000,"Powiat obornicki",2017,863085
"10981",3017000,"Powiat ostrowski",2017,3756496
"10982",3018000,"Powiat ostrzeszowski",2017,687638
"10983",3019000,"Powiat pilski",2017,3422274
"10984",3020000,"Powiat pleszewski",2017,1334630
"10985",3021000,"Powiat poznański",2017,3420155
"10986",3022000,"Powiat rawicki",2017,829925
"10987",3023000,"Powiat słupecki",2017,805724
"10988",3024000,"Powiat szamotulski",2017,1413087
"10989",3025000,"Powiat średzki",2017,447890
"10990",3026000,"Powiat śremski",2017,1741255
"10991",3027000,"Powiat turecki",2017,792042
"10992",3028000,"Powiat wągrowiecki",2017,1445615
"10993",3029000,"Powiat wolsztyński",2017,512035
"10994",3030000,"Powiat wrzesiński",2017,1766605
"10995",3031000,"Powiat złotowski",2017,2524878
"10996",3061000,"Powiat m.Kalisz",2017,4951213
"10997",3062000,"Powiat m.Konin",2017,3107225
"10998",3063000,"Powiat m.Leszno",2017,1648184
"10999",3064000,"Powiat m.Poznań",2017,16137943
"11000",3201000,"Powiat białogardzki",2017,1482124
"11001",3202000,"Powiat choszczeński",2017,1191629
"11002",3203000,"Powiat drawski",2017,3139934
"11003",3204000,"Powiat goleniowski",2017,1074507
"11004",3205000,"Powiat gryficki",2017,1573941
"11005",3206000,"Powiat gryfiński",2017,1128299
"11006",3207000,"Powiat kamieński",2017,743977
"11007",3208000,"Powiat kołobrzeski",2017,1415033
"11008",3209000,"Powiat koszaliński",2017,758273
"11009",3210000,"Powiat myśliborski",2017,1472968
"11010",3211000,"Powiat policki",2017,881041
"11011",3212000,"Powiat pyrzycki",2017,761873
"11012",3213000,"Powiat sławieński",2017,856283
"11013",3214000,"Powiat stargardzki",2017,3430248
"11014",3215000,"Powiat szczecinecki",2017,3042473
"11015",3216000,"Powiat świdwiński",2017,1422883
"11016",3217000,"Powiat wałecki",2017,1266328
"11017",3218000,"Powiat łobeski",2017,728430
"11018",3261000,"Powiat m.Koszalin",2017,3907076
"11019",3262000,"Powiat m.Szczecin",2017,10239306
"11020",3263000,"Powiat m.Świnoujście",2017,975695
"11021",201000,"Powiat bolesławiecki",2018,1073530
"11022",202000,"Powiat dzierżoniowski",2018,2261339
"11023",203000,"Powiat głogowski",2018,1675608
"11024",204000,"Powiat górowski",2018,714744
"11025",205000,"Powiat jaworski",2018,579543
"11026",206000,"Powiat jeleniogórski",2018,865877
"11027",207000,"Powiat kamiennogórski",2018,797991
"11028",208000,"Powiat kłodzki",2018,3444198
"11029",209000,"Powiat legnicki",2018,501328
"11030",210000,"Powiat lubański",2018,782906
