"","Kod","Nazwa","rok","LASY_PRYWATNE_I_GMINNE_CTAB_lasy_ogolem_ha"
"15470",3028000,"Powiat wągrowiecki",2016,2328.35
"15471",3029000,"Powiat wolsztyński",2016,2633.56
"15472",3030000,"Powiat wrzesiński",2016,1347.78
"15473",3031000,"Powiat złotowski",2016,3262.58
"15474",3061000,"Powiat m.Kalisz",2016,197.22
"15475",3062000,"Powiat m.Konin",2016,102
"15476",3063000,"Powiat m.Leszno",2016,68.75
"15477",3064000,"Powiat m.Poznań",2016,2620.85
"15478",3201000,"Powiat białogardzki",2016,1502.31
"15479",3202000,"Powiat choszczeński",2016,820.43
"15480",3203000,"Powiat drawski",2016,2455.43
"15481",3204000,"Powiat goleniowski",2016,534.47
"15482",3205000,"Powiat gryficki",2016,731.01
"15483",3206000,"Powiat gryfiński",2016,933.43
"15484",3207000,"Powiat kamieński",2016,709.33
"15485",3208000,"Powiat kołobrzeski",2016,920.98
"15486",3209000,"Powiat koszaliński",2016,2227.97
"15487",3210000,"Powiat myśliborski",2016,762.68
"15488",3211000,"Powiat policki",2016,295.23
"15489",3212000,"Powiat pyrzycki",2016,457.62
"15490",3213000,"Powiat sławieński",2016,1082.97
"15491",3214000,"Powiat stargardzki",2016,2127.39
"15492",3215000,"Powiat szczecinecki",2016,2795.58
"15493",3216000,"Powiat świdwiński",2016,1917.28
"15494",3217000,"Powiat wałecki",2016,1105.19
"15495",3218000,"Powiat łobeski",2016,1030.41
"15496",3261000,"Powiat m.Koszalin",2016,127.72
"15497",3262000,"Powiat m.Szczecin",2016,2643.85
"15498",3263000,"Powiat m.Świnoujście",2016,134.54
"15499",201000,"Powiat bolesławiecki",2017,939.17
"15500",202000,"Powiat dzierżoniowski",2017,276.69
"15501",203000,"Powiat głogowski",2017,679.5
"15502",204000,"Powiat górowski",2017,940.27
"15503",205000,"Powiat jaworski",2017,733.25
"15504",206000,"Powiat jeleniogórski",2017,1853.96
"15505",207000,"Powiat kamiennogórski",2017,524.7
"15506",208000,"Powiat kłodzki",2017,5061.5
"15507",209000,"Powiat legnicki",2017,822.36
"15508",210000,"Powiat lubański",2017,554.73
"15509",211000,"Powiat lubiński",2017,920.17
"15510",212000,"Powiat lwówecki",2017,1258.8
"15511",213000,"Powiat milicki",2017,777.81
"15512",214000,"Powiat oleśnicki",2017,1165.75
"15513",215000,"Powiat oławski",2017,248.77
"15514",216000,"Powiat polkowicki",2017,1086.91
"15515",217000,"Powiat strzeliński",2017,378.01
"15516",218000,"Powiat średzki",2017,309.24
"15517",219000,"Powiat świdnicki",2017,780.02
"15518",220000,"Powiat trzebnicki",2017,1223.66
"15519",221000,"Powiat wałbrzyski",2017,1147.95
"15520",222000,"Powiat wołowski",2017,862.4
"15521",223000,"Powiat wrocławski",2017,742.45
"15522",224000,"Powiat ząbkowicki",2017,1211.96
"15523",225000,"Powiat zgorzelecki",2017,714.74
"15524",226000,"Powiat złotoryjski",2017,706.99
"15525",261000,"Powiat m.Jelenia Góra",2017,644.53
"15526",262000,"Powiat m.Legnica",2017,0
"15527",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"15528",264000,"Powiat m.Wrocław",2017,966.72
"15529",265000,"Powiat m.Wałbrzych od 2013",2017,528.5
"15530",401000,"Powiat aleksandrowski",2017,1037.16
"15531",402000,"Powiat brodnicki",2017,3550.06
"15532",403000,"Powiat bydgoski",2017,2970.64
"15533",404000,"Powiat chełmiński",2017,797.2
"15534",405000,"Powiat golubsko-dobrzyński",2017,1712.2
"15535",406000,"Powiat grudziądzki",2017,1436.42
"15536",407000,"Powiat inowrocławski",2017,1310.89
"15537",408000,"Powiat lipnowski",2017,6814.99
"15538",409000,"Powiat mogileński",2017,1052.32
"15539",410000,"Powiat nakielski",2017,2659.72
"15540",411000,"Powiat radziejowski",2017,858.49
"15541",412000,"Powiat rypiński",2017,3453.7
"15542",413000,"Powiat sępoleński",2017,2160.94
"15543",414000,"Powiat świecki",2017,3781.94
"15544",415000,"Powiat toruński",2017,3127.94
"15545",416000,"Powiat tucholski",2017,7075.91
"15546",417000,"Powiat wąbrzeski",2017,1161.25
"15547",418000,"Powiat włocławski",2017,3881.78
"15548",419000,"Powiat żniński",2017,1973.52
"15549",461000,"Powiat m.Bydgoszcz",2017,287.24
"15550",462000,"Powiat m.Grudziądz",2017,917.24
"15551",463000,"Powiat m.Toruń",2017,736.94
"15552",464000,"Powiat m.Włocławek",2017,275.01
"15553",601000,"Powiat bialski",2017,34474.12
"15554",602000,"Powiat biłgorajski",2017,32289.85
"15555",603000,"Powiat chełmski",2017,7336.11
"15556",604000,"Powiat hrubieszowski",2017,2568.03
"15557",605000,"Powiat janowski",2017,14885.32
"15558",606000,"Powiat krasnostawski",2017,5575.81
"15559",607000,"Powiat kraśnicki",2017,7946.15
"15560",608000,"Powiat lubartowski",2017,13995.05
"15561",609000,"Powiat lubelski",2017,10681.46
"15562",610000,"Powiat łęczyński",2017,3997.85
"15563",611000,"Powiat łukowski",2017,16849.85
"15564",612000,"Powiat opolski",2017,11735.31
"15565",613000,"Powiat parczewski",2017,7291.6
"15566",614000,"Powiat puławski",2017,11079.29
"15567",615000,"Powiat radzyński",2017,9122.71
"15568",616000,"Powiat rycki",2017,9364.01
"15569",617000,"Powiat świdnicki",2017,2844.6
"15570",618000,"Powiat tomaszowski",2017,8538.3
"15571",619000,"Powiat włodawski",2017,9481.23
"15572",620000,"Powiat zamojski",2017,21435.21
"15573",661000,"Powiat m.Biała Podlaska",2017,418
"15574",662000,"Powiat m.Chełm",2017,5.65
"15575",663000,"Powiat m.Lublin",2017,344.84
"15576",664000,"Powiat m.Zamość",2017,50.26
"15577",801000,"Powiat gorzowski",2017,837.76
"15578",802000,"Powiat krośnieński",2017,1035.55
"15579",803000,"Powiat międzyrzecki",2017,2195.17
"15580",804000,"Powiat nowosolski",2017,1360.49
"15581",805000,"Powiat słubicki",2017,570.45
"15582",806000,"Powiat strzelecko-drezdenecki",2017,947.73
"15583",807000,"Powiat sulęciński",2017,420.82
"15584",808000,"Powiat świebodziński",2017,1153.97
"15585",809000,"Powiat zielonogórski",2017,1859.79
"15586",810000,"Powiat żagański",2017,1388.03
"15587",811000,"Powiat żarski",2017,1708.39
"15588",812000,"Powiat wschowski",2017,694.09
"15589",861000,"Powiat m.Gorzów Wielkopolski",2017,27.6
"15590",862000,"Powiat m.Zielona Góra",2017,775.64
"15591",1001000,"Powiat bełchatowski",2017,13929.92
"15592",1002000,"Powiat kutnowski",2017,720.8
"15593",1003000,"Powiat łaski",2017,6188.63
"15594",1004000,"Powiat łęczycki",2017,1352.83
"15595",1005000,"Powiat łowicki",2017,4858.13
"15596",1006000,"Powiat łódzki wschodni",2017,1977.6
"15597",1007000,"Powiat opoczyński",2017,12948.69
"15598",1008000,"Powiat pabianicki",2017,2676.1
"15599",1009000,"Powiat pajęczański",2017,11532.38
"15600",1010000,"Powiat piotrkowski",2017,11550.94
"15601",1011000,"Powiat poddębicki",2017,5925.12
"15602",1012000,"Powiat radomszczański",2017,12882.26
"15603",1013000,"Powiat rawski",2017,4113.83
"15604",1014000,"Powiat sieradzki",2017,12841.75
"15605",1015000,"Powiat skierniewicki",2017,5004.9
"15606",1016000,"Powiat tomaszowski",2017,5309.78
"15607",1017000,"Powiat wieluński",2017,9894.79
"15608",1018000,"Powiat wieruszowski",2017,4578.06
"15609",1019000,"Powiat zduńskowolski",2017,2577.55
"15610",1020000,"Powiat zgierski",2017,4212.35
"15611",1021000,"Powiat brzeziński",2017,1248.83
"15612",1061000,"Powiat m.Łódź",2017,2400.69
"15613",1062000,"Powiat m.Piotrków Trybunalski",2017,47.26
"15614",1063000,"Powiat m.Skierniewice",2017,140
"15615",1201000,"Powiat bocheński",2017,7670.47
"15616",1202000,"Powiat brzeski",2017,5841.49
"15617",1203000,"Powiat chrzanowski",2017,1603.87
"15618",1204000,"Powiat dąbrowski",2017,3028.78
"15619",1205000,"Powiat gorlicki",2017,7959.21
"15620",1206000,"Powiat krakowski",2017,3517.48
"15621",1207000,"Powiat limanowski",2017,23001.85
"15622",1208000,"Powiat miechowski",2017,1118.28
"15623",1209000,"Powiat myślenicki",2017,17349.6
"15624",1210000,"Powiat nowosądecki",2017,28394.77
"15625",1211000,"Powiat nowotarski",2017,38341.39
"15626",1212000,"Powiat olkuski",2017,5865.23
"15627",1213000,"Powiat oświęcimski",2017,1219.74
"15628",1214000,"Powiat proszowicki",2017,627.76
"15629",1215000,"Powiat suski",2017,19044.73
"15630",1216000,"Powiat tarnowski",2017,17190.33
"15631",1217000,"Powiat tatrzański",2017,9205.28
"15632",1218000,"Powiat wadowicki",2017,7834.38
"15633",1219000,"Powiat wielicki",2017,1314.31
"15634",1261000,"Powiat m.Kraków",2017,1033.83
"15635",1262000,"Powiat m.Nowy Sącz",2017,551.14
"15636",1263000,"Powiat m.Tarnów",2017,151
"15637",1401000,"Powiat białobrzeski",2017,6758.47
"15638",1402000,"Powiat ciechanowski",2017,8492.3
"15639",1403000,"Powiat garwoliński",2017,22966.02
"15640",1404000,"Powiat gostyniński",2017,3866.8
"15641",1405000,"Powiat grodziski",2017,1948.33
"15642",1406000,"Powiat grójecki",2017,8209.95
"15643",1407000,"Powiat kozienicki",2017,10982.87
"15644",1408000,"Powiat legionowski",2017,2884.32
"15645",1409000,"Powiat lipski",2017,10789.6
"15646",1410000,"Powiat łosicki",2017,9383.64
"15647",1411000,"Powiat makowski",2017,16389.85
"15648",1412000,"Powiat miński",2017,15754.98
"15649",1413000,"Powiat mławski",2017,12465.9
"15650",1414000,"Powiat nowodworski",2017,2880.47
"15651",1415000,"Powiat ostrołęcki",2017,29508.71
"15652",1416000,"Powiat ostrowski",2017,13398.58
"15653",1417000,"Powiat otwocki",2017,11257.02
"15654",1418000,"Powiat piaseczyński",2017,3757.65
"15655",1419000,"Powiat płocki",2017,8456.76
"15656",1420000,"Powiat płoński",2017,9655.2
"15657",1421000,"Powiat pruszkowski",2017,798.75
"15658",1422000,"Powiat przasnyski",2017,15191.74
"15659",1423000,"Powiat przysuski",2017,13229.7
"15660",1424000,"Powiat pułtuski",2017,4214.03
"15661",1425000,"Powiat radomski",2017,13033.31
"15662",1426000,"Powiat siedlecki",2017,22421.52
"15663",1427000,"Powiat sierpecki",2017,4892.32
"15664",1428000,"Powiat sochaczewski",2017,3254.35
"15665",1429000,"Powiat sokołowski",2017,17569.65
"15666",1430000,"Powiat szydłowiecki",2017,4736.62
"15667",1431000,"Powiat warszawski",2017,NA
"15668",1432000,"Powiat warszawski zachodni",2017,999.4
"15669",1433000,"Powiat węgrowski",2017,20208.65
"15670",1434000,"Powiat wołomiński",2017,14568.21
"15671",1435000,"Powiat wyszkowski",2017,8013.42
"15672",1436000,"Powiat zwoleński",2017,6582.86
"15673",1437000,"Powiat żuromiński",2017,8117.03
"15674",1438000,"Powiat żyrardowski",2017,3312
"15675",1461000,"Powiat m.Ostrołęka",2017,305.77
"15676",1462000,"Powiat m.Płock",2017,339.19
"15677",1463000,"Powiat m.Radom",2017,502.45
"15678",1464000,"Powiat m.Siedlce",2017,42.7
"15679",1465000,"Powiat m. st. Warszawa",2017,2969.76
"15680",1601000,"Powiat brzeski",2017,460.98
"15681",1602000,"Powiat głubczycki",2017,721.41
"15682",1603000,"Powiat kędzierzyńsko-kozielski",2017,418.81
"15683",1604000,"Powiat kluczborski",2017,874.75
"15684",1605000,"Powiat krapkowicki",2017,547.29
"15685",1606000,"Powiat namysłowski",2017,760.8
"15686",1607000,"Powiat nyski",2017,1846.95
"15687",1608000,"Powiat oleski",2017,4539.88
"15688",1609000,"Powiat opolski",2017,2519.34
"15689",1610000,"Powiat prudnicki",2017,185.28
"15690",1611000,"Powiat strzelecki",2017,1431.52
"15691",1661000,"Powiat m.Opole",2017,92.67
"15692",1801000,"Powiat bieszczadzki",2017,3268.6
"15693",1802000,"Powiat brzozowski",2017,5763.03
"15694",1803000,"Powiat dębicki",2017,8721.59
"15695",1804000,"Powiat jarosławski",2017,3448.57
"15696",1805000,"Powiat jasielski",2017,9042.85
"15697",1806000,"Powiat kolbuszowski",2017,8527.97
"15698",1807000,"Powiat krośnieński",2017,6065.74
"15699",1808000,"Powiat leżajski",2017,7038.23
"15700",1809000,"Powiat lubaczowski",2017,13134.93
"15701",1810000,"Powiat łańcucki",2017,2711.58
"15702",1811000,"Powiat mielecki",2017,6226.61
"15703",1812000,"Powiat niżański",2017,12241.22
"15704",1813000,"Powiat przemyski",2017,7826.49
"15705",1814000,"Powiat przeworski",2017,4395.54
"15706",1815000,"Powiat ropczycko-sędziszowski",2017,7092.8
"15707",1816000,"Powiat rzeszowski",2017,9190.28
"15708",1817000,"Powiat sanocki",2017,8873.95
"15709",1818000,"Powiat stalowowolski",2017,8738.44
"15710",1819000,"Powiat strzyżowski",2017,8745.17
"15711",1820000,"Powiat tarnobrzeski",2017,3167.44
"15712",1821000,"Powiat leski",2017,4594.95
"15713",1861000,"Powiat m.Krosno",2017,21.2
"15714",1862000,"Powiat m.Przemyśl",2017,955.64
"15715",1863000,"Powiat m.Rzeszów",2017,142
"15716",1864000,"Powiat m.Tarnobrzeg",2017,348
"15717",2001000,"Powiat augustowski",2017,10843.14
"15718",2002000,"Powiat białostocki",2017,29760.32
"15719",2003000,"Powiat bielski",2017,17033.88
"15720",2004000,"Powiat grajewski",2017,8906.46
"15721",2005000,"Powiat hajnowski",2017,12168.93
"15722",2006000,"Powiat kolneński",2017,11582.43
"15723",2007000,"Powiat łomżyński",2017,18291.59
"15724",2008000,"Powiat moniecki",2017,13500.26
"15725",2009000,"Powiat sejneński",2017,5461.74
"15726",2010000,"Powiat siemiatycki",2017,23909.04
"15727",2011000,"Powiat sokólski",2017,16657.69
"15728",2012000,"Powiat suwalski",2017,7937.2
"15729",2013000,"Powiat wysokomazowiecki",2017,18952.47
"15730",2014000,"Powiat zambrowski",2017,9503.76
"15731",2061000,"Powiat m.Białystok",2017,430.35
"15732",2062000,"Powiat m.Łomża",2017,32.87
"15733",2063000,"Powiat m.Suwałki",2017,108
"15734",2201000,"Powiat bytowski",2017,13195.68
"15735",2202000,"Powiat chojnicki",2017,11514.71
"15736",2203000,"Powiat człuchowski",2017,1886.84
"15737",2204000,"Powiat gdański",2017,1018.03
"15738",2205000,"Powiat kartuski",2017,10406.34
"15739",2206000,"Powiat kościerski",2017,14594.45
"15740",2207000,"Powiat kwidzyński",2017,1261.3
"15741",2208000,"Powiat lęborski",2017,1430.25
"15742",2209000,"Powiat malborski",2017,130.01
"15743",2210000,"Powiat nowodworski",2017,34.85
"15744",2211000,"Powiat pucki",2017,1708.71
"15745",2212000,"Powiat słupski",2017,2531.73
"15746",2213000,"Powiat starogardzki",2017,8926.99
"15747",2214000,"Powiat tczewski",2017,1366.28
"15748",2215000,"Powiat wejherowski",2017,7509.6
"15749",2216000,"Powiat sztumski",2017,1117.38
"15750",2261000,"Powiat m.Gdańsk",2017,1253.51
"15751",2262000,"Powiat m.Gdynia",2017,600.13
"15752",2263000,"Powiat m.Słupsk",2017,183.52
"15753",2264000,"Powiat m.Sopot",2017,191.93
"15754",2401000,"Powiat będziński",2017,3175.8
"15755",2402000,"Powiat bielski",2017,2966.67
"15756",2403000,"Powiat cieszyński",2017,7929.41
"15757",2404000,"Powiat częstochowski",2017,10535.75
"15758",2405000,"Powiat gliwicki",2017,900.45
"15759",2406000,"Powiat kłobucki",2017,5419.14
"15760",2407000,"Powiat lubliniecki",2017,2407.81
"15761",2408000,"Powiat mikołowski",2017,261.49
"15762",2409000,"Powiat myszkowski",2017,5765.63
"15763",2410000,"Powiat pszczyński",2017,557.36
"15764",2411000,"Powiat raciborski",2017,608.41
"15765",2412000,"Powiat rybnicki",2017,728.11
"15766",2413000,"Powiat tarnogórski",2017,1009.79
"15767",2414000,"Powiat bieruńsko-lędziński",2017,324.41
"15768",2415000,"Powiat wodzisławski",2017,829.37
"15769",2416000,"Powiat zawierciański",2017,15067.12
"15770",2417000,"Powiat żywiecki",2017,19026.4
"15771",2461000,"Powiat m.Bielsko-Biała",2017,858.53
"15772",2464000,"Powiat m.Częstochowa",2017,207
"15773",2465000,"Powiat m.Dąbrowa Górnicza",2017,1048
"15774",2466000,"Powiat m.Gliwice",2017,246.69
"15775",2467000,"Powiat m.Jastrzębie-Zdrój",2017,317
"15776",2468000,"Powiat m.Jaworzno",2017,949.19
"15777",2469000,"Powiat m.Katowice",2017,106
"15778",2470000,"Powiat m.Mysłowice",2017,24
"15779",2471000,"Powiat m.Piekary Śląskie",2017,6.44
"15780",2472000,"Powiat m.Ruda Śląska",2017,44.16
"15781",2473000,"Powiat m.Rybnik",2017,372.58
"15782",2475000,"Powiat m.Sosnowiec",2017,436.19
"15783",2477000,"Powiat m.Tychy",2017,116.01
"15784",2478000,"Powiat m.Zabrze",2017,156.18
"15785",2479000,"Powiat m.Żory",2017,207.87
"15786",2601000,"Powiat buski",2017,5780.92
"15787",2602000,"Powiat jędrzejowski",2017,9100.09
"15788",2603000,"Powiat kazimierski",2017,658.15
"15789",2604000,"Powiat kielecki",2017,17614.43
"15790",2605000,"Powiat konecki",2017,17581.78
"15791",2606000,"Powiat opatowski",2017,8820.75
"15792",2607000,"Powiat ostrowiecki",2017,4812.39
"15793",2608000,"Powiat pińczowski",2017,2579.52
"15794",2609000,"Powiat sandomierski",2017,2471.87
"15795",2610000,"Powiat skarżyski",2017,3796.34
"15796",2611000,"Powiat starachowicki",2017,1087.31
"15797",2612000,"Powiat staszowski",2017,6938.52
"15798",2613000,"Powiat włoszczowski",2017,15150.03
"15799",2661000,"Powiat m.Kielce",2017,446.2
"15800",2801000,"Powiat bartoszycki",2017,4120.84
"15801",2802000,"Powiat braniewski",2017,3261.96
"15802",2803000,"Powiat działdowski",2017,3601.52
"15803",2804000,"Powiat elbląski",2017,2891.44
"15804",2805000,"Powiat ełcki",2017,3457.34
"15805",2806000,"Powiat giżycki",2017,2257.36
"15806",2807000,"Powiat iławski",2017,2869.3
"15807",2808000,"Powiat kętrzyński",2017,1811.8
"15808",2809000,"Powiat lidzbarski",2017,2057.78
"15809",2810000,"Powiat mrągowski",2017,2326.55
"15810",2811000,"Powiat nidzicki",2017,3593.01
"15811",2812000,"Powiat nowomiejski",2017,3162.75
"15812",2813000,"Powiat olecki",2017,2881.83
"15813",2814000,"Powiat olsztyński",2017,7285.93
"15814",2815000,"Powiat ostródzki",2017,5308.59
"15815",2816000,"Powiat piski",2017,2348.4
"15816",2817000,"Powiat szczycieński",2017,5377.02
"15817",2818000,"Powiat gołdapski",2017,3760.63
"15818",2819000,"Powiat węgorzewski",2017,1339.18
"15819",2861000,"Powiat m.Elbląg",2017,544.81
"15820",2862000,"Powiat m.Olsztyn",2017,1460.94
"15821",3001000,"Powiat chodzieski",2017,1231.96
"15822",3002000,"Powiat czarnkowsko-trzcianecki",2017,6393.02
"15823",3003000,"Powiat gnieźnieński",2017,1649.55
"15824",3004000,"Powiat gostyński",2017,757.05
"15825",3005000,"Powiat grodziski",2017,1162.6
"15826",3006000,"Powiat jarociński",2017,990.32
"15827",3007000,"Powiat kaliski",2017,5936.74
"15828",3008000,"Powiat kępiński",2017,1396.27
"15829",3009000,"Powiat kolski",2017,3278.18
"15830",3010000,"Powiat koniński",2017,6764.17
"15831",3011000,"Powiat kościański",2017,1309.57
"15832",3012000,"Powiat krotoszyński",2017,818.84
"15833",3013000,"Powiat leszczyński",2017,2348.1
"15834",3014000,"Powiat międzychodzki",2017,2487.77
"15835",3015000,"Powiat nowotomyski",2017,3426.41
"15836",3016000,"Powiat obornicki",2017,1432
"15837",3017000,"Powiat ostrowski",2017,2302.24
"15838",3018000,"Powiat ostrzeszowski",2017,8631.44
"15839",3019000,"Powiat pilski",2017,2425.54
"15840",3020000,"Powiat pleszewski",2017,2622.88
"15841",3021000,"Powiat poznański",2017,2704.97
"15842",3022000,"Powiat rawicki",2017,1059.88
"15843",3023000,"Powiat słupecki",2017,2710.85
"15844",3024000,"Powiat szamotulski",2017,1753.9
"15845",3025000,"Powiat średzki",2017,1399.75
"15846",3026000,"Powiat śremski",2017,1406.04
"15847",3027000,"Powiat turecki",2017,9314.64
"15848",3028000,"Powiat wągrowiecki",2017,2365.78
"15849",3029000,"Powiat wolsztyński",2017,2632.97
"15850",3030000,"Powiat wrzesiński",2017,1344.61
"15851",3031000,"Powiat złotowski",2017,3310.58
"15852",3061000,"Powiat m.Kalisz",2017,197.22
"15853",3062000,"Powiat m.Konin",2017,102
"15854",3063000,"Powiat m.Leszno",2017,69.79
"15855",3064000,"Powiat m.Poznań",2017,2651.9
"15856",3201000,"Powiat białogardzki",2017,1518.72
"15857",3202000,"Powiat choszczeński",2017,823.45
"15858",3203000,"Powiat drawski",2017,2502.59
"15859",3204000,"Powiat goleniowski",2017,919.19
"15860",3205000,"Powiat gryficki",2017,746.71
"15861",3206000,"Powiat gryfiński",2017,936.58
"15862",3207000,"Powiat kamieński",2017,707.75
"15863",3208000,"Powiat kołobrzeski",2017,921.59
"15864",3209000,"Powiat koszaliński",2017,2217.46
"15865",3210000,"Powiat myśliborski",2017,784.43
"15866",3211000,"Powiat policki",2017,292.86
"15867",3212000,"Powiat pyrzycki",2017,457.62
"15868",3213000,"Powiat sławieński",2017,1082.43
"15869",3214000,"Powiat stargardzki",2017,2147.04
"15870",3215000,"Powiat szczecinecki",2017,2883.45
"15871",3216000,"Powiat świdwiński",2017,1965.96
"15872",3217000,"Powiat wałecki",2017,1180.27
