"","Kod","Nazwa","rok","Wydatki_powiatow_na_1_mieszkanca_ogolem_zl"
"3253",1215000,"Powiat suski",2012,1098.24
"3254",1216000,"Powiat tarnowski",2012,558.61
"3255",1217000,"Powiat tatrzański",2012,904.76
"3256",1218000,"Powiat wadowicki",2012,778.28
"3257",1219000,"Powiat wielicki",2012,555.76
"3258",1401000,"Powiat białobrzeski",2012,1006.68
"3259",1402000,"Powiat ciechanowski",2012,929.16
"3260",1403000,"Powiat garwoliński",2012,929.12
"3261",1404000,"Powiat gostyniński",2012,992.63
"3262",1405000,"Powiat grodziski",2012,814.44
"3263",1406000,"Powiat grójecki",2012,896.62
"3264",1407000,"Powiat kozienicki",2012,1047.61
"3265",1408000,"Powiat legionowski",2012,734.25
"3266",1409000,"Powiat lipski",2012,1289.51
"3267",1410000,"Powiat łosicki",2012,1064.74
"3268",1411000,"Powiat makowski",2012,983.58
"3269",1412000,"Powiat miński",2012,838.84
"3270",1413000,"Powiat mławski",2012,803.16
"3271",1414000,"Powiat nowodworski",2012,679.52
"3272",1415000,"Powiat ostrołęcki",2012,779.76
"3273",1416000,"Powiat ostrowski",2012,822.57
"3274",1417000,"Powiat otwocki",2012,848.16
"3275",1418000,"Powiat piaseczyński",2012,990.4
"3276",1419000,"Powiat płocki",2012,766.71
"3277",1420000,"Powiat płoński",2012,876.78
"3278",1421000,"Powiat pruszkowski",2012,777.1
"3279",1422000,"Powiat przasnyski",2012,1225.06
"3280",1423000,"Powiat przysuski",2012,1394.79
"3281",1424000,"Powiat pułtuski",2012,1076.68
"3282",1425000,"Powiat radomski",2012,743.63
"3283",1426000,"Powiat siedlecki",2012,486.79
"3284",1427000,"Powiat sierpecki",2012,1019.62
"3285",1428000,"Powiat sochaczewski",2012,889.64
"3286",1429000,"Powiat sokołowski",2012,1073.12
"3287",1430000,"Powiat szydłowiecki",2012,844.53
"3288",1432000,"Powiat warszawski zachodni",2012,1002.97
"3289",1433000,"Powiat węgrowski",2012,817.27
"3290",1434000,"Powiat wołomiński",2012,669.51
"3291",1435000,"Powiat wyszkowski",2012,1017.92
"3292",1436000,"Powiat zwoleński",2012,826.35
"3293",1437000,"Powiat żuromiński",2012,1055.37
"3294",1438000,"Powiat żyrardowski",2012,678.63
"3295",1601000,"Powiat brzeski",2012,885.2
"3296",1602000,"Powiat głubczycki",2012,1127.5
"3297",1603000,"Powiat kędzierzyńsko-kozielski",2012,812.23
"3298",1604000,"Powiat kluczborski",2012,1087.77
"3299",1605000,"Powiat krapkowicki",2012,589.52
"3300",1606000,"Powiat namysłowski",2012,995
"3301",1607000,"Powiat nyski",2012,805.11
"3302",1608000,"Powiat oleski",2012,772.67
"3303",1609000,"Powiat opolski",2012,534
"3304",1610000,"Powiat prudnicki",2012,887.01
"3305",1611000,"Powiat strzelecki",2012,858.93
"3306",1801000,"Powiat bieszczadzki",2012,1293.03
"3307",1802000,"Powiat brzozowski",2012,972.21
"3308",1803000,"Powiat dębicki",2012,820.93
"3309",1804000,"Powiat jarosławski",2012,1193.3
"3310",1805000,"Powiat jasielski",2012,930.54
"3311",1806000,"Powiat kolbuszowski",2012,730.46
"3312",1807000,"Powiat krośnieński",2012,624.72
"3313",1808000,"Powiat leżajski",2012,1020.84
"3314",1809000,"Powiat lubaczowski",2012,1156.49
"3315",1810000,"Powiat łańcucki",2012,777.32
"3316",1811000,"Powiat mielecki",2012,930.73
"3317",1812000,"Powiat niżański",2012,683.9
"3318",1813000,"Powiat przemyski",2012,484.62
"3319",1814000,"Powiat przeworski",2012,781.11
"3320",1815000,"Powiat ropczycko-sędziszowski",2012,1074.67
"3321",1816000,"Powiat rzeszowski",2012,596.86
"3322",1817000,"Powiat sanocki",2012,1080.89
"3323",1818000,"Powiat stalowowolski",2012,875.21
"3324",1819000,"Powiat strzyżowski",2012,972.64
"3325",1820000,"Powiat tarnobrzeski",2012,898.25
"3326",1821000,"Powiat leski",2012,1142.51
"3327",2001000,"Powiat augustowski",2012,942.74
"3328",2002000,"Powiat białostocki",2012,726.21
"3329",2003000,"Powiat bielski",2012,837.28
"3330",2004000,"Powiat grajewski",2012,904.97
"3331",2005000,"Powiat hajnowski",2012,908.41
"3332",2006000,"Powiat kolneński",2012,726.78
"3333",2007000,"Powiat łomżyński",2012,536.08
"3334",2008000,"Powiat moniecki",2012,804.03
"3335",2009000,"Powiat sejneński",2012,985.29
"3336",2010000,"Powiat siemiatycki",2012,929.43
"3337",2011000,"Powiat sokólski",2012,769.86
"3338",2012000,"Powiat suwalski",2012,779.98
"3339",2013000,"Powiat wysokomazowiecki",2012,1012.48
"3340",2014000,"Powiat zambrowski",2012,948.72
"3341",2201000,"Powiat bytowski",2012,1189.35
"3342",2202000,"Powiat chojnicki",2012,969.69
"3343",2203000,"Powiat człuchowski",2012,1501
"3344",2204000,"Powiat gdański",2012,496.48
"3345",2205000,"Powiat kartuski",2012,807.6
"3346",2206000,"Powiat kościerski",2012,980.96
"3347",2207000,"Powiat kwidzyński",2012,944.19
"3348",2208000,"Powiat lęborski",2012,976.41
"3349",2209000,"Powiat malborski",2012,1230.81
"3350",2210000,"Powiat nowodworski",2012,1106.95
"3351",2211000,"Powiat pucki",2012,673.26
"3352",2212000,"Powiat słupski",2012,801.9
"3353",2213000,"Powiat starogardzki",2012,953.37
"3354",2214000,"Powiat tczewski",2012,1053.83
"3355",2215000,"Powiat wejherowski",2012,708.74
"3356",2216000,"Powiat sztumski",2012,990.02
"3357",2401000,"Powiat będziński",2012,682.14
"3358",2402000,"Powiat bielski",2012,604.67
"3359",2403000,"Powiat cieszyński",2012,880.67
"3360",2404000,"Powiat częstochowski",2012,708.13
"3361",2405000,"Powiat gliwicki",2012,611.92
"3362",2406000,"Powiat kłobucki",2012,595.65
"3363",2407000,"Powiat lubliniecki",2012,1059.43
"3364",2408000,"Powiat mikołowski",2012,817.06
"3365",2409000,"Powiat myszkowski",2012,882.24
"3366",2410000,"Powiat pszczyński",2012,754.64
"3367",2411000,"Powiat raciborski",2012,930.57
"3368",2412000,"Powiat rybnicki",2012,500.7
"3369",2413000,"Powiat tarnogórski",2012,986.48
"3370",2414000,"Powiat bieruńsko-lędziński",2012,1147.45
"3371",2415000,"Powiat wodzisławski",2012,814.08
"3372",2416000,"Powiat zawierciański",2012,1005.82
"3373",2417000,"Powiat żywiecki",2012,849.24
"3374",2601000,"Powiat buski",2012,1156.58
"3375",2602000,"Powiat jędrzejowski",2012,935.6
"3376",2603000,"Powiat kazimierski",2012,1156.21
"3377",2604000,"Powiat kielecki",2012,603.39
"3378",2605000,"Powiat konecki",2012,932.52
"3379",2606000,"Powiat opatowski",2012,1177.6
"3380",2607000,"Powiat ostrowiecki",2012,1102.71
"3381",2608000,"Powiat pińczowski",2012,955.97
"3382",2609000,"Powiat sandomierski",2012,931.04
"3383",2610000,"Powiat skarżyski",2012,1274.31
"3384",2611000,"Powiat starachowicki",2012,897.31
"3385",2612000,"Powiat staszowski",2012,1020.21
"3386",2613000,"Powiat włoszczowski",2012,873
"3387",2801000,"Powiat bartoszycki",2012,950.32
"3388",2802000,"Powiat braniewski",2012,1034.17
"3389",2803000,"Powiat działdowski",2012,812.23
"3390",2804000,"Powiat elbląski",2012,882.95
"3391",2805000,"Powiat ełcki",2012,1205.46
"3392",2806000,"Powiat giżycki",2012,1192.21
"3393",2807000,"Powiat iławski",2012,939.63
"3394",2808000,"Powiat kętrzyński",2012,965.29
"3395",2809000,"Powiat lidzbarski",2012,1476.36
"3396",2810000,"Powiat mrągowski",2012,1016.87
"3397",2811000,"Powiat nidzicki",2012,1030.88
"3398",2812000,"Powiat nowomiejski",2012,815.19
"3399",2813000,"Powiat olecki",2012,1260.47
"3400",2814000,"Powiat olsztyński",2012,896.4
"3401",2815000,"Powiat ostródzki",2012,1159.85
"3402",2816000,"Powiat piski",2012,997.75
"3403",2817000,"Powiat szczycieński",2012,978.11
"3404",2818000,"Powiat gołdapski",2012,918.52
"3405",2819000,"Powiat węgorzewski",2012,1667.31
"3406",3001000,"Powiat chodzieski",2012,938.18
"3407",3002000,"Powiat czarnkowsko-trzcianecki",2012,1001.04
"3408",3003000,"Powiat gnieźnieński",2012,860.53
"3409",3004000,"Powiat gostyński",2012,948.7
"3410",3005000,"Powiat grodziski",2012,683.74
"3411",3006000,"Powiat jarociński",2012,999.05
"3412",3007000,"Powiat kaliski",2012,574.15
"3413",3008000,"Powiat kępiński",2012,903.62
"3414",3009000,"Powiat kolski",2012,743.88
"3415",3010000,"Powiat koniński",2012,521.1
"3416",3011000,"Powiat kościański",2012,798.78
"3417",3012000,"Powiat krotoszyński",2012,984.3
"3418",3013000,"Powiat leszczyński",2012,668.12
"3419",3014000,"Powiat międzychodzki",2012,1110.67
"3420",3015000,"Powiat nowotomyski",2012,763.62
"3421",3016000,"Powiat obornicki",2012,672.24
"3422",3017000,"Powiat ostrowski",2012,800.78
"3423",3018000,"Powiat ostrzeszowski",2012,1056.26
"3424",3019000,"Powiat pilski",2012,1022.96
"3425",3020000,"Powiat pleszewski",2012,1150.38
"3426",3021000,"Powiat poznański",2012,637.8
"3427",3022000,"Powiat rawicki",2012,870.86
"3428",3023000,"Powiat słupecki",2012,1038.07
"3429",3024000,"Powiat szamotulski",2012,768.39
"3430",3025000,"Powiat średzki",2012,876.51
"3431",3026000,"Powiat śremski",2012,879.24
"3432",3027000,"Powiat turecki",2012,981.35
"3433",3028000,"Powiat wągrowiecki",2012,910.86
"3434",3029000,"Powiat wolsztyński",2012,861.57
"3435",3030000,"Powiat wrzesiński",2012,763.21
"3436",3031000,"Powiat złotowski",2012,888.66
"3437",3201000,"Powiat białogardzki",2012,1076.22
"3438",3202000,"Powiat choszczeński",2012,988.43
"3439",3203000,"Powiat drawski",2012,1054.22
"3440",3204000,"Powiat goleniowski",2012,1068.22
"3441",3205000,"Powiat gryficki",2012,1176.24
"3442",3206000,"Powiat gryfiński",2012,801.64
"3443",3207000,"Powiat kamieński",2012,911.19
"3444",3208000,"Powiat kołobrzeski",2012,1188.35
"3445",3209000,"Powiat koszaliński",2012,1086.67
"3446",3210000,"Powiat myśliborski",2012,945.09
"3447",3211000,"Powiat policki",2012,1156.55
"3448",3212000,"Powiat pyrzycki",2012,1016.87
"3449",3213000,"Powiat sławieński",2012,914.45
"3450",3214000,"Powiat stargardzki",2012,830.92
"3451",3215000,"Powiat szczecinecki",2012,1365.05
"3452",3216000,"Powiat świdwiński",2012,1253.39
"3453",3217000,"Powiat wałecki",2012,938.49
"3454",3218000,"Powiat łobeski",2012,923.35
"3455",201000,"Powiat bolesławiecki",2013,780.75
"3456",202000,"Powiat dzierżoniowski",2013,865.9
"3457",203000,"Powiat głogowski",2013,1177.57
"3458",204000,"Powiat górowski",2013,1299.82
"3459",205000,"Powiat jaworski",2013,1056.75
"3460",206000,"Powiat jeleniogórski",2013,1015.09
"3461",207000,"Powiat kamiennogórski",2013,935.2
"3462",208000,"Powiat kłodzki",2013,1000.96
"3463",209000,"Powiat legnicki",2013,1192.58
"3464",210000,"Powiat lubański",2013,1059.92
"3465",211000,"Powiat lubiński",2013,679
"3466",212000,"Powiat lwówecki",2013,1362.61
"3467",213000,"Powiat milicki",2013,1366.62
"3468",214000,"Powiat oleśnicki",2013,907.72
"3469",215000,"Powiat oławski",2013,751.76
"3470",216000,"Powiat polkowicki",2013,906.42
"3471",217000,"Powiat strzeliński",2013,1094.81
"3472",218000,"Powiat średzki",2013,730.29
"3473",219000,"Powiat świdnicki",2013,870.75
"3474",220000,"Powiat trzebnicki",2013,745
"3475",221000,"Powiat wałbrzyski",2013,834.83
"3476",222000,"Powiat wołowski",2013,1227.78
"3477",223000,"Powiat wrocławski",2013,707.49
"3478",224000,"Powiat ząbkowicki",2013,1227.39
"3479",225000,"Powiat zgorzelecki",2013,902.18
"3480",226000,"Powiat złotoryjski",2013,1090.68
"3481",401000,"Powiat aleksandrowski",2013,807.77
"3482",402000,"Powiat brodnicki",2013,835.1
"3483",403000,"Powiat bydgoski",2013,585.21
"3484",404000,"Powiat chełmiński",2013,1076.56
"3485",405000,"Powiat golubsko-dobrzyński",2013,865.72
"3486",406000,"Powiat grudziądzki",2013,558.5
"3487",407000,"Powiat inowrocławski",2013,960.29
"3488",408000,"Powiat lipnowski",2013,887.39
"3489",409000,"Powiat mogileński",2013,1282.93
"3490",410000,"Powiat nakielski",2013,938.93
"3491",411000,"Powiat radziejowski",2013,1113.67
"3492",412000,"Powiat rypiński",2013,941.45
"3493",413000,"Powiat sępoleński",2013,1274.43
"3494",414000,"Powiat świecki",2013,874.14
"3495",415000,"Powiat toruński",2013,798.23
"3496",416000,"Powiat tucholski",2013,1294.25
"3497",417000,"Powiat wąbrzeski",2013,1040.09
"3498",418000,"Powiat włocławski",2013,817.76
"3499",419000,"Powiat żniński",2013,948.37
"3500",601000,"Powiat bialski",2013,686.84
"3501",602000,"Powiat biłgorajski",2013,886.32
"3502",603000,"Powiat chełmski",2013,856.42
"3503",604000,"Powiat hrubieszowski",2013,790.77
"3504",605000,"Powiat janowski",2013,861.24
"3505",606000,"Powiat krasnostawski",2013,1122.15
"3506",607000,"Powiat kraśnicki",2013,843.9
"3507",608000,"Powiat lubartowski",2013,1079.36
"3508",609000,"Powiat lubelski",2013,786.78
"3509",610000,"Powiat łęczyński",2013,943.8
"3510",611000,"Powiat łukowski",2013,833.46
"3511",612000,"Powiat opolski",2013,750.55
"3512",613000,"Powiat parczewski",2013,1009.74
"3513",614000,"Powiat puławski",2013,989.5
"3514",615000,"Powiat radzyński",2013,698.97
"3515",616000,"Powiat rycki",2013,873.98
"3516",617000,"Powiat świdnicki",2013,844.59
"3517",618000,"Powiat tomaszowski",2013,824.54
"3518",619000,"Powiat włodawski",2013,1299.58
"3519",620000,"Powiat zamojski",2013,515.13
"3520",801000,"Powiat gorzowski",2013,734.57
"3521",802000,"Powiat krośnieński",2013,927.64
"3522",803000,"Powiat międzyrzecki",2013,1087.65
"3523",804000,"Powiat nowosolski",2013,867.68
"3524",805000,"Powiat słubicki",2013,869.34
"3525",806000,"Powiat strzelecko-drezdenecki",2013,779.77
"3526",807000,"Powiat sulęciński",2013,1226.62
"3527",808000,"Powiat świebodziński",2013,984.46
"3528",809000,"Powiat zielonogórski",2013,699.23
"3529",810000,"Powiat żagański",2013,777.06
"3530",811000,"Powiat żarski",2013,920.08
"3531",812000,"Powiat wschowski",2013,946.78
"3532",1001000,"Powiat bełchatowski",2013,1036.96
"3533",1002000,"Powiat kutnowski",2013,957.9
"3534",1003000,"Powiat łaski",2013,1067.69
"3535",1004000,"Powiat łęczycki",2013,950.26
"3536",1005000,"Powiat łowicki",2013,826.27
"3537",1006000,"Powiat łódzki wschodni",2013,678.18
"3538",1007000,"Powiat opoczyński",2013,807.73
"3539",1008000,"Powiat pabianicki",2013,734.09
"3540",1009000,"Powiat pajęczański",2013,629.63
"3541",1010000,"Powiat piotrkowski",2013,702.29
"3542",1011000,"Powiat poddębicki",2013,854.47
"3543",1012000,"Powiat radomszczański",2013,772.14
"3544",1013000,"Powiat rawski",2013,963.79
"3545",1014000,"Powiat sieradzki",2013,1002.99
"3546",1015000,"Powiat skierniewicki",2013,443.63
"3547",1016000,"Powiat tomaszowski",2013,920.49
"3548",1017000,"Powiat wieluński",2013,854.11
"3549",1018000,"Powiat wieruszowski",2013,893.72
"3550",1019000,"Powiat zduńskowolski",2013,1034.07
"3551",1020000,"Powiat zgierski",2013,676.31
"3552",1021000,"Powiat brzeziński",2013,955.47
"3553",1201000,"Powiat bocheński",2013,891.21
"3554",1202000,"Powiat brzeski",2013,879.28
"3555",1203000,"Powiat chrzanowski",2013,709.65
"3556",1204000,"Powiat dąbrowski",2013,835.05
"3557",1205000,"Powiat gorlicki",2013,879.63
"3558",1206000,"Powiat krakowski",2013,575.41
"3559",1207000,"Powiat limanowski",2013,898.65
"3560",1208000,"Powiat miechowski",2013,1263.02
"3561",1209000,"Powiat myślenicki",2013,843.3
"3562",1210000,"Powiat nowosądecki",2013,678.25
"3563",1211000,"Powiat nowotarski",2013,758.39
"3564",1212000,"Powiat olkuski",2013,861.37
"3565",1213000,"Powiat oświęcimski",2013,942.12
"3566",1214000,"Powiat proszowicki",2013,770.09
"3567",1215000,"Powiat suski",2013,1177.56
"3568",1216000,"Powiat tarnowski",2013,584.54
"3569",1217000,"Powiat tatrzański",2013,974.63
"3570",1218000,"Powiat wadowicki",2013,769.8
"3571",1219000,"Powiat wielicki",2013,519.22
"3572",1401000,"Powiat białobrzeski",2013,837.55
"3573",1402000,"Powiat ciechanowski",2013,1010.11
"3574",1403000,"Powiat garwoliński",2013,976.66
"3575",1404000,"Powiat gostyniński",2013,1050.64
"3576",1405000,"Powiat grodziski",2013,808.62
"3577",1406000,"Powiat grójecki",2013,849.78
"3578",1407000,"Powiat kozienicki",2013,933.07
"3579",1408000,"Powiat legionowski",2013,786.43
"3580",1409000,"Powiat lipski",2013,1294.43
"3581",1410000,"Powiat łosicki",2013,1091.69
"3582",1411000,"Powiat makowski",2013,1011.5
"3583",1412000,"Powiat miński",2013,828.31
"3584",1413000,"Powiat mławski",2013,898.29
"3585",1414000,"Powiat nowodworski",2013,647.08
"3586",1415000,"Powiat ostrołęcki",2013,878.98
"3587",1416000,"Powiat ostrowski",2013,761.15
"3588",1417000,"Powiat otwocki",2013,1059.27
"3589",1418000,"Powiat piaseczyński",2013,992.47
"3590",1419000,"Powiat płocki",2013,845.69
"3591",1420000,"Powiat płoński",2013,889.94
"3592",1421000,"Powiat pruszkowski",2013,747.98
"3593",1422000,"Powiat przasnyski",2013,1142.08
"3594",1423000,"Powiat przysuski",2013,1598.82
"3595",1424000,"Powiat pułtuski",2013,1526.47
"3596",1425000,"Powiat radomski",2013,790.73
"3597",1426000,"Powiat siedlecki",2013,578.94
"3598",1427000,"Powiat sierpecki",2013,971.41
"3599",1428000,"Powiat sochaczewski",2013,842.21
"3600",1429000,"Powiat sokołowski",2013,1014.49
"3601",1430000,"Powiat szydłowiecki",2013,871.04
"3602",1432000,"Powiat warszawski zachodni",2013,1017.78
"3603",1433000,"Powiat węgrowski",2013,854.74
"3604",1434000,"Powiat wołomiński",2013,697.82
"3605",1435000,"Powiat wyszkowski",2013,1108.89
"3606",1436000,"Powiat zwoleński",2013,997.86
"3607",1437000,"Powiat żuromiński",2013,1027.57
"3608",1438000,"Powiat żyrardowski",2013,713.13
"3609",1601000,"Powiat brzeski",2013,871.85
"3610",1602000,"Powiat głubczycki",2013,1194.38
"3611",1603000,"Powiat kędzierzyńsko-kozielski",2013,917.21
"3612",1604000,"Powiat kluczborski",2013,1010.14
"3613",1605000,"Powiat krapkowicki",2013,585.61
"3614",1606000,"Powiat namysłowski",2013,1081.68
"3615",1607000,"Powiat nyski",2013,799.8
"3616",1608000,"Powiat oleski",2013,809.16
"3617",1609000,"Powiat opolski",2013,536.42
"3618",1610000,"Powiat prudnicki",2013,854.21
"3619",1611000,"Powiat strzelecki",2013,869.59
"3620",1801000,"Powiat bieszczadzki",2013,1445.08
"3621",1802000,"Powiat brzozowski",2013,895.85
"3622",1803000,"Powiat dębicki",2013,806.67
"3623",1804000,"Powiat jarosławski",2013,1183.58
"3624",1805000,"Powiat jasielski",2013,998.69
"3625",1806000,"Powiat kolbuszowski",2013,685.18
"3626",1807000,"Powiat krośnieński",2013,632.14
"3627",1808000,"Powiat leżajski",2013,1158.99
"3628",1809000,"Powiat lubaczowski",2013,1206.54
"3629",1810000,"Powiat łańcucki",2013,797.03
"3630",1811000,"Powiat mielecki",2013,937.92
"3631",1812000,"Powiat niżański",2013,796.26
"3632",1813000,"Powiat przemyski",2013,546.93
"3633",1814000,"Powiat przeworski",2013,670.37
"3634",1815000,"Powiat ropczycko-sędziszowski",2013,1138.91
"3635",1816000,"Powiat rzeszowski",2013,801.72
"3636",1817000,"Powiat sanocki",2013,1001.93
"3637",1818000,"Powiat stalowowolski",2013,965.43
"3638",1819000,"Powiat strzyżowski",2013,1301.15
"3639",1820000,"Powiat tarnobrzeski",2013,861.6
"3640",1821000,"Powiat leski",2013,1174.27
"3641",2001000,"Powiat augustowski",2013,920.58
"3642",2002000,"Powiat białostocki",2013,777.87
"3643",2003000,"Powiat bielski",2013,872.79
"3644",2004000,"Powiat grajewski",2013,956.18
"3645",2005000,"Powiat hajnowski",2013,862.78
"3646",2006000,"Powiat kolneński",2013,633.12
"3647",2007000,"Powiat łomżyński",2013,602.55
"3648",2008000,"Powiat moniecki",2013,1000.58
"3649",2009000,"Powiat sejneński",2013,947.04
"3650",2010000,"Powiat siemiatycki",2013,1008.92
"3651",2011000,"Powiat sokólski",2013,817.86
"3652",2012000,"Powiat suwalski",2013,953.69
"3653",2013000,"Powiat wysokomazowiecki",2013,1126.79
"3654",2014000,"Powiat zambrowski",2013,1023.93
"3655",2201000,"Powiat bytowski",2013,980.27
"3656",2202000,"Powiat chojnicki",2013,1031.71
"3657",2203000,"Powiat człuchowski",2013,1664.88
"3658",2204000,"Powiat gdański",2013,635.94
"3659",2205000,"Powiat kartuski",2013,781.89
"3660",2206000,"Powiat kościerski",2013,982.41
"3661",2207000,"Powiat kwidzyński",2013,883.33
"3662",2208000,"Powiat lęborski",2013,998.85
"3663",2209000,"Powiat malborski",2013,1220.41
"3664",2210000,"Powiat nowodworski",2013,1087.27
"3665",2211000,"Powiat pucki",2013,842.68
"3666",2212000,"Powiat słupski",2013,837.83
