"","Kod","Nazwa","rok","BEZROBOCIE_kobiety_w_proc_bezrobotnych_kobiet_proc"
"21701",411000,"Powiat radziejowski",2009,50.1
"21702",412000,"Powiat rypiński",2009,27.1
"21703",413000,"Powiat sępoleński",2009,35.4
"21704",414000,"Powiat świecki",2009,41.2
"21705",415000,"Powiat toruński",2009,22
"21706",416000,"Powiat tucholski",2009,27.8
"21707",417000,"Powiat wąbrzeski",2009,37.8
"21708",418000,"Powiat włocławski",2009,46.2
"21709",419000,"Powiat żniński",2009,42.3
"21710",461000,"Powiat m.Bydgoszcz",2009,19.1
"21711",462000,"Powiat m.Grudziądz",2009,37.1
"21712",463000,"Powiat m.Toruń",2009,18.5
"21713",464000,"Powiat m.Włocławek",2009,44.4
"21714",601000,"Powiat bialski",2009,35.7
"21715",602000,"Powiat biłgorajski",2009,11
"21716",603000,"Powiat chełmski",2009,38.5
"21717",604000,"Powiat hrubieszowski",2009,40.3
"21718",605000,"Powiat janowski",2009,45.6
"21719",606000,"Powiat krasnostawski",2009,38.3
"21720",607000,"Powiat kraśnicki",2009,43.9
"21721",608000,"Powiat lubartowski",2009,50.7
"21722",609000,"Powiat lubelski",2009,39.6
"21723",610000,"Powiat łęczyński",2009,24.2
"21724",611000,"Powiat łukowski",2009,25.9
"21725",612000,"Powiat opolski",2009,39
"21726",613000,"Powiat parczewski",2009,42.2
"21727",614000,"Powiat puławski",2009,33.8
"21728",615000,"Powiat radzyński",2009,43.4
"21729",616000,"Powiat rycki",2009,27.2
"21730",617000,"Powiat świdnicki",2009,33.6
"21731",618000,"Powiat tomaszowski",2009,35
"21732",619000,"Powiat włodawski",2009,39
"21733",620000,"Powiat zamojski",2009,25.5
"21734",661000,"Powiat m.Biała Podlaska",2009,38.2
"21735",662000,"Powiat m.Chełm",2009,35.7
"21736",663000,"Powiat m.Lublin",2009,43.2
"21737",664000,"Powiat m.Zamość",2009,29.9
"21738",801000,"Powiat gorzowski",2009,16.8
"21739",802000,"Powiat krośnieński",2009,39.1
"21740",803000,"Powiat międzyrzecki",2009,34.3
"21741",804000,"Powiat nowosolski",2009,34.5
"21742",805000,"Powiat słubicki",2009,26.2
"21743",806000,"Powiat strzelecko-drezdenecki",2009,35.7
"21744",807000,"Powiat sulęciński",2009,10.9
"21745",808000,"Powiat świebodziński",2009,11.1
"21746",809000,"Powiat zielonogórski",2009,20.5
"21747",810000,"Powiat żagański",2009,24.7
"21748",811000,"Powiat żarski",2009,21.7
"21749",812000,"Powiat wschowski",2009,24.7
"21750",861000,"Powiat m.Gorzów Wielkopolski",2009,7.7
"21751",862000,"Powiat m.Zielona Góra",2009,13.6
"21752",1001000,"Powiat bełchatowski",2009,34.5
"21753",1002000,"Powiat kutnowski",2009,34.5
"21754",1003000,"Powiat łaski",2009,30.8
"21755",1004000,"Powiat łęczycki",2009,28.8
"21756",1005000,"Powiat łowicki",2009,20.3
"21757",1006000,"Powiat łódzki wschodni",2009,20.7
"21758",1007000,"Powiat opoczyński",2009,27.9
"21759",1008000,"Powiat pabianicki",2009,23.4
"21760",1009000,"Powiat pajęczański",2009,30.7
"21761",1010000,"Powiat piotrkowski",2009,27.4
"21762",1011000,"Powiat poddębicki",2009,27
"21763",1012000,"Powiat radomszczański",2009,35.2
"21764",1013000,"Powiat rawski",2009,21.1
"21765",1014000,"Powiat sieradzki",2009,29.2
"21766",1015000,"Powiat skierniewicki",2009,14
"21767",1016000,"Powiat tomaszowski",2009,25
"21768",1017000,"Powiat wieluński",2009,31
"21769",1018000,"Powiat wieruszowski",2009,28.6
"21770",1019000,"Powiat zduńskowolski",2009,24
"21771",1020000,"Powiat zgierski",2009,26
"21772",1021000,"Powiat brzeziński",2009,24.6
"21773",1061000,"Powiat m.Łódź",2009,24.3
"21774",1062000,"Powiat m.Piotrków Trybunalski",2009,28.5
"21775",1063000,"Powiat m.Skierniewice",2009,19.4
"21776",1201000,"Powiat bocheński",2009,21.7
"21777",1202000,"Powiat brzeski",2009,37
"21778",1203000,"Powiat chrzanowski",2009,31.8
"21779",1204000,"Powiat dąbrowski",2009,43
"21780",1205000,"Powiat gorlicki",2009,39.1
"21781",1206000,"Powiat krakowski",2009,32.7
"21782",1207000,"Powiat limanowski",2009,48.5
"21783",1208000,"Powiat miechowski",2009,22.9
"21784",1209000,"Powiat myślenicki",2009,30.9
"21785",1210000,"Powiat nowosądecki",2009,36.8
"21786",1211000,"Powiat nowotarski",2009,29.4
"21787",1212000,"Powiat olkuski",2009,41.5
"21788",1213000,"Powiat oświęcimski",2009,21.8
"21789",1214000,"Powiat proszowicki",2009,35.9
"21790",1215000,"Powiat suski",2009,20.9
"21791",1216000,"Powiat tarnowski",2009,34.3
"21792",1217000,"Powiat tatrzański",2009,31.7
"21793",1218000,"Powiat wadowicki",2009,26.5
"21794",1219000,"Powiat wielicki",2009,29.2
"21795",1261000,"Powiat m.Kraków",2009,22.6
"21796",1262000,"Powiat m.Nowy Sącz",2009,25.5
"21797",1263000,"Powiat m.Tarnów",2009,33.3
"21798",1401000,"Powiat białobrzeski",2009,47.9
"21799",1402000,"Powiat ciechanowski",2009,26
"21800",1403000,"Powiat garwoliński",2009,35.3
"21801",1404000,"Powiat gostyniński",2009,36.1
"21802",1405000,"Powiat grodziski",2009,11.9
"21803",1406000,"Powiat grójecki",2009,33.5
"21804",1407000,"Powiat kozienicki",2009,40.1
"21805",1408000,"Powiat legionowski",2009,20
"21806",1409000,"Powiat lipski",2009,28.6
"21807",1410000,"Powiat łosicki",2009,33.9
"21808",1411000,"Powiat makowski",2009,51.1
"21809",1412000,"Powiat miński",2009,15.8
"21810",1413000,"Powiat mławski",2009,30.1
"21811",1414000,"Powiat nowodworski",2009,25.4
"21812",1415000,"Powiat ostrołęcki",2009,35
"21813",1416000,"Powiat ostrowski",2009,45.1
"21814",1417000,"Powiat otwocki",2009,19.4
"21815",1418000,"Powiat piaseczyński",2009,18.1
"21816",1419000,"Powiat płocki",2009,33.6
"21817",1420000,"Powiat płoński",2009,38.2
"21818",1421000,"Powiat pruszkowski",2009,28.7
"21819",1422000,"Powiat przasnyski",2009,32.8
"21820",1423000,"Powiat przysuski",2009,48.7
"21821",1424000,"Powiat pułtuski",2009,36.2
"21822",1425000,"Powiat radomski",2009,56.6
"21823",1426000,"Powiat siedlecki",2009,26.8
"21824",1427000,"Powiat sierpecki",2009,42.1
"21825",1428000,"Powiat sochaczewski",2009,23.7
"21826",1429000,"Powiat sokołowski",2009,29.5
"21827",1430000,"Powiat szydłowiecki",2009,57.6
"21828",1432000,"Powiat warszawski zachodni",2009,29.7
"21829",1433000,"Powiat węgrowski",2009,45.4
"21830",1434000,"Powiat wołomiński",2009,26.5
"21831",1435000,"Powiat wyszkowski",2009,30
"21832",1436000,"Powiat zwoleński",2009,34.9
"21833",1437000,"Powiat żuromiński",2009,50.2
"21834",1438000,"Powiat żyrardowski",2009,28.3
"21835",1461000,"Powiat m.Ostrołęka",2009,43.1
"21836",1462000,"Powiat m.Płock",2009,39.1
"21837",1463000,"Powiat m.Radom",2009,52.6
"21838",1464000,"Powiat m.Siedlce",2009,26.3
"21839",1465000,"Powiat m. st. Warszawa",2009,18.6
"21840",1601000,"Powiat brzeski",2009,26.5
"21841",1602000,"Powiat głubczycki",2009,29.2
"21842",1603000,"Powiat kędzierzyńsko-kozielski",2009,23
"21843",1604000,"Powiat kluczborski",2009,27.3
"21844",1605000,"Powiat krapkowicki",2009,27.1
"21845",1606000,"Powiat namysłowski",2009,31.5
"21846",1607000,"Powiat nyski",2009,19.7
"21847",1608000,"Powiat oleski",2009,20.9
"21848",1609000,"Powiat opolski",2009,24.4
"21849",1610000,"Powiat prudnicki",2009,27.6
"21850",1611000,"Powiat strzelecki",2009,22.6
"21851",1661000,"Powiat m.Opole",2009,23.5
"21852",1801000,"Powiat bieszczadzki",2009,36.7
"21853",1802000,"Powiat brzozowski",2009,57.7
"21854",1803000,"Powiat dębicki",2009,28.4
"21855",1804000,"Powiat jarosławski",2009,47.6
"21856",1805000,"Powiat jasielski",2009,43.7
"21857",1806000,"Powiat kolbuszowski",2009,35.7
"21858",1807000,"Powiat krośnieński",2009,34.3
"21859",1808000,"Powiat leżajski",2009,34.1
"21860",1809000,"Powiat lubaczowski",2009,27.3
"21861",1810000,"Powiat łańcucki",2009,35.3
"21862",1811000,"Powiat mielecki",2009,38
"21863",1812000,"Powiat niżański",2009,39.7
"21864",1813000,"Powiat przemyski",2009,44.8
"21865",1814000,"Powiat przeworski",2009,44.9
"21866",1815000,"Powiat ropczycko-sędziszowski",2009,42.4
"21867",1816000,"Powiat rzeszowski",2009,34.3
"21868",1817000,"Powiat sanocki",2009,32.8
"21869",1818000,"Powiat stalowowolski",2009,35.3
"21870",1819000,"Powiat strzyżowski",2009,44.9
"21871",1820000,"Powiat tarnobrzeski",2009,39.1
"21872",1821000,"Powiat leski",2009,46.2
"21873",1861000,"Powiat m.Krosno",2009,33.6
"21874",1862000,"Powiat m.Przemyśl",2009,53.2
"21875",1863000,"Powiat m.Rzeszów",2009,34
"21876",1864000,"Powiat m.Tarnobrzeg",2009,43.1
"21877",2001000,"Powiat augustowski",2009,33.6
"21878",2002000,"Powiat białostocki",2009,30.5
"21879",2003000,"Powiat bielski",2009,25.5
"21880",2004000,"Powiat grajewski",2009,37
"21881",2005000,"Powiat hajnowski",2009,30.4
"21882",2006000,"Powiat kolneński",2009,39.6
"21883",2007000,"Powiat łomżyński",2009,29
"21884",2008000,"Powiat moniecki",2009,40.5
"21885",2009000,"Powiat sejneński",2009,41.7
"21886",2010000,"Powiat siemiatycki",2009,31.9
"21887",2011000,"Powiat sokólski",2009,40
"21888",2012000,"Powiat suwalski",2009,23.6
"21889",2013000,"Powiat wysokomazowiecki",2009,21.1
"21890",2014000,"Powiat zambrowski",2009,25.7
"21891",2061000,"Powiat m.Białystok",2009,26.8
"21892",2062000,"Powiat m.Łomża",2009,31.3
"21893",2063000,"Powiat m.Suwałki",2009,25.8
"21894",2201000,"Powiat bytowski",2009,34
"21895",2202000,"Powiat chojnicki",2009,27.6
"21896",2203000,"Powiat człuchowski",2009,40
"21897",2204000,"Powiat gdański",2009,8.1
"21898",2205000,"Powiat kartuski",2009,19.9
"21899",2206000,"Powiat kościerski",2009,26
"21900",2207000,"Powiat kwidzyński",2009,27.5
"21901",2208000,"Powiat lęborski",2009,26.2
"21902",2209000,"Powiat malborski",2009,26.8
"21903",2210000,"Powiat nowodworski",2009,20.7
"21904",2211000,"Powiat pucki",2009,15.5
"21905",2212000,"Powiat słupski",2009,30.7
"21906",2213000,"Powiat starogardzki",2009,29.6
"21907",2214000,"Powiat tczewski",2009,17.6
"21908",2215000,"Powiat wejherowski",2009,19.8
"21909",2216000,"Powiat sztumski",2009,21.9
"21910",2261000,"Powiat m.Gdańsk",2009,8.4
"21911",2262000,"Powiat m.Gdynia",2009,5.6
"21912",2263000,"Powiat m.Słupsk",2009,28.1
"21913",2264000,"Powiat m.Sopot",2009,6.6
"21914",2401000,"Powiat będziński",2009,20.8
"21915",2402000,"Powiat bielski",2009,27.1
"21916",2403000,"Powiat cieszyński",2009,24.7
"21917",2404000,"Powiat częstochowski",2009,30.8
"21918",2405000,"Powiat gliwicki",2009,25.8
"21919",2406000,"Powiat kłobucki",2009,16.5
"21920",2407000,"Powiat lubliniecki",2009,25
"21921",2408000,"Powiat mikołowski",2009,19.2
"21922",2409000,"Powiat myszkowski",2009,26.6
"21923",2410000,"Powiat pszczyński",2009,25.9
"21924",2411000,"Powiat raciborski",2009,16.7
"21925",2412000,"Powiat rybnicki",2009,16.4
"21926",2413000,"Powiat tarnogórski",2009,31.7
"21927",2414000,"Powiat bieruńsko-lędziński",2009,12.9
"21928",2415000,"Powiat wodzisławski",2009,16
"21929",2416000,"Powiat zawierciański",2009,25.3
"21930",2417000,"Powiat żywiecki",2009,32
"21931",2461000,"Powiat m.Bielsko-Biała",2009,29.5
"21932",2462000,"Powiat m.Bytom",2009,28.3
"21933",2463000,"Powiat m.Chorzów",2009,16.4
"21934",2464000,"Powiat m.Częstochowa",2009,28.3
"21935",2465000,"Powiat m.Dąbrowa Górnicza",2009,15.6
"21936",2466000,"Powiat m.Gliwice",2009,19.7
"21937",2467000,"Powiat m.Jastrzębie-Zdrój",2009,17.2
"21938",2468000,"Powiat m.Jaworzno",2009,28.8
"21939",2469000,"Powiat m.Katowice",2009,10.3
"21940",2470000,"Powiat m.Mysłowice",2009,27.2
"21941",2471000,"Powiat m.Piekary Śląskie",2009,33.5
"21942",2472000,"Powiat m.Ruda Śląska",2009,8.6
"21943",2473000,"Powiat m.Rybnik",2009,18.1
"21944",2474000,"Powiat m.Siemianowice Śląskie",2009,9
"21945",2475000,"Powiat m.Sosnowiec",2009,25.7
"21946",2476000,"Powiat m.Świętochłowice",2009,16.4
"21947",2477000,"Powiat m.Tychy",2009,13
"21948",2478000,"Powiat m.Zabrze",2009,29.5
"21949",2479000,"Powiat m.Żory",2009,23.6
"21950",2601000,"Powiat buski",2009,31.7
"21951",2602000,"Powiat jędrzejowski",2009,45.6
"21952",2603000,"Powiat kazimierski",2009,49.4
"21953",2604000,"Powiat kielecki",2009,37.2
"21954",2605000,"Powiat konecki",2009,36.3
"21955",2606000,"Powiat opatowski",2009,43
"21956",2607000,"Powiat ostrowiecki",2009,29.8
"21957",2608000,"Powiat pińczowski",2009,40.2
"21958",2609000,"Powiat sandomierski",2009,34.8
"21959",2610000,"Powiat skarżyski",2009,35
"21960",2611000,"Powiat starachowicki",2009,39.3
"21961",2612000,"Powiat staszowski",2009,21.2
"21962",2613000,"Powiat włoszczowski",2009,43.9
"21963",2661000,"Powiat m.Kielce",2009,36.8
"21964",2801000,"Powiat bartoszycki",2009,47.4
"21965",2802000,"Powiat braniewski",2009,39.9
"21966",2803000,"Powiat działdowski",2009,50.5
"21967",2804000,"Powiat elbląski",2009,31.4
"21968",2805000,"Powiat ełcki",2009,29.7
"21969",2806000,"Powiat giżycki",2009,20.3
"21970",2807000,"Powiat iławski",2009,19.4
"21971",2808000,"Powiat kętrzyński",2009,26.5
"21972",2809000,"Powiat lidzbarski",2009,39.1
"21973",2810000,"Powiat mrągowski",2009,22.1
"21974",2811000,"Powiat nidzicki",2009,23.9
"21975",2812000,"Powiat nowomiejski",2009,26.8
"21976",2813000,"Powiat olecki",2009,41.8
"21977",2814000,"Powiat olsztyński",2009,18.4
"21978",2815000,"Powiat ostródzki",2009,43.2
"21979",2816000,"Powiat piski",2009,34.1
"21980",2817000,"Powiat szczycieński",2009,39.9
"21981",2818000,"Powiat gołdapski",2009,27.4
"21982",2819000,"Powiat węgorzewski",2009,34.3
"21983",2861000,"Powiat m.Elbląg",2009,22.7
"21984",2862000,"Powiat m.Olsztyn",2009,14
"21985",3001000,"Powiat chodzieski",2009,26.4
"21986",3002000,"Powiat czarnkowsko-trzcianecki",2009,26.9
"21987",3003000,"Powiat gnieźnieński",2009,32.5
"21988",3004000,"Powiat gostyński",2009,27
"21989",3005000,"Powiat grodziski",2009,14.2
"21990",3006000,"Powiat jarociński",2009,24.1
"21991",3007000,"Powiat kaliski",2009,18.2
"21992",3008000,"Powiat kępiński",2009,10.5
"21993",3009000,"Powiat kolski",2009,42.4
"21994",3010000,"Powiat koniński",2009,32.8
"21995",3011000,"Powiat kościański",2009,16.1
"21996",3012000,"Powiat krotoszyński",2009,34.3
"21997",3013000,"Powiat leszczyński",2009,18.2
"21998",3014000,"Powiat międzychodzki",2009,14.2
"21999",3015000,"Powiat nowotomyski",2009,15.8
"22000",3016000,"Powiat obornicki",2009,16.3
"22001",3017000,"Powiat ostrowski",2009,20.6
"22002",3018000,"Powiat ostrzeszowski",2009,18.2
"22003",3019000,"Powiat pilski",2009,14.8
"22004",3020000,"Powiat pleszewski",2009,32
"22005",3021000,"Powiat poznański",2009,9.1
"22006",3022000,"Powiat rawicki",2009,26.4
"22007",3023000,"Powiat słupecki",2009,42.2
"22008",3024000,"Powiat szamotulski",2009,24.9
"22009",3025000,"Powiat średzki",2009,39.2
"22010",3026000,"Powiat śremski",2009,11.3
"22011",3027000,"Powiat turecki",2009,29.3
"22012",3028000,"Powiat wągrowiecki",2009,30.2
"22013",3029000,"Powiat wolsztyński",2009,14.7
"22014",3030000,"Powiat wrzesiński",2009,33.8
"22015",3031000,"Powiat złotowski",2009,23.5
"22016",3061000,"Powiat m.Kalisz",2009,17.8
"22017",3062000,"Powiat m.Konin",2009,30.4
"22018",3063000,"Powiat m.Leszno",2009,17.7
"22019",3064000,"Powiat m.Poznań",2009,11.7
"22020",3201000,"Powiat białogardzki",2009,33.1
"22021",3202000,"Powiat choszczeński",2009,26.4
"22022",3203000,"Powiat drawski",2009,29.5
"22023",3204000,"Powiat goleniowski",2009,29.5
"22024",3205000,"Powiat gryficki",2009,21.9
"22025",3206000,"Powiat gryfiński",2009,33.7
"22026",3207000,"Powiat kamieński",2009,29.6
"22027",3208000,"Powiat kołobrzeski",2009,21.4
"22028",3209000,"Powiat koszaliński",2009,28.9
"22029",3210000,"Powiat myśliborski",2009,25.5
"22030",3211000,"Powiat policki",2009,37.5
"22031",3212000,"Powiat pyrzycki",2009,34.5
"22032",3213000,"Powiat sławieński",2009,22
"22033",3214000,"Powiat stargardzki",2009,24
"22034",3215000,"Powiat szczecinecki",2009,34.4
"22035",3216000,"Powiat świdwiński",2009,23.9
"22036",3217000,"Powiat wałecki",2009,21.5
"22037",3218000,"Powiat łobeski",2009,24.4
"22038",3261000,"Powiat m.Koszalin",2009,25.5
"22039",3262000,"Powiat m.Szczecin",2009,15.3
"22040",3263000,"Powiat m.Świnoujście",2009,11.3
"22041",201000,"Powiat bolesławiecki",2010,21.7
"22042",202000,"Powiat dzierżoniowski",2010,24.4
"22043",203000,"Powiat głogowski",2010,29.4
"22044",204000,"Powiat górowski",2010,34.8
"22045",205000,"Powiat jaworski",2010,32.2
"22046",206000,"Powiat jeleniogórski",2010,29.4
"22047",207000,"Powiat kamiennogórski",2010,26.2
"22048",208000,"Powiat kłodzki",2010,34.8
"22049",209000,"Powiat legnicki",2010,28
"22050",210000,"Powiat lubański",2010,34.2
"22051",211000,"Powiat lubiński",2010,14.9
"22052",212000,"Powiat lwówecki",2010,25.6
"22053",213000,"Powiat milicki",2010,37.9
"22054",214000,"Powiat oleśnicki",2010,30.2
"22055",215000,"Powiat oławski",2010,24
"22056",216000,"Powiat polkowicki",2010,27.7
"22057",217000,"Powiat strzeliński",2010,27.3
"22058",218000,"Powiat średzki",2010,28
"22059",219000,"Powiat świdnicki",2010,15.9
"22060",220000,"Powiat trzebnicki",2010,28.1
"22061",221000,"Powiat wałbrzyski",2010,32.1
"22062",222000,"Powiat wołowski",2010,38.1
"22063",223000,"Powiat wrocławski",2010,31.6
"22064",224000,"Powiat ząbkowicki",2010,20.8
"22065",225000,"Powiat zgorzelecki",2010,30.7
"22066",226000,"Powiat złotoryjski",2010,31.1
"22067",261000,"Powiat m.Jelenia Góra",2010,22.8
"22068",262000,"Powiat m.Legnica",2010,19.5
"22069",264000,"Powiat m.Wrocław",2010,31.1
"22070",265000,"Powiat m.Wałbrzych od 2013",2010,NA
"22071",401000,"Powiat aleksandrowski",2010,30.7
"22072",402000,"Powiat brodnicki",2010,30
"22073",403000,"Powiat bydgoski",2010,27
"22074",404000,"Powiat chełmiński",2010,35.1
"22075",405000,"Powiat golubsko-dobrzyński",2010,32.2
"22076",406000,"Powiat grudziądzki",2010,28.7
"22077",407000,"Powiat inowrocławski",2010,39.1
"22078",408000,"Powiat lipnowski",2010,45.3
"22079",409000,"Powiat mogileński",2010,41.9
"22080",410000,"Powiat nakielski",2010,30.5
"22081",411000,"Powiat radziejowski",2010,48.4
"22082",412000,"Powiat rypiński",2010,36.1
"22083",413000,"Powiat sępoleński",2010,35.5
"22084",414000,"Powiat świecki",2010,37.8
"22085",415000,"Powiat toruński",2010,23.8
"22086",416000,"Powiat tucholski",2010,32.3
"22087",417000,"Powiat wąbrzeski",2010,32.4
"22088",418000,"Powiat włocławski",2010,47.7
"22089",419000,"Powiat żniński",2010,28.3
"22090",461000,"Powiat m.Bydgoszcz",2010,22.7
"22091",462000,"Powiat m.Grudziądz",2010,32.8
"22092",463000,"Powiat m.Toruń",2010,21
"22093",464000,"Powiat m.Włocławek",2010,46.7
"22094",601000,"Powiat bialski",2010,37
"22095",602000,"Powiat biłgorajski",2010,8.2
"22096",603000,"Powiat chełmski",2010,32.3
"22097",604000,"Powiat hrubieszowski",2010,40
"22098",605000,"Powiat janowski",2010,43.3
"22099",606000,"Powiat krasnostawski",2010,43.1
"22100",607000,"Powiat kraśnicki",2010,40.9
"22101",608000,"Powiat lubartowski",2010,48.3
"22102",609000,"Powiat lubelski",2010,31.7
"22103",610000,"Powiat łęczyński",2010,22
"22104",611000,"Powiat łukowski",2010,27.7
"22105",612000,"Powiat opolski",2010,36.1
"22106",613000,"Powiat parczewski",2010,41.3
"22107",614000,"Powiat puławski",2010,19.8
"22108",615000,"Powiat radzyński",2010,43.8
"22109",616000,"Powiat rycki",2010,26.5
"22110",617000,"Powiat świdnicki",2010,34.5
"22111",618000,"Powiat tomaszowski",2010,30.7
"22112",619000,"Powiat włodawski",2010,36.3
"22113",620000,"Powiat zamojski",2010,27.4
"22114",661000,"Powiat m.Biała Podlaska",2010,42.9
"22115",662000,"Powiat m.Chełm",2010,31.7
"22116",663000,"Powiat m.Lublin",2010,40
"22117",664000,"Powiat m.Zamość",2010,31
"22118",801000,"Powiat gorzowski",2010,24.4
"22119",802000,"Powiat krośnieński",2010,30.3
"22120",803000,"Powiat międzyrzecki",2010,36.3
"22121",804000,"Powiat nowosolski",2010,38.4
"22122",805000,"Powiat słubicki",2010,23.8
"22123",806000,"Powiat strzelecko-drezdenecki",2010,28.2
"22124",807000,"Powiat sulęciński",2010,16.8
"22125",808000,"Powiat świebodziński",2010,6.9
"22126",809000,"Powiat zielonogórski",2010,23.5
"22127",810000,"Powiat żagański",2010,25
"22128",811000,"Powiat żarski",2010,24.6
"22129",812000,"Powiat wschowski",2010,26.6
"22130",861000,"Powiat m.Gorzów Wielkopolski",2010,18
"22131",862000,"Powiat m.Zielona Góra",2010,19.1
"22132",1001000,"Powiat bełchatowski",2010,36.7
"22133",1002000,"Powiat kutnowski",2010,39.1
"22134",1003000,"Powiat łaski",2010,41
"22135",1004000,"Powiat łęczycki",2010,36.4
"22136",1005000,"Powiat łowicki",2010,28.2
"22137",1006000,"Powiat łódzki wschodni",2010,20.4
"22138",1007000,"Powiat opoczyński",2010,34
"22139",1008000,"Powiat pabianicki",2010,29.2
"22140",1009000,"Powiat pajęczański",2010,33.4
"22141",1010000,"Powiat piotrkowski",2010,27.5
"22142",1011000,"Powiat poddębicki",2010,25.8
