"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_wydatki_majatkowe_inwestycyjne_zl"
"18857",3006000,"Powiat jarociński",2016,13879905.87
"18858",3007000,"Powiat kaliski",2016,11450204.15
"18859",3008000,"Powiat kępiński",2016,10488069.73
"18860",3009000,"Powiat kolski",2016,8900804.8
"18861",3010000,"Powiat koniński",2016,24089537.21
"18862",3011000,"Powiat kościański",2016,16034128.82
"18863",3012000,"Powiat krotoszyński",2016,2623823.35
"18864",3013000,"Powiat leszczyński",2016,6910591.25
"18865",3014000,"Powiat międzychodzki",2016,6946218.29
"18866",3015000,"Powiat nowotomyski",2016,13727729.56
"18867",3016000,"Powiat obornicki",2016,8106191.46
"18868",3017000,"Powiat ostrowski",2016,13474620.28
"18869",3018000,"Powiat ostrzeszowski",2016,3080286.43
"18870",3019000,"Powiat pilski",2016,8270201.19
"18871",3020000,"Powiat pleszewski",2016,7868214.84
"18872",3021000,"Powiat poznański",2016,48236809.09
"18873",3022000,"Powiat rawicki",2016,3117855.33
"18874",3023000,"Powiat słupecki",2016,915530.1
"18875",3024000,"Powiat szamotulski",2016,7604348.19
"18876",3025000,"Powiat średzki",2016,11609501.2
"18877",3026000,"Powiat śremski",2016,9810578.72
"18878",3027000,"Powiat turecki",2016,8760142.32
"18879",3028000,"Powiat wągrowiecki",2016,5332360.92
"18880",3029000,"Powiat wolsztyński",2016,8249631.22
"18881",3030000,"Powiat wrzesiński",2016,2721288.7
"18882",3031000,"Powiat złotowski",2016,3121089.52
"18883",3201000,"Powiat białogardzki",2016,3838465.43
"18884",3202000,"Powiat choszczeński",2016,2010136.12
"18885",3203000,"Powiat drawski",2016,5125374.34
"18886",3204000,"Powiat goleniowski",2016,13382289.03
"18887",3205000,"Powiat gryficki",2016,6006629.67
"18888",3206000,"Powiat gryfiński",2016,11917795.12
"18889",3207000,"Powiat kamieński",2016,1959543.79
"18890",3208000,"Powiat kołobrzeski",2016,9265694.89
"18891",3209000,"Powiat koszaliński",2016,10560217.94
"18892",3210000,"Powiat myśliborski",2016,3204441.1
"18893",3211000,"Powiat policki",2016,6950934.6
"18894",3212000,"Powiat pyrzycki",2016,2623190.9
"18895",3213000,"Powiat sławieński",2016,6620028.35
"18896",3214000,"Powiat stargardzki",2016,4872313.64
"18897",3215000,"Powiat szczecinecki",2016,17542652.46
"18898",3216000,"Powiat świdwiński",2016,4845617.15
"18899",3217000,"Powiat wałecki",2016,2493990.9
"18900",3218000,"Powiat łobeski",2016,3564024.03
"18901",201000,"Powiat bolesławiecki",2017,18399273.26
"18902",202000,"Powiat dzierżoniowski",2017,5813951.46
"18903",203000,"Powiat głogowski",2017,8514200.5
"18904",204000,"Powiat górowski",2017,985705.23
"18905",205000,"Powiat jaworski",2017,3754033.92
"18906",206000,"Powiat jeleniogórski",2017,3015038.16
"18907",207000,"Powiat kamiennogórski",2017,1807619.54
"18908",208000,"Powiat kłodzki",2017,28952629.89
"18909",209000,"Powiat legnicki",2017,7837337.62
"18910",210000,"Powiat lubański",2017,9530624.16
"18911",211000,"Powiat lubiński",2017,15184110.52
"18912",212000,"Powiat lwówecki",2017,5752228.04
"18913",213000,"Powiat milicki",2017,506440.32
"18914",214000,"Powiat oleśnicki",2017,14921958.86
"18915",215000,"Powiat oławski",2017,11278821.18
"18916",216000,"Powiat polkowicki",2017,5917282.56
"18917",217000,"Powiat strzeliński",2017,2104955.12
"18918",218000,"Powiat średzki",2017,6638090.53
"18919",219000,"Powiat świdnicki",2017,11921783.39
"18920",220000,"Powiat trzebnicki",2017,8803935.29
"18921",221000,"Powiat wałbrzyski",2017,8959528.87
"18922",222000,"Powiat wołowski",2017,6401720.7
"18923",223000,"Powiat wrocławski",2017,20607431.1
"18924",224000,"Powiat ząbkowicki",2017,5928917.35
"18925",225000,"Powiat zgorzelecki",2017,5044253.08
"18926",226000,"Powiat złotoryjski",2017,1560470.1
"18927",401000,"Powiat aleksandrowski",2017,10472537.01
"18928",402000,"Powiat brodnicki",2017,7650555.98
"18929",403000,"Powiat bydgoski",2017,21270712.81
"18930",404000,"Powiat chełmiński",2017,6014465.45
"18931",405000,"Powiat golubsko-dobrzyński",2017,2632698.14
"18932",406000,"Powiat grudziądzki",2017,4842687.1
"18933",407000,"Powiat inowrocławski",2017,8476313.48
"18934",408000,"Powiat lipnowski",2017,2998010.66
"18935",409000,"Powiat mogileński",2017,3426180.91
"18936",410000,"Powiat nakielski",2017,11455892.99
"18937",411000,"Powiat radziejowski",2017,2861716.43
"18938",412000,"Powiat rypiński",2017,10643787.6
"18939",413000,"Powiat sępoleński",2017,4629968.55
"18940",414000,"Powiat świecki",2017,22971128.37
"18941",415000,"Powiat toruński",2017,16319234.78
"18942",416000,"Powiat tucholski",2017,7748743.1
"18943",417000,"Powiat wąbrzeski",2017,3208431.56
"18944",418000,"Powiat włocławski",2017,16262522.43
"18945",419000,"Powiat żniński",2017,16566059.34
"18946",601000,"Powiat bialski",2017,15858826.07
"18947",602000,"Powiat biłgorajski",2017,21972556.51
"18948",603000,"Powiat chełmski",2017,10678750.66
"18949",604000,"Powiat hrubieszowski",2017,4630552.57
"18950",605000,"Powiat janowski",2017,19870194.25
"18951",606000,"Powiat krasnostawski",2017,16698413.92
"18952",607000,"Powiat kraśnicki",2017,14506802.16
"18953",608000,"Powiat lubartowski",2017,7370039.35
"18954",609000,"Powiat lubelski",2017,52059868.85
"18955",610000,"Powiat łęczyński",2017,4693513.64
"18956",611000,"Powiat łukowski",2017,13530860.31
"18957",612000,"Powiat opolski",2017,8262267.52
"18958",613000,"Powiat parczewski",2017,4631998.63
"18959",614000,"Powiat puławski",2017,14235740.19
"18960",615000,"Powiat radzyński",2017,10880943.28
"18961",616000,"Powiat rycki",2017,3292096.89
"18962",617000,"Powiat świdnicki",2017,21414006.99
"18963",618000,"Powiat tomaszowski",2017,15683980.03
"18964",619000,"Powiat włodawski",2017,7492163.81
"18965",620000,"Powiat zamojski",2017,15513292.42
"18966",801000,"Powiat gorzowski",2017,5453516.32
"18967",802000,"Powiat krośnieński",2017,5453173.42
"18968",803000,"Powiat międzyrzecki",2017,4187456.91
"18969",804000,"Powiat nowosolski",2017,20349565.34
"18970",805000,"Powiat słubicki",2017,1052586.88
"18971",806000,"Powiat strzelecko-drezdenecki",2017,6498846.07
"18972",807000,"Powiat sulęciński",2017,3495154.64
"18973",808000,"Powiat świebodziński",2017,7372105.03
"18974",809000,"Powiat zielonogórski",2017,5948417.47
"18975",810000,"Powiat żagański",2017,6004400.63
"18976",811000,"Powiat żarski",2017,18884173.39
"18977",812000,"Powiat wschowski",2017,6958528.82
"18978",1001000,"Powiat bełchatowski",2017,9698921.26
"18979",1002000,"Powiat kutnowski",2017,12132775.33
"18980",1003000,"Powiat łaski",2017,8476325.03
"18981",1004000,"Powiat łęczycki",2017,7902687.46
"18982",1005000,"Powiat łowicki",2017,9469078.66
"18983",1006000,"Powiat łódzki wschodni",2017,16111254.93
"18984",1007000,"Powiat opoczyński",2017,20947254.1
"18985",1008000,"Powiat pabianicki",2017,7301759.36
"18986",1009000,"Powiat pajęczański",2017,5235147.07
"18987",1010000,"Powiat piotrkowski",2017,14137101.19
"18988",1011000,"Powiat poddębicki",2017,8737225.31
"18989",1012000,"Powiat radomszczański",2017,14145790.82
"18990",1013000,"Powiat rawski",2017,3918629.4
"18991",1014000,"Powiat sieradzki",2017,13615050.32
"18992",1015000,"Powiat skierniewicki",2017,6839833.4
"18993",1016000,"Powiat tomaszowski",2017,16073007.15
"18994",1017000,"Powiat wieluński",2017,13247669.58
"18995",1018000,"Powiat wieruszowski",2017,11129409.61
"18996",1019000,"Powiat zduńskowolski",2017,13771674.96
"18997",1020000,"Powiat zgierski",2017,16342583.7
"18998",1021000,"Powiat brzeziński",2017,3644416.68
"18999",1201000,"Powiat bocheński",2017,24355355.03
"19000",1202000,"Powiat brzeski",2017,10409269.22
"19001",1203000,"Powiat chrzanowski",2017,11971426.67
"19002",1204000,"Powiat dąbrowski",2017,10058125.17
"19003",1205000,"Powiat gorlicki",2017,15451133.08
"19004",1206000,"Powiat krakowski",2017,30266144.48
"19005",1207000,"Powiat limanowski",2017,22276869.73
"19006",1208000,"Powiat miechowski",2017,4022439.44
"19007",1209000,"Powiat myślenicki",2017,22516688.22
"19008",1210000,"Powiat nowosądecki",2017,33083074.6
"19009",1211000,"Powiat nowotarski",2017,38962919.39
"19010",1212000,"Powiat olkuski",2017,11029964.92
"19011",1213000,"Powiat oświęcimski",2017,34596336.58
"19012",1214000,"Powiat proszowicki",2017,8175300.62
"19013",1215000,"Powiat suski",2017,6308252.71
"19014",1216000,"Powiat tarnowski",2017,20900829.32
"19015",1217000,"Powiat tatrzański",2017,10039017.08
"19016",1218000,"Powiat wadowicki",2017,14423664.59
"19017",1219000,"Powiat wielicki",2017,21480263.05
"19018",1401000,"Powiat białobrzeski",2017,5251787.66
"19019",1402000,"Powiat ciechanowski",2017,12406226.98
"19020",1403000,"Powiat garwoliński",2017,26508069.97
"19021",1404000,"Powiat gostyniński",2017,2769634.11
"19022",1405000,"Powiat grodziski",2017,13252313.52
"19023",1406000,"Powiat grójecki",2017,12416740.99
"19024",1407000,"Powiat kozienicki",2017,9947009.94
"19025",1408000,"Powiat legionowski",2017,11969351.86
"19026",1409000,"Powiat lipski",2017,3090891.44
"19027",1410000,"Powiat łosicki",2017,15389777.04
"19028",1411000,"Powiat makowski",2017,10367151.38
"19029",1412000,"Powiat miński",2017,24694342.59
"19030",1413000,"Powiat mławski",2017,11620971.33
"19031",1414000,"Powiat nowodworski",2017,13842318.81
"19032",1415000,"Powiat ostrołęcki",2017,31406329.22
"19033",1416000,"Powiat ostrowski",2017,14693280.26
"19034",1417000,"Powiat otwocki",2017,25897530.07
"19035",1418000,"Powiat piaseczyński",2017,39644446.16
"19036",1419000,"Powiat płocki",2017,16570985.93
"19037",1420000,"Powiat płoński",2017,26050893.46
"19038",1421000,"Powiat pruszkowski",2017,27380880.1
"19039",1422000,"Powiat przasnyski",2017,9769337.61
"19040",1423000,"Powiat przysuski",2017,7891902.35
"19041",1424000,"Powiat pułtuski",2017,11816413.37
"19042",1425000,"Powiat radomski",2017,25831790.38
"19043",1426000,"Powiat siedlecki",2017,27446896.95
"19044",1427000,"Powiat sierpecki",2017,11157076.09
"19045",1428000,"Powiat sochaczewski",2017,10881684.39
"19046",1429000,"Powiat sokołowski",2017,3620284.03
"19047",1430000,"Powiat szydłowiecki",2017,5365182.18
"19048",1431000,"Powiat warszawski",2017,NA
"19049",1432000,"Powiat warszawski zachodni",2017,9880487.24
"19050",1433000,"Powiat węgrowski",2017,22423633.01
"19051",1434000,"Powiat wołomiński",2017,49641162.44
"19052",1435000,"Powiat wyszkowski",2017,10428288.09
"19053",1436000,"Powiat zwoleński",2017,12707742.46
"19054",1437000,"Powiat żuromiński",2017,6689517.68
"19055",1438000,"Powiat żyrardowski",2017,8150013.66
"19056",1601000,"Powiat brzeski",2017,6401070.81
"19057",1602000,"Powiat głubczycki",2017,8155372.67
"19058",1603000,"Powiat kędzierzyńsko-kozielski",2017,15684563.25
"19059",1604000,"Powiat kluczborski",2017,11081732.61
"19060",1605000,"Powiat krapkowicki",2017,5810091.2
"19061",1606000,"Powiat namysłowski",2017,2893140.25
"19062",1607000,"Powiat nyski",2017,20581895.6
"19063",1608000,"Powiat oleski",2017,12553587.61
"19064",1609000,"Powiat opolski",2017,13584874.25
"19065",1610000,"Powiat prudnicki",2017,8434607.86
"19066",1611000,"Powiat strzelecki",2017,10730025.29
"19067",1801000,"Powiat bieszczadzki",2017,9208050.58
"19068",1802000,"Powiat brzozowski",2017,11335033.8
"19069",1803000,"Powiat dębicki",2017,15248110.36
"19070",1804000,"Powiat jarosławski",2017,32879561.17
"19071",1805000,"Powiat jasielski",2017,15769189.6
"19072",1806000,"Powiat kolbuszowski",2017,11220093.39
"19073",1807000,"Powiat krośnieński",2017,32419153.09
"19074",1808000,"Powiat leżajski",2017,32711580.07
"19075",1809000,"Powiat lubaczowski",2017,18019771.3
"19076",1810000,"Powiat łańcucki",2017,15144453.62
"19077",1811000,"Powiat mielecki",2017,28115276.51
"19078",1812000,"Powiat niżański",2017,13533976.11
"19079",1813000,"Powiat przemyski",2017,9179232.32
"19080",1814000,"Powiat przeworski",2017,5139314.37
"19081",1815000,"Powiat ropczycko-sędziszowski",2017,14509139.89
"19082",1816000,"Powiat rzeszowski",2017,39704178.78
"19083",1817000,"Powiat sanocki",2017,11289759.76
"19084",1818000,"Powiat stalowowolski",2017,32842980.53
"19085",1819000,"Powiat strzyżowski",2017,18314123.72
"19086",1820000,"Powiat tarnobrzeski",2017,4754892.95
"19087",1821000,"Powiat leski",2017,6146594.65
"19088",2001000,"Powiat augustowski",2017,14667788.5
"19089",2002000,"Powiat białostocki",2017,37554995.16
"19090",2003000,"Powiat bielski",2017,11937008.14
"19091",2004000,"Powiat grajewski",2017,4782023.27
"19092",2005000,"Powiat hajnowski",2017,5869830.21
"19093",2006000,"Powiat kolneński",2017,11367221.83
"19094",2007000,"Powiat łomżyński",2017,4002290.05
"19095",2008000,"Powiat moniecki",2017,8678644.49
"19096",2009000,"Powiat sejneński",2017,1327562.95
"19097",2010000,"Powiat siemiatycki",2017,12371913.45
"19098",2011000,"Powiat sokólski",2017,28323672.51
"19099",2012000,"Powiat suwalski",2017,6257470.94
"19100",2013000,"Powiat wysokomazowiecki",2017,23633006.15
"19101",2014000,"Powiat zambrowski",2017,5901167.49
"19102",2201000,"Powiat bytowski",2017,22196322.35
"19103",2202000,"Powiat chojnicki",2017,23412836.39
"19104",2203000,"Powiat człuchowski",2017,8297714.1
"19105",2204000,"Powiat gdański",2017,26423141.51
"19106",2205000,"Powiat kartuski",2017,7775679.2
"19107",2206000,"Powiat kościerski",2017,10313780.59
"19108",2207000,"Powiat kwidzyński",2017,4411717.14
"19109",2208000,"Powiat lęborski",2017,13169998.56
"19110",2209000,"Powiat malborski",2017,4479359.03
"19111",2210000,"Powiat nowodworski",2017,6982921.48
"19112",2211000,"Powiat pucki",2017,12713029.64
"19113",2212000,"Powiat słupski",2017,21358500.49
"19114",2213000,"Powiat starogardzki",2017,14125976.21
"19115",2214000,"Powiat tczewski",2017,5250258.21
"19116",2215000,"Powiat wejherowski",2017,31631803.01
"19117",2216000,"Powiat sztumski",2017,8866236.8
"19118",2401000,"Powiat będziński",2017,12909594.84
"19119",2402000,"Powiat bielski",2017,33065317.1
"19120",2403000,"Powiat cieszyński",2017,20808753.05
"19121",2404000,"Powiat częstochowski",2017,26573112.06
"19122",2405000,"Powiat gliwicki",2017,12485333.58
"19123",2406000,"Powiat kłobucki",2017,21347676.08
"19124",2407000,"Powiat lubliniecki",2017,3907830.34
"19125",2408000,"Powiat mikołowski",2017,6610956.7
"19126",2409000,"Powiat myszkowski",2017,12499451.79
"19127",2410000,"Powiat pszczyński",2017,15780465.56
"19128",2411000,"Powiat raciborski",2017,9507989.19
"19129",2412000,"Powiat rybnicki",2017,7777986.12
"19130",2413000,"Powiat tarnogórski",2017,6935894.59
"19131",2414000,"Powiat bieruńsko-lędziński",2017,7375939.68
"19132",2415000,"Powiat wodzisławski",2017,27662243.29
"19133",2416000,"Powiat zawierciański",2017,12102444.91
"19134",2417000,"Powiat żywiecki",2017,11197523.15
"19135",2601000,"Powiat buski",2017,12522653.32
"19136",2602000,"Powiat jędrzejowski",2017,14532618.46
"19137",2603000,"Powiat kazimierski",2017,2815953.56
"19138",2604000,"Powiat kielecki",2017,20436515.68
"19139",2605000,"Powiat konecki",2017,18228022.63
"19140",2606000,"Powiat opatowski",2017,3291399.37
"19141",2607000,"Powiat ostrowiecki",2017,8628875.43
"19142",2608000,"Powiat pińczowski",2017,3698516.75
"19143",2609000,"Powiat sandomierski",2017,4808419.81
"19144",2610000,"Powiat skarżyski",2017,10979803.24
"19145",2611000,"Powiat starachowicki",2017,16404854.34
"19146",2612000,"Powiat staszowski",2017,7436323.58
"19147",2613000,"Powiat włoszczowski",2017,9819662.54
"19148",2801000,"Powiat bartoszycki",2017,13275393.55
"19149",2802000,"Powiat braniewski",2017,5607167.75
"19150",2803000,"Powiat działdowski",2017,10102124.41
"19151",2804000,"Powiat elbląski",2017,14176900.37
"19152",2805000,"Powiat ełcki",2017,10583471.99
"19153",2806000,"Powiat giżycki",2017,4630640.63
"19154",2807000,"Powiat iławski",2017,12552113.8
"19155",2808000,"Powiat kętrzyński",2017,13715600.97
"19156",2809000,"Powiat lidzbarski",2017,6553282.48
"19157",2810000,"Powiat mrągowski",2017,1817965.19
"19158",2811000,"Powiat nidzicki",2017,5408208.18
"19159",2812000,"Powiat nowomiejski",2017,7311747.72
"19160",2813000,"Powiat olecki",2017,9520034.18
"19161",2814000,"Powiat olsztyński",2017,22726313.19
"19162",2815000,"Powiat ostródzki",2017,17303634.52
"19163",2816000,"Powiat piski",2017,11949632.54
"19164",2817000,"Powiat szczycieński",2017,16690140.52
"19165",2818000,"Powiat gołdapski",2017,1504113.23
"19166",2819000,"Powiat węgorzewski",2017,3278984.97
"19167",3001000,"Powiat chodzieski",2017,3488989.31
"19168",3002000,"Powiat czarnkowsko-trzcianecki",2017,10777022.78
"19169",3003000,"Powiat gnieźnieński",2017,22157174.14
"19170",3004000,"Powiat gostyński",2017,15324454.29
"19171",3005000,"Powiat grodziski",2017,5693755.25
"19172",3006000,"Powiat jarociński",2017,12638748.19
"19173",3007000,"Powiat kaliski",2017,10257031.83
"19174",3008000,"Powiat kępiński",2017,21608303.76
"19175",3009000,"Powiat kolski",2017,15301794.61
"19176",3010000,"Powiat koniński",2017,22934396.38
"19177",3011000,"Powiat kościański",2017,24962700.14
"19178",3012000,"Powiat krotoszyński",2017,9139018.68
"19179",3013000,"Powiat leszczyński",2017,34720336.8
"19180",3014000,"Powiat międzychodzki",2017,12646718.84
"19181",3015000,"Powiat nowotomyski",2017,14262454.38
"19182",3016000,"Powiat obornicki",2017,16856214.99
"19183",3017000,"Powiat ostrowski",2017,25249521.59
"19184",3018000,"Powiat ostrzeszowski",2017,2010304.44
"19185",3019000,"Powiat pilski",2017,13758855
"19186",3020000,"Powiat pleszewski",2017,12411008.04
"19187",3021000,"Powiat poznański",2017,56610723.69
"19188",3022000,"Powiat rawicki",2017,5682305.98
"19189",3023000,"Powiat słupecki",2017,6240716.24
"19190",3024000,"Powiat szamotulski",2017,14187285.67
"19191",3025000,"Powiat średzki",2017,20880439.94
"19192",3026000,"Powiat śremski",2017,12753150.97
"19193",3027000,"Powiat turecki",2017,13043883.01
"19194",3028000,"Powiat wągrowiecki",2017,5672841.39
"19195",3029000,"Powiat wolsztyński",2017,6433047.77
"19196",3030000,"Powiat wrzesiński",2017,5877611.45
"19197",3031000,"Powiat złotowski",2017,4824331.77
"19198",3201000,"Powiat białogardzki",2017,2331868.64
"19199",3202000,"Powiat choszczeński",2017,11177645.17
"19200",3203000,"Powiat drawski",2017,3193028.59
"19201",3204000,"Powiat goleniowski",2017,7272488.29
"19202",3205000,"Powiat gryficki",2017,8506411.66
"19203",3206000,"Powiat gryfiński",2017,10548117.2
"19204",3207000,"Powiat kamieński",2017,10516310.15
"19205",3208000,"Powiat kołobrzeski",2017,12633408.37
"19206",3209000,"Powiat koszaliński",2017,20603896.24
"19207",3210000,"Powiat myśliborski",2017,4122041.5
"19208",3211000,"Powiat policki",2017,15132636.85
"19209",3212000,"Powiat pyrzycki",2017,2417078.24
"19210",3213000,"Powiat sławieński",2017,1482547.13
"19211",3214000,"Powiat stargardzki",2017,16336027.94
