"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_mieszkanie"
"31769",2013000,"Powiat wysokomazowiecki",2013,3.32
"31770",2014000,"Powiat zambrowski",2013,3.19
"31771",2061000,"Powiat m.Białystok",2013,2.41
"31772",2062000,"Powiat m.Łomża",2013,2.77
"31773",2063000,"Powiat m.Suwałki",2013,2.81
"31774",2201000,"Powiat bytowski",2013,3.55
"31775",2202000,"Powiat chojnicki",2013,3.41
"31776",2203000,"Powiat człuchowski",2013,3.25
"31777",2204000,"Powiat gdański",2013,3.11
"31778",2205000,"Powiat kartuski",2013,3.83
"31779",2206000,"Powiat kościerski",2013,3.49
"31780",2207000,"Powiat kwidzyński",2013,3.3
"31781",2208000,"Powiat lęborski",2013,3.11
"31782",2209000,"Powiat malborski",2013,3.03
"31783",2210000,"Powiat nowodworski",2013,2.88
"31784",2211000,"Powiat pucki",2013,3.1
"31785",2212000,"Powiat słupski",2013,3.16
"31786",2213000,"Powiat starogardzki",2013,3.32
"31787",2214000,"Powiat tczewski",2013,3.19
"31788",2215000,"Powiat wejherowski",2013,3.14
"31789",2216000,"Powiat sztumski",2013,3.35
"31790",2261000,"Powiat m.Gdańsk",2013,2.27
"31791",2262000,"Powiat m.Gdynia",2013,2.28
"31792",2263000,"Powiat m.Słupsk",2013,2.47
"31793",2264000,"Powiat m.Sopot",2013,2
"31794",2401000,"Powiat będziński",2013,2.5
"31795",2402000,"Powiat bielski",2013,3.32
"31796",2403000,"Powiat cieszyński",2013,3
"31797",2404000,"Powiat częstochowski",2013,2.97
"31798",2405000,"Powiat gliwicki",2013,3.07
"31799",2406000,"Powiat kłobucki",2013,3.26
"31800",2407000,"Powiat lubliniecki",2013,3.13
"31801",2408000,"Powiat mikołowski",2013,2.98
"31802",2409000,"Powiat myszkowski",2013,2.74
"31803",2410000,"Powiat pszczyński",2013,3.52
"31804",2411000,"Powiat raciborski",2013,3.07
"31805",2412000,"Powiat rybnicki",2013,3.23
"31806",2413000,"Powiat tarnogórski",2013,2.91
"31807",2414000,"Powiat bieruńsko-lędziński",2013,3.31
"31808",2415000,"Powiat wodzisławski",2013,3.27
"31809",2416000,"Powiat zawierciański",2013,2.58
"31810",2417000,"Powiat żywiecki",2013,3.08
"31811",2461000,"Powiat m.Bielsko-Biała",2013,2.52
"31812",2462000,"Powiat m.Bytom",2013,2.37
"31813",2463000,"Powiat m.Chorzów",2013,2.12
"31814",2464000,"Powiat m.Częstochowa",2013,2.37
"31815",2465000,"Powiat m.Dąbrowa Górnicza",2013,2.51
"31816",2466000,"Powiat m.Gliwice",2013,2.38
"31817",2467000,"Powiat m.Jastrzębie-Zdrój",2013,2.89
"31818",2468000,"Powiat m.Jaworzno",2013,2.75
"31819",2469000,"Powiat m.Katowice",2013,2.19
"31820",2470000,"Powiat m.Mysłowice",2013,2.68
"31821",2471000,"Powiat m.Piekary Śląskie",2013,2.58
"31822",2472000,"Powiat m.Ruda Śląska",2013,2.45
"31823",2473000,"Powiat m.Rybnik",2013,2.99
"31824",2474000,"Powiat m.Siemianowice Śląskie",2013,2.23
"31825",2475000,"Powiat m.Sosnowiec",2013,2.31
"31826",2476000,"Powiat m.Świętochłowice",2013,2.32
"31827",2477000,"Powiat m.Tychy",2013,2.64
"31828",2478000,"Powiat m.Zabrze",2013,2.56
"31829",2479000,"Powiat m.Żory",2013,3.18
"31830",2601000,"Powiat buski",2013,3.01
"31831",2602000,"Powiat jędrzejowski",2013,2.98
"31832",2603000,"Powiat kazimierski",2013,3.21
"31833",2604000,"Powiat kielecki",2013,3.58
"31834",2605000,"Powiat konecki",2013,2.83
"31835",2606000,"Powiat opatowski",2013,2.96
"31836",2607000,"Powiat ostrowiecki",2013,2.81
"31837",2608000,"Powiat pińczowski",2013,2.86
"31838",2609000,"Powiat sandomierski",2013,3.15
"31839",2610000,"Powiat skarżyski",2013,2.59
"31840",2611000,"Powiat starachowicki",2013,2.92
"31841",2612000,"Powiat staszowski",2013,3.15
"31842",2613000,"Powiat włoszczowski",2013,2.9
"31843",2661000,"Powiat m.Kielce",2013,2.48
"31844",2801000,"Powiat bartoszycki",2013,2.92
"31845",2802000,"Powiat braniewski",2013,3.03
"31846",2803000,"Powiat działdowski",2013,3.15
"31847",2804000,"Powiat elbląski",2013,3.29
"31848",2805000,"Powiat ełcki",2013,2.9
"31849",2806000,"Powiat giżycki",2013,2.84
"31850",2807000,"Powiat iławski",2013,3.23
"31851",2808000,"Powiat kętrzyński",2013,2.81
"31852",2809000,"Powiat lidzbarski",2013,2.89
"31853",2810000,"Powiat mrągowski",2013,2.92
"31854",2811000,"Powiat nidzicki",2013,3.24
"31855",2812000,"Powiat nowomiejski",2013,3.35
"31856",2813000,"Powiat olecki",2013,3.02
"31857",2814000,"Powiat olsztyński",2013,3.13
"31858",2815000,"Powiat ostródzki",2013,3.03
"31859",2816000,"Powiat piski",2013,3.09
"31860",2817000,"Powiat szczycieński",2013,3.21
"31861",2818000,"Powiat gołdapski",2013,3.08
"31862",2819000,"Powiat węgorzewski",2013,2.85
"31863",2861000,"Powiat m.Elbląg",2013,2.68
"31864",2862000,"Powiat m.Olsztyn",2013,2.34
"31865",3001000,"Powiat chodzieski",2013,3.3
"31866",3002000,"Powiat czarnkowsko-trzcianecki",2013,3.31
"31867",3003000,"Powiat gnieźnieński",2013,3.07
"31868",3004000,"Powiat gostyński",2013,3.64
"31869",3005000,"Powiat grodziski",2013,3.66
"31870",3006000,"Powiat jarociński",2013,3.47
"31871",3007000,"Powiat kaliski",2013,3.7
"31872",3008000,"Powiat kępiński",2013,3.42
"31873",3009000,"Powiat kolski",2013,3.12
"31874",3010000,"Powiat koniński",2013,3.68
"31875",3011000,"Powiat kościański",2013,3.34
"31876",3012000,"Powiat krotoszyński",2013,3.44
"31877",3013000,"Powiat leszczyński",2013,3.78
"31878",3014000,"Powiat międzychodzki",2013,3.08
"31879",3015000,"Powiat nowotomyski",2013,3.31
"31880",3016000,"Powiat obornicki",2013,3.24
"31881",3017000,"Powiat ostrowski",2013,3.24
"31882",3018000,"Powiat ostrzeszowski",2013,3.43
"31883",3019000,"Powiat pilski",2013,3.08
"31884",3020000,"Powiat pleszewski",2013,3.53
"31885",3021000,"Powiat poznański",2013,3.07
"31886",3022000,"Powiat rawicki",2013,3.26
"31887",3023000,"Powiat słupecki",2013,3.31
"31888",3024000,"Powiat szamotulski",2013,3.22
"31889",3025000,"Powiat średzki",2013,3.33
"31890",3026000,"Powiat śremski",2013,3.31
"31891",3027000,"Powiat turecki",2013,3.28
"31892",3028000,"Powiat wągrowiecki",2013,3.32
"31893",3029000,"Powiat wolsztyński",2013,3.68
"31894",3030000,"Powiat wrzesiński",2013,3.19
"31895",3031000,"Powiat złotowski",2013,3.29
"31896",3061000,"Powiat m.Kalisz",2013,2.44
"31897",3062000,"Powiat m.Konin",2013,2.67
"31898",3063000,"Powiat m.Leszno",2013,2.73
"31899",3064000,"Powiat m.Poznań",2013,2.24
"31900",3201000,"Powiat białogardzki",2013,2.96
"31901",3202000,"Powiat choszczeński",2013,3.07
"31902",3203000,"Powiat drawski",2013,2.96
"31903",3204000,"Powiat goleniowski",2013,3.1
"31904",3205000,"Powiat gryficki",2013,3
"31905",3206000,"Powiat gryfiński",2013,3.15
"31906",3207000,"Powiat kamieński",2013,2.42
"31907",3208000,"Powiat kołobrzeski",2013,2.43
"31908",3209000,"Powiat koszaliński",2013,3.15
"31909",3210000,"Powiat myśliborski",2013,3.1
"31910",3211000,"Powiat policki",2013,2.82
"31911",3212000,"Powiat pyrzycki",2013,3.24
"31912",3213000,"Powiat sławieński",2013,3.18
"31913",3214000,"Powiat stargardzki",2013,2.98
"31914",3215000,"Powiat szczecinecki",2013,2.85
"31915",3216000,"Powiat świdwiński",2013,2.97
"31916",3217000,"Powiat wałecki",2013,2.94
"31917",3218000,"Powiat łobeski",2013,2.99
"31918",3261000,"Powiat m.Koszalin",2013,2.47
"31919",3262000,"Powiat m.Szczecin",2013,2.4
"31920",3263000,"Powiat m.Świnoujście",2013,2.06
"31921",201000,"Powiat bolesławiecki",2014,2.94
"31922",202000,"Powiat dzierżoniowski",2014,2.64
"31923",203000,"Powiat głogowski",2014,2.83
"31924",204000,"Powiat górowski",2014,3.09
"31925",205000,"Powiat jaworski",2014,2.92
"31926",206000,"Powiat jeleniogórski",2014,2.67
"31927",207000,"Powiat kamiennogórski",2014,2.68
"31928",208000,"Powiat kłodzki",2014,2.57
"31929",209000,"Powiat legnicki",2014,3.09
"31930",210000,"Powiat lubański",2014,2.79
"31931",211000,"Powiat lubiński",2014,2.69
"31932",212000,"Powiat lwówecki",2014,2.83
"31933",213000,"Powiat milicki",2014,3.29
"31934",214000,"Powiat oleśnicki",2014,3.05
"31935",215000,"Powiat oławski",2014,2.87
"31936",216000,"Powiat polkowicki",2014,3.01
"31937",217000,"Powiat strzeliński",2014,2.97
"31938",218000,"Powiat średzki",2014,3.1
"31939",219000,"Powiat świdnicki",2014,2.7
"31940",220000,"Powiat trzebnicki",2014,3.17
"31941",221000,"Powiat wałbrzyski",2014,2.6
"31942",222000,"Powiat wołowski",2014,2.83
"31943",223000,"Powiat wrocławski",2014,2.8
"31944",224000,"Powiat ząbkowicki",2014,2.84
"31945",225000,"Powiat zgorzelecki",2014,2.73
"31946",226000,"Powiat złotoryjski",2014,2.89
"31947",261000,"Powiat m.Jelenia Góra",2014,2.33
"31948",262000,"Powiat m.Legnica",2014,2.44
"31949",264000,"Powiat m.Wrocław",2014,2.14
"31950",265000,"Powiat m.Wałbrzych od 2013",2014,2.31
"31951",401000,"Powiat aleksandrowski",2014,2.88
"31952",402000,"Powiat brodnicki",2014,3.15
"31953",403000,"Powiat bydgoski",2014,3.21
"31954",404000,"Powiat chełmiński",2014,3.24
"31955",405000,"Powiat golubsko-dobrzyński",2014,3.24
"31956",406000,"Powiat grudziądzki",2014,3.4
"31957",407000,"Powiat inowrocławski",2014,2.87
"31958",408000,"Powiat lipnowski",2014,3.43
"31959",409000,"Powiat mogileński",2014,3.28
"31960",410000,"Powiat nakielski",2014,3.41
"31961",411000,"Powiat radziejowski",2014,3.42
"31962",412000,"Powiat rypiński",2014,3.26
"31963",413000,"Powiat sępoleński",2014,3.46
"31964",414000,"Powiat świecki",2014,3.23
"31965",415000,"Powiat toruński",2014,3.43
"31966",416000,"Powiat tucholski",2014,3.4
"31967",417000,"Powiat wąbrzeski",2014,3.1
"31968",418000,"Powiat włocławski",2014,3.28
"31969",419000,"Powiat żniński",2014,3.34
"31970",461000,"Powiat m.Bydgoszcz",2014,2.43
"31971",462000,"Powiat m.Grudziądz",2014,2.53
"31972",463000,"Powiat m.Toruń",2014,2.35
"31973",464000,"Powiat m.Włocławek",2014,2.48
"31974",601000,"Powiat bialski",2014,2.92
"31975",602000,"Powiat biłgorajski",2014,3.32
"31976",603000,"Powiat chełmski",2014,2.82
"31977",604000,"Powiat hrubieszowski",2014,2.92
"31978",605000,"Powiat janowski",2014,3.52
"31979",606000,"Powiat krasnostawski",2014,2.69
"31980",607000,"Powiat kraśnicki",2014,3.11
"31981",608000,"Powiat lubartowski",2014,2.99
"31982",609000,"Powiat lubelski",2014,3.11
"31983",610000,"Powiat łęczyński",2014,3.14
"31984",611000,"Powiat łukowski",2014,3.31
"31985",612000,"Powiat opolski",2014,2.98
"31986",613000,"Powiat parczewski",2014,2.77
"31987",614000,"Powiat puławski",2014,2.75
"31988",615000,"Powiat radzyński",2014,3.1
"31989",616000,"Powiat rycki",2014,2.88
"31990",617000,"Powiat świdnicki",2014,2.74
"31991",618000,"Powiat tomaszowski",2014,3.09
"31992",619000,"Powiat włodawski",2014,2.79
"31993",620000,"Powiat zamojski",2014,3
"31994",661000,"Powiat m.Biała Podlaska",2014,2.67
"31995",662000,"Powiat m.Chełm",2014,2.54
"31996",663000,"Powiat m.Lublin",2014,2.35
"31997",664000,"Powiat m.Zamość",2014,2.74
"31998",801000,"Powiat gorzowski",2014,3.24
"31999",802000,"Powiat krośnieński",2014,2.95
"32000",803000,"Powiat międzyrzecki",2014,2.9
"32001",804000,"Powiat nowosolski",2014,2.91
"32002",805000,"Powiat słubicki",2014,2.93
"32003",806000,"Powiat strzelecko-drezdenecki",2014,3.04
"32004",807000,"Powiat sulęciński",2014,2.96
"32005",808000,"Powiat świebodziński",2014,2.93
"32006",809000,"Powiat zielonogórski",2014,3.09
"32007",810000,"Powiat żagański",2014,2.78
"32008",811000,"Powiat żarski",2014,2.91
"32009",812000,"Powiat wschowski",2014,3.19
"32010",861000,"Powiat m.Gorzów Wielkopolski",2014,2.44
"32011",862000,"Powiat m.Zielona Góra",2014,2.37
"32012",1001000,"Powiat bełchatowski",2014,2.83
"32013",1002000,"Powiat kutnowski",2014,2.66
"32014",1003000,"Powiat łaski",2014,2.65
"32015",1004000,"Powiat łęczycki",2014,2.98
"32016",1005000,"Powiat łowicki",2014,2.92
"32017",1006000,"Powiat łódzki wschodni",2014,2.95
"32018",1007000,"Powiat opoczyński",2014,3
"32019",1008000,"Powiat pabianicki",2014,2.38
"32020",1009000,"Powiat pajęczański",2014,3.11
"32021",1010000,"Powiat piotrkowski",2014,3.08
"32022",1011000,"Powiat poddębicki",2014,2.73
"32023",1012000,"Powiat radomszczański",2014,2.71
"32024",1013000,"Powiat rawski",2014,3.03
"32025",1014000,"Powiat sieradzki",2014,3.06
"32026",1015000,"Powiat skierniewicki",2014,3.14
"32027",1016000,"Powiat tomaszowski",2014,2.63
"32028",1017000,"Powiat wieluński",2014,3.08
"32029",1018000,"Powiat wieruszowski",2014,3.18
"32030",1019000,"Powiat zduńskowolski",2014,2.79
"32031",1020000,"Powiat zgierski",2014,2.55
"32032",1021000,"Powiat brzeziński",2014,2.76
"32033",1061000,"Powiat m.Łódź",2014,2.02
"32034",1062000,"Powiat m.Piotrków Trybunalski",2014,2.43
"32035",1063000,"Powiat m.Skierniewice",2014,2.49
"32036",1201000,"Powiat bocheński",2014,3.38
"32037",1202000,"Powiat brzeski",2014,3.45
"32038",1203000,"Powiat chrzanowski",2014,2.9
"32039",1204000,"Powiat dąbrowski",2014,3.63
"32040",1205000,"Powiat gorlicki",2014,3.49
"32041",1206000,"Powiat krakowski",2014,3.25
"32042",1207000,"Powiat limanowski",2014,3.89
"32043",1208000,"Powiat miechowski",2014,2.92
"32044",1209000,"Powiat myślenicki",2014,3.72
"32045",1210000,"Powiat nowosądecki",2014,4.03
"32046",1211000,"Powiat nowotarski",2014,3.66
"32047",1212000,"Powiat olkuski",2014,3.02
"32048",1213000,"Powiat oświęcimski",2014,3.07
"32049",1214000,"Powiat proszowicki",2014,3.41
"32050",1215000,"Powiat suski",2014,3.42
"32051",1216000,"Powiat tarnowski",2014,3.77
"32052",1217000,"Powiat tatrzański",2014,2.8
"32053",1218000,"Powiat wadowicki",2014,3.47
"32054",1219000,"Powiat wielicki",2014,3.26
"32055",1261000,"Powiat m.Kraków",2014,2.15
"32056",1262000,"Powiat m.Nowy Sącz",2014,2.83
"32057",1263000,"Powiat m.Tarnów",2014,2.6
"32058",1401000,"Powiat białobrzeski",2014,2.88
"32059",1402000,"Powiat ciechanowski",2014,2.95
"32060",1403000,"Powiat garwoliński",2014,3.19
"32061",1404000,"Powiat gostyniński",2014,2.89
"32062",1405000,"Powiat grodziski",2014,2.63
"32063",1406000,"Powiat grójecki",2014,2.76
"32064",1407000,"Powiat kozienicki",2014,2.84
"32065",1408000,"Powiat legionowski",2014,2.64
"32066",1409000,"Powiat lipski",2014,2.69
"32067",1410000,"Powiat łosicki",2014,2.82
"32068",1411000,"Powiat makowski",2014,3.1
"32069",1412000,"Powiat miński",2014,2.79
"32070",1413000,"Powiat mławski",2014,3
"32071",1414000,"Powiat nowodworski",2014,2.75
"32072",1415000,"Powiat ostrołęcki",2014,3.69
"32073",1416000,"Powiat ostrowski",2014,3.04
"32074",1417000,"Powiat otwocki",2014,2.68
"32075",1418000,"Powiat piaseczyński",2014,2.44
"32076",1419000,"Powiat płocki",2014,3.26
"32077",1420000,"Powiat płoński",2014,2.99
"32078",1421000,"Powiat pruszkowski",2014,2.62
"32079",1422000,"Powiat przasnyski",2014,3.36
"32080",1423000,"Powiat przysuski",2014,2.94
"32081",1424000,"Powiat pułtuski",2014,2.85
"32082",1425000,"Powiat radomski",2014,3.39
"32083",1426000,"Powiat siedlecki",2014,3.16
"32084",1427000,"Powiat sierpecki",2014,3.22
"32085",1428000,"Powiat sochaczewski",2014,2.94
"32086",1429000,"Powiat sokołowski",2014,2.66
"32087",1430000,"Powiat szydłowiecki",2014,3.11
"32088",1432000,"Powiat warszawski zachodni",2014,2.64
"32089",1433000,"Powiat węgrowski",2014,2.77
"32090",1434000,"Powiat wołomiński",2014,2.93
"32091",1435000,"Powiat wyszkowski",2014,3.26
"32092",1436000,"Powiat zwoleński",2014,3.06
"32093",1437000,"Powiat żuromiński",2014,3.33
"32094",1438000,"Powiat żyrardowski",2014,2.53
"32095",1461000,"Powiat m.Ostrołęka",2014,2.8
"32096",1462000,"Powiat m.Płock",2014,2.44
"32097",1463000,"Powiat m.Radom",2014,2.65
"32098",1464000,"Powiat m.Siedlce",2014,2.46
"32099",1465000,"Powiat m. st. Warszawa",2014,1.93
"32100",1601000,"Powiat brzeski",2014,2.85
"32101",1602000,"Powiat głubczycki",2014,2.76
"32102",1603000,"Powiat kędzierzyńsko-kozielski",2014,2.69
"32103",1604000,"Powiat kluczborski",2014,2.95
"32104",1605000,"Powiat krapkowicki",2014,3.09
"32105",1606000,"Powiat namysłowski",2014,2.89
"32106",1607000,"Powiat nyski",2014,2.89
"32107",1608000,"Powiat oleski",2014,3.16
"32108",1609000,"Powiat opolski",2014,3.19
"32109",1610000,"Powiat prudnicki",2014,2.8
"32110",1611000,"Powiat strzelecki",2014,3.14
"32111",1661000,"Powiat m.Opole",2014,2.33
"32112",1801000,"Powiat bieszczadzki",2014,3.3
"32113",1802000,"Powiat brzozowski",2014,3.64
"32114",1803000,"Powiat dębicki",2014,3.65
"32115",1804000,"Powiat jarosławski",2014,3.47
"32116",1805000,"Powiat jasielski",2014,3.5
"32117",1806000,"Powiat kolbuszowski",2014,3.8
"32118",1807000,"Powiat krośnieński",2014,3.63
"32119",1808000,"Powiat leżajski",2014,3.59
"32120",1809000,"Powiat lubaczowski",2014,3.44
"32121",1810000,"Powiat łańcucki",2014,3.47
"32122",1811000,"Powiat mielecki",2014,3.38
"32123",1812000,"Powiat niżański",2014,3.45
"32124",1813000,"Powiat przemyski",2014,3.74
"32125",1814000,"Powiat przeworski",2014,3.41
"32126",1815000,"Powiat ropczycko-sędziszowski",2014,3.68
"32127",1816000,"Powiat rzeszowski",2014,3.53
"32128",1817000,"Powiat sanocki",2014,3.37
"32129",1818000,"Powiat stalowowolski",2014,3.06
"32130",1819000,"Powiat strzyżowski",2014,3.63
"32131",1820000,"Powiat tarnobrzeski",2014,3.44
"32132",1821000,"Powiat leski",2014,3.45
"32133",1861000,"Powiat m.Krosno",2014,2.72
"32134",1862000,"Powiat m.Przemyśl",2014,2.58
"32135",1863000,"Powiat m.Rzeszów",2014,2.59
"32136",1864000,"Powiat m.Tarnobrzeg",2014,2.78
"32137",2001000,"Powiat augustowski",2014,3.02
"32138",2002000,"Powiat białostocki",2014,2.78
"32139",2003000,"Powiat bielski",2014,2.44
"32140",2004000,"Powiat grajewski",2014,3.19
"32141",2005000,"Powiat hajnowski",2014,2.07
"32142",2006000,"Powiat kolneński",2014,3.71
"32143",2007000,"Powiat łomżyński",2014,3.49
"32144",2008000,"Powiat moniecki",2014,3.1
"32145",2009000,"Powiat sejneński",2014,2.96
"32146",2010000,"Powiat siemiatycki",2014,2.59
"32147",2011000,"Powiat sokólski",2014,2.78
"32148",2012000,"Powiat suwalski",2014,3.26
"32149",2013000,"Powiat wysokomazowiecki",2014,3.3
"32150",2014000,"Powiat zambrowski",2014,3.13
"32151",2061000,"Powiat m.Białystok",2014,2.38
"32152",2062000,"Powiat m.Łomża",2014,2.74
"32153",2063000,"Powiat m.Suwałki",2014,2.79
"32154",2201000,"Powiat bytowski",2014,3.54
"32155",2202000,"Powiat chojnicki",2014,3.38
"32156",2203000,"Powiat człuchowski",2014,3.22
"32157",2204000,"Powiat gdański",2014,3.1
"32158",2205000,"Powiat kartuski",2014,3.82
"32159",2206000,"Powiat kościerski",2014,3.45
"32160",2207000,"Powiat kwidzyński",2014,3.28
"32161",2208000,"Powiat lęborski",2014,3.08
"32162",2209000,"Powiat malborski",2014,3
"32163",2210000,"Powiat nowodworski",2014,2.86
"32164",2211000,"Powiat pucki",2014,3.09
"32165",2212000,"Powiat słupski",2014,3.13
"32166",2213000,"Powiat starogardzki",2014,3.29
"32167",2214000,"Powiat tczewski",2014,3.17
"32168",2215000,"Powiat wejherowski",2014,3.14
"32169",2216000,"Powiat sztumski",2014,3.33
"32170",2261000,"Powiat m.Gdańsk",2014,2.23
"32171",2262000,"Powiat m.Gdynia",2014,2.26
"32172",2263000,"Powiat m.Słupsk",2014,2.44
"32173",2264000,"Powiat m.Sopot",2014,1.98
"32174",2401000,"Powiat będziński",2014,2.48
"32175",2402000,"Powiat bielski",2014,3.31
"32176",2403000,"Powiat cieszyński",2014,2.97
"32177",2404000,"Powiat częstochowski",2014,2.96
"32178",2405000,"Powiat gliwicki",2014,3.05
"32179",2406000,"Powiat kłobucki",2014,3.24
"32180",2407000,"Powiat lubliniecki",2014,3.1
"32181",2408000,"Powiat mikołowski",2014,2.97
"32182",2409000,"Powiat myszkowski",2014,2.72
"32183",2410000,"Powiat pszczyński",2014,3.51
"32184",2411000,"Powiat raciborski",2014,3.06
"32185",2412000,"Powiat rybnicki",2014,3.21
"32186",2413000,"Powiat tarnogórski",2014,2.89
"32187",2414000,"Powiat bieruńsko-lędziński",2014,3.27
"32188",2415000,"Powiat wodzisławski",2014,3.26
"32189",2416000,"Powiat zawierciański",2014,2.56
"32190",2417000,"Powiat żywiecki",2014,3.06
"32191",2461000,"Powiat m.Bielsko-Biała",2014,2.49
"32192",2462000,"Powiat m.Bytom",2014,2.35
"32193",2463000,"Powiat m.Chorzów",2014,2.1
"32194",2464000,"Powiat m.Częstochowa",2014,2.35
"32195",2465000,"Powiat m.Dąbrowa Górnicza",2014,2.49
"32196",2466000,"Powiat m.Gliwice",2014,2.37
"32197",2467000,"Powiat m.Jastrzębie-Zdrój",2014,2.86
"32198",2468000,"Powiat m.Jaworzno",2014,2.72
"32199",2469000,"Powiat m.Katowice",2014,2.16
"32200",2470000,"Powiat m.Mysłowice",2014,2.66
"32201",2471000,"Powiat m.Piekary Śląskie",2014,2.57
"32202",2472000,"Powiat m.Ruda Śląska",2014,2.43
"32203",2473000,"Powiat m.Rybnik",2014,2.97
"32204",2474000,"Powiat m.Siemianowice Śląskie",2014,2.22
"32205",2475000,"Powiat m.Sosnowiec",2014,2.29
"32206",2476000,"Powiat m.Świętochłowice",2014,2.3
"32207",2477000,"Powiat m.Tychy",2014,2.62
"32208",2478000,"Powiat m.Zabrze",2014,2.54
"32209",2479000,"Powiat m.Żory",2014,3.16
"32210",2601000,"Powiat buski",2014,2.99
