"","Kod","Nazwa","rok","Muzea_zwiedzajacy_muzea_i_oddzialy_na_10_tys_mieszkancow_osoba"
"13483",1402000,"Powiat ciechanowski",2010,4320
"13484",1403000,"Powiat garwoliński",2010,92
"13485",1405000,"Powiat grodziski",2010,226
"13486",1406000,"Powiat grójecki",2010,399
"13487",1407000,"Powiat kozienicki",2010,793
"13488",1408000,"Powiat legionowski",2010,156
"13489",1410000,"Powiat łosicki",2010,0
"13490",1411000,"Powiat makowski",2010,317
"13491",1412000,"Powiat miński",2010,256
"13492",1413000,"Powiat mławski",2010,1308
"13493",1414000,"Powiat nowodworski",2010,0
"13494",1415000,"Powiat ostrołęcki",2010,1067
"13495",1416000,"Powiat ostrowski",2010,0
"13496",1417000,"Powiat otwocki",2010,730
"13497",1418000,"Powiat piaseczyński",2010,475
"13498",1419000,"Powiat płocki",2010,0
"13499",1421000,"Powiat pruszkowski",2010,171
"13500",1422000,"Powiat przasnyski",2010,407
"13501",1423000,"Powiat przysuski",2010,565
"13502",1424000,"Powiat pułtuski",2010,1503
"13503",1425000,"Powiat radomski",2010,867
"13504",1426000,"Powiat siedlecki",2010,70
"13505",1427000,"Powiat sierpecki",2010,12444
"13506",1428000,"Powiat sochaczewski",2010,34572
"13507",1429000,"Powiat sokołowski",2010,8672
"13508",1430000,"Powiat szydłowiecki",2010,5269
"13509",1431000,"Powiat warszawski",2010,NA
"13510",1432000,"Powiat warszawski zachodni",2010,3583
"13511",1433000,"Powiat węgrowski",2010,3608
"13512",1434000,"Powiat wołomiński",2010,541
"13513",1435000,"Powiat wyszkowski",2010,0
"13514",1436000,"Powiat zwoleński",2010,8579
"13515",1437000,"Powiat żuromiński",2010,454
"13516",1438000,"Powiat żyrardowski",2010,725
"13517",1461000,"Powiat m.Ostrołęka",2010,1193
"13518",1462000,"Powiat m.Płock",2010,4192
"13519",1463000,"Powiat m.Radom",2010,2955
"13520",1464000,"Powiat m.Siedlce",2010,717
"13521",1465000,"Powiat m. st. Warszawa",2010,22908
"13522",1601000,"Powiat brzeski",2010,2366
"13523",1602000,"Powiat głubczycki",2010,976
"13524",1603000,"Powiat kędzierzyńsko-kozielski",2010,0
"13525",1604000,"Powiat kluczborski",2010,1030
"13526",1606000,"Powiat namysłowski",2010,0
"13527",1607000,"Powiat nyski",2010,2495
"13528",1608000,"Powiat oleski",2010,1494
"13529",1609000,"Powiat opolski",2010,0
"13530",1610000,"Powiat prudnicki",2010,1589
"13531",1611000,"Powiat strzelecki",2010,1197
"13532",1661000,"Powiat m.Opole",2010,6729
"13533",1801000,"Powiat bieszczadzki",2010,11388
"13534",1802000,"Powiat brzozowski",2010,71
"13535",1803000,"Powiat dębicki",2010,2389
"13536",1804000,"Powiat jarosławski",2010,292
"13537",1805000,"Powiat jasielski",2010,472
"13538",1806000,"Powiat kolbuszowski",2010,4778
"13539",1807000,"Powiat krośnieński",2010,5974
"13540",1808000,"Powiat leżajski",2010,1535
"13541",1809000,"Powiat lubaczowski",2010,2017
"13542",1810000,"Powiat łańcucki",2010,41799
"13543",1811000,"Powiat mielecki",2010,195
"13544",1813000,"Powiat przemyski",2010,8272
"13545",1814000,"Powiat przeworski",2010,1322
"13546",1816000,"Powiat rzeszowski",2010,34
"13547",1817000,"Powiat sanocki",2010,11957
"13548",1818000,"Powiat stalowowolski",2010,1416
"13549",1819000,"Powiat strzyżowski",2010,45
"13550",1820000,"Powiat tarnobrzeski",2010,6173
"13551",1821000,"Powiat leski",2010,2264
"13552",1861000,"Powiat m.Krosno",2010,3569
"13553",1862000,"Powiat m.Przemyśl",2010,6494
"13554",1863000,"Powiat m.Rzeszów",2010,3355
"13555",1864000,"Powiat m.Tarnobrzeg",2010,2493
"13556",2001000,"Powiat augustowski",2010,851
"13557",2002000,"Powiat białostocki",2010,9311
"13558",2003000,"Powiat bielski",2010,2166
"13559",2005000,"Powiat hajnowski",2010,0
"13560",2007000,"Powiat łomżyński",2010,7129
"13561",2009000,"Powiat sejneński",2010,3402
"13562",2010000,"Powiat siemiatycki",2010,1243
"13563",2011000,"Powiat sokólski",2010,387
"13564",2013000,"Powiat wysokomazowiecki",2010,10300
"13565",2061000,"Powiat m.Białystok",2010,1556
"13566",2062000,"Powiat m.Łomża",2010,4643
"13567",2063000,"Powiat m.Suwałki",2010,1671
"13568",2201000,"Powiat bytowski",2010,4826
"13569",2202000,"Powiat chojnicki",2010,705
"13570",2203000,"Powiat człuchowski",2010,710
"13571",2205000,"Powiat kartuski",2010,1310
"13572",2206000,"Powiat kościerski",2010,19052
"13573",2207000,"Powiat kwidzyński",2010,2158
"13574",2208000,"Powiat lęborski",2010,1983
"13575",2209000,"Powiat malborski",2010,64208
"13576",2210000,"Powiat nowodworski",2010,25555
"13577",2211000,"Powiat pucki",2010,11443
"13578",2212000,"Powiat słupski",2010,8961
"13579",2213000,"Powiat starogardzki",2010,327
"13580",2214000,"Powiat tczewski",2010,3443
"13581",2215000,"Powiat wejherowski",2010,1900
"13582",2216000,"Powiat sztumski",2010,1079
"13583",2261000,"Powiat m.Gdańsk",2010,9068
"13584",2262000,"Powiat m.Gdynia",2010,9694
"13585",2263000,"Powiat m.Słupsk",2010,2107
"13586",2264000,"Powiat m.Sopot",2010,3719
"13587",2401000,"Powiat będziński",2010,2681
"13588",2402000,"Powiat bielski",2010,579
"13589",2403000,"Powiat cieszyński",2010,2611
"13590",2404000,"Powiat częstochowski",2010,1016
"13591",2405000,"Powiat gliwicki",2010,0
"13592",2407000,"Powiat lubliniecki",2010,0
"13593",2408000,"Powiat mikołowski",2010,640
"13594",2410000,"Powiat pszczyński",2010,14449
"13595",2411000,"Powiat raciborski",2010,1119
"13596",2413000,"Powiat tarnogórski",2010,7882
"13597",2414000,"Powiat bieruńsko-lędziński",2010,0
"13598",2415000,"Powiat wodzisławski",2010,310
"13599",2417000,"Powiat żywiecki",2010,7901
"13600",2461000,"Powiat m.Bielsko-Biała",2010,1295
"13601",2462000,"Powiat m.Bytom",2010,4579
"13602",2463000,"Powiat m.Chorzów",2010,5536
"13603",2464000,"Powiat m.Częstochowa",2010,5867
"13604",2465000,"Powiat m.Dąbrowa Górnicza",2010,462
"13605",2466000,"Powiat m.Gliwice",2010,1993
"13606",2468000,"Powiat m.Jaworzno",2010,1222
"13607",2469000,"Powiat m.Katowice",2010,2089
"13608",2470000,"Powiat m.Mysłowice",2010,1712
"13609",2472000,"Powiat m.Ruda Śląska",2010,301
"13610",2473000,"Powiat m.Rybnik",2010,831
"13611",2474000,"Powiat m.Siemianowice Śląskie",2010,298
"13612",2475000,"Powiat m.Sosnowiec",2010,910
"13613",2476000,"Powiat m.Świętochłowice",2010,112
"13614",2477000,"Powiat m.Tychy",2010,3920
"13615",2478000,"Powiat m.Zabrze",2010,3305
"13616",2479000,"Powiat m.Żory",2010,495
"13617",2601000,"Powiat buski",2010,812
"13618",2602000,"Powiat jędrzejowski",2010,2432
"13619",2604000,"Powiat kielecki",2010,1188
"13620",2605000,"Powiat konecki",2010,504
"13621",2606000,"Powiat opatowski",2010,0
"13622",2607000,"Powiat ostrowiecki",2010,3942
"13623",2608000,"Powiat pińczowski",2010,1086
"13624",2609000,"Powiat sandomierski",2010,8043
"13625",2610000,"Powiat skarżyski",2010,2794
"13626",2611000,"Powiat starachowicki",2010,403
"13627",2612000,"Powiat staszowski",2010,0
"13628",2661000,"Powiat m.Kielce",2010,9927
"13629",2801000,"Powiat bartoszycki",2010,114
"13630",2802000,"Powiat braniewski",2010,35976
"13631",2803000,"Powiat działdowski",2010,0
"13632",2805000,"Powiat ełcki",2010,0
"13633",2806000,"Powiat giżycki",2010,0
"13634",2807000,"Powiat iławski",2010,0
"13635",2808000,"Powiat kętrzyński",2010,6030
"13636",2809000,"Powiat lidzbarski",2010,5399
"13637",2810000,"Powiat mrągowski",2010,900
"13638",2812000,"Powiat nowomiejski",2010,66
"13639",2814000,"Powiat olsztyński",2010,9113
"13640",2815000,"Powiat ostródzki",2010,4441
"13641",2816000,"Powiat piski",2010,3733
"13642",2817000,"Powiat szczycieński",2010,1264
"13643",2819000,"Powiat węgorzewski",2010,2972
"13644",2861000,"Powiat m.Elbląg",2010,1676
"13645",2862000,"Powiat m.Olsztyn",2010,5597
"13646",3002000,"Powiat czarnkowsko-trzcianecki",2010,887
"13647",3003000,"Powiat gnieźnieński",2010,12728
"13648",3004000,"Powiat gostyński",2010,363
"13649",3005000,"Powiat grodziski",2010,4209
"13650",3006000,"Powiat jarociński",2010,5075
"13651",3007000,"Powiat kaliski",2010,1553
"13652",3008000,"Powiat kępiński",2010,295
"13653",3009000,"Powiat kolski",2010,3257
"13654",3010000,"Powiat koniński",2010,165
"13655",3011000,"Powiat kościański",2010,552
"13656",3012000,"Powiat krotoszyński",2010,665
"13657",3014000,"Powiat międzychodzki",2010,4364
"13658",3015000,"Powiat nowotomyski",2010,1290
"13659",3016000,"Powiat obornicki",2010,2165
"13660",3017000,"Powiat ostrowski",2010,933
"13661",3018000,"Powiat ostrzeszowski",2010,947
"13662",3019000,"Powiat pilski",2010,2247
"13663",3020000,"Powiat pleszewski",2010,6686
"13664",3021000,"Powiat poznański",2010,5974
"13665",3022000,"Powiat rawicki",2010,876
"13666",3023000,"Powiat słupecki",2010,459
"13667",3024000,"Powiat szamotulski",2010,1963
"13668",3025000,"Powiat średzki",2010,9674
"13669",3026000,"Powiat śremski",2010,882
"13670",3027000,"Powiat turecki",2010,368
"13671",3028000,"Powiat wągrowiecki",2010,601
"13672",3029000,"Powiat wolsztyński",2010,3669
"13673",3030000,"Powiat wrzesiński",2010,1280
"13674",3031000,"Powiat złotowski",2010,4300
"13675",3061000,"Powiat m.Kalisz",2010,1605
"13676",3062000,"Powiat m.Konin",2010,1757
"13677",3063000,"Powiat m.Leszno",2010,2664
"13678",3064000,"Powiat m.Poznań",2010,5270
"13679",3201000,"Powiat białogardzki",2010,0
"13680",3205000,"Powiat gryficki",2010,2792
"13681",3206000,"Powiat gryfiński",2010,536
"13682",3207000,"Powiat kamieński",2010,11251
"13683",3208000,"Powiat kołobrzeski",2010,14084
"13684",3210000,"Powiat myśliborski",2010,628
"13685",3211000,"Powiat policki",2010,0
"13686",3213000,"Powiat sławieński",2010,10961
"13687",3214000,"Powiat stargardzki",2010,562
"13688",3215000,"Powiat szczecinecki",2010,694
"13689",3216000,"Powiat świdwiński",2010,0
"13690",3217000,"Powiat wałecki",2010,1245
"13691",3218000,"Powiat łobeski",2010,26
"13692",3261000,"Powiat m.Koszalin",2010,1242
"13693",3262000,"Powiat m.Szczecin",2010,3225
"13694",3263000,"Powiat m.Świnoujście",2010,5746
"13695",201000,"Powiat bolesławiecki",2011,1693
"13696",202000,"Powiat dzierżoniowski",2011,0
"13697",203000,"Powiat głogowski",2011,1635
"13698",205000,"Powiat jaworski",2011,9813
"13699",206000,"Powiat jeleniogórski",2011,17365
"13700",207000,"Powiat kamiennogórski",2011,1420
"13701",208000,"Powiat kłodzki",2011,8125
"13702",209000,"Powiat legnicki",2011,1983
"13703",210000,"Powiat lubański",2011,1583
"13704",211000,"Powiat lubiński",2011,0
"13705",212000,"Powiat lwówecki",2011,1996
"13706",214000,"Powiat oleśnicki",2011,476
"13707",218000,"Powiat średzki",2011,530
"13708",219000,"Powiat świdnicki",2011,2708
"13709",220000,"Powiat trzebnicki",2011,0
"13710",221000,"Powiat wałbrzyski",2011,595
"13711",223000,"Powiat wrocławski",2011,259
"13712",224000,"Powiat ząbkowicki",2011,336
"13713",225000,"Powiat zgorzelecki",2011,246
"13714",261000,"Powiat m.Jelenia Góra",2011,7595
"13715",262000,"Powiat m.Legnica",2011,3014
"13716",263000,"Powiat m.Wałbrzych do 2002",2011,NA
"13717",264000,"Powiat m.Wrocław",2011,18838
"13718",265000,"Powiat m.Wałbrzych od 2013",2011,NA
"13719",401000,"Powiat aleksandrowski",2011,710
"13720",402000,"Powiat brodnicki",2011,5154
"13721",403000,"Powiat bydgoski",2011,226
"13722",404000,"Powiat chełmiński",2011,1900
"13723",405000,"Powiat golubsko-dobrzyński",2011,11182
"13724",407000,"Powiat inowrocławski",2011,1202
"13725",409000,"Powiat mogileński",2011,659
"13726",410000,"Powiat nakielski",2011,1255
"13727",412000,"Powiat rypiński",2011,1176
"13728",413000,"Powiat sępoleński",2011,0
"13729",415000,"Powiat toruński",2011,856
"13730",416000,"Powiat tucholski",2011,1922
"13731",417000,"Powiat wąbrzeski",2011,0
"13732",418000,"Powiat włocławski",2011,1950
"13733",419000,"Powiat żniński",2011,38519
"13734",461000,"Powiat m.Bydgoszcz",2011,2375
"13735",462000,"Powiat m.Grudziądz",2011,3323
"13736",463000,"Powiat m.Toruń",2011,13227
"13737",464000,"Powiat m.Włocławek",2011,1480
"13738",601000,"Powiat bialski",2011,463
"13739",602000,"Powiat biłgorajski",2011,380
"13740",604000,"Powiat hrubieszowski",2011,853
"13741",605000,"Powiat janowski",2011,1995
"13742",606000,"Powiat krasnostawski",2011,710
"13743",607000,"Powiat kraśnicki",2011,226
"13744",608000,"Powiat lubartowski",2011,22496
"13745",609000,"Powiat lubelski",2011,413
"13746",610000,"Powiat łęczyński",2011,766
"13747",611000,"Powiat łukowski",2011,1220
"13748",612000,"Powiat opolski",2011,201
"13749",613000,"Powiat parczewski",2011,0
"13750",614000,"Powiat puławski",2011,13906
"13751",616000,"Powiat rycki",2011,1405
"13752",618000,"Powiat tomaszowski",2011,3976
"13753",619000,"Powiat włodawski",2011,13251
"13754",620000,"Powiat zamojski",2011,0
"13755",661000,"Powiat m.Biała Podlaska",2011,2173
"13756",662000,"Powiat m.Chełm",2011,5977
"13757",663000,"Powiat m.Lublin",2011,8556
"13758",664000,"Powiat m.Zamość",2011,9910
"13759",801000,"Powiat gorzowski",2011,1214
"13760",803000,"Powiat międzyrzecki",2011,9073
"13761",804000,"Powiat nowosolski",2011,647
"13762",805000,"Powiat słubicki",2011,0
"13763",806000,"Powiat strzelecko-drezdenecki",2011,1372
"13764",807000,"Powiat sulęciński",2011,890
"13765",808000,"Powiat świebodziński",2011,1147
"13766",809000,"Powiat zielonogórski",2011,6428
"13767",810000,"Powiat żagański",2011,716
"13768",811000,"Powiat żarski",2011,0
"13769",812000,"Powiat wschowski",2011,1819
"13770",861000,"Powiat m.Gorzów Wielkopolski",2011,2050
"13771",862000,"Powiat m.Zielona Góra",2011,2181
"13772",1001000,"Powiat bełchatowski",2011,664
"13773",1002000,"Powiat kutnowski",2011,2498
"13774",1003000,"Powiat łaski",2011,76
"13775",1004000,"Powiat łęczycki",2011,6691
"13776",1005000,"Powiat łowicki",2011,15238
"13777",1006000,"Powiat łódzki wschodni",2011,0
"13778",1007000,"Powiat opoczyński",2011,687
"13779",1008000,"Powiat pabianicki",2011,1146
"13780",1010000,"Powiat piotrkowski",2011,208
"13781",1011000,"Powiat poddębicki",2011,1009
"13782",1012000,"Powiat radomszczański",2011,1250
"13783",1013000,"Powiat rawski",2011,1133
"13784",1014000,"Powiat sieradzki",2011,1859
"13785",1015000,"Powiat skierniewicki",2011,1005
"13786",1016000,"Powiat tomaszowski",2011,3723
"13787",1017000,"Powiat wieluński",2011,2824
"13788",1018000,"Powiat wieruszowski",2011,0
"13789",1019000,"Powiat zduńskowolski",2011,455
"13790",1020000,"Powiat zgierski",2011,770
"13791",1021000,"Powiat brzeziński",2011,7170
"13792",1061000,"Powiat m.Łódź",2011,5479
"13793",1062000,"Powiat m.Piotrków Trybunalski",2011,3200
"13794",1063000,"Powiat m.Skierniewice",2011,0
"13795",1201000,"Powiat bocheński",2011,5402
"13796",1202000,"Powiat brzeski",2011,1842
"13797",1203000,"Powiat chrzanowski",2011,6039
"13798",1204000,"Powiat dąbrowski",2011,1053
"13799",1205000,"Powiat gorlicki",2011,8950
"13800",1206000,"Powiat krakowski",2011,3096
"13801",1207000,"Powiat limanowski",2011,856
"13802",1208000,"Powiat miechowski",2011,0
"13803",1209000,"Powiat myślenicki",2011,1692
"13804",1210000,"Powiat nowosądecki",2011,3453
"13805",1211000,"Powiat nowotarski",2011,14257
"13806",1212000,"Powiat olkuski",2011,305
"13807",1213000,"Powiat oświęcimski",2011,91210
"13808",1214000,"Powiat proszowicki",2011,399
"13809",1215000,"Powiat suski",2011,2634
"13810",1216000,"Powiat tarnowski",2011,345
"13811",1217000,"Powiat tatrzański",2011,24650
"13812",1218000,"Powiat wadowicki",2011,18616
"13813",1219000,"Powiat wielicki",2011,90648
"13814",1261000,"Powiat m.Kraków",2011,58384
"13815",1262000,"Powiat m.Nowy Sącz",2011,14572
"13816",1263000,"Powiat m.Tarnów",2011,1553
"13817",1402000,"Powiat ciechanowski",2011,3117
"13818",1403000,"Powiat garwoliński",2011,111
"13819",1405000,"Powiat grodziski",2011,511
"13820",1406000,"Powiat grójecki",2011,133
"13821",1407000,"Powiat kozienicki",2011,1681
"13822",1408000,"Powiat legionowski",2011,0
"13823",1410000,"Powiat łosicki",2011,0
"13824",1411000,"Powiat makowski",2011,297
"13825",1412000,"Powiat miński",2011,1106
"13826",1413000,"Powiat mławski",2011,966
"13827",1414000,"Powiat nowodworski",2011,2732
"13828",1415000,"Powiat ostrołęcki",2011,1080
"13829",1416000,"Powiat ostrowski",2011,0
"13830",1417000,"Powiat otwocki",2011,672
"13831",1418000,"Powiat piaseczyński",2011,561
"13832",1419000,"Powiat płocki",2011,0
"13833",1421000,"Powiat pruszkowski",2011,96
"13834",1422000,"Powiat przasnyski",2011,630
"13835",1423000,"Powiat przysuski",2011,638
"13836",1424000,"Powiat pułtuski",2011,1110
"13837",1425000,"Powiat radomski",2011,1045
"13838",1426000,"Powiat siedlecki",2011,59
"13839",1427000,"Powiat sierpecki",2011,13082
"13840",1428000,"Powiat sochaczewski",2011,27524
"13841",1429000,"Powiat sokołowski",2011,8217
"13842",1430000,"Powiat szydłowiecki",2011,3212
"13843",1431000,"Powiat warszawski",2011,NA
"13844",1432000,"Powiat warszawski zachodni",2011,1202
"13845",1433000,"Powiat węgrowski",2011,3018
"13846",1434000,"Powiat wołomiński",2011,121
"13847",1435000,"Powiat wyszkowski",2011,0
"13848",1436000,"Powiat zwoleński",2011,8107
"13849",1437000,"Powiat żuromiński",2011,513
"13850",1438000,"Powiat żyrardowski",2011,616
"13851",1461000,"Powiat m.Ostrołęka",2011,1021
"13852",1462000,"Powiat m.Płock",2011,5907
"13853",1463000,"Powiat m.Radom",2011,3691
"13854",1464000,"Powiat m.Siedlce",2011,2056
"13855",1465000,"Powiat m. st. Warszawa",2011,23196
"13856",1601000,"Powiat brzeski",2011,2687
"13857",1602000,"Powiat głubczycki",2011,1806
"13858",1603000,"Powiat kędzierzyńsko-kozielski",2011,0
"13859",1604000,"Powiat kluczborski",2011,1230
"13860",1606000,"Powiat namysłowski",2011,0
"13861",1607000,"Powiat nyski",2011,2640
"13862",1608000,"Powiat oleski",2011,1255
"13863",1609000,"Powiat opolski",2011,0
"13864",1610000,"Powiat prudnicki",2011,1494
"13865",1611000,"Powiat strzelecki",2011,1576
"13866",1661000,"Powiat m.Opole",2011,7225
"13867",1801000,"Powiat bieszczadzki",2011,9894
"13868",1802000,"Powiat brzozowski",2011,171
"13869",1803000,"Powiat dębicki",2011,2076
"13870",1804000,"Powiat jarosławski",2011,414
"13871",1805000,"Powiat jasielski",2011,4384
"13872",1806000,"Powiat kolbuszowski",2011,5113
"13873",1807000,"Powiat krośnieński",2011,6230
"13874",1808000,"Powiat leżajski",2011,1140
"13875",1809000,"Powiat lubaczowski",2011,2846
"13876",1810000,"Powiat łańcucki",2011,38217
"13877",1811000,"Powiat mielecki",2011,383
"13878",1813000,"Powiat przemyski",2011,8328
"13879",1814000,"Powiat przeworski",2011,1410
"13880",1816000,"Powiat rzeszowski",2011,57
"13881",1817000,"Powiat sanocki",2011,15533
"13882",1818000,"Powiat stalowowolski",2011,1295
"13883",1819000,"Powiat strzyżowski",2011,0
"13884",1820000,"Powiat tarnobrzeski",2011,7920
"13885",1821000,"Powiat leski",2011,2288
"13886",1861000,"Powiat m.Krosno",2011,3150
"13887",1862000,"Powiat m.Przemyśl",2011,7345
"13888",1863000,"Powiat m.Rzeszów",2011,3281
"13889",1864000,"Powiat m.Tarnobrzeg",2011,390
"13890",2001000,"Powiat augustowski",2011,1076
"13891",2002000,"Powiat białostocki",2011,10373
"13892",2003000,"Powiat bielski",2011,2463
"13893",2005000,"Powiat hajnowski",2011,1240
"13894",2007000,"Powiat łomżyński",2011,6630
"13895",2009000,"Powiat sejneński",2011,3834
"13896",2010000,"Powiat siemiatycki",2011,1273
"13897",2011000,"Powiat sokólski",2011,462
"13898",2013000,"Powiat wysokomazowiecki",2011,9828
"13899",2061000,"Powiat m.Białystok",2011,2246
"13900",2062000,"Powiat m.Łomża",2011,6279
"13901",2063000,"Powiat m.Suwałki",2011,2713
"13902",2201000,"Powiat bytowski",2011,4331
"13903",2202000,"Powiat chojnicki",2011,632
"13904",2203000,"Powiat człuchowski",2011,521
"13905",2205000,"Powiat kartuski",2011,1479
"13906",2206000,"Powiat kościerski",2011,19738
