"","Kod","Nazwa","rok","EMISJA_ZANIECZYSZCZEN_POWIETRZA_Z_ZAKLADOW_SZCZEGOLNIE_UCIAZLIWYCH_CTAB_ogolem_tr"
"4677",1418000,"Powiat piaseczyński",2008,96553
"4678",1419000,"Powiat płocki",2008,1117
"4679",1420000,"Powiat płoński",2008,30838
"4680",1421000,"Powiat pruszkowski",2008,123585
"4681",1422000,"Powiat przasnyski",2008,31705
"4682",1423000,"Powiat przysuski",2008,44367
"4683",1424000,"Powiat pułtuski",2008,17502
"4684",1425000,"Powiat radomski",2008,2720
"4685",1426000,"Powiat siedlecki",2008,10042
"4686",1427000,"Powiat sierpecki",2008,38413
"4687",1428000,"Powiat sochaczewski",2008,52303
"4688",1429000,"Powiat sokołowski",2008,40660
"4689",1430000,"Powiat szydłowiecki",2008,18115
"4690",1431000,"Powiat warszawski",2008,NA
"4691",1432000,"Powiat warszawski zachodni",2008,14111
"4692",1433000,"Powiat węgrowski",2008,15482
"4693",1434000,"Powiat wołomiński",2008,69009
"4694",1435000,"Powiat wyszkowski",2008,60495
"4695",1436000,"Powiat zwoleński",2008,16962
"4696",1437000,"Powiat żuromiński",2008,7736
"4697",1438000,"Powiat żyrardowski",2008,83340
"4698",1461000,"Powiat m.Ostrołęka",2008,3273979
"4699",1462000,"Powiat m.Płock",2008,6264489
"4700",1463000,"Powiat m.Radom",2008,249622
"4701",1464000,"Powiat m.Siedlce",2008,132864
"4702",1465000,"Powiat m. st. Warszawa",2008,6265571
"4703",1601000,"Powiat brzeski",2008,122929
"4704",1602000,"Powiat głubczycki",2008,13732
"4705",1603000,"Powiat kędzierzyńsko-kozielski",2008,1356732
"4706",1604000,"Powiat kluczborski",2008,52713
"4707",1605000,"Powiat krapkowicki",2008,4333671
"4708",1606000,"Powiat namysłowski",2008,21771
"4709",1607000,"Powiat nyski",2008,147996
"4710",1608000,"Powiat oleski",2008,11240
"4711",1609000,"Powiat opolski",2008,7629200
"4712",1610000,"Powiat prudnicki",2008,53042
"4713",1611000,"Powiat strzelecki",2008,46972
"4714",1661000,"Powiat m.Opole",2008,480636
"4715",1801000,"Powiat bieszczadzki",2008,15737
"4716",1802000,"Powiat brzozowski",2008,0
"4717",1803000,"Powiat dębicki",2008,118723
"4718",1804000,"Powiat jarosławski",2008,178633
"4719",1805000,"Powiat jasielski",2008,63782
"4720",1806000,"Powiat kolbuszowski",2008,15137
"4721",1807000,"Powiat krośnieński",2008,55711
"4722",1808000,"Powiat leżajski",2008,387134
"4723",1809000,"Powiat lubaczowski",2008,0
"4724",1810000,"Powiat łańcucki",2008,5477
"4725",1811000,"Powiat mielecki",2008,332056
"4726",1812000,"Powiat niżański",2008,27421
"4727",1813000,"Powiat przemyski",2008,0
"4728",1814000,"Powiat przeworski",2008,8983
"4729",1815000,"Powiat ropczycko-sędziszowski",2008,96930
"4730",1816000,"Powiat rzeszowski",2008,12909
"4731",1817000,"Powiat sanocki",2008,55547
"4732",1818000,"Powiat stalowowolski",2008,1306035
"4733",1819000,"Powiat strzyżowski",2008,908
"4734",1820000,"Powiat tarnobrzeski",2008,19682
"4735",1821000,"Powiat leski",2008,147
"4736",1861000,"Powiat m.Krosno",2008,114301
"4737",1862000,"Powiat m.Przemyśl",2008,111497
"4738",1863000,"Powiat m.Rzeszów",2008,423939
"4739",1864000,"Powiat m.Tarnobrzeg",2008,81658
"4740",2001000,"Powiat augustowski",2008,36610
"4741",2002000,"Powiat białostocki",2008,32422
"4742",2003000,"Powiat bielski",2008,41005
"4743",2004000,"Powiat grajewski",2008,140194
"4744",2005000,"Powiat hajnowski",2008,73948
"4745",2006000,"Powiat kolneński",2008,31378
"4746",2007000,"Powiat łomżyński",2008,11177
"4747",2008000,"Powiat moniecki",2008,26858
"4748",2009000,"Powiat sejneński",2008,0
"4749",2010000,"Powiat siemiatycki",2008,13562
"4750",2011000,"Powiat sokólski",2008,20251
"4751",2012000,"Powiat suwalski",2008,0
"4752",2013000,"Powiat wysokomazowiecki",2008,60283
"4753",2014000,"Powiat zambrowski",2008,40155
"4754",2061000,"Powiat m.Białystok",2008,845101
"4755",2062000,"Powiat m.Łomża",2008,106245
"4756",2063000,"Powiat m.Suwałki",2008,123607
"4757",2201000,"Powiat bytowski",2008,23162
"4758",2202000,"Powiat chojnicki",2008,37753
"4759",2203000,"Powiat człuchowski",2008,25445
"4760",2204000,"Powiat gdański",2008,0
"4761",2205000,"Powiat kartuski",2008,14520
"4762",2206000,"Powiat kościerski",2008,42827
"4763",2207000,"Powiat kwidzyński",2008,1475861
"4764",2208000,"Powiat lęborski",2008,47823
"4765",2209000,"Powiat malborski",2008,120643
"4766",2210000,"Powiat nowodworski",2008,3359
"4767",2211000,"Powiat pucki",2008,18489
"4768",2212000,"Powiat słupski",2008,48119
"4769",2213000,"Powiat starogardzki",2008,192927
"4770",2214000,"Powiat tczewski",2008,100890
"4771",2215000,"Powiat wejherowski",2008,31846
"4772",2216000,"Powiat sztumski",2008,13596
"4773",2261000,"Powiat m.Gdańsk",2008,2359052
"4774",2262000,"Powiat m.Gdynia",2008,816823
"4775",2263000,"Powiat m.Słupsk",2008,142942
"4776",2264000,"Powiat m.Sopot",2008,0
"4777",2401000,"Powiat będziński",2008,2948426
"4778",2402000,"Powiat bielski",2008,486331
"4779",2403000,"Powiat cieszyński",2008,110119
"4780",2404000,"Powiat częstochowski",2008,611847
"4781",2405000,"Powiat gliwicki",2008,203822
"4782",2406000,"Powiat kłobucki",2008,14247
"4783",2407000,"Powiat lubliniecki",2008,9752
"4784",2408000,"Powiat mikołowski",2008,5190312
"4785",2409000,"Powiat myszkowski",2008,94420
"4786",2410000,"Powiat pszczyński",2008,328503
"4787",2411000,"Powiat raciborski",2008,109955
"4788",2412000,"Powiat rybnicki",2008,118307
"4789",2413000,"Powiat tarnogórski",2008,440993
"4790",2414000,"Powiat bieruńsko-lędziński",2008,117476
"4791",2415000,"Powiat wodzisławski",2008,441986
"4792",2416000,"Powiat zawierciański",2008,302154
"4793",2417000,"Powiat żywiecki",2008,42047
"4794",2461000,"Powiat m.Bielsko-Biała",2008,466777
"4795",2462000,"Powiat m.Bytom",2008,448898
"4796",2463000,"Powiat m.Chorzów",2008,1353557
"4797",2464000,"Powiat m.Częstochowa",2008,889612
"4798",2465000,"Powiat m.Dąbrowa Górnicza",2008,8464203
"4799",2466000,"Powiat m.Gliwice",2008,506201
"4800",2467000,"Powiat m.Jastrzębie-Zdrój",2008,864501
"4801",2468000,"Powiat m.Jaworzno",2008,6634999
"4802",2469000,"Powiat m.Katowice",2008,1021327
"4803",2470000,"Powiat m.Mysłowice",2008,111788
"4804",2471000,"Powiat m.Piekary Śląskie",2008,66170
"4805",2472000,"Powiat m.Ruda Śląska",2008,582080
"4806",2473000,"Powiat m.Rybnik",2008,8478136
"4807",2474000,"Powiat m.Siemianowice Śląskie",2008,9543
"4808",2475000,"Powiat m.Sosnowiec",2008,163566
"4809",2476000,"Powiat m.Świętochłowice",2008,38279
"4810",2477000,"Powiat m.Tychy",2008,496413
"4811",2478000,"Powiat m.Zabrze",2008,425640
"4812",2479000,"Powiat m.Żory",2008,79666
"4813",2601000,"Powiat buski",2008,44572
"4814",2602000,"Powiat jędrzejowski",2008,1195043
"4815",2603000,"Powiat kazimierski",2008,35073
"4816",2604000,"Powiat kielecki",2008,1471722
"4817",2605000,"Powiat konecki",2008,52472
"4818",2606000,"Powiat opatowski",2008,2115696
"4819",2607000,"Powiat ostrowiecki",2008,364934
"4820",2608000,"Powiat pińczowski",2008,69137
"4821",2609000,"Powiat sandomierski",2008,142103
"4822",2610000,"Powiat skarżyski",2008,106498
"4823",2611000,"Powiat starachowicki",2008,126881
"4824",2612000,"Powiat staszowski",2008,5187840
"4825",2613000,"Powiat włoszczowski",2008,502339
"4826",2661000,"Powiat m.Kielce",2008,278271
"4827",2801000,"Powiat bartoszycki",2008,26083
"4828",2802000,"Powiat braniewski",2008,32960
"4829",2803000,"Powiat działdowski",2008,16972
"4830",2804000,"Powiat elbląski",2008,33801
"4831",2805000,"Powiat ełcki",2008,122963
"4832",2806000,"Powiat giżycki",2008,62570
"4833",2807000,"Powiat iławski",2008,57726
"4834",2808000,"Powiat kętrzyński",2008,27267
"4835",2809000,"Powiat lidzbarski",2008,53840
"4836",2810000,"Powiat mrągowski",2008,56565
"4837",2811000,"Powiat nidzicki",2008,6600
"4838",2812000,"Powiat nowomiejski",2008,0
"4839",2813000,"Powiat olecki",2008,1240
"4840",2814000,"Powiat olsztyński",2008,4786
"4841",2815000,"Powiat ostródzki",2008,66919
"4842",2816000,"Powiat piski",2008,77502
"4843",2817000,"Powiat szczycieński",2008,28147
"4844",2819000,"Powiat węgorzewski",2008,5415
"4845",2861000,"Powiat m.Elbląg",2008,272300
"4846",2862000,"Powiat m.Olsztyn",2008,427370
"4847",3001000,"Powiat chodzieski",2008,14025
"4848",3002000,"Powiat czarnkowsko-trzcianecki",2008,257972
"4849",3003000,"Powiat gnieźnieński",2008,59470
"4850",3004000,"Powiat gostyński",2008,156081
"4851",3005000,"Powiat grodziski",2008,223
"4852",3006000,"Powiat jarociński",2008,37805
"4853",3007000,"Powiat kaliski",2008,2593
"4854",3008000,"Powiat kępiński",2008,19860
"4855",3009000,"Powiat kolski",2008,50296
"4856",3010000,"Powiat koniński",2008,36362
"4857",3011000,"Powiat kościański",2008,0
"4858",3012000,"Powiat krotoszyński",2008,29109
"4859",3013000,"Powiat leszczyński",2008,0
"4860",3014000,"Powiat międzychodzki",2008,67931
"4861",3015000,"Powiat nowotomyski",2008,55013
"4862",3017000,"Powiat ostrowski",2008,115601
"4863",3018000,"Powiat ostrzeszowski",2008,3496
"4864",3019000,"Powiat pilski",2008,225888
"4865",3020000,"Powiat pleszewski",2008,0
"4866",3021000,"Powiat poznański",2008,50150
"4867",3022000,"Powiat rawicki",2008,58435
"4868",3023000,"Powiat słupecki",2008,32440
"4869",3024000,"Powiat szamotulski",2008,172892
"4870",3025000,"Powiat średzki",2008,50654
"4871",3026000,"Powiat śremski",2008,57875
"4872",3027000,"Powiat turecki",2008,4485125
"4873",3028000,"Powiat wągrowiecki",2008,5745
"4874",3029000,"Powiat wolsztyński",2008,20888
"4875",3030000,"Powiat wrzesiński",2008,138
"4876",3031000,"Powiat złotowski",2008,29116
"4877",3061000,"Powiat m.Kalisz",2008,146336
"4878",3062000,"Powiat m.Konin",2008,10257360
"4879",3063000,"Powiat m.Leszno",2008,86549
"4880",3064000,"Powiat m.Poznań",2008,1679237
"4881",3201000,"Powiat białogardzki",2008,32558
"4882",3202000,"Powiat choszczeński",2008,12492
"4883",3203000,"Powiat drawski",2008,28202
"4884",3204000,"Powiat goleniowski",2008,34224
"4885",3205000,"Powiat gryficki",2008,5210
"4886",3206000,"Powiat gryfiński",2008,5607733
"4887",3207000,"Powiat kamieński",2008,238
"4888",3208000,"Powiat kołobrzeski",2008,95382
"4889",3209000,"Powiat koszaliński",2008,14784
"4890",3210000,"Powiat myśliborski",2008,121906
"4891",3211000,"Powiat policki",2008,1536676
"4892",3212000,"Powiat pyrzycki",2008,0
"4893",3213000,"Powiat sławieński",2008,8050
"4894",3214000,"Powiat stargardzki",2008,115591
"4895",3215000,"Powiat szczecinecki",2008,306942
"4896",3216000,"Powiat świdwiński",2008,17893
"4897",3217000,"Powiat wałecki",2008,34808
"4898",3218000,"Powiat łobeski",2008,16079
"4899",3261000,"Powiat m.Koszalin",2008,126841
"4900",3262000,"Powiat m.Szczecin",2008,1248316
"4901",3263000,"Powiat m.Świnoujście",2008,70935
"4902",201000,"Powiat bolesławiecki",2009,45332
"4903",202000,"Powiat dzierżoniowski",2009,22879
"4904",203000,"Powiat głogowski",2009,112780
"4905",204000,"Powiat górowski",2009,642
"4906",205000,"Powiat jaworski",2009,27891
"4907",206000,"Powiat jeleniogórski",2009,43890
"4908",207000,"Powiat kamiennogórski",2009,17573
"4909",208000,"Powiat kłodzki",2009,55458
"4910",209000,"Powiat legnicki",2009,15477
"4911",210000,"Powiat lubański",2009,19389
"4912",211000,"Powiat lubiński",2009,219978
"4913",212000,"Powiat lwówecki",2009,225
"4914",213000,"Powiat milicki",2009,708
"4915",214000,"Powiat oleśnicki",2009,33
"4916",215000,"Powiat oławski",2009,36916
"4917",216000,"Powiat polkowicki",2009,187604
"4918",217000,"Powiat strzeliński",2009,47136
"4919",218000,"Powiat średzki",2009,0
"4920",219000,"Powiat świdnicki",2009,144099
"4921",220000,"Powiat trzebnicki",2009,407
"4922",221000,"Powiat wałbrzyski",2009,179038
"4923",222000,"Powiat wołowski",2009,251366
"4924",223000,"Powiat wrocławski",2009,416737
"4925",224000,"Powiat ząbkowicki",2009,274
"4926",225000,"Powiat zgorzelecki",2009,11736077
"4927",226000,"Powiat złotoryjski",2009,40795
"4928",261000,"Powiat m.Jelenia Góra",2009,90991
"4929",262000,"Powiat m.Legnica",2009,481544
"4930",263000,"Powiat m.Wałbrzych do 2002",2009,NA
"4931",264000,"Powiat m.Wrocław",2009,1271400
"4932",265000,"Powiat m.Wałbrzych od 2013",2009,NA
"4933",401000,"Powiat aleksandrowski",2009,8690
"4934",402000,"Powiat brodnicki",2009,34314
"4935",403000,"Powiat bydgoski",2009,103220
"4936",404000,"Powiat chełmiński",2009,374
"4937",405000,"Powiat golubsko-dobrzyński",2009,0
"4938",406000,"Powiat grudziądzki",2009,0
"4939",407000,"Powiat inowrocławski",2009,2200084
"4940",408000,"Powiat lipnowski",2009,6955
"4941",409000,"Powiat mogileński",2009,0
"4942",410000,"Powiat nakielski",2009,47078
"4943",411000,"Powiat radziejowski",2009,0
"4944",412000,"Powiat rypiński",2009,36703
"4945",414000,"Powiat świecki",2009,395173
"4946",415000,"Powiat toruński",2009,83446
"4947",416000,"Powiat tucholski",2009,0
"4948",417000,"Powiat wąbrzeski",2009,9515
"4949",418000,"Powiat włocławski",2009,2047
"4950",419000,"Powiat żniński",2009,1116293
"4951",461000,"Powiat m.Bydgoszcz",2009,1132622
"4952",462000,"Powiat m.Grudziądz",2009,157644
"4953",463000,"Powiat m.Toruń",2009,370994
"4954",464000,"Powiat m.Włocławek",2009,1061782
"4955",601000,"Powiat bialski",2009,17978
"4956",602000,"Powiat biłgorajski",2009,24305
"4957",603000,"Powiat chełmski",2009,148380
"4958",604000,"Powiat hrubieszowski",2009,79606
"4959",605000,"Powiat janowski",2009,5063
"4960",606000,"Powiat krasnostawski",2009,120127
"4961",607000,"Powiat kraśnicki",2009,53051
"4962",608000,"Powiat lubartowski",2009,32836
"4963",609000,"Powiat lubelski",2009,38689
"4964",610000,"Powiat łęczyński",2009,57454
"4965",611000,"Powiat łukowski",2009,55680
"4966",612000,"Powiat opolski",2009,26225
"4967",613000,"Powiat parczewski",2009,13277
"4968",614000,"Powiat puławski",2009,1752055
"4969",615000,"Powiat radzyński",2009,39906
"4970",616000,"Powiat rycki",2009,19666
"4971",617000,"Powiat świdnicki",2009,81395
"4972",618000,"Powiat tomaszowski",2009,13292
"4973",619000,"Powiat włodawski",2009,30477
"4974",620000,"Powiat zamojski",2009,61960
"4975",661000,"Powiat m.Biała Podlaska",2009,67964
"4976",662000,"Powiat m.Chełm",2009,1300080
"4977",663000,"Powiat m.Lublin",2009,773230
"4978",664000,"Powiat m.Zamość",2009,89142
"4979",801000,"Powiat gorzowski",2009,273760
"4980",802000,"Powiat krośnieński",2009,38819
"4981",803000,"Powiat międzyrzecki",2009,35926
"4982",804000,"Powiat nowosolski",2009,20982
"4983",805000,"Powiat słubicki",2009,11312
"4984",806000,"Powiat strzelecko-drezdenecki",2009,15425
"4985",807000,"Powiat sulęciński",2009,10678
"4986",808000,"Powiat świebodziński",2009,19335
"4987",809000,"Powiat zielonogórski",2009,130283
"4988",810000,"Powiat żagański",2009,78161
"4989",811000,"Powiat żarski",2009,290718
"4990",812000,"Powiat wschowski",2009,467
"4991",861000,"Powiat m.Gorzów Wielkopolski",2009,482471
"4992",862000,"Powiat m.Zielona Góra",2009,544105
"4993",1001000,"Powiat bełchatowski",2009,29634838
"4994",1002000,"Powiat kutnowski",2009,142529
"4995",1003000,"Powiat łaski",2009,13904
"4996",1004000,"Powiat łęczycki",2009,396
"4997",1005000,"Powiat łowicki",2009,60413
"4998",1006000,"Powiat łódzki wschodni",2009,16116
"4999",1007000,"Powiat opoczyński",2009,157565
"5000",1008000,"Powiat pabianicki",2009,85553
"5001",1009000,"Powiat pajęczański",2009,902241
"5002",1010000,"Powiat piotrkowski",2009,10182
"5003",1012000,"Powiat radomszczański",2009,89410
"5004",1013000,"Powiat rawski",2009,5549
"5005",1014000,"Powiat sieradzki",2009,75096
"5006",1015000,"Powiat skierniewicki",2009,1712
"5007",1016000,"Powiat tomaszowski",2009,170190
"5008",1017000,"Powiat wieluński",2009,66478
"5009",1018000,"Powiat wieruszowski",2009,92755
"5010",1019000,"Powiat zduńskowolski",2009,88119
"5011",1020000,"Powiat zgierski",2009,176588
"5012",1021000,"Powiat brzeziński",2009,10370
"5013",1061000,"Powiat m.Łódź",2009,2479713
"5014",1062000,"Powiat m.Piotrków Trybunalski",2009,125113
"5015",1063000,"Powiat m.Skierniewice",2009,95486
"5016",1201000,"Powiat bocheński",2009,61576
"5017",1202000,"Powiat brzeski",2009,34165
"5018",1203000,"Powiat chrzanowski",2009,1949303
"5019",1205000,"Powiat gorlicki",2009,51360
"5020",1206000,"Powiat krakowski",2009,1277375
"5021",1207000,"Powiat limanowski",2009,12052
"5022",1208000,"Powiat miechowski",2009,2334
"5023",1209000,"Powiat myślenicki",2009,16580
"5024",1210000,"Powiat nowosądecki",2009,56
"5025",1211000,"Powiat nowotarski",2009,16975
"5026",1212000,"Powiat olkuski",2009,256680
"5027",1213000,"Powiat oświęcimski",2009,586429
"5028",1214000,"Powiat proszowicki",2009,0
"5029",1215000,"Powiat suski",2009,11205
"5030",1216000,"Powiat tarnowski",2009,42120
"5031",1217000,"Powiat tatrzański",2009,6154
"5032",1218000,"Powiat wadowicki",2009,63946
"5033",1219000,"Powiat wielicki",2009,1435
"5034",1261000,"Powiat m.Kraków",2009,4910014
"5035",1262000,"Powiat m.Nowy Sącz",2009,93217
"5036",1263000,"Powiat m.Tarnów",2009,1247684
"5037",1401000,"Powiat białobrzeski",2009,14
"5038",1402000,"Powiat ciechanowski",2009,319899
"5039",1403000,"Powiat garwoliński",2009,30017
"5040",1404000,"Powiat gostyniński",2009,26409
"5041",1405000,"Powiat grodziski",2009,4467
"5042",1406000,"Powiat grójecki",2009,55000
"5043",1407000,"Powiat kozienicki",2009,10778848
"5044",1408000,"Powiat legionowski",2009,68574
"5045",1409000,"Powiat lipski",2009,8361
"5046",1410000,"Powiat łosicki",2009,18600
"5047",1411000,"Powiat makowski",2009,2651
"5048",1412000,"Powiat miński",2009,43610
"5049",1413000,"Powiat mławski",2009,15714
"5050",1414000,"Powiat nowodworski",2009,40260
"5051",1415000,"Powiat ostrołęcki",2009,1894
"5052",1416000,"Powiat ostrowski",2009,115055
"5053",1417000,"Powiat otwocki",2009,15250
"5054",1418000,"Powiat piaseczyński",2009,61377
"5055",1419000,"Powiat płocki",2009,416
"5056",1420000,"Powiat płoński",2009,28151
"5057",1421000,"Powiat pruszkowski",2009,132791
"5058",1422000,"Powiat przasnyski",2009,31273
"5059",1423000,"Powiat przysuski",2009,34729
"5060",1424000,"Powiat pułtuski",2009,17866
"5061",1425000,"Powiat radomski",2009,34969
"5062",1426000,"Powiat siedlecki",2009,10070
"5063",1427000,"Powiat sierpecki",2009,36968
"5064",1428000,"Powiat sochaczewski",2009,65064
"5065",1429000,"Powiat sokołowski",2009,61251
"5066",1430000,"Powiat szydłowiecki",2009,14035
"5067",1431000,"Powiat warszawski",2009,NA
"5068",1432000,"Powiat warszawski zachodni",2009,13956
"5069",1433000,"Powiat węgrowski",2009,12154
"5070",1434000,"Powiat wołomiński",2009,56821
"5071",1435000,"Powiat wyszkowski",2009,59967
"5072",1436000,"Powiat zwoleński",2009,13159
"5073",1437000,"Powiat żuromiński",2009,8329
"5074",1438000,"Powiat żyrardowski",2009,54572
"5075",1461000,"Powiat m.Ostrołęka",2009,2898767
"5076",1462000,"Powiat m.Płock",2009,6207103
"5077",1463000,"Powiat m.Radom",2009,259199
"5078",1464000,"Powiat m.Siedlce",2009,138697
"5079",1465000,"Powiat m. st. Warszawa",2009,6138778
"5080",1601000,"Powiat brzeski",2009,108625
"5081",1602000,"Powiat głubczycki",2009,9263
"5082",1603000,"Powiat kędzierzyńsko-kozielski",2009,1346836
"5083",1604000,"Powiat kluczborski",2009,49185
"5084",1605000,"Powiat krapkowicki",2009,3581844
"5085",1606000,"Powiat namysłowski",2009,22190
"5086",1607000,"Powiat nyski",2009,100055
"5087",1608000,"Powiat oleski",2009,10645
"5088",1609000,"Powiat opolski",2009,7967425
"5089",1610000,"Powiat prudnicki",2009,41097
"5090",1611000,"Powiat strzelecki",2009,40501
"5091",1661000,"Powiat m.Opole",2009,528155
"5092",1801000,"Powiat bieszczadzki",2009,15630
"5093",1802000,"Powiat brzozowski",2009,0
