"","Kod","Nazwa","rok","BEZROBOCIE_w_proc_ludnosci_aktywnej_zawodowo_proc"
"31778",2205000,"Powiat kartuski",2018,0.6
"31779",2206000,"Powiat kościerski",2018,1.8
"31780",2207000,"Powiat kwidzyński",2018,2.3
"31781",2208000,"Powiat lęborski",2018,2
"31782",2209000,"Powiat malborski",2018,4.4
"31783",2210000,"Powiat nowodworski",2018,3.2
"31784",2211000,"Powiat pucki",2018,1.6
"31785",2212000,"Powiat słupski",2018,2.1
"31786",2213000,"Powiat starogardzki",2018,1.5
"31787",2214000,"Powiat tczewski",2018,2.8
"31788",2215000,"Powiat wejherowski",2018,1.9
"31789",2216000,"Powiat sztumski",2018,3.1
"31790",2261000,"Powiat m.Gdańsk",2018,0.9
"31791",2262000,"Powiat m.Gdynia",2018,0.6
"31792",2263000,"Powiat m.Słupsk",2018,0.9
"31793",2264000,"Powiat m.Sopot",2018,0.5
"31794",2401000,"Powiat będziński",2018,3.3
"31795",2402000,"Powiat bielski",2018,1
"31796",2403000,"Powiat cieszyński",2018,2
"31797",2404000,"Powiat częstochowski",2018,2.7
"31798",2405000,"Powiat gliwicki",2018,1.8
"31799",2406000,"Powiat kłobucki",2018,2.6
"31800",2407000,"Powiat lubliniecki",2018,2.4
"31801",2408000,"Powiat mikołowski",2018,0.9
"31802",2409000,"Powiat myszkowski",2018,1.9
"31803",2410000,"Powiat pszczyński",2018,1
"31804",2411000,"Powiat raciborski",2018,1.7
"31805",2412000,"Powiat rybnicki",2018,2.2
"31806",2413000,"Powiat tarnogórski",2018,2.1
"31807",2414000,"Powiat bieruńsko-lędziński",2018,0.6
"31808",2415000,"Powiat wodzisławski",2018,1.7
"31809",2416000,"Powiat zawierciański",2018,3.3
"31810",2417000,"Powiat żywiecki",2018,2.5
"31811",2461000,"Powiat m.Bielsko-Biała",2018,0.6
"31812",2462000,"Powiat m.Bytom",2018,3.4
"31813",2463000,"Powiat m.Chorzów",2018,1.6
"31814",2464000,"Powiat m.Częstochowa",2018,1.2
"31815",2465000,"Powiat m.Dąbrowa Górnicza",2018,2.1
"31816",2466000,"Powiat m.Gliwice",2018,1.2
"31817",2467000,"Powiat m.Jastrzębie-Zdrój",2018,1.3
"31818",2468000,"Powiat m.Jaworzno",2018,1.4
"31819",2469000,"Powiat m.Katowice",2018,0.7
"31820",2470000,"Powiat m.Mysłowice",2018,2.1
"31821",2471000,"Powiat m.Piekary Śląskie",2018,2.8
"31822",2472000,"Powiat m.Ruda Śląska",2018,0.6
"31823",2473000,"Powiat m.Rybnik",2018,1.3
"31824",2474000,"Powiat m.Siemianowice Śląskie",2018,1.7
"31825",2475000,"Powiat m.Sosnowiec",2018,2.4
"31826",2476000,"Powiat m.Świętochłowice",2018,2.7
"31827",2477000,"Powiat m.Tychy",2018,0.8
"31828",2478000,"Powiat m.Zabrze",2018,2.1
"31829",2479000,"Powiat m.Żory",2018,0.9
"31830",2601000,"Powiat buski",2018,1.2
"31831",2602000,"Powiat jędrzejowski",2018,3
"31832",2603000,"Powiat kazimierski",2018,3.8
"31833",2604000,"Powiat kielecki",2018,3.2
"31834",2605000,"Powiat konecki",2018,3.2
"31835",2606000,"Powiat opatowski",2018,5.7
"31836",2607000,"Powiat ostrowiecki",2018,4.3
"31837",2608000,"Powiat pińczowski",2018,3.2
"31838",2609000,"Powiat sandomierski",2018,2.6
"31839",2610000,"Powiat skarżyski",2018,5.7
"31840",2611000,"Powiat starachowicki",2018,3.5
"31841",2612000,"Powiat staszowski",2018,2.4
"31842",2613000,"Powiat włoszczowski",2018,2.6
"31843",2661000,"Powiat m.Kielce",2018,2.1
"31844",2801000,"Powiat bartoszycki",2018,8.6
"31845",2802000,"Powiat braniewski",2018,9.9
"31846",2803000,"Powiat działdowski",2018,7.4
"31847",2804000,"Powiat elbląski",2018,6.5
"31848",2805000,"Powiat ełcki",2018,5.1
"31849",2806000,"Powiat giżycki",2018,2.5
"31850",2807000,"Powiat iławski",2018,0.9
"31851",2808000,"Powiat kętrzyński",2018,6.9
"31852",2809000,"Powiat lidzbarski",2018,5.7
"31853",2810000,"Powiat mrągowski",2018,2.6
"31854",2811000,"Powiat nidzicki",2018,2.6
"31855",2812000,"Powiat nowomiejski",2018,2.6
"31856",2813000,"Powiat olecki",2018,5.8
"31857",2814000,"Powiat olsztyński",2018,4.3
"31858",2815000,"Powiat ostródzki",2018,4.3
"31859",2816000,"Powiat piski",2018,4
"31860",2817000,"Powiat szczycieński",2018,2.6
"31861",2818000,"Powiat gołdapski",2018,4
"31862",2819000,"Powiat węgorzewski",2018,6.3
"31863",2861000,"Powiat m.Elbląg",2018,2.9
"31864",2862000,"Powiat m.Olsztyn",2018,1
"31865",3001000,"Powiat chodzieski",2018,2.4
"31866",3002000,"Powiat czarnkowsko-trzcianecki",2018,0.8
"31867",3003000,"Powiat gnieźnieński",2018,1.5
"31868",3004000,"Powiat gostyński",2018,2.1
"31869",3005000,"Powiat grodziski",2018,1.2
"31870",3006000,"Powiat jarociński",2018,1
"31871",3007000,"Powiat kaliski",2018,0.7
"31872",3008000,"Powiat kępiński",2018,0.7
"31873",3009000,"Powiat kolski",2018,0.7
"31874",3010000,"Powiat koniński",2018,3.4
"31875",3011000,"Powiat kościański",2018,1
"31876",3012000,"Powiat krotoszyński",2018,1.1
"31877",3013000,"Powiat leszczyński",2018,0.9
"31878",3014000,"Powiat międzychodzki",2018,1.2
"31879",3015000,"Powiat nowotomyski",2018,0.4
"31880",3016000,"Powiat obornicki",2018,0.7
"31881",3017000,"Powiat ostrowski",2018,0.7
"31882",3018000,"Powiat ostrzeszowski",2018,1.6
"31883",3019000,"Powiat pilski",2018,1.4
"31884",3020000,"Powiat pleszewski",2018,0.5
"31885",3021000,"Powiat poznański",2018,0.5
"31886",3022000,"Powiat rawicki",2018,1.2
"31887",3023000,"Powiat słupecki",2018,2.7
"31888",3024000,"Powiat szamotulski",2018,1.1
"31889",3025000,"Powiat średzki",2018,2.1
"31890",3026000,"Powiat śremski",2018,0.4
"31891",3027000,"Powiat turecki",2018,1.2
"31892",3028000,"Powiat wągrowiecki",2018,1.6
"31893",3029000,"Powiat wolsztyński",2018,0.4
"31894",3030000,"Powiat wrzesiński",2018,0.7
"31895",3031000,"Powiat złotowski",2018,2.3
"31896",3061000,"Powiat m.Kalisz",2018,0.6
"31897",3062000,"Powiat m.Konin",2018,2.4
"31898",3063000,"Powiat m.Leszno",2018,1.3
"31899",3064000,"Powiat m.Poznań",2018,0.4
"31900",3201000,"Powiat białogardzki",2018,8.2
"31901",3202000,"Powiat choszczeński",2018,6.4
"31902",3203000,"Powiat drawski",2018,5.4
"31903",3204000,"Powiat goleniowski",2018,2
"31904",3205000,"Powiat gryficki",2018,2.2
"31905",3206000,"Powiat gryfiński",2018,5
"31906",3207000,"Powiat kamieński",2018,6.5
"31907",3208000,"Powiat kołobrzeski",2018,0.5
"31908",3209000,"Powiat koszaliński",2018,4.7
"31909",3210000,"Powiat myśliborski",2018,3
"31910",3211000,"Powiat policki",2018,1.6
"31911",3212000,"Powiat pyrzycki",2018,4.9
"31912",3213000,"Powiat sławieński",2018,5.1
"31913",3214000,"Powiat stargardzki",2018,3.1
"31914",3215000,"Powiat szczecinecki",2018,5.9
"31915",3216000,"Powiat świdwiński",2018,5.1
"31916",3217000,"Powiat wałecki",2018,2.7
"31917",3218000,"Powiat łobeski",2018,9.3
"31918",3261000,"Powiat m.Koszalin",2018,2
"31919",3262000,"Powiat m.Szczecin",2018,0.7
"31920",3263000,"Powiat m.Świnoujście",2018,1.5
"31921",201000,"Powiat bolesławiecki",2019,0.9
"31922",202000,"Powiat dzierżoniowski",2019,1.1
"31923",203000,"Powiat głogowski",2019,3.1
"31924",204000,"Powiat górowski",2019,6
"31925",205000,"Powiat jaworski",2019,4.5
"31926",206000,"Powiat jeleniogórski",2019,3.8
"31927",207000,"Powiat kamiennogórski",2019,1.3
"31928",208000,"Powiat kłodzki",2019,4
"31929",209000,"Powiat legnicki",2019,4.2
"31930",210000,"Powiat lubański",2019,2.2
"31931",211000,"Powiat lubiński",2019,1.2
"31932",212000,"Powiat lwówecki",2019,4.3
"31933",213000,"Powiat milicki",2019,2.7
"31934",214000,"Powiat oleśnicki",2019,1.7
"31935",215000,"Powiat oławski",2019,1.9
"31936",216000,"Powiat polkowicki",2019,1.6
"31937",217000,"Powiat strzeliński",2019,4.1
"31938",218000,"Powiat średzki",2019,1.8
"31939",219000,"Powiat świdnicki",2019,1.6
"31940",220000,"Powiat trzebnicki",2019,2.2
"31941",221000,"Powiat wałbrzyski",2019,3.8
"31942",222000,"Powiat wołowski",2019,5.5
"31943",223000,"Powiat wrocławski",2019,0.6
"31944",224000,"Powiat ząbkowicki",2019,3.1
"31945",225000,"Powiat zgorzelecki",2019,1.8
"31946",226000,"Powiat złotoryjski",2019,5.6
"31947",261000,"Powiat m.Jelenia Góra",2019,0.8
"31948",262000,"Powiat m.Legnica",2019,1.8
"31949",264000,"Powiat m.Wrocław",2019,0.6
"31950",265000,"Powiat m.Wałbrzych od 2013",2019,1.2
"31951",401000,"Powiat aleksandrowski",2019,5
"31952",402000,"Powiat brodnicki",2019,2.4
"31953",403000,"Powiat bydgoski",2019,1.5
"31954",404000,"Powiat chełmiński",2019,5.1
"31955",405000,"Powiat golubsko-dobrzyński",2019,4.2
"31956",406000,"Powiat grudziądzki",2019,4.9
"31957",407000,"Powiat inowrocławski",2019,4.3
"31958",408000,"Powiat lipnowski",2019,6
"31959",409000,"Powiat mogileński",2019,4
"31960",410000,"Powiat nakielski",2019,4.3
"31961",411000,"Powiat radziejowski",2019,8.6
"31962",412000,"Powiat rypiński",2019,3.4
"31963",413000,"Powiat sępoleński",2019,4.6
"31964",414000,"Powiat świecki",2019,2.4
"31965",415000,"Powiat toruński",2019,3.3
"31966",416000,"Powiat tucholski",2019,4
"31967",417000,"Powiat wąbrzeski",2019,5.7
"31968",418000,"Powiat włocławski",2019,7.8
"31969",419000,"Powiat żniński",2019,3.5
"31970",461000,"Powiat m.Bydgoszcz",2019,1
"31971",462000,"Powiat m.Grudziądz",2019,3.1
"31972",463000,"Powiat m.Toruń",2019,1.5
"31973",464000,"Powiat m.Włocławek",2019,4.6
"31974",601000,"Powiat bialski",2019,4.4
"31975",602000,"Powiat biłgorajski",2019,1.4
"31976",603000,"Powiat chełmski",2019,4.9
"31977",604000,"Powiat hrubieszowski",2019,5.9
"31978",605000,"Powiat janowski",2019,3.8
"31979",606000,"Powiat krasnostawski",2019,5.4
"31980",607000,"Powiat kraśnicki",2019,4.8
"31981",608000,"Powiat lubartowski",2019,5.1
"31982",609000,"Powiat lubelski",2019,2.1
"31983",610000,"Powiat łęczyński",2019,1.7
"31984",611000,"Powiat łukowski",2019,1.3
"31985",612000,"Powiat opolski",2019,3.8
"31986",613000,"Powiat parczewski",2019,3.2
"31987",614000,"Powiat puławski",2019,1.8
"31988",615000,"Powiat radzyński",2019,2.2
"31989",616000,"Powiat rycki",2019,2.9
"31990",617000,"Powiat świdnicki",2019,3.8
"31991",618000,"Powiat tomaszowski",2019,2.3
"31992",619000,"Powiat włodawski",2019,6.8
"31993",620000,"Powiat zamojski",2019,3.3
"31994",661000,"Powiat m.Biała Podlaska",2019,4.6
"31995",662000,"Powiat m.Chełm",2019,3.9
"31996",663000,"Powiat m.Lublin",2019,2.2
"31997",664000,"Powiat m.Zamość",2019,3.7
"31998",801000,"Powiat gorzowski",2019,0.9
"31999",802000,"Powiat krośnieński",2019,2.9
"32000",803000,"Powiat międzyrzecki",2019,3.2
"32001",804000,"Powiat nowosolski",2019,2
"32002",805000,"Powiat słubicki",2019,0.6
"32003",806000,"Powiat strzelecko-drezdenecki",2019,2.9
"32004",807000,"Powiat sulęciński",2019,1.7
"32005",808000,"Powiat świebodziński",2019,0.8
"32006",809000,"Powiat zielonogórski",2019,1.8
"32007",810000,"Powiat żagański",2019,2.4
"32008",811000,"Powiat żarski",2019,1.8
"32009",812000,"Powiat wschowski",2019,3.1
"32010",861000,"Powiat m.Gorzów Wielkopolski",2019,0.3
"32011",862000,"Powiat m.Zielona Góra",2019,0.6
"32012",1001000,"Powiat bełchatowski",2019,1.9
"32013",1002000,"Powiat kutnowski",2019,3.7
"32014",1003000,"Powiat łaski",2019,2.3
"32015",1004000,"Powiat łęczycki",2019,3.2
"32016",1005000,"Powiat łowicki",2019,2
"32017",1006000,"Powiat łódzki wschodni",2019,2.7
"32018",1007000,"Powiat opoczyński",2019,1.4
"32019",1008000,"Powiat pabianicki",2019,2.4
"32020",1009000,"Powiat pajęczański",2019,2.3
"32021",1010000,"Powiat piotrkowski",2019,1.8
"32022",1011000,"Powiat poddębicki",2019,2.8
"32023",1012000,"Powiat radomszczański",2019,2
"32024",1013000,"Powiat rawski",2019,1.1
"32025",1014000,"Powiat sieradzki",2019,1.8
"32026",1015000,"Powiat skierniewicki",2019,1.5
"32027",1016000,"Powiat tomaszowski",2019,2.3
"32028",1017000,"Powiat wieluński",2019,2.6
"32029",1018000,"Powiat wieruszowski",2019,1.2
"32030",1019000,"Powiat zduńskowolski",2019,2.4
"32031",1020000,"Powiat zgierski",2019,1.7
"32032",1021000,"Powiat brzeziński",2019,2.4
"32033",1061000,"Powiat m.Łódź",2019,2.2
"32034",1062000,"Powiat m.Piotrków Trybunalski",2019,1.9
"32035",1063000,"Powiat m.Skierniewice",2019,2.1
"32036",1201000,"Powiat bocheński",2019,1
"32037",1202000,"Powiat brzeski",2019,1.9
"32038",1203000,"Powiat chrzanowski",2019,2.2
"32039",1204000,"Powiat dąbrowski",2019,4.2
"32040",1205000,"Powiat gorlicki",2019,1.6
"32041",1206000,"Powiat krakowski",2019,1.4
"32042",1207000,"Powiat limanowski",2019,2.4
"32043",1208000,"Powiat miechowski",2019,1.7
"32044",1209000,"Powiat myślenicki",2019,0.4
"32045",1210000,"Powiat nowosądecki",2019,3.5
"32046",1211000,"Powiat nowotarski",2019,1.6
"32047",1212000,"Powiat olkuski",2019,2.9
"32048",1213000,"Powiat oświęcimski",2019,1.8
"32049",1214000,"Powiat proszowicki",2019,1.7
"32050",1215000,"Powiat suski",2019,1.2
"32051",1216000,"Powiat tarnowski",2019,2.3
"32052",1217000,"Powiat tatrzański",2019,4
"32053",1218000,"Powiat wadowicki",2019,1.7
"32054",1219000,"Powiat wielicki",2019,1.7
"32055",1261000,"Powiat m.Kraków",2019,0.7
"32056",1262000,"Powiat m.Nowy Sącz",2019,0.6
"32057",1263000,"Powiat m.Tarnów",2019,1.7
"32058",1401000,"Powiat białobrzeski",2019,3.4
"32059",1402000,"Powiat ciechanowski",2019,3.1
"32060",1403000,"Powiat garwoliński",2019,3.9
"32061",1404000,"Powiat gostyniński",2019,5.1
"32062",1405000,"Powiat grodziski",2019,0.7
"32063",1406000,"Powiat grójecki",2019,0.5
"32064",1407000,"Powiat kozienicki",2019,5
"32065",1408000,"Powiat legionowski",2019,2.3
"32066",1409000,"Powiat lipski",2019,3.8
"32067",1410000,"Powiat łosicki",2019,1.5
"32068",1411000,"Powiat makowski",2019,8.5
"32069",1412000,"Powiat miński",2019,2.1
"32070",1413000,"Powiat mławski",2019,1.8
"32071",1414000,"Powiat nowodworski",2019,2.5
"32072",1415000,"Powiat ostrołęcki",2019,4.1
"32073",1416000,"Powiat ostrowski",2019,3.5
"32074",1417000,"Powiat otwocki",2019,1.1
"32075",1418000,"Powiat piaseczyński",2019,1.2
"32076",1419000,"Powiat płocki",2019,4.6
"32077",1420000,"Powiat płoński",2019,4.2
"32078",1421000,"Powiat pruszkowski",2019,1
"32079",1422000,"Powiat przasnyski",2019,3.9
"32080",1423000,"Powiat przysuski",2019,9.4
"32081",1424000,"Powiat pułtuski",2019,5.6
"32082",1425000,"Powiat radomski",2019,7.6
"32083",1426000,"Powiat siedlecki",2019,1.6
"32084",1427000,"Powiat sierpecki",2019,7.7
"32085",1428000,"Powiat sochaczewski",2019,1.6
"32086",1429000,"Powiat sokołowski",2019,2
"32087",1430000,"Powiat szydłowiecki",2019,11.1
"32088",1432000,"Powiat warszawski zachodni",2019,0.6
"32089",1433000,"Powiat węgrowski",2019,2.4
"32090",1434000,"Powiat wołomiński",2019,2.4
"32091",1435000,"Powiat wyszkowski",2019,0.5
"32092",1436000,"Powiat zwoleński",2019,3.5
"32093",1437000,"Powiat żuromiński",2019,6.9
"32094",1438000,"Powiat żyrardowski",2019,4.9
"32095",1461000,"Powiat m.Ostrołęka",2019,4.1
"32096",1462000,"Powiat m.Płock",2019,2.8
"32097",1463000,"Powiat m.Radom",2019,5
"32098",1464000,"Powiat m.Siedlce",2019,1.4
"32099",1465000,"Powiat m. st. Warszawa",2019,0.4
"32100",1601000,"Powiat brzeski",2019,2.4
"32101",1602000,"Powiat głubczycki",2019,3.5
"32102",1603000,"Powiat kędzierzyńsko-kozielski",2019,3
"32103",1604000,"Powiat kluczborski",2019,2.9
"32104",1605000,"Powiat krapkowicki",2019,2.2
"32105",1606000,"Powiat namysłowski",2019,3
"32106",1607000,"Powiat nyski",2019,2.1
"32107",1608000,"Powiat oleski",2019,1.5
"32108",1609000,"Powiat opolski",2019,1.6
"32109",1610000,"Powiat prudnicki",2019,2.9
"32110",1611000,"Powiat strzelecki",2019,1.7
"32111",1661000,"Powiat m.Opole",2019,0.8
"32112",1801000,"Powiat bieszczadzki",2019,6.3
"32113",1802000,"Powiat brzozowski",2019,7.7
"32114",1803000,"Powiat dębicki",2019,1.5
"32115",1804000,"Powiat jarosławski",2019,5
"32116",1805000,"Powiat jasielski",2019,4.3
"32117",1806000,"Powiat kolbuszowski",2019,2.9
"32118",1807000,"Powiat krośnieński",2019,1.6
"32119",1808000,"Powiat leżajski",2019,5.4
"32120",1809000,"Powiat lubaczowski",2019,2.3
"32121",1810000,"Powiat łańcucki",2019,4.1
"32122",1811000,"Powiat mielecki",2019,1.3
"32123",1812000,"Powiat niżański",2019,7
"32124",1813000,"Powiat przemyski",2019,5.8
"32125",1814000,"Powiat przeworski",2019,5.2
"32126",1815000,"Powiat ropczycko-sędziszowski",2019,4.3
"32127",1816000,"Powiat rzeszowski",2019,4
"32128",1817000,"Powiat sanocki",2019,2.6
"32129",1818000,"Powiat stalowowolski",2019,1.4
"32130",1819000,"Powiat strzyżowski",2019,6.4
"32131",1820000,"Powiat tarnobrzeski",2019,2.2
"32132",1821000,"Powiat leski",2019,7
"32133",1861000,"Powiat m.Krosno",2019,0.7
"32134",1862000,"Powiat m.Przemyśl",2019,5.4
"32135",1863000,"Powiat m.Rzeszów",2019,2.6
"32136",1864000,"Powiat m.Tarnobrzeg",2019,2.9
"32137",2001000,"Powiat augustowski",2019,4.4
"32138",2002000,"Powiat białostocki",2019,3.4
"32139",2003000,"Powiat bielski",2019,2
"32140",2004000,"Powiat grajewski",2019,4.7
"32141",2005000,"Powiat hajnowski",2019,3
"32142",2006000,"Powiat kolneński",2019,7.8
"32143",2007000,"Powiat łomżyński",2019,2.1
"32144",2008000,"Powiat moniecki",2019,2.8
"32145",2009000,"Powiat sejneński",2019,5.2
"32146",2010000,"Powiat siemiatycki",2019,2.9
"32147",2011000,"Powiat sokólski",2019,5.2
"32148",2012000,"Powiat suwalski",2019,1.2
"32149",2013000,"Powiat wysokomazowiecki",2019,2.6
"32150",2014000,"Powiat zambrowski",2019,2.2
"32151",2061000,"Powiat m.Białystok",2019,2.3
"32152",2062000,"Powiat m.Łomża",2019,2.6
"32153",2063000,"Powiat m.Suwałki",2019,1.5
"32154",2201000,"Powiat bytowski",2019,2.9
"32155",2202000,"Powiat chojnicki",2019,3.4
"32156",2203000,"Powiat człuchowski",2019,2.8
"32157",2204000,"Powiat gdański",2019,1.5
"32158",2205000,"Powiat kartuski",2019,0.4
"32159",2206000,"Powiat kościerski",2019,1.8
"32160",2207000,"Powiat kwidzyński",2019,2
"32161",2208000,"Powiat lęborski",2019,3
"32162",2209000,"Powiat malborski",2019,3.5
"32163",2210000,"Powiat nowodworski",2019,3.3
"32164",2211000,"Powiat pucki",2019,1.5
"32165",2212000,"Powiat słupski",2019,1.8
"32166",2213000,"Powiat starogardzki",2019,1.5
"32167",2214000,"Powiat tczewski",2019,2.2
"32168",2215000,"Powiat wejherowski",2019,1.6
"32169",2216000,"Powiat sztumski",2019,2.6
"32170",2261000,"Powiat m.Gdańsk",2019,0.9
"32171",2262000,"Powiat m.Gdynia",2019,0.5
"32172",2263000,"Powiat m.Słupsk",2019,0.7
"32173",2264000,"Powiat m.Sopot",2019,0.3
"32174",2401000,"Powiat będziński",2019,1.7
"32175",2402000,"Powiat bielski",2019,0.8
"32176",2403000,"Powiat cieszyński",2019,1.6
"32177",2404000,"Powiat częstochowski",2019,2.1
"32178",2405000,"Powiat gliwicki",2019,1.3
"32179",2406000,"Powiat kłobucki",2019,2.2
"32180",2407000,"Powiat lubliniecki",2019,2.3
"32181",2408000,"Powiat mikołowski",2019,0.7
"32182",2409000,"Powiat myszkowski",2019,1.5
"32183",2410000,"Powiat pszczyński",2019,0.9
"32184",2411000,"Powiat raciborski",2019,1.4
"32185",2412000,"Powiat rybnicki",2019,1.7
"32186",2413000,"Powiat tarnogórski",2019,1.8
"32187",2414000,"Powiat bieruńsko-lędziński",2019,0.4
"32188",2415000,"Powiat wodzisławski",2019,1.4
"32189",2416000,"Powiat zawierciański",2019,2.2
"32190",2417000,"Powiat żywiecki",2019,2.2
"32191",2461000,"Powiat m.Bielsko-Biała",2019,0.5
"32192",2462000,"Powiat m.Bytom",2019,2.7
"32193",2463000,"Powiat m.Chorzów",2019,0.9
"32194",2464000,"Powiat m.Częstochowa",2019,0.7
"32195",2465000,"Powiat m.Dąbrowa Górnicza",2019,1.3
"32196",2466000,"Powiat m.Gliwice",2019,0.8
"32197",2467000,"Powiat m.Jastrzębie-Zdrój",2019,1.2
"32198",2468000,"Powiat m.Jaworzno",2019,1.2
"32199",2469000,"Powiat m.Katowice",2019,0.2
"32200",2470000,"Powiat m.Mysłowice",2019,1.6
"32201",2471000,"Powiat m.Piekary Śląskie",2019,2.5
"32202",2472000,"Powiat m.Ruda Śląska",2019,0.3
"32203",2473000,"Powiat m.Rybnik",2019,0.8
"32204",2474000,"Powiat m.Siemianowice Śląskie",2019,0.9
"32205",2475000,"Powiat m.Sosnowiec",2019,1.7
"32206",2476000,"Powiat m.Świętochłowice",2019,1.8
"32207",2477000,"Powiat m.Tychy",2019,0.5
"32208",2478000,"Powiat m.Zabrze",2019,1.4
"32209",2479000,"Powiat m.Żory",2019,0.7
"32210",2601000,"Powiat buski",2019,1.1
"32211",2602000,"Powiat jędrzejowski",2019,3.1
"32212",2603000,"Powiat kazimierski",2019,3.2
"32213",2604000,"Powiat kielecki",2019,3.3
"32214",2605000,"Powiat konecki",2019,3.3
"32215",2606000,"Powiat opatowski",2019,6.2
"32216",2607000,"Powiat ostrowiecki",2019,3.6
"32217",2608000,"Powiat pińczowski",2019,3.1
"32218",2609000,"Powiat sandomierski",2019,2.7
"32219",2610000,"Powiat skarżyski",2019,5.7
"32220",2611000,"Powiat starachowicki",2019,3.3
"32221",2612000,"Powiat staszowski",2019,2.3
"32222",2613000,"Powiat włoszczowski",2019,2.7
"32223",2661000,"Powiat m.Kielce",2019,2
"32224",2801000,"Powiat bartoszycki",2019,6.6
"32225",2802000,"Powiat braniewski",2019,8.9
"32226",2803000,"Powiat działdowski",2019,6.3
"32227",2804000,"Powiat elbląski",2019,5.5
"32228",2805000,"Powiat ełcki",2019,3.7
"32229",2806000,"Powiat giżycki",2019,2.1
"32230",2807000,"Powiat iławski",2019,0.8
"32231",2808000,"Powiat kętrzyński",2019,6.7
"32232",2809000,"Powiat lidzbarski",2019,4.9
"32233",2810000,"Powiat mrągowski",2019,2.3
"32234",2811000,"Powiat nidzicki",2019,2.2
"32235",2812000,"Powiat nowomiejski",2019,2.5
"32236",2813000,"Powiat olecki",2019,4.2
"32237",2814000,"Powiat olsztyński",2019,2.8
"32238",2815000,"Powiat ostródzki",2019,3.4
