"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_przedprodukcyjnym_proc"
"3934",1208000,"Powiat miechowski",2012,17.7
"3935",1209000,"Powiat myślenicki",2012,22.3
"3936",1210000,"Powiat nowosądecki",2012,24.4
"3937",1211000,"Powiat nowotarski",2012,22
"3938",1212000,"Powiat olkuski",2012,17.2
"3939",1213000,"Powiat oświęcimski",2012,17.9
"3940",1214000,"Powiat proszowicki",2012,18.8
"3941",1215000,"Powiat suski",2012,21.5
"3942",1216000,"Powiat tarnowski",2012,21.3
"3943",1217000,"Powiat tatrzański",2012,20
"3944",1218000,"Powiat wadowicki",2012,20.5
"3945",1219000,"Powiat wielicki",2012,21
"3946",1261000,"Powiat m.Kraków",2012,15.4
"3947",1262000,"Powiat m.Nowy Sącz",2012,19.2
"3948",1263000,"Powiat m.Tarnów",2012,16.3
"3949",1401000,"Powiat białobrzeski",2012,21.2
"3950",1402000,"Powiat ciechanowski",2012,18.9
"3951",1403000,"Powiat garwoliński",2012,21.8
"3952",1404000,"Powiat gostyniński",2012,18.2
"3953",1405000,"Powiat grodziski",2012,20
"3954",1406000,"Powiat grójecki",2012,19.2
"3955",1407000,"Powiat kozienicki",2012,18.5
"3956",1408000,"Powiat legionowski",2012,20.8
"3957",1409000,"Powiat lipski",2012,17.3
"3958",1410000,"Powiat łosicki",2012,19
"3959",1411000,"Powiat makowski",2012,20.4
"3960",1412000,"Powiat miński",2012,20.7
"3961",1413000,"Powiat mławski",2012,20
"3962",1414000,"Powiat nowodworski",2012,19.3
"3963",1415000,"Powiat ostrołęcki",2012,22.2
"3964",1416000,"Powiat ostrowski",2012,19.8
"3965",1417000,"Powiat otwocki",2012,19.4
"3966",1418000,"Powiat piaseczyński",2012,21.6
"3967",1419000,"Powiat płocki",2012,20.3
"3968",1420000,"Powiat płoński",2012,19.6
"3969",1421000,"Powiat pruszkowski",2012,18.9
"3970",1422000,"Powiat przasnyski",2012,21
"3971",1423000,"Powiat przysuski",2012,19.1
"3972",1424000,"Powiat pułtuski",2012,20.3
"3973",1425000,"Powiat radomski",2012,21.5
"3974",1426000,"Powiat siedlecki",2012,21.2
"3975",1427000,"Powiat sierpecki",2012,20.1
"3976",1428000,"Powiat sochaczewski",2012,19.2
"3977",1429000,"Powiat sokołowski",2012,18.5
"3978",1430000,"Powiat szydłowiecki",2012,20
"3979",1432000,"Powiat warszawski zachodni",2012,20.1
"3980",1433000,"Powiat węgrowski",2012,19.5
"3981",1434000,"Powiat wołomiński",2012,21.7
"3982",1435000,"Powiat wyszkowski",2012,21
"3983",1436000,"Powiat zwoleński",2012,19.9
"3984",1437000,"Powiat żuromiński",2012,20.1
"3985",1438000,"Powiat żyrardowski",2012,18.9
"3986",1461000,"Powiat m.Ostrołęka",2012,18.4
"3987",1462000,"Powiat m.Płock",2012,17.2
"3988",1463000,"Powiat m.Radom",2012,17.6
"3989",1464000,"Powiat m.Siedlce",2012,18.8
"3990",1465000,"Powiat m. st. Warszawa",2012,15.8
"3991",1601000,"Powiat brzeski",2012,18.5
"3992",1602000,"Powiat głubczycki",2012,17.1
"3993",1603000,"Powiat kędzierzyńsko-kozielski",2012,16
"3994",1604000,"Powiat kluczborski",2012,16.7
"3995",1605000,"Powiat krapkowicki",2012,16.3
"3996",1606000,"Powiat namysłowski",2012,18.2
"3997",1607000,"Powiat nyski",2012,16.8
"3998",1608000,"Powiat oleski",2012,16.7
"3999",1609000,"Powiat opolski",2012,16.4
"4000",1610000,"Powiat prudnicki",2012,17
"4001",1611000,"Powiat strzelecki",2012,16.1
"4002",1661000,"Powiat m.Opole",2012,14.7
"4003",1801000,"Powiat bieszczadzki",2012,19.1
"4004",1802000,"Powiat brzozowski",2012,21.1
"4005",1803000,"Powiat dębicki",2012,20.3
"4006",1804000,"Powiat jarosławski",2012,19.7
"4007",1805000,"Powiat jasielski",2012,19.2
"4008",1806000,"Powiat kolbuszowski",2012,20.6
"4009",1807000,"Powiat krośnieński",2012,20.3
"4010",1808000,"Powiat leżajski",2012,20.3
"4011",1809000,"Powiat lubaczowski",2012,19.3
"4012",1810000,"Powiat łańcucki",2012,20.6
"4013",1811000,"Powiat mielecki",2012,19.5
"4014",1812000,"Powiat niżański",2012,19.1
"4015",1813000,"Powiat przemyski",2012,20.8
"4016",1814000,"Powiat przeworski",2012,20.2
"4017",1815000,"Powiat ropczycko-sędziszowski",2012,21.4
"4018",1816000,"Powiat rzeszowski",2012,20.9
"4019",1817000,"Powiat sanocki",2012,19.1
"4020",1818000,"Powiat stalowowolski",2012,17.7
"4021",1819000,"Powiat strzyżowski",2012,20
"4022",1820000,"Powiat tarnobrzeski",2012,18.9
"4023",1821000,"Powiat leski",2012,18.5
"4024",1861000,"Powiat m.Krosno",2012,17.1
"4025",1862000,"Powiat m.Przemyśl",2012,17
"4026",1863000,"Powiat m.Rzeszów",2012,17.2
"4027",1864000,"Powiat m.Tarnobrzeg",2012,16.9
"4028",2001000,"Powiat augustowski",2012,19
"4029",2002000,"Powiat białostocki",2012,18.6
"4030",2003000,"Powiat bielski",2012,16.9
"4031",2004000,"Powiat grajewski",2012,19.7
"4032",2005000,"Powiat hajnowski",2012,14.5
"4033",2006000,"Powiat kolneński",2012,20.7
"4034",2007000,"Powiat łomżyński",2012,20.9
"4035",2008000,"Powiat moniecki",2012,18.2
"4036",2009000,"Powiat sejneński",2012,18.4
"4037",2010000,"Powiat siemiatycki",2012,17.5
"4038",2011000,"Powiat sokólski",2012,17.8
"4039",2012000,"Powiat suwalski",2012,21.2
"4040",2013000,"Powiat wysokomazowiecki",2012,19.5
"4041",2014000,"Powiat zambrowski",2012,19.6
"4042",2061000,"Powiat m.Białystok",2012,16.8
"4043",2062000,"Powiat m.Łomża",2012,17.7
"4044",2063000,"Powiat m.Suwałki",2012,19.7
"4045",2201000,"Powiat bytowski",2012,21.8
"4046",2202000,"Powiat chojnicki",2012,22
"4047",2203000,"Powiat człuchowski",2012,20.4
"4048",2204000,"Powiat gdański",2012,22.5
"4049",2205000,"Powiat kartuski",2012,26.1
"4050",2206000,"Powiat kościerski",2012,23.2
"4051",2207000,"Powiat kwidzyński",2012,21.4
"4052",2208000,"Powiat lęborski",2012,20.7
"4053",2209000,"Powiat malborski",2012,19.4
"4054",2210000,"Powiat nowodworski",2012,20.2
"4055",2211000,"Powiat pucki",2012,22.5
"4056",2212000,"Powiat słupski",2012,20.4
"4057",2213000,"Powiat starogardzki",2012,21.7
"4058",2214000,"Powiat tczewski",2012,20.7
"4059",2215000,"Powiat wejherowski",2012,22.8
"4060",2216000,"Powiat sztumski",2012,20.9
"4061",2261000,"Powiat m.Gdańsk",2012,15.9
"4062",2262000,"Powiat m.Gdynia",2012,16
"4063",2263000,"Powiat m.Słupsk",2012,16.1
"4064",2264000,"Powiat m.Sopot",2012,12.1
"4065",2401000,"Powiat będziński",2012,15.8
"4066",2402000,"Powiat bielski",2012,19.4
"4067",2403000,"Powiat cieszyński",2012,19.2
"4068",2404000,"Powiat częstochowski",2012,17.8
"4069",2405000,"Powiat gliwicki",2012,17.6
"4070",2406000,"Powiat kłobucki",2012,18.3
"4071",2407000,"Powiat lubliniecki",2012,18.4
"4072",2408000,"Powiat mikołowski",2012,18.6
"4073",2409000,"Powiat myszkowski",2012,17.1
"4074",2410000,"Powiat pszczyński",2012,20.5
"4075",2411000,"Powiat raciborski",2012,16.4
"4076",2412000,"Powiat rybnicki",2012,19.2
"4077",2413000,"Powiat tarnogórski",2012,16.9
"4078",2414000,"Powiat bieruńsko-lędziński",2012,19.2
"4079",2415000,"Powiat wodzisławski",2012,18.3
"4080",2416000,"Powiat zawierciański",2012,16.3
"4081",2417000,"Powiat żywiecki",2012,19.6
"4082",2461000,"Powiat m.Bielsko-Biała",2012,16.8
"4083",2462000,"Powiat m.Bytom",2012,16.2
"4084",2463000,"Powiat m.Chorzów",2012,16.9
"4085",2464000,"Powiat m.Częstochowa",2012,15.3
"4086",2465000,"Powiat m.Dąbrowa Górnicza",2012,15.2
"4087",2466000,"Powiat m.Gliwice",2012,15.6
"4088",2467000,"Powiat m.Jastrzębie-Zdrój",2012,18.3
"4089",2468000,"Powiat m.Jaworzno",2012,16.2
"4090",2469000,"Powiat m.Katowice",2012,14.4
"4091",2470000,"Powiat m.Mysłowice",2012,17.2
"4092",2471000,"Powiat m.Piekary Śląskie",2012,16.5
"4093",2472000,"Powiat m.Ruda Śląska",2012,17.6
"4094",2473000,"Powiat m.Rybnik",2012,17.9
"4095",2474000,"Powiat m.Siemianowice Śląskie",2012,16
"4096",2475000,"Powiat m.Sosnowiec",2012,14.2
"4097",2476000,"Powiat m.Świętochłowice",2012,16.9
"4098",2477000,"Powiat m.Tychy",2012,16.4
"4099",2478000,"Powiat m.Zabrze",2012,16
"4100",2479000,"Powiat m.Żory",2012,19.1
"4101",2601000,"Powiat buski",2012,17.4
"4102",2602000,"Powiat jędrzejowski",2012,18.7
"4103",2603000,"Powiat kazimierski",2012,16.5
"4104",2604000,"Powiat kielecki",2012,20.3
"4105",2605000,"Powiat konecki",2012,17.3
"4106",2606000,"Powiat opatowski",2012,17.8
"4107",2607000,"Powiat ostrowiecki",2012,16.4
"4108",2608000,"Powiat pińczowski",2012,17
"4109",2609000,"Powiat sandomierski",2012,17.7
"4110",2610000,"Powiat skarżyski",2012,15.5
"4111",2611000,"Powiat starachowicki",2012,17.1
"4112",2612000,"Powiat staszowski",2012,19
"4113",2613000,"Powiat włoszczowski",2012,18.7
"4114",2661000,"Powiat m.Kielce",2012,15.6
"4115",2801000,"Powiat bartoszycki",2012,18.5
"4116",2802000,"Powiat braniewski",2012,19.1
"4117",2803000,"Powiat działdowski",2012,20.9
"4118",2804000,"Powiat elbląski",2012,20.8
"4119",2805000,"Powiat ełcki",2012,20.4
"4120",2806000,"Powiat giżycki",2012,18.6
"4121",2807000,"Powiat iławski",2012,21
"4122",2808000,"Powiat kętrzyński",2012,17.9
"4123",2809000,"Powiat lidzbarski",2012,18.7
"4124",2810000,"Powiat mrągowski",2012,19.4
"4125",2811000,"Powiat nidzicki",2012,20.6
"4126",2812000,"Powiat nowomiejski",2012,22.3
"4127",2813000,"Powiat olecki",2012,20.4
"4128",2814000,"Powiat olsztyński",2012,20
"4129",2815000,"Powiat ostródzki",2012,20
"4130",2816000,"Powiat piski",2012,20.1
"4131",2817000,"Powiat szczycieński",2012,20.3
"4132",2818000,"Powiat gołdapski",2012,20.5
"4133",2819000,"Powiat węgorzewski",2012,17.6
"4134",2861000,"Powiat m.Elbląg",2012,17.2
"4135",2862000,"Powiat m.Olsztyn",2012,16.4
"4136",3001000,"Powiat chodzieski",2012,20.1
"4137",3002000,"Powiat czarnkowsko-trzcianecki",2012,20.5
"4138",3003000,"Powiat gnieźnieński",2012,20
"4139",3004000,"Powiat gostyński",2012,20.1
"4140",3005000,"Powiat grodziski",2012,22
"4141",3006000,"Powiat jarociński",2012,20
"4142",3007000,"Powiat kaliski",2012,20.1
"4143",3008000,"Powiat kępiński",2012,20.2
"4144",3009000,"Powiat kolski",2012,19.5
"4145",3010000,"Powiat koniński",2012,21.2
"4146",3011000,"Powiat kościański",2012,19.6
"4147",3012000,"Powiat krotoszyński",2012,20.4
"4148",3013000,"Powiat leszczyński",2012,22.1
"4149",3014000,"Powiat międzychodzki",2012,20.3
"4150",3015000,"Powiat nowotomyski",2012,21.1
"4151",3016000,"Powiat obornicki",2012,21.1
"4152",3017000,"Powiat ostrowski",2012,19
"4153",3018000,"Powiat ostrzeszowski",2012,20.6
"4154",3019000,"Powiat pilski",2012,19.6
"4155",3020000,"Powiat pleszewski",2012,20.3
"4156",3021000,"Powiat poznański",2012,21.8
"4157",3022000,"Powiat rawicki",2012,20.7
"4158",3023000,"Powiat słupecki",2012,19.7
"4159",3024000,"Powiat szamotulski",2012,20.1
"4160",3025000,"Powiat średzki",2012,20.1
"4161",3026000,"Powiat śremski",2012,20.6
"4162",3027000,"Powiat turecki",2012,19.9
"4163",3028000,"Powiat wągrowiecki",2012,21.2
"4164",3029000,"Powiat wolsztyński",2012,21.5
"4165",3030000,"Powiat wrzesiński",2012,20.1
"4166",3031000,"Powiat złotowski",2012,20.7
"4167",3061000,"Powiat m.Kalisz",2012,17.1
"4168",3062000,"Powiat m.Konin",2012,16.5
"4169",3063000,"Powiat m.Leszno",2012,18.3
"4170",3064000,"Powiat m.Poznań",2012,15.4
"4171",3201000,"Powiat białogardzki",2012,19.4
"4172",3202000,"Powiat choszczeński",2012,18.9
"4173",3203000,"Powiat drawski",2012,19.2
"4174",3204000,"Powiat goleniowski",2012,19.8
"4175",3205000,"Powiat gryficki",2012,19.3
"4176",3206000,"Powiat gryfiński",2012,19.2
"4177",3207000,"Powiat kamieński",2012,17.2
"4178",3208000,"Powiat kołobrzeski",2012,17.9
"4179",3209000,"Powiat koszaliński",2012,20
"4180",3210000,"Powiat myśliborski",2012,18.9
"4181",3211000,"Powiat policki",2012,20.5
"4182",3212000,"Powiat pyrzycki",2012,18.9
"4183",3213000,"Powiat sławieński",2012,19.6
"4184",3214000,"Powiat stargardzki",2012,18.5
"4185",3215000,"Powiat szczecinecki",2012,18.9
"4186",3216000,"Powiat świdwiński",2012,18.5
"4187",3217000,"Powiat wałecki",2012,19.3
"4188",3218000,"Powiat łobeski",2012,19
"4189",3261000,"Powiat m.Koszalin",2012,15.6
"4190",3262000,"Powiat m.Szczecin",2012,15.5
"4191",3263000,"Powiat m.Świnoujście",2012,15
"4192",201000,"Powiat bolesławiecki",2013,18.2
"4193",202000,"Powiat dzierżoniowski",2013,15.8
"4194",203000,"Powiat głogowski",2013,18.6
"4195",204000,"Powiat górowski",2013,19.6
"4196",205000,"Powiat jaworski",2013,17.3
"4197",206000,"Powiat jeleniogórski",2013,16.5
"4198",207000,"Powiat kamiennogórski",2013,17.3
"4199",208000,"Powiat kłodzki",2013,15.9
"4200",209000,"Powiat legnicki",2013,18.2
"4201",210000,"Powiat lubański",2013,17.1
"4202",211000,"Powiat lubiński",2013,17.4
"4203",212000,"Powiat lwówecki",2013,17.2
"4204",213000,"Powiat milicki",2013,20.2
"4205",214000,"Powiat oleśnicki",2013,18.8
"4206",215000,"Powiat oławski",2013,18.6
"4207",216000,"Powiat polkowicki",2013,19.8
"4208",217000,"Powiat strzeliński",2013,17.7
"4209",218000,"Powiat średzki",2013,18.8
"4210",219000,"Powiat świdnicki",2013,16.9
"4211",220000,"Powiat trzebnicki",2013,19.2
"4212",221000,"Powiat wałbrzyski",2013,16.3
"4213",222000,"Powiat wołowski",2013,17
"4214",223000,"Powiat wrocławski",2013,20.8
"4215",224000,"Powiat ząbkowicki",2013,16.6
"4216",225000,"Powiat zgorzelecki",2013,16.7
"4217",226000,"Powiat złotoryjski",2013,17.5
"4218",261000,"Powiat m.Jelenia Góra",2013,14.3
"4219",262000,"Powiat m.Legnica",2013,16.3
"4220",263000,"Powiat m.Wałbrzych do 2002",2013,NA
"4221",264000,"Powiat m.Wrocław",2013,14.9
"4222",265000,"Powiat m.Wałbrzych od 2013",2013,14.7
"4223",401000,"Powiat aleksandrowski",2013,18.3
"4224",402000,"Powiat brodnicki",2013,20.8
"4225",403000,"Powiat bydgoski",2013,21.2
"4226",404000,"Powiat chełmiński",2013,20
"4227",405000,"Powiat golubsko-dobrzyński",2013,20.5
"4228",406000,"Powiat grudziądzki",2013,21.4
"4229",407000,"Powiat inowrocławski",2013,17.4
"4230",408000,"Powiat lipnowski",2013,21
"4231",409000,"Powiat mogileński",2013,19
"4232",410000,"Powiat nakielski",2013,20.5
"4233",411000,"Powiat radziejowski",2013,17.9
"4234",412000,"Powiat rypiński",2013,20.2
"4235",413000,"Powiat sępoleński",2013,20.7
"4236",414000,"Powiat świecki",2013,19.8
"4237",415000,"Powiat toruński",2013,21.9
"4238",416000,"Powiat tucholski",2013,21.1
"4239",417000,"Powiat wąbrzeski",2013,19.7
"4240",418000,"Powiat włocławski",2013,18.9
"4241",419000,"Powiat żniński",2013,19.5
"4242",461000,"Powiat m.Bydgoszcz",2013,15.7
"4243",462000,"Powiat m.Grudziądz",2013,17.6
"4244",463000,"Powiat m.Toruń",2013,16.4
"4245",464000,"Powiat m.Włocławek",2013,16.4
"4246",601000,"Powiat bialski",2013,20.2
"4247",602000,"Powiat biłgorajski",2013,19
"4248",603000,"Powiat chełmski",2013,19
"4249",604000,"Powiat hrubieszowski",2013,17.5
"4250",605000,"Powiat janowski",2013,18.7
"4251",606000,"Powiat krasnostawski",2013,16.6
"4252",607000,"Powiat kraśnicki",2013,17.9
"4253",608000,"Powiat lubartowski",2013,19.5
"4254",609000,"Powiat lubelski",2013,20.4
"4255",610000,"Powiat łęczyński",2013,19.7
"4256",611000,"Powiat łukowski",2013,21.4
"4257",612000,"Powiat opolski",2013,18.1
"4258",613000,"Powiat parczewski",2013,18.4
"4259",614000,"Powiat puławski",2013,17.7
"4260",615000,"Powiat radzyński",2013,20.2
"4261",616000,"Powiat rycki",2013,18.5
"4262",617000,"Powiat świdnicki",2013,17.5
"4263",618000,"Powiat tomaszowski",2013,18.1
"4264",619000,"Powiat włodawski",2013,18.1
"4265",620000,"Powiat zamojski",2013,18.5
"4266",661000,"Powiat m.Biała Podlaska",2013,18.2
"4267",662000,"Powiat m.Chełm",2013,16
"4268",663000,"Powiat m.Lublin",2013,16.3
"4269",664000,"Powiat m.Zamość",2013,17.2
"4270",801000,"Powiat gorzowski",2013,20.3
"4271",802000,"Powiat krośnieński",2013,18.3
"4272",803000,"Powiat międzyrzecki",2013,18
"4273",804000,"Powiat nowosolski",2013,18.9
"4274",805000,"Powiat słubicki",2013,19.5
"4275",806000,"Powiat strzelecko-drezdenecki",2013,19.3
"4276",807000,"Powiat sulęciński",2013,19.2
"4277",808000,"Powiat świebodziński",2013,19.1
"4278",809000,"Powiat zielonogórski",2013,19.1
"4279",810000,"Powiat żagański",2013,18.1
"4280",811000,"Powiat żarski",2013,18.5
"4281",812000,"Powiat wschowski",2013,20.2
"4282",861000,"Powiat m.Gorzów Wielkopolski",2013,17.1
"4283",862000,"Powiat m.Zielona Góra",2013,16.5
"4284",1001000,"Powiat bełchatowski",2013,18.4
"4285",1002000,"Powiat kutnowski",2013,16
"4286",1003000,"Powiat łaski",2013,17.3
"4287",1004000,"Powiat łęczycki",2013,17.5
"4288",1005000,"Powiat łowicki",2013,18.2
"4289",1006000,"Powiat łódzki wschodni",2013,18.7
"4290",1007000,"Powiat opoczyński",2013,20
"4291",1008000,"Powiat pabianicki",2013,16.2
"4292",1009000,"Powiat pajęczański",2013,18.4
"4293",1010000,"Powiat piotrkowski",2013,20.1
"4294",1011000,"Powiat poddębicki",2013,17.4
"4295",1012000,"Powiat radomszczański",2013,17.8
"4296",1013000,"Powiat rawski",2013,18.8
"4297",1014000,"Powiat sieradzki",2013,18.5
"4298",1015000,"Powiat skierniewicki",2013,19.6
"4299",1016000,"Powiat tomaszowski",2013,18.2
"4300",1017000,"Powiat wieluński",2013,18.7
"4301",1018000,"Powiat wieruszowski",2013,19.5
"4302",1019000,"Powiat zduńskowolski",2013,18.5
"4303",1020000,"Powiat zgierski",2013,17.3
"4304",1021000,"Powiat brzeziński",2013,17.8
"4305",1061000,"Powiat m.Łódź",2013,14.1
"4306",1062000,"Powiat m.Piotrków Trybunalski",2013,17.6
"4307",1063000,"Powiat m.Skierniewice",2013,17.9
"4308",1201000,"Powiat bocheński",2013,21.2
"4309",1202000,"Powiat brzeski",2013,20.8
"4310",1203000,"Powiat chrzanowski",2013,16.4
"4311",1204000,"Powiat dąbrowski",2013,18.9
"4312",1205000,"Powiat gorlicki",2013,20.3
"4313",1206000,"Powiat krakowski",2013,19.9
"4314",1207000,"Powiat limanowski",2013,24.4
"4315",1208000,"Powiat miechowski",2013,17.4
"4316",1209000,"Powiat myślenicki",2013,22
"4317",1210000,"Powiat nowosądecki",2013,24
"4318",1211000,"Powiat nowotarski",2013,21.5
"4319",1212000,"Powiat olkuski",2013,17
"4320",1213000,"Powiat oświęcimski",2013,17.8
"4321",1214000,"Powiat proszowicki",2013,18.4
"4322",1215000,"Powiat suski",2013,20.9
"4323",1216000,"Powiat tarnowski",2013,20.9
"4324",1217000,"Powiat tatrzański",2013,19.7
"4325",1218000,"Powiat wadowicki",2013,20.3
"4326",1219000,"Powiat wielicki",2013,20.9
"4327",1261000,"Powiat m.Kraków",2013,15.6
"4328",1262000,"Powiat m.Nowy Sącz",2013,19
"4329",1263000,"Powiat m.Tarnów",2013,16.3
"4330",1401000,"Powiat białobrzeski",2013,20.9
"4331",1402000,"Powiat ciechanowski",2013,18.7
"4332",1403000,"Powiat garwoliński",2013,21.5
"4333",1404000,"Powiat gostyniński",2013,17.9
"4334",1405000,"Powiat grodziski",2013,20.1
"4335",1406000,"Powiat grójecki",2013,19
"4336",1407000,"Powiat kozienicki",2013,18.3
"4337",1408000,"Powiat legionowski",2013,21
"4338",1409000,"Powiat lipski",2013,16.9
"4339",1410000,"Powiat łosicki",2013,18.6
"4340",1411000,"Powiat makowski",2013,20
"4341",1412000,"Powiat miński",2013,20.6
"4342",1413000,"Powiat mławski",2013,19.6
"4343",1414000,"Powiat nowodworski",2013,19.1
"4344",1415000,"Powiat ostrołęcki",2013,21.7
"4345",1416000,"Powiat ostrowski",2013,19.3
"4346",1417000,"Powiat otwocki",2013,19.3
"4347",1418000,"Powiat piaseczyński",2013,21.6
"4348",1419000,"Powiat płocki",2013,19.8
"4349",1420000,"Powiat płoński",2013,19.3
"4350",1421000,"Powiat pruszkowski",2013,19
"4351",1422000,"Powiat przasnyski",2013,20.7
"4352",1423000,"Powiat przysuski",2013,18.6
"4353",1424000,"Powiat pułtuski",2013,19.9
"4354",1425000,"Powiat radomski",2013,21.1
"4355",1426000,"Powiat siedlecki",2013,20.9
"4356",1427000,"Powiat sierpecki",2013,19.7
"4357",1428000,"Powiat sochaczewski",2013,19
"4358",1429000,"Powiat sokołowski",2013,18.1
"4359",1430000,"Powiat szydłowiecki",2013,19.6
"4360",1432000,"Powiat warszawski zachodni",2013,20.1
"4361",1433000,"Powiat węgrowski",2013,19.3
"4362",1434000,"Powiat wołomiński",2013,21.7
"4363",1435000,"Powiat wyszkowski",2013,20.8
"4364",1436000,"Powiat zwoleński",2013,19.5
"4365",1437000,"Powiat żuromiński",2013,19.6
"4366",1438000,"Powiat żyrardowski",2013,18.7
"4367",1461000,"Powiat m.Ostrołęka",2013,18.5
"4368",1462000,"Powiat m.Płock",2013,17.1
"4369",1463000,"Powiat m.Radom",2013,17.4
"4370",1464000,"Powiat m.Siedlce",2013,19
"4371",1465000,"Powiat m. st. Warszawa",2013,16
"4372",1601000,"Powiat brzeski",2013,18.1
"4373",1602000,"Powiat głubczycki",2013,16.8
"4374",1603000,"Powiat kędzierzyńsko-kozielski",2013,15.7
"4375",1604000,"Powiat kluczborski",2013,16.5
"4376",1605000,"Powiat krapkowicki",2013,16
"4377",1606000,"Powiat namysłowski",2013,18.1
"4378",1607000,"Powiat nyski",2013,16.4
"4379",1608000,"Powiat oleski",2013,16.6
"4380",1609000,"Powiat opolski",2013,16.2
"4381",1610000,"Powiat prudnicki",2013,16.8
"4382",1611000,"Powiat strzelecki",2013,16.1
"4383",1661000,"Powiat m.Opole",2013,14.8
"4384",1801000,"Powiat bieszczadzki",2013,18.3
"4385",1802000,"Powiat brzozowski",2013,20.6
"4386",1803000,"Powiat dębicki",2013,19.9
"4387",1804000,"Powiat jarosławski",2013,19.3
"4388",1805000,"Powiat jasielski",2013,18.8
"4389",1806000,"Powiat kolbuszowski",2013,20
"4390",1807000,"Powiat krośnieński",2013,20.1
"4391",1808000,"Powiat leżajski",2013,19.9
"4392",1809000,"Powiat lubaczowski",2013,18.6
"4393",1810000,"Powiat łańcucki",2013,20.3
"4394",1811000,"Powiat mielecki",2013,19.3
"4395",1812000,"Powiat niżański",2013,18.5
