"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_mieszkania_na_10_tys_ludnosci"
"3802",3213000,"Powiat sławieński",2011,31.3
"3803",3214000,"Powiat stargardzki",2011,29.8
"3804",3215000,"Powiat szczecinecki",2011,13.1
"3805",3216000,"Powiat świdwiński",2011,12
"3806",3217000,"Powiat wałecki",2011,21.8
"3807",3218000,"Powiat łobeski",2011,29.6
"3808",3261000,"Powiat m.Koszalin",2011,41.3
"3809",3262000,"Powiat m.Szczecin",2011,44
"3810",3263000,"Powiat m.Świnoujście",2011,32.8
"3811",201000,"Powiat bolesławiecki",2012,28.8
"3812",202000,"Powiat dzierżoniowski",2012,24.5
"3813",203000,"Powiat głogowski",2012,44.1
"3814",204000,"Powiat górowski",2012,13.4
"3815",205000,"Powiat jaworski",2012,13.7
"3816",206000,"Powiat jeleniogórski",2012,44.6
"3817",207000,"Powiat kamiennogórski",2012,13.8
"3818",208000,"Powiat kłodzki",2012,27.2
"3819",209000,"Powiat legnicki",2012,36.5
"3820",210000,"Powiat lubański",2012,18.9
"3821",211000,"Powiat lubiński",2012,36.9
"3822",212000,"Powiat lwówecki",2012,14
"3823",213000,"Powiat milicki",2012,26.6
"3824",214000,"Powiat oleśnicki",2012,33.7
"3825",215000,"Powiat oławski",2012,71.9
"3826",216000,"Powiat polkowicki",2012,23.3
"3827",217000,"Powiat strzeliński",2012,27.1
"3828",218000,"Powiat średzki",2012,62.7
"3829",219000,"Powiat świdnicki",2012,26.7
"3830",220000,"Powiat trzebnicki",2012,54.8
"3831",221000,"Powiat wałbrzyski",2012,9
"3832",222000,"Powiat wołowski",2012,25.5
"3833",223000,"Powiat wrocławski",2012,170.7
"3834",224000,"Powiat ząbkowicki",2012,17.5
"3835",225000,"Powiat zgorzelecki",2012,18.1
"3836",226000,"Powiat złotoryjski",2012,17.4
"3837",261000,"Powiat m.Jelenia Góra",2012,40.2
"3838",262000,"Powiat m.Legnica",2012,17.4
"3839",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"3840",264000,"Powiat m.Wrocław",2012,105.7
"3841",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"3842",401000,"Powiat aleksandrowski",2012,25.7
"3843",402000,"Powiat brodnicki",2012,42.9
"3844",403000,"Powiat bydgoski",2012,82.7
"3845",404000,"Powiat chełmiński",2012,24.8
"3846",405000,"Powiat golubsko-dobrzyński",2012,30.4
"3847",406000,"Powiat grudziądzki",2012,28.4
"3848",407000,"Powiat inowrocławski",2012,24.3
"3849",408000,"Powiat lipnowski",2012,19.7
"3850",409000,"Powiat mogileński",2012,17.9
"3851",410000,"Powiat nakielski",2012,25.1
"3852",411000,"Powiat radziejowski",2012,16.9
"3853",412000,"Powiat rypiński",2012,30.1
"3854",413000,"Powiat sępoleński",2012,17.7
"3855",414000,"Powiat świecki",2012,16
"3856",415000,"Powiat toruński",2012,61.9
"3857",416000,"Powiat tucholski",2012,22.6
"3858",417000,"Powiat wąbrzeski",2012,6.5
"3859",418000,"Powiat włocławski",2012,26.9
"3860",419000,"Powiat żniński",2012,21
"3861",461000,"Powiat m.Bydgoszcz",2012,28.2
"3862",462000,"Powiat m.Grudziądz",2012,10.4
"3863",463000,"Powiat m.Toruń",2012,44.5
"3864",464000,"Powiat m.Włocławek",2012,13.6
"3865",601000,"Powiat bialski",2012,29.8
"3866",602000,"Powiat biłgorajski",2012,24.4
"3867",603000,"Powiat chełmski",2012,21.6
"3868",604000,"Powiat hrubieszowski",2012,9
"3869",605000,"Powiat janowski",2012,11.6
"3870",606000,"Powiat krasnostawski",2012,9.2
"3871",607000,"Powiat kraśnicki",2012,10.6
"3872",608000,"Powiat lubartowski",2012,30.9
"3873",609000,"Powiat lubelski",2012,60.1
"3874",610000,"Powiat łęczyński",2012,31.2
"3875",611000,"Powiat łukowski",2012,26.6
"3876",612000,"Powiat opolski",2012,19.1
"3877",613000,"Powiat parczewski",2012,37
"3878",614000,"Powiat puławski",2012,33.5
"3879",615000,"Powiat radzyński",2012,13.7
"3880",616000,"Powiat rycki",2012,18.1
"3881",617000,"Powiat świdnicki",2012,49.4
"3882",618000,"Powiat tomaszowski",2012,12
"3883",619000,"Powiat włodawski",2012,18.8
"3884",620000,"Powiat zamojski",2012,23.3
"3885",661000,"Powiat m.Biała Podlaska",2012,53.8
"3886",662000,"Powiat m.Chełm",2012,33.9
"3887",663000,"Powiat m.Lublin",2012,63
"3888",664000,"Powiat m.Zamość",2012,21.5
"3889",801000,"Powiat gorzowski",2012,48.2
"3890",802000,"Powiat krośnieński",2012,12.5
"3891",803000,"Powiat międzyrzecki",2012,30.5
"3892",804000,"Powiat nowosolski",2012,28.6
"3893",805000,"Powiat słubicki",2012,25.5
"3894",806000,"Powiat strzelecko-drezdenecki",2012,20.3
"3895",807000,"Powiat sulęciński",2012,25.1
"3896",808000,"Powiat świebodziński",2012,34.7
"3897",809000,"Powiat zielonogórski",2012,46.4
"3898",810000,"Powiat żagański",2012,11.9
"3899",811000,"Powiat żarski",2012,15.5
"3900",812000,"Powiat wschowski",2012,25.6
"3901",861000,"Powiat m.Gorzów Wielkopolski",2012,46.5
"3902",862000,"Powiat m.Zielona Góra",2012,37.9
"3903",1001000,"Powiat bełchatowski",2012,41.9
"3904",1002000,"Powiat kutnowski",2012,19.3
"3905",1003000,"Powiat łaski",2012,30
"3906",1004000,"Powiat łęczycki",2012,11.9
"3907",1005000,"Powiat łowicki",2012,17.8
"3908",1006000,"Powiat łódzki wschodni",2012,44.5
"3909",1007000,"Powiat opoczyński",2012,23.7
"3910",1008000,"Powiat pabianicki",2012,30.7
"3911",1009000,"Powiat pajęczański",2012,30.3
"3912",1010000,"Powiat piotrkowski",2012,36.2
"3913",1011000,"Powiat poddębicki",2012,29.6
"3914",1012000,"Powiat radomszczański",2012,26.6
"3915",1013000,"Powiat rawski",2012,26
"3916",1014000,"Powiat sieradzki",2012,17.4
"3917",1015000,"Powiat skierniewicki",2012,31.9
"3918",1016000,"Powiat tomaszowski",2012,27.3
"3919",1017000,"Powiat wieluński",2012,23.2
"3920",1018000,"Powiat wieruszowski",2012,24.1
"3921",1019000,"Powiat zduńskowolski",2012,17.3
"3922",1020000,"Powiat zgierski",2012,42.5
"3923",1021000,"Powiat brzeziński",2012,35.2
"3924",1061000,"Powiat m.Łódź",2012,35.9
"3925",1062000,"Powiat m.Piotrków Trybunalski",2012,33.2
"3926",1063000,"Powiat m.Skierniewice",2012,73.6
"3927",1201000,"Powiat bocheński",2012,39
"3928",1202000,"Powiat brzeski",2012,29
"3929",1203000,"Powiat chrzanowski",2012,15.4
"3930",1204000,"Powiat dąbrowski",2012,25.4
"3931",1205000,"Powiat gorlicki",2012,24
"3932",1206000,"Powiat krakowski",2012,46.8
"3933",1207000,"Powiat limanowski",2012,24.7
"3934",1208000,"Powiat miechowski",2012,12.7
"3935",1209000,"Powiat myślenicki",2012,36.4
"3936",1210000,"Powiat nowosądecki",2012,30
"3937",1211000,"Powiat nowotarski",2012,25.8
"3938",1212000,"Powiat olkuski",2012,23.3
"3939",1213000,"Powiat oświęcimski",2012,24.5
"3940",1214000,"Powiat proszowicki",2012,16.6
"3941",1215000,"Powiat suski",2012,41.8
"3942",1216000,"Powiat tarnowski",2012,34.3
"3943",1217000,"Powiat tatrzański",2012,41.1
"3944",1218000,"Powiat wadowicki",2012,25
"3945",1219000,"Powiat wielicki",2012,68.6
"3946",1261000,"Powiat m.Kraków",2012,89.9
"3947",1262000,"Powiat m.Nowy Sącz",2012,40.5
"3948",1263000,"Powiat m.Tarnów",2012,39.7
"3949",1401000,"Powiat białobrzeski",2012,29
"3950",1402000,"Powiat ciechanowski",2012,18
"3951",1403000,"Powiat garwoliński",2012,40.8
"3952",1404000,"Powiat gostyniński",2012,45.1
"3953",1405000,"Powiat grodziski",2012,98.5
"3954",1406000,"Powiat grójecki",2012,41.8
"3955",1407000,"Powiat kozienicki",2012,29.3
"3956",1408000,"Powiat legionowski",2012,71.9
"3957",1409000,"Powiat lipski",2012,21.3
"3958",1410000,"Powiat łosicki",2012,16.7
"3959",1411000,"Powiat makowski",2012,21.8
"3960",1412000,"Powiat miński",2012,82.9
"3961",1413000,"Powiat mławski",2012,30.2
"3962",1414000,"Powiat nowodworski",2012,44.1
"3963",1415000,"Powiat ostrołęcki",2012,31.9
"3964",1416000,"Powiat ostrowski",2012,13.3
"3965",1417000,"Powiat otwocki",2012,43.2
"3966",1418000,"Powiat piaseczyński",2012,103.3
"3967",1419000,"Powiat płocki",2012,44.6
"3968",1420000,"Powiat płoński",2012,30
"3969",1421000,"Powiat pruszkowski",2012,29.3
"3970",1422000,"Powiat przasnyski",2012,18.7
"3971",1423000,"Powiat przysuski",2012,18.2
"3972",1424000,"Powiat pułtuski",2012,34.1
"3973",1425000,"Powiat radomski",2012,38.1
"3974",1426000,"Powiat siedlecki",2012,23.1
"3975",1427000,"Powiat sierpecki",2012,20.5
"3976",1428000,"Powiat sochaczewski",2012,48.2
"3977",1429000,"Powiat sokołowski",2012,20
"3978",1430000,"Powiat szydłowiecki",2012,23.6
"3979",1432000,"Powiat warszawski zachodni",2012,162.4
"3980",1433000,"Powiat węgrowski",2012,32.1
"3981",1434000,"Powiat wołomiński",2012,81.4
"3982",1435000,"Powiat wyszkowski",2012,30.5
"3983",1436000,"Powiat zwoleński",2012,37.5
"3984",1437000,"Powiat żuromiński",2012,17.9
"3985",1438000,"Powiat żyrardowski",2012,28.3
"3986",1461000,"Powiat m.Ostrołęka",2012,24
"3987",1462000,"Powiat m.Płock",2012,40.9
"3988",1463000,"Powiat m.Radom",2012,21
"3989",1464000,"Powiat m.Siedlce",2012,79.5
"3990",1465000,"Powiat m. st. Warszawa",2012,78.9
"3991",1601000,"Powiat brzeski",2012,17.8
"3992",1602000,"Powiat głubczycki",2012,5.2
"3993",1603000,"Powiat kędzierzyńsko-kozielski",2012,12.1
"3994",1604000,"Powiat kluczborski",2012,11.8
"3995",1605000,"Powiat krapkowicki",2012,17.2
"3996",1606000,"Powiat namysłowski",2012,28.8
"3997",1607000,"Powiat nyski",2012,15.7
"3998",1608000,"Powiat oleski",2012,16.5
"3999",1609000,"Powiat opolski",2012,30.4
"4000",1610000,"Powiat prudnicki",2012,5.7
"4001",1611000,"Powiat strzelecki",2012,9.5
"4002",1661000,"Powiat m.Opole",2012,28.8
"4003",1801000,"Powiat bieszczadzki",2012,13.9
"4004",1802000,"Powiat brzozowski",2012,23.8
"4005",1803000,"Powiat dębicki",2012,33.8
"4006",1804000,"Powiat jarosławski",2012,23.9
"4007",1805000,"Powiat jasielski",2012,11.7
"4008",1806000,"Powiat kolbuszowski",2012,20.5
"4009",1807000,"Powiat krośnieński",2012,22.8
"4010",1808000,"Powiat leżajski",2012,17.7
"4011",1809000,"Powiat lubaczowski",2012,24.4
"4012",1810000,"Powiat łańcucki",2012,24.8
"4013",1811000,"Powiat mielecki",2012,28
"4014",1812000,"Powiat niżański",2012,21.6
"4015",1813000,"Powiat przemyski",2012,36.4
"4016",1814000,"Powiat przeworski",2012,21.8
"4017",1815000,"Powiat ropczycko-sędziszowski",2012,18.3
"4018",1816000,"Powiat rzeszowski",2012,46.2
"4019",1817000,"Powiat sanocki",2012,15.4
"4020",1818000,"Powiat stalowowolski",2012,17.3
"4021",1819000,"Powiat strzyżowski",2012,40.8
"4022",1820000,"Powiat tarnobrzeski",2012,18.6
"4023",1821000,"Powiat leski",2012,26.8
"4024",1861000,"Powiat m.Krosno",2012,47.2
"4025",1862000,"Powiat m.Przemyśl",2012,10.1
"4026",1863000,"Powiat m.Rzeszów",2012,87.2
"4027",1864000,"Powiat m.Tarnobrzeg",2012,23.9
"4028",2001000,"Powiat augustowski",2012,20.4
"4029",2002000,"Powiat białostocki",2012,46.1
"4030",2003000,"Powiat bielski",2012,20.1
"4031",2004000,"Powiat grajewski",2012,9.7
"4032",2005000,"Powiat hajnowski",2012,29.1
"4033",2006000,"Powiat kolneński",2012,31.6
"4034",2007000,"Powiat łomżyński",2012,28.4
"4035",2008000,"Powiat moniecki",2012,10.1
"4036",2009000,"Powiat sejneński",2012,21.9
"4037",2010000,"Powiat siemiatycki",2012,19.3
"4038",2011000,"Powiat sokólski",2012,15.3
"4039",2012000,"Powiat suwalski",2012,31.3
"4040",2013000,"Powiat wysokomazowiecki",2012,12.8
"4041",2014000,"Powiat zambrowski",2012,16.4
"4042",2061000,"Powiat m.Białystok",2012,76.3
"4043",2062000,"Powiat m.Łomża",2012,34.3
"4044",2063000,"Powiat m.Suwałki",2012,21.3
"4045",2201000,"Powiat bytowski",2012,17.6
"4046",2202000,"Powiat chojnicki",2012,39
"4047",2203000,"Powiat człuchowski",2012,20.6
"4048",2204000,"Powiat gdański",2012,143.6
"4049",2205000,"Powiat kartuski",2012,59.1
"4050",2206000,"Powiat kościerski",2012,37.4
"4051",2207000,"Powiat kwidzyński",2012,13.6
"4052",2208000,"Powiat lęborski",2012,24
"4053",2209000,"Powiat malborski",2012,20.7
"4054",2210000,"Powiat nowodworski",2012,25.8
"4055",2211000,"Powiat pucki",2012,126.7
"4056",2212000,"Powiat słupski",2012,53.6
"4057",2213000,"Powiat starogardzki",2012,33.4
"4058",2214000,"Powiat tczewski",2012,30.6
"4059",2215000,"Powiat wejherowski",2012,70
"4060",2216000,"Powiat sztumski",2012,27.4
"4061",2261000,"Powiat m.Gdańsk",2012,110.7
"4062",2262000,"Powiat m.Gdynia",2012,45.6
"4063",2263000,"Powiat m.Słupsk",2012,29.3
"4064",2264000,"Powiat m.Sopot",2012,64.5
"4065",2401000,"Powiat będziński",2012,19.7
"4066",2402000,"Powiat bielski",2012,32.7
"4067",2403000,"Powiat cieszyński",2012,36.9
"4068",2404000,"Powiat częstochowski",2012,28.3
"4069",2405000,"Powiat gliwicki",2012,20
"4070",2406000,"Powiat kłobucki",2012,24.8
"4071",2407000,"Powiat lubliniecki",2012,27.1
"4072",2408000,"Powiat mikołowski",2012,43.9
"4073",2409000,"Powiat myszkowski",2012,23.8
"4074",2410000,"Powiat pszczyński",2012,24.3
"4075",2411000,"Powiat raciborski",2012,12.3
"4076",2412000,"Powiat rybnicki",2012,23.5
"4077",2413000,"Powiat tarnogórski",2012,37
"4078",2414000,"Powiat bieruńsko-lędziński",2012,42.8
"4079",2415000,"Powiat wodzisławski",2012,20.2
"4080",2416000,"Powiat zawierciański",2012,13.7
"4081",2417000,"Powiat żywiecki",2012,30.4
"4082",2461000,"Powiat m.Bielsko-Biała",2012,35.1
"4083",2462000,"Powiat m.Bytom",2012,9.2
"4084",2463000,"Powiat m.Chorzów",2012,11.9
"4085",2464000,"Powiat m.Częstochowa",2012,17.2
"4086",2465000,"Powiat m.Dąbrowa Górnicza",2012,10.6
"4087",2466000,"Powiat m.Gliwice",2012,24.9
"4088",2467000,"Powiat m.Jastrzębie-Zdrój",2012,16.1
"4089",2468000,"Powiat m.Jaworzno",2012,13.3
"4090",2469000,"Powiat m.Katowice",2012,12.2
"4091",2470000,"Powiat m.Mysłowice",2012,19
"4092",2471000,"Powiat m.Piekary Śląskie",2012,4.7
"4093",2472000,"Powiat m.Ruda Śląska",2012,16.5
"4094",2473000,"Powiat m.Rybnik",2012,25.1
"4095",2474000,"Powiat m.Siemianowice Śląskie",2012,11.8
"4096",2475000,"Powiat m.Sosnowiec",2012,9.6
"4097",2476000,"Powiat m.Świętochłowice",2012,6.8
"4098",2477000,"Powiat m.Tychy",2012,24.1
"4099",2478000,"Powiat m.Zabrze",2012,14
"4100",2479000,"Powiat m.Żory",2012,24.8
"4101",2601000,"Powiat buski",2012,22.8
"4102",2602000,"Powiat jędrzejowski",2012,20.6
"4103",2603000,"Powiat kazimierski",2012,11.6
"4104",2604000,"Powiat kielecki",2012,32.6
"4105",2605000,"Powiat konecki",2012,17.6
"4106",2606000,"Powiat opatowski",2012,10
"4107",2607000,"Powiat ostrowiecki",2012,14.1
"4108",2608000,"Powiat pińczowski",2012,13.9
"4109",2609000,"Powiat sandomierski",2012,24.3
"4110",2610000,"Powiat skarżyski",2012,26.3
"4111",2611000,"Powiat starachowicki",2012,15
"4112",2612000,"Powiat staszowski",2012,20.6
"4113",2613000,"Powiat włoszczowski",2012,22.1
"4114",2661000,"Powiat m.Kielce",2012,40.2
"4115",2801000,"Powiat bartoszycki",2012,11.2
"4116",2802000,"Powiat braniewski",2012,8.6
"4117",2803000,"Powiat działdowski",2012,34.2
"4118",2804000,"Powiat elbląski",2012,38.7
"4119",2805000,"Powiat ełcki",2012,38.6
"4120",2806000,"Powiat giżycki",2012,39.8
"4121",2807000,"Powiat iławski",2012,34.6
"4122",2808000,"Powiat kętrzyński",2012,21.7
"4123",2809000,"Powiat lidzbarski",2012,10.7
"4124",2810000,"Powiat mrągowski",2012,23.2
"4125",2811000,"Powiat nidzicki",2012,23.4
"4126",2812000,"Powiat nowomiejski",2012,23.2
"4127",2813000,"Powiat olecki",2012,21.1
"4128",2814000,"Powiat olsztyński",2012,52.4
"4129",2815000,"Powiat ostródzki",2012,44.6
"4130",2816000,"Powiat piski",2012,40
"4131",2817000,"Powiat szczycieński",2012,50
"4132",2818000,"Powiat gołdapski",2012,18.5
"4133",2819000,"Powiat węgorzewski",2012,61.7
"4134",2861000,"Powiat m.Elbląg",2012,28.3
"4135",2862000,"Powiat m.Olsztyn",2012,69.8
"4136",3001000,"Powiat chodzieski",2012,23.4
"4137",3002000,"Powiat czarnkowsko-trzcianecki",2012,21.2
"4138",3003000,"Powiat gnieźnieński",2012,35.3
"4139",3004000,"Powiat gostyński",2012,20.6
"4140",3005000,"Powiat grodziski",2012,41
"4141",3006000,"Powiat jarociński",2012,23.5
"4142",3007000,"Powiat kaliski",2012,28.9
"4143",3008000,"Powiat kępiński",2012,28
"4144",3009000,"Powiat kolski",2012,18.8
"4145",3010000,"Powiat koniński",2012,35.5
"4146",3011000,"Powiat kościański",2012,35.7
"4147",3012000,"Powiat krotoszyński",2012,23.7
"4148",3013000,"Powiat leszczyński",2012,40.9
"4149",3014000,"Powiat międzychodzki",2012,37.8
"4150",3015000,"Powiat nowotomyski",2012,49.7
"4151",3016000,"Powiat obornicki",2012,52.5
"4152",3017000,"Powiat ostrowski",2012,28.6
"4153",3018000,"Powiat ostrzeszowski",2012,28.1
"4154",3019000,"Powiat pilski",2012,21.2
"4155",3020000,"Powiat pleszewski",2012,37
"4156",3021000,"Powiat poznański",2012,113.8
"4157",3022000,"Powiat rawicki",2012,29.6
"4158",3023000,"Powiat słupecki",2012,31
"4159",3024000,"Powiat szamotulski",2012,37.9
"4160",3025000,"Powiat średzki",2012,46.9
"4161",3026000,"Powiat śremski",2012,46.2
"4162",3027000,"Powiat turecki",2012,18.1
"4163",3028000,"Powiat wągrowiecki",2012,34.2
"4164",3029000,"Powiat wolsztyński",2012,26.7
"4165",3030000,"Powiat wrzesiński",2012,46.7
"4166",3031000,"Powiat złotowski",2012,36
"4167",3061000,"Powiat m.Kalisz",2012,46.2
"4168",3062000,"Powiat m.Konin",2012,21.4
"4169",3063000,"Powiat m.Leszno",2012,20.9
"4170",3064000,"Powiat m.Poznań",2012,49.5
"4171",3201000,"Powiat białogardzki",2012,20.1
"4172",3202000,"Powiat choszczeński",2012,13.7
"4173",3203000,"Powiat drawski",2012,28.9
"4174",3204000,"Powiat goleniowski",2012,22.6
"4175",3205000,"Powiat gryficki",2012,16.7
"4176",3206000,"Powiat gryfiński",2012,27.9
"4177",3207000,"Powiat kamieński",2012,117.2
"4178",3208000,"Powiat kołobrzeski",2012,74.2
"4179",3209000,"Powiat koszaliński",2012,89.2
"4180",3210000,"Powiat myśliborski",2012,19.6
"4181",3211000,"Powiat policki",2012,82.5
"4182",3212000,"Powiat pyrzycki",2012,17.2
"4183",3213000,"Powiat sławieński",2012,35.5
"4184",3214000,"Powiat stargardzki",2012,32.7
"4185",3215000,"Powiat szczecinecki",2012,13.6
"4186",3216000,"Powiat świdwiński",2012,11.4
"4187",3217000,"Powiat wałecki",2012,21.5
"4188",3218000,"Powiat łobeski",2012,13.3
"4189",3261000,"Powiat m.Koszalin",2012,62.6
"4190",3262000,"Powiat m.Szczecin",2012,47.6
"4191",3263000,"Powiat m.Świnoujście",2012,25.1
"4192",201000,"Powiat bolesławiecki",2013,41.2
"4193",202000,"Powiat dzierżoniowski",2013,16.5
"4194",203000,"Powiat głogowski",2013,45.7
"4195",204000,"Powiat górowski",2013,17.5
"4196",205000,"Powiat jaworski",2013,21.6
"4197",206000,"Powiat jeleniogórski",2013,43.1
"4198",207000,"Powiat kamiennogórski",2013,17.5
"4199",208000,"Powiat kłodzki",2013,24.4
"4200",209000,"Powiat legnicki",2013,39.4
"4201",210000,"Powiat lubański",2013,22.7
"4202",211000,"Powiat lubiński",2013,40.9
"4203",212000,"Powiat lwówecki",2013,16.4
"4204",213000,"Powiat milicki",2013,26.7
"4205",214000,"Powiat oleśnicki",2013,40.8
"4206",215000,"Powiat oławski",2013,76
"4207",216000,"Powiat polkowicki",2013,45.8
"4208",217000,"Powiat strzeliński",2013,32.2
"4209",218000,"Powiat średzki",2013,67.7
"4210",219000,"Powiat świdnicki",2013,24.4
"4211",220000,"Powiat trzebnicki",2013,66.1
"4212",221000,"Powiat wałbrzyski",2013,14.6
"4213",222000,"Powiat wołowski",2013,36.9
"4214",223000,"Powiat wrocławski",2013,155.1
"4215",224000,"Powiat ząbkowicki",2013,21.2
"4216",225000,"Powiat zgorzelecki",2013,22.7
"4217",226000,"Powiat złotoryjski",2013,16.1
"4218",261000,"Powiat m.Jelenia Góra",2013,10.3
"4219",262000,"Powiat m.Legnica",2013,26.2
"4220",263000,"Powiat m.Wałbrzych do 2002",2013,NA
"4221",264000,"Powiat m.Wrocław",2013,124.2
"4222",265000,"Powiat m.Wałbrzych od 2013",2013,2
"4223",401000,"Powiat aleksandrowski",2013,32.5
"4224",402000,"Powiat brodnicki",2013,46
"4225",403000,"Powiat bydgoski",2013,74
"4226",404000,"Powiat chełmiński",2013,21.3
"4227",405000,"Powiat golubsko-dobrzyński",2013,24
"4228",406000,"Powiat grudziądzki",2013,30.6
"4229",407000,"Powiat inowrocławski",2013,27.2
"4230",408000,"Powiat lipnowski",2013,22.3
"4231",409000,"Powiat mogileński",2013,18
"4232",410000,"Powiat nakielski",2013,23.2
"4233",411000,"Powiat radziejowski",2013,13.6
"4234",412000,"Powiat rypiński",2013,20.8
"4235",413000,"Powiat sępoleński",2013,17.8
"4236",414000,"Powiat świecki",2013,21.1
"4237",415000,"Powiat toruński",2013,69.1
"4238",416000,"Powiat tucholski",2013,28.2
"4239",417000,"Powiat wąbrzeski",2013,17.9
"4240",418000,"Powiat włocławski",2013,25.7
"4241",419000,"Powiat żniński",2013,21.6
"4242",461000,"Powiat m.Bydgoszcz",2013,29
"4243",462000,"Powiat m.Grudziądz",2013,21.2
"4244",463000,"Powiat m.Toruń",2013,38.9
"4245",464000,"Powiat m.Włocławek",2013,29.5
"4246",601000,"Powiat bialski",2013,26.2
"4247",602000,"Powiat biłgorajski",2013,20
"4248",603000,"Powiat chełmski",2013,24.6
"4249",604000,"Powiat hrubieszowski",2013,18.6
"4250",605000,"Powiat janowski",2013,13.7
"4251",606000,"Powiat krasnostawski",2013,12.2
"4252",607000,"Powiat kraśnicki",2013,14
"4253",608000,"Powiat lubartowski",2013,24
"4254",609000,"Powiat lubelski",2013,55.5
"4255",610000,"Powiat łęczyński",2013,37.3
"4256",611000,"Powiat łukowski",2013,18.9
"4257",612000,"Powiat opolski",2013,12.1
"4258",613000,"Powiat parczewski",2013,23.9
"4259",614000,"Powiat puławski",2013,36
"4260",615000,"Powiat radzyński",2013,23.3
"4261",616000,"Powiat rycki",2013,16.5
"4262",617000,"Powiat świdnicki",2013,17.8
"4263",618000,"Powiat tomaszowski",2013,8
"4264",619000,"Powiat włodawski",2013,28.8
"4265",620000,"Powiat zamojski",2013,21.6
"4266",661000,"Powiat m.Biała Podlaska",2013,55.1
"4267",662000,"Powiat m.Chełm",2013,10.1
