"","Kod","Nazwa","rok","SKOLARYZACJA_CTAB_wspolczynnik_skolaryzacji_netto_gimnazja_proc"
"21544",2411000,"Powiat raciborski",2011,91.34
"21545",2412000,"Powiat rybnicki",2011,89.87
"21546",2413000,"Powiat tarnogórski",2011,90.66
"21547",2414000,"Powiat bieruńsko-lędziński",2011,91.13
"21548",2415000,"Powiat wodzisławski",2011,95.77
"21549",2416000,"Powiat zawierciański",2011,94.69
"21550",2417000,"Powiat żywiecki",2011,94.86
"21551",2461000,"Powiat m.Bielsko-Biała",2011,97.78
"21552",2462000,"Powiat m.Bytom",2011,83.62
"21553",2463000,"Powiat m.Chorzów",2011,101.84
"21554",2464000,"Powiat m.Częstochowa",2011,98.01
"21555",2465000,"Powiat m.Dąbrowa Górnicza",2011,95.46
"21556",2466000,"Powiat m.Gliwice",2011,92.84
"21557",2467000,"Powiat m.Jastrzębie-Zdrój",2011,90.6
"21558",2468000,"Powiat m.Jaworzno",2011,91.83
"21559",2469000,"Powiat m.Katowice",2011,89.95
"21560",2470000,"Powiat m.Mysłowice",2011,91.61
"21561",2471000,"Powiat m.Piekary Śląskie",2011,88.96
"21562",2472000,"Powiat m.Ruda Śląska",2011,87.58
"21563",2473000,"Powiat m.Rybnik",2011,96.15
"21564",2474000,"Powiat m.Siemianowice Śląskie",2011,89.39
"21565",2475000,"Powiat m.Sosnowiec",2011,95.38
"21566",2476000,"Powiat m.Świętochłowice",2011,92.49
"21567",2477000,"Powiat m.Tychy",2011,95.63
"21568",2478000,"Powiat m.Zabrze",2011,91.61
"21569",2479000,"Powiat m.Żory",2011,94.62
"21570",2601000,"Powiat buski",2011,94.68
"21571",2602000,"Powiat jędrzejowski",2011,95.16
"21572",2603000,"Powiat kazimierski",2011,91.67
"21573",2604000,"Powiat kielecki",2011,90.19
"21574",2605000,"Powiat konecki",2011,94.26
"21575",2606000,"Powiat opatowski",2011,94.86
"21576",2607000,"Powiat ostrowiecki",2011,91.95
"21577",2608000,"Powiat pińczowski",2011,97.11
"21578",2609000,"Powiat sandomierski",2011,90.46
"21579",2610000,"Powiat skarżyski",2011,90.58
"21580",2611000,"Powiat starachowicki",2011,95.62
"21581",2612000,"Powiat staszowski",2011,95.94
"21582",2613000,"Powiat włoszczowski",2011,96.28
"21583",2661000,"Powiat m.Kielce",2011,102.97
"21584",2801000,"Powiat bartoszycki",2011,91.04
"21585",2802000,"Powiat braniewski",2011,87.55
"21586",2803000,"Powiat działdowski",2011,94.37
"21587",2804000,"Powiat elbląski",2011,85.03
"21588",2805000,"Powiat ełcki",2011,86.85
"21589",2806000,"Powiat giżycki",2011,91.52
"21590",2807000,"Powiat iławski",2011,91.56
"21591",2808000,"Powiat kętrzyński",2011,90.24
"21592",2809000,"Powiat lidzbarski",2011,90.63
"21593",2810000,"Powiat mrągowski",2011,87.55
"21594",2811000,"Powiat nidzicki",2011,89.86
"21595",2812000,"Powiat nowomiejski",2011,92.49
"21596",2813000,"Powiat olecki",2011,89.38
"21597",2814000,"Powiat olsztyński",2011,75.3
"21598",2815000,"Powiat ostródzki",2011,89.5
"21599",2816000,"Powiat piski",2011,88.5
"21600",2817000,"Powiat szczycieński",2011,91.64
"21601",2818000,"Powiat gołdapski",2011,90.49
"21602",2819000,"Powiat węgorzewski",2011,89.49
"21603",2861000,"Powiat m.Elbląg",2011,89.35
"21604",2862000,"Powiat m.Olsztyn",2011,109.22
"21605",3001000,"Powiat chodzieski",2011,95.28
"21606",3002000,"Powiat czarnkowsko-trzcianecki",2011,95.23
"21607",3003000,"Powiat gnieźnieński",2011,94.94
"21608",3004000,"Powiat gostyński",2011,96.43
"21609",3005000,"Powiat grodziski",2011,94.23
"21610",3006000,"Powiat jarociński",2011,97.5
"21611",3007000,"Powiat kaliski",2011,91.3
"21612",3008000,"Powiat kępiński",2011,96.78
"21613",3009000,"Powiat kolski",2011,95.21
"21614",3010000,"Powiat koniński",2011,90.64
"21615",3011000,"Powiat kościański",2011,95.2
"21616",3012000,"Powiat krotoszyński",2011,94.59
"21617",3013000,"Powiat leszczyński",2011,87.07
"21618",3014000,"Powiat międzychodzki",2011,92.47
"21619",3015000,"Powiat nowotomyski",2011,96.17
"21620",3016000,"Powiat obornicki",2011,92.08
"21621",3017000,"Powiat ostrowski",2011,95.61
"21622",3018000,"Powiat ostrzeszowski",2011,97.31
"21623",3019000,"Powiat pilski",2011,93.06
"21624",3020000,"Powiat pleszewski",2011,92.71
"21625",3021000,"Powiat poznański",2011,87.33
"21626",3022000,"Powiat rawicki",2011,96.78
"21627",3023000,"Powiat słupecki",2011,94.17
"21628",3024000,"Powiat szamotulski",2011,94.98
"21629",3025000,"Powiat średzki",2011,91.52
"21630",3026000,"Powiat śremski",2011,95.13
"21631",3027000,"Powiat turecki",2011,95.46
"21632",3028000,"Powiat wągrowiecki",2011,96.82
"21633",3029000,"Powiat wolsztyński",2011,96.69
"21634",3030000,"Powiat wrzesiński",2011,94.85
"21635",3031000,"Powiat złotowski",2011,88.19
"21636",3061000,"Powiat m.Kalisz",2011,98.58
"21637",3062000,"Powiat m.Konin",2011,110.8
"21638",3063000,"Powiat m.Leszno",2011,101.47
"21639",3064000,"Powiat m.Poznań",2011,102.14
"21640",3201000,"Powiat białogardzki",2011,85.71
"21641",3202000,"Powiat choszczeński",2011,89.87
"21642",3203000,"Powiat drawski",2011,88.75
"21643",3204000,"Powiat goleniowski",2011,90.19
"21644",3205000,"Powiat gryficki",2011,89.21
"21645",3206000,"Powiat gryfiński",2011,86.45
"21646",3207000,"Powiat kamieński",2011,82.61
"21647",3208000,"Powiat kołobrzeski",2011,88.17
"21648",3209000,"Powiat koszaliński",2011,70.73
"21649",3210000,"Powiat myśliborski",2011,90.33
"21650",3211000,"Powiat policki",2011,67.54
"21651",3212000,"Powiat pyrzycki",2011,87.26
"21652",3213000,"Powiat sławieński",2011,87.81
"21653",3214000,"Powiat stargardzki",2011,90.29
"21654",3215000,"Powiat szczecinecki",2011,88.62
"21655",3216000,"Powiat świdwiński",2011,85.6
"21656",3217000,"Powiat wałecki",2011,92.99
"21657",3218000,"Powiat łobeski",2011,83.42
"21658",3261000,"Powiat m.Koszalin",2011,104.99
"21659",3262000,"Powiat m.Szczecin",2011,98.59
"21660",3263000,"Powiat m.Świnoujście",2011,92.06
"21661",201000,"Powiat bolesławiecki",2012,92.03
"21662",202000,"Powiat dzierżoniowski",2012,86.46
"21663",203000,"Powiat głogowski",2012,93.72
"21664",204000,"Powiat górowski",2012,91.47
"21665",205000,"Powiat jaworski",2012,89.36
"21666",206000,"Powiat jeleniogórski",2012,71.8
"21667",207000,"Powiat kamiennogórski",2012,89.36
"21668",208000,"Powiat kłodzki",2012,86.8
"21669",209000,"Powiat legnicki",2012,80.37
"21670",210000,"Powiat lubański",2012,91.54
"21671",211000,"Powiat lubiński",2012,96.46
"21672",212000,"Powiat lwówecki",2012,86.39
"21673",213000,"Powiat milicki",2012,94.32
"21674",214000,"Powiat oleśnicki",2012,92.55
"21675",215000,"Powiat oławski",2012,89.68
"21676",216000,"Powiat polkowicki",2012,89.98
"21677",217000,"Powiat strzeliński",2012,94.27
"21678",218000,"Powiat średzki",2012,80.7
"21679",219000,"Powiat świdnicki",2012,89.3
"21680",220000,"Powiat trzebnicki",2012,89.34
"21681",221000,"Powiat wałbrzyski",2012,87.35
"21682",222000,"Powiat wołowski",2012,93.98
"21683",223000,"Powiat wrocławski",2012,80.97
"21684",224000,"Powiat ząbkowicki",2012,88.87
"21685",225000,"Powiat zgorzelecki",2012,90.75
"21686",226000,"Powiat złotoryjski",2012,87.45
"21687",261000,"Powiat m.Jelenia Góra",2012,111.56
"21688",262000,"Powiat m.Legnica",2012,98.2
"21689",264000,"Powiat m.Wrocław",2012,98.78
"21690",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"21691",401000,"Powiat aleksandrowski",2012,90.04
"21692",402000,"Powiat brodnicki",2012,93.83
"21693",403000,"Powiat bydgoski",2012,83.74
"21694",404000,"Powiat chełmiński",2012,88.66
"21695",405000,"Powiat golubsko-dobrzyński",2012,89.33
"21696",406000,"Powiat grudziądzki",2012,79.38
"21697",407000,"Powiat inowrocławski",2012,93.96
"21698",408000,"Powiat lipnowski",2012,89.58
"21699",409000,"Powiat mogileński",2012,90.78
"21700",410000,"Powiat nakielski",2012,90.24
"21701",411000,"Powiat radziejowski",2012,95.06
"21702",412000,"Powiat rypiński",2012,93.37
"21703",413000,"Powiat sępoleński",2012,88.11
"21704",414000,"Powiat świecki",2012,91.91
"21705",415000,"Powiat toruński",2012,79.6
"21706",416000,"Powiat tucholski",2012,89.64
"21707",417000,"Powiat wąbrzeski",2012,89.84
"21708",418000,"Powiat włocławski",2012,83.98
"21709",419000,"Powiat żniński",2012,94.19
"21710",461000,"Powiat m.Bydgoszcz",2012,94.08
"21711",462000,"Powiat m.Grudziądz",2012,97.65
"21712",463000,"Powiat m.Toruń",2012,100.21
"21713",464000,"Powiat m.Włocławek",2012,97.69
"21714",601000,"Powiat bialski",2012,88.94
"21715",602000,"Powiat biłgorajski",2012,94.85
"21716",603000,"Powiat chełmski",2012,86.69
"21717",604000,"Powiat hrubieszowski",2012,91.42
"21718",605000,"Powiat janowski",2012,92.67
"21719",606000,"Powiat krasnostawski",2012,95.14
"21720",607000,"Powiat kraśnicki",2012,91.95
"21721",608000,"Powiat lubartowski",2012,94.59
"21722",609000,"Powiat lubelski",2012,77.39
"21723",610000,"Powiat łęczyński",2012,93.29
"21724",611000,"Powiat łukowski",2012,95.9
"21725",612000,"Powiat opolski",2012,93.34
"21726",613000,"Powiat parczewski",2012,91.42
"21727",614000,"Powiat puławski",2012,96.04
"21728",615000,"Powiat radzyński",2012,95.98
"21729",616000,"Powiat rycki",2012,99.8
"21730",617000,"Powiat świdnicki",2012,92.27
"21731",618000,"Powiat tomaszowski",2012,94.73
"21732",619000,"Powiat włodawski",2012,93.24
"21733",620000,"Powiat zamojski",2012,85.05
"21734",661000,"Powiat m.Biała Podlaska",2012,109.97
"21735",662000,"Powiat m.Chełm",2012,106.34
"21736",663000,"Powiat m.Lublin",2012,101.33
"21737",664000,"Powiat m.Zamość",2012,110.19
"21738",801000,"Powiat gorzowski",2012,78.29
"21739",802000,"Powiat krośnieński",2012,88.32
"21740",803000,"Powiat międzyrzecki",2012,90.84
"21741",804000,"Powiat nowosolski",2012,87.97
"21742",805000,"Powiat słubicki",2012,90.49
"21743",806000,"Powiat strzelecko-drezdenecki",2012,87.03
"21744",807000,"Powiat sulęciński",2012,88.41
"21745",808000,"Powiat świebodziński",2012,92.12
"21746",809000,"Powiat zielonogórski",2012,76.07
"21747",810000,"Powiat żagański",2012,88.28
"21748",811000,"Powiat żarski",2012,92.87
"21749",812000,"Powiat wschowski",2012,90.65
"21750",861000,"Powiat m.Gorzów Wielkopolski",2012,102.16
"21751",862000,"Powiat m.Zielona Góra",2012,112.08
"21752",1001000,"Powiat bełchatowski",2012,96.71
"21753",1002000,"Powiat kutnowski",2012,95.51
"21754",1003000,"Powiat łaski",2012,92.79
"21755",1004000,"Powiat łęczycki",2012,94.68
"21756",1005000,"Powiat łowicki",2012,96.76
"21757",1006000,"Powiat łódzki wschodni",2012,91.67
"21758",1007000,"Powiat opoczyński",2012,97.17
"21759",1008000,"Powiat pabianicki",2012,89.68
"21760",1009000,"Powiat pajęczański",2012,95.93
"21761",1010000,"Powiat piotrkowski",2012,89.98
"21762",1011000,"Powiat poddębicki",2012,94.56
"21763",1012000,"Powiat radomszczański",2012,93.22
"21764",1013000,"Powiat rawski",2012,97.8
"21765",1014000,"Powiat sieradzki",2012,95.45
"21766",1015000,"Powiat skierniewicki",2012,83.45
"21767",1016000,"Powiat tomaszowski",2012,94.06
"21768",1017000,"Powiat wieluński",2012,97.38
"21769",1018000,"Powiat wieruszowski",2012,96.53
"21770",1019000,"Powiat zduńskowolski",2012,94.66
"21771",1020000,"Powiat zgierski",2012,89.17
"21772",1021000,"Powiat brzeziński",2012,89.19
"21773",1061000,"Powiat m.Łódź",2012,93.79
"21774",1062000,"Powiat m.Piotrków Trybunalski",2012,98.44
"21775",1063000,"Powiat m.Skierniewice",2012,109.65
"21776",1201000,"Powiat bocheński",2012,95.37
"21777",1202000,"Powiat brzeski",2012,94.94
"21778",1203000,"Powiat chrzanowski",2012,92.36
"21779",1204000,"Powiat dąbrowski",2012,90.93
"21780",1205000,"Powiat gorlicki",2012,93.62
"21781",1206000,"Powiat krakowski",2012,85.69
"21782",1207000,"Powiat limanowski",2012,95.91
"21783",1208000,"Powiat miechowski",2012,95.21
"21784",1209000,"Powiat myślenicki",2012,96.46
"21785",1210000,"Powiat nowosądecki",2012,93.18
"21786",1211000,"Powiat nowotarski",2012,91.14
"21787",1212000,"Powiat olkuski",2012,96.04
"21788",1213000,"Powiat oświęcimski",2012,99.39
"21789",1214000,"Powiat proszowicki",2012,93.41
"21790",1215000,"Powiat suski",2012,94.57
"21791",1216000,"Powiat tarnowski",2012,87.61
"21792",1217000,"Powiat tatrzański",2012,85.87
"21793",1218000,"Powiat wadowicki",2012,96.7
"21794",1219000,"Powiat wielicki",2012,90.74
"21795",1261000,"Powiat m.Kraków",2012,98.62
"21796",1262000,"Powiat m.Nowy Sącz",2012,104.19
"21797",1263000,"Powiat m.Tarnów",2012,107.63
"21798",1401000,"Powiat białobrzeski",2012,95.56
"21799",1402000,"Powiat ciechanowski",2012,95.75
"21800",1403000,"Powiat garwoliński",2012,97.08
"21801",1404000,"Powiat gostyniński",2012,89.49
"21802",1405000,"Powiat grodziski",2012,99.49
"21803",1406000,"Powiat grójecki",2012,96.72
"21804",1407000,"Powiat kozienicki",2012,93.44
"21805",1408000,"Powiat legionowski",2012,90.65
"21806",1409000,"Powiat lipski",2012,96.34
"21807",1410000,"Powiat łosicki",2012,94.95
"21808",1411000,"Powiat makowski",2012,93.69
"21809",1412000,"Powiat miński",2012,96.53
"21810",1413000,"Powiat mławski",2012,95.02
"21811",1414000,"Powiat nowodworski",2012,92.92
"21812",1415000,"Powiat ostrołęcki",2012,87.36
"21813",1416000,"Powiat ostrowski",2012,96.72
"21814",1417000,"Powiat otwocki",2012,95.51
"21815",1418000,"Powiat piaseczyński",2012,93.56
"21816",1419000,"Powiat płocki",2012,85.2
"21817",1420000,"Powiat płoński",2012,95.46
"21818",1421000,"Powiat pruszkowski",2012,86.18
"21819",1422000,"Powiat przasnyski",2012,93.83
"21820",1423000,"Powiat przysuski",2012,97.98
"21821",1424000,"Powiat pułtuski",2012,97.28
"21822",1425000,"Powiat radomski",2012,87.33
"21823",1426000,"Powiat siedlecki",2012,88.34
"21824",1427000,"Powiat sierpecki",2012,95.86
"21825",1428000,"Powiat sochaczewski",2012,97.43
"21826",1429000,"Powiat sokołowski",2012,94.8
"21827",1430000,"Powiat szydłowiecki",2012,92.08
"21828",1432000,"Powiat warszawski zachodni",2012,80.07
"21829",1433000,"Powiat węgrowski",2012,94.65
"21830",1434000,"Powiat wołomiński",2012,93.51
"21831",1435000,"Powiat wyszkowski",2012,95.4
"21832",1436000,"Powiat zwoleński",2012,91.51
"21833",1437000,"Powiat żuromiński",2012,94.6
"21834",1438000,"Powiat żyrardowski",2012,94.77
"21835",1461000,"Powiat m.Ostrołęka",2012,112.6
"21836",1462000,"Powiat m.Płock",2012,108.5
"21837",1463000,"Powiat m.Radom",2012,100.85
"21838",1464000,"Powiat m.Siedlce",2012,107.14
"21839",1465000,"Powiat m. st. Warszawa",2012,102.52
"21840",1601000,"Powiat brzeski",2012,88
"21841",1602000,"Powiat głubczycki",2012,87.95
"21842",1603000,"Powiat kędzierzyńsko-kozielski",2012,88.14
"21843",1604000,"Powiat kluczborski",2012,90.13
"21844",1605000,"Powiat krapkowicki",2012,88.3
"21845",1606000,"Powiat namysłowski",2012,92.58
"21846",1607000,"Powiat nyski",2012,90.03
"21847",1608000,"Powiat oleski",2012,91.59
"21848",1609000,"Powiat opolski",2012,83.07
"21849",1610000,"Powiat prudnicki",2012,88.44
"21850",1611000,"Powiat strzelecki",2012,86
"21851",1661000,"Powiat m.Opole",2012,101.91
"21852",1801000,"Powiat bieszczadzki",2012,94.29
"21853",1802000,"Powiat brzozowski",2012,95.16
"21854",1803000,"Powiat dębicki",2012,93.14
"21855",1804000,"Powiat jarosławski",2012,92.15
"21856",1805000,"Powiat jasielski",2012,93.76
"21857",1806000,"Powiat kolbuszowski",2012,88.29
"21858",1807000,"Powiat krośnieński",2012,88.25
"21859",1808000,"Powiat leżajski",2012,91.68
"21860",1809000,"Powiat lubaczowski",2012,91.82
"21861",1810000,"Powiat łańcucki",2012,95.28
"21862",1811000,"Powiat mielecki",2012,92.66
"21863",1812000,"Powiat niżański",2012,88.38
"21864",1813000,"Powiat przemyski",2012,82.61
"21865",1814000,"Powiat przeworski",2012,94.94
"21866",1815000,"Powiat ropczycko-sędziszowski",2012,92.58
"21867",1816000,"Powiat rzeszowski",2012,85.34
"21868",1817000,"Powiat sanocki",2012,90.34
"21869",1818000,"Powiat stalowowolski",2012,91.61
"21870",1819000,"Powiat strzyżowski",2012,94.6
"21871",1820000,"Powiat tarnobrzeski",2012,86.94
"21872",1821000,"Powiat leski",2012,87.55
"21873",1861000,"Powiat m.Krosno",2012,114.13
"21874",1862000,"Powiat m.Przemyśl",2012,107.98
"21875",1863000,"Powiat m.Rzeszów",2012,106.11
"21876",1864000,"Powiat m.Tarnobrzeg",2012,100.97
"21877",2001000,"Powiat augustowski",2012,92.25
"21878",2002000,"Powiat białostocki",2012,76.9
"21879",2003000,"Powiat bielski",2012,91.25
"21880",2004000,"Powiat grajewski",2012,90.2
"21881",2005000,"Powiat hajnowski",2012,92.42
"21882",2006000,"Powiat kolneński",2012,92.65
"21883",2007000,"Powiat łomżyński",2012,67.37
"21884",2008000,"Powiat moniecki",2012,87.74
"21885",2009000,"Powiat sejneński",2012,91.71
"21886",2010000,"Powiat siemiatycki",2012,87.79
"21887",2011000,"Powiat sokólski",2012,91.34
"21888",2012000,"Powiat suwalski",2012,79
"21889",2013000,"Powiat wysokomazowiecki",2012,87.92
"21890",2014000,"Powiat zambrowski",2012,88.89
"21891",2061000,"Powiat m.Białystok",2012,100.7
"21892",2062000,"Powiat m.Łomża",2012,114.47
"21893",2063000,"Powiat m.Suwałki",2012,102.27
"21894",2201000,"Powiat bytowski",2012,90.46
"21895",2202000,"Powiat chojnicki",2012,95.14
"21896",2203000,"Powiat człuchowski",2012,88.16
"21897",2204000,"Powiat gdański",2012,86.42
"21898",2205000,"Powiat kartuski",2012,94.04
"21899",2206000,"Powiat kościerski",2012,93.66
"21900",2207000,"Powiat kwidzyński",2012,89.55
"21901",2208000,"Powiat lęborski",2012,91.97
"21902",2209000,"Powiat malborski",2012,96.91
"21903",2210000,"Powiat nowodworski",2012,89.28
"21904",2211000,"Powiat pucki",2012,83.9
"21905",2212000,"Powiat słupski",2012,82.72
"21906",2213000,"Powiat starogardzki",2012,93.51
"21907",2214000,"Powiat tczewski",2012,90.78
"21908",2215000,"Powiat wejherowski",2012,92.97
"21909",2216000,"Powiat sztumski",2012,81.33
"21910",2261000,"Powiat m.Gdańsk",2012,94.79
"21911",2262000,"Powiat m.Gdynia",2012,99.84
"21912",2263000,"Powiat m.Słupsk",2012,100.32
"21913",2264000,"Powiat m.Sopot",2012,87.15
"21914",2401000,"Powiat będziński",2012,85.86
"21915",2402000,"Powiat bielski",2012,89.25
"21916",2403000,"Powiat cieszyński",2012,93.31
"21917",2404000,"Powiat częstochowski",2012,90.11
"21918",2405000,"Powiat gliwicki",2012,91.85
"21919",2406000,"Powiat kłobucki",2012,93.95
"21920",2407000,"Powiat lubliniecki",2012,91.83
"21921",2408000,"Powiat mikołowski",2012,92.17
"21922",2409000,"Powiat myszkowski",2012,93.82
"21923",2410000,"Powiat pszczyński",2012,94.45
"21924",2411000,"Powiat raciborski",2012,92.08
"21925",2412000,"Powiat rybnicki",2012,88.66
"21926",2413000,"Powiat tarnogórski",2012,90.52
"21927",2414000,"Powiat bieruńsko-lędziński",2012,90.91
"21928",2415000,"Powiat wodzisławski",2012,96.56
"21929",2416000,"Powiat zawierciański",2012,94.59
"21930",2417000,"Powiat żywiecki",2012,94.67
"21931",2461000,"Powiat m.Bielsko-Biała",2012,97.79
"21932",2462000,"Powiat m.Bytom",2012,82.47
"21933",2463000,"Powiat m.Chorzów",2012,103.43
"21934",2464000,"Powiat m.Częstochowa",2012,97.39
"21935",2465000,"Powiat m.Dąbrowa Górnicza",2012,92.43
"21936",2466000,"Powiat m.Gliwice",2012,93.45
"21937",2467000,"Powiat m.Jastrzębie-Zdrój",2012,89.9
"21938",2468000,"Powiat m.Jaworzno",2012,92.69
"21939",2469000,"Powiat m.Katowice",2012,89.27
"21940",2470000,"Powiat m.Mysłowice",2012,91.53
"21941",2471000,"Powiat m.Piekary Śląskie",2012,86.24
"21942",2472000,"Powiat m.Ruda Śląska",2012,87.24
"21943",2473000,"Powiat m.Rybnik",2012,96.27
"21944",2474000,"Powiat m.Siemianowice Śląskie",2012,89.84
"21945",2475000,"Powiat m.Sosnowiec",2012,93.5
"21946",2476000,"Powiat m.Świętochłowice",2012,92.17
"21947",2477000,"Powiat m.Tychy",2012,95.78
"21948",2478000,"Powiat m.Zabrze",2012,91.48
"21949",2479000,"Powiat m.Żory",2012,94.54
"21950",2601000,"Powiat buski",2012,94.56
"21951",2602000,"Powiat jędrzejowski",2012,95.4
"21952",2603000,"Powiat kazimierski",2012,91.13
"21953",2604000,"Powiat kielecki",2012,89.26
"21954",2605000,"Powiat konecki",2012,93.38
"21955",2606000,"Powiat opatowski",2012,93.81
"21956",2607000,"Powiat ostrowiecki",2012,92.35
"21957",2608000,"Powiat pińczowski",2012,96.36
"21958",2609000,"Powiat sandomierski",2012,92.85
"21959",2610000,"Powiat skarżyski",2012,90.03
"21960",2611000,"Powiat starachowicki",2012,94.99
"21961",2612000,"Powiat staszowski",2012,96.01
"21962",2613000,"Powiat włoszczowski",2012,95.44
"21963",2661000,"Powiat m.Kielce",2012,102.89
