"","Kod","Nazwa","rok","Lozka_w_szpitalach_ogolnych_wskazniki_loZka_w_szpitalach_ogolnych"
"4363",207000,"Powiat kamiennogórski",2017,396
"4364",208000,"Powiat kłodzki",2017,1067
"4365",210000,"Powiat lubański",2017,289
"4366",211000,"Powiat lubiński",2017,753
"4367",212000,"Powiat lwówecki",2017,391
"4368",213000,"Powiat milicki",2017,364
"4369",214000,"Powiat oleśnicki",2017,239
"4370",215000,"Powiat oławski",2017,273
"4371",217000,"Powiat strzeliński",2017,121
"4372",218000,"Powiat średzki",2017,16
"4373",219000,"Powiat świdnicki",2017,491
"4374",220000,"Powiat trzebnicki",2017,440
"4375",221000,"Powiat wałbrzyski",2017,41
"4376",222000,"Powiat wołowski",2017,146
"4377",223000,"Powiat wrocławski",2017,40
"4378",224000,"Powiat ząbkowicki",2017,85
"4379",225000,"Powiat zgorzelecki",2017,579
"4380",226000,"Powiat złotoryjski",2017,134
"4381",261000,"Powiat m.Jelenia Góra",2017,608
"4382",262000,"Powiat m.Legnica",2017,571
"4383",264000,"Powiat m.Wrocław",2017,5341
"4384",265000,"Powiat m.Wałbrzych od 2013",2017,834
"4385",401000,"Powiat aleksandrowski",2017,209
"4386",402000,"Powiat brodnicki",2017,186
"4387",403000,"Powiat bydgoski",2017,31
"4388",404000,"Powiat chełmiński",2017,135
"4389",405000,"Powiat golubsko-dobrzyński",2017,219
"4390",406000,"Powiat grudziądzki",2017,35
"4391",407000,"Powiat inowrocławski",2017,528
"4392",408000,"Powiat lipnowski",2017,316
"4393",409000,"Powiat mogileński",2017,122
"4394",410000,"Powiat nakielski",2017,180
"4395",411000,"Powiat radziejowski",2017,254
"4396",412000,"Powiat rypiński",2017,200
"4397",413000,"Powiat sępoleński",2017,147
"4398",414000,"Powiat świecki",2017,314
"4399",415000,"Powiat toruński",2017,114
"4400",416000,"Powiat tucholski",2017,134
"4401",417000,"Powiat wąbrzeski",2017,59
"4402",419000,"Powiat żniński",2017,178
"4403",461000,"Powiat m.Bydgoszcz",2017,3447
"4404",462000,"Powiat m.Grudziądz",2017,1016
"4405",463000,"Powiat m.Toruń",2017,1308
"4406",464000,"Powiat m.Włocławek",2017,662
"4407",601000,"Powiat bialski",2017,152
"4408",602000,"Powiat biłgorajski",2017,321
"4409",603000,"Powiat chełmski",2017,46
"4410",604000,"Powiat hrubieszowski",2017,355
"4411",605000,"Powiat janowski",2017,298
"4412",606000,"Powiat krasnostawski",2017,275
"4413",607000,"Powiat kraśnicki",2017,321
"4414",608000,"Powiat lubartowski",2017,264
"4415",609000,"Powiat lubelski",2017,184
"4416",610000,"Powiat łęczyński",2017,188
"4417",611000,"Powiat łukowski",2017,513
"4418",612000,"Powiat opolski",2017,262
"4419",613000,"Powiat parczewski",2017,224
"4420",614000,"Powiat puławski",2017,557
"4421",615000,"Powiat radzyński",2017,295
"4422",616000,"Powiat rycki",2017,137
"4423",617000,"Powiat świdnicki",2017,201
"4424",618000,"Powiat tomaszowski",2017,445
"4425",619000,"Powiat włodawski",2017,258
"4426",620000,"Powiat zamojski",2017,58
"4427",661000,"Powiat m.Biała Podlaska",2017,642
"4428",662000,"Powiat m.Chełm",2017,564
"4429",663000,"Powiat m.Lublin",2017,3843
"4430",664000,"Powiat m.Zamość",2017,787
"4431",801000,"Powiat gorzowski",2017,158
"4432",802000,"Powiat krośnieński",2017,43
"4433",803000,"Powiat międzyrzecki",2017,245
"4434",804000,"Powiat nowosolski",2017,498
"4435",805000,"Powiat słubicki",2017,152
"4436",806000,"Powiat strzelecko-drezdenecki",2017,142
"4437",807000,"Powiat sulęciński",2017,403
"4438",808000,"Powiat świebodziński",2017,212
"4439",809000,"Powiat zielonogórski",2017,237
"4440",810000,"Powiat żagański",2017,148
"4441",811000,"Powiat żarski",2017,362
"4442",812000,"Powiat wschowski",2017,79
"4443",861000,"Powiat m.Gorzów Wielkopolski",2017,888
"4444",862000,"Powiat m.Zielona Góra",2017,834
"4445",1001000,"Powiat bełchatowski",2017,770
"4446",1002000,"Powiat kutnowski",2017,357
"4447",1003000,"Powiat łaski",2017,165
"4448",1004000,"Powiat łęczycki",2017,242
"4449",1005000,"Powiat łowicki",2017,215
"4450",1006000,"Powiat łódzki wschodni",2017,0
"4451",1007000,"Powiat opoczyński",2017,199
"4452",1008000,"Powiat pabianicki",2017,391
"4453",1009000,"Powiat pajęczański",2017,28
"4454",1010000,"Powiat piotrkowski",2017,0
"4455",1011000,"Powiat poddębicki",2017,298
"4456",1012000,"Powiat radomszczański",2017,458
"4457",1013000,"Powiat rawski",2017,68
"4458",1014000,"Powiat sieradzki",2017,788
"4459",1016000,"Powiat tomaszowski",2017,462
"4460",1017000,"Powiat wieluński",2017,307
"4461",1018000,"Powiat wieruszowski",2017,42
"4462",1019000,"Powiat zduńskowolski",2017,147
"4463",1020000,"Powiat zgierski",2017,798
"4464",1021000,"Powiat brzeziński",2017,184
"4465",1061000,"Powiat m.Łódź",2017,6068
"4466",1062000,"Powiat m.Piotrków Trybunalski",2017,484
"4467",1063000,"Powiat m.Skierniewice",2017,305
"4468",1201000,"Powiat bocheński",2017,218
"4469",1202000,"Powiat brzeski",2017,275
"4470",1203000,"Powiat chrzanowski",2017,546
"4471",1204000,"Powiat dąbrowski",2017,246
"4472",1205000,"Powiat gorlicki",2017,466
"4473",1206000,"Powiat krakowski",2017,334
"4474",1207000,"Powiat limanowski",2017,459
"4475",1208000,"Powiat miechowski",2017,315
"4476",1209000,"Powiat myślenicki",2017,291
"4477",1210000,"Powiat nowosądecki",2017,333
"4478",1211000,"Powiat nowotarski",2017,733
"4479",1212000,"Powiat olkuski",2017,478
"4480",1213000,"Powiat oświęcimski",2017,491
"4481",1214000,"Powiat proszowicki",2017,264
"4482",1215000,"Powiat suski",2017,382
"4483",1216000,"Powiat tarnowski",2017,116
"4484",1217000,"Powiat tatrzański",2017,703
"4485",1218000,"Powiat wadowicki",2017,303
"4486",1219000,"Powiat wielicki",2017,0
"4487",1261000,"Powiat m.Kraków",2017,6165
"4488",1262000,"Powiat m.Nowy Sącz",2017,773
"4489",1263000,"Powiat m.Tarnów",2017,1097
"4490",1402000,"Powiat ciechanowski",2017,566
"4491",1403000,"Powiat garwoliński",2017,296
"4492",1404000,"Powiat gostyniński",2017,352
"4493",1405000,"Powiat grodziski",2017,292
"4494",1406000,"Powiat grójecki",2017,375
"4495",1407000,"Powiat kozienicki",2017,379
"4496",1408000,"Powiat legionowski",2017,183
"4497",1409000,"Powiat lipski",2017,234
"4498",1410000,"Powiat łosicki",2017,123
"4499",1411000,"Powiat makowski",2017,219
"4500",1412000,"Powiat miński",2017,361
"4501",1413000,"Powiat mławski",2017,203
"4502",1414000,"Powiat nowodworski",2017,164
"4503",1416000,"Powiat ostrowski",2017,231
"4504",1417000,"Powiat otwocki",2017,1300
"4505",1418000,"Powiat piaseczyński",2017,891
"4506",1420000,"Powiat płoński",2017,270
"4507",1421000,"Powiat pruszkowski",2017,433
"4508",1422000,"Powiat przasnyski",2017,306
"4509",1423000,"Powiat przysuski",2017,53
"4510",1424000,"Powiat pułtuski",2017,187
"4511",1425000,"Powiat radomski",2017,239
"4512",1427000,"Powiat sierpecki",2017,194
"4513",1428000,"Powiat sochaczewski",2017,349
"4514",1429000,"Powiat sokołowski",2017,239
"4515",1432000,"Powiat warszawski zachodni",2017,128
"4516",1433000,"Powiat węgrowski",2017,172
"4517",1434000,"Powiat wołomiński",2017,342
"4518",1435000,"Powiat wyszkowski",2017,219
"4519",1436000,"Powiat zwoleński",2017,35
"4520",1437000,"Powiat żuromiński",2017,151
"4521",1438000,"Powiat żyrardowski",2017,297
"4522",1461000,"Powiat m.Ostrołęka",2017,528
"4523",1462000,"Powiat m.Płock",2017,1195
"4524",1463000,"Powiat m.Radom",2017,1377
"4525",1464000,"Powiat m.Siedlce",2017,789
"4526",1465000,"Powiat m. st. Warszawa",2017,12377
"4527",1601000,"Powiat brzeski",2017,270
"4528",1602000,"Powiat głubczycki",2017,136
"4529",1603000,"Powiat kędzierzyńsko-kozielski",2017,388
"4530",1604000,"Powiat kluczborski",2017,207
"4531",1605000,"Powiat krapkowicki",2017,143
"4532",1606000,"Powiat namysłowski",2017,196
"4533",1607000,"Powiat nyski",2017,1081
"4534",1608000,"Powiat oleski",2017,196
"4535",1609000,"Powiat opolski",2017,240
"4536",1610000,"Powiat prudnicki",2017,179
"4537",1611000,"Powiat strzelecki",2017,199
"4538",1661000,"Powiat m.Opole",2017,1334
"4539",1801000,"Powiat bieszczadzki",2017,124
"4540",1802000,"Powiat brzozowski",2017,498
"4541",1803000,"Powiat dębicki",2017,510
"4542",1804000,"Powiat jarosławski",2017,305
"4543",1805000,"Powiat jasielski",2017,411
"4544",1806000,"Powiat kolbuszowski",2017,190
"4545",1808000,"Powiat leżajski",2017,408
"4546",1809000,"Powiat lubaczowski",2017,248
"4547",1810000,"Powiat łańcucki",2017,285
"4548",1811000,"Powiat mielecki",2017,534
"4549",1812000,"Powiat niżański",2017,230
"4550",1813000,"Powiat przemyski",2017,0
"4551",1814000,"Powiat przeworski",2017,300
"4552",1815000,"Powiat ropczycko-sędziszowski",2017,81
"4553",1816000,"Powiat rzeszowski",2017,251
"4554",1817000,"Powiat sanocki",2017,382
"4555",1818000,"Powiat stalowowolski",2017,591
"4556",1819000,"Powiat strzyżowski",2017,123
"4557",1820000,"Powiat tarnobrzeski",2017,277
"4558",1821000,"Powiat leski",2017,175
"4559",1861000,"Powiat m.Krosno",2017,675
"4560",1862000,"Powiat m.Przemyśl",2017,812
"4561",1863000,"Powiat m.Rzeszów",2017,2422
"4562",1864000,"Powiat m.Tarnobrzeg",2017,387
"4563",2001000,"Powiat augustowski",2017,326
"4564",2002000,"Powiat białostocki",2017,90
"4565",2003000,"Powiat bielski",2017,253
"4566",2004000,"Powiat grajewski",2017,262
"4567",2005000,"Powiat hajnowski",2017,346
"4568",2006000,"Powiat kolneński",2017,139
"4569",2008000,"Powiat moniecki",2017,216
"4570",2009000,"Powiat sejneński",2017,88
"4571",2010000,"Powiat siemiatycki",2017,142
"4572",2011000,"Powiat sokólski",2017,210
"4573",2013000,"Powiat wysokomazowiecki",2017,166
"4574",2014000,"Powiat zambrowski",2017,116
"4575",2061000,"Powiat m.Białystok",2017,2486
"4576",2062000,"Powiat m.Łomża",2017,611
"4577",2063000,"Powiat m.Suwałki",2017,513
"4578",2201000,"Powiat bytowski",2017,244
"4579",2202000,"Powiat chojnicki",2017,496
"4580",2203000,"Powiat człuchowski",2017,198
"4581",2205000,"Powiat kartuski",2017,225
"4582",2206000,"Powiat kościerski",2017,521
"4583",2207000,"Powiat kwidzyński",2017,284
"4584",2208000,"Powiat lęborski",2017,267
"4585",2209000,"Powiat malborski",2017,149
"4586",2210000,"Powiat nowodworski",2017,347
"4587",2211000,"Powiat pucki",2017,219
"4588",2213000,"Powiat starogardzki",2017,349
"4589",2214000,"Powiat tczewski",2017,289
"4590",2215000,"Powiat wejherowski",2017,507
"4591",2216000,"Powiat sztumski",2017,283
"4592",2261000,"Powiat m.Gdańsk",2017,3049
"4593",2262000,"Powiat m.Gdynia",2017,888
"4594",2263000,"Powiat m.Słupsk",2017,696
"4595",2264000,"Powiat m.Sopot",2017,245
"4596",2401000,"Powiat będziński",2017,414
"4597",2402000,"Powiat bielski",2017,626
"4598",2403000,"Powiat cieszyński",2017,1869
"4599",2404000,"Powiat częstochowski",2017,167
"4600",2405000,"Powiat gliwicki",2017,450
"4601",2406000,"Powiat kłobucki",2017,100
"4602",2407000,"Powiat lubliniecki",2017,344
"4603",2408000,"Powiat mikołowski",2017,346
"4604",2409000,"Powiat myszkowski",2017,218
"4605",2410000,"Powiat pszczyński",2017,461
"4606",2411000,"Powiat raciborski",2017,435
"4607",2413000,"Powiat tarnogórski",2017,1100
"4608",2414000,"Powiat bieruńsko-lędziński",2017,47
"4609",2415000,"Powiat wodzisławski",2017,596
"4610",2416000,"Powiat zawierciański",2017,358
"4611",2417000,"Powiat żywiecki",2017,399
"4612",2461000,"Powiat m.Bielsko-Biała",2017,1289
"4613",2462000,"Powiat m.Bytom",2017,1248
"4614",2463000,"Powiat m.Chorzów",2017,925
"4615",2464000,"Powiat m.Częstochowa",2017,1704
"4616",2465000,"Powiat m.Dąbrowa Górnicza",2017,479
"4617",2466000,"Powiat m.Gliwice",2017,1062
"4618",2467000,"Powiat m.Jastrzębie-Zdrój",2017,618
"4619",2468000,"Powiat m.Jaworzno",2017,400
"4620",2469000,"Powiat m.Katowice",2017,3538
"4621",2470000,"Powiat m.Mysłowice",2017,230
"4622",2471000,"Powiat m.Piekary Śląskie",2017,423
"4623",2472000,"Powiat m.Ruda Śląska",2017,439
"4624",2473000,"Powiat m.Rybnik",2017,720
"4625",2474000,"Powiat m.Siemianowice Śląskie",2017,342
"4626",2475000,"Powiat m.Sosnowiec",2017,1491
"4627",2476000,"Powiat m.Świętochłowice",2017,273
"4628",2477000,"Powiat m.Tychy",2017,556
"4629",2478000,"Powiat m.Zabrze",2017,1249
"4630",2479000,"Powiat m.Żory",2017,175
"4631",2601000,"Powiat buski",2017,467
"4632",2602000,"Powiat jędrzejowski",2017,176
"4633",2603000,"Powiat kazimierski",2017,57
"4634",2604000,"Powiat kielecki",2017,448
"4635",2605000,"Powiat konecki",2017,610
"4636",2606000,"Powiat opatowski",2017,152
"4637",2607000,"Powiat ostrowiecki",2017,447
"4638",2608000,"Powiat pińczowski",2017,109
"4639",2609000,"Powiat sandomierski",2017,464
"4640",2610000,"Powiat skarżyski",2017,302
"4641",2611000,"Powiat starachowicki",2017,389
"4642",2612000,"Powiat staszowski",2017,362
"4643",2613000,"Powiat włoszczowski",2017,271
"4644",2661000,"Powiat m.Kielce",2017,1871
"4645",2801000,"Powiat bartoszycki",2017,310
"4646",2802000,"Powiat braniewski",2017,99
"4647",2803000,"Powiat działdowski",2017,281
"4648",2804000,"Powiat elbląski",2017,45
"4649",2805000,"Powiat ełcki",2017,449
"4650",2806000,"Powiat giżycki",2017,243
"4651",2807000,"Powiat iławski",2017,351
"4652",2808000,"Powiat kętrzyński",2017,146
"4653",2809000,"Powiat lidzbarski",2017,108
"4654",2810000,"Powiat mrągowski",2017,143
"4655",2811000,"Powiat nidzicki",2017,89
"4656",2812000,"Powiat nowomiejski",2017,137
"4657",2813000,"Powiat olecki",2017,124
"4658",2814000,"Powiat olsztyński",2017,488
"4659",2815000,"Powiat ostródzki",2017,318
"4660",2816000,"Powiat piski",2017,178
"4661",2817000,"Powiat szczycieński",2017,137
"4662",2818000,"Powiat gołdapski",2017,54
"4663",2819000,"Powiat węgorzewski",2017,104
"4664",2861000,"Powiat m.Elbląg",2017,1148
"4665",2862000,"Powiat m.Olsztyn",2017,1757
"4666",3001000,"Powiat chodzieski",2017,190
"4667",3002000,"Powiat czarnkowsko-trzcianecki",2017,309
"4668",3003000,"Powiat gnieźnieński",2017,275
"4669",3004000,"Powiat gostyński",2017,165
"4670",3005000,"Powiat grodziski",2017,107
"4671",3006000,"Powiat jarociński",2017,174
"4672",3007000,"Powiat kaliski",2017,147
"4673",3008000,"Powiat kępiński",2017,253
"4674",3009000,"Powiat kolski",2017,224
"4675",3011000,"Powiat kościański",2017,237
"4676",3012000,"Powiat krotoszyński",2017,241
"4677",3013000,"Powiat leszczyński",2017,134
"4678",3014000,"Powiat międzychodzki",2017,158
"4679",3015000,"Powiat nowotomyski",2017,184
"4680",3016000,"Powiat obornicki",2017,487
"4681",3017000,"Powiat ostrowski",2017,519
"4682",3018000,"Powiat ostrzeszowski",2017,97
"4683",3019000,"Powiat pilski",2017,748
"4684",3020000,"Powiat pleszewski",2017,329
"4685",3021000,"Powiat poznański",2017,367
"4686",3022000,"Powiat rawicki",2017,155
"4687",3023000,"Powiat słupecki",2017,243
"4688",3024000,"Powiat szamotulski",2017,186
"4689",3025000,"Powiat średzki",2017,152
"4690",3026000,"Powiat śremski",2017,345
"4691",3027000,"Powiat turecki",2017,185
"4692",3028000,"Powiat wągrowiecki",2017,167
"4693",3029000,"Powiat wolsztyński",2017,177
"4694",3030000,"Powiat wrzesiński",2017,241
"4695",3031000,"Powiat złotowski",2017,298
"4696",3061000,"Powiat m.Kalisz",2017,853
"4697",3062000,"Powiat m.Konin",2017,885
"4698",3063000,"Powiat m.Leszno",2017,514
"4699",3064000,"Powiat m.Poznań",2017,5854
"4700",3201000,"Powiat białogardzki",2017,170
"4701",3202000,"Powiat choszczeński",2017,387
"4702",3203000,"Powiat drawski",2017,285
"4703",3204000,"Powiat goleniowski",2017,236
"4704",3205000,"Powiat gryficki",2017,327
"4705",3206000,"Powiat gryfiński",2017,81
"4706",3207000,"Powiat kamieński",2017,83
"4707",3208000,"Powiat kołobrzeski",2017,413
"4708",3210000,"Powiat myśliborski",2017,230
"4709",3211000,"Powiat policki",2017,159
"4710",3212000,"Powiat pyrzycki",2017,87
"4711",3213000,"Powiat sławieński",2017,148
"4712",3214000,"Powiat stargardzki",2017,298
"4713",3215000,"Powiat szczecinecki",2017,240
"4714",3216000,"Powiat świdwiński",2017,104
"4715",3217000,"Powiat wałecki",2017,305
"4716",3218000,"Powiat łobeski",2017,0
"4717",3261000,"Powiat m.Koszalin",2017,745
"4718",3262000,"Powiat m.Szczecin",2017,3480
"4719",3263000,"Powiat m.Świnoujście",2017,117
"4720",201000,"Powiat bolesławiecki",2018,182
"4721",202000,"Powiat dzierżoniowski",2018,201
"4722",203000,"Powiat głogowski",2018,200
"4723",204000,"Powiat górowski",2018,0
"4724",205000,"Powiat jaworski",2018,84
"4725",206000,"Powiat jeleniogórski",2018,770
"4726",207000,"Powiat kamiennogórski",2018,416
"4727",208000,"Powiat kłodzki",2018,1085
"4728",210000,"Powiat lubański",2018,289
"4729",211000,"Powiat lubiński",2018,752
"4730",212000,"Powiat lwówecki",2018,371
"4731",213000,"Powiat milicki",2018,361
"4732",214000,"Powiat oleśnicki",2018,239
"4733",215000,"Powiat oławski",2018,274
"4734",217000,"Powiat strzeliński",2018,119
"4735",218000,"Powiat średzki",2018,0
"4736",219000,"Powiat świdnicki",2018,491
"4737",220000,"Powiat trzebnicki",2018,435
"4738",221000,"Powiat wałbrzyski",2018,40
"4739",222000,"Powiat wołowski",2018,124
"4740",223000,"Powiat wrocławski",2018,40
"4741",224000,"Powiat ząbkowicki",2018,137
"4742",225000,"Powiat zgorzelecki",2018,589
"4743",226000,"Powiat złotoryjski",2018,136
"4744",261000,"Powiat m.Jelenia Góra",2018,606
"4745",262000,"Powiat m.Legnica",2018,593
"4746",264000,"Powiat m.Wrocław",2018,5316
"4747",265000,"Powiat m.Wałbrzych od 2013",2018,809
"4748",401000,"Powiat aleksandrowski",2018,209
"4749",402000,"Powiat brodnicki",2018,185
"4750",403000,"Powiat bydgoski",2018,31
"4751",404000,"Powiat chełmiński",2018,135
"4752",405000,"Powiat golubsko-dobrzyński",2018,219
"4753",406000,"Powiat grudziądzki",2018,35
"4754",407000,"Powiat inowrocławski",2018,501
"4755",408000,"Powiat lipnowski",2018,296
"4756",409000,"Powiat mogileński",2018,122
"4757",410000,"Powiat nakielski",2018,180
"4758",411000,"Powiat radziejowski",2018,251
"4759",412000,"Powiat rypiński",2018,156
"4760",413000,"Powiat sępoleński",2018,147
"4761",414000,"Powiat świecki",2018,283
"4762",415000,"Powiat toruński",2018,94
"4763",416000,"Powiat tucholski",2018,134
"4764",417000,"Powiat wąbrzeski",2018,52
"4765",419000,"Powiat żniński",2018,178
"4766",461000,"Powiat m.Bydgoszcz",2018,3444
"4767",462000,"Powiat m.Grudziądz",2018,1001
"4768",463000,"Powiat m.Toruń",2018,1291
"4769",464000,"Powiat m.Włocławek",2018,647
"4770",601000,"Powiat bialski",2018,152
"4771",602000,"Powiat biłgorajski",2018,321
"4772",603000,"Powiat chełmski",2018,46
"4773",604000,"Powiat hrubieszowski",2018,349
"4774",605000,"Powiat janowski",2018,277
"4775",606000,"Powiat krasnostawski",2018,265
"4776",607000,"Powiat kraśnicki",2018,321
"4777",608000,"Powiat lubartowski",2018,264
"4778",609000,"Powiat lubelski",2018,184
"4779",610000,"Powiat łęczyński",2018,211
"4780",611000,"Powiat łukowski",2018,519
"4781",612000,"Powiat opolski",2018,262
"4782",613000,"Powiat parczewski",2018,224
"4783",614000,"Powiat puławski",2018,556
"4784",615000,"Powiat radzyński",2018,297
"4785",616000,"Powiat rycki",2018,87
"4786",617000,"Powiat świdnicki",2018,201
"4787",618000,"Powiat tomaszowski",2018,447
"4788",619000,"Powiat włodawski",2018,263
"4789",620000,"Powiat zamojski",2018,58
"4790",661000,"Powiat m.Biała Podlaska",2018,630
"4791",662000,"Powiat m.Chełm",2018,572
"4792",663000,"Powiat m.Lublin",2018,3680
"4793",664000,"Powiat m.Zamość",2018,802
"4794",801000,"Powiat gorzowski",2018,147
"4795",802000,"Powiat krośnieński",2018,43
"4796",803000,"Powiat międzyrzecki",2018,245
"4797",804000,"Powiat nowosolski",2018,498
"4798",805000,"Powiat słubicki",2018,148
"4799",806000,"Powiat strzelecko-drezdenecki",2018,142
"4800",807000,"Powiat sulęciński",2018,353
"4801",808000,"Powiat świebodziński",2018,211
"4802",809000,"Powiat zielonogórski",2018,223
"4803",810000,"Powiat żagański",2018,152
"4804",811000,"Powiat żarski",2018,356
"4805",812000,"Powiat wschowski",2018,79
"4806",861000,"Powiat m.Gorzów Wielkopolski",2018,848
"4807",862000,"Powiat m.Zielona Góra",2018,834
"4808",1001000,"Powiat bełchatowski",2018,774
