"","Kod","Nazwa","rok","Ludnosc_wg_grup_wieku_i_plci_ogolem_ogolem_osoba"
"7738",1006000,"Powiat łódzki wschodni",2015,70430
"7739",1007000,"Powiat opoczyński",2015,77457
"7740",1008000,"Powiat pabianicki",2015,119518
"7741",1009000,"Powiat pajęczański",2015,52023
"7742",1010000,"Powiat piotrkowski",2015,91283
"7743",1011000,"Powiat poddębicki",2015,41679
"7744",1012000,"Powiat radomszczański",2015,115125
"7745",1013000,"Powiat rawski",2015,49239
"7746",1014000,"Powiat sieradzki",2015,119268
"7747",1015000,"Powiat skierniewicki",2015,38177
"7748",1016000,"Powiat tomaszowski",2015,118671
"7749",1017000,"Powiat wieluński",2015,77290
"7750",1018000,"Powiat wieruszowski",2015,42195
"7751",1019000,"Powiat zduńskowolski",2015,67483
"7752",1020000,"Powiat zgierski",2015,165130
"7753",1021000,"Powiat brzeziński",2015,30933
"7754",1061000,"Powiat m.Łódź",2015,700982
"7755",1062000,"Powiat m.Piotrków Trybunalski",2015,75183
"7756",1063000,"Powiat m.Skierniewice",2015,48388
"7757",1201000,"Powiat bocheński",2015,105416
"7758",1202000,"Powiat brzeski",2015,92983
"7759",1203000,"Powiat chrzanowski",2015,126463
"7760",1204000,"Powiat dąbrowski",2015,59374
"7761",1205000,"Powiat gorlicki",2015,109140
"7762",1206000,"Powiat krakowski",2015,270490
"7763",1207000,"Powiat limanowski",2015,129699
"7764",1208000,"Powiat miechowski",2015,49592
"7765",1209000,"Powiat myślenicki",2015,125020
"7766",1210000,"Powiat nowosądecki",2015,212894
"7767",1211000,"Powiat nowotarski",2015,190517
"7768",1212000,"Powiat olkuski",2015,113148
"7769",1213000,"Powiat oświęcimski",2015,154819
"7770",1214000,"Powiat proszowicki",2015,43716
"7771",1215000,"Powiat suski",2015,84175
"7772",1216000,"Powiat tarnowski",2015,200600
"7773",1217000,"Powiat tatrzański",2015,67884
"7774",1218000,"Powiat wadowicki",2015,159538
"7775",1219000,"Powiat wielicki",2015,121534
"7776",1261000,"Powiat m.Kraków",2015,761069
"7777",1262000,"Powiat m.Nowy Sącz",2015,83903
"7778",1263000,"Powiat m.Tarnów",2015,110644
"7779",1401000,"Powiat białobrzeski",2015,33569
"7780",1402000,"Powiat ciechanowski",2015,90327
"7781",1403000,"Powiat garwoliński",2015,108740
"7782",1404000,"Powiat gostyniński",2015,45992
"7783",1405000,"Powiat grodziski",2015,90656
"7784",1406000,"Powiat grójecki",2015,98619
"7785",1407000,"Powiat kozienicki",2015,61319
"7786",1408000,"Powiat legionowski",2015,113242
"7787",1409000,"Powiat lipski",2015,35063
"7788",1410000,"Powiat łosicki",2015,31775
"7789",1411000,"Powiat makowski",2015,46014
"7790",1412000,"Powiat miński",2015,151520
"7791",1413000,"Powiat mławski",2015,73758
"7792",1414000,"Powiat nowodworski",2015,78810
"7793",1415000,"Powiat ostrołęcki",2015,88378
"7794",1416000,"Powiat ostrowski",2015,73911
"7795",1417000,"Powiat otwocki",2015,123120
"7796",1418000,"Powiat piaseczyński",2015,177007
"7797",1419000,"Powiat płocki",2015,111038
"7798",1420000,"Powiat płoński",2015,88270
"7799",1421000,"Powiat pruszkowski",2015,160776
"7800",1422000,"Powiat przasnyski",2015,53253
"7801",1423000,"Powiat przysuski",2015,42571
"7802",1424000,"Powiat pułtuski",2015,51637
"7803",1425000,"Powiat radomski",2015,151461
"7804",1426000,"Powiat siedlecki",2015,81403
"7805",1427000,"Powiat sierpecki",2015,52980
"7806",1428000,"Powiat sochaczewski",2015,85167
"7807",1429000,"Powiat sokołowski",2015,55152
"7808",1430000,"Powiat szydłowiecki",2015,40241
"7809",1431000,"Powiat warszawski",2015,NA
"7810",1432000,"Powiat warszawski zachodni",2015,112957
"7811",1433000,"Powiat węgrowski",2015,67005
"7812",1434000,"Powiat wołomiński",2015,235043
"7813",1435000,"Powiat wyszkowski",2015,73951
"7814",1436000,"Powiat zwoleński",2015,36761
"7815",1437000,"Powiat żuromiński",2015,39736
"7816",1438000,"Powiat żyrardowski",2015,76138
"7817",1461000,"Powiat m.Ostrołęka",2015,52571
"7818",1462000,"Powiat m.Płock",2015,121731
"7819",1463000,"Powiat m.Radom",2015,216159
"7820",1464000,"Powiat m.Siedlce",2015,76942
"7821",1465000,"Powiat m. st. Warszawa",2015,1744351
"7822",1601000,"Powiat brzeski",2015,91191
"7823",1602000,"Powiat głubczycki",2015,46892
"7824",1603000,"Powiat kędzierzyńsko-kozielski",2015,96139
"7825",1604000,"Powiat kluczborski",2015,66707
"7826",1605000,"Powiat krapkowicki",2015,64599
"7827",1606000,"Powiat namysłowski",2015,42615
"7828",1607000,"Powiat nyski",2015,138969
"7829",1608000,"Powiat oleski",2015,65306
"7830",1609000,"Powiat opolski",2015,133048
"7831",1610000,"Powiat prudnicki",2015,56174
"7832",1611000,"Powiat strzelecki",2015,75440
"7833",1661000,"Powiat m.Opole",2015,118931
"7834",1801000,"Powiat bieszczadzki",2015,22072
"7835",1802000,"Powiat brzozowski",2015,66112
"7836",1803000,"Powiat dębicki",2015,135293
"7837",1804000,"Powiat jarosławski",2015,121508
"7838",1805000,"Powiat jasielski",2015,114773
"7839",1806000,"Powiat kolbuszowski",2015,62513
"7840",1807000,"Powiat krośnieński",2015,112117
"7841",1808000,"Powiat leżajski",2015,69701
"7842",1809000,"Powiat lubaczowski",2015,56536
"7843",1810000,"Powiat łańcucki",2015,80201
"7844",1811000,"Powiat mielecki",2015,136263
"7845",1812000,"Powiat niżański",2015,67178
"7846",1813000,"Powiat przemyski",2015,74315
"7847",1814000,"Powiat przeworski",2015,78869
"7848",1815000,"Powiat ropczycko-sędziszowski",2015,73756
"7849",1816000,"Powiat rzeszowski",2015,167342
"7850",1817000,"Powiat sanocki",2015,95645
"7851",1818000,"Powiat stalowowolski",2015,107946
"7852",1819000,"Powiat strzyżowski",2015,61852
"7853",1820000,"Powiat tarnobrzeski",2015,53711
"7854",1821000,"Powiat leski",2015,26747
"7855",1861000,"Powiat m.Krosno",2015,46775
"7856",1862000,"Powiat m.Przemyśl",2015,62720
"7857",1863000,"Powiat m.Rzeszów",2015,185896
"7858",1864000,"Powiat m.Tarnobrzeg",2015,47816
"7859",2001000,"Powiat augustowski",2015,59103
"7860",2002000,"Powiat białostocki",2015,145517
"7861",2003000,"Powiat bielski",2015,56562
"7862",2004000,"Powiat grajewski",2015,48357
"7863",2005000,"Powiat hajnowski",2015,44567
"7864",2006000,"Powiat kolneński",2015,39162
"7865",2007000,"Powiat łomżyński",2015,51439
"7866",2008000,"Powiat moniecki",2015,41544
"7867",2009000,"Powiat sejneński",2015,20606
"7868",2010000,"Powiat siemiatycki",2015,46072
"7869",2011000,"Powiat sokólski",2015,69375
"7870",2012000,"Powiat suwalski",2015,35932
"7871",2013000,"Powiat wysokomazowiecki",2015,58177
"7872",2014000,"Powiat zambrowski",2015,44299
"7873",2061000,"Powiat m.Białystok",2015,295981
"7874",2062000,"Powiat m.Łomża",2015,62737
"7875",2063000,"Powiat m.Suwałki",2015,69370
"7876",2201000,"Powiat bytowski",2015,78780
"7877",2202000,"Powiat chojnicki",2015,96627
"7878",2203000,"Powiat człuchowski",2015,56887
"7879",2204000,"Powiat gdański",2015,109394
"7880",2205000,"Powiat kartuski",2015,128925
"7881",2206000,"Powiat kościerski",2015,71624
"7882",2207000,"Powiat kwidzyński",2015,83464
"7883",2208000,"Powiat lęborski",2015,66187
"7884",2209000,"Powiat malborski",2015,64311
"7885",2210000,"Powiat nowodworski",2015,36154
"7886",2211000,"Powiat pucki",2015,83080
"7887",2212000,"Powiat słupski",2015,98140
"7888",2213000,"Powiat starogardzki",2015,127289
"7889",2214000,"Powiat tczewski",2015,115610
"7890",2215000,"Powiat wejherowski",2015,209407
"7891",2216000,"Powiat sztumski",2015,42377
"7892",2261000,"Powiat m.Gdańsk",2015,462249
"7893",2262000,"Powiat m.Gdynia",2015,247478
"7894",2263000,"Powiat m.Słupsk",2015,92496
"7895",2264000,"Powiat m.Sopot",2015,37231
"7896",2401000,"Powiat będziński",2015,150103
"7897",2402000,"Powiat bielski",2015,162128
"7898",2403000,"Powiat cieszyński",2015,177562
"7899",2404000,"Powiat częstochowski",2015,135633
"7900",2405000,"Powiat gliwicki",2015,115179
"7901",2406000,"Powiat kłobucki",2015,85256
"7902",2407000,"Powiat lubliniecki",2015,76951
"7903",2408000,"Powiat mikołowski",2015,96457
"7904",2409000,"Powiat myszkowski",2015,71784
"7905",2410000,"Powiat pszczyński",2015,109852
"7906",2411000,"Powiat raciborski",2015,109161
"7907",2412000,"Powiat rybnicki",2015,77431
"7908",2413000,"Powiat tarnogórski",2015,138837
"7909",2414000,"Powiat bieruńsko-lędziński",2015,58973
"7910",2415000,"Powiat wodzisławski",2015,157831
"7911",2416000,"Powiat zawierciański",2015,120270
"7912",2417000,"Powiat żywiecki",2015,153047
"7913",2461000,"Powiat m.Bielsko-Biała",2015,172591
"7914",2462000,"Powiat m.Bytom",2015,170761
"7915",2463000,"Powiat m.Chorzów",2015,109757
"7916",2464000,"Powiat m.Częstochowa",2015,228179
"7917",2465000,"Powiat m.Dąbrowa Górnicza",2015,122712
"7918",2466000,"Powiat m.Gliwice",2015,183392
"7919",2467000,"Powiat m.Jastrzębie-Zdrój",2015,90283
"7920",2468000,"Powiat m.Jaworzno",2015,92847
"7921",2469000,"Powiat m.Katowice",2015,299910
"7922",2470000,"Powiat m.Mysłowice",2015,74851
"7923",2471000,"Powiat m.Piekary Śląskie",2015,56374
"7924",2472000,"Powiat m.Ruda Śląska",2015,139844
"7925",2473000,"Powiat m.Rybnik",2015,139595
"7926",2474000,"Powiat m.Siemianowice Śląskie",2015,68231
"7927",2475000,"Powiat m.Sosnowiec",2015,207381
"7928",2476000,"Powiat m.Świętochłowice",2015,50970
"7929",2477000,"Powiat m.Tychy",2015,128444
"7930",2478000,"Powiat m.Zabrze",2015,176327
"7931",2479000,"Powiat m.Żory",2015,61945
"7932",2601000,"Powiat buski",2015,73068
"7933",2602000,"Powiat jędrzejowski",2015,87141
"7934",2603000,"Powiat kazimierski",2015,34449
"7935",2604000,"Powiat kielecki",2015,208526
"7936",2605000,"Powiat konecki",2015,82336
"7937",2606000,"Powiat opatowski",2015,53821
"7938",2607000,"Powiat ostrowiecki",2015,112417
"7939",2608000,"Powiat pińczowski",2015,40081
"7940",2609000,"Powiat sandomierski",2015,79266
"7941",2610000,"Powiat skarżyski",2015,77039
"7942",2611000,"Powiat starachowicki",2015,92032
"7943",2612000,"Powiat staszowski",2015,73036
"7944",2613000,"Powiat włoszczowski",2015,45921
"7945",2661000,"Powiat m.Kielce",2015,198046
"7946",2801000,"Powiat bartoszycki",2015,59378
"7947",2802000,"Powiat braniewski",2015,42208
"7948",2803000,"Powiat działdowski",2015,66113
"7949",2804000,"Powiat elbląski",2015,58220
"7950",2805000,"Powiat ełcki",2015,90080
"7951",2806000,"Powiat giżycki",2015,57286
"7952",2807000,"Powiat iławski",2015,92795
"7953",2808000,"Powiat kętrzyński",2015,64450
"7954",2809000,"Powiat lidzbarski",2015,42266
"7955",2810000,"Powiat mrągowski",2015,50696
"7956",2811000,"Powiat nidzicki",2015,33658
"7957",2812000,"Powiat nowomiejski",2015,44321
"7958",2813000,"Powiat olecki",2015,34745
"7959",2814000,"Powiat olsztyński",2015,123479
"7960",2815000,"Powiat ostródzki",2015,106023
"7961",2816000,"Powiat piski",2015,57570
"7962",2817000,"Powiat szczycieński",2015,70570
"7963",2818000,"Powiat gołdapski",2015,27280
"7964",2819000,"Powiat węgorzewski",2015,23451
"7965",2861000,"Powiat m.Elbląg",2015,121642
"7966",2862000,"Powiat m.Olsztyn",2015,173444
"7967",3001000,"Powiat chodzieski",2015,47534
"7968",3002000,"Powiat czarnkowsko-trzcianecki",2015,87890
"7969",3003000,"Powiat gnieźnieński",2015,145085
"7970",3004000,"Powiat gostyński",2015,76230
"7971",3005000,"Powiat grodziski",2015,51426
"7972",3006000,"Powiat jarociński",2015,71790
"7973",3007000,"Powiat kaliski",2015,82838
"7974",3008000,"Powiat kępiński",2015,56427
"7975",3009000,"Powiat kolski",2015,88399
"7976",3010000,"Powiat koniński",2015,129273
"7977",3011000,"Powiat kościański",2015,79028
"7978",3012000,"Powiat krotoszyński",2015,77664
"7979",3013000,"Powiat leszczyński",2015,54767
"7980",3014000,"Powiat międzychodzki",2015,37084
"7981",3015000,"Powiat nowotomyski",2015,74725
"7982",3016000,"Powiat obornicki",2015,59501
"7983",3017000,"Powiat ostrowski",2015,161435
"7984",3018000,"Powiat ostrzeszowski",2015,55409
"7985",3019000,"Powiat pilski",2015,137570
"7986",3020000,"Powiat pleszewski",2015,63252
"7987",3021000,"Powiat poznański",2015,366037
"7988",3022000,"Powiat rawicki",2015,60294
"7989",3023000,"Powiat słupecki",2015,59591
"7990",3024000,"Powiat szamotulski",2015,90133
"7991",3025000,"Powiat średzki",2015,57429
"7992",3026000,"Powiat śremski",2015,60907
"7993",3027000,"Powiat turecki",2015,84366
"7994",3028000,"Powiat wągrowiecki",2015,69900
"7995",3029000,"Powiat wolsztyński",2015,57012
"7996",3030000,"Powiat wrzesiński",2015,76956
"7997",3031000,"Powiat złotowski",2015,69781
"7998",3061000,"Powiat m.Kalisz",2015,102808
"7999",3062000,"Powiat m.Konin",2015,75875
"8000",3063000,"Powiat m.Leszno",2015,64559
"8001",3064000,"Powiat m.Poznań",2015,542348
"8002",3201000,"Powiat białogardzki",2015,48448
"8003",3202000,"Powiat choszczeński",2015,49474
"8004",3203000,"Powiat drawski",2015,58062
"8005",3204000,"Powiat goleniowski",2015,82355
"8006",3205000,"Powiat gryficki",2015,61371
"8007",3206000,"Powiat gryfiński",2015,83461
"8008",3207000,"Powiat kamieński",2015,47494
"8009",3208000,"Powiat kołobrzeski",2015,79516
"8010",3209000,"Powiat koszaliński",2015,65844
"8011",3210000,"Powiat myśliborski",2015,67140
"8012",3211000,"Powiat policki",2015,76247
"8013",3212000,"Powiat pyrzycki",2015,40211
"8014",3213000,"Powiat sławieński",2015,57188
"8015",3214000,"Powiat stargardzki",2015,120422
"8016",3215000,"Powiat szczecinecki",2015,78578
"8017",3216000,"Powiat świdwiński",2015,47994
"8018",3217000,"Powiat wałecki",2015,54207
"8019",3218000,"Powiat łobeski",2015,37691
"8020",3261000,"Powiat m.Koszalin",2015,107970
"8021",3262000,"Powiat m.Szczecin",2015,405657
"8022",3263000,"Powiat m.Świnoujście",2015,41152
"8023",201000,"Powiat bolesławiecki",2016,90180
"8024",202000,"Powiat dzierżoniowski",2016,102649
"8025",203000,"Powiat głogowski",2016,89989
"8026",204000,"Powiat górowski",2016,35715
"8027",205000,"Powiat jaworski",2016,51176
"8028",206000,"Powiat jeleniogórski",2016,64395
"8029",207000,"Powiat kamiennogórski",2016,44262
"8030",208000,"Powiat kłodzki",2016,161452
"8031",209000,"Powiat legnicki",2016,55182
"8032",210000,"Powiat lubański",2016,55238
"8033",211000,"Powiat lubiński",2016,106355
"8034",212000,"Powiat lwówecki",2016,46527
"8035",213000,"Powiat milicki",2016,37148
"8036",214000,"Powiat oleśnicki",2016,106794
"8037",215000,"Powiat oławski",2016,76329
"8038",216000,"Powiat polkowicki",2016,63081
"8039",217000,"Powiat strzeliński",2016,44052
"8040",218000,"Powiat średzki",2016,53181
"8041",219000,"Powiat świdnicki",2016,158939
"8042",220000,"Powiat trzebnicki",2016,84063
"8043",221000,"Powiat wałbrzyski",2016,56788
"8044",222000,"Powiat wołowski",2016,47137
"8045",223000,"Powiat wrocławski",2016,137419
"8046",224000,"Powiat ząbkowicki",2016,66527
"8047",225000,"Powiat zgorzelecki",2016,91258
"8048",226000,"Powiat złotoryjski",2016,44381
"8049",261000,"Powiat m.Jelenia Góra",2016,80524
"8050",262000,"Powiat m.Legnica",2016,100718
"8051",263000,"Powiat m.Wałbrzych do 2002",2016,NA
"8052",264000,"Powiat m.Wrocław",2016,637683
"8053",265000,"Powiat m.Wałbrzych od 2013",2016,114568
"8054",401000,"Powiat aleksandrowski",2016,55347
"8055",402000,"Powiat brodnicki",2016,78630
"8056",403000,"Powiat bydgoski",2016,114418
"8057",404000,"Powiat chełmiński",2016,52236
"8058",405000,"Powiat golubsko-dobrzyński",2016,45250
"8059",406000,"Powiat grudziądzki",2016,40364
"8060",407000,"Powiat inowrocławski",2016,162011
"8061",408000,"Powiat lipnowski",2016,66575
"8062",409000,"Powiat mogileński",2016,46197
"8063",410000,"Powiat nakielski",2016,86774
"8064",411000,"Powiat radziejowski",2016,41169
"8065",412000,"Powiat rypiński",2016,44219
"8066",413000,"Powiat sępoleński",2016,41392
"8067",414000,"Powiat świecki",2016,99661
"8068",415000,"Powiat toruński",2016,104477
"8069",416000,"Powiat tucholski",2016,48416
"8070",417000,"Powiat wąbrzeski",2016,34752
"8071",418000,"Powiat włocławski",2016,86605
"8072",419000,"Powiat żniński",2016,70528
"8073",461000,"Powiat m.Bydgoszcz",2016,353938
"8074",462000,"Powiat m.Grudziądz",2016,95964
"8075",463000,"Powiat m.Toruń",2016,202521
"8076",464000,"Powiat m.Włocławek",2016,112483
"8077",601000,"Powiat bialski",2016,112398
"8078",602000,"Powiat biłgorajski",2016,102272
"8079",603000,"Powiat chełmski",2016,79088
"8080",604000,"Powiat hrubieszowski",2016,65195
"8081",605000,"Powiat janowski",2016,46596
"8082",606000,"Powiat krasnostawski",2016,64921
"8083",607000,"Powiat kraśnicki",2016,97069
"8084",608000,"Powiat lubartowski",2016,89326
"8085",609000,"Powiat lubelski",2016,152253
"8086",610000,"Powiat łęczyński",2016,57420
"8087",611000,"Powiat łukowski",2016,108299
"8088",612000,"Powiat opolski",2016,60586
"8089",613000,"Powiat parczewski",2016,35441
"8090",614000,"Powiat puławski",2016,114722
"8091",615000,"Powiat radzyński",2016,59986
"8092",616000,"Powiat rycki",2016,57005
"8093",617000,"Powiat świdnicki",2016,72495
"8094",618000,"Powiat tomaszowski",2016,85105
"8095",619000,"Powiat włodawski",2016,39084
"8096",620000,"Powiat zamojski",2016,107928
"8097",661000,"Powiat m.Biała Podlaska",2016,57303
"8098",662000,"Powiat m.Chełm",2016,63734
"8099",663000,"Powiat m.Lublin",2016,340466
"8100",664000,"Powiat m.Zamość",2016,64648
"8101",801000,"Powiat gorzowski",2016,71234
"8102",802000,"Powiat krośnieński",2016,55759
"8103",803000,"Powiat międzyrzecki",2016,58397
"8104",804000,"Powiat nowosolski",2016,87127
"8105",805000,"Powiat słubicki",2016,47093
"8106",806000,"Powiat strzelecko-drezdenecki",2016,49842
"8107",807000,"Powiat sulęciński",2016,35409
"8108",808000,"Powiat świebodziński",2016,56204
"8109",809000,"Powiat zielonogórski",2016,75314
"8110",810000,"Powiat żagański",2016,80633
"8111",811000,"Powiat żarski",2016,97783
"8112",812000,"Powiat wschowski",2016,39256
"8113",861000,"Powiat m.Gorzów Wielkopolski",2016,123995
"8114",862000,"Powiat m.Zielona Góra",2016,139330
"8115",1001000,"Powiat bełchatowski",2016,113004
"8116",1002000,"Powiat kutnowski",2016,98583
"8117",1003000,"Powiat łaski",2016,50285
"8118",1004000,"Powiat łęczycki",2016,50769
"8119",1005000,"Powiat łowicki",2016,79340
"8120",1006000,"Powiat łódzki wschodni",2016,70796
"8121",1007000,"Powiat opoczyński",2016,77203
"8122",1008000,"Powiat pabianicki",2016,119299
"8123",1009000,"Powiat pajęczański",2016,52003
"8124",1010000,"Powiat piotrkowski",2016,91334
"8125",1011000,"Powiat poddębicki",2016,41484
"8126",1012000,"Powiat radomszczański",2016,114336
"8127",1013000,"Powiat rawski",2016,49081
"8128",1014000,"Powiat sieradzki",2016,119009
"8129",1015000,"Powiat skierniewicki",2016,38198
"8130",1016000,"Powiat tomaszowski",2016,118234
"8131",1017000,"Powiat wieluński",2016,77238
"8132",1018000,"Powiat wieruszowski",2016,42237
"8133",1019000,"Powiat zduńskowolski",2016,67248
"8134",1020000,"Powiat zgierski",2016,165206
"8135",1021000,"Powiat brzeziński",2016,30912
"8136",1061000,"Powiat m.Łódź",2016,696503
"8137",1062000,"Powiat m.Piotrków Trybunalski",2016,74694
"8138",1063000,"Powiat m.Skierniewice",2016,48327
"8139",1201000,"Powiat bocheński",2016,105747
"8140",1202000,"Powiat brzeski",2016,93001
"8141",1203000,"Powiat chrzanowski",2016,126054
"8142",1204000,"Powiat dąbrowski",2016,59342
"8143",1205000,"Powiat gorlicki",2016,109049
"8144",1206000,"Powiat krakowski",2016,272591
"8145",1207000,"Powiat limanowski",2016,130289
"8146",1208000,"Powiat miechowski",2016,49505
"8147",1209000,"Powiat myślenicki",2016,125647
"8148",1210000,"Powiat nowosądecki",2016,213864
