"","Kod","Nazwa","rok","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_km2_km"
"4952",1204000,"Powiat dąbrowski",2015,94.3
"4953",1205000,"Powiat gorlicki",2015,91.1
"4954",1206000,"Powiat krakowski",2015,5.7
"4955",1208000,"Powiat miechowski",2015,7.4
"4956",1209000,"Powiat myślenicki",2015,68.3
"4957",1210000,"Powiat nowosądecki",2015,41.9
"4958",1211000,"Powiat nowotarski",2015,236.6
"4959",1212000,"Powiat olkuski",2015,25.9
"4960",1213000,"Powiat oświęcimski",2015,461.1
"4961",1214000,"Powiat proszowicki",2015,0
"4962",1215000,"Powiat suski",2015,51
"4963",1216000,"Powiat tarnowski",2015,145.9
"4964",1217000,"Powiat tatrzański",2015,29.7
"4965",1218000,"Powiat wadowicki",2015,27.9
"4966",1219000,"Powiat wielicki",2015,170.4
"4967",1261000,"Powiat m.Kraków",2015,5078.8
"4968",1262000,"Powiat m.Nowy Sącz",2015,2188.3
"4969",1263000,"Powiat m.Tarnów",2015,8952.7
"4970",1401000,"Powiat białobrzeski",2015,115.8
"4971",1402000,"Powiat ciechanowski",2015,252.9
"4972",1403000,"Powiat garwoliński",2015,54.5
"4973",1404000,"Powiat gostyniński",2015,229.3
"4974",1405000,"Powiat grodziski",2015,389.6
"4975",1406000,"Powiat grójecki",2015,180.6
"4976",1407000,"Powiat kozienicki",2015,152.8
"4977",1408000,"Powiat legionowski",2015,742.1
"4978",1409000,"Powiat lipski",2015,18.9
"4979",1410000,"Powiat łosicki",2015,19.4
"4980",1411000,"Powiat makowski",2015,16.9
"4981",1412000,"Powiat miński",2015,120.3
"4982",1413000,"Powiat mławski",2015,184.5
"4983",1414000,"Powiat nowodworski",2015,554.1
"4984",1415000,"Powiat ostrołęcki",2015,182.5
"4985",1416000,"Powiat ostrowski",2015,43.5
"4986",1417000,"Powiat otwocki",2015,579.6
"4987",1418000,"Powiat piaseczyński",2015,452.5
"4988",1419000,"Powiat płocki",2015,111.9
"4989",1420000,"Powiat płoński",2015,178.3
"4990",1421000,"Powiat pruszkowski",2015,1555
"4991",1422000,"Powiat przasnyski",2015,434.1
"4992",1423000,"Powiat przysuski",2015,101.1
"4993",1424000,"Powiat pułtuski",2015,13.3
"4994",1425000,"Powiat radomski",2015,45.8
"4995",1426000,"Powiat siedlecki",2015,63
"4996",1427000,"Powiat sierpecki",2015,15.3
"4997",1428000,"Powiat sochaczewski",2015,284.4
"4998",1429000,"Powiat sokołowski",2015,73.4
"4999",1430000,"Powiat szydłowiecki",2015,39.8
"5000",1432000,"Powiat warszawski zachodni",2015,539.5
"5001",1433000,"Powiat węgrowski",2015,167.1
"5002",1434000,"Powiat wołomiński",2015,439.4
"5003",1435000,"Powiat wyszkowski",2015,565.9
"5004",1436000,"Powiat zwoleński",2015,71.5
"5005",1437000,"Powiat żuromiński",2015,121.5
"5006",1438000,"Powiat żyrardowski",2015,373.7
"5007",1461000,"Powiat m.Ostrołęka",2015,5937.8
"5008",1462000,"Powiat m.Płock",2015,4384.4
"5009",1463000,"Powiat m.Radom",2015,3685.2
"5010",1464000,"Powiat m.Siedlce",2015,10734.5
"5011",1465000,"Powiat m. st. Warszawa",2015,8839.2
"5012",1601000,"Powiat brzeski",2015,70.8
"5013",1602000,"Powiat głubczycki",2015,31.2
"5014",1603000,"Powiat kędzierzyńsko-kozielski",2015,575.9
"5015",1604000,"Powiat kluczborski",2015,61
"5016",1605000,"Powiat krapkowicki",2015,511.5
"5017",1606000,"Powiat namysłowski",2015,74.8
"5018",1607000,"Powiat nyski",2015,494.3
"5019",1608000,"Powiat oleski",2015,169.5
"5020",1609000,"Powiat opolski",2015,203.6
"5021",1610000,"Powiat prudnicki",2015,355.2
"5022",1611000,"Powiat strzelecki",2015,432.6
"5023",1661000,"Powiat m.Opole",2015,6918.7
"5024",1802000,"Powiat brzozowski",2015,148.3
"5025",1803000,"Powiat dębicki",2015,249.5
"5026",1804000,"Powiat jarosławski",2015,182.8
"5027",1805000,"Powiat jasielski",2015,1.2
"5028",1806000,"Powiat kolbuszowski",2015,41.4
"5029",1807000,"Powiat krośnieński",2015,0
"5030",1808000,"Powiat leżajski",2015,260.4
"5031",1809000,"Powiat lubaczowski",2015,233.1
"5032",1810000,"Powiat łańcucki",2015,0
"5033",1811000,"Powiat mielecki",2015,557.6
"5034",1812000,"Powiat niżański",2015,603.3
"5035",1813000,"Powiat przemyski",2015,715
"5036",1815000,"Powiat ropczycko-sędziszowski",2015,105.8
"5037",1816000,"Powiat rzeszowski",2015,178
"5038",1818000,"Powiat stalowowolski",2015,881.3
"5039",1819000,"Powiat strzyżowski",2015,13.9
"5040",1820000,"Powiat tarnobrzeski",2015,13.4
"5041",1821000,"Powiat leski",2015,53.9
"5042",1861000,"Powiat m.Krosno",2015,3724.1
"5043",1862000,"Powiat m.Przemyśl",2015,8057.2
"5044",1863000,"Powiat m.Rzeszów",2015,10312.8
"5045",1864000,"Powiat m.Tarnobrzeg",2015,2330.2
"5046",2001000,"Powiat augustowski",2015,355.6
"5047",2002000,"Powiat białostocki",2015,198.9
"5048",2003000,"Powiat bielski",2015,209.4
"5049",2004000,"Powiat grajewski",2015,47.5
"5050",2005000,"Powiat hajnowski",2015,178.6
"5051",2006000,"Powiat kolneński",2015,42.5
"5052",2007000,"Powiat łomżyński",2015,14
"5053",2008000,"Powiat moniecki",2015,0
"5054",2009000,"Powiat sejneński",2015,188.3
"5055",2010000,"Powiat siemiatycki",2015,137.7
"5056",2011000,"Powiat sokólski",2015,13.6
"5057",2012000,"Powiat suwalski",2015,130.1
"5058",2013000,"Powiat wysokomazowiecki",2015,35.7
"5059",2014000,"Powiat zambrowski",2015,193.7
"5060",2061000,"Powiat m.Białystok",2015,10770.6
"5061",2062000,"Powiat m.Łomża",2015,7468.6
"5062",2063000,"Powiat m.Suwałki",2015,8838.3
"5063",2201000,"Powiat bytowski",2015,173.8
"5064",2202000,"Powiat chojnicki",2015,996.9
"5065",2203000,"Powiat człuchowski",2015,174.6
"5066",2204000,"Powiat gdański",2015,728.2
"5067",2205000,"Powiat kartuski",2015,150.8
"5068",2206000,"Powiat kościerski",2015,162.1
"5069",2207000,"Powiat kwidzyński",2015,390.6
"5070",2208000,"Powiat lęborski",2015,433.4
"5071",2209000,"Powiat malborski",2015,781
"5072",2210000,"Powiat nowodworski",2015,80.4
"5073",2211000,"Powiat pucki",2015,2017
"5074",2212000,"Powiat słupski",2015,236.5
"5075",2213000,"Powiat starogardzki",2015,257.2
"5076",2214000,"Powiat tczewski",2015,406
"5077",2215000,"Powiat wejherowski",2015,575
"5078",2216000,"Powiat sztumski",2015,803.3
"5079",2261000,"Powiat m.Gdańsk",2015,6378.8
"5080",2262000,"Powiat m.Gdynia",2015,4188.2
"5081",2263000,"Powiat m.Słupsk",2015,8968.7
"5082",2264000,"Powiat m.Sopot",2015,11747.7
"5083",2401000,"Powiat będziński",2015,779.9
"5084",2402000,"Powiat bielski",2015,490.6
"5085",2403000,"Powiat cieszyński",2015,283.4
"5086",2404000,"Powiat częstochowski",2015,224.7
"5087",2405000,"Powiat gliwicki",2015,153.5
"5088",2406000,"Powiat kłobucki",2015,40.5
"5089",2407000,"Powiat lubliniecki",2015,435.4
"5090",2408000,"Powiat mikołowski",2015,90.1
"5091",2409000,"Powiat myszkowski",2015,237.9
"5092",2410000,"Powiat pszczyński",2015,127.4
"5093",2411000,"Powiat raciborski",2015,763.2
"5094",2412000,"Powiat rybnicki",2015,67.1
"5095",2413000,"Powiat tarnogórski",2015,198.7
"5096",2414000,"Powiat bieruńsko-lędziński",2015,2086.6
"5097",2415000,"Powiat wodzisławski",2015,505.7
"5098",2416000,"Powiat zawierciański",2015,318.3
"5099",2417000,"Powiat żywiecki",2015,15.4
"5100",2461000,"Powiat m.Bielsko-Biała",2015,2088.2
"5101",2462000,"Powiat m.Bytom",2015,4161.9
"5102",2463000,"Powiat m.Chorzów",2015,5445.2
"5103",2464000,"Powiat m.Częstochowa",2015,4069.9
"5104",2465000,"Powiat m.Dąbrowa Górnicza",2015,317.9
"5105",2466000,"Powiat m.Gliwice",2015,2240.8
"5106",2467000,"Powiat m.Jastrzębie-Zdrój",2015,1992.3
"5107",2468000,"Powiat m.Jaworzno",2015,1140.3
"5108",2469000,"Powiat m.Katowice",2015,3644.3
"5109",2470000,"Powiat m.Mysłowice",2015,137.2
"5110",2471000,"Powiat m.Piekary Śląskie",2015,775.4
"5111",2472000,"Powiat m.Ruda Śląska",2015,2457.2
"5112",2473000,"Powiat m.Rybnik",2015,856
"5113",2474000,"Powiat m.Siemianowice Śląskie",2015,862.7
"5114",2475000,"Powiat m.Sosnowiec",2015,2196.4
"5115",2476000,"Powiat m.Świętochłowice",2015,14800.9
"5116",2477000,"Powiat m.Tychy",2015,5537.2
"5117",2478000,"Powiat m.Zabrze",2015,2500
"5118",2479000,"Powiat m.Żory",2015,324.9
"5119",2601000,"Powiat buski",2015,101.2
"5120",2602000,"Powiat jędrzejowski",2015,117.7
"5121",2603000,"Powiat kazimierski",2015,18.9
"5122",2604000,"Powiat kielecki",2015,162.5
"5123",2605000,"Powiat konecki",2015,203.6
"5124",2606000,"Powiat opatowski",2015,107.6
"5125",2607000,"Powiat ostrowiecki",2015,630.7
"5126",2609000,"Powiat sandomierski",2015,230.8
"5127",2610000,"Powiat skarżyski",2015,88.5
"5128",2611000,"Powiat starachowicki",2015,89.8
"5129",2612000,"Powiat staszowski",2015,109.2
"5130",2613000,"Powiat włoszczowski",2015,79.3
"5131",2661000,"Powiat m.Kielce",2015,3766.5
"5132",2801000,"Powiat bartoszycki",2015,165.2
"5133",2802000,"Powiat braniewski",2015,40.8
"5134",2803000,"Powiat działdowski",2015,147.8
"5135",2804000,"Powiat elbląski",2015,163.9
"5136",2805000,"Powiat ełcki",2015,141.1
"5137",2806000,"Powiat giżycki",2015,125.1
"5138",2807000,"Powiat iławski",2015,379.7
"5139",2808000,"Powiat kętrzyński",2015,338
"5140",2809000,"Powiat lidzbarski",2015,444.3
"5141",2810000,"Powiat mrągowski",2015,98.6
"5142",2811000,"Powiat nidzicki",2015,141.6
"5143",2812000,"Powiat nowomiejski",2015,198.9
"5144",2813000,"Powiat olecki",2015,58.4
"5145",2814000,"Powiat olsztyński",2015,39.5
"5146",2815000,"Powiat ostródzki",2015,50.4
"5147",2816000,"Powiat piski",2015,94.1
"5148",2817000,"Powiat szczycieński",2015,78.6
"5149",2818000,"Powiat gołdapski",2015,266.9
"5150",2819000,"Powiat węgorzewski",2015,354.9
"5151",2861000,"Powiat m.Elbląg",2015,5124
"5152",2862000,"Powiat m.Olsztyn",2015,8207.9
"5153",3001000,"Powiat chodzieski",2015,324.1
"5154",3002000,"Powiat czarnkowsko-trzcianecki",2015,202.7
"5155",3003000,"Powiat gnieźnieński",2015,426.3
"5156",3004000,"Powiat gostyński",2015,381.4
"5157",3005000,"Powiat grodziski",2015,595.1
"5158",3006000,"Powiat jarociński",2015,228.2
"5159",3007000,"Powiat kaliski",2015,28.4
"5160",3008000,"Powiat kępiński",2015,442.2
"5161",3009000,"Powiat kolski",2015,167.2
"5162",3010000,"Powiat koniński",2015,273.7
"5163",3011000,"Powiat kościański",2015,793.2
"5164",3012000,"Powiat krotoszyński",2015,232.6
"5165",3013000,"Powiat leszczyński",2015,726
"5166",3014000,"Powiat międzychodzki",2015,67.9
"5167",3015000,"Powiat nowotomyski",2015,445.9
"5168",3016000,"Powiat obornicki",2015,284.1
"5169",3017000,"Powiat ostrowski",2015,576.7
"5170",3018000,"Powiat ostrzeszowski",2015,297.7
"5171",3019000,"Powiat pilski",2015,370.6
"5172",3020000,"Powiat pleszewski",2015,251
"5173",3021000,"Powiat poznański",2015,797.4
"5174",3022000,"Powiat rawicki",2015,260.2
"5175",3023000,"Powiat słupecki",2015,132.5
"5176",3024000,"Powiat szamotulski",2015,411.9
"5177",3025000,"Powiat średzki",2015,214.8
"5178",3026000,"Powiat śremski",2015,409.3
"5179",3027000,"Powiat turecki",2015,191.5
"5180",3028000,"Powiat wągrowiecki",2015,196.2
"5181",3029000,"Powiat wolsztyński",2015,557.6
"5182",3030000,"Powiat wrzesiński",2015,206.1
"5183",3031000,"Powiat złotowski",2015,149.4
"5184",3061000,"Powiat m.Kalisz",2015,5430.7
"5185",3062000,"Powiat m.Konin",2015,4063.3
"5186",3063000,"Powiat m.Leszno",2015,13716.3
"5187",3064000,"Powiat m.Poznań",2015,5192.6
"5188",3201000,"Powiat białogardzki",2015,256.7
"5189",3202000,"Powiat choszczeński",2015,33.1
"5190",3203000,"Powiat drawski",2015,15.3
"5191",3204000,"Powiat goleniowski",2015,73.7
"5192",3205000,"Powiat gryficki",2015,201.5
"5193",3206000,"Powiat gryfiński",2015,57.8
"5194",3207000,"Powiat kamieński",2015,530.2
"5195",3208000,"Powiat kołobrzeski",2015,804.5
"5196",3209000,"Powiat koszaliński",2015,281.2
"5197",3210000,"Powiat myśliborski",2015,109.1
"5198",3211000,"Powiat policki",2015,969.4
"5199",3212000,"Powiat pyrzycki",2015,174.9
"5200",3213000,"Powiat sławieński",2015,290.5
"5201",3214000,"Powiat stargardzki",2015,348
"5202",3215000,"Powiat szczecinecki",2015,152.4
"5203",3216000,"Powiat świdwiński",2015,299.2
"5204",3217000,"Powiat wałecki",2015,87.6
"5205",3218000,"Powiat łobeski",2015,9.4
"5206",3261000,"Powiat m.Koszalin",2015,6426.7
"5207",3262000,"Powiat m.Szczecin",2015,3816.3
"5208",3263000,"Powiat m.Świnoujście",2015,1227
"5209",201000,"Powiat bolesławiecki",2016,283.8
"5210",202000,"Powiat dzierżoniowski",2016,1015.7
"5211",203000,"Powiat głogowski",2016,390.3
"5212",204000,"Powiat górowski",2016,43.3
"5213",205000,"Powiat jaworski",2016,70.5
"5214",208000,"Powiat kłodzki",2016,132.1
"5215",209000,"Powiat legnicki",2016,55.1
"5216",211000,"Powiat lubiński",2016,525.6
"5217",212000,"Powiat lwówecki",2016,114.1
"5218",213000,"Powiat milicki",2016,116.1
"5219",214000,"Powiat oleśnicki",2016,112.5
"5220",215000,"Powiat oławski",2016,261.4
"5221",216000,"Powiat polkowicki",2016,174.5
"5222",217000,"Powiat strzeliński",2016,54.7
"5223",218000,"Powiat średzki",2016,230.1
"5224",219000,"Powiat świdnicki",2016,286
"5225",220000,"Powiat trzebnicki",2016,29.3
"5226",221000,"Powiat wałbrzyski",2016,153.4
"5227",222000,"Powiat wołowski",2016,403
"5228",223000,"Powiat wrocławski",2016,241.6
"5229",224000,"Powiat ząbkowicki",2016,0
"5230",225000,"Powiat zgorzelecki",2016,285
"5231",226000,"Powiat złotoryjski",2016,0
"5232",261000,"Powiat m.Jelenia Góra",2016,3982.8
"5233",262000,"Powiat m.Legnica",2016,5329.5
"5234",264000,"Powiat m.Wrocław",2016,8281.5
"5235",265000,"Powiat m.Wałbrzych od 2013",2016,2432.1
"5236",401000,"Powiat aleksandrowski",2016,630
"5237",402000,"Powiat brodnicki",2016,157.7
"5238",403000,"Powiat bydgoski",2016,1058.7
"5239",404000,"Powiat chełmiński",2016,544.7
"5240",405000,"Powiat golubsko-dobrzyński",2016,571.1
"5241",406000,"Powiat grudziądzki",2016,158
"5242",407000,"Powiat inowrocławski",2016,431.8
"5243",408000,"Powiat lipnowski",2016,4.9
"5244",409000,"Powiat mogileński",2016,118.5
"5245",410000,"Powiat nakielski",2016,96.4
"5246",411000,"Powiat radziejowski",2016,205.9
"5247",412000,"Powiat rypiński",2016,59.7
"5248",413000,"Powiat sępoleński",2016,370.4
"5249",414000,"Powiat świecki",2016,284.9
"5250",415000,"Powiat toruński",2016,1038.7
"5251",416000,"Powiat tucholski",2016,257.6
"5252",417000,"Powiat wąbrzeski",2016,418.4
"5253",418000,"Powiat włocławski",2016,117.4
"5254",419000,"Powiat żniński",2016,109.7
"5255",461000,"Powiat m.Bydgoszcz",2016,4744.9
"5256",462000,"Powiat m.Grudziądz",2016,9366.3
"5257",463000,"Powiat m.Toruń",2016,9073.6
"5258",464000,"Powiat m.Włocławek",2016,6795.5
"5259",601000,"Powiat bialski",2016,113.6
"5260",602000,"Powiat biłgorajski",2016,276.6
"5261",603000,"Powiat chełmski",2016,102.4
"5262",604000,"Powiat hrubieszowski",2016,115.1
"5263",605000,"Powiat janowski",2016,96
"5264",606000,"Powiat krasnostawski",2016,304.4
"5265",607000,"Powiat kraśnicki",2016,129.3
"5266",608000,"Powiat lubartowski",2016,253.7
"5267",609000,"Powiat lubelski",2016,157.2
"5268",610000,"Powiat łęczyński",2016,183.8
"5269",611000,"Powiat łukowski",2016,304.1
"5270",612000,"Powiat opolski",2016,39.5
"5271",613000,"Powiat parczewski",2016,21
"5272",614000,"Powiat puławski",2016,128.5
"5273",615000,"Powiat radzyński",2016,67.4
"5274",616000,"Powiat rycki",2016,255.5
"5275",617000,"Powiat świdnicki",2016,335.2
"5276",618000,"Powiat tomaszowski",2016,274.7
"5277",619000,"Powiat włodawski",2016,345.4
"5278",620000,"Powiat zamojski",2016,110.1
"5279",661000,"Powiat m.Biała Podlaska",2016,1558.7
"5280",662000,"Powiat m.Chełm",2016,4506.8
"5281",663000,"Powiat m.Lublin",2016,9418.9
"5282",664000,"Powiat m.Zamość",2016,11832.6
"5283",801000,"Powiat gorzowski",2016,492.5
"5284",802000,"Powiat krośnieński",2016,246.5
"5285",803000,"Powiat międzyrzecki",2016,151.3
"5286",804000,"Powiat nowosolski",2016,585.2
"5287",805000,"Powiat słubicki",2016,291.2
"5288",806000,"Powiat strzelecko-drezdenecki",2016,226.8
"5289",807000,"Powiat sulęciński",2016,290.4
"5290",808000,"Powiat świebodziński",2016,364.1
"5291",809000,"Powiat zielonogórski",2016,383
"5292",810000,"Powiat żagański",2016,162.6
"5293",811000,"Powiat żarski",2016,392.7
"5294",812000,"Powiat wschowski",2016,70.5
"5295",861000,"Powiat m.Gorzów Wielkopolski",2016,5121.3
"5296",862000,"Powiat m.Zielona Góra",2016,2234.8
"5297",1001000,"Powiat bełchatowski",2016,1307.4
"5298",1002000,"Powiat kutnowski",2016,207.5
"5299",1003000,"Powiat łaski",2016,182.8
"5300",1004000,"Powiat łęczycki",2016,18.1
"5301",1005000,"Powiat łowicki",2016,59.7
"5302",1006000,"Powiat łódzki wschodni",2016,380.2
"5303",1007000,"Powiat opoczyński",2016,110.6
"5304",1008000,"Powiat pabianicki",2016,280.4
"5305",1009000,"Powiat pajęczański",2016,456.6
"5306",1010000,"Powiat piotrkowski",2016,62.3
"5307",1011000,"Powiat poddębicki",2016,209.9
"5308",1012000,"Powiat radomszczański",2016,74.9
"5309",1013000,"Powiat rawski",2016,29.4
"5310",1014000,"Powiat sieradzki",2016,158.3
"5311",1015000,"Powiat skierniewicki",2016,100.9
"5312",1016000,"Powiat tomaszowski",2016,338.6
"5313",1017000,"Powiat wieluński",2016,166.2
"5314",1018000,"Powiat wieruszowski",2016,254.7
"5315",1019000,"Powiat zduńskowolski",2016,1218.8
"5316",1020000,"Powiat zgierski",2016,222.2
"5317",1021000,"Powiat brzeziński",2016,11.2
"5318",1061000,"Powiat m.Łódź",2016,5115.1
"5319",1062000,"Powiat m.Piotrków Trybunalski",2016,3212.4
"5320",1063000,"Powiat m.Skierniewice",2016,6618.5
"5321",1201000,"Powiat bocheński",2016,144.9
"5322",1202000,"Powiat brzeski",2016,50.8
"5323",1203000,"Powiat chrzanowski",2016,231.4
"5324",1204000,"Powiat dąbrowski",2016,94.3
"5325",1205000,"Powiat gorlicki",2016,91.1
"5326",1206000,"Powiat krakowski",2016,8.1
"5327",1208000,"Powiat miechowski",2016,7.4
"5328",1209000,"Powiat myślenicki",2016,68.3
"5329",1210000,"Powiat nowosądecki",2016,45.2
"5330",1211000,"Powiat nowotarski",2016,236.6
"5331",1212000,"Powiat olkuski",2016,25.9
"5332",1213000,"Powiat oświęcimski",2016,532.6
"5333",1214000,"Powiat proszowicki",2016,4.8
"5334",1215000,"Powiat suski",2016,80.2
"5335",1216000,"Powiat tarnowski",2016,167.9
"5336",1217000,"Powiat tatrzański",2016,33.9
"5337",1218000,"Powiat wadowicki",2016,27.9
"5338",1219000,"Powiat wielicki",2016,170.4
"5339",1261000,"Powiat m.Kraków",2016,5669.3
"5340",1262000,"Powiat m.Nowy Sącz",2016,2327.2
"5341",1263000,"Powiat m.Tarnów",2016,8952.7
"5342",1401000,"Powiat białobrzeski",2016,156.5
"5343",1402000,"Powiat ciechanowski",2016,279.3
"5344",1403000,"Powiat garwoliński",2016,58.4
"5345",1404000,"Powiat gostyniński",2016,265.1
"5346",1405000,"Powiat grodziski",2016,430.5
"5347",1406000,"Powiat grójecki",2016,187.7
"5348",1407000,"Powiat kozienicki",2016,83
"5349",1408000,"Powiat legionowski",2016,711.4
"5350",1409000,"Powiat lipski",2016,18.9
"5351",1410000,"Powiat łosicki",2016,19.4
"5352",1411000,"Powiat makowski",2016,16.9
"5353",1412000,"Powiat miński",2016,120.3
"5354",1413000,"Powiat mławski",2016,184.5
"5355",1414000,"Powiat nowodworski",2016,574.3
"5356",1415000,"Powiat ostrołęcki",2016,283.1
"5357",1416000,"Powiat ostrowski",2016,55
"5358",1417000,"Powiat otwocki",2016,725.7
"5359",1418000,"Powiat piaseczyński",2016,496
"5360",1419000,"Powiat płocki",2016,225.4
"5361",1420000,"Powiat płoński",2016,178.3
"5362",1421000,"Powiat pruszkowski",2016,1624
"5363",1422000,"Powiat przasnyski",2016,434.1
"5364",1423000,"Powiat przysuski",2016,101.1
"5365",1424000,"Powiat pułtuski",2016,13.3
"5366",1425000,"Powiat radomski",2016,65.4
"5367",1426000,"Powiat siedlecki",2016,66.7
"5368",1427000,"Powiat sierpecki",2016,39.9
"5369",1428000,"Powiat sochaczewski",2016,291.2
"5370",1429000,"Powiat sokołowski",2016,79.6
"5371",1430000,"Powiat szydłowiecki",2016,39.8
"5372",1432000,"Powiat warszawski zachodni",2016,578.9
"5373",1433000,"Powiat węgrowski",2016,167.1
"5374",1434000,"Powiat wołomiński",2016,522.3
"5375",1435000,"Powiat wyszkowski",2016,594.5
"5376",1436000,"Powiat zwoleński",2016,71.5
"5377",1437000,"Powiat żuromiński",2016,121.5
"5378",1438000,"Powiat żyrardowski",2016,407.5
"5379",1461000,"Powiat m.Ostrołęka",2016,5937.8
"5380",1462000,"Powiat m.Płock",2016,4509.3
"5381",1463000,"Powiat m.Radom",2016,4248.7
"5382",1464000,"Powiat m.Siedlce",2016,11079.7
"5383",1465000,"Powiat m. st. Warszawa",2016,9593.2
"5384",1601000,"Powiat brzeski",2016,70.8
"5385",1602000,"Powiat głubczycki",2016,31.2
"5386",1603000,"Powiat kędzierzyńsko-kozielski",2016,636.7
"5387",1604000,"Powiat kluczborski",2016,61
"5388",1605000,"Powiat krapkowicki",2016,491.2
"5389",1606000,"Powiat namysłowski",2016,74.8
"5390",1607000,"Powiat nyski",2016,502.5
"5391",1608000,"Powiat oleski",2016,184.9
"5392",1609000,"Powiat opolski",2016,203.6
"5393",1610000,"Powiat prudnicki",2016,355.2
"5394",1611000,"Powiat strzelecki",2016,335.9
"5395",1661000,"Powiat m.Opole",2016,7509.1
"5396",1802000,"Powiat brzozowski",2016,148.3
"5397",1803000,"Powiat dębicki",2016,253.4
"5398",1804000,"Powiat jarosławski",2016,182.8
"5399",1805000,"Powiat jasielski",2016,1.2
"5400",1806000,"Powiat kolbuszowski",2016,41.4
"5401",1807000,"Powiat krośnieński",2016,0
"5402",1808000,"Powiat leżajski",2016,311.8
"5403",1809000,"Powiat lubaczowski",2016,233.1
"5404",1810000,"Powiat łańcucki",2016,121.7
"5405",1811000,"Powiat mielecki",2016,557.6
"5406",1812000,"Powiat niżański",2016,603.3
"5407",1813000,"Powiat przemyski",2016,29.7
"5408",1815000,"Powiat ropczycko-sędziszowski",2016,105.8
"5409",1816000,"Powiat rzeszowski",2016,178
"5410",1818000,"Powiat stalowowolski",2016,902.9
"5411",1819000,"Powiat strzyżowski",2016,31.8
"5412",1820000,"Powiat tarnobrzeski",2016,24.9
"5413",1821000,"Powiat leski",2016,53.9
"5414",1861000,"Powiat m.Krosno",2016,4046
"5415",1862000,"Powiat m.Przemyśl",2016,8230.5
"5416",1863000,"Powiat m.Rzeszów",2016,12375.4
"5417",1864000,"Powiat m.Tarnobrzeg",2016,2400.5
"5418",2001000,"Powiat augustowski",2016,374.8
"5419",2002000,"Powiat białostocki",2016,182.8
"5420",2003000,"Powiat bielski",2016,209.4
"5421",2004000,"Powiat grajewski",2016,54.8
"5422",2005000,"Powiat hajnowski",2016,182.9
"5423",2006000,"Powiat kolneński",2016,42.5
"5424",2007000,"Powiat łomżyński",2016,30.3
"5425",2008000,"Powiat moniecki",2016,0
"5426",2009000,"Powiat sejneński",2016,188.3
"5427",2010000,"Powiat siemiatycki",2016,141.1
"5428",2011000,"Powiat sokólski",2016,13.6
"5429",2012000,"Powiat suwalski",2016,130.1
"5430",2013000,"Powiat wysokomazowiecki",2016,58.2
"5431",2014000,"Powiat zambrowski",2016,193.7
"5432",2061000,"Powiat m.Białystok",2016,10966.4
"5433",2062000,"Powiat m.Łomża",2016,7682.9
"5434",2063000,"Powiat m.Suwałki",2016,9326.8
"5435",2201000,"Powiat bytowski",2016,176.5
"5436",2202000,"Powiat chojnicki",2016,1062.2
"5437",2203000,"Powiat człuchowski",2016,191.1
"5438",2204000,"Powiat gdański",2016,805
"5439",2205000,"Powiat kartuski",2016,204.4
"5440",2206000,"Powiat kościerski",2016,157
"5441",2207000,"Powiat kwidzyński",2016,393
"5442",2208000,"Powiat lęborski",2016,456.1
"5443",2209000,"Powiat malborski",2016,797.2
"5444",2210000,"Powiat nowodworski",2016,80.4
"5445",2211000,"Powiat pucki",2016,2017
"5446",2212000,"Powiat słupski",2016,283
"5447",2213000,"Powiat starogardzki",2016,269.8
"5448",2214000,"Powiat tczewski",2016,461.9
"5449",2215000,"Powiat wejherowski",2016,580.4
"5450",2216000,"Powiat sztumski",2016,826.6
"5451",2261000,"Powiat m.Gdańsk",2016,6623.1
"5452",2262000,"Powiat m.Gdynia",2016,4328.8
"5453",2263000,"Powiat m.Słupsk",2016,8968.7
"5454",2264000,"Powiat m.Sopot",2016,11747.7
"5455",2401000,"Powiat będziński",2016,837.6
"5456",2402000,"Powiat bielski",2016,514.6
"5457",2403000,"Powiat cieszyński",2016,317.7
"5458",2404000,"Powiat częstochowski",2016,218.1
"5459",2405000,"Powiat gliwicki",2016,165.6
"5460",2406000,"Powiat kłobucki",2016,41.6
"5461",2407000,"Powiat lubliniecki",2016,459.7
"5462",2408000,"Powiat mikołowski",2016,90.1
"5463",2409000,"Powiat myszkowski",2016,248.3
"5464",2410000,"Powiat pszczyński",2016,127.3
"5465",2411000,"Powiat raciborski",2016,860.7
"5466",2412000,"Powiat rybnicki",2016,67.1
"5467",2413000,"Powiat tarnogórski",2016,161.4
"5468",2414000,"Powiat bieruńsko-lędziński",2016,2137.2
"5469",2415000,"Powiat wodzisławski",2016,505.7
"5470",2416000,"Powiat zawierciański",2016,330.3
"5471",2417000,"Powiat żywiecki",2016,15.4
"5472",2461000,"Powiat m.Bielsko-Biała",2016,2650.4
"5473",2462000,"Powiat m.Bytom",2016,4161.9
"5474",2463000,"Powiat m.Chorzów",2016,5655.8
"5475",2464000,"Powiat m.Częstochowa",2016,4201.4
"5476",2465000,"Powiat m.Dąbrowa Górnicza",2016,317.9
"5477",2466000,"Powiat m.Gliwice",2016,2293.1
"5478",2467000,"Powiat m.Jastrzębie-Zdrój",2016,1992.3
"5479",2468000,"Powiat m.Jaworzno",2016,1369.7
"5480",2469000,"Powiat m.Katowice",2016,4045.2
"5481",2470000,"Powiat m.Mysłowice",2016,137.2
