"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_produkcyjnym_proc"
"12633",606000,"Powiat krasnostawski",2017,60
"12634",607000,"Powiat kraśnicki",2017,60.9
"12635",608000,"Powiat lubartowski",2017,61.2
"12636",609000,"Powiat lubelski",2017,62
"12637",610000,"Powiat łęczyński",2017,63.9
"12638",611000,"Powiat łukowski",2017,60.5
"12639",612000,"Powiat opolski",2017,61.2
"12640",613000,"Powiat parczewski",2017,60.7
"12641",614000,"Powiat puławski",2017,59.4
"12642",615000,"Powiat radzyński",2017,61.2
"12643",616000,"Powiat rycki",2017,60.6
"12644",617000,"Powiat świdnicki",2017,60
"12645",618000,"Powiat tomaszowski",2017,61.9
"12646",619000,"Powiat włodawski",2017,61.3
"12647",620000,"Powiat zamojski",2017,61.8
"12648",661000,"Powiat m.Biała Podlaska",2017,62.4
"12649",662000,"Powiat m.Chełm",2017,61.4
"12650",663000,"Powiat m.Lublin",2017,60
"12651",664000,"Powiat m.Zamość",2017,61.9
"12652",801000,"Powiat gorzowski",2017,63.6
"12653",802000,"Powiat krośnieński",2017,62.8
"12654",803000,"Powiat międzyrzecki",2017,62.2
"12655",804000,"Powiat nowosolski",2017,60.7
"12656",805000,"Powiat słubicki",2017,63.7
"12657",806000,"Powiat strzelecko-drezdenecki",2017,61.5
"12658",807000,"Powiat sulęciński",2017,62.7
"12659",808000,"Powiat świebodziński",2017,62.1
"12660",809000,"Powiat zielonogórski",2017,62.9
"12661",810000,"Powiat żagański",2017,62.3
"12662",811000,"Powiat żarski",2017,62.3
"12663",812000,"Powiat wschowski",2017,61.7
"12664",861000,"Powiat m.Gorzów Wielkopolski",2017,59.7
"12665",862000,"Powiat m.Zielona Góra",2017,59.9
"12666",1001000,"Powiat bełchatowski",2017,63.6
"12667",1002000,"Powiat kutnowski",2017,60.8
"12668",1003000,"Powiat łaski",2017,61.5
"12669",1004000,"Powiat łęczycki",2017,60.7
"12670",1005000,"Powiat łowicki",2017,60.5
"12671",1006000,"Powiat łódzki wschodni",2017,61.2
"12672",1007000,"Powiat opoczyński",2017,60.9
"12673",1008000,"Powiat pabianicki",2017,59.8
"12674",1009000,"Powiat pajęczański",2017,61.8
"12675",1010000,"Powiat piotrkowski",2017,60.9
"12676",1011000,"Powiat poddębicki",2017,61
"12677",1012000,"Powiat radomszczański",2017,60.9
"12678",1013000,"Powiat rawski",2017,60.9
"12679",1014000,"Powiat sieradzki",2017,61.5
"12680",1015000,"Powiat skierniewicki",2017,60.4
"12681",1016000,"Powiat tomaszowski",2017,59.7
"12682",1017000,"Powiat wieluński",2017,61.1
"12683",1018000,"Powiat wieruszowski",2017,61.9
"12684",1019000,"Powiat zduńskowolski",2017,61
"12685",1020000,"Powiat zgierski",2017,60
"12686",1021000,"Powiat brzeziński",2017,60.9
"12687",1061000,"Powiat m.Łódź",2017,57.9
"12688",1062000,"Powiat m.Piotrków Trybunalski",2017,59
"12689",1063000,"Powiat m.Skierniewice",2017,59.8
"12690",1201000,"Powiat bocheński",2017,61.7
"12691",1202000,"Powiat brzeski",2017,62.7
"12692",1203000,"Powiat chrzanowski",2017,61.4
"12693",1204000,"Powiat dąbrowski",2017,64
"12694",1205000,"Powiat gorlicki",2017,61.7
"12695",1206000,"Powiat krakowski",2017,61.9
"12696",1207000,"Powiat limanowski",2017,61.5
"12697",1208000,"Powiat miechowski",2017,59.8
"12698",1209000,"Powiat myślenicki",2017,62.5
"12699",1210000,"Powiat nowosądecki",2017,62.2
"12700",1211000,"Powiat nowotarski",2017,62.5
"12701",1212000,"Powiat olkuski",2017,60.9
"12702",1213000,"Powiat oświęcimski",2017,61.1
"12703",1214000,"Powiat proszowicki",2017,61.8
"12704",1215000,"Powiat suski",2017,61.8
"12705",1216000,"Powiat tarnowski",2017,63.2
"12706",1217000,"Powiat tatrzański",2017,61.1
"12707",1218000,"Powiat wadowicki",2017,61.9
"12708",1219000,"Powiat wielicki",2017,62.1
"12709",1261000,"Powiat m.Kraków",2017,60.3
"12710",1262000,"Powiat m.Nowy Sącz",2017,60.8
"12711",1263000,"Powiat m.Tarnów",2017,60.1
"12712",1401000,"Powiat białobrzeski",2017,61.6
"12713",1402000,"Powiat ciechanowski",2017,61.8
"12714",1403000,"Powiat garwoliński",2017,60.9
"12715",1404000,"Powiat gostyniński",2017,61.5
"12716",1405000,"Powiat grodziski",2017,59.7
"12717",1406000,"Powiat grójecki",2017,60.7
"12718",1407000,"Powiat kozienicki",2017,61.2
"12719",1408000,"Powiat legionowski",2017,59.9
"12720",1409000,"Powiat lipski",2017,60.6
"12721",1410000,"Powiat łosicki",2017,60
"12722",1411000,"Powiat makowski",2017,60.8
"12723",1412000,"Powiat miński",2017,60.6
"12724",1413000,"Powiat mławski",2017,62.2
"12725",1414000,"Powiat nowodworski",2017,61.8
"12726",1415000,"Powiat ostrołęcki",2017,63.5
"12727",1416000,"Powiat ostrowski",2017,61.3
"12728",1417000,"Powiat otwocki",2017,59.6
"12729",1418000,"Powiat piaseczyński",2017,60.1
"12730",1419000,"Powiat płocki",2017,62.9
"12731",1420000,"Powiat płoński",2017,61.5
"12732",1421000,"Powiat pruszkowski",2017,59.4
"12733",1422000,"Powiat przasnyski",2017,61.3
"12734",1423000,"Powiat przysuski",2017,61.4
"12735",1424000,"Powiat pułtuski",2017,61.8
"12736",1425000,"Powiat radomski",2017,62.5
"12737",1426000,"Powiat siedlecki",2017,61.5
"12738",1427000,"Powiat sierpecki",2017,62.3
"12739",1428000,"Powiat sochaczewski",2017,61.2
"12740",1429000,"Powiat sokołowski",2017,60.3
"12741",1430000,"Powiat szydłowiecki",2017,62.3
"12742",1432000,"Powiat warszawski zachodni",2017,60.2
"12743",1433000,"Powiat węgrowski",2017,60.7
"12744",1434000,"Powiat wołomiński",2017,61.3
"12745",1435000,"Powiat wyszkowski",2017,62
"12746",1436000,"Powiat zwoleński",2017,61.6
"12747",1437000,"Powiat żuromiński",2017,61.4
"12748",1438000,"Powiat żyrardowski",2017,59.7
"12749",1461000,"Powiat m.Ostrołęka",2017,61.1
"12750",1462000,"Powiat m.Płock",2017,59.6
"12751",1463000,"Powiat m.Radom",2017,60.3
"12752",1464000,"Powiat m.Siedlce",2017,59.3
"12753",1465000,"Powiat m. st. Warszawa",2017,58.4
"12754",1601000,"Powiat brzeski",2017,62
"12755",1602000,"Powiat głubczycki",2017,62
"12756",1603000,"Powiat kędzierzyńsko-kozielski",2017,62.3
"12757",1604000,"Powiat kluczborski",2017,63.7
"12758",1605000,"Powiat krapkowicki",2017,63.9
"12759",1606000,"Powiat namysłowski",2017,62.3
"12760",1607000,"Powiat nyski",2017,62.3
"12761",1608000,"Powiat oleski",2017,63
"12762",1609000,"Powiat opolski",2017,64.4
"12763",1610000,"Powiat prudnicki",2017,62.2
"12764",1611000,"Powiat strzelecki",2017,64.1
"12765",1661000,"Powiat m.Opole",2017,60.2
"12766",1801000,"Powiat bieszczadzki",2017,64.2
"12767",1802000,"Powiat brzozowski",2017,62.1
"12768",1803000,"Powiat dębicki",2017,62.8
"12769",1804000,"Powiat jarosławski",2017,62.6
"12770",1805000,"Powiat jasielski",2017,63.2
"12771",1806000,"Powiat kolbuszowski",2017,64.1
"12772",1807000,"Powiat krośnieński",2017,61.8
"12773",1808000,"Powiat leżajski",2017,62.9
"12774",1809000,"Powiat lubaczowski",2017,63.3
"12775",1810000,"Powiat łańcucki",2017,61.2
"12776",1811000,"Powiat mielecki",2017,62.1
"12777",1812000,"Powiat niżański",2017,64.8
"12778",1813000,"Powiat przemyski",2017,64.1
"12779",1814000,"Powiat przeworski",2017,62.4
"12780",1815000,"Powiat ropczycko-sędziszowski",2017,62.1
"12781",1816000,"Powiat rzeszowski",2017,62.4
"12782",1817000,"Powiat sanocki",2017,62.1
"12783",1818000,"Powiat stalowowolski",2017,62
"12784",1819000,"Powiat strzyżowski",2017,63.1
"12785",1820000,"Powiat tarnobrzeski",2017,63.5
"12786",1821000,"Powiat leski",2017,62.9
"12787",1861000,"Powiat m.Krosno",2017,59.6
"12788",1862000,"Powiat m.Przemyśl",2017,60.4
"12789",1863000,"Powiat m.Rzeszów",2017,61.7
"12790",1864000,"Powiat m.Tarnobrzeg",2017,61.1
"12791",2001000,"Powiat augustowski",2017,62.4
"12792",2002000,"Powiat białostocki",2017,62.7
"12793",2003000,"Powiat bielski",2017,59.4
"12794",2004000,"Powiat grajewski",2017,63.3
"12795",2005000,"Powiat hajnowski",2017,58.4
"12796",2006000,"Powiat kolneński",2017,63.8
"12797",2007000,"Powiat łomżyński",2017,63.2
"12798",2008000,"Powiat moniecki",2017,63
"12799",2009000,"Powiat sejneński",2017,61.9
"12800",2010000,"Powiat siemiatycki",2017,61.4
"12801",2011000,"Powiat sokólski",2017,62
"12802",2012000,"Powiat suwalski",2017,62.3
"12803",2013000,"Powiat wysokomazowiecki",2017,61.1
"12804",2014000,"Powiat zambrowski",2017,62.5
"12805",2061000,"Powiat m.Białystok",2017,62
"12806",2062000,"Powiat m.Łomża",2017,63.2
"12807",2063000,"Powiat m.Suwałki",2017,63.8
"12808",2201000,"Powiat bytowski",2017,62.4
"12809",2202000,"Powiat chojnicki",2017,61.3
"12810",2203000,"Powiat człuchowski",2017,62.3
"12811",2204000,"Powiat gdański",2017,62.8
"12812",2205000,"Powiat kartuski",2017,60.6
"12813",2206000,"Powiat kościerski",2017,61.1
"12814",2207000,"Powiat kwidzyński",2017,62.7
"12815",2208000,"Powiat lęborski",2017,62
"12816",2209000,"Powiat malborski",2017,62
"12817",2210000,"Powiat nowodworski",2017,63.1
"12818",2211000,"Powiat pucki",2017,62.1
"12819",2212000,"Powiat słupski",2017,63.1
"12820",2213000,"Powiat starogardzki",2017,62.2
"12821",2214000,"Powiat tczewski",2017,61.5
"12822",2215000,"Powiat wejherowski",2017,61.6
"12823",2216000,"Powiat sztumski",2017,63.3
"12824",2261000,"Powiat m.Gdańsk",2017,59.2
"12825",2262000,"Powiat m.Gdynia",2017,58.7
"12826",2263000,"Powiat m.Słupsk",2017,59.7
"12827",2264000,"Powiat m.Sopot",2017,56.9
"12828",2401000,"Powiat będziński",2017,59.8
"12829",2402000,"Powiat bielski",2017,61.6
"12830",2403000,"Powiat cieszyński",2017,60.5
"12831",2404000,"Powiat częstochowski",2017,62.4
"12832",2405000,"Powiat gliwicki",2017,62.3
"12833",2406000,"Powiat kłobucki",2017,62.4
"12834",2407000,"Powiat lubliniecki",2017,62.9
"12835",2408000,"Powiat mikołowski",2017,61.6
"12836",2409000,"Powiat myszkowski",2017,60.8
"12837",2410000,"Powiat pszczyński",2017,63.3
"12838",2411000,"Powiat raciborski",2017,63.7
"12839",2412000,"Powiat rybnicki",2017,62.5
"12840",2413000,"Powiat tarnogórski",2017,61.3
"12841",2414000,"Powiat bieruńsko-lędziński",2017,63.5
"12842",2415000,"Powiat wodzisławski",2017,61.4
"12843",2416000,"Powiat zawierciański",2017,60.2
"12844",2417000,"Powiat żywiecki",2017,62
"12845",2461000,"Powiat m.Bielsko-Biała",2017,58.5
"12846",2462000,"Powiat m.Bytom",2017,61.1
"12847",2463000,"Powiat m.Chorzów",2017,60.1
"12848",2464000,"Powiat m.Częstochowa",2017,59.4
"12849",2465000,"Powiat m.Dąbrowa Górnicza",2017,60.4
"12850",2466000,"Powiat m.Gliwice",2017,60.3
"12851",2467000,"Powiat m.Jastrzębie-Zdrój",2017,60.3
"12852",2468000,"Powiat m.Jaworzno",2017,62.5
"12853",2469000,"Powiat m.Katowice",2017,60.1
"12854",2470000,"Powiat m.Mysłowice",2017,62.3
"12855",2471000,"Powiat m.Piekary Śląskie",2017,61.3
"12856",2472000,"Powiat m.Ruda Śląska",2017,61.5
"12857",2473000,"Powiat m.Rybnik",2017,61.6
"12858",2474000,"Powiat m.Siemianowice Śląskie",2017,60.4
"12859",2475000,"Powiat m.Sosnowiec",2017,59.7
"12860",2476000,"Powiat m.Świętochłowice",2017,60.5
"12861",2477000,"Powiat m.Tychy",2017,60.6
"12862",2478000,"Powiat m.Zabrze",2017,62.2
"12863",2479000,"Powiat m.Żory",2017,60.6
"12864",2601000,"Powiat buski",2017,60.5
"12865",2602000,"Powiat jędrzejowski",2017,60.3
"12866",2603000,"Powiat kazimierski",2017,61.8
"12867",2604000,"Powiat kielecki",2017,63.8
"12868",2605000,"Powiat konecki",2017,60.8
"12869",2606000,"Powiat opatowski",2017,61.4
"12870",2607000,"Powiat ostrowiecki",2017,60.5
"12871",2608000,"Powiat pińczowski",2017,60.6
"12872",2609000,"Powiat sandomierski",2017,61
"12873",2610000,"Powiat skarżyski",2017,60.4
"12874",2611000,"Powiat starachowicki",2017,60.2
"12875",2612000,"Powiat staszowski",2017,62
"12876",2613000,"Powiat włoszczowski",2017,60.8
"12877",2661000,"Powiat m.Kielce",2017,59.3
"12878",2801000,"Powiat bartoszycki",2017,62.7
"12879",2802000,"Powiat braniewski",2017,64.3
"12880",2803000,"Powiat działdowski",2017,62.5
"12881",2804000,"Powiat elbląski",2017,63.3
"12882",2805000,"Powiat ełcki",2017,63.2
"12883",2806000,"Powiat giżycki",2017,62.3
"12884",2807000,"Powiat iławski",2017,62
"12885",2808000,"Powiat kętrzyński",2017,62.4
"12886",2809000,"Powiat lidzbarski",2017,62.4
"12887",2810000,"Powiat mrągowski",2017,63.7
"12888",2811000,"Powiat nidzicki",2017,63
"12889",2812000,"Powiat nowomiejski",2017,61.8
"12890",2813000,"Powiat olecki",2017,62.2
"12891",2814000,"Powiat olsztyński",2017,64.1
"12892",2815000,"Powiat ostródzki",2017,62.2
"12893",2816000,"Powiat piski",2017,63.4
"12894",2817000,"Powiat szczycieński",2017,63.4
"12895",2818000,"Powiat gołdapski",2017,62.7
"12896",2819000,"Powiat węgorzewski",2017,62
"12897",2861000,"Powiat m.Elbląg",2017,61.2
"12898",2862000,"Powiat m.Olsztyn",2017,60.9
"12899",3001000,"Powiat chodzieski",2017,61.5
"12900",3002000,"Powiat czarnkowsko-trzcianecki",2017,61.6
"12901",3003000,"Powiat gnieźnieński",2017,61
"12902",3004000,"Powiat gostyński",2017,62.2
"12903",3005000,"Powiat grodziski",2017,62.5
"12904",3006000,"Powiat jarociński",2017,61.3
"12905",3007000,"Powiat kaliski",2017,62.1
"12906",3008000,"Powiat kępiński",2017,62.2
"12907",3009000,"Powiat kolski",2017,61.5
"12908",3010000,"Powiat koniński",2017,63.6
"12909",3011000,"Powiat kościański",2017,62.2
"12910",3012000,"Powiat krotoszyński",2017,61.5
"12911",3013000,"Powiat leszczyński",2017,62.1
"12912",3014000,"Powiat międzychodzki",2017,61.7
"12913",3015000,"Powiat nowotomyski",2017,61.4
"12914",3016000,"Powiat obornicki",2017,61.8
"12915",3017000,"Powiat ostrowski",2017,61.7
"12916",3018000,"Powiat ostrzeszowski",2017,62
"12917",3019000,"Powiat pilski",2017,62
"12918",3020000,"Powiat pleszewski",2017,61.7
"12919",3021000,"Powiat poznański",2017,61.8
"12920",3022000,"Powiat rawicki",2017,60.7
"12921",3023000,"Powiat słupecki",2017,62.2
"12922",3024000,"Powiat szamotulski",2017,61.7
"12923",3025000,"Powiat średzki",2017,62.1
"12924",3026000,"Powiat śremski",2017,61.7
"12925",3027000,"Powiat turecki",2017,62
"12926",3028000,"Powiat wągrowiecki",2017,62
"12927",3029000,"Powiat wolsztyński",2017,61.4
"12928",3030000,"Powiat wrzesiński",2017,61.6
"12929",3031000,"Powiat złotowski",2017,62.7
"12930",3061000,"Powiat m.Kalisz",2017,58.6
"12931",3062000,"Powiat m.Konin",2017,59.9
"12932",3063000,"Powiat m.Leszno",2017,59.6
"12933",3064000,"Powiat m.Poznań",2017,59.5
"12934",3201000,"Powiat białogardzki",2017,62.6
"12935",3202000,"Powiat choszczeński",2017,62.7
"12936",3203000,"Powiat drawski",2017,62.1
"12937",3204000,"Powiat goleniowski",2017,62.4
"12938",3205000,"Powiat gryficki",2017,62.9
"12939",3206000,"Powiat gryfiński",2017,62.8
"12940",3207000,"Powiat kamieński",2017,62.3
"12941",3208000,"Powiat kołobrzeski",2017,61.3
"12942",3209000,"Powiat koszaliński",2017,64.2
"12943",3210000,"Powiat myśliborski",2017,62.1
"12944",3211000,"Powiat policki",2017,63.9
"12945",3212000,"Powiat pyrzycki",2017,62.3
"12946",3213000,"Powiat sławieński",2017,62.1
"12947",3214000,"Powiat stargardzki",2017,62
"12948",3215000,"Powiat szczecinecki",2017,61.5
"12949",3216000,"Powiat świdwiński",2017,62.4
"12950",3217000,"Powiat wałecki",2017,62.1
"12951",3218000,"Powiat łobeski",2017,61.7
"12952",3261000,"Powiat m.Koszalin",2017,58.9
"12953",3262000,"Powiat m.Szczecin",2017,59.8
"12954",3263000,"Powiat m.Świnoujście",2017,60.8
"12955",201000,"Powiat bolesławiecki",2018,61.2
"12956",202000,"Powiat dzierżoniowski",2018,60
"12957",203000,"Powiat głogowski",2018,59.7
"12958",204000,"Powiat górowski",2018,61.4
"12959",205000,"Powiat jaworski",2018,61.3
"12960",206000,"Powiat jeleniogórski",2018,61.5
"12961",207000,"Powiat kamiennogórski",2018,61.1
"12962",208000,"Powiat kłodzki",2018,60.2
"12963",209000,"Powiat legnicki",2018,61.8
"12964",210000,"Powiat lubański",2018,61.2
"12965",211000,"Powiat lubiński",2018,59.3
"12966",212000,"Powiat lwówecki",2018,61.8
"12967",213000,"Powiat milicki",2018,59.8
"12968",214000,"Powiat oleśnicki",2018,61.1
"12969",215000,"Powiat oławski",2018,60.6
"12970",216000,"Powiat polkowicki",2018,62.6
"12971",217000,"Powiat strzeliński",2018,61.6
"12972",218000,"Powiat średzki",2018,63
"12973",219000,"Powiat świdnicki",2018,60.6
"12974",220000,"Powiat trzebnicki",2018,61.6
"12975",221000,"Powiat wałbrzyski",2018,61.2
"12976",222000,"Powiat wołowski",2018,61.5
"12977",223000,"Powiat wrocławski",2018,62.1
"12978",224000,"Powiat ząbkowicki",2018,61.2
"12979",225000,"Powiat zgorzelecki",2018,61.5
"12980",226000,"Powiat złotoryjski",2018,62.3
"12981",261000,"Powiat m.Jelenia Góra",2018,57.5
"12982",262000,"Powiat m.Legnica",2018,59.6
"12983",263000,"Powiat m.Wałbrzych do 2002",2018,NA
"12984",264000,"Powiat m.Wrocław",2018,59.2
"12985",265000,"Powiat m.Wałbrzych od 2013",2018,59.1
"12986",401000,"Powiat aleksandrowski",2018,61
"12987",402000,"Powiat brodnicki",2018,61.8
"12988",403000,"Powiat bydgoski",2018,63
"12989",404000,"Powiat chełmiński",2018,62
"12990",405000,"Powiat golubsko-dobrzyński",2018,62.2
"12991",406000,"Powiat grudziądzki",2018,62.6
"12992",407000,"Powiat inowrocławski",2018,61.9
"12993",408000,"Powiat lipnowski",2018,62.6
"12994",409000,"Powiat mogileński",2018,62
"12995",410000,"Powiat nakielski",2018,61.9
"12996",411000,"Powiat radziejowski",2018,62.2
"12997",412000,"Powiat rypiński",2018,61
"12998",413000,"Powiat sępoleński",2018,61.3
"12999",414000,"Powiat świecki",2018,61.6
"13000",415000,"Powiat toruński",2018,62.8
"13001",416000,"Powiat tucholski",2018,61
"13002",417000,"Powiat wąbrzeski",2018,61.5
"13003",418000,"Powiat włocławski",2018,62.7
"13004",419000,"Powiat żniński",2018,61.1
"13005",461000,"Powiat m.Bydgoszcz",2018,58.7
"13006",462000,"Powiat m.Grudziądz",2018,59
"13007",463000,"Powiat m.Toruń",2018,59.7
"13008",464000,"Powiat m.Włocławek",2018,59.1
"13009",601000,"Powiat bialski",2018,61.3
"13010",602000,"Powiat biłgorajski",2018,61.4
"13011",603000,"Powiat chełmski",2018,62.3
"13012",604000,"Powiat hrubieszowski",2018,60.8
"13013",605000,"Powiat janowski",2018,61.3
"13014",606000,"Powiat krasnostawski",2018,59.5
"13015",607000,"Powiat kraśnicki",2018,60.5
"13016",608000,"Powiat lubartowski",2018,60.7
"13017",609000,"Powiat lubelski",2018,61.6
"13018",610000,"Powiat łęczyński",2018,63.1
"13019",611000,"Powiat łukowski",2018,60.2
"13020",612000,"Powiat opolski",2018,60.6
"13021",613000,"Powiat parczewski",2018,60.1
"13022",614000,"Powiat puławski",2018,58.8
"13023",615000,"Powiat radzyński",2018,60.9
"13024",616000,"Powiat rycki",2018,60.1
"13025",617000,"Powiat świdnicki",2018,59.3
"13026",618000,"Powiat tomaszowski",2018,61.3
"13027",619000,"Powiat włodawski",2018,60.7
"13028",620000,"Powiat zamojski",2018,61.6
"13029",661000,"Powiat m.Biała Podlaska",2018,61.5
"13030",662000,"Powiat m.Chełm",2018,60.7
"13031",663000,"Powiat m.Lublin",2018,59.2
"13032",664000,"Powiat m.Zamość",2018,60.9
"13033",801000,"Powiat gorzowski",2018,63.1
"13034",802000,"Powiat krośnieński",2018,62.1
"13035",803000,"Powiat międzyrzecki",2018,61.4
"13036",804000,"Powiat nowosolski",2018,59.9
"13037",805000,"Powiat słubicki",2018,62.9
"13038",806000,"Powiat strzelecko-drezdenecki",2018,60.9
"13039",807000,"Powiat sulęciński",2018,62
"13040",808000,"Powiat świebodziński",2018,61.5
"13041",809000,"Powiat zielonogórski",2018,62.2
"13042",810000,"Powiat żagański",2018,61.6
"13043",811000,"Powiat żarski",2018,61.7
"13044",812000,"Powiat wschowski",2018,61.2
"13045",861000,"Powiat m.Gorzów Wielkopolski",2018,58.8
"13046",862000,"Powiat m.Zielona Góra",2018,59.1
"13047",1001000,"Powiat bełchatowski",2018,62.6
"13048",1002000,"Powiat kutnowski",2018,60
"13049",1003000,"Powiat łaski",2018,61
"13050",1004000,"Powiat łęczycki",2018,60.2
"13051",1005000,"Powiat łowicki",2018,60
"13052",1006000,"Powiat łódzki wschodni",2018,60.6
"13053",1007000,"Powiat opoczyński",2018,60.5
"13054",1008000,"Powiat pabianicki",2018,59.2
"13055",1009000,"Powiat pajęczański",2018,61.3
"13056",1010000,"Powiat piotrkowski",2018,60.5
"13057",1011000,"Powiat poddębicki",2018,60.5
"13058",1012000,"Powiat radomszczański",2018,60.5
"13059",1013000,"Powiat rawski",2018,60.2
"13060",1014000,"Powiat sieradzki",2018,61
"13061",1015000,"Powiat skierniewicki",2018,60.1
"13062",1016000,"Powiat tomaszowski",2018,59
"13063",1017000,"Powiat wieluński",2018,60.7
"13064",1018000,"Powiat wieruszowski",2018,61.5
"13065",1019000,"Powiat zduńskowolski",2018,60.5
"13066",1020000,"Powiat zgierski",2018,59.4
"13067",1021000,"Powiat brzeziński",2018,60.5
"13068",1061000,"Powiat m.Łódź",2018,57.1
"13069",1062000,"Powiat m.Piotrków Trybunalski",2018,58.3
"13070",1063000,"Powiat m.Skierniewice",2018,58.7
"13071",1201000,"Powiat bocheński",2018,61.2
"13072",1202000,"Powiat brzeski",2018,62.2
